table_id,row_id,region_country_or_economy_full_path,region_country_or_economy_level_1,region_country_or_economy_level_2,region_country_or_economy_level_3,region_country_or_economy_level_4,region_country_or_economy_hierarchy_depth,field_2003,field_2004,field_2005,field_2006,field_2007,field_2008,field_2009,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10067,r341,World -> Montenegro<sup>b</sup>,World,Montenegro<sup>b</sup>,,,2,,,,,,,,,,,,,,,,,,,,
10067,r342,World -> Montenegro<sup>b</sup> -> Total articles,World,Montenegro<sup>b</sup>,Total articles,,3,0,0,0,0,2,0,1,4,0,0,2,4,3,3,10,31,3,11,7,27
10067,r343,World -> Montenegro<sup>b</sup> -> Total articles -> With multiple institutions,World,Montenegro<sup>b</sup>,Total articles,With multiple institutions,4,0,0,0,0,2,0,1,2,0,0,2,3,3,2,5,20,3,6,4,17
10067,r344,World -> Montenegro<sup>b</sup> -> Total articles -> With domestic institutions only,World,Montenegro<sup>b</sup>,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,2,0,0,0,1,1,1,7,13,1,6,3,14
10067,r345,World -> Montenegro<sup>b</sup> -> Total articles -> With international institutions,World,Montenegro<sup>b</sup>,Total articles,With international institutions,4,0,0,0,0,2,0,1,2,0,0,2,3,2,2,3,18,2,5,4,13
10067,r346,World -> North Macedonia,World,North Macedonia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r347,World -> North Macedonia -> Total articles,World,North Macedonia,Total articles,,3,0,2,1,8,9,5,11,4,11,19,9,23,7,13,65,31,37,34,33,51
10067,r348,World -> North Macedonia -> Total articles -> With multiple institutions,World,North Macedonia,Total articles,With multiple institutions,4,0,2,0,8,6,4,9,3,10,15,8,13,7,7,35,21,19,16,15,26
10067,r349,World -> North Macedonia -> Total articles -> With domestic institutions only,World,North Macedonia,Total articles,With domestic institutions only,4,0,0,1,1,4,1,6,3,6,5,3,15,1,6,39,12,20,19,20,29
10067,r350,World -> North Macedonia -> Total articles -> With international institutions,World,North Macedonia,Total articles,With international institutions,4,0,2,0,7,4,4,5,1,5,13,6,8,6,7,26,18,17,13,13,21
10067,r351,World -> Norway,World,Norway,,,2,,,,,,,,,,,,,,,,,,,,
10067,r352,World -> Norway -> Total articles,World,Norway,Total articles,,3,24,15,50,61,78,119,195,121,106,94,139,154,141,178,194,318,335,393,513,543
10067,r353,World -> Norway -> Total articles -> With multiple institutions,World,Norway,Total articles,With multiple institutions,4,15,6,24,34,52,84,133,84,72,59,75,102,97,116,119,200,238,280,389,438
10067,r354,World -> Norway -> Total articles -> With domestic institutions only,World,Norway,Total articles,With domestic institutions only,4,12,10,31,39,40,45,90,62,51,54,83,76,61,87,92,151,142,160,212,199
10067,r355,World -> Norway -> Total articles -> With international institutions,World,Norway,Total articles,With international institutions,4,12,5,19,22,36,74,105,59,55,40,56,78,80,91,102,167,193,232,300,343
10067,r356,World -> Russia,World,Russia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r357,World -> Russia -> Total articles,World,Russia,Total articles,,3,40,93,70,80,77,97,111,91,90,125,167,199,202,651,730,759,1879,2658,1786,1869
10067,r358,World -> Russia -> Total articles -> With multiple institutions,World,Russia,Total articles,With multiple institutions,4,11,40,36,42,35,55,67,41,50,68,94,121,105,335,356,420,900,1177,975,970
10067,r359,World -> Russia -> Total articles -> With domestic institutions only,World,Russia,Total articles,With domestic institutions only,4,32,62,41,50,52,56,63,56,60,76,108,116,137,484,566,545,1599,2260,1405,1521
10067,r360,World -> Russia -> Total articles -> With international institutions,World,Russia,Total articles,With international institutions,4,8,31,29,30,25,41,46,35,30,49,59,83,65,167,164,214,273,393,375,339
10067,r361,World -> San Marino,World,San Marino,,,2,,,,,,,,,,,,,,,,,,,,
10067,r362,World -> San Marino -> Total articles,World,San Marino,Total articles,,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10067,r363,World -> San Marino -> Total articles -> With multiple institutions,World,San Marino,Total articles,With multiple institutions,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10067,r364,World -> San Marino -> Total articles -> With domestic institutions only,World,San Marino,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r365,World -> San Marino -> Total articles -> With international institutions,World,San Marino,Total articles,With international institutions,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10067,r366,World -> Serbia<sup>b</sup>,World,Serbia<sup>b</sup>,,,2,,,,,,,,,,,,,,,,,,,,
10067,r367,World -> Serbia<sup>b</sup> -> Total articles,World,Serbia<sup>b</sup>,Total articles,,3,0,0,0,0,60,79,112,125,112,131,103,107,89,96,130,136,162,182,227,203
10067,r368,World -> Serbia<sup>b</sup> -> Total articles -> With multiple institutions,World,Serbia<sup>b</sup>,Total articles,With multiple institutions,4,0,0,0,0,32,44,65,64,72,79,65,71,63,64,97,103,110,128,159,151
10067,r369,World -> Serbia<sup>b</sup> -> Total articles -> With domestic institutions only,World,Serbia<sup>b</sup>,Total articles,With domestic institutions only,4,0,0,0,0,45,56,78,97,66,93,76,65,50,63,70,72,90,101,113,97
10067,r370,World -> Serbia<sup>b</sup> -> Total articles -> With international institutions,World,Serbia<sup>b</sup>,Total articles,With international institutions,4,0,0,0,0,14,19,31,28,41,37,25,40,38,32,60,62,70,76,112,103
10067,r371,World -> Serbia and Montenegro<sup>c</sup>,World,Serbia and Montenegro<sup>c</sup>,,,2,,,,,,,,,,,,,,,,,,,,
10067,r372,World -> Serbia and Montenegro<sup>c</sup> -> Total articles,World,Serbia and Montenegro<sup>c</sup>,Total articles,,3,10,16,44,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r373,World -> Serbia and Montenegro<sup>c</sup> -> Total articles -> With multiple institutions,World,Serbia and Montenegro<sup>c</sup>,Total articles,With multiple institutions,4,4,13,20,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r374,World -> Serbia and Montenegro<sup>c</sup> -> Total articles -> With domestic institutions only,World,Serbia and Montenegro<sup>c</sup>,Total articles,With domestic institutions only,4,7,6,38,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r375,World -> Serbia and Montenegro<sup>c</sup> -> Total articles -> With international institutions,World,Serbia and Montenegro<sup>c</sup>,Total articles,With international institutions,4,3,10,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10067,r376,World -> Switzerland,World,Switzerland,,,2,,,,,,,,,,,,,,,,,,,,
10067,r377,World -> Switzerland -> Total articles,World,Switzerland,Total articles,,3,121,106,128,180,209,303,345,360,273,366,369,383,381,470,471,593,704,701,857,907
10067,r378,World -> Switzerland -> Total articles -> With multiple institutions,World,Switzerland,Total articles,With multiple institutions,4,77,70,63,113,136,186,221,224,174,244,263,258,263,322,319,408,497,496,634,697
10067,r379,World -> Switzerland -> Total articles -> With domestic institutions only,World,Switzerland,Total articles,With domestic institutions only,4,57,45,76,84,92,157,164,177,126,183,152,167,155,204,202,240,291,271,318,313
10067,r380,World -> Switzerland -> Total articles -> With international institutions,World,Switzerland,Total articles,With international institutions,4,64,61,52,92,114,145,178,182,147,181,215,216,224,266,268,352,411,424,533,588
10067,r381,World -> Turkey,World,Turkey,,,2,,,,,,,,,,,,,,,,,,,,
10067,r382,World -> Turkey -> Total articles,World,Turkey,Total articles,,3,75,98,107,148,226,327,513,412,450,474,396,402,485,577,979,1790,1733,1402,1844,1659
10067,r383,World -> Turkey -> Total articles -> With multiple institutions,World,Turkey,Total articles,With multiple institutions,4,38,56,60,94,115,159,266,214,238,276,226,242,294,352,535,913,912,788,1026,1092
10067,r384,World -> Turkey -> Total articles -> With domestic institutions only,World,Turkey,Total articles,With domestic institutions only,4,52,69,79,95,174,246,429,322,368,360,301,295,339,439,782,1583,1456,1107,1446,1148
10067,r385,World -> Turkey -> Total articles -> With international institutions,World,Turkey,Total articles,With international institutions,4,23,27,28,51,49,80,83,87,82,114,92,105,146,137,196,206,275,290,392,507
10067,r386,World -> Ukraine,World,Ukraine,,,2,,,,,,,,,,,,,,,,,,,,
10067,r387,World -> Ukraine -> Total articles,World,Ukraine,Total articles,,3,51,10,58,8,57,16,62,20,69,67,75,102,138,174,132,261,431,461,743,366
10067,r388,World -> Ukraine -> Total articles -> With multiple institutions,World,Ukraine,Total articles,With multiple institutions,4,25,4,27,6,33,13,30,14,38,19,37,32,73,68,92,128,272,288,456,239
10067,r389,World -> Ukraine -> Total articles -> With domestic institutions only,World,Ukraine,Total articles,With domestic institutions only,4,37,8,40,3,35,6,41,7,49,61,52,86,101,140,61,200,332,379,606,270
10067,r390,World -> Ukraine -> Total articles -> With international institutions,World,Ukraine,Total articles,With international institutions,4,14,2,16,5,21,10,21,13,20,6,23,16,37,34,71,61,99,81,134,95
10067,r391,World -> Armenia,World,Armenia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r392,World -> Armenia -> Total articles,World,Armenia,Total articles,,3,1,0,1,2,0,1,3,3,3,1,0,2,2,1,0,5,23,8,8,13
10067,r393,World -> Armenia -> Total articles -> With multiple institutions,World,Armenia,Total articles,With multiple institutions,4,1,0,1,1,0,1,2,3,2,1,0,0,2,1,0,5,12,5,5,6
10067,r394,World -> Armenia -> Total articles -> With domestic institutions only,World,Armenia,Total articles,With domestic institutions only,4,0,0,0,2,0,0,2,0,1,0,0,2,0,0,0,1,15,4,3,8
10067,r395,World -> Armenia -> Total articles -> With international institutions,World,Armenia,Total articles,With international institutions,4,1,0,1,0,0,1,1,3,2,1,0,0,2,1,0,4,8,4,5,5
10067,r396,World -> Azerbaijan,World,Azerbaijan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r397,World -> Azerbaijan -> Total articles,World,Azerbaijan,Total articles,,3,1,2,3,0,2,3,8,2,4,153,9,7,6,5,7,13,34,25,17,41
10067,r398,World -> Azerbaijan -> Total articles -> With multiple institutions,World,Azerbaijan,Total articles,With multiple institutions,4,0,1,1,0,2,2,5,1,3,51,5,5,6,5,6,10,15,12,11,23
10067,r399,World -> Azerbaijan -> Total articles -> With domestic institutions only,World,Azerbaijan,Total articles,With domestic institutions only,4,1,1,2,0,0,2,5,1,1,139,4,4,2,2,1,3,24,19,11,22
10067,r400,World -> Azerbaijan -> Total articles -> With international institutions,World,Azerbaijan,Total articles,With international institutions,4,0,1,1,0,2,1,3,1,3,14,5,3,4,3,6,10,10,6,6,19
10067,r401,World -> Bahrain,World,Bahrain,,,2,,,,,,,,,,,,,,,,,,,,
10067,r402,World -> Bahrain -> Total articles,World,Bahrain,Total articles,,3,1,1,2,2,4,3,8,8,4,6,11,12,8,14,17,54,64,95,111,156
10067,r403,World -> Bahrain -> Total articles -> With multiple institutions,World,Bahrain,Total articles,With multiple institutions,4,0,0,0,1,2,0,4,5,4,5,4,7,6,11,12,29,35,42,73,114
10067,r404,World -> Bahrain -> Total articles -> With domestic institutions only,World,Bahrain,Total articles,With domestic institutions only,4,1,1,2,1,4,3,4,3,0,1,8,5,2,4,6,30,35,61,78,68
10067,r405,World -> Bahrain -> Total articles -> With international institutions,World,Bahrain,Total articles,With international institutions,4,0,0,0,1,0,0,4,5,4,5,3,7,6,10,11,24,29,34,32,88
10067,r406,World -> Gaza Strip<sup>d</sup>,World,Gaza Strip<sup>d</sup>,,,2,,,,,,,,,,,,,,,,,,,,
10067,r407,World -> Gaza Strip<sup>d</sup> -> Total articles,World,Gaza Strip<sup>d</sup>,Total articles,,3,1,1,1,0,0,0,1,1,2,0,2,0,3,3,4,13,4,8,31,12
10067,r408,World -> Gaza Strip<sup>d</sup> -> Total articles -> With multiple institutions,World,Gaza Strip<sup>d</sup>,Total articles,With multiple institutions,4,1,0,0,0,0,0,1,1,2,0,0,0,2,1,2,12,2,8,24,12
10067,r409,World -> Gaza Strip<sup>d</sup> -> Total articles -> With domestic institutions only,World,Gaza Strip<sup>d</sup>,Total articles,With domestic institutions only,4,0,1,1,0,0,0,0,0,1,0,2,0,1,2,2,2,2,0,12,0
10067,r410,World -> Gaza Strip<sup>d</sup> -> Total articles -> With international institutions,World,Gaza Strip<sup>d</sup>,Total articles,With international institutions,4,1,0,0,0,0,0,1,1,1,0,0,0,2,1,2,11,2,8,16,12
10067,r411,World -> Georgia,World,Georgia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r412,World -> Georgia -> Total articles,World,Georgia,Total articles,,3,2,1,1,3,0,2,1,10,1,21,0,0,2,2,1,3,9,11,13,12
10067,r413,World -> Georgia -> Total articles -> With multiple institutions,World,Georgia,Total articles,With multiple institutions,4,2,1,0,2,0,1,0,1,1,6,0,0,0,2,1,1,7,7,12,11
10067,r414,World -> Georgia -> Total articles -> With domestic institutions only,World,Georgia,Total articles,With domestic institutions only,4,2,0,1,1,0,1,1,10,0,19,0,0,2,1,0,2,5,5,2,3
10067,r415,World -> Georgia -> Total articles -> With international institutions,World,Georgia,Total articles,With international institutions,4,0,1,0,2,0,1,0,0,1,2,0,0,0,1,1,1,4,6,11,9
10067,r416,World -> Iran,World,Iran,,,2,,,,,,,,,,,,,,,,,,,,
10067,r417,World -> Iran -> Total articles,World,Iran,Total articles,,3,57,34,90,176,275,510,517,573,641,635,736,824,923,1259,1081,1808,1508,1423,1542,1620
10067,r418,World -> Iran -> Total articles -> With multiple institutions,World,Iran,Total articles,With multiple institutions,4,33,22,48,95,138,269,290,331,366,325,424,459,452,618,585,847,837,835,929,1011
10067,r419,World -> Iran -> Total articles -> With domestic institutions only,World,Iran,Total articles,With domestic institutions only,4,41,22,77,138,228,417,423,478,535,509,599,664,753,1067,837,1487,1132,974,1013,1024
10067,r420,World -> Iran -> Total articles -> With international institutions,World,Iran,Total articles,With international institutions,4,16,12,13,34,41,81,92,92,103,125,132,160,169,189,244,318,375,447,528,594
10067,r421,World -> Iraq,World,Iraq,,,2,,,,,,,,,,,,,,,,,,,,
10067,r422,World -> Iraq -> Total articles,World,Iraq,Total articles,,3,0,0,0,2,7,8,5,4,13,11,15,24,35,93,105,141,373,438,517,1048
10067,r423,World -> Iraq -> Total articles -> With multiple institutions,World,Iraq,Total articles,With multiple institutions,4,0,0,0,2,3,5,3,2,5,7,10,22,27,57,78,113,251,292,338,653
10067,r424,World -> Iraq -> Total articles -> With domestic institutions only,World,Iraq,Total articles,With domestic institutions only,4,0,0,0,1,5,5,3,2,10,4,5,3,11,61,43,44,209,232,296,672
10067,r425,World -> Iraq -> Total articles -> With international institutions,World,Iraq,Total articles,With international institutions,4,0,0,0,1,2,3,2,2,3,7,10,21,24,32,62,97,163,206,221,370
10067,r426,World -> Israel,World,Israel,,,2,,,,,,,,,,,,,,,,,,,,
10067,r427,World -> Israel -> Total articles,World,Israel,Total articles,,3,114,113,144,187,205,247,225,193,216,261,260,277,272,312,444,314,392,382,390,424
10067,r428,World -> Israel -> Total articles -> With multiple institutions,World,Israel,Total articles,With multiple institutions,4,59,70,81,100,117,137,144,134,151,170,164,174,191,184,277,205,241,255,256,261
10067,r429,World -> Israel -> Total articles -> With domestic institutions only,World,Israel,Total articles,With domestic institutions only,4,66,64,85,122,135,159,143,94,120,134,133,159,131,181,277,170,220,205,207,234
10067,r430,World -> Israel -> Total articles -> With international institutions,World,Israel,Total articles,With international institutions,4,47,49,58,65,70,87,82,98,94,127,127,118,141,128,166,144,167,177,177,183
10067,r431,World -> Jordan,World,Jordan,,,2,,,,,,,,,,,,,,,,,,,,
10067,r432,World -> Jordan -> Total articles,World,Jordan,Total articles,,3,13,12,16,18,25,52,39,32,39,24,21,36,36,58,65,107,178,213,344,551
10067,r433,World -> Jordan -> Total articles -> With multiple institutions,World,Jordan,Total articles,With multiple institutions,4,9,7,5,11,16,32,31,20,27,13,16,26,27,42,52,85,113,155,215,415
10067,r434,World -> Jordan -> Total articles -> With domestic institutions only,World,Jordan,Total articles,With domestic institutions only,4,7,8,14,15,14,36,22,16,18,15,12,16,14,24,27,41,96,84,192,243
10067,r435,World -> Jordan -> Total articles -> With international institutions,World,Jordan,Total articles,With international institutions,4,6,4,1,3,9,16,17,16,21,9,9,20,22,34,38,66,81,129,150,307
10067,r436,World -> Kuwait,World,Kuwait,,,2,,,,,,,,,,,,,,,,,,,,
10067,r437,World -> Kuwait -> Total articles,World,Kuwait,Total articles,,3,4,4,6,14,12,24,12,10,13,11,11,22,18,30,34,44,60,51,67,98
10067,r438,World -> Kuwait -> Total articles -> With multiple institutions,World,Kuwait,Total articles,With multiple institutions,4,2,1,4,10,9,21,6,5,5,7,9,20,8,15,13,31,34,37,43,73
10067,r439,World -> Kuwait -> Total articles -> With domestic institutions only,World,Kuwait,Total articles,With domestic institutions only,4,2,3,3,8,4,5,6,7,8,7,2,2,12,17,22,19,30,15,26,26
10067,r440,World -> Kuwait -> Total articles -> With international institutions,World,Kuwait,Total articles,With international institutions,4,2,1,3,6,8,19,6,3,5,4,9,20,6,13,12,25,30,36,41,72
10067,r441,World -> Lebanon,World,Lebanon,,,2,,,,,,,,,,,,,,,,,,,,
10067,r442,World -> Lebanon -> Total articles,World,Lebanon,Total articles,,3,1,4,5,22,9,22,33,29,23,31,32,29,43,35,46,123,127,97,120,132
10067,r443,World -> Lebanon -> Total articles -> With multiple institutions,World,Lebanon,Total articles,With multiple institutions,4,0,4,2,17,9,20,28,23,20,18,16,19,34,25,28,87,77,77,93,108
10067,r444,World -> Lebanon -> Total articles -> With domestic institutions only,World,Lebanon,Total articles,With domestic institutions only,4,1,1,3,7,0,4,6,8,5,16,19,12,13,12,20,59,71,35,50,33
10067,r445,World -> Lebanon -> Total articles -> With international institutions,World,Lebanon,Total articles,With international institutions,4,0,3,2,15,9,18,27,21,18,15,13,17,30,23,26,64,56,62,69,99
10067,r446,World -> Oman,World,Oman,,,2,,,,,,,,,,,,,,,,,,,,
10067,r447,World -> Oman -> Total articles,World,Oman,Total articles,,3,3,2,4,1,14,7,16,8,9,22,13,14,11,13,20,68,62,97,105,142
10067,r448,World -> Oman -> Total articles -> With multiple institutions,World,Oman,Total articles,With multiple institutions,4,1,2,3,1,10,4,14,4,5,21,11,9,6,10,15,45,46,73,73,113
10067,r449,World -> Oman -> Total articles -> With domestic institutions only,World,Oman,Total articles,With domestic institutions only,4,2,0,1,0,4,3,2,4,4,1,3,5,5,4,8,29,17,31,41,36
10067,r450,World -> Oman -> Total articles -> With international institutions,World,Oman,Total articles,With international institutions,4,1,2,3,1,10,4,14,4,5,21,10,8,6,9,12,39,45,66,64,106
10067,r451,World -> Qatar,World,Qatar,,,2,,,,,,,,,,,,,,,,,,,,
10067,r452,World -> Qatar -> Total articles,World,Qatar,Total articles,,3,0,3,1,4,4,18,4,11,17,16,58,56,89,91,127,123,174,235,181,257
10067,r453,World -> Qatar -> Total articles -> With multiple institutions,World,Qatar,Total articles,With multiple institutions,4,0,3,0,4,3,11,4,9,11,15,51,51,79,79,109,96,145,179,155,223
10067,r454,World -> Qatar -> Total articles -> With domestic institutions only,World,Qatar,Total articles,With domestic institutions only,4,0,0,1,1,1,9,0,2,6,1,12,8,11,12,18,36,41,79,36,41
10067,r455,World -> Qatar -> Total articles -> With international institutions,World,Qatar,Total articles,With international institutions,4,0,3,0,3,3,8,4,9,11,15,46,48,78,79,109,87,133,156,145,216
10067,r456,World -> Saudi Arabia,World,Saudi Arabia,,,2,,,,,,,,,,,,,,,,,,,,
10067,r457,World -> Saudi Arabia -> Total articles,World,Saudi Arabia,Total articles,,3,13,10,13,14,34,44,55,73,112,110,140,269,325,385,435,687,829,942,1065,1506
10067,r458,World -> Saudi Arabia -> Total articles -> With multiple institutions,World,Saudi Arabia,Total articles,With multiple institutions,4,5,2,5,8,21,29,30,45,81,86,112,216,271,310,357,505,615,676,878,1192
10067,r459,World -> Saudi Arabia -> Total articles -> With domestic institutions only,World,Saudi Arabia,Total articles,With domestic institutions only,4,10,8,8,9,18,23,30,30,39,32,38,64,70,92,110,227,292,324,263,414
10067,r460,World -> Saudi Arabia -> Total articles -> With international institutions,World,Saudi Arabia,Total articles,With international institutions,4,3,2,5,5,16,21,25,43,73,78,101,205,255,293,325,460,537,616,802,1090
10067,r461,World -> Syria,World,Syria,,,2,,,,,,,,,,,,,,,,,,,,
10067,r462,World -> Syria -> Total articles,World,Syria,Total articles,,3,0,0,1,2,1,5,4,4,5,2,4,2,0,2,3,7,3,18,13,15
10067,r463,World -> Syria -> Total articles -> With multiple institutions,World,Syria,Total articles,With multiple institutions,4,0,0,1,1,1,5,2,3,3,2,4,2,0,2,2,5,3,12,13,12
10067,r464,World -> Syria -> Total articles -> With domestic institutions only,World,Syria,Total articles,With domestic institutions only,4,0,0,1,1,0,1,2,1,2,0,0,0,0,0,1,3,0,7,2,5
10067,r465,World -> Syria -> Total articles -> With international institutions,World,Syria,Total articles,With international institutions,4,0,0,0,1,1,3,2,3,3,2,3,2,0,2,2,4,3,11,11,10
10067,r466,World -> United Arab Emirates,World,United Arab Emirates,,,2,,,,,,,,,,,,,,,,,,,,
10067,r467,World -> United Arab Emirates -> Total articles,World,United Arab Emirates,Total articles,,3,18,9,21,35,24,61,42,55,47,65,57,72,90,131,224,255,683,659,673,1200
10067,r468,World -> United Arab Emirates -> Total articles -> With multiple institutions,World,United Arab Emirates,Total articles,With multiple institutions,4,5,5,14,23,18,40,34,36,35,44,40,53,59,91,134,186,425,452,511,914
10067,r469,World -> United Arab Emirates -> Total articles -> With domestic institutions only,World,United Arab Emirates,Total articles,With domestic institutions only,4,14,4,9,15,9,24,8,22,15,25,17,23,39,45,110,93,371,311,245,444
10067,r470,World -> United Arab Emirates -> Total articles -> With international institutions,World,United Arab Emirates,Total articles,With international institutions,4,4,5,12,20,14,37,34,32,32,40,40,49,51,86,114,161,311,348,426,756
10067,r471,World -> West Bank<sup>d</sup>,World,West Bank<sup>d</sup>,,,2,,,,,,,,,,,,,,,,,,,,
10067,r472,World -> West Bank<sup>d</sup> -> Total articles,World,West Bank<sup>d</sup>,Total articles,,3,1,0,0,1,2,3,2,3,2,3,3,4,3,6,8,14,21,26,33,35
10067,r473,World -> West Bank<sup>d</sup> -> Total articles -> With multiple institutions,World,West Bank<sup>d</sup>,Total articles,With multiple institutions,4,1,0,0,0,2,3,1,2,1,3,3,4,0,3,4,9,16,16,17,19
10067,r474,World -> West Bank<sup>d</sup> -> Total articles -> With domestic institutions only,World,West Bank<sup>d</sup>,Total articles,With domestic institutions only,4,0,0,0,1,0,0,1,1,1,0,0,0,3,3,4,8,6,12,19,18
10067,r475,World -> West Bank<sup>d</sup> -> Total articles -> With international institutions,World,West Bank<sup>d</sup>,Total articles,With international institutions,4,1,0,0,0,2,3,1,2,1,2,3,3,0,3,4,6,15,13,14,17
10067,r476,World -> Yemen,World,Yemen,,,2,,,,,,,,,,,,,,,,,,,,
10067,r477,World -> Yemen -> Total articles,World,Yemen,Total articles,,3,0,1,0,2,1,0,3,1,1,2,3,2,3,8,9,15,75,31,123,91
10067,r478,World -> Yemen -> Total articles -> With multiple institutions,World,Yemen,Total articles,With multiple institutions,4,0,1,0,1,1,0,3,1,0,2,3,2,3,8,8,14,58,29,88,77
10067,r479,World -> Yemen -> Total articles -> With domestic institutions only,World,Yemen,Total articles,With domestic institutions only,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,31,2,55,31
10067,r480,World -> Yemen -> Total articles -> With international institutions,World,Yemen,Total articles,With international institutions,4,0,1,0,1,1,0,3,1,0,2,3,2,3,8,8,14,44,29,68,60
10067,r481,World -> Algeria,World,Algeria,,,2,,,,,,,,,,,,,,,,,,,,
10067,r482,World -> Algeria -> Total articles,World,Algeria,Total articles,,3,16,7,21,43,42,68,58,146,61,70,116,107,128,141,220,342,481,502,518,515
10067,r483,World -> Algeria -> Total articles -> With multiple institutions,World,Algeria,Total articles,With multiple institutions,4,8,5,18,28,23,50,40,86,42,49,70,73,94,102,169,234,287,333,315,357
10067,r484,World -> Algeria -> Total articles -> With domestic institutions only,World,Algeria,Total articles,With domestic institutions only,4,12,4,10,26,23,33,25,87,35,36,69,52,61,71,101,199,312,299,323,312
10067,r485,World -> Algeria -> Total articles -> With international institutions,World,Algeria,Total articles,With international institutions,4,3,3,11,17,18,35,33,59,26,34,47,55,66,70,119,142,169,203,195,202
10067,r486,World -> Angola,World,Angola,,,2,,,,,,,,,,,,,,,,,,,,
10067,r487,World -> Angola -> Total articles,World,Angola,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1
10067,r488,World -> Angola -> Total articles -> With multiple institutions,World,Angola,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
10067,r489,World -> Angola -> Total articles -> With domestic institutions only,World,Angola,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
10067,r490,World -> Angola -> Total articles -> With international institutions,World,Angola,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10067,r491,World -> Benin,World,Benin,,,2,,,,,,,,,,,,,,,,,,,,
10067,r492,World -> Benin -> Total articles,World,Benin,Total articles,,3,0,0,0,0,0,1,0,1,0,0,1,0,0,2,6,1,10,2,7,20
10067,r493,World -> Benin -> Total articles -> With multiple institutions,World,Benin,Total articles,With multiple institutions,4,0,0,0,0,0,1,0,0,0,0,1,0,0,2,6,0,7,2,6,18
10067,r494,World -> Benin -> Total articles -> With domestic institutions only,World,Benin,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,6,0,2,7
10067,r495,World -> Benin -> Total articles -> With international institutions,World,Benin,Total articles,With international institutions,4,0,0,0,0,0,1,0,0,0,0,1,0,0,2,5,0,4,2,5,13
10067,r496,World -> Botswana,World,Botswana,,,2,,,,,,,,,,,,,,,,,,,,
10067,r497,World -> Botswana -> Total articles,World,Botswana,Total articles,,3,0,1,0,1,1,3,0,0,0,0,3,1,2,5,12,7,45,8,19,39
10067,r498,World -> Botswana -> Total articles -> With multiple institutions,World,Botswana,Total articles,With multiple institutions,4,0,1,0,1,1,2,0,0,0,0,3,1,2,2,11,5,29,6,10,24
10067,r499,World -> Botswana -> Total articles -> With domestic institutions only,World,Botswana,Total articles,With domestic institutions only,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,4,17,6,11,19
10067,r500,World -> Botswana -> Total articles -> With international institutions,World,Botswana,Total articles,With international institutions,4,0,1,0,1,1,2,0,0,0,0,3,1,2,2,10,3,28,2,8,20
10067,r501,World -> Burkina Faso,World,Burkina Faso,,,2,,,,,,,,,,,,,,,,,,,,
10067,r502,World -> Burkina Faso -> Total articles,World,Burkina Faso,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,6,2,4
10067,r503,World -> Burkina Faso -> Total articles -> With multiple institutions,World,Burkina Faso,Total articles,With multiple institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,5,2,4
10067,r504,World -> Burkina Faso -> Total articles -> With domestic institutions only,World,Burkina Faso,Total articles,With domestic institutions only,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,3
10067,r505,World -> Burkina Faso -> Total articles -> With international institutions,World,Burkina Faso,Total articles,With international institutions,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1
10067,r506,World -> Burundi,World,Burundi,,,2,,,,,,,,,,,,,,,,,,,,
10067,r507,World -> Burundi -> Total articles,World,Burundi,Total articles,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1
