table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8006,r232,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,231,"['1,387', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,387', '']","['0', '']","['0', '']"
8006,r233,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,232,"['1,371', '']","['1,057', '']","['0', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r234,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,233,"['1,338', '']","['45', '']","['0', '']","['526', '']","['0', '']","['453', '']","['0', '']","['0', '']","['0', '']","['163', '']","['151', '']"
8006,r235,All institutions -> Miami U.,All institutions,Miami U.,2,234,"['1,322', '']","['54', '']","['19', '']","['0', '']","['0', '']","['192', '']","['590', '']","['153', '']","['0', '']","['314', '']","['0', '']"
8006,r236,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,235,"['1,313', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['1,265', '']","['0', '']"
8006,r237,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,236,"['1,285', '']","['0', '']","['172', '']","['677', '']","['0', '']","['0', '']","['33', '']","['158', '']","['0', '']","['245', '']","['0', '']"
8006,r238,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,237,"['1,281', '']","['0', '']","['0', '']","['1,281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r239,All institutions -> U. Akron,All institutions,U. Akron,2,238,"['1,265', '']","['0', '']","['0', '']","['206', '']","['0', '']","['650', '']","['0', '']","['0', '']","['0', '']","['409', '']","['0', '']"
8006,r240,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,239,"['1,251', '']","['24', '']","['0', '']","['3', '']","['0', '']","['477', '']","['0', '']","['0', '']","['0', '']","['747', '']","['0', '']"
8006,r241,All institutions -> Marshall U.,All institutions,Marshall U.,2,240,"['1,237', '']","['0', '']","['0', '']","['96', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['885', '']","['202', '']"
8006,r242,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,241,"['1,228', '']","['0', '']","['0', '']","['1,228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r243,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,242,"['1,213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,213', '']","['0', '']"
8006,r244,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,243,"['1,187', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,187', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r245,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,244,"['1,154', '']","['0', '']","['0', '']","['1,154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r246,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,245,"['1,115', '']","['1,115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r247,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,246,"['1,099', '']","['876', '']","['69', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['131', '']","['0', '']"
8006,r248,All institutions -> Georgia State U.,All institutions,Georgia State U.,2,247,"['1,085', '']","['0', '']","['0', '']","['86', '']","['0', '']","['557', '']","['0', '']","['0', '']","['0', '']","['0', '']","['442', '']"
8006,r249,All institutions -> U. Idaho,All institutions,U. Idaho,2,248,"['1,073', '']","['0', '']","['0', '']","['659', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['414', '']","['0', '']"
8006,r250,All institutions -> Hampton U.,All institutions,Hampton U.,2,249,"['1,062', '']","['0', '']","['199', '']","['709', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['94', '']","['8', '']"
8006,r251,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,250,"['1,052', '']","['0', '']","['0', '']","['1,052', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r252,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,251,"['1,049', '']","['0', '']","['554', '']","['9', '']","['0', '']","['405', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']"
8006,r253,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,252,"['1,039', '']","['0', '']","['0', '']","['16', '']","['64', '']","['186', '']","['0', '']","['0', '']","['0', '']","['773', '']","['0', '']"
8006,r254,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,253,"['1,016', '']","['0', '']","['0', '']","['1,016', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r255,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,254,"['1,013', '']","['0', '']","['0', '']","['0', '']","['0', '']","['215', '']","['160', '']","['0', '']","['0', '']","['638', '']","['0', '']"
8006,r256,All institutions -> Kent State U.,All institutions,Kent State U.,2,255,"['1,011', '']","['0', '']","['0', '']","['324', '']","['0', '']","['545', '']","['0', '']","['121', '']","['0', '']","['21', '']","['0', '']"
8006,r257,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,256,"['1,009', '']","['0', '']","['0', '']","['1,009', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r258,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,257,"['1,006', '']","['359', '']","['0', '']","['0', '']","['111', '']","['416', '']","['0', '']","['38', '']","['0', '']","['82', '']","['0', '']"
8006,r259,All institutions -> Chapman U.,All institutions,Chapman U.,2,258,"['974', '']","['0', '']","['0', '']","['281', '']","['0', '']","['693', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r260,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,259,"['973', '']","['0', '']","['0', '']","['973', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r261,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,259,"['973', '']","['0', '']","['47', '']","['46', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['566', '']","['98', '']"
8006,r262,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,261,"['945', '']","['0', '']","['0', '']","['36', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['856', '']","['4', '']"
8006,r263,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,262,"['936', '']","['690', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['0', '']"
8006,r264,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,262,"['936', 'i']","['61', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['875', 'i']","['0', 'i']"
8006,r265,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,264,"['921', '']","['43', '']","['0', '']","['0', '']","['0', '']","['878', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r266,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,265,"['911', 'i']","['92', 'i']","['0', 'i']","['209', 'i']","['7', 'i']","['61', 'i']","['8', 'i']","['11', 'i']","['0', 'i']","['515', 'i']","['8', 'i']"
8006,r267,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,266,"['898', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['744', '']","['90', '']"
8006,r268,All institutions -> U. Memphis,All institutions,U. Memphis,2,267,"['897', '']","['349', '']","['51', '']","['46', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['367', '']","['25', '']"
8006,r269,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,268,"['869', '']","['0', '']","['177', '']","['546', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']"
8006,r270,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,268,"['869', '']","['44', '']","['0', '']","['725', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']"
8006,r271,All institutions -> Villanova U.,All institutions,Villanova U.,2,270,"['862', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['785', '']","['0', '']"
8006,r272,All institutions -> Creighton U.,All institutions,Creighton U.,2,271,"['837', 'i']","['278', 'i']","['0', 'i']","['255', 'i']","['65', 'i']","['213', 'i']","['9', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['6', 'i']"
8006,r273,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,272,"['826', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['826', '']","['0', '']"
8006,r274,All institutions -> U. San Diego,All institutions,U. San Diego,2,273,"['814', '']","['0', '']","['0', '']","['9', '']","['450', '']","['182', '']","['2', '']","['0', '']","['0', '']","['0', '']","['171', '']"
8006,r275,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,274,"['796', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['665', '']","['42', '']"
8006,r276,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,275,"['788', '']","['545', '']","['23', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['183', '']","['0', '']"
8006,r277,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,276,"['780', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['780', '']","['0', '']"
8006,r278,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,277,"['777', '']","['769', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r279,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,278,"['740', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['576', '']","['0', '']"
8006,r280,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,279,"['739', '']","['0', '']","['0', '']","['648', '']","['0', '']","['63', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']"
8006,r281,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,280,"['735', '']","['168', '']","['14', '']","['128', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['413', '']"
8006,r282,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,281,"['733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r283,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,282,"['724', '']","['0', '']","['0', '']","['724', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r284,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,283,"['718', '']","['0', '']","['0', '']","['718', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r285,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,284,"['715', '']","['0', '']","['0', '']","['516', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']"
8006,r286,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,285,"['704', '']","['0', '']","['0', '']","['704', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r287,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,286,"['699', '']","['0', '']","['0', '']","['699', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r288,All institutions -> Oakland U.,All institutions,Oakland U.,2,287,"['681', '']","['187', '']","['0', '']","['43', '']","['0', '']","['321', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
8006,r289,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,288,"['677', '']","['0', '']","['0', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['543', '']","['0', '']"
8006,r290,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,289,"['671', '']","['0', '']","['268', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['316', '']","['0', '']"
8006,r291,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,290,"['669', '']","['124', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['539', '']","['0', '']"
8006,r292,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,291,"['658', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['459', '']","['196', '']"
8006,r293,All institutions -> American U.,All institutions,American U.,2,292,"['647', '']","['81', '']","['0', '']","['0', '']","['358', '']","['0', '']","['14', '']","['0', '']","['136', '']","['0', '']","['58', '']"
8006,r294,All institutions -> U. New Haven,All institutions,U. New Haven,2,293,"['642', '']","['484', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['12', '']","['0', '']"
8006,r295,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,294,"['636', '']","['0', '']","['0', '']","['636', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r296,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,295,"['620', '']","['0', '']","['0', '']","['594', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
8006,r297,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,296,"['564', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']","['0', '']","['0', '']","['0', '']","['356', '']","['0', '']"
8006,r298,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,296,"['564', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['360', '']","['0', '']","['169', '']","['0', '']"
8006,r299,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,298,"['553', '']","['0', '']","['0', '']","['77', '']","['0', '']","['476', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r300,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,299,"['551', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['551', '']"
8006,r301,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,300,"['547', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['380', '']","['139', '']","['0', '']","['2', '']","['0', '']"
8006,r302,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,301,"['535', '']","['0', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['408', '']","['2', '']"
8006,r303,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,302,"['528', '']","['0', '']","['142', '']","['0', '']","['46', '']","['281', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
8006,r304,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,303,"['505', '']","['41', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['269', '']","['103', '']"
8006,r305,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,304,"['503', '']","['99', '']","['0', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r306,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,305,"['501', '']","['0', '']","['0', '']","['0', '']","['112', '']","['210', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r307,All institutions -> Towson U.,All institutions,Towson U.,2,306,"['466', '']","['24', '']","['396', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r308,All institutions -> Fisk U.,All institutions,Fisk U.,2,307,"['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r309,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,308,"['447', '']","['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['143', '']","['0', '']"
8006,r310,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,309,"['408', '']","['13', '']","['0', '']","['12', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['306', '']","['66', '']"
8006,r311,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,310,"['406', '']","['0', '']","['0', '']","['406', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r312,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,311,"['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r313,All institutions -> U. Denver,All institutions,U. Denver,2,312,"['395', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['161', '']","['0', '']","['0', '']","['185', '']"
8006,r314,All institutions -> Rush U.,All institutions,Rush U.,2,313,"['388', '']","['0', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r315,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,314,"['386', '']","['0', '']","['0', '']","['107', '']","['0', '']","['279', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r316,"All institutions -> U. Texas, Tyler",All institutions,"U. Texas, Tyler",2,315,"['379', '']","['0', '']","['0', '']","['379', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r317,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,316,"['377', '']","['0', '']","['0', '']","['85', '']","['0', '']","['199', '']","['3', '']","['0', '']","['0', '']","['90', '']","['0', '']"
8006,r318,All institutions -> Claflin U.,All institutions,Claflin U.,2,317,"['342', '']","['0', '']","['0', '']","['342', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r319,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,318,"['308', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['261', '']","['2', '']"
8006,r320,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,319,"['303', '']","['190', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['103', '']","['0', '']"
8006,r321,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,320,"['292', '']","['0', '']","['0', '']","['0', '']","['120', '']","['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r322,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,321,"['270', '']","['267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
8006,r323,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,322,"['263', '']","['0', '']","['136', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r324,All institutions -> Marquette U.,All institutions,Marquette U.,2,323,"['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['261', '']","['0', '']"
8006,r325,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,324,"['253', '']","['0', '']","['131', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r326,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,325,"['251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['251', '']","['0', '']"
8006,r327,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,326,"['250', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r328,All institutions -> U. North Florida,All institutions,U. North Florida,2,327,"['245', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['145', '']","['75', '']"
8006,r329,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,328,"['242', '']","['90', '']","['0', '']","['18', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['121', '']","['0', '']"
8006,r330,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,329,"['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['234', '']","['0', '']"
8006,r331,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,330,"['229', '']","['0', '']","['127', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
8006,r332,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,331,"['225', '']","['0', '']","['0', '']","['26', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']"
8006,r333,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,332,"['224', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['73', '']","['0', '']","['0', '']","['131', '']","['0', '']"
8006,r334,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,333,"['219', '']","['0', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r335,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,334,"['218', '']","['0', '']","['0', '']","['218', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r336,All institutions -> Dillard U.,All institutions,Dillard U.,2,335,"['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r337,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,336,"['202', '']","['202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r338,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,337,"['199', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']"
8006,r339,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,338,"['197', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r340,All institutions -> Fordham U.,All institutions,Fordham U.,2,339,"['194', '']","['101', '']","['0', '']","['10', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r341,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,340,"['189', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r342,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,341,"['182', '']","['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r343,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,341,"['182', '']","['0', '']","['166', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r344,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,343,"['177', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r345,All institutions -> Calvin U.,All institutions,Calvin U.,2,344,"['173', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['33', 'i']","['140', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8006,r346,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,344,"['173', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']"
8006,r347,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,346,"['171', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']"
8006,r348,All institutions -> Pace U.,All institutions,Pace U.,2,347,"['168', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r349,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,348,"['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['167', '']","['0', '']"
8006,r350,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,349,"['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']"
8006,r351,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,350,"['160', '']","['0', '']","['0', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8006,r352,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,351,"['159', '']","['0', '']","['69', '']","['53', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
