table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3176,r241,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,240,"['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']"
3176,r242,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,240,"['120', '']","['0', '']","['116', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r243,"All institutions -> U. California, Irvine",All institutions,"U. California, Irvine",2,240,"['120', '']","['0', '']","['53', '']","['59', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r244,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,240,"['120', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r245,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,244,"['116', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']"
3176,r246,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,245,"['115', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['2', '']"
3176,r247,All institutions -> Fort Hays State U.,All institutions,Fort Hays State U.,2,246,"['112', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r248,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,247,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['111', '']","['0', '']","['0', '']","['0', '']"
3176,r249,All institutions -> Chapman U.,All institutions,Chapman U.,2,248,"['108', '']","['0', '']","['0', '']","['89', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r250,All institutions -> Princeton U.,All institutions,Princeton U.,2,248,"['108', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r251,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,248,"['108', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
3176,r252,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,251,"['106', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r253,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,252,"['104', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']"
3176,r254,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,253,"['98', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['29', '']"
3176,r255,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,253,"['98', '']","['0', '']","['0', '']","['81', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r256,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,255,"['97', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r257,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,256,"['94', '']","['0', '']","['8', '']","['7', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
3176,r258,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,257,"['93', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']"
3176,r259,All institutions -> Towson U.,All institutions,Towson U.,2,257,"['93', '']","['17', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r260,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,259,"['92', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']"
3176,r261,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,260,"['91', '']","['0', '']","['20', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3176,r262,All institutions -> Kent State U.,All institutions,Kent State U.,2,261,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']"
3176,r263,All institutions -> U. Houston,All institutions,U. Houston,2,261,"['90', '']","['0', '']","['5', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
3176,r264,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,263,"['89', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
3176,r265,All institutions -> U. Memphis,All institutions,U. Memphis,2,264,"['88', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
3176,r266,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,265,"['87', '']","['0', '']","['4', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3176,r267,All institutions -> U. Rochester,All institutions,U. Rochester,2,266,"['85', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r268,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,267,"['83', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
3176,r269,All institutions -> Rowan U.,All institutions,Rowan U.,2,267,"['83', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r270,All institutions -> U. Chicago,All institutions,U. Chicago,2,269,"['78', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r271,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,269,"['78', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r272,All institutions -> Florida Atlantic U.,All institutions,Florida Atlantic U.,2,271,"['77', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
3176,r273,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,271,"['77', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r274,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,273,"['76', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r275,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,274,"['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['64', '']"
3176,r276,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,274,"['69', 'i']","['0', 'i']","['1', 'i']","['67', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
3176,r277,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,276,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']"
3176,r278,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,276,"['68', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r279,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,276,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']"
3176,r280,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,279,"['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
3176,r281,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,280,"['65', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r282,All institutions -> Hope C.,All institutions,Hope C.,2,280,"['65', '']","['0', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r283,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,282,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r284,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,282,"['62', '']","['0', '']","['33', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r285,All institutions -> Murray State U.,All institutions,Murray State U.,2,284,"['61', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r286,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,284,"['61', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r287,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,286,"['60', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r288,All institutions -> U. Portland,All institutions,U. Portland,2,286,"['60', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r289,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,288,"['59', 'i']","['0', 'i']","['58', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r290,All institutions -> Eastern Kentucky U.,All institutions,Eastern Kentucky U.,2,288,"['59', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3176,r291,"All institutions -> U. Massachusetts, Lowell",All institutions,"U. Massachusetts, Lowell",2,288,"['59', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r292,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,291,"['58', '']","['8', '']","['4', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r293,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,291,"['58', '']","['0', '']","['19', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r294,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,293,"['56', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['10', '']"
3176,r295,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,294,"['54', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r296,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,295,"['53', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r297,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,296,"['52', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r298,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,296,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['27', '']"
3176,r299,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,296,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']"
3176,r300,All institutions -> James Madison U.,All institutions,James Madison U.,2,299,"['51', '']","['0', '']","['0', '']","['33', '']","['0', '']","['8', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']"
3176,r301,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,300,"['50', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r302,All institutions -> Mercer U.,All institutions,Mercer U.,2,301,"['49', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r303,"All institutions -> U. Texas, Arlington",All institutions,"U. Texas, Arlington",2,302,"['48', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r304,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,303,"['47', '']","['0', '']","['46', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r305,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,303,"['47', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r306,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,303,"['47', 'i']","['1', 'i']","['0', 'i']","['44', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r307,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,306,"['46', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
3176,r308,All institutions -> Miami U.,All institutions,Miami U.,2,307,"['45', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']"
3176,r309,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,307,"['45', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']"
3176,r310,All institutions -> U. Richmond,All institutions,U. Richmond,2,307,"['45', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r311,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,310,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r312,All institutions -> C. Charleston,All institutions,C. Charleston,2,311,"['42', '']","['0', '']","['33', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r313,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,312,"['41', 'i']","['0', 'i']","['0', 'i']","['41', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r314,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,313,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
3176,r315,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,314,"['37', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r316,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,314,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
3176,r317,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,316,"['36', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r318,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,316,"['36', 'i']","['0', 'i']","['2', 'i']","['29', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['2', 'i']","['2', 'i']"
3176,r319,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,316,"['36', '']","['0', '']","['25', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r320,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,319,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r321,All institutions -> Boston C.,All institutions,Boston C.,2,320,"['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']"
3176,r322,All institutions -> Creighton U.,All institutions,Creighton U.,2,321,"['30', 'i']","['0', 'i']","['0', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['5', 'i']"
3176,r323,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,321,"['30', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']"
3176,r324,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,321,"['30', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']"
3176,r325,All institutions -> Fordham U.,All institutions,Fordham U.,2,324,"['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']"
3176,r326,All institutions -> C. Wooster,All institutions,C. Wooster,2,325,"['26', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r327,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,325,"['26', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r328,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,327,"['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r329,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,328,"['23', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r330,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,328,"['23', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
3176,r331,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,330,"['22', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r332,All institutions -> Long Island U.,All institutions,Long Island U.,2,331,"['21', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
3176,r333,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,331,"['21', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']"
3176,r334,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,333,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']"
3176,r335,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,333,"['20', 'i']","['0', 'i']","['3', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['3', 'i']","['0', 'i']","['1', 'i']","['2', 'i']"
3176,r336,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,333,"['20', 'i']","['0', 'i']","['3', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['4', 'i']","['1', 'i']"
3176,r337,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,333,"['20', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r338,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,337,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r339,All institutions -> Ball State U.,All institutions,Ball State U.,2,337,"['19', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3176,r340,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,337,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r341,All institutions -> Temple U.,All institutions,Temple U.,2,337,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r342,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,341,"['18', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']"
3176,r343,All institutions -> Seattle U.,All institutions,Seattle U.,2,341,"['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
3176,r344,All institutions -> Drake U.,All institutions,Drake U.,2,343,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']"
3176,r345,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,343,"['17', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r346,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,343,"['17', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r347,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,346,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r348,All institutions -> Gettysburg C.,All institutions,Gettysburg C.,2,347,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r349,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,347,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r350,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,347,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r351,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,347,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r352,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,351,"['13', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r353,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,351,"['13', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r354,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,353,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
3176,r355,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,353,"['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
3176,r356,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,353,"['12', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['12', 'i']"
3176,r357,All institutions -> Barnard C.,All institutions,Barnard C.,2,356,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r358,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,356,"['10', 'i']","['0', 'i']","['2', 'i']","['8', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3176,r359,All institutions -> Reed C.,All institutions,Reed C.,2,356,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r360,"All institutions -> U. California, San Francisco",All institutions,"U. California, San Francisco",2,359,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r361,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,359,"['9', '']","['0', '']","['3', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r362,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,361,"['8', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3176,r363,All institutions -> Furman U.,All institutions,Furman U.,2,362,"['7', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
