table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
8020,r385,"United States -> Missouri -> Public -> U. Missouri, Saint Louis",United States,Missouri,Public,"U. Missouri, Saint Louis",4,"['4,281', '']","['1,119', '']","['139', '']","['3,018', '']","['5', '']","['1,222', '']","['1,011', '']","['43', '']","['168', '']","['0', '']"
8020,r386,United States -> Missouri -> Private,United States,Missouri,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r387,United States -> Missouri -> Private -> Saint Louis U.,United States,Missouri,Private,Saint Louis U.,4,"['4,170', '']","['3,276', '']","['39', '']","['369', '']","['486', '']","['3,854', '']","['3,060', '']","['39', '']","['300', '']","['455', '']"
8020,r388,United States -> Missouri -> Private -> U. of Health Sciences and Pharmacy in St. Louis,United States,Missouri,Private,U. of Health Sciences and Pharmacy in St. Louis,4,"['682', '']","['675', '']","['0', '']","['7', '']","['0', '']","['675', '']","['675', '']","['0', '']","['0', '']","['0', '']"
8020,r389,"United States -> Missouri -> Private -> Washington U., Saint Louis",United States,Missouri,Private,"Washington U., Saint Louis",4,"['82,412', '']","['51,324', '']","['16,431', '']","['11,361', '']","['3,296', '']","['66,149', '']","['48,115', '']","['5,439', '']","['9,808', '']","['2,787', '']"
8020,r390,United States -> Montana,United States,Montana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r391,United States -> Montana -> Public,United States,Montana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r392,"United States -> Montana -> Public -> Montana State U., Bozeman",United States,Montana,Public,"Montana State U., Bozeman",4,"['16,615', '']","['10,254', '']","['1,201', '']","['2,696', '']","['2,464', '']","['16,154', '']","['10,079', '']","['1,201', '']","['2,696', '']","['2,178', '']"
8020,r393,United States -> Montana -> Public -> Montana Technological U.,United States,Montana,Public,Montana Technological U.,4,"['808', '']","['728', '']","['0', '']","['0', '']","['80', '']","['728', '']","['728', '']","['0', '']","['0', '']","['0', '']"
8020,r394,"United States -> Montana -> Public -> U. Montana, Missoula",United States,Montana,Public,"U. Montana, Missoula",4,"['18,026', 'i']","['7,209', 'i']","['1,689', 'i']","['1,146', 'i']","['7,982', 'i']","['16,549', '']","['6,941', '']","['1,269', '']","['643', '']","['7,696', '']"
8020,r395,United States -> Nebraska,United States,Nebraska,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r396,United States -> Nebraska -> Public,United States,Nebraska,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r397,"United States -> Nebraska -> Public -> U. Nebraska, central administration",United States,Nebraska,Public,"U. Nebraska, central administration",4,"['2,251', '']","['1,192', '']","['519', '']","['540', '']","['0', '']","['2,219', '']","['1,160', '']","['519', '']","['540', '']","['0', '']"
8020,r398,"United States -> Nebraska -> Public -> U. Nebraska, Kearney",United States,Nebraska,Public,"U. Nebraska, Kearney",4,"['1,924', '']","['941', '']","['0', '']","['0', '']","['983', '']","['1,179', '']","['941', '']","['0', '']","['0', '']","['238', '']"
8020,r399,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['21,454', '']","['11,391', '']","['804', '']","['2,968', '']","['6,291', '']","['21,250', '']","['11,280', '']","['711', '']","['2,968', '']","['6,291', '']"
8020,r400,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['37,382', '']","['11,828', '']","['12,179', '']","['8,733', '']","['4,642', '']","['20,774', '']","['10,923', '']","['4,130', '']","['3,958', '']","['1,763', '']"
8020,r401,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['3,011', 'i']","['1,809', 'i']","['49', 'i']","['1,040', 'i']","['113', 'i']","['2,935', '']","['1,748', '']","['45', '']","['1,036', '']","['106', '']"
8020,r402,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r403,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['5,035', 'i']","['3,231', 'i']","['31', 'i']","['1,773', 'i']","['0', 'i']","['5,035', 'i']","['3,231', 'i']","['31', 'i']","['1,773', 'i']","['0', 'i']"
8020,r404,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['385', 'i']","['385', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['385', 'i']","['385', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8020,r405,United States -> Nevada,United States,Nevada,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r406,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r407,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['5,149', '']","['2,080', '']","['1,933', '']","['508', '']","['628', '']","['4,396', '']","['1,681', '']","['1,685', '']","['507', '']","['523', '']"
8020,r408,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['9,381', 'i']","['2,060', 'i']","['1,882', 'i']","['1,903', 'i']","['3,536', 'i']","['7,411', '']","['1,476', '']","['1,452', '']","['1,291', '']","['3,192', '']"
8020,r409,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['21,024', '']","['10,260', '']","['2,015', '']","['1,700', '']","['7,049', '']","['17,437', '']","['7,112', '']","['1,846', '']","['1,571', '']","['6,908', '']"
8020,r410,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r411,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['108', '']","['108', '']","['0', '']","['0', '']","['0', '']","['43', '']","['43', '']","['0', '']","['0', '']","['0', '']"
8020,r412,United States -> New Hampshire,United States,New Hampshire,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r413,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r414,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['534', '']","['534', '']","['0', '']","['0', '']","['0', '']","['534', '']","['534', '']","['0', '']","['0', '']","['0', '']"
8020,r415,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['28,978', '']","['18,773', '']","['2,238', '']","['3,553', '']","['4,414', '']","['26,773', '']","['17,843', '']","['1,487', '']","['3,553', '']","['3,890', '']"
8020,r416,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r417,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['26,928', '']","['14,101', '']","['2,724', '']","['8,259', '']","['1,844', '']","['22,501', '']","['11,902', '']","['2,240', '']","['7,155', '']","['1,204', '']"
8020,r418,United States -> New Jersey,United States,New Jersey,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r419,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r420,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['199', '']","['197', '']","['0', '']","['0', '']","['2', '']","['199', '']","['197', '']","['0', '']","['0', '']","['2', '']"
8020,r421,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['96', '']","['96', '']","['0', '']","['0', '']","['0', '']","['96', '']","['96', '']","['0', '']","['0', '']","['0', '']"
8020,r422,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['1,029', '']","['666', '']","['6', '']","['324', '']","['33', '']","['734', '']","['575', '']","['6', '']","['120', '']","['33', '']"
8020,r423,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['38,350', '']","['3,340', '']","['1,891', '']","['700', '']","['32,419', '']","['38,271', '']","['3,272', '']","['1,891', '']","['700', '']","['32,408', '']"
8020,r424,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,804', '']","['1,364', '']","['460', '']","['546', '']","['434', '']","['2,237', '']","['1,327', '']","['420', '']","['56', '']","['434', '']"
8020,r425,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['810', 'i']","['153', 'i']","['76', 'i']","['19', 'i']","['562', 'i']","['747', '']","['136', '']","['60', '']","['0', '']","['551', '']"
8020,r426,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['58,345', 'i']","['32,876', 'i']","['9,490', 'i']","['8,134', 'i']","['7,845', 'i']","['58,305', '']","['32,864', '']","['9,490', '']","['8,134', '']","['7,817', '']"
8020,r427,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,582', 'i']","['1,210', 'i']","['266', 'i']","['64', 'i']","['42', 'i']","['1,372', '']","['1,152', '']","['214', '']","['0', '']","['6', '']"
8020,r428,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['198', '']","['9', '']","['38', '']","['16', '']","['135', '']","['198', '']","['9', '']","['38', '']","['16', '']","['135', '']"
8020,r429,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['1,491', '']","['205', '']","['530', '']","['6', '']","['750', '']","['1,476', '']","['205', '']","['530', '']","['0', '']","['741', '']"
8020,r430,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r431,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['40', '']","['40', '']","['0', '']","['0', '']","['0', '']","['12', '']","['12', '']","['0', '']","['0', '']","['0', '']"
8020,r432,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['40,849', '']","['28,345', '']","['4,972', '']","['57', '']","['7,475', '']","['35,665', '']","['23,749', '']","['4,822', '']","['57', '']","['7,037', '']"
8020,r433,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
8020,r434,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['6,823', '']","['1,813', '']","['4,442', '']","['121', '']","['447', '']","['6,567', '']","['1,663', '']","['4,431', '']","['121', '']","['352', '']"
8020,r435,United States -> New Mexico,United States,New Mexico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r436,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r437,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['126', 'i']","['126', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['126', 'i']","['126', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8020,r438,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['8,081', '']","['1,716', '']","['1,279', '']","['4,156', '']","['930', '']","['8,081', '']","['1,716', '']","['1,279', '']","['4,156', '']","['930', '']"
8020,r439,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['15,040', '']","['5,110', '']","['7,148', '']","['1,769', '']","['1,013', '']","['14,938', '']","['5,110', '']","['7,130', '']","['1,761', '']","['937', '']"
8020,r440,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['42,849', '']","['13,143', '']","['15,318', '']","['5,043', '']","['9,345', '']","['42,089', '']","['12,985', '']","['15,281', '']","['4,994', '']","['8,829', '']"
8020,r441,United States -> New York,United States,New York,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r442,United States -> New York -> Public,United States,New York,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r443,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['1,251', '']","['733', '']","['117', '']","['401', '']","['0', '']","['1,202', '']","['733', '']","['89', '']","['380', '']","['0', '']"
8020,r444,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['222', '']","['174', '']","['38', '']","['10', '']","['0', '']","['128', '']","['90', '']","['38', '']","['0', '']","['0', '']"
8020,r445,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['272', '']","['272', '']","['0', '']","['0', '']","['0', '']","['272', '']","['272', '']","['0', '']","['0', '']","['0', '']"
8020,r446,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['92', '']","['90', '']","['0', '']","['2', '']","['0', '']","['86', '']","['84', '']","['0', '']","['2', '']","['0', '']"
8020,r447,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['5,309', '']","['3,447', '']","['246', '']","['1,616', '']","['0', '']","['5,103', '']","['3,275', '']","['246', '']","['1,582', '']","['0', '']"
8020,r448,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['938', '']","['747', '']","['0', '']","['191', '']","['0', '']","['860', '']","['688', '']","['0', '']","['172', '']","['0', '']"
8020,r449,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['4,905', '']","['3,905', '']","['0', '']","['994', '']","['6', '']","['4,242', '']","['3,848', '']","['0', '']","['388', '']","['6', '']"
8020,r450,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['4,508', '']","['3,915', '']","['270', '']","['272', '']","['51', '']","['4,357', '']","['3,859', '']","['260', '']","['238', '']","['0', '']"
8020,r451,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['658', '']","['485', '']","['0', '']","['66', '']","['107', '']","['471', '']","['352', '']","['0', '']","['12', '']","['107', '']"
8020,r452,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['200', '']","['198', '']","['0', '']","['2', '']","['0', '']","['68', '']","['66', '']","['0', '']","['2', '']","['0', '']"
8020,r453,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['55', '']","['0', '']","['0', '']","['55', '']","['0', '']","['55', '']","['0', '']","['0', '']","['55', '']","['0', '']"
8020,r454,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['532', '']","['434', '']","['98', '']","['0', '']","['0', '']","['495', '']","['397', '']","['98', '']","['0', '']","['0', '']"
8020,r455,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['68', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r456,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['174', '']","['159', '']","['0', '']","['15', '']","['0', '']","['174', '']","['159', '']","['0', '']","['15', '']","['0', '']"
8020,r457,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['5,183', '']","['1,061', '']","['1,227', '']","['2,260', '']","['635', '']","['5,181', '']","['1,061', '']","['1,225', '']","['2,260', '']","['635', '']"
8020,r458,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['648', '']","['549', '']","['0', '']","['0', '']","['99', '']","['571', '']","['549', '']","['0', '']","['0', '']","['22', '']"
8020,r459,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['321', '']","['260', '']","['32', '']","['0', '']","['29', '']","['267', '']","['238', '']","['0', '']","['0', '']","['29', '']"
8020,r460,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['2,147', '']","['636', '']","['78', '']","['743', '']","['690', '']","['1,221', '']","['524', '']","['0', '']","['697', '']","['0', '']"
8020,r461,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['96', '']","['90', '']","['0', '']","['6', '']","['0', '']","['95', '']","['89', '']","['0', '']","['6', '']","['0', '']"
8020,r462,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['253', '']","['225', '']","['19', '']","['9', '']","['0', '']","['240', '']","['212', '']","['19', '']","['9', '']","['0', '']"
8020,r463,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['4,081', 'i']","['3,849', 'i']","['88', 'i']","['144', 'i']","['0', 'i']","['4,032', '']","['3,800', '']","['88', '']","['144', '']","['0', '']"
8020,r464,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['14', '']","['10', '']","['0', '']","['4', '']","['0', '']","['14', '']","['10', '']","['0', '']","['4', '']","['0', '']"
8020,r465,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['247', '']","['226', '']","['4', '']","['17', '']","['0', '']","['247', '']","['226', '']","['4', '']","['17', '']","['0', '']"
8020,r466,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['3,090', '']","['308', '']","['1,890', '']","['0', '']","['892', '']","['2,711', '']","['276', '']","['1,867', '']","['0', '']","['568', '']"
8020,r467,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['22,983', '']","['10,700', '']","['2,994', '']","['8,794', '']","['495', '']","['21,900', '']","['10,179', '']","['2,933', '']","['8,428', '']","['360', '']"
8020,r468,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['7,128', '']","['3,829', '']","['1,240', '']","['1,643', '']","['416', '']","['6,709', '']","['3,767', '']","['990', '']","['1,549', '']","['403', '']"
8020,r469,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['15,846', '']","['8,636', '']","['2,923', '']","['1,061', '']","['3,226', '']","['14,706', '']","['8,159', '']","['2,893', '']","['939', '']","['2,715', '']"
8020,r470,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['3,503', '']","['2,482', '']","['269', '']","['251', '']","['501', '']","['2,914', '']","['2,005', '']","['269', '']","['247', '']","['393', '']"
8020,r471,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['268', '']","['0', '']","['0', '']","['268', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r472,United States -> New York -> Private,United States,New York,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8020,r473,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['361', '']","['315', '']","['0', '']","['46', '']","['0', '']","['361', '']","['315', '']","['0', '']","['46', '']","['0', '']"
8020,r474,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['1,383', '']","['1,027', '']","['190', '']","['166', '']","['0', '']","['1,383', '']","['1,027', '']","['190', '']","['166', '']","['0', '']"
8020,r475,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['29,897', '']","['23,539', '']","['2,057', '']","['3,910', '']","['391', '']","['26,702', '']","['21,274', '']","['1,966', '']","['3,162', '']","['300', '']"
8020,r476,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['225', '']","['171', '']","['54', '']","['0', '']","['0', '']","['225', '']","['171', '']","['54', '']","['0', '']","['0', '']"
8020,r477,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['280', '']","['266', '']","['0', '']","['14', '']","['0', '']","['218', '']","['218', '']","['0', '']","['0', '']","['0', '']"
8020,r478,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['61', '']","['61', '']","['0', '']","['0', '']","['0', '']","['61', '']","['61', '']","['0', '']","['0', '']","['0', '']"
8020,r479,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['1,897', '']","['1,054', '']","['685', '']","['158', '']","['0', '']","['1,238', '']","['716', '']","['369', '']","['153', '']","['0', '']"
8020,r480,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['10,618', 'i']","['5,683', 'i']","['1,784', 'i']","['2,366', 'i']","['785', 'i']","['9,569', 'i']","['5,283', 'i']","['1,579', 'i']","['2,020', 'i']","['687', 'i']"
8020,r481,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['308', '']","['157', '']","['0', '']","['151', '']","['0', '']","['32', '']","['25', '']","['0', '']","['7', '']","['0', '']"
8020,r482,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['126,282', '']","['65,375', '']","['12,253', '']","['25,510', '']","['23,144', '']","['107,593', '']","['60,509', '']","['11,106', '']","['20,247', '']","['15,731', '']"
8020,r483,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['91,101', '']","['59,080', '']","['4,824', '']","['24,472', '']","['2,725', '']","['76,471', '']","['50,019', '']","['4,790', '']","['19,126', '']","['2,536', '']"
8020,r484,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['995', '']","['773', '']","['0', '']","['108', '']","['114', '']","['995', '']","['773', '']","['0', '']","['108', '']","['114', '']"
8020,r485,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['132', '']","['132', '']","['0', '']","['0', '']","['0', '']","['132', '']","['132', '']","['0', '']","['0', '']","['0', '']"
8020,r486,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['247', '']","['35', '']","['0', '']","['0', '']","['212', '']","['232', '']","['35', '']","['0', '']","['0', '']","['197', '']"
8020,r487,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['265', '']","['72', '']","['0', '']","['193', '']","['0', '']","['179', '']","['72', '']","['0', '']","['107', '']","['0', '']"
8020,r488,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['90,762', '']","['46,205', '']","['3,525', '']","['39,123', '']","['1,909', '']","['83,425', '']","['40,899', '']","['3,525', '']","['37,651', '']","['1,350', '']"
8020,r489,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['241', '']","['230', '']","['0', '']","['0', '']","['11', '']","['230', '']","['230', '']","['0', '']","['0', '']","['0', '']"
8020,r490,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['413', '']","['291', '']","['0', '']","['122', '']","['0', '']","['413', '']","['291', '']","['0', '']","['122', '']","['0', '']"
8020,r491,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['70', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r492,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8020,r493,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['696', '']","['273', '']","['93', '']","['162', '']","['168', '']","['448', '']","['265', '']","['93', '']","['0', '']","['90', '']"
8020,r494,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['131', '']","['131', '']","['0', '']","['0', '']","['0', '']","['131', '']","['131', '']","['0', '']","['0', '']","['0', '']"
8020,r495,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['1,349', '']","['1,103', '']","['246', '']","['0', '']","['0', '']","['1,349', '']","['1,103', '']","['246', '']","['0', '']","['0', '']"
8020,r496,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['98,323', '']","['61,643', '']","['10,097', '']","['24,608', '']","['1,975', '']","['88,082', '']","['59,524', '']","['8,537', '']","['18,177', '']","['1,844', '']"
8020,r497,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['194', '']","['133', '']","['0', '']","['30', '']","['31', '']","['21', '']","['0', '']","['0', '']","['0', '']","['21', '']"
8020,r498,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['73', '']","['63', '']","['0', '']","['10', '']","['0', '']","['73', '']","['63', '']","['0', '']","['10', '']","['0', '']"
8020,r499,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
