table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5445,r225,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,224,"['2,474', '']","['241', '']","['80', '']","['39', '']","['87', '']","['1,422', '']","['236', '']","['0', '']","['0', '']","['0', '']","['369', '']"
5445,r226,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,225,"['2,468', '']","['221', '']","['0', '']","['268', '']","['167', '']","['354', '']","['0', '']","['75', '']","['0', '']","['0', '']","['1,383', '']"
5445,r227,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,226,"['2,457', '']","['1,172', '']","['0', '']","['21', '']","['0', '']","['623', '']","['0', '']","['0', '']","['0', '']","['641', '']","['0', '']"
5445,r228,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,227,"['2,456', 'i']","['0', 'i']","['0', 'i']","['1,133', 'i']","['283', 'i']","['788', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['239', 'i']","['13', 'i']"
5445,r229,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,228,"['2,412', '']","['0', '']","['430', '']","['94', '']","['217', '']","['515', '']","['42', '']","['102', '']","['541', '']","['471', '']","['0', '']"
5445,r230,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,229,"['2,399', '']","['0', '']","['870', '']","['143', '']","['0', '']","['449', '']","['83', '']","['23', '']","['0', '']","['831', '']","['0', '']"
5445,r231,All institutions -> Ohio U.,All institutions,Ohio U.,2,230,"['2,372', '']","['38', '']","['89', '']","['528', '']","['76', '']","['758', '']","['113', '']","['110', '']","['0', '']","['647', '']","['13', '']"
5445,r232,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,231,"['2,357', '']","['269', '']","['48', '']","['283', '']","['78', '']","['0', '']","['0', '']","['39', '']","['0', '']","['1,640', '']","['0', '']"
5445,r233,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,232,"['2,286', '']","['1,130', '']","['0', '']","['34', '']","['0', '']","['0', '']","['16', '']","['1,106', '']","['0', '']","['0', '']","['0', '']"
5445,r234,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,233,"['2,222', '']","['117', '']","['219', '']","['244', '']","['327', '']","['139', '']","['172', '']","['63', '']","['0', '']","['0', '']","['941', '']"
5445,r235,All institutions -> Clark U.,All institutions,Clark U.,2,234,"['2,197', '']","['47', '']","['202', '']","['890', '']","['0', '']","['702', '']","['0', '']","['356', '']","['0', '']","['0', '']","['0', '']"
5445,r236,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,235,"['2,173', '']","['23', '']","['378', '']","['491', '']","['119', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['728', '']"
5445,r237,All institutions -> Oakland U.,All institutions,Oakland U.,2,236,"['2,145', '']","['240', '']","['0', '']","['691', '']","['34', '']","['940', '']","['149', '']","['18', '']","['0', '']","['73', '']","['0', '']"
5445,r238,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,237,"['2,131', '']","['0', '']","['0', '']","['1,658', '']","['244', '']","['229', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r239,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,238,"['2,112', '']","['2', '']","['360', '']","['54', '']","['24', '']","['1,075', '']","['86', '']","['73', '']","['0', '']","['67', '']","['371', '']"
5445,r240,All institutions -> Pace U.,All institutions,Pace U.,2,239,"['2,100', '']","['750', '']","['0', '']","['473', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['877', '']"
5445,r241,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,240,"['2,067', '']","['0', '']","['0', '']","['1,048', '']","['0', '']","['257', '']","['0', '']","['0', '']","['0', '']","['762', '']","['0', '']"
5445,r242,All institutions -> DePaul U.,All institutions,DePaul U.,2,241,"['2,037', '']","['1,429', '']","['67', '']","['83', '']","['0', '']","['142', '']","['264', '']","['0', '']","['0', '']","['0', '']","['52', '']"
5445,r243,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,242,"['1,984', '']","['0', '']","['0', '']","['87', '']","['23', '']","['395', '']","['297', '']","['808', '']","['0', '']","['20', '']","['354', '']"
5445,r244,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,243,"['1,959', '']","['0', '']","['158', '']","['376', '']","['31', '']","['156', '']","['0', '']","['0', '']","['66', '']","['0', '']","['1,172', '']"
5445,r245,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,244,"['1,941', '']","['73', '']","['558', '']","['157', '']","['196', '']","['28', '']","['0', '']","['1', '']","['0', '']","['575', '']","['353', '']"
5445,r246,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,245,"['1,938', '']","['76', '']","['0', '']","['1,103', '']","['0', '']","['533', '']","['0', '']","['0', '']","['226', '']","['0', '']","['0', '']"
5445,r247,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,246,"['1,905', '']","['0', '']","['145', '']","['369', '']","['0', '']","['920', '']","['0', '']","['33', '']","['0', '']","['430', '']","['8', '']"
5445,r248,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,247,"['1,904', '']","['191', '']","['5', '']","['53', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['1,422', '']","['93', '']"
5445,r249,All institutions -> Rowan U.,All institutions,Rowan U.,2,248,"['1,865', '']","['237', '']","['54', '']","['9', '']","['0', '']","['293', '']","['0', '']","['73', '']","['0', '']","['1,199', '']","['0', '']"
5445,r250,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,249,"['1,852', '']","['11', '']","['0', '']","['192', '']","['513', '']","['675', '']","['203', '']","['4', '']","['0', '']","['221', '']","['33', '']"
5445,r251,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,250,"['1,849', '']","['0', '']","['0', '']","['1,463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['386', '']","['0', '']"
5445,r252,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,251,"['1,847', '']","['2', '']","['0', '']","['28', '']","['0', '']","['298', '']","['0', '']","['0', '']","['0', '']","['1,090', '']","['429', '']"
5445,r253,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,252,"['1,841', '']","['1,841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r254,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,253,"['1,823', '']","['0', '']","['0', '']","['161', '']","['0', '']","['788', '']","['203', '']","['0', '']","['63', '']","['608', '']","['0', '']"
5445,r255,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,253,"['1,823', '']","['0', '']","['0', '']","['114', '']","['48', '']","['372', '']","['0', '']","['0', '']","['0', '']","['1,289', '']","['0', '']"
5445,r256,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,255,"['1,803', '']","['0', '']","['0', '']","['1,803', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r257,All institutions -> Spelman C.,All institutions,Spelman C.,2,256,"['1,776', '']","['34', '']","['0', '']","['609', '']","['48', '']","['648', '']","['308', '']","['129', '']","['0', '']","['0', '']","['0', '']"
5445,r258,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,257,"['1,769', '']","['0', '']","['0', '']","['24', '']","['645', '']","['0', '']","['0', '']","['0', '']","['0', '']","['88', '']","['1,012', '']"
5445,r259,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,258,"['1,765', '']","['31', '']","['0', '']","['713', '']","['157', '']","['837', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
5445,r260,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,259,"['1,737', '']","['135', '']","['263', '']","['104', '']","['160', '']","['484', '']","['82', '']","['20', '']","['0', '']","['0', '']","['489', '']"
5445,r261,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,260,"['1,729', '']","['443', '']","['0', '']","['469', '']","['0', '']","['496', '']","['177', '']","['0', '']","['0', '']","['0', '']","['144', '']"
5445,r262,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,261,"['1,691', '']","['0', '']","['821', '']","['593', '']","['35', '']","['199', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']"
5445,r263,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,262,"['1,683', '']","['841', '']","['12', '']","['80', '']","['11', '']","['69', '']","['141', '']","['46', '']","['0', '']","['150', '']","['333', '']"
5445,r264,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,263,"['1,674', '']","['0', '']","['0', '']","['1,674', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r265,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,264,"['1,630', '']","['7', '']","['409', '']","['174', '']","['50', '']","['495', '']","['0', '']","['0', '']","['0', '']","['495', '']","['0', '']"
5445,r266,All institutions -> Murray State U.,All institutions,Murray State U.,2,265,"['1,609', '']","['0', '']","['0', '']","['1,320', '']","['198', '']","['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']"
5445,r267,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,266,"['1,605', '']","['1,557', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r268,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,267,"['1,572', 'i']","['104', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['627', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['292', 'i']","['549', 'i']"
5445,r269,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,268,"['1,561', '']","['39', '']","['72', '']","['5', '']","['212', '']","['185', '']","['0', '']","['19', '']","['130', '']","['58', '']","['841', '']"
5445,r270,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,269,"['1,538', '']","['204', '']","['665', '']","['340', '']","['0', '']","['60', '']","['0', '']","['13', '']","['0', '']","['139', '']","['117', '']"
5445,r271,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,270,"['1,525', '']","['640', '']","['0', '']","['258', '']","['113', '']","['275', '']","['0', '']","['0', '']","['79', '']","['160', '']","['0', '']"
5445,r272,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,271,"['1,522', '']","['65', '']","['0', '']","['640', '']","['164', '']","['335', '']","['241', '']","['52', '']","['0', '']","['0', '']","['25', '']"
5445,r273,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,272,"['1,511', '']","['317', '']","['154', '']","['455', '']","['240', '']","['76', '']","['42', '']","['227', '']","['0', '']","['0', '']","['0', '']"
5445,r274,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,273,"['1,502', '']","['256', '']","['0', '']","['0', '']","['23', '']","['811', '']","['0', '']","['298', '']","['0', '']","['114', '']","['0', '']"
5445,r275,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,274,"['1,495', '']","['33', '']","['526', '']","['215', '']","['0', '']","['618', '']","['0', '']","['0', '']","['27', '']","['76', '']","['0', '']"
5445,r276,All institutions -> Barnard C.,All institutions,Barnard C.,2,275,"['1,485', '']","['60', '']","['35', '']","['14', '']","['22', '']","['677', '']","['538', '']","['19', '']","['0', '']","['0', '']","['120', '']"
5445,r277,All institutions -> Smith C.,All institutions,Smith C.,2,276,"['1,482', '']","['147', '']","['0', '']","['554', '']","['98', '']","['191', '']","['0', '']","['0', '']","['0', '']","['492', '']","['0', '']"
5445,r278,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,276,"['1,482', '']","['0', '']","['0', '']","['1,482', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r279,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,278,"['1,478', '']","['0', '']","['103', '']","['3', '']","['1,319', '']","['29', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
5445,r280,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,279,"['1,472', '']","['0', '']","['35', '']","['0', '']","['259', '']","['619', '']","['0', '']","['163', '']","['0', '']","['0', '']","['396', '']"
5445,r281,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,280,"['1,468', '']","['198', '']","['151', '']","['114', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['617', '']","['0', '']"
5445,r282,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,281,"['1,456', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['1,020', '']","['361', '']"
5445,r283,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,281,"['1,456', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,394', '']","['0', '']"
5445,r284,All institutions -> U. Guam,All institutions,U. Guam,2,283,"['1,455', '']","['0', '']","['1,111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['344', '']"
5445,r285,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,284,"['1,449', '']","['48', '']","['1,156', '']","['0', '']","['50', '']","['23', '']","['0', '']","['0', '']","['0', '']","['172', '']","['0', '']"
5445,r286,All institutions -> U. San Diego,All institutions,U. San Diego,2,285,"['1,415', '']","['0', '']","['152', '']","['31', '']","['78', '']","['616', '']","['0', '']","['0', '']","['0', '']","['451', '']","['87', '']"
5445,r287,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,286,"['1,398', '']","['0', '']","['0', '']","['213', '']","['72', '']","['368', '']","['1', '']","['0', '']","['0', '']","['716', '']","['28', '']"
5445,r288,All institutions -> Amherst C.,All institutions,Amherst C.,2,287,"['1,396', '']","['0', '']","['0', '']","['360', '']","['210', '']","['776', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r289,All institutions -> Marshall U.,All institutions,Marshall U.,2,288,"['1,358', '']","['0', '']","['17', '']","['1,301', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r290,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,289,"['1,355', '']","['0', '']","['96', '']","['93', '']","['221', '']","['269', '']","['232', '']","['24', '']","['0', '']","['0', '']","['420', '']"
5445,r291,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,290,"['1,345', '']","['69', '']","['116', '']","['200', '']","['287', '']","['247', '']","['0', '']","['0', '']","['0', '']","['318', '']","['108', '']"
5445,r292,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,291,"['1,328', '']","['0', '']","['0', '']","['1,328', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r293,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,292,"['1,312', '']","['0', '']","['1,312', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r294,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,293,"['1,292', '']","['179', '']","['0', '']","['93', '']","['0', '']","['352', '']","['58', '']","['0', '']","['0', '']","['0', '']","['610', '']"
5445,r295,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,294,"['1,278', '']","['382', '']","['0', '']","['5', '']","['0', '']","['168', '']","['0', '']","['0', '']","['2', '']","['721', '']","['0', '']"
5445,r296,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,295,"['1,277', '']","['0', '']","['417', '']","['62', '']","['250', '']","['295', '']","['0', '']","['22', '']","['0', '']","['156', '']","['75', '']"
5445,r297,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,296,"['1,275', '']","['356', '']","['18', '']","['170', '']","['220', '']","['384', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']"
5445,r298,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,297,"['1,274', '']","['0', '']","['0', '']","['1,274', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r299,All institutions -> Chapman U.,All institutions,Chapman U.,2,298,"['1,264', '']","['0', '']","['0', '']","['382', '']","['0', '']","['296', '']","['0', '']","['136', '']","['0', '']","['43', '']","['407', '']"
5445,r300,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,298,"['1,264', '']","['0', '']","['26', '']","['496', '']","['11', '']","['499', '']","['19', '']","['0', '']","['0', '']","['68', '']","['145', '']"
5445,r301,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,300,"['1,258', '']","['0', '']","['122', '']","['715', '']","['52', '']","['165', '']","['34', '']","['86', '']","['0', '']","['84', '']","['0', '']"
5445,r302,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,301,"['1,256', '']","['0', '']","['0', '']","['375', '']","['97', '']","['460', '']","['0', '']","['23', '']","['0', '']","['0', '']","['301', '']"
5445,r303,All institutions -> Bates C.,All institutions,Bates C.,2,302,"['1,255', '']","['113', '']","['91', '']","['725', '']","['8', '']","['192', '']","['61', '']","['65', '']","['0', '']","['0', '']","['0', '']"
5445,r304,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,303,"['1,241', '']","['0', '']","['0', '']","['112', '']","['49', '']","['26', '']","['0', '']","['0', '']","['0', '']","['1,034', '']","['20', '']"
5445,r305,All institutions -> Seattle U.,All institutions,Seattle U.,2,304,"['1,212', '']","['0', '']","['42', '']","['86', '']","['78', '']","['58', '']","['0', '']","['132', '']","['0', '']","['0', '']","['816', '']"
5445,r306,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,305,"['1,206', '']","['61', '']","['0', '']","['58', '']","['0', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']","['856', '']"
5445,r307,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,306,"['1,179', '']","['0', '']","['0', '']","['1,179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r308,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,307,"['1,176', '']","['0', '']","['0', '']","['1,116', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r309,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,308,"['1,173', '']","['41', '']","['732', '']","['0', '']","['149', '']","['204', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
5445,r310,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,308,"['1,173', '']","['200', '']","['127', '']","['0', '']","['63', '']","['467', '']","['0', '']","['0', '']","['0', '']","['316', '']","['0', '']"
5445,r311,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,310,"['1,163', '']","['0', '']","['1,163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r312,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,311,"['1,161', '']","['424', '']","['20', '']","['214', '']","['0', '']","['57', '']","['0', '']","['129', '']","['0', '']","['317', '']","['0', '']"
5445,r313,All institutions -> Reed C.,All institutions,Reed C.,2,312,"['1,145', '']","['61', '']","['0', '']","['776', '']","['118', '']","['129', '']","['59', '']","['2', '']","['0', '']","['0', '']","['0', '']"
5445,r314,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,313,"['1,139', '']","['10', '']","['391', '']","['13', '']","['10', '']","['144', '']","['0', '']","['0', '']","['0', '']","['359', '']","['212', '']"
5445,r315,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,314,"['1,137', '']","['148', '']","['176', '']","['0', '']","['204', '']","['527', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
5445,r316,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,315,"['1,134', '']","['87', '']","['0', '']","['144', '']","['0', '']","['830', '']","['0', '']","['0', '']","['0', '']","['21', '']","['52', '']"
5445,r317,All institutions -> American U.,All institutions,American U.,2,316,"['1,121', '']","['67', '']","['80', '']","['237', '']","['65', '']","['112', '']","['0', '']","['240', '']","['0', '']","['0', '']","['320', '']"
5445,r318,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,317,"['1,082', '']","['18', '']","['0', '']","['649', '']","['0', '']","['39', '']","['243', '']","['0', '']","['0', '']","['0', '']","['133', '']"
5445,r319,All institutions -> Carleton C.,All institutions,Carleton C.,2,318,"['1,052', '']","['33', '']","['670', '']","['82', '']","['41', '']","['226', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r320,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,319,"['1,046', 'i']","['23', 'i']","['21', 'i']","['83', 'i']","['214', 'i']","['169', 'i']","['0', 'i']","['0', 'i']","['64', 'i']","['287', 'i']","['185', 'i']"
5445,r321,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,320,"['1,021', '']","['734', '']","['139', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r322,All institutions -> James Madison U.,All institutions,James Madison U.,2,321,"['1,018', '']","['18', '']","['92', '']","['180', '']","['89', '']","['486', '']","['0', '']","['0', '']","['0', '']","['117', '']","['36', '']"
5445,r323,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,322,"['994', '']","['27', '']","['11', '']","['417', '']","['45', '']","['494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r324,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,323,"['992', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['822', '']","['0', '']"
5445,r325,All institutions -> Pacific U.,All institutions,Pacific U.,2,324,"['987', '']","['0', '']","['0', '']","['22', '']","['9', '']","['21', '']","['0', '']","['84', '']","['0', '']","['0', '']","['851', '']"
5445,r326,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,325,"['986', '']","['169', '']","['0', '']","['88', '']","['0', '']","['723', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
5445,r327,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,326,"['967', '']","['8', '']","['250', '']","['633', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r328,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,327,"['958', '']","['224', '']","['223', '']","['193', '']","['5', '']","['126', '']","['20', '']","['167', '']","['0', '']","['0', '']","['0', '']"
5445,r329,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,327,"['958', '']","['0', '']","['1', '']","['294', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['283', '']","['380', '']"
5445,r330,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,329,"['936', '']","['331', '']","['0', '']","['404', '']","['194', '']","['0', '']","['4', '']","['3', '']","['0', '']","['0', '']","['0', '']"
5445,r331,All institutions -> Occidental C.,All institutions,Occidental C.,2,330,"['935', '']","['236', '']","['235', '']","['199', '']","['49', '']","['207', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r332,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,331,"['930', '']","['134', '']","['189', '']","['66', '']","['0', '']","['541', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r333,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,332,"['900', '']","['177', '']","['0', '']","['51', '']","['0', '']","['67', '']","['0', '']","['0', '']","['235', '']","['144', '']","['226', '']"
5445,r334,All institutions -> U. Dayton,All institutions,U. Dayton,2,333,"['899', '']","['0', '']","['39', '']","['246', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['320', '']","['122', '']"
5445,r335,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,334,"['882', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['882', '']","['0', '']"
5445,r336,All institutions -> Williams C.,All institutions,Williams C.,2,335,"['862', 'i']","['58', 'i']","['94', 'i']","['235', 'i']","['222', 'i']","['200', 'i']","['0', 'i']","['53', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5445,r337,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,336,"['861', '']","['0', '']","['0', '']","['861', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r338,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,337,"['857', '']","['0', '']","['0', '']","['857', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r339,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,338,"['846', '']","['0', '']","['392', '']","['179', '']","['52', '']","['189', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
5445,r340,All institutions -> Hope C.,All institutions,Hope C.,2,339,"['841', '']","['0', '']","['0', '']","['175', '']","['0', '']","['562', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']"
5445,r341,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,340,"['830', '']","['72', '']","['65', '']","['384', '']","['24', '']","['168', '']","['55', '']","['62', '']","['0', '']","['0', '']","['0', '']"
5445,r342,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,341,"['828', '']","['220', '']","['0', '']","['93', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['340', '']"
5445,r343,All institutions -> Providence C.,All institutions,Providence C.,2,342,"['818', '']","['0', '']","['124', '']","['322', '']","['0', '']","['372', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5445,r344,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,343,"['808', '']","['11', '']","['0', '']","['177', '']","['20', '']","['250', '']","['0', '']","['82', '']","['0', '']","['261', '']","['7', '']"
5445,r345,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,344,"['806', '']","['6', '']","['39', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['662', '']","['15', '']"
