table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
10473,r788,2013,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
10473,r789,2013,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r790,2013,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r791,2013,R&D/GDP (%),"R&D, by source of funding",Business,3,1.76
10473,r792,2013,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.71
10473,r793,2013,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
10473,r794,2014,GDP,Current $billions,,2,17608.1
10473,r795,2014,GDP,Constant 2017 $billions,,2,18261.7
10473,r796,2014,GDP,Deflatora (2017 = 1.00000),,2,0.96421
10473,r797,2014,Total R&D,Current $billions,,2,475.9
10473,r798,2014,Total R&D,Constant 2017 $billions,,2,493.6
10473,r799,2014,R&D/GDP (%),Total,,2,2.7
10473,r800,2014,R&D/GDP (%),"R&D, by performer",Business,3,1.94
10473,r801,2014,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
10473,r802,2014,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r803,2014,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r804,2014,R&D/GDP (%),"R&D, by source of funding",Business,3,1.81
10473,r805,2014,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.67
10473,r806,2014,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
10473,r807,2015,GDP,Current $billions,,2,18295.0
10473,r808,2015,GDP,Constant 2017 $billions,,2,18799.6
10473,r809,2015,GDP,Deflatora (2017 = 1.00000),,2,0.97316
10473,r810,2015,Total R&D,Current $billions,,2,494.5
10473,r811,2015,Total R&D,Constant 2017 $billions,,2,508.1
10473,r812,2015,R&D/GDP (%),Total,,2,2.7
10473,r813,2015,R&D/GDP (%),"R&D, by performer",Business,3,1.94
10473,r814,2015,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
10473,r815,2015,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
10473,r816,2015,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r817,2015,R&D/GDP (%),"R&D, by source of funding",Business,3,1.82
10473,r818,2015,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.65
10473,r819,2015,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.23
10473,r820,2016,GDP,Current $billions,,2,18804.9
10473,r821,2016,GDP,Constant 2017 $billions,,2,19141.7
10473,r822,2016,GDP,Deflatora (2017 = 1.00000),,2,0.98241
10473,r823,2016,Total R&D,Current $billions,,2,521.7
10473,r824,2016,Total R&D,Constant 2017 $billions,,2,531.0
10473,r825,2016,R&D/GDP (%),Total,,2,2.77
10473,r826,2016,R&D/GDP (%),"R&D, by performer",Business,3,2.02
10473,r827,2016,R&D/GDP (%),"R&D, by performer",Federalb,3,0.27
10473,r828,2016,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r829,2016,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r830,2016,R&D/GDP (%),"R&D, by source of funding",Business,3,1.92
10473,r831,2016,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.63
10473,r832,2016,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.23
10473,r833,2017,GDP,Current $billions,,2,19612.1
10473,r834,2017,GDP,Constant 2017 $billions,,2,19612.1
10473,r835,2017,GDP,Deflatora (2017 = 1.00000),,2,1.0
10473,r836,2017,Total R&D,Current $billions,,2,553.6
10473,r837,2017,Total R&D,Constant 2017 $billions,,2,553.6
10473,r838,2017,R&D/GDP (%),Total,,2,2.82
10473,r839,2017,R&D/GDP (%),"R&D, by performer",Business,3,2.07
10473,r840,2017,R&D/GDP (%),"R&D, by performer",Federalb,3,0.27
10473,r841,2017,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r842,2017,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r843,2017,R&D/GDP (%),"R&D, by source of funding",Business,3,1.97
10473,r844,2017,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.62
10473,r845,2017,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.23
10473,r846,2018,GDP,Current $billions,,2,20656.5
10473,r847,2018,GDP,Constant 2017 $billions,,2,20193.9
10473,r848,2018,GDP,Deflatora (2017 = 1.00000),,2,1.02291
10473,r849,2018,Total R&D,Current $billions,,2,604.0
10473,r850,2018,Total R&D,Constant 2017 $billions,,2,590.5
10473,r851,2018,R&D/GDP (%),Total,,2,2.92
10473,r852,2018,R&D/GDP (%),"R&D, by performer",Business,3,2.16
10473,r853,2018,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
10473,r854,2018,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r855,2018,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r856,2018,R&D/GDP (%),"R&D, by source of funding",Business,3,2.06
10473,r857,2018,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.63
10473,r858,2018,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
10473,r859,2019,GDP,Current $billions,,2,21521.4
10473,r860,2019,GDP,Constant 2017 $billions,,2,20692.1
10473,r861,2019,GDP,Deflatora (2017 = 1.00000),,2,1.04008
10473,r862,2019,Total R&D,Current $billions,,2,665.6
10473,r863,2019,Total R&D,Constant 2017 $billions,,2,639.9
10473,r864,2019,R&D/GDP (%),Total,,2,3.09
10473,r865,2019,R&D/GDP (%),"R&D, by performer",Business,3,2.31
10473,r866,2019,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
10473,r867,2019,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r868,2019,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r869,2019,R&D/GDP (%),"R&D, by source of funding",Business,3,2.24
10473,r870,2019,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.63
10473,r871,2019,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
10473,r872,2020,GDP,Current $billions,,2,21323.0
10473,r873,2020,GDP,Constant 2017 $billions,,2,20234.1
10473,r874,2020,GDP,Deflatora (2017 = 1.00000),,2,1.05381
10473,r875,2020,Total R&D,Current $billions,,2,716.9
10473,r876,2020,Total R&D,Constant 2017 $billions,,2,680.3
10473,r877,2020,R&D/GDP (%),Total,,2,3.36
10473,r878,2020,R&D/GDP (%),"R&D, by performer",Business,3,2.55
10473,r879,2020,R&D/GDP (%),"R&D, by performer",Federalb,3,0.31
10473,r880,2020,R&D/GDP (%),"R&D, by performer",Higher education,3,0.38
10473,r881,2020,R&D/GDP (%),"R&D, by performer",Otherc,3,0.13
10473,r882,2020,R&D/GDP (%),"R&D, by source of funding",Business,3,2.44
10473,r883,2020,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.69
10473,r884,2020,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.23
10473,r885,2021<sup>e</sup>,GDP,Current $billions,,2,23594.0
10473,r886,2021<sup>e</sup>,GDP,Constant 2017 $billions,,2,21407.7
10473,r887,2021<sup>e</sup>,GDP,Deflatora (2017 = 1.00000),,2,1.10213
10473,r888,2021<sup>e</sup>,Total R&D,Current $billions,,2,789.1
10473,r889,2021<sup>e</sup>,Total R&D,Constant 2017 $billions,,2,716.0
10473,r890,2021<sup>e</sup>,R&D/GDP (%),Total,,2,3.34
10473,r891,2021<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Business,3,2.58
10473,r892,2021<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
10473,r893,2021<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r894,2021<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
10473,r895,2021<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Business,3,2.5
10473,r896,2021<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.63
10473,r897,2021<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
10473,r898,2022<sup>f</sup>,GDP,Current $billions,,2,25744.1
10473,r899,2022<sup>f</sup>,GDP,Constant 2017 $billions,,2,21822.0
10473,r900,2022<sup>f</sup>,GDP,Deflatora (2017 = 1.00000),,2,1.17973
10473,r901,2022<sup>f</sup>,Total R&D,Current $billions,,2,885.6
10473,r902,2022<sup>f</sup>,Total R&D,Constant 2017 $billions,,2,750.6
10473,r903,2022<sup>f</sup>,R&D/GDP (%),Total,,2,3.44
10473,r904,2022<sup>f</sup>,R&D/GDP (%),"R&D, by performer",Business,3,2.69
10473,r905,2022<sup>f</sup>,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
10473,r906,2022<sup>f</sup>,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
10473,r907,2022<sup>f</sup>,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
10473,r908,2022<sup>f</sup>,R&D/GDP (%),"R&D, by source of funding",Business,3,2.61
10473,r909,2022<sup>f</sup>,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.62
10473,r910,2022<sup>f</sup>,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.21
