table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7995,r226,All institutions -> Miami U.,All institutions,Miami U.,2,225,"['2,687', '']","['0', '']","['468', '']","['654', '']","['196', '']","['913', '']","['0', '']","['253', '']","['0', '']","['91', '']","['112', '']"
7995,r227,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,226,"['2,686', '']","['646', '']","['0', '']","['549', '']","['36', '']","['0', '']","['0', '']","['8', '']","['17', '']","['1,339', '']","['91', '']"
7995,r228,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,227,"['2,676', '']","['22', '']","['762', '']","['183', '']","['82', '']","['737', '']","['0', '']","['0', '']","['0', '']","['35', '']","['855', '']"
7995,r229,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,228,"['2,650', '']","['22', '']","['92', '']","['62', '']","['345', '']","['604', '']","['0', '']","['0', '']","['0', '']","['1,096', '']","['429', '']"
7995,r230,All institutions -> U. Toledo,All institutions,U. Toledo,2,229,"['2,637', '']","['0', '']","['264', '']","['165', '']","['0', '']","['473', '']","['39', '']","['0', '']","['0', '']","['1,610', '']","['86', '']"
7995,r231,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,230,"['2,626', '']","['583', '']","['0', '']","['0', '']","['62', '']","['698', '']","['0', '']","['39', '']","['0', '']","['849', '']","['395', '']"
7995,r232,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,231,"['2,607', '']","['99', '']","['0', '']","['1,448', '']","['23', '']","['783', '']","['34', '']","['24', '']","['0', '']","['148', '']","['48', '']"
7995,r233,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,232,"['2,598', '']","['22', '']","['584', '']","['130', '']","['227', '']","['930', '']","['42', '']","['52', '']","['173', '']","['230', '']","['208', '']"
7995,r234,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,233,"['2,594', '']","['136', '']","['181', '']","['1,644', '']","['134', '']","['317', '']","['0', '']","['107', '']","['0', '']","['44', '']","['31', '']"
7995,r235,All institutions -> Baylor U.,All institutions,Baylor U.,2,234,"['2,560', '']","['51', '']","['159', '']","['645', '']","['384', '']","['893', '']","['0', '']","['0', '']","['36', '']","['388', '']","['4', '']"
7995,r236,All institutions -> Oakland U.,All institutions,Oakland U.,2,235,"['2,522', '']","['403', '']","['0', '']","['429', '']","['55', '']","['684', '']","['193', '']","['0', '']","['0', '']","['758', '']","['0', '']"
7995,r237,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,236,"['2,517', '']","['1,395', '']","['16', '']","['199', '']","['304', '']","['47', '']","['93', '']","['0', '']","['0', '']","['0', '']","['463', '']"
7995,r238,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,237,"['2,511', '']","['107', '']","['281', '']","['265', '']","['317', '']","['159', '']","['70', '']","['62', '']","['0', '']","['0', '']","['1,250', '']"
7995,r239,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,238,"['2,426', '']","['385', '']","['0', '']","['90', '']","['882', '']","['627', '']","['59', '']","['0', '']","['383', '']","['0', '']","['0', '']"
7995,r240,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,239,"['2,421', '']","['253', '']","['168', '']","['216', '']","['221', '']","['843', '']","['1', '']","['112', '']","['0', '']","['0', '']","['607', '']"
7995,r241,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,240,"['2,349', '']","['71', '']","['0', '']","['862', '']","['67', '']","['521', '']","['418', '']","['233', '']","['0', '']","['0', '']","['177', '']"
7995,r242,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,241,"['2,311', '']","['543', '']","['0', '']","['121', '']","['0', '']","['501', '']","['504', '']","['0', '']","['613', '']","['0', '']","['29', '']"
7995,r243,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,241,"['2,311', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,265', '']","['0', '']"
7995,r244,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,243,"['2,278', '']","['292', '']","['0', '']","['664', '']","['20', '']","['1,015', '']","['19', '']","['0', '']","['23', '']","['116', '']","['129', '']"
7995,r245,All institutions -> American U.,All institutions,American U.,2,244,"['2,220', '']","['65', '']","['394', '']","['61', '']","['195', '']","['136', '']","['0', '']","['710', '']","['0', '']","['0', '']","['659', '']"
7995,r246,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,245,"['2,194', '']","['41', '']","['732', '']","['963', '']","['20', '']","['332', '']","['0', '']","['19', '']","['0', '']","['87', '']","['0', '']"
7995,r247,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,246,"['2,184', '']","['0', '']","['0', '']","['2,184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r248,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,247,"['2,142', '']","['0', '']","['0', '']","['1,095', '']","['103', '']","['380', '']","['0', '']","['347', '']","['0', '']","['178', '']","['39', '']"
7995,r249,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,248,"['2,129', '']","['98', '']","['0', '']","['669', '']","['255', '']","['1,049', '']","['0', '']","['0', '']","['0', '']","['11', '']","['47', '']"
7995,r250,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,249,"['2,109', '']","['76', '']","['347', '']","['536', '']","['119', '']","['923', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']"
7995,r251,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,250,"['2,107', '']","['129', '']","['783', '']","['204', '']","['132', '']","['459', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']"
7995,r252,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,251,"['2,100', '']","['60', '']","['534', '']","['38', '']","['290', '']","['3', '']","['0', '']","['16', '']","['0', '']","['626', '']","['533', '']"
7995,r253,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,252,"['2,075', '']","['140', '']","['366', '']","['147', '']","['431', '']","['428', '']","['0', '']","['0', '']","['0', '']","['285', '']","['278', '']"
7995,r254,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,253,"['2,039', '']","['0', '']","['704', '']","['173', '']","['5', '']","['569', '']","['83', '']","['0', '']","['7', '']","['498', '']","['0', '']"
7995,r255,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,254,"['2,020', '']","['22', '']","['0', '']","['92', '']","['332', '']","['391', '']","['370', '']","['559', '']","['131', '']","['0', '']","['123', '']"
7995,r256,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,255,"['1,985', '']","['0', '']","['48', '']","['414', '']","['107', '']","['1,049', '']","['0', '']","['25', '']","['0', '']","['333', '']","['9', '']"
7995,r257,All institutions -> DePaul U.,All institutions,DePaul U.,2,256,"['1,980', '']","['1,369', '']","['235', '']","['142', '']","['0', '']","['117', '']","['116', '']","['0', '']","['0', '']","['0', '']","['1', '']"
7995,r258,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,257,"['1,968', '']","['182', '']","['0', '']","['211', '']","['26', '']","['890', '']","['0', '']","['220', '']","['0', '']","['279', '']","['160', '']"
7995,r259,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,258,"['1,938', '']","['63', '']","['182', '']","['211', '']","['0', '']","['681', '']","['0', '']","['0', '']","['0', '']","['2', '']","['799', '']"
7995,r260,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,259,"['1,935', '']","['105', '']","['0', '']","['61', '']","['81', '']","['73', '']","['0', '']","['0', '']","['0', '']","['1,454', '']","['161', '']"
7995,r261,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,260,"['1,861', '']","['258', '']","['774', '']","['443', '']","['0', '']","['46', '']","['0', '']","['88', '']","['0', '']","['108', '']","['144', '']"
7995,r262,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,261,"['1,837', '']","['1,045', '']","['49', '']","['68', '']","['0', '']","['74', '']","['125', '']","['17', '']","['0', '']","['198', '']","['261', '']"
7995,r263,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,262,"['1,833', '']","['274', '']","['0', '']","['122', '']","['316', '']","['1,049', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r264,All institutions -> Barnard C.,All institutions,Barnard C.,2,263,"['1,827', '']","['63', '']","['152', '']","['184', '']","['0', '']","['934', '']","['348', '']","['41', '']","['0', '']","['0', '']","['105', '']"
7995,r265,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,264,"['1,792', '']","['339', '']","['60', '']","['751', '']","['262', '']","['155', '']","['31', '']","['194', '']","['0', '']","['0', '']","['0', '']"
7995,r266,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,265,"['1,731', '']","['91', '']","['0', '']","['814', '']","['753', '']","['39', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']"
7995,r267,All institutions -> Occidental C.,All institutions,Occidental C.,2,266,"['1,708', '']","['280', '']","['148', '']","['279', '']","['97', '']","['352', '']","['352', '']","['136', '']","['0', '']","['0', '']","['64', '']"
7995,r268,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,267,"['1,698', '']","['0', '']","['621', '']","['8', '']","['167', '']","['432', '']","['85', '']","['19', '']","['0', '']","['366', '']","['0', '']"
7995,r269,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,267,"['1,698', '']","['0', '']","['255', '']","['381', '']","['139', '']","['186', '']","['0', '']","['0', '']","['0', '']","['728', '']","['9', '']"
7995,r270,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,269,"['1,696', '']","['408', '']","['93', '']","['16', '']","['0', '']","['487', '']","['0', '']","['0', '']","['0', '']","['665', '']","['27', '']"
7995,r271,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,270,"['1,647', '']","['1,647', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r272,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,271,"['1,645', '']","['251', '']","['0', '']","['189', '']","['0', '']","['652', '']","['356', '']","['197', '']","['0', '']","['0', '']","['0', '']"
7995,r273,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,272,"['1,633', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,633', '']","['0', '']"
7995,r274,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,273,"['1,630', 'i']","['108', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['650', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['303', 'i']","['569', 'i']"
7995,r275,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,274,"['1,613', '']","['3', '']","['0', '']","['88', '']","['29', '']","['449', '']","['0', '']","['58', '']","['0', '']","['986', '']","['0', '']"
7995,r276,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,275,"['1,574', '']","['0', '']","['0', '']","['0', '']","['328', '']","['320', '']","['0', '']","['152', '']","['0', '']","['0', '']","['774', '']"
7995,r277,All institutions -> Clark U.,All institutions,Clark U.,2,276,"['1,572', '']","['17', '']","['206', '']","['482', '']","['0', '']","['635', '']","['0', '']","['232', '']","['0', '']","['0', '']","['0', '']"
7995,r278,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,277,"['1,561', '']","['9', '']","['191', '']","['54', '']","['277', '']","['507', '']","['305', '']","['38', '']","['0', '']","['33', '']","['147', '']"
7995,r279,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,278,"['1,557', '']","['0', '']","['1,557', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r280,All institutions -> Pace U.,All institutions,Pace U.,2,279,"['1,497', '']","['430', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,014', '']"
7995,r281,All institutions -> Hope C.,All institutions,Hope C.,2,280,"['1,459', '']","['0', '']","['0', '']","['270', '']","['0', '']","['1,042', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']"
7995,r282,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,281,"['1,455', '']","['0', '']","['17', '']","['43', '']","['215', '']","['456', '']","['438', '']","['11', '']","['0', '']","['0', '']","['275', '']"
7995,r283,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,282,"['1,437', '']","['208', '']","['24', '']","['7', '']","['34', '']","['125', '']","['54', '']","['7', '']","['15', '']","['147', '']","['816', '']"
7995,r284,All institutions -> Spelman C.,All institutions,Spelman C.,2,283,"['1,431', '']","['13', '']","['0', '']","['575', '']","['96', '']","['425', '']","['269', '']","['53', '']","['0', '']","['0', '']","['0', '']"
7995,r285,All institutions -> Smith C.,All institutions,Smith C.,2,284,"['1,415', '']","['221', '']","['5', '']","['391', '']","['94', '']","['265', '']","['0', '']","['0', '']","['0', '']","['439', '']","['0', '']"
7995,r286,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,284,"['1,415', '']","['106', '']","['79', '']","['0', '']","['167', '']","['1,036', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']"
7995,r287,All institutions -> James Madison U.,All institutions,James Madison U.,2,286,"['1,400', '']","['26', '']","['45', '']","['417', '']","['15', '']","['856', '']","['0', '']","['0', '']","['0', '']","['39', '']","['2', '']"
7995,r288,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,287,"['1,395', '']","['9', '']","['0', '']","['772', '']","['0', '']","['347', '']","['0', '']","['0', '']","['267', '']","['0', '']","['0', '']"
7995,r289,All institutions -> U. San Diego,All institutions,U. San Diego,2,288,"['1,393', '']","['0', '']","['100', '']","['19', '']","['31', '']","['392', '']","['0', '']","['0', '']","['0', '']","['518', '']","['333', '']"
7995,r290,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,289,"['1,386', '']","['99', '']","['7', '']","['96', '']","['22', '']","['460', '']","['23', '']","['383', '']","['0', '']","['0', '']","['296', '']"
7995,r291,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,290,"['1,384', '']","['0', '']","['0', '']","['1,384', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r292,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,291,"['1,380', '']","['0', '']","['1,380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r293,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,292,"['1,349', '']","['512', '']","['0', '']","['316', '']","['33', '']","['163', '']","['0', '']","['0', '']","['69', '']","['256', '']","['0', '']"
7995,r294,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,293,"['1,340', '']","['85', '']","['364', '']","['539', '']","['0', '']","['271', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']"
7995,r295,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,294,"['1,322', '']","['0', '']","['0', '']","['1,322', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r296,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,295,"['1,318', '']","['0', '']","['0', '']","['1,096', '']","['41', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r297,All institutions -> Bates C.,All institutions,Bates C.,2,296,"['1,303', '']","['19', '']","['26', '']","['992', '']","['0', '']","['196', '']","['43', '']","['27', '']","['0', '']","['0', '']","['0', '']"
7995,r298,All institutions -> U. Virginia's C. Wise,All institutions,U. Virginia's C. Wise,2,297,"['1,297', '']","['1,174', '']","['0', '']","['105', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r299,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,298,"['1,293', '']","['0', '']","['0', '']","['1,293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r300,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,299,"['1,261', '']","['0', '']","['0', '']","['38', '']","['217', '']","['0', '']","['95', '']","['0', '']","['0', '']","['56', '']","['855', '']"
7995,r301,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,300,"['1,252', '']","['0', '']","['278', '']","['732', '']","['1', '']","['21', '']","['14', '']","['111', '']","['0', '']","['95', '']","['0', '']"
7995,r302,All institutions -> C. Charleston,All institutions,C. Charleston,2,301,"['1,249', '']","['169', '']","['468', '']","['281', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r303,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,302,"['1,246', '']","['0', '']","['414', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['505', '']","['165', '']"
7995,r304,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,303,"['1,238', '']","['11', '']","['144', '']","['36', '']","['33', '']","['176', '']","['0', '']","['56', '']","['0', '']","['7', '']","['775', '']"
7995,r305,All institutions -> Murray State U.,All institutions,Murray State U.,2,304,"['1,220', '']","['0', '']","['0', '']","['808', '']","['306', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['80', '']"
7995,r306,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,305,"['1,216', '']","['0', '']","['0', '']","['1,216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r307,All institutions -> Reed C.,All institutions,Reed C.,2,306,"['1,215', 'i']","['65', 'i']","['0', 'i']","['823', 'i']","['125', 'i']","['137', 'i']","['63', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7995,r308,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,307,"['1,203', '']","['0', '']","['0', '']","['0', '']","['4', '']","['761', '']","['0', '']","['0', '']","['0', '']","['438', '']","['0', '']"
7995,r309,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,308,"['1,202', '']","['323', '']","['222', '']","['113', '']","['28', '']","['60', '']","['0', '']","['0', '']","['0', '']","['456', '']","['0', '']"
7995,r310,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,309,"['1,194', '']","['0', '']","['481', '']","['211', '']","['226', '']","['209', '']","['53', '']","['0', '']","['14', '']","['0', '']","['0', '']"
7995,r311,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,310,"['1,193', '']","['0', '']","['0', '']","['278', '']","['211', '']","['356', '']","['0', '']","['126', '']","['0', '']","['0', '']","['222', '']"
7995,r312,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,311,"['1,186', '']","['0', '']","['0', '']","['52', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,053', '']","['0', '']"
7995,r313,All institutions -> Chapman U.,All institutions,Chapman U.,2,312,"['1,176', '']","['0', '']","['30', '']","['356', '']","['0', '']","['190', '']","['0', '']","['22', '']","['0', '']","['8', '']","['570', '']"
7995,r314,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,313,"['1,168', '']","['2', '']","['0', '']","['125', '']","['301', '']","['333', '']","['172', '']","['0', '']","['0', '']","['235', '']","['0', '']"
7995,r315,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,314,"['1,163', '']","['35', '']","['0', '']","['141', '']","['57', '']","['375', '']","['0', '']","['292', '']","['0', '']","['47', '']","['216', '']"
7995,r316,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,315,"['1,152', '']","['466', '']","['0', '']","['637', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']"
7995,r317,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,316,"['1,150', '']","['0', '']","['0', '']","['671', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['479', '']","['0', '']"
7995,r318,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,317,"['1,149', '']","['0', '']","['0', '']","['41', '']","['53', '']","['387', '']","['198', '']","['0', '']","['0', '']","['470', '']","['0', '']"
7995,r319,All institutions -> Carleton C.,All institutions,Carleton C.,2,318,"['1,142', '']","['40', '']","['759', '']","['115', '']","['17', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r320,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,319,"['1,138', '']","['30', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['145', '']","['816', '']"
7995,r321,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,320,"['1,118', '']","['0', '']","['0', '']","['1,118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r322,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,321,"['1,105', '']","['38', '']","['116', '']","['126', '']","['30', '']","['555', '']","['0', '']","['0', '']","['8', '']","['157', '']","['75', '']"
7995,r323,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,322,"['1,096', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']","['96', '']","['0', '']","['0', '']","['484', '']","['390', '']"
7995,r324,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,323,"['1,091', '']","['721', '']","['233', '']","['68', '']","['12', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r325,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,324,"['1,086', '']","['0', '']","['36', '']","['267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['478', '']","['305', '']"
7995,r326,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,325,"['1,082', '']","['290', '']","['4', '']","['196', '']","['65', '']","['357', '']","['37', '']","['1', '']","['0', '']","['0', '']","['132', '']"
7995,r327,All institutions -> Colgate U.,All institutions,Colgate U.,2,326,"['1,063', '']","['65', '']","['403', '']","['309', '']","['65', '']","['196', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
7995,r328,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,327,"['1,048', '']","['161', '']","['562', '']","['0', '']","['0', '']","['169', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']"
7995,r329,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,328,"['1,044', '']","['0', '']","['141', '']","['330', '']","['0', '']","['557', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r330,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,329,"['1,041', '']","['0', '']","['543', '']","['122', '']","['149', '']","['182', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
7995,r331,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,330,"['1,026', '']","['82', '']","['0', '']","['280', '']","['76', '']","['267', '']","['0', '']","['0', '']","['0', '']","['321', '']","['0', '']"
7995,r332,All institutions -> Seattle U.,All institutions,Seattle U.,2,331,"['1,023', '']","['0', '']","['54', '']","['25', '']","['25', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['840', '']"
7995,r333,"All institutions -> California State U., Stanislaus",All institutions,"California State U., Stanislaus",2,332,"['1,009', '']","['186', '']","['0', '']","['417', '']","['253', '']","['0', '']","['118', '']","['35', '']","['0', '']","['0', '']","['0', '']"
7995,r334,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,333,"['1,005', '']","['77', '']","['42', '']","['0', '']","['166', '']","['126', '']","['12', '']","['37', '']","['0', '']","['294', '']","['251', '']"
7995,r335,All institutions -> Amherst C.,All institutions,Amherst C.,2,334,"['999', '']","['35', '']","['6', '']","['211', '']","['162', '']","['476', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r336,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,335,"['993', '']","['301', '']","['144', '']","['265', '']","['0', '']","['167', '']","['38', '']","['78', '']","['0', '']","['0', '']","['0', '']"
7995,r337,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,336,"['980', '']","['595', '']","['0', '']","['128', '']","['0', '']","['257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7995,r338,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,337,"['976', 'i']","['141', 'i']","['198', 'i']","['69', 'i']","['0', 'i']","['568', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7995,r339,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,338,"['972', '']","['0', '']","['9', '']","['144', '']","['20', '']","['652', '']","['0', '']","['37', '']","['0', '']","['110', '']","['0', '']"
7995,r340,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,339,"['961', '']","['903', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']"
7995,r341,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,340,"['952', '']","['57', '']","['198', '']","['4', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['591', '']","['0', '']"
7995,r342,All institutions -> U. North Florida,All institutions,U. North Florida,2,341,"['947', '']","['166', '']","['0', '']","['159', '']","['0', '']","['264', '']","['0', '']","['12', '']","['0', '']","['25', '']","['321', '']"
7995,r343,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,342,"['925', '']","['23', '']","['8', '']","['495', '']","['203', '']","['0', '']","['168', '']","['19', '']","['0', '']","['0', '']","['9', '']"
7995,r344,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,343,"['924', '']","['13', '']","['732', '']","['62', '']","['0', '']","['106', '']","['3', '']","['5', '']","['0', '']","['0', '']","['3', '']"
7995,r345,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,344,"['918', '']","['0', '']","['29', '']","['0', '']","['677', '']","['159', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']"
7995,r346,All institutions -> Williams C.,All institutions,Williams C.,2,345,"['915', 'i']","['62', 'i']","['100', 'i']","['249', 'i']","['236', 'i']","['212', 'i']","['0', 'i']","['56', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
