table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_hierarchy_depth,value
6019,r396,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Mathematics and statistics",Imputation rate (%),Doctorate nonfaculty researchers,2,19.9
6019,r397,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Postdoctoral appointees,2,980
6019,r398,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Total in survey,Doctorate nonfaculty researchers,2,832
6019,r399,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Postdoctoral appointees,2,122
6019,r400,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Number imputed,Doctorate nonfaculty researchers,2,23
6019,r401,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Postdoctoral appointees,2,12.4
6019,r402,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctorate nonfaculty researchers,2,2.8
6019,r403,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Postdoctoral appointees,2,764
6019,r404,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctorate nonfaculty researchers,2,580
6019,r405,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Postdoctoral appointees,2,4
6019,r406,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctorate nonfaculty researchers,2,5
6019,r407,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Postdoctoral appointees,2,0.5
6019,r408,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctorate nonfaculty researchers,2,0.9
6019,r409,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Postdoctoral appointees,2,6976
6019,r410,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctorate nonfaculty researchers,2,3056
6019,r411,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Postdoctoral appointees,2,265
6019,r412,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctorate nonfaculty researchers,2,446
6019,r413,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Postdoctoral appointees,2,3.8
6019,r414,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,14.6
6019,r415,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Postdoctoral appointees,2,1145
6019,r416,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctorate nonfaculty researchers,2,507
6019,r417,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Postdoctoral appointees,2,19
6019,r418,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctorate nonfaculty researchers,2,29
6019,r419,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Postdoctoral appointees,2,1.7
6019,r420,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctorate nonfaculty researchers,2,5.7
6019,r421,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Postdoctoral appointees,2,1507
6019,r422,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctorate nonfaculty researchers,2,1601
6019,r423,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Postdoctoral appointees,2,14
6019,r424,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctorate nonfaculty researchers,2,102
6019,r425,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Postdoctoral appointees,2,0.9
6019,r426,"Fall 2018, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctorate nonfaculty researchers,2,6.4
6019,r427,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Postdoctoral appointees,2,7914
6019,r428,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctorate nonfaculty researchers,2,3570
6019,r429,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Postdoctoral appointees,2,96
6019,r430,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctorate nonfaculty researchers,2,344
6019,r431,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Postdoctoral appointees,2,1.2
6019,r432,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,9.6
6019,r433,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Postdoctoral appointees,2,207
6019,r434,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctorate nonfaculty researchers,2,115
6019,r435,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Postdoctoral appointees,2,2
6019,r436,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctorate nonfaculty researchers,2,11
6019,r437,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Postdoctoral appointees,2,1.0
6019,r438,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,9.6
6019,r439,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Postdoctoral appointees,2,113
6019,r440,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctorate nonfaculty researchers,2,60
6019,r441,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Postdoctoral appointees,2,0
6019,r442,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r443,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r444,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r445,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Postdoctoral appointees,2,1433
6019,r446,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctorate nonfaculty researchers,2,440
6019,r447,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Postdoctoral appointees,2,9
6019,r448,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctorate nonfaculty researchers,2,47
6019,r449,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Postdoctoral appointees,2,0.6
6019,r450,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,10.7
6019,r451,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Postdoctoral appointees,2,96
6019,r452,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctorate nonfaculty researchers,2,51
6019,r453,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Postdoctoral appointees,2,0
6019,r454,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r455,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r456,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r457,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Postdoctoral appointees,2,1142
6019,r458,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctorate nonfaculty researchers,2,257
6019,r459,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Postdoctoral appointees,2,8
6019,r460,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctorate nonfaculty researchers,2,10
6019,r461,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Postdoctoral appointees,2,0.7
6019,r462,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,3.9
6019,r463,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Postdoctoral appointees,2,739
6019,r464,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctorate nonfaculty researchers,2,414
6019,r465,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Postdoctoral appointees,2,5
6019,r466,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctorate nonfaculty researchers,2,31
6019,r467,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Postdoctoral appointees,2,0.7
6019,r468,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,7.5
6019,r469,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Postdoctoral appointees,2,1197
6019,r470,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctorate nonfaculty researchers,2,588
6019,r471,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Postdoctoral appointees,2,22
6019,r472,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctorate nonfaculty researchers,2,103
6019,r473,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Postdoctoral appointees,2,1.8
6019,r474,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,17.5
6019,r475,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Postdoctoral appointees,2,354
6019,r476,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctorate nonfaculty researchers,2,220
6019,r477,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Postdoctoral appointees,2,19
6019,r478,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctorate nonfaculty researchers,2,8
6019,r479,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Postdoctoral appointees,2,5.4
6019,r480,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctorate nonfaculty researchers,2,3.6
6019,r481,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Postdoctoral appointees,2,156
6019,r482,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctorate nonfaculty researchers,2,105
6019,r483,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Postdoctoral appointees,2,8
6019,r484,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctorate nonfaculty researchers,2,32
6019,r485,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Postdoctoral appointees,2,5.1
6019,r486,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,30.5
6019,r487,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Postdoctoral appointees,2,1069
6019,r488,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctorate nonfaculty researchers,2,489
6019,r489,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Postdoctoral appointees,2,8
6019,r490,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctorate nonfaculty researchers,2,39
6019,r491,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Postdoctoral appointees,2,0.7
6019,r492,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,8.0
6019,r493,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Postdoctoral appointees,2,549
6019,r494,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctorate nonfaculty researchers,2,215
6019,r495,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Postdoctoral appointees,2,0
6019,r496,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r497,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r498,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r499,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Postdoctoral appointees,2,26
6019,r500,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctorate nonfaculty researchers,2,52
6019,r501,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Postdoctoral appointees,2,0
6019,r502,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r503,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r504,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r505,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Postdoctoral appointees,2,134
6019,r506,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Total in survey,Doctorate nonfaculty researchers,2,43
6019,r507,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Postdoctoral appointees,2,0
6019,r508,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Number imputed,Doctorate nonfaculty researchers,2,0
6019,r509,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r510,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nanotechnology",Imputation rate (%),Doctorate nonfaculty researchers,2,0.0
6019,r511,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Postdoctoral appointees,2,106
6019,r512,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Total in survey,Doctorate nonfaculty researchers,2,41
6019,r513,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Postdoctoral appointees,2,7
6019,r514,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Number imputed,Doctorate nonfaculty researchers,2,8
6019,r515,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Postdoctoral appointees,2,6.6
6019,r516,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Nuclear engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,19.5
6019,r517,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Postdoctoral appointees,2,63
6019,r518,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Total in survey,Doctorate nonfaculty researchers,2,80
6019,r519,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Postdoctoral appointees,2,0
6019,r520,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Number imputed,Doctorate nonfaculty researchers,2,32
6019,r521,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Postdoctoral appointees,2,0.0
6019,r522,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Petroleum engineering",Imputation rate (%),Doctorate nonfaculty researchers,2,40.0
6019,r523,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Postdoctoral appointees,2,530
6019,r524,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Total in survey,Doctorate nonfaculty researchers,2,400
6019,r525,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Postdoctoral appointees,2,8
6019,r526,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Number imputed,Doctorate nonfaculty researchers,2,23
6019,r527,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Postdoctoral appointees,2,1.5
6019,r528,"Fall 2018, all surveyed fields -> Science and engineering -> Engineering -> Engineering nec",Imputation rate (%),Doctorate nonfaculty researchers,2,5.8
6019,r529,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Postdoctoral appointees,2,19305
6019,r530,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Total in survey,Doctorate nonfaculty researchers,2,7436
6019,r531,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Postdoctoral appointees,2,683
6019,r532,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Number imputed,Doctorate nonfaculty researchers,2,706
6019,r533,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Postdoctoral appointees,2,3.5
6019,r534,"Fall 2018, all surveyed fields -> Science and engineering -> Health",Imputation rate (%),Doctorate nonfaculty researchers,2,9.5
6019,r535,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Total in survey,Postdoctoral appointees,2,16563
6019,r536,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Total in survey,Doctorate nonfaculty researchers,2,6159
6019,r537,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Number imputed,Postdoctoral appointees,2,572
6019,r538,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Number imputed,Doctorate nonfaculty researchers,2,637
6019,r539,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Imputation rate (%),Postdoctoral appointees,2,3.5
6019,r540,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Clinical medicine<sup>c</sup>",Imputation rate (%),Doctorate nonfaculty researchers,2,10.3
6019,r541,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Postdoctoral appointees,2,2742
6019,r542,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Total in survey,Doctorate nonfaculty researchers,2,1277
6019,r543,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Postdoctoral appointees,2,111
6019,r544,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Number imputed,Doctorate nonfaculty researchers,2,69
6019,r545,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Postdoctoral appointees,2,4.0
6019,r546,"Fall 2018, all surveyed fields -> Science and engineering -> Health -> Other health",Imputation rate (%),Doctorate nonfaculty researchers,2,5.4
