table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12707,r231,All institutions -> Marquette U.,All institutions,Marquette U.,2,230,"['1,924', '']","['0', '']","['0', '']","['971', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['953', '']","['0', '']"
12707,r232,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,231,"['1,912', '']","['58', '']","['0', '']","['12', '']","['0', '']","['865', '']","['0', '']","['0', '']","['0', '']","['977', '']","['0', '']"
12707,r233,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,232,"['1,861', 'i']","['187', 'i']","['0', 'i']","['427', 'i']","['15', 'i']","['125', 'i']","['16', 'i']","['22', 'i']","['0', 'i']","['1,054', 'i']","['15', 'i']"
12707,r234,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,233,"['1,845', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['1,823', '']","['0', '']"
12707,r235,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,234,"['1,839', '']","['76', '']","['0', '']","['171', '']","['51', '']","['407', '']","['0', '']","['94', '']","['105', '']","['402', '']","['533', '']"
12707,r236,"All institutions -> SUNY, Downstate Health Sciences U.",All institutions,"SUNY, Downstate Health Sciences U.",2,235,"['1,760', '']","['0', '']","['0', '']","['1,760', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r237,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,236,"['1,742', '']","['1,737', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r238,All institutions -> U. San Diego,All institutions,U. San Diego,2,237,"['1,663', '']","['0', '']","['0', '']","['0', '']","['1,577', '']","['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r239,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,238,"['1,630', '']","['0', '']","['0', '']","['1,630', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r240,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,239,"['1,624', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,155', '']","['456', '']"
12707,r241,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,240,"['1,613', '']","['371', '']","['0', '']","['0', '']","['37', '']","['101', '']","['0', '']","['0', '']","['0', '']","['1,085', '']","['19', '']"
12707,r242,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,241,"['1,569', '']","['4', '']","['0', '']","['14', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['1,398', '']","['0', '']"
12707,r243,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,242,"['1,529', '']","['851', '']","['0', '']","['0', '']","['183', '']","['273', '']","['0', '']","['143', '']","['0', '']","['79', '']","['0', '']"
12707,r244,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,243,"['1,501', '']","['138', '']","['207', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['1,149', '']","['0', '']"
12707,r245,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,244,"['1,435', '']","['1,096', '']","['125', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']"
12707,r246,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,245,"['1,422', '']","['1,422', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r247,All institutions -> Towson U.,All institutions,Towson U.,2,246,"['1,419', '']","['880', '']","['375', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']"
12707,r248,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,247,"['1,393', '']","['844', '']","['352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']"
12707,r249,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,248,"['1,378', '']","['0', '']","['57', '']","['659', '']","['0', '']","['62', '']","['6', '']","['0', '']","['0', '']","['594', '']","['0', '']"
12707,r250,All institutions -> American U.,All institutions,American U.,2,249,"['1,333', '']","['0', '']","['0', '']","['0', '']","['250', '']","['36', '']","['0', '']","['26', '']","['879', '']","['0', '']","['142', '']"
12707,r251,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,250,"['1,316', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,316', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r252,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,251,"['1,273', '']","['1,273', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r253,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,252,"['1,242', '']","['0', '']","['0', '']","['1,159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']"
12707,r254,All institutions -> Creighton U.,All institutions,Creighton U.,2,253,"['1,235', 'i']","['410', 'i']","['0', 'i']","['377', 'i']","['96', 'i']","['314', 'i']","['14', 'i']","['15', 'i']","['0', 'i']","['0', 'i']","['9', 'i']"
12707,r255,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,254,"['1,217', '']","['0', '']","['0', '']","['886', '']","['13', '']","['165', '']","['0', '']","['0', '']","['0', '']","['153', '']","['0', '']"
12707,r256,All institutions -> Alfred U.,All institutions,Alfred U.,2,255,"['1,204', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,204', '']","['0', '']"
12707,r257,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,255,"['1,204', '']","['0', '']","['10', '']","['54', '']","['182', '']","['535', '']","['0', '']","['0', '']","['0', '']","['271', '']","['152', '']"
12707,r258,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,257,"['1,201', 'i']","['0', 'i']","['0', 'i']","['1,201', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r259,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,258,"['1,194', '']","['89', '']","['0', '']","['124', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['927', '']","['0', '']"
12707,r260,"All institutions -> U. Nevada, Las Vegas",All institutions,"U. Nevada, Las Vegas",2,259,"['1,127', '']","['0', '']","['558', '']","['111', '']","['0', '']","['294', '']","['26', '']","['0', '']","['0', '']","['138', '']","['0', '']"
12707,r261,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,260,"['1,092', '']","['0', '']","['0', '']","['76', '']","['0', '']","['514', '']","['0', '']","['0', '']","['0', '']","['476', '']","['26', '']"
12707,r262,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,261,"['1,091', '']","['0', '']","['0', '']","['818', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['273', '']","['0', '']"
12707,r263,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,262,"['1,056', '']","['0', '']","['241', '']","['805', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['9', '']"
12707,r264,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,263,"['1,048', '']","['528', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['477', '']","['0', '']"
12707,r265,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,264,"['1,036', '']","['0', '']","['221', '']","['19', '']","['0', '']","['99', '']","['0', '']","['0', '']","['197', '']","['500', '']","['0', '']"
12707,r266,All institutions -> Spelman C.,All institutions,Spelman C.,2,265,"['996', '']","['21', '']","['0', '']","['58', '']","['917', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r267,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,266,"['990', '']","['0', '']","['0', '']","['990', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r268,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,267,"['984', '']","['71', '']","['162', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']","['312', '']"
12707,r269,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,268,"['964', '']","['964', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r270,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,269,"['963', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['963', '']","['0', '']"
12707,r271,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,270,"['948', '']","['0', '']","['171', '']","['698', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']"
12707,r272,All institutions -> Miami U.,All institutions,Miami U.,2,271,"['915', '']","['27', '']","['0', '']","['0', '']","['0', '']","['400', '']","['263', '']","['0', '']","['0', '']","['123', '']","['102', '']"
12707,r273,All institutions -> Ohio U.,All institutions,Ohio U.,2,272,"['889', '']","['0', '']","['0', '']","['192', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['627', '']","['0', '']"
12707,r274,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,273,"['882', '']","['0', '']","['0', '']","['882', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r275,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,274,"['870', '']","['0', '']","['141', '']","['228', '']","['0', '']","['376', '']","['0', '']","['86', '']","['0', '']","['0', '']","['39', '']"
12707,r276,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,275,"['859', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['812', '']","['0', '']"
12707,r277,All institutions -> Oakland U.,All institutions,Oakland U.,2,276,"['858', '']","['232', '']","['0', '']","['7', '']","['0', '']","['264', '']","['0', '']","['0', '']","['0', '']","['355', '']","['0', '']"
12707,r278,All institutions -> Morehouse School of Medicine,All institutions,Morehouse School of Medicine,2,277,"['854', '']","['0', '']","['0', '']","['854', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r279,All institutions -> Rush U.,All institutions,Rush U.,2,278,"['843', '']","['0', '']","['0', '']","['576', '']","['0', '']","['0', '']","['267', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r280,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,279,"['826', '']","['215', '']","['0', '']","['611', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r281,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,279,"['826', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['795', '']","['0', '']"
12707,r282,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,281,"['813', '']","['75', '']","['0', '']","['83', '']","['0', '']","['655', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r283,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,282,"['800', '']","['0', '']","['0', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r284,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,283,"['797', '']","['0', '']","['0', '']","['797', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r285,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,284,"['791', '']","['89', '']","['30', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['671', '']","['0', '']"
12707,r286,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,285,"['785', '']","['0', '']","['0', '']","['5', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['717', '']","['0', '']"
12707,r287,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,286,"['717', '']","['66', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']","['0', '']","['0', '']","['547', '']","['0', '']"
12707,r288,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,286,"['717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['717', '']","['0', '']"
12707,r289,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,288,"['687', '']","['0', '']","['273', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['195', '']","['0', '']"
12707,r290,All institutions -> Kent State U.,All institutions,Kent State U.,2,289,"['682', '']","['0', '']","['0', '']","['328', '']","['6', '']","['320', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
12707,r291,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,290,"['672', '']","['0', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']","['607', '']","['0', '']","['0', '']","['0', '']"
12707,r292,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,290,"['672', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['672', '']","['0', '']"
12707,r293,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,292,"['669', '']","['0', '']","['0', '']","['241', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['427', '']","['1', '']"
12707,r294,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,293,"['648', '']","['43', '']","['0', '']","['201', '']","['0', '']","['204', '']","['0', '']","['45', '']","['0', '']","['155', '']","['0', '']"
12707,r295,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,294,"['635', '']","['373', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['230', '']","['0', '']"
12707,r296,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,295,"['612', '']","['0', '']","['0', '']","['10', '']","['0', '']","['159', '']","['0', '']","['0', '']","['427', '']","['16', '']","['0', '']"
12707,r297,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,296,"['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r298,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,297,"['609', '']","['57', '']","['0', '']","['241', '']","['0', '']","['252', '']","['0', '']","['9', '']","['50', '']","['0', '']","['0', '']"
12707,r299,All institutions -> Langston U.,All institutions,Langston U.,2,298,"['600', '']","['0', '']","['0', '']","['600', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r300,All institutions -> U. Idaho,All institutions,U. Idaho,2,299,"['589', '']","['23', '']","['0', '']","['417', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['112', '']"
12707,r301,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,300,"['580', '']","['60', '']","['0', '']","['0', '']","['0', '']","['520', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r302,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,301,"['577', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['577', '']","['0', '']"
12707,r303,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,302,"['570', '']","['0', '']","['0', '']","['27', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['379', '']","['23', '']"
12707,r304,All institutions -> U. Denver,All institutions,U. Denver,2,302,"['570', '']","['122', '']","['23', '']","['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
12707,r305,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,304,"['557', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['381', '']","['62', '']"
12707,r306,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,305,"['555', '']","['0', '']","['0', '']","['0', '']","['0', '']","['555', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r307,All institutions -> Villanova U.,All institutions,Villanova U.,2,306,"['545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['545', '']","['0', '']"
12707,r308,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,307,"['540', '']","['327', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['194', '']","['19', '']"
12707,r309,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,307,"['540', 'i']","['91', 'i']","['0', 'i']","['25', 'i']","['19', 'i']","['42', 'i']","['6', 'i']","['75', 'i']","['0', 'i']","['260', 'i']","['22', 'i']"
12707,r310,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,307,"['540', '']","['115', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['343', '']","['45', '']"
12707,r311,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,310,"['530', '']","['0', '']","['0', '']","['530', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r312,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,311,"['519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r313,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,312,"['494', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['494', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12707,r314,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,313,"['489', '']","['0', '']","['0', '']","['0', '']","['0', '']","['489', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r315,All institutions -> Fisk U.,All institutions,Fisk U.,2,314,"['486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r316,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,315,"['482', '']","['0', '']","['0', '']","['482', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r317,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,316,"['470', '']","['0', '']","['0', '']","['64', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['235', '']","['0', '']"
12707,r318,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,317,"['469', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['469', '']","['0', '']"
12707,r319,All institutions -> Robert Morris U.,All institutions,Robert Morris U.,2,318,"['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['463', '']","['0', '']"
12707,r320,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,319,"['453', '']","['0', '']","['343', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
12707,r321,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,320,"['438', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']"
12707,r322,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,321,"['437', '']","['0', '']","['0', '']","['437', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r323,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,322,"['434', '']","['0', '']","['0', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r324,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,323,"['432', 'i']","['44', 'i']","['4', 'i']","['40', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['328', 'i']","['0', 'i']"
12707,r325,"All institutions -> U. South Carolina, Beaufort",All institutions,"U. South Carolina, Beaufort",2,324,"['431', '']","['431', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r326,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,325,"['424', '']","['244', '']","['20', '']","['0', '']","['0', '']","['106', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']"
12707,r327,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,326,"['415', '']","['0', '']","['161', '']","['254', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r328,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,327,"['400', '']","['0', '']","['0', '']","['52', '']","['0', '']","['310', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']"
12707,r329,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,328,"['394', '']","['0', '']","['181', '']","['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']"
12707,r330,All institutions -> Liberty U.,All institutions,Liberty U.,2,329,"['384', '']","['369', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12707,r331,All institutions -> Haverford C.,All institutions,Haverford C.,2,330,"['382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r332,All institutions -> U. New Haven,All institutions,U. New Haven,2,330,"['382', '']","['382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r333,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,332,"['371', '']","['0', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r334,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,333,"['363', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r335,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,334,"['361', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['286', '']","['0', '']"
12707,r336,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,335,"['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['358', '']","['0', '']"
12707,r337,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,336,"['355', '']","['0', '']","['30', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['258', '']"
12707,r338,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,337,"['348', '']","['340', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r339,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,338,"['347', 'i']","['173', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['158', 'i']","['0', 'i']","['0', 'i']","['16', 'i']"
12707,r340,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,339,"['325', '']","['0', '']","['0', '']","['266', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
12707,r341,All institutions -> Hampton U.,All institutions,Hampton U.,2,340,"['320', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['159', '']","['37', '']"
12707,r342,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,341,"['319', '']","['0', '']","['49', '']","['0', '']","['0', '']","['4', '']","['134', '']","['0', '']","['0', '']","['132', '']","['0', '']"
12707,r343,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,342,"['317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['266', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r344,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,342,"['317', '']","['0', '']","['0', '']","['0', '']","['226', '']","['13', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r345,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,344,"['301', '']","['0', '']","['0', '']","['301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r346,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,345,"['279', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']"
12707,r347,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,346,"['277', '']","['195', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['64', '']","['0', '']","['0', '']","['0', '']"
12707,r348,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,347,"['272', '']","['0', '']","['0', '']","['272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r349,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,348,"['267', '']","['0', '']","['10', '']","['48', '']","['36', '']","['0', '']","['0', '']","['156', '']","['0', '']","['17', '']","['0', '']"
12707,r350,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,349,"['264', '']","['0', '']","['0', '']","['0', '']","['89', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12707,r351,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,350,"['262', '']","['0', '']","['0', '']","['262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
