table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10172,r301,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,300,"['7,027', '']","['8,296', '']","['6,739', '']","['6,948', '']","['4,788', '']","['3,794', '']","['3,452', '']","['6,499', '']","['8,530', '']","['9,088', '']","['8,088', '']","['6,932', '']","['8,146', '']"
10172,r302,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,301,"['10,120', '']","['11,444', '']","['8,295', '']","['7,547', '']","['7,185', '']","['7,216', '']","['6,863', '']","['7,447', '']","['6,948', '']","['5,654', '']","['5,374', '']","['7,853', '']","['7,736', '']"
10172,r303,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,302,"['8,907', '']","['8,732', 'i']","['8,557', 'i']","['8,382', 'i']","['5,564', 'i']","['7,784', '']","['8,109', '']","['7,658', '']","['6,854', '']","['7,632', '']","['7,718', '']","['6,863', '']","['7,678', '']"
10172,r304,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,303,"['6,958', '']","['5,119', '']","['4,154', '']","['3,566', '']","['3,662', '']","['3,508', '']","['4,015', '']","['4,808', '']","['5,269', '']","['5,996', '']","['6,338', '']","['7,261', '']","['7,612', '']"
10172,r305,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,304,"['8,350', '']","['9,317', '']","['10,084', '']","['11,202', '']","['9,754', '']","['9,368', '']","['8,478', '']","['8,828', '']","['9,249', '']","['8,865', '']","['8,504', '']","['9,357', '']","['7,292', '']"
10172,r306,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,305,"['4,586', '']","['3,452', '']","['3,334', '']","['3,329', '']","['4,249', '']","['4,079', '']","['4,844', '']","['5,068', '']","['3,700', '']","['4,433', '']","['4,806', '']","['4,429', '']","['7,265', '']"
10172,r307,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,306,"['3,548', '']","['3,548', 'i']","['3,548', 'i']","['3,550', '']","['3,177', '']","['3,709', '']","['4,591', '']","['4,869', '']","['6,373', '']","['8,007', '']","['10,310', '']","['7,926', '']","['7,193', '']"
10172,r308,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,307,"['5,067', '']","['4,765', '']","['4,980', '']","['4,988', '']","['6,415', '']","['5,483', '']","['5,910', '']","['5,827', '']","['5,640', '']","['6,874', '']","['8,253', '']","['7,822', '']","['6,834', '']"
10172,r309,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,308,"['3,638', '']","['3,806', '']","['4,287', '']","['4,741', '']","['2,764', '']","['2,801', '']","['2,825', '']","['3,654', '']","['2,368', '']","['3,238', '']","['5,590', '']","['4,952', '']","['6,768', '']"
10172,r310,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,309,"['885', '']","['900', '']","['1,268', '']","['1,130', '']","['1,368', '']","['1,099', '']","['2,299', '']","['2,714', '']","['2,562', '']","['2,573', '']","['4,055', '']","['5,020', '']","['6,202', '']"
10172,r311,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,310,"['13,026', '']","['12,933', '']","['10,032', '']","['7,599', '']","['4,480', '']","['4,519', '']","['4,595', '']","['4,834', '']","['5,001', '']","['6,405', '']","['5,984', '']","['6,114', '']","['6,147', '']"
10172,r312,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,311,"['6,710', '']","['7,957', '']","['6,477', '']","['6,264', '']","['6,325', '']","['4,640', '']","['3,651', '']","['3,865', '']","['4,610', '']","['4,117', '']","['4,102', '']","['4,535', '']","['6,124', '']"
10172,r313,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,312,"['6,427', '']","['8,372', '']","['7,560', '']","['7,264', '']","['5,940', '']","['10,025', '']","['8,055', '']","['6,033', '']","['5,520', '']","['7,082', '']","['6,393', '']","['5,282', '']","['6,094', '']"
10172,r314,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,313,"['6,578', '']","['7,995', '']","['7,894', '']","['6,076', '']","['4,559', '']","['3,736', '']","['4,473', '']","['4,220', '']","['4,942', '']","['6,114', '']","['6,660', '']","['6,438', '']","['6,043', '']"
10172,r315,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,314,"['7,229', '']","['7,040', '']","['8,447', '']","['7,576', '']","['7,241', '']","['7,439', '']","['6,017', '']","['5,752', '']","['5,611', '']","['5,550', '']","['5,213', '']","['5,282', '']","['5,895', '']"
10172,r316,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,315,"['5,032', '']","['6,145', '']","['4,878', '']","['6,893', '']","['4,769', '']","['5,148', '']","['4,773', '']","['5,876', '']","['5,620', '']","['5,238', '']","['4,892', '']","['4,319', '']","['5,884', '']"
10172,r317,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,316,"['3,089', '']","['3,589', '']","['3,517', '']","['2,682', '']","['2,852', '']","['3,040', '']","['2,979', '']","['3,162', '']","['3,925', '']","['2,897', '']","['3,004', '']","['3,593', '']","['5,838', '']"
10172,r318,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,317,"['3,449', '']","['3,264', '']","['2,954', '']","['3,203', '']","['3,463', '']","['2,872', '']","['2,878', '']","['2,742', '']","['2,742', '']","['4,390', '']","['3,639', '']","['5,194', '']","['5,797', '']"
10172,r319,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,318,"['14,185', '']","['12,475', '']","['11,481', '']","['9,729', '']","['8,716', '']","['6,787', '']","['6,617', '']","['5,502', '']","['5,246', '']","['4,272', '']","['3,741', '']","['3,566', '']","['5,764', '']"
10172,r320,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,319,"['5,080', '']","['5,642', '']","['6,852', '']","['6,108', '']","['5,321', '']","['4,848', '']","['5,017', '']","['4,357', '']","['4,814', '']","['5,486', '']","['4,630', '']","['3,991', '']","['5,751', '']"
10172,r321,All institutions -> U. West Florida,All institutions,U. West Florida,2,320,"['2,310', '']","['1,505', '']","['809', '']","['646', '']","['883', '']","['1,061', '']","['684', '']","['793', '']","['1,149', '']","['1,210', '']","['2,688', '']","['3,689', '']","['5,733', '']"
10172,r322,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,321,"['4,137', '']","['4,153', '']","['3,714', '']","['3,287', '']","['3,425', '']","['3,879', '']","['3,972', '']","['4,216', '']","['3,884', '']","['3,842', '']","['3,838', '']","['3,963', '']","['5,660', '']"
10172,r323,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,322,"['5,321', '']","['4,999', '']","['3,293', '']","['3,507', '']","['3,202', '']","['3,420', '']","['3,916', '']","['5,019', '']","['4,691', '']","['4,926', '']","['4,322', '']","['6,133', '']","['5,600', '']"
10172,r324,All institutions -> Villanova U.,All institutions,Villanova U.,2,323,"['6,367', 'i']","['6,817', 'i']","['5,518', 'i']","['4,218', '']","['5,008', '']","['4,563', '']","['4,334', '']","['3,968', '']","['3,955', '']","['3,956', '']","['4,476', '']","['5,105', '']","['5,591', '']"
10172,r325,All institutions -> Central State U.,All institutions,Central State U.,2,324,"['2,544', '']","['3,475', '']","['3,340', '']","['2,686', '']","['2,000', '']","['1,508', '']","['1,546', '']","['1,491', '']","['2,299', '']","['2,517', '']","['3,097', '']","['4,165', '']","['5,576', '']"
10172,r326,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,325,"['9,715', '']","['10,351', '']","['8,296', '']","['7,593', '']","['6,577', '']","['5,433', '']","['5,013', '']","['5,438', '']","['5,710', '']","['6,303', '']","['7,000', '']","['6,234', '']","['5,568', '']"
10172,r327,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,326,"['6,819', '']","['7,547', '']","['6,615', '']","['6,041', '']","['5,487', '']","['5,885', '']","['6,037', '']","['5,816', '']","['4,440', '']","['3,891', '']","['4,555', '']","['5,524', '']","['5,565', '']"
10172,r328,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,327,"['5,032', '']","['5,103', '']","['4,614', '']","['3,289', '']","['3,980', '']","['4,394', '']","['4,973', '']","['4,959', '']","['4,944', '']","['4,316', '']","['4,579', '']","['4,435', '']","['5,562', '']"
10172,r329,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,328,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,146', 'i']","['ne', '']","['4,662', 'i']","['5,496', 'i']"
10172,r330,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,329,"['2,161', '']","['2,483', '']","['3,253', '']","['3,767', '']","['3,690', '']","['3,291', '']","['2,671', '']","['2,523', '']","['2,311', '']","['2,211', '']","['2,840', '']","['3,984', '']","['5,481', '']"
10172,r331,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,330,"['4,963', '']","['6,162', '']","['6,957', '']","['9,287', '']","['6,520', '']","['4,067', '']","['4,221', '']","['3,565', '']","['3,275', '']","['3,878', '']","['4,555', '']","['5,189', '']","['5,437', '']"
10172,r332,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,331,"['10,491', '']","['5,243', '']","['14,195', '']","['10,989', '']","['8,522', '']","['12,718', '']","['9,401', '']","['5,461', '']","['5,264', '']","['4,924', '']","['5,274', '']","['5,510', '']","['5,292', '']"
10172,r333,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,332,"['7,704', '']","['8,280', 'i']","['8,856', '']","['9,169', '']","['6,919', '']","['5,836', '']","['4,199', '']","['3,663', '']","['4,365', '']","['4,427', '']","['4,686', '']","['4,102', '']","['5,056', '']"
10172,r334,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,333,"['6,379', '']","['6,036', '']","['5,086', '']","['3,525', '']","['3,565', '']","['3,801', '']","['4,484', '']","['4,602', '']","['4,288', '']","['4,632', '']","['4,139', '']","['4,620', '']","['5,055', '']"
10172,r335,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,334,"['3,167', '']","['4,713', '']","['4,341', '']","['4,961', '']","['3,862', '']","['3,459', '']","['3,654', '']","['3,574', '']","['3,607', '']","['3,746', '']","['3,889', '']","['3,813', '']","['5,051', '']"
10172,r336,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,335,"['4,866', '']","['2,929', '']","['3,199', '']","['2,056', '']","['1,486', '']","['1,949', '']","['1,092', '']","['1,144', '']","['1,490', '']","['2,393', '']","['3,915', '']","['4,416', '']","['5,031', '']"
10172,r337,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,336,"['3,501', '']","['3,146', '']","['4,919', '']","['3,906', '']","['4,335', '']","['4,590', '']","['5,146', '']","['5,382', 'i']","['5,618', '']","['4,691', '']","['4,456', '']","['3,716', '']","['4,739', '']"
10172,r338,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,337,"['2,523', '']","['2,964', '']","['2,635', '']","['2,945', '']","['2,165', '']","['1,826', '']","['2,199', '']","['3,225', '']","['4,181', '']","['3,131', '']","['5,300', '']","['4,267', '']","['4,643', '']"
10172,r339,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,338,"['629', '']","['602', '']","['508', '']","['ne', '']","['317', '']","['890', '']","['2,565', '']","['2,296', '']","['4,385', '']","['4,908', '']","['4,201', '']","['3,815', '']","['4,640', '']"
10172,r340,All institutions -> Ball State U.,All institutions,Ball State U.,2,339,"['1,712', '']","['1,701', '']","['2,171', '']","['1,267', '']","['1,617', '']","['1,828', '']","['2,813', '']","['2,083', '']","['2,749', '']","['2,607', '']","['2,290', '']","['2,099', '']","['4,635', '']"
10172,r341,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,340,"['ne', '']","['408', '']","['ne', '']","['ne', '']","['ne', '']","['3,766', '']","['2,228', '']","['1,839', '']","['2,957', '']","['3,494', '']","['3,014', '']","['2,500', '']","['4,628', '']"
10172,r342,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,341,"['6,453', '']","['5,420', '']","['2,935', '']","['2,471', '']","['3,150', '']","['3,791', '']","['3,717', '']","['4,267', '']","['3,734', '']","['2,752', '']","['3,110', '']","['3,681', '']","['4,606', '']"
10172,r343,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,342,"['5,002', '']","['6,724', '']","['6,305', '']","['5,831', '']","['5,709', '']","['5,439', '']","['5,836', '']","['4,968', '']","['4,149', '']","['4,210', 'i']","['4,385', '']","['4,335', '']","['4,448', '']"
10172,r344,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,343,"['ne', '']","['743', '']","['1,280', '']","['436', '']","['ne', '']","['ne', '']","['1,069', '']","['1,175', '']","['1,289', '']","['1,468', '']","['3,234', '']","['4,190', '']","['4,442', '']"
10172,r345,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,344,"['4,475', '']","['5,361', '']","['4,612', '']","['3,930', '']","['3,313', '']","['3,582', '']","['3,393', '']","['3,817', '']","['3,990', '']","['4,211', '']","['3,559', '']","['3,452', '']","['4,390', '']"
10172,r346,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,345,"['47', '']","['108', '']","['130', '']","['0', '']","['0', '']","['1,386', '']","['1,595', '']","['727', '']","['1,523', '']","['2,451', '']","['2,899', '']","['3,130', '']","['4,331', '']"
10172,r347,All institutions -> C. Charleston,All institutions,C. Charleston,2,346,"['10,105', '']","['4,438', '']","['5,259', '']","['5,354', '']","['4,114', '']","['4,863', '']","['5,026', '']","['5,020', '']","['3,653', '']","['3,689', '']","['2,781', '']","['3,839', '']","['4,305', '']"
10172,r348,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,347,"['5,886', '']","['8,214', '']","['7,990', '']","['6,821', '']","['5,293', '']","['3,984', '']","['4,343', '']","['4,710', '']","['5,889', '']","['6,759', '']","['5,840', '']","['5,299', '']","['4,278', '']"
10172,r349,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,347,"['2,759', '']","['3,193', '']","['3,945', '']","['3,292', '']","['5,646', '']","['5,561', '']","['4,126', '']","['5,072', '']","['5,361', '']","['4,526', '']","['3,993', '']","['4,119', '']","['4,278', '']"
10172,r350,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,349,"['ne', '']","['4,049', '']","['5,926', '']","['3,481', '']","['3,363', '']","['2,514', '']","['2,415', '']","['2,736', 'i']","['3,057', '']","['3,057', '']","['2,085', '']","['3,588', '']","['4,261', '']"
10172,r351,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,350,"['3,079', '']","['3,410', '']","['2,786', '']","['2,839', '']","['2,164', '']","['2,342', '']","['2,467', '']","['1,833', '']","['2,949', '']","['1,154', '']","['2,472', '']","['750', '']","['4,162', '']"
10172,r352,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,351,"['2,428', '']","['1,595', '']","['4,207', '']","['1,897', '']","['1,022', '']","['1,609', '']","['2,564', '']","['2,212', '']","['2,206', '']","['1,572', '']","['1,896', '']","['4,098', '']","['4,088', '']"
10172,r353,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,352,"['658', '']","['742', '']","['3,855', '']","['1,183', '']","['735', '']","['350', '']","['ne', '']","['1,198', '']","['1,535', '']","['1,486', '']","['1,781', '']","['3,163', '']","['4,032', '']"
10172,r354,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,353,"['2,661', '']","['2,740', '']","['1,902', '']","['1,553', '']","['1,153', '']","['1,139', '']","['1,377', '']","['1,105', '']","['764', '']","['944', '']","['2,639', '']","['2,410', '']","['4,008', '']"
10172,r355,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,354,"['ne', '']","['402', '']","['3,555', '']","['831', '']","['908', '']","['765', '']","['1,448', '']","['1,989', '']","['3,273', '']","['3,006', '']","['3,957', '']","['2,603', '']","['3,976', '']"
10172,r356,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,355,"['6,169', '']","['8,591', '']","['9,595', '']","['6,268', '']","['3,849', '']","['4,315', '']","['4,826', '']","['4,396', '']","['4,371', '']","['4,867', '']","['4,712', '']","['4,249', '']","['3,932', '']"
10172,r357,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,356,"['1,113', '']","['2,552', '']","['3,265', '']","['2,944', '']","['1,900', '']","['2,116', '']","['2,301', '']","['1,974', '']","['2,942', '']","['3,050', '']","['2,766', '']","['2,816', '']","['3,917', '']"
10172,r358,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,357,"['2,119', 'i']","['6,212', '']","['5,914', '']","['5,633', '']","['6,004', '']","['5,628', '']","['5,920', '']","['5,423', '']","['5,436', '']","['5,991', '']","['3,574', '']","['3,263', '']","['3,857', '']"
10172,r359,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,358,"['1,598', '']","['2,014', '']","['565', '']","['ne', '']","['ne', '']","['ne', '']","['910', '']","['ne', '']","['1,154', '']","['894', '']","['ne', '']","['ne', '']","['3,699', '']"
10172,r360,All institutions -> U. New England,All institutions,U. New England,2,359,"['2,829', '']","['3,242', '']","['3,359', '']","['4,271', '']","['4,762', '']","['4,856', '']","['5,298', '']","['5,918', '']","['4,976', '']","['5,269', '']","['5,064', '']","['3,864', '']","['3,660', '']"
10172,r361,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,360,"['5,197', '']","['5,638', 'i']","['5,302', 'i']","['ne', '']","['1,941', 'i']","['ne', '']","['ne', '']","['ne', '']","['1,916', '']","['1,527', '']","['1,382', '']","['1,843', '']","['3,635', '']"
10172,r362,All institutions -> Barnard C.,All institutions,Barnard C.,2,361,"['2,702', '']","['3,226', '']","['3,122', '']","['2,530', '']","['2,190', '']","['2,166', '']","['2,794', '']","['2,645', '']","['2,291', '']","['2,701', '']","['2,680', '']","['3,422', '']","['3,605', '']"
10172,r363,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,362,"['5,920', '']","['6,057', 'i']","['6,194', '']","['3,998', '']","['2,714', '']","['3,258', '']","['2,778', '']","['2,812', '']","['2,902', '']","['2,680', '']","['2,567', '']","['3,395', '']","['3,545', '']"
10172,r364,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,363,"['6,333', '']","['6,797', 'i']","['7,261', '']","['2,958', 'i']","['2,231', 'i']","['1,503', '']","['4,376', 'i']","['13,254', '']","['13,846', 'i']","['3,010', '']","['3,123', 'i']","['3,236', 'i']","['3,513', 'i']"
10172,r365,All institutions -> Langston U.,All institutions,Langston U.,2,364,"['3,313', '']","['3,778', '']","['3,957', '']","['4,153', '']","['5,816', '']","['5,621', '']","['8,941', '']","['7,960', 'i']","['7,146', 'i']","['6,331', '']","['8,584', '']","['2,899', '']","['3,484', '']"
10172,r366,All institutions -> Fisk U.,All institutions,Fisk U.,2,365,"['7,686', '']","['4,631', '']","['4,058', '']","['5,429', 'i']","['7,366', '']","['7,123', 'i']","['7,512', '']","['4,327', '']","['2,781', '']","['4,473', '']","['3,811', '']","['3,926', '']","['3,472', '']"
10172,r367,All institutions -> Hope C.,All institutions,Hope C.,2,366,"['2,523', '']","['2,414', '']","['1,912', '']","['1,993', '']","['1,834', '']","['1,436', '']","['1,251', '']","['1,157', '']","['1,088', '']","['1,349', '']","['1,126', '']","['1,957', '']","['3,468', '']"
10172,r368,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,367,"['2,067', '']","['3,304', '']","['2,159', '']","['1,825', '']","['1,867', '']","['2,346', '']","['1,083', '']","['3,257', '']","['3,634', '']","['2,878', '']","['3,190', '']","['1,717', '']","['3,464', '']"
10172,r369,All institutions -> National Defense U.,All institutions,National Defense U.,2,368,"['ne', '']","['ne', '']","['ne', '']","['4,906', '']","['6,712', '']","['4,832', '']","['5,720', '']","['5,723', '']","['2,219', '']","['2,155', '']","['2,583', '']","['2,586', '']","['3,420', '']"
10172,r370,All institutions -> Fordham U.,All institutions,Fordham U.,2,369,"['3,426', '']","['3,086', '']","['3,193', '']","['3,748', '']","['3,239', '']","['2,789', '']","['4,760', '']","['4,750', '']","['4,210', '']","['3,171', '']","['2,834', '']","['3,113', '']","['3,384', '']"
10172,r371,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,370,"['1,765', '']","['1,259', '']","['1,248', '']","['1,511', '']","['1,728', '']","['1,984', '']","['2,637', '']","['2,322', '']","['1,495', '']","['1,096', '']","['1,952', '']","['2,841', '']","['3,349', '']"
10172,r372,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,371,"['817', '']","['377', '']","['83', '']","['61', '']","['31', '']","['321', '']","['697', '']","['984', '']","['959', '']","['944', '']","['2,602', '']","['2,304', '']","['3,327', '']"
10172,r373,All institutions -> U. North Florida,All institutions,U. North Florida,2,372,"['4,516', '']","['5,048', '']","['3,760', '']","['1,424', '']","['1,045', '']","['1,184', '']","['1,333', '']","['1,287', '']","['1,325', '']","['1,243', '']","['1,167', '']","['1,917', '']","['3,309', '']"
10172,r374,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,373,"['3,947', '']","['4,696', '']","['4,540', '']","['4,550', '']","['3,875', '']","['3,912', '']","['4,233', '']","['3,747', '']","['3,648', '']","['4,299', '']","['4,393', '']","['3,960', '']","['3,306', '']"
10172,r375,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,374,"['2,348', 'i']","['2,700', '']","['2,208', '']","['1,874', '']","['2,247', '']","['2,371', '']","['3,625', '']","['3,713', '']","['4,177', '']","['2,181', '']","['2,614', '']","['2,606', '']","['3,276', '']"
10172,r376,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,375,"['4,887', '']","['2,098', '']","['2,422', '']","['1,729', '']","['1,733', '']","['1,488', '']","['1,830', '']","['1,872', '']","['2,200', '']","['2,316', '']","['2,444', '']","['2,472', '']","['3,216', '']"
10172,r377,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,376,"['25,847', '']","['26,132', '']","['26,627', '']","['24,187', '']","['21,943', '']","['22,422', '']","['27,163', '']","['26,368', '']","['27,579', '']","['27,260', '']","['25,917', '']","['32,464', '']","['3,172', '']"
10172,r378,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,377,"['435', '']","['363', '']","['323', '']","['0', '']","['711', '']","['1,222', '']","['546', '']","['747', '']","['917', '']","['1,800', '']","['1,260', '']","['1,903', '']","['3,145', '']"
10172,r379,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,378,"['6,606', '']","['6,079', '']","['5,639', '']","['4,161', '']","['2,916', '']","['2,983', '']","['3,346', '']","['3,285', '']","['2,860', '']","['3,128', '']","['2,977', '']","['2,306', '']","['3,127', '']"
10172,r380,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,379,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']","['1,368', '']","['980', '']","['3,112', '']"
10172,r381,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,379,"['ne', '']","['157', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['470', '']","['1,258', '']","['3,112', '']"
10172,r382,All institutions -> DePaul U.,All institutions,DePaul U.,2,381,"['3,874', '']","['4,601', '']","['4,800', '']","['4,236', '']","['4,818', '']","['4,436', '']","['4,601', '']","['5,393', '']","['4,496', '']","['4,331', '']","['5,024', '']","['4,466', '']","['3,084', '']"
10172,r383,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,382,"['5,413', '']","['6,345', '']","['7,739', '']","['5,465', '']","['6,381', '']","['4,918', '']","['6,947', '']","['7,101', '']","['6,877', '']","['7,935', '']","['7,121', '']","['3,976', '']","['3,082', '']"
10172,r384,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,383,"['4,584', '']","['3,876', '']","['3,712', '']","['3,916', '']","['2,586', '']","['2,064', '']","['2,133', '']","['2,273', '']","['2,142', '']","['1,105', '']","['899', '']","['2,130', '']","['3,014', '']"
10172,r385,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,384,"['250', '']","['369', '']","['950', '']","['2,097', '']","['3,049', '']","['2,070', '']","['1,536', '']","['983', '']","['1,439', '']","['3,072', '']","['1,485', '']","['1,970', '']","['2,988', '']"
10172,r386,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,385,"['13,340', '']","['12,340', '']","['13,607', '']","['1,927', '']","['2,236', '']","['2,303', '']","['2,372', '']","['2,253', '']","['2,434', '']","['2,577', '']","['2,582', '']","['2,338', '']","['2,930', '']"
10172,r387,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,386,"['3,406', '']","['2,461', '']","['2,895', '']","['3,130', '']","['3,579', '']","['2,971', '']","['5,065', '']","['3,725', '']","['3,668', '']","['3,447', '']","['4,024', '']","['3,469', '']","['2,915', '']"
10172,r388,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,387,"['949', '']","['1,470', '']","['1,242', '']","['1,302', '']","['1,241', '']","['1,021', '']","['1,694', '']","['1,524', '']","['1,737', 'i']","['2,120', '']","['2,262', '']","['2,234', '']","['2,875', '']"
10172,r389,All institutions -> Amherst C.,All institutions,Amherst C.,2,388,"['966', '']","['1,775', '']","['1,810', 'i']","['1,846', '']","['1,543', '']","['1,835', '']","['1,207', '']","['1,228', '']","['1,630', '']","['2,118', '']","['1,775', '']","['1,375', '']","['2,862', '']"
10172,r390,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,389,"['887', '']","['1,029', '']","['1,232', '']","['1,341', '']","['1,596', '']","['1,474', '']","['2,397', '']","['1,658', '']","['1,025', '']","['1,424', '']","['543', '']","['2,014', '']","['2,850', '']"
10172,r391,All institutions -> Towson U.,All institutions,Towson U.,2,390,"['1,806', '']","['2,630', '']","['1,771', '']","['2,015', '']","['1,870', '']","['1,325', '']","['1,449', '']","['1,453', '']","['2,133', '']","['2,141', '']","['1,999', '']","['1,743', '']","['2,809', '']"
10172,r392,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,391,"['6,504', '']","['6,613', '']","['6,304', '']","['5,946', '']","['6,407', '']","['6,147', '']","['6,290', '']","['4,866', '']","['2,937', '']","['2,705', '']","['2,743', '']","['2,492', '']","['2,807', '']"
10172,r393,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,392,"['1,105', '']","['983', '']","['1,127', 'i']","['1,271', '']","['1,397', '']","['713', '']","['1,037', '']","['1,182', '']","['1,306', '']","['1,738', '']","['1,696', '']","['2,562', '']","['2,753', '']"
