table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r395,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['205,253', '']","['114,754', '']","['12,652', '']","['39,600', '']","['8,591', '']","['14,617', '']","['15,039', '']"
10162,r396,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['24,259', '']","['17,301', '']","['2,445', '']","['4,038', '']","['44', '']","['387', '']","['44', '']"
10162,r397,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['27,609', '']","['12,022', '']","['3,702', '']","['8,993', '']","['1,289', '']","['320', '']","['1,283', '']"
10162,r398,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['27,609', '']","['12,022', '']","['3,702', '']","['8,993', '']","['1,289', '']","['320', '']","['1,283', '']"
10162,r399,United States -> Nevada,United States,Nevada,,,2,"['312,714', '']","['131,036', '']","['10,036', '']","['148,549', '']","['5,509', '']","['7,212', '']","['10,372', '']"
10162,r400,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['306,418', '']","['131,006', '']","['10,036', '']","['142,391', '']","['5,403', '']","['7,210', '']","['10,372', '']"
10162,r401,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['28,478', '']","['17,341', '']","['385', '']","['4,377', '']","['960', '']","['4,381', '']","['1,034', '']"
10162,r402,United States -> Nevada -> Public -> Nevada State C.,United States,Nevada,Public,Nevada State C.,4,"['1,191', '']","['1,167', '']","['0', '']","['22', '']","['0', '']","['2', '']","['0', '']"
10162,r403,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['94,967', '']","['28,867', '']","['2,174', '']","['59,398', '']","['1,656', '']","['809', '']","['2,063', '']"
10162,r404,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['181,782', '']","['83,631', '']","['7,477', '']","['78,594', '']","['2,787', '']","['2,018', '']","['7,275', '']"
10162,r405,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['6,296', '']","['30', '']","['0', '']","['6,158', '']","['106', '']","['2', '']","['0', '']"
10162,r406,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['6,296', '']","['30', '']","['0', '']","['6,158', '']","['106', '']","['2', '']","['0', '']"
10162,r407,United States -> New Hampshire,United States,New Hampshire,,,2,"['551,187', '']","['285,737', '']","['5,282', '']","['213,359', '']","['12,276', '']","['25,050', '']","['9,483', '']"
10162,r408,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['207,061', '']","['130,292', '']","['3,938', '']","['56,975', '']","['9,893', '']","['5,107', '']","['856', '']"
10162,r409,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['669', '']","['571', '']","['0', '']","['84', '']","['0', '']","['0', '']","['14', '']"
10162,r410,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['206,392', '']","['129,721', '']","['3,938', '']","['56,891', '']","['9,893', '']","['5,107', '']","['842', '']"
10162,r411,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['344,126', '']","['155,445', '']","['1,344', '']","['156,384', '']","['2,383', '']","['19,943', '']","['8,627', '']"
10162,r412,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['344,126', '']","['155,445', '']","['1,344', '']","['156,384', '']","['2,383', '']","['19,943', '']","['8,627', '']"
10162,r413,United States -> New Jersey,United States,New Jersey,,,2,"['1,516,963', '']","['734,412', '']","['116,585', '']","['373,348', '']","['68,609', '']","['161,644', '']","['62,365', '']"
10162,r414,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['994,536', '']","['471,559', '']","['111,824', '']","['263,333', '']","['47,989', '']","['86,282', '']","['13,549', '']"
10162,r415,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['3,464', '']","['1,984', '']","['186', '']","['579', '']","['0', '']","['715', '']","['0', '']"
10162,r416,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['5,499', '']","['715', '']","['180', '']","['4,548', '']","['15', '']","['41', '']","['0', '']"
10162,r417,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['32,202', '']","['5,189', '']","['619', '']","['24,540', '']","['54', '']","['1,683', '']","['117', '']"
10162,r418,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['167,135', '']","['71,326', '']","['14,576', '']","['62,576', '']","['1,872', '']","['7,207', '']","['9,578', '']"
10162,r419,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['29,949', '']","['18,613', '']","['4,720', '']","['4,546', '']","['1,177', '']","['893', '']","['0', '']"
10162,r420,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['6,480', '']","['3,349', '']","['60', '']","['2,003', '']","['330', '']","['724', '']","['14', '']"
10162,r421,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['712,231', '']","['351,660', '']","['90,882', '']","['149,889', '']","['44,250', '']","['71,821', '']","['3,729', '']"
10162,r422,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['28,345', '']","['16,099', '']","['421', '']","['8,531', '']","['167', '']","['3,041', '']","['86', '']"
10162,r423,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['1,657', '']","['728', '']","['180', '']","['720', '']","['3', '']","['26', '']","['0', '']"
10162,r424,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['7,574', '']","['1,896', '']","['0', '']","['5,401', '']","['121', '']","['131', '']","['25', '']"
10162,r425,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['522,427', '']","['262,853', '']","['4,761', '']","['110,015', '']","['20,620', '']","['75,362', '']","['48,816', '']"
10162,r426,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['1,938', '']","['535', '']","['505', '']","['93', '']","['407', '']","['397', '']","['1', '']"
10162,r427,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['461,185', '']","['218,390', '']","['255', '']","['102,851', '']","['17,455', '']","['73,840', '']","['48,394', '']"
10162,r428,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['5,741', '']","['2,092', '']","['1,737', '']","['1,176', '']","['150', '']","['586', '']","['0', '']"
10162,r429,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['53,563', '']","['41,836', '']","['2,264', '']","['5,895', '']","['2,608', '']","['539', '']","['421', '']"
10162,r430,United States -> New Mexico,United States,New Mexico,,,2,"['543,867', '']","['378,374', '']","['40,059', '']","['87,011', '']","['9,998', '']","['20,105', '']","['8,320', '']"
10162,r431,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['543,867', '']","['378,374', '']","['40,059', '']","['87,011', '']","['9,998', '']","['20,105', '']","['8,320', '']"
10162,r432,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['1,331', 'i']","['1,288', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['43', 'i']","['0', 'i']"
10162,r433,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['89,900', '']","['72,594', '']","['10,532', '']","['2,895', '']","['2,922', '']","['269', '']","['688', '']"
10162,r434,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['121,472', '']","['71,718', '']","['23,036', '']","['16,167', '']","['2,451', '']","['2,366', '']","['5,734', '']"
10162,r435,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['331,164', '']","['232,774', '']","['6,491', '']","['67,949', '']","['4,625', '']","['17,427', '']","['1,898', '']"
10162,r436,United States -> New York,United States,New York,,,2,"['8,280,323', '']","['4,446,597', '']","['340,868', '']","['1,964,999', '']","['587,571', '']","['588,442', '']","['351,846', '']"
10162,r437,United States -> New York -> Public,United States,New York,Public,,3,"['1,777,187', '']","['723,231', '']","['194,549', '']","['552,635', '']","['224,232', '']","['57,347', '']","['25,193', '']"
10162,r438,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['16,507', '']","['12,580', '']","['365', '']","['2,226', '']","['324', '']","['888', '']","['124', '']"
10162,r439,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['3,156', '']","['1,894', '']","['23', '']","['640', '']","['0', '']","['505', '']","['94', '']"
10162,r440,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['6,220', '']","['4,623', '']","['0', '']","['1,418', '']","['3', '']","['160', '']","['16', '']"
10162,r441,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['3,545', '']","['2,916', '']","['93', '']","['342', '']","['1', '']","['133', '']","['60', '']"
10162,r442,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['65,569', '']","['38,596', '']","['11,892', '']","['13,103', '']","['467', '']","['1,311', '']","['200', '']"
10162,r443,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['5,509', '']","['2,535', '']","['154', '']","['1,080', '']","['0', '']","['1,208', '']","['532', '']"
10162,r444,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['16,423', '']","['11,880', '']","['318', '']","['2,189', '']","['658', '']","['1,340', '']","['38', '']"
10162,r445,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['35,348', '']","['21,142', '']","['3,367', '']","['8,895', '']","['716', '']","['1,165', '']","['63', '']"
10162,r446,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['16,233', '']","['5,777', '']","['3,516', '']","['3,492', '']","['144', '']","['2,171', '']","['1,133', '']"
10162,r447,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['4,656', '']","['3,652', '']","['10', '']","['421', '']","['177', '']","['273', '']","['123', '']"
10162,r448,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['1,955', '']","['1,769', '']","['16', '']","['120', '']","['20', '']","['0', '']","['30', '']"
10162,r449,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['21,434', '']","['14,756', '']","['1,362', '']","['4,717', '']","['83', '']","['439', '']","['77', '']"
10162,r450,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['2,900', '']","['798', '']","['1,528', '']","['223', '']","['99', '']","['252', '']","['0', '']"
10162,r451,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['1,912', '']","['1,659', '']","['0', '']","['189', '']","['0', '']","['64', '']","['0', '']"
10162,r452,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['130,882', '']","['24,888', '']","['5,225', '']","['94,515', '']","['3,458', '']","['1,306', '']","['1,490', '']"
10162,r453,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['2,172', '']","['1,299', '']","['658', '']","['189', '']","['5', '']","['1', '']","['20', '']"
10162,r454,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['1,500', '']","['751', '']","['166', '']","['435', '']","['23', '']","['43', '']","['82', '']"
10162,r455,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['32,904', '']","['7,766', '']","['14,020', '']","['8,411', '']","['795', '']","['817', '']","['1,095', '']"
10162,r456,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['4,497', '']","['2,080', '']","['0', '']","['708', '']","['1,642', '']","['56', '']","['11', '']"
10162,r457,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['1,043', '']","['584', '']","['46', '']","['334', '']","['0', '']","['57', '']","['22', '']"
10162,r458,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['1,211', '']","['379', '']","['828', '']","['0', '']","['4', '']","['0', '']","['0', '']"
10162,r459,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['30,918', '']","['25,081', '']","['31', '']","['3,816', '']","['177', '']","['1,475', '']","['338', '']"
10162,r460,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['2,091', '']","['1,564', '']","['8', '']","['502', '']","['0', '']","['17', '']","['0', '']"
10162,r461,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['1,209', '']","['544', '']","['36', '']","['549', '']","['0', '']","['74', '']","['6', '']"
10162,r462,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['413,763', '']","['32,396', '']","['97,519', '']","['110,878', '']","['169,101', '']","['223', '']","['3,646', '']"
10162,r463,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['312,698', '']","['184,154', '']","['16,238', '']","['88,630', '']","['9,512', '']","['11,750', '']","['2,414', '']"
10162,r464,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['129,796', '']","['51,492', '']","['1,234', '']","['71,042', '']","['735', '']","['2,963', '']","['2,330', '']"
10162,r465,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['439,709', '']","['218,231', '']","['33,635', '']","['122,816', '']","['29,723', '']","['26,045', '']","['9,259', '']"
10162,r466,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['50,586', '']","['27,737', '']","['2,261', '']","['10,660', '']","['5,883', '']","['2,331', '']","['1,714', '']"
10162,r467,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['20,841', '']","['19,708', '']","['0', '']","['95', '']","['482', '']","['280', '']","['276', '']"
10162,r468,United States -> New York -> Private,United States,New York,Private,,3,"['6,503,136', '']","['3,723,366', '']","['146,319', '']","['1,412,364', '']","['363,339', '']","['531,095', '']","['326,653', '']"
10162,r469,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['2,276', '']","['1,110', '']","['0', '']","['769', '']","['250', '']","['147', '']","['0', '']"
10162,r470,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['22,297', '']","['13,384', '']","['0', '']","['3,132', '']","['3,606', '']","['689', '']","['1,486', '']"
10162,r471,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['318,314', '']","['220,780', '']","['719', '']","['73,665', '']","['3,820', '']","['19,330', '']","['0', '']"
10162,r472,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['3,477', '']","['1,008', '']","['1,659', '']","['517', '']","['264', '']","['29', '']","['0', '']"
10162,r473,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['4,988', '']","['3,758', '']","['0', '']","['652', '']","['39', '']","['539', '']","['0', '']"
10162,r474,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['1,160', '']","['454', '']","['0', '']","['0', '']","['0', '']","['706', '']","['0', '']"
10162,r475,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['21,703', '']","['8,834', '']","['2,713', '']","['8,116', '']","['1,363', '']","['508', '']","['169', '']"
10162,r476,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['118,034', '']","['59,163', '']","['134', '']","['36,235', '']","['3,766', '']","['18,736', '']","['0', '']"
10162,r477,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['4,343', '']","['1,570', '']","['0', '']","['2,625', '']","['78', '']","['66', '']","['4', '']"
10162,r478,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['1,230,924', '']","['904,346', '']","['6,391', '']","['113,189', '']","['83,684', '']","['121,435', '']","['1,879', '']"
10162,r479,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['1,300,357', '']","['636,481', '']","['88,200', '']","['250,308', '']","['55,328', '']","['115,788', '']","['154,252', '']"
10162,r480,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['20,432', '']","['4,856', '']","['0', '']","['13,005', '']","['27', '']","['1,523', '']","['1,021', '']"
10162,r481,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['1,879', '']","['338', '']","['0', '']","['1,039', '']","['0', '']","['410', '']","['92', '']"
10162,r482,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['3,228', '']","['1,264', '']","['955', '']","['557', '']","['0', '']","['201', '']","['251', '']"
10162,r483,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['6,939', '']","['2,118', '']","['139', '']","['4,485', '']","['0', '']","['197', '']","['0', '']"
10162,r484,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['893,968', '']","['610,646', '']","['3,652', '']","['132,627', '']","['81,384', '']","['50,251', '']","['15,408', '']"
10162,r485,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['1,000', '']","['703', '']","['46', '']","['149', '']","['0', '']","['23', '']","['79', '']"
10162,r486,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['17,183', '']","['2,652', '']","['0', '']","['13,962', '']","['184', '']","['334', '']","['51', '']"
10162,r487,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['1,641', '']","['440', '']","['316', '']","['367', '']","['518', '']","['0', '']","['0', '']"
10162,r488,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['4,954', '']","['858', '']","['0', '']","['3,799', '']","['0', '']","['91', '']","['206', '']"
10162,r489,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['19,218', '']","['1,261', '']","['298', '']","['3,023', '']","['2', '']","['11,860', '']","['2,774', '']"
10162,r490,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['5,555', '']","['2,988', '']","['167', '']","['2,180', '']","['0', '']","['220', '']","['0', '']"
10162,r491,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['16,461', '']","['9,070', '']","['985', '']","['813', '']","['2,947', '']","['1,980', '']","['666', '']"
10162,r492,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['1,276,038', '']","['668,381', '']","['17,982', '']","['296,131', '']","['58,776', '']","['101,175', '']","['133,593', '']"
10162,r493,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['3,524', '']","['2,534', '']","['0', '']","['711', '']","['0', '']","['279', '']","['0', '']"
10162,r494,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['2,325', '']","['228', '']","['995', '']","['5', '']","['0', '']","['1,097', '']","['0', '']"
10162,r495,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['121,809', '']","['50,605', '']","['3,485', '']","['47,193', '']","['15,282', '']","['2,012', '']","['3,232', '']"
10162,r496,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['62,383', '']","['33,373', '']","['7,076', '']","['16,109', '']","['2,789', '']","['1,998', '']","['1,038', '']"
10162,r497,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['360,877', '']","['94,693', '']","['102', '']","['225,209', '']","['2,292', '']","['37,218', '']","['1,363', '']"
10162,r498,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['1,734', '']","['861', '']","['0', '']","['337', '']","['0', '']","['536', '']","['0', '']"
10162,r499,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['3,592', '']","['2,456', '']","['0', '']","['326', '']","['195', '']","['387', '']","['228', '']"
10162,r500,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['157,407', '']","['33,976', '']","['3,890', '']","['101,347', '']","['8,568', '']","['9,378', '']","['248', '']"
10162,r501,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['30,978', '']","['10,177', '']","['4,357', '']","['NA', '']","['1,846', '']","['12,335', '']","['2,263', '']"
10162,r502,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['450,805', '']","['334,503', '']","['2,037', '']","['53,315', '']","['36,329', '']","['18,783', '']","['5,838', '']"
10162,r503,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['1,479', '']","['750', '']","['0', '']","['596', '']","['2', '']","['107', '']","['24', '']"
10162,r504,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['2,580', '']","['1,052', '']","['21', '']","['1,106', '']","['0', '']","['378', '']","['23', '']"
10162,r505,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['7,274', '']","['1,695', '']","['0', '']","['4,765', '']","['0', '']","['349', '']","['465', '']"
10162,r506,United States -> North Carolina,United States,North Carolina,,,2,"['3,870,874', '']","['2,319,789', '']","['198,727', '']","['747,610', '']","['343,150', '']","['212,111', '']","['49,487', '']"
10162,r507,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['2,203,957', '']","['1,233,562', '']","['188,038', '']","['551,589', '']","['112,763', '']","['97,843', '']","['20,162', '']"
10162,r508,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['7,189', '']","['2,567', '']","['103', '']","['3,129', '']","['617', '']","['771', '']","['2', '']"
10162,r509,United States -> North Carolina -> Public -> East Carolina U.,United States,North Carolina,Public,East Carolina U.,4,"['55,693', '']","['29,648', '']","['408', '']","['19,542', '']","['3,991', '']","['1,783', '']","['321', '']"
10162,r510,United States -> North Carolina -> Public -> Elizabeth City State U.,United States,North Carolina,Public,Elizabeth City State U.,4,"['1,934', '']","['1,667', '']","['206', '']","['NA', '']","['61', '']","['0', '']","['0', '']"
10162,r511,United States -> North Carolina -> Public -> Fayetteville State U.,United States,North Carolina,Public,Fayetteville State U.,4,"['3,206', '']","['1,667', '']","['479', '']","['898', '']","['116', '']","['46', '']","['0', '']"
10162,r512,United States -> North Carolina -> Public -> North Carolina A&T State U.,United States,North Carolina,Public,North Carolina A&T State U.,4,"['47,908', '']","['29,094', '']","['3,899', '']","['14,445', '']","['261', '']","['195', '']","['14', '']"
10162,r513,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['16,600', '']","['13,709', '']","['954', '']","['NA', '']","['434', '']","['776', '']","['727', '']"
10162,r514,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['583,203', '']","['250,582', '']","['130,707', '']","['145,171', '']","['52,960', '']","['3,451', '']","['332', '']"
10162,r515,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['5,973', '']","['2,600', '']","['542', '']","['543', '']","['54', '']","['2,234', '']","['0', '']"
10162,r516,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['1,361,028', '']","['827,158', '']","['38,681', '']","['343,102', '']","['49,664', '']","['84,942', '']","['17,481', '']"
10162,r517,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['43,126', '']","['26,871', '']","['1,158', '']","['11,848', '']","['2,689', '']","['560', '']","['0', '']"
10162,r518,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['3,522', '']","['369', '']","['3,153', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10162,r519,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['41,303', '']","['29,822', '']","['524', '']","['9,054', '']","['593', '']","['579', '']","['731', '']"
10162,r520,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['20,053', '']","['7,178', '']","['6,644', '']","['3,338', '']","['1,166', '']","['1,638', '']","['89', '']"
10162,r521,United States -> North Carolina -> Public -> Western Carolina U.,United States,North Carolina,Public,Western Carolina U.,4,"['2,783', '']","['1,727', '']","['297', '']","['519', '']","['157', '']","['83', '']","['0', '']"
10162,r522,United States -> North Carolina -> Public -> Winston-Salem State U.,United States,North Carolina,Public,Winston-Salem State U.,4,"['10,436', '']","['8,903', '']","['283', '']","['0', '']","['0', '']","['785', '']","['465', '']"
10162,r523,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['1,666,917', '']","['1,086,227', '']","['10,689', '']","['196,021', '']","['230,387', '']","['114,268', '']","['29,325', '']"
10162,r524,United States -> North Carolina -> Private -> Davidson C.,United States,North Carolina,Private,Davidson C.,4,"['2,788', '']","['1,370', '']","['4', '']","['702', '']","['31', '']","['542', '']","['139', '']"
