table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3177,r231,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,230,"['1,564', '']","['245', '']","['0', '']","['257', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['996', '']"
3177,r232,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,231,"['1,552', '']","['0', '']","['0', '']","['1,224', '']","['0', '']","['0', '']","['156', '']","['68', '']","['0', '']","['0', '']","['104', '']"
3177,r233,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,232,"['1,551', '']","['0', '']","['684', '']","['776', '']","['0', '']","['10', '']","['0', '']","['20', '']","['61', '']","['0', '']","['0', '']"
3177,r234,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,233,"['1,521', '']","['73', '']","['854', '']","['114', '']","['0', '']","['0', '']","['23', '']","['220', '']","['0', '']","['0', '']","['237', '']"
3177,r235,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,234,"['1,520', '']","['0', '']","['252', '']","['71', '']","['0', '']","['399', '']","['219', '']","['166', '']","['0', '']","['0', '']","['413', '']"
3177,r236,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,235,"['1,485', '']","['0', '']","['0', '']","['87', '']","['0', '']","['269', '']","['0', '']","['370', '']","['0', '']","['0', '']","['759', '']"
3177,r237,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,236,"['1,432', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,310', '']","['52', '']"
3177,r238,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,237,"['1,423', '']","['36', '']","['1,151', '']","['192', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']"
3177,r239,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,238,"['1,411', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['18', '']","['39', '']","['5', '']","['114', '']","['1,197', '']"
3177,r240,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,239,"['1,403', '']","['0', '']","['689', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['463', '']"
3177,r241,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,240,"['1,388', '']","['0', '']","['0', '']","['725', '']","['0', '']","['0', '']","['0', '']","['663', '']","['0', '']","['0', '']","['0', '']"
3177,r242,All institutions -> U. North Florida,All institutions,U. North Florida,2,241,"['1,375', '']","['0', '']","['0', '']","['55', '']","['0', '']","['49', '']","['0', '']","['136', '']","['0', '']","['250', '']","['885', '']"
3177,r243,All institutions -> Kent State U.,All institutions,Kent State U.,2,242,"['1,367', '']","['30', '']","['106', '']","['135', '']","['0', '']","['0', '']","['76', '']","['117', '']","['246', '']","['0', '']","['657', '']"
3177,r244,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,243,"['1,343', '']","['0', '']","['0', '']","['1,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r245,All institutions -> U. Guam,All institutions,U. Guam,2,244,"['1,288', '']","['0', '']","['963', '']","['323', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
3177,r246,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,245,"['1,284', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['286', '']","['0', '']","['0', '']","['0', '']","['966', '']"
3177,r247,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,246,"['1,281', '']","['0', '']","['0', '']","['1,277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3177,r248,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,247,"['1,239', '']","['0', '']","['552', '']","['129', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['503', '']","['7', '']"
3177,r249,All institutions -> Howard U.,All institutions,Howard U.,2,248,"['1,228', '']","['0', '']","['248', '']","['326', '']","['0', '']","['128', '']","['379', '']","['0', '']","['0', '']","['147', '']","['0', '']"
3177,r250,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,249,"['1,220', '']","['0', '']","['0', '']","['1,220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r251,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,250,"['1,175', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,122', '']"
3177,r252,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,251,"['1,167', '']","['32', '']","['46', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,085', '']"
3177,r253,All institutions -> Rice U.,All institutions,Rice U.,2,252,"['1,143', '']","['26', '']","['0', '']","['4', '']","['0', '']","['4', '']","['0', '']","['17', '']","['0', '']","['1,051', '']","['41', '']"
3177,r254,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,252,"['1,143', '']","['100', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['807', '']"
3177,r255,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,254,"['1,121', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,007', '']","['0', '']","['0', '']","['0', '']"
3177,r256,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,255,"['1,107', '']","['0', '']","['632', '']","['139', '']","['128', '']","['35', '']","['0', '']","['9', '']","['0', '']","['79', '']","['85', '']"
3177,r257,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,256,"['1,086', '']","['0', '']","['0', '']","['1,086', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r258,All institutions -> Wright State U.,All institutions,Wright State U.,2,256,"['1,086', '']","['75', '']","['82', '']","['319', '']","['107', '']","['0', '']","['438', '']","['0', '']","['0', '']","['0', '']","['65', '']"
3177,r259,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,258,"['1,063', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,063', '']"
3177,r260,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,259,"['1,057', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['408', '']","['71', '']","['0', '']","['0', '']","['578', '']"
3177,r261,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,260,"['1,038', '']","['0', '']","['258', '']","['709', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['16', '']","['0', '']"
3177,r262,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,261,"['1,033', '']","['0', '']","['12', '']","['797', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['220', '']"
3177,r263,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,262,"['1,021', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,021', '']","['0', '']"
3177,r264,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,263,"['1,010', '']","['0', '']","['618', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['196', '']","['0', '']"
3177,r265,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,264,"['1,009', '']","['8', '']","['891', '']","['8', '']","['9', '']","['16', '']","['1', '']","['1', '']","['0', '']","['72', '']","['3', '']"
3177,r266,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,265,"['1,002', '']","['0', '']","['0', '']","['311', '']","['0', '']","['38', '']","['0', '']","['100', '']","['0', '']","['129', '']","['424', '']"
3177,r267,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,266,"['999', '']","['0', '']","['0', '']","['723', '']","['30', '']","['150', '']","['0', '']","['30', '']","['0', '']","['0', '']","['66', '']"
3177,r268,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,267,"['976', '']","['60', '']","['0', '']","['273', '']","['0', '']","['0', '']","['48', '']","['439', '']","['0', '']","['5', '']","['151', '']"
3177,r269,All institutions -> Fordham U.,All institutions,Fordham U.,2,268,"['970', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['221', '']","['15', '']","['0', '']","['0', '']","['715', '']"
3177,r270,All institutions -> Lamar U.,All institutions,Lamar U.,2,269,"['959', '']","['0', '']","['0', '']","['304', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['572', '']"
3177,r271,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,270,"['942', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['942', '']","['0', '']","['0', '']","['0', '']"
3177,r272,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,271,"['937', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['81', '']","['856', '']"
3177,r273,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,272,"['915', '']","['0', '']","['0', '']","['0', '']","['601', '']","['279', '']","['0', '']","['28', '']","['0', '']","['0', '']","['7', '']"
3177,r274,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,273,"['914', '']","['37', '']","['0', '']","['868', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']"
3177,r275,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,274,"['913', '']","['41', '']","['0', '']","['34', '']","['22', '']","['17', '']","['0', '']","['403', '']","['0', '']","['135', '']","['261', '']"
3177,r276,All institutions -> C. Charleston,All institutions,C. Charleston,2,275,"['890', '']","['0', '']","['98', '']","['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['615', '']"
3177,r277,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,276,"['881', '']","['157', '']","['8', '']","['57', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['399', '']","['251', '']"
3177,r278,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,277,"['871', '']","['0', '']","['7', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['423', '']","['389', '']"
3177,r279,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,278,"['859', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['627', '']","['0', '']","['32', '']","['159', '']"
3177,r280,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,279,"['847', '']","['0', '']","['0', '']","['847', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r281,All institutions -> Ball State U.,All institutions,Ball State U.,2,280,"['846', '']","['67', '']","['0', '']","['210', '']","['0', '']","['0', '']","['76', '']","['217', '']","['0', '']","['0', '']","['276', '']"
3177,r282,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,281,"['836', '']","['0', '']","['0', '']","['589', '']","['0', '']","['33', '']","['0', '']","['34', '']","['0', '']","['180', '']","['0', '']"
3177,r283,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,282,"['831', '']","['0', '']","['12', '']","['450', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['369', '']"
3177,r284,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,283,"['824', '']","['0', '']","['0', '']","['824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r285,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,284,"['822', '']","['52', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['131', '']","['0', '']","['114', '']","['410', '']"
3177,r286,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,285,"['812', '']","['0', '']","['0', '']","['475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['337', '']","['0', '']"
3177,r287,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,286,"['811', '']","['0', '']","['15', '']","['0', '']","['0', '']","['424', '']","['0', '']","['0', '']","['0', '']","['0', '']","['372', '']"
3177,r288,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,287,"['808', '']","['0', '']","['0', '']","['402', '']","['0', '']","['35', '']","['16', '']","['0', '']","['0', '']","['204', '']","['151', '']"
3177,r289,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,288,"['804', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['105', '']","['604', '']"
3177,r290,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,289,"['786', '']","['0', '']","['650', '']","['135', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3177,r291,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,290,"['772', '']","['0', '']","['86', '']","['238', '']","['0', '']","['96', '']","['0', '']","['61', '']","['0', '']","['0', '']","['291', '']"
3177,r292,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,291,"['752', '']","['0', '']","['0', '']","['752', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r293,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,292,"['732', '']","['0', '']","['713', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r294,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,293,"['721', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']","['611', '']","['74', '']"
3177,r295,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,294,"['715', '']","['15', '']","['305', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['161', '']","['178', '']"
3177,r296,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,295,"['710', '']","['110', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['484', '']","['0', '']"
3177,r297,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,296,"['704', '']","['0', '']","['20', '']","['49', '']","['0', '']","['331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['304', '']"
3177,r298,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,297,"['701', 'i']","['18', 'i']","['0', 'i']","['172', 'i']","['5', 'i']","['23', 'i']","['21', 'i']","['74', 'i']","['0', 'i']","['240', 'i']","['148', 'i']"
3177,r299,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,298,"['695', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['695', '']"
3177,r300,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,299,"['694', '']","['0', '']","['473', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']","['75', '']"
3177,r301,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,300,"['685', '']","['0', '']","['671', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
3177,r302,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,301,"['677', '']","['0', '']","['32', '']","['0', '']","['0', '']","['17', '']","['0', '']","['258', '']","['0', '']","['15', '']","['355', '']"
3177,r303,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,302,"['660', '']","['0', '']","['648', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r304,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,303,"['659', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['574', '']"
3177,r305,All institutions -> Marshall U.,All institutions,Marshall U.,2,304,"['653', '']","['0', '']","['100', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['488', '']","['0', '']"
3177,r306,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,305,"['641', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['469', '']","['0', '']","['0', '']","['112', '']"
3177,r307,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,305,"['641', '']","['0', '']","['1', '']","['158', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['438', '']"
3177,r308,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,307,"['634', '']","['0', '']","['120', '']","['276', '']","['0', '']","['0', '']","['0', '']","['0', '']","['238', '']","['0', '']","['0', '']"
3177,r309,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,308,"['627', '']","['0', '']","['8', '']","['123', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']","['3', '']","['482', '']"
3177,r310,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,309,"['615', '']","['0', '']","['0', '']","['615', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r311,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,310,"['608', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['608', '']"
3177,r312,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,311,"['597', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['597', '']"
3177,r313,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,312,"['595', '']","['0', '']","['0', '']","['286', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['169', '']"
3177,r314,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,313,"['593', '']","['0', '']","['0', '']","['593', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r315,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,314,"['590', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['590', '']","['0', '']","['0', '']"
3177,r316,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,315,"['576', '']","['0', '']","['195', '']","['0', '']","['0', '']","['16', '']","['0', '']","['239', '']","['98', '']","['0', '']","['28', '']"
3177,r317,"All institutions -> U. Ana G. Mendez, Gurabo",All institutions,"U. Ana G. Mendez, Gurabo",2,316,"['575', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['575', '']","['0', '']"
3177,r318,All institutions -> Rowan U.,All institutions,Rowan U.,2,317,"['573', '']","['0', '']","['69', '']","['25', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['344', '']","['133', '']"
3177,r319,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,318,"['553', '']","['0', '']","['312', '']","['34', '']","['0', '']","['41', '']","['0', '']","['98', '']","['0', '']","['0', '']","['68', '']"
3177,r320,All institutions -> U. Rochester,All institutions,U. Rochester,2,319,"['552', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['351', '']","['0', '']","['0', '']","['0', '']","['2', '']"
3177,r321,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,320,"['549', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['201', '']","['0', '']","['0', '']","['0', '']","['306', '']"
3177,r322,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,321,"['545', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['545', '']","['0', '']","['0', '']","['0', '']"
3177,r323,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,322,"['539', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']","['345', '']","['94', '']"
3177,r324,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,323,"['527', '']","['0', '']","['472', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']"
3177,r325,All institutions -> Mills C.,All institutions,Mills C.,2,324,"['526', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['526', '']"
3177,r326,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,325,"['507', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['462', '']","['45', '']"
3177,r327,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,326,"['492', '']","['0', '']","['200', '']","['98', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['155', '']","['0', '']"
3177,r328,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,327,"['488', '']","['0', '']","['0', '']","['488', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r329,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,328,"['484', '']","['0', '']","['0', '']","['117', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r330,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,329,"['475', '']","['0', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['211', '']"
3177,r331,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,330,"['474', '']","['0', '']","['0', '']","['351', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']"
3177,r332,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,331,"['473', '']","['0', '']","['155', '']","['107', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['209', '']"
3177,r333,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,332,"['460', '']","['0', '']","['0', '']","['460', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r334,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,333,"['451', '']","['0', '']","['423', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r335,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,333,"['451', '']","['0', '']","['0', '']","['0', '']","['0', '']","['406', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']"
3177,r336,All institutions -> Dillard U.,All institutions,Dillard U.,2,335,"['445', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['283', '']","['0', '']","['0', '']","['0', '']"
3177,r337,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,336,"['444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['444', '']"
3177,r338,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,337,"['440', '']","['77', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']"
3177,r339,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,338,"['435', '']","['0', '']","['0', '']","['435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r340,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,339,"['419', '']","['63', '']","['0', '']","['35', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['68', '']","['229', '']"
3177,r341,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,340,"['417', '']","['0', '']","['184', '']","['11', '']","['0', '']","['64', '']","['0', '']","['10', '']","['0', '']","['0', '']","['148', '']"
3177,r342,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,341,"['414', '']","['0', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r343,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,342,"['408', '']","['0', '']","['0', '']","['408', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r344,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,343,"['407', '']","['0', '']","['17', '']","['249', '']","['0', '']","['113', '']","['0', '']","['2', '']","['0', '']","['26', '']","['0', '']"
3177,r345,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,344,"['402', '']","['0', '']","['0', '']","['402', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r346,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,345,"['394', '']","['0', '']","['273', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r347,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,346,"['382', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['382', '']"
3177,r348,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,347,"['379', '']","['0', '']","['0', '']","['338', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']"
3177,r349,All institutions -> U. San Diego,All institutions,U. San Diego,2,348,"['372', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['312', '']","['0', '']","['47', '']","['13', '']"
3177,r350,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,349,"['371', '']","['0', '']","['239', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3177,r351,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,350,"['369', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']","['77', '']","['212', '']"
3177,r352,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,351,"['365', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['257', '']","['0', '']","['76', '']","['1', '']"
