table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
12724,r408,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r409,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['1,867', '']","['1,070', '']","['222', '']","['78', '']","['497', '']","['1,813', '']","['1,044', '']","['222', '']","['78', '']","['469', '']"
12724,r410,United States -> Nevada -> Public -> Nevada State C.,United States,Nevada,Public,Nevada State C.,4,"['38', '']","['33', '']","['0', '']","['5', '']","['0', '']","['38', '']","['33', '']","['0', '']","['5', '']","['0', '']"
12724,r411,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['5,953', '']","['5,495', '']","['229', '']","['130', '']","['99', '']","['5,485', '']","['5,254', '']","['29', '']","['103', '']","['99', '']"
12724,r412,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['7,597', '']","['6,283', '']","['831', '']","['289', '']","['194', '']","['7,456', '']","['6,219', '']","['754', '']","['289', '']","['194', '']"
12724,r413,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r414,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r415,United States -> New Hampshire,United States,New Hampshire,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r416,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r417,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['55,389', '']","['7,952', '']","['38,605', '']","['8,746', '']","['86', '']","['54,283', '']","['7,616', '']","['37,939', '']","['8,662', '']","['66', '']"
12724,r418,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r419,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['28,380', '']","['19,158', '']","['2,361', '']","['6,861', '']","['0', '']","['23,258', '']","['16,981', '']","['1,583', '']","['4,694', '']","['0', '']"
12724,r420,United States -> New Jersey,United States,New Jersey,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r421,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r422,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['124', '']","['39', '']","['0', '']","['70', '']","['15', '']","['85', '']","['0', '']","['0', '']","['70', '']","['15', '']"
12724,r423,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r424,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['746', '']","['595', '']","['34', '']","['117', '']","['0', '']","['442', '']","['442', '']","['0', '']","['0', '']","['0', '']"
12724,r425,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['18,639', '']","['3,125', '']","['5,387', '']","['5,348', '']","['4,779', '']","['18,213', '']","['2,878', '']","['5,214', '']","['5,342', '']","['4,779', '']"
12724,r426,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,314', '']","['1,461', '']","['853', '']","['0', '']","['0', '']","['1,399', '']","['1,266', '']","['133', '']","['0', '']","['0', '']"
12724,r427,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['1,833', '']","['0', '']","['28', '']","['1,573', '']","['232', '']","['295', '']","['0', '']","['0', '']","['243', '']","['52', '']"
12724,r428,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['72,255', '']","['19,596', '']","['6,342', '']","['6,551', '']","['39,766', '']","['62,836', '']","['14,462', '']","['5,840', '']","['5,462', '']","['37,072', '']"
12724,r429,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,628', '']","['346', '']","['47', '']","['0', '']","['1,235', '']","['1,398', '']","['252', '']","['47', '']","['0', '']","['1,099', '']"
12724,r430,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['339', '']","['40', '']","['299', '']","['0', '']","['0', '']","['17', '']","['17', '']","['0', '']","['0', '']","['0', '']"
12724,r431,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['9', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r432,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r433,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['442', '']","['15', '']","['0', '']","['427', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r434,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['37,291', '']","['29,345', '']","['4,528', '']","['306', '']","['3,112', '']","['30,408', '']","['22,984', '']","['4,307', '']","['194', '']","['2,923', '']"
12724,r435,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['90', '']","['90', '']","['0', '']","['0', '']","['0', '']","['90', '']","['90', '']","['0', '']","['0', '']","['0', '']"
12724,r436,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['12,859', '']","['12,072', '']","['268', '']","['34', '']","['485', '']","['12,760', '']","['12,017', '']","['268', '']","['31', '']","['444', '']"
12724,r437,United States -> New Mexico,United States,New Mexico,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r438,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r439,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12724,r440,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['5,759', '']","['3,133', '']","['1,476', '']","['0', '']","['1,150', '']","['5,608', '']","['3,020', '']","['1,438', '']","['0', '']","['1,150', '']"
12724,r441,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['8,595', '']","['3,436', '']","['4,047', '']","['669', '']","['443', '']","['8,593', '']","['3,434', '']","['4,047', '']","['669', '']","['443', '']"
12724,r442,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['30,601', '']","['15,801', '']","['3,277', '']","['7,962', '']","['3,561', '']","['26,655', '']","['15,319', '']","['3,175', '']","['6,923', '']","['1,238', '']"
12724,r443,United States -> New York,United States,New York,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r444,United States -> New York -> Public,United States,New York,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r445,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['2,980', '']","['2,799', '']","['0', '']","['134', '']","['47', '']","['2,819', '']","['2,638', '']","['0', '']","['134', '']","['47', '']"
12724,r446,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['152', '']","['30', '']","['0', '']","['122', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
12724,r447,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['1,224', '']","['1,211', '']","['0', '']","['13', '']","['0', '']","['714', '']","['714', '']","['0', '']","['0', '']","['0', '']"
12724,r448,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['262', '']","['110', '']","['0', '']","['152', '']","['0', '']","['262', '']","['110', '']","['0', '']","['152', '']","['0', '']"
12724,r449,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['6,041', '']","['3,537', '']","['2,023', '']","['478', '']","['3', '']","['3,861', '']","['3,415', '']","['45', '']","['398', '']","['3', '']"
12724,r450,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['498', '']","['0', '']","['0', '']","['498', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r451,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['9,530', '']","['1,427', '']","['7,441', '']","['283', '']","['379', '']","['2,329', '']","['1,414', '']","['253', '']","['283', '']","['379', '']"
12724,r452,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['2,471', '']","['914', '']","['319', '']","['1,223', '']","['15', '']","['2,254', '']","['826', '']","['190', '']","['1,223', '']","['15', '']"
12724,r453,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['3,455', '']","['1,481', '']","['1,337', '']","['548', '']","['89', '']","['2,498', '']","['883', '']","['1,267', '']","['259', '']","['89', '']"
12724,r454,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['53', '']","['53', '']","['0', '']","['0', '']","['0', '']","['53', '']","['53', '']","['0', '']","['0', '']","['0', '']"
12724,r455,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['31', '']","['31', '']","['0', '']","['0', '']","['0', '']","['31', '']","['31', '']","['0', '']","['0', '']","['0', '']"
12724,r456,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['2,393', '']","['1,117', '']","['942', '']","['310', '']","['24', '']","['2,383', '']","['1,107', '']","['942', '']","['310', '']","['24', '']"
12724,r457,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['1,192', '']","['1,165', '']","['0', '']","['27', '']","['0', '']","['1,192', '']","['1,165', '']","['0', '']","['27', '']","['0', '']"
12724,r458,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['8', '']","['8', '']","['0', '']","['0', '']","['0', '']","['8', '']","['8', '']","['0', '']","['0', '']","['0', '']"
12724,r459,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['7,275', '']","['1,702', '']","['4,115', '']","['777', '']","['681', '']","['5,497', '']","['1,702', '']","['2,616', '']","['745', '']","['434', '']"
12724,r460,"United States -> New York -> Public -> SUNY, Buffalo State U.",United States,New York,Public,"SUNY, Buffalo State U.",4,"['137', '']","['137', '']","['0', '']","['0', '']","['0', '']","['137', '']","['137', '']","['0', '']","['0', '']","['0', '']"
12724,r461,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12724,r462,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['862', '']","['563', '']","['105', '']","['160', '']","['34', '']","['530', '']","['311', '']","['41', '']","['160', '']","['18', '']"
12724,r463,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['196', '']","['0', '']","['0', '']","['0', '']","['196', '']","['196', '']","['0', '']","['0', '']","['0', '']","['196', '']"
12724,r464,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['157', '']","['21', '']","['38', '']","['0', '']","['98', '']","['132', '']","['21', '']","['38', '']","['0', '']","['73', '']"
12724,r465,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['1,429', '']","['0', '']","['0', '']","['0', '']","['1,429', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r466,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['10,892', '']","['10,335', '']","['2', '']","['348', '']","['207', '']","['9,870', '']","['9,481', '']","['2', '']","['202', '']","['185', '']"
12724,r467,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['27', '']","['27', '']","['0', '']","['0', '']","['0', '']","['27', '']","['27', '']","['0', '']","['0', '']","['0', '']"
12724,r468,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['81', '']","['70', '']","['0', '']","['11', '']","['0', '']","['81', '']","['70', '']","['0', '']","['11', '']","['0', '']"
12724,r469,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['13,153', '']","['7,534', '']","['5,479', '']","['140', '']","['0', '']","['11,084', '']","['5,770', '']","['5,314', '']","['0', '']","['0', '']"
12724,r470,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['31,510', '']","['27,922', '']","['1,384', '']","['1,772', '']","['432', '']","['30,619', '']","['27,174', '']","['1,349', '']","['1,684', '']","['412', '']"
12724,r471,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['12,351', '']","['7,657', '']","['1,864', '']","['2,216', '']","['614', '']","['11,912', '']","['7,422', '']","['1,724', '']","['2,212', '']","['554', '']"
12724,r472,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['25,428', '']","['13,717', '']","['2,552', '']","['9,159', '']","['0', '']","['21,363', '']","['13,471', '']","['793', '']","['7,099', '']","['0', '']"
12724,r473,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['2,366', '']","['1,916', '']","['130', '']","['320', '']","['0', '']","['2,358', '']","['1,908', '']","['130', '']","['320', '']","['0', '']"
12724,r474,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['1,614', '']","['1,567', '']","['47', '']","['0', '']","['0', '']","['1,614', '']","['1,567', '']","['47', '']","['0', '']","['0', '']"
12724,r475,United States -> New York -> Private,United States,New York,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12724,r476,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['171', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['171', 'i']","['171', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['171', 'i']"
12724,r477,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['819', '']","['569', '']","['0', '']","['250', '']","['0', '']","['819', '']","['569', '']","['0', '']","['250', '']","['0', '']"
12724,r478,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['36,714', '']","['34,392', '']","['768', '']","['848', '']","['706', '']","['34,158', '']","['34,158', '']","['0', '']","['0', '']","['0', '']"
12724,r479,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['142', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r480,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['1,098', '']","['1,098', '']","['0', '']","['0', '']","['0', '']","['1,098', '']","['1,098', '']","['0', '']","['0', '']","['0', '']"
12724,r481,United States -> New York -> Private -> Canisius U.,United States,New York,Private,Canisius U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r482,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['734', '']","['235', '']","['243', '']","['119', '']","['137', '']","['534', '']","['90', '']","['241', '']","['66', '']","['137', '']"
12724,r483,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['10,439', 'i']","['6,385', 'i']","['1,977', 'i']","['1,949', 'i']","['128', 'i']","['9,560', 'i']","['6,385', 'i']","['1,371', 'i']","['1,695', 'i']","['109', 'i']"
12724,r484,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['51', '']","['51', '']","['0', '']","['0', '']","['0', '']","['51', '']","['51', '']","['0', '']","['0', '']","['0', '']"
12724,r485,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['154,329', '']","['84,833', '']","['2,610', '']","['48,757', '']","['18,129', '']","['142,929', '']","['80,792', '']","['2,241', '']","['47,460', '']","['12,436', '']"
12724,r486,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['122,790', '']","['78,729', '']","['5,160', '']","['21,291', '']","['17,610', '']","['101,793', '']","['67,986', '']","['4,271', '']","['18,123', '']","['11,413', '']"
12724,r487,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['1,476', '']","['1,433', '']","['0', '']","['43', '']","['0', '']","['1,476', '']","['1,433', '']","['0', '']","['43', '']","['0', '']"
12724,r488,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['398', '']","['291', '']","['69', '']","['38', '']","['0', '']","['84', '']","['15', '']","['69', '']","['0', '']","['0', '']"
12724,r489,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r490,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['156', '']","['88', '']","['0', '']","['7', '']","['61', '']","['95', '']","['88', '']","['0', '']","['7', '']","['0', '']"
12724,r491,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['108,103', '']","['53,452', '']","['29,038', '']","['19,285', '']","['6,328', '']","['103,637', '']","['51,617', '']","['28,208', '']","['17,658', '']","['6,154', '']"
12724,r492,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['17', '']","['17', '']","['0', '']","['0', '']","['0', '']","['17', '']","['17', '']","['0', '']","['0', '']","['0', '']"
12724,r493,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['458', '']","['257', '']","['0', '']","['201', '']","['0', '']","['458', '']","['257', '']","['0', '']","['201', '']","['0', '']"
12724,r494,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r495,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r496,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['1,517', '']","['550', '']","['25', '']","['942', '']","['0', '']","['13', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12724,r497,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['217', '']","['217', '']","['0', '']","['0', '']","['0', '']"
12724,r498,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['691', '']","['691', '']","['0', '']","['0', '']","['0', '']","['691', '']","['691', '']","['0', '']","['0', '']","['0', '']"
12724,r499,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['249,578', '']","['210,338', '']","['2,560', '']","['28,476', '']","['8,204', '']","['235,004', '']","['203,783', '']","['1,247', '']","['22,735', '']","['7,239', '']"
12724,r500,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['759', '']","['280', '']","['0', '']","['479', '']","['0', '']","['759', '']","['280', '']","['0', '']","['479', '']","['0', '']"
12724,r501,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r502,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['7,871', '']","['5,169', '']","['1,139', '']","['1,107', '']","['456', '']","['7,515', '']","['4,934', '']","['1,018', '']","['1,107', '']","['456', '']"
12724,r503,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['2,731', '']","['1,990', '']","['304', '']","['424', '']","['13', '']","['2,132', '']","['1,561', '']","['304', '']","['267', '']","['0', '']"
12724,r504,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['16,946', '']","['9,046', '']","['60', '']","['5,265', '']","['2,575', '']","['9,526', '']","['5,880', '']","['0', '']","['3,092', '']","['554', '']"
12724,r505,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['74', '']","['19', '']","['20', '']","['35', '']","['0', '']","['55', '']","['0', '']","['20', '']","['35', '']","['0', '']"
12724,r506,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['26', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12724,r507,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['11,486', '']","['4,249', '']","['5,257', '']","['1,965', '']","['15', '']","['5,713', '']","['3,707', '']","['645', '']","['1,346', '']","['15', '']"
12724,r508,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['4,545', '']","['3,334', '']","['0', '']","['1,146', '']","['65', '']","['1,712', '']","['796', '']","['0', '']","['851', '']","['65', '']"
