table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_started_in_fy_2022_or_fy_2023,field_planned_to_start_in_fy_2024_or_fy_2025,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
12864,r369,"Nebraska -> Public -> U. Nebraska, Omaha",Nebraska,Public,"U. Nebraska, Omaha",3,"['0', '']","['0', '']","['692', '']","['7,267', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7,324', '']","['270', '']","['0', '']","['973', '']"
12864,r370,Nebraska -> Private,Nebraska,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r371,Nebraska -> Private -> Creighton U.,Nebraska,Private,Creighton U.,3,"['6,263', '']","['3,975', '']","['1,107', '']","['597', '']","['0', '']","['6,470', '']","['3,582', '']","['13,573', '']","['400', '']","['3,436', '']","['0', '']","['0', '']"
12864,r372,Nevada,Nevada,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r373,Nevada -> Public,Nevada,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r374,Nevada -> Public -> Desert Research Institute,Nevada,Public,Desert Research Institute,3,"['468', '']","['0', '']","['784', '']","['0', '']","['0', '']","['0', '']","['520', '']","['250', '']","['473', '']","['5,075', '']","['6,419', '']","['0', '']"
12864,r375,Nevada -> Public -> Nevada State C.,Nevada,Public,Nevada State C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r376,"Nevada -> Public -> U. Nevada, Las Vegas",Nevada,Public,"U. Nevada, Las Vegas",3,"['0', '']","['962', '']","['4,461', '']","['1,080', '']","['293', '']","['0', '']","['9,259', '']","['4,820', '']","['2,263', '']","['5,716', '']","['0', '']","['85,000', '']"
12864,r377,"Nevada -> Public -> U. Nevada, Reno",Nevada,Public,"U. Nevada, Reno",3,"['3,351', '']","['3,390', '']","['1,326', '']","['282', '']","['760', '']","['5,464', '']","['3,353', '']","['10,296', '']","['1,769', '']","['4,138', '']","['0', '']","['0', '']"
12864,r378,Nevada -> Private,Nevada,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r379,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,277', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r380,New Hampshire,New Hampshire,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r381,New Hampshire -> Public,New Hampshire,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r382,New Hampshire -> Public -> U. New Hampshire,New Hampshire,Public,U. New Hampshire,3,"['403', '']","['0', '']","['11,190', '']","['2,512', '']","['755', '']","['2,870', '']","['36,050', '']","['1,200', '']","['1,290', '']","['22,500', '']","['600', '']","['22,000', '']"
12864,r383,New Hampshire -> Private,New Hampshire,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r384,New Hampshire -> Private -> Dartmouth C.,New Hampshire,Private,Dartmouth C.,3,"['NA', '']","['3,898', '']","['1,617', '']","['3,713', '']","['6,033', '']","['20,134', '']","['288', '']","['6,523', '']","['17,628', '']","['14,077', '']","['3,000', '']","['0', '']"
12864,r385,New Jersey,New Jersey,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r386,New Jersey -> Public,New Jersey,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r387,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,3,"['NA', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['16,000', '']","['0', '']","['11,000', '']"
12864,r388,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r389,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,3,"['NA', '']","['4,450', '']","['0', '']","['0', '']","['2,580', '']","['0', '']","['0', '']","['3,850', '']","['1,100', '']","['0', '']","['0', '']","['0', '']"
12864,r390,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,3,"['0', '']","['1,800', '']","['0', '']","['0', '']","['7,676', '']","['4,259', '']","['6,883', '']","['10,933', '']","['9,427', '']","['17,500', '']","['0', '']","['1,571', '']"
12864,r391,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,3,"['250', '']","['2,035', '']","['0', '']","['4,460', '']","['0', '']","['8,000', '']","['8,929', '']","['1,379', '']","['14,928', '']","['2,534', '']","['0', '']","['0', '']"
12864,r392,"New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, State U. New Jersey, Camden",3,"['na', '']","['na', '']","['500', '']","['0', '']","['0', '']","['4,144', '']","['1,100', '']","['500', '']","['0', '']","['0', '']","['6,535', '']","['0', '']"
12864,r393,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick<sup>g</sup>",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick<sup>g</sup>",3,"['na', '']","['na', '']","['16,613', '']","['10,030', '']","['57,473', '']","['70,060', '']","['33,612', '']","['204,073', '']","['7,334', '']","['35,400', '']","['556,174', '']","['0', '']"
12864,r394,"New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, State U. New Jersey, Newark",3,"['na', '']","['na', '']","['3,522', '']","['581', '']","['1,202', '']","['250', '']","['300', '']","['1,100', '']","['1,197', '']","['22,000', '']","['95,142', '']","['0', '']"
12864,r395,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['500', '']","['500', '']","['0', '']","['0', '']","['0', '']"
12864,r396,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r397,New Jersey -> Private,New Jersey,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r398,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,3,"['0', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r399,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,3,"['16,306', '']","['20,561', '']","['67,520', '']","['43,548', '']","['83,236', '']","['44,656', '']","['69,966', '']","['54,207', '']","['57,153', '']","['56,239', '']","['0', '']","['0', '']"
12864,r400,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,3,"['0', '']","['656', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r401,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,3,"['1,000', '']","['750', '']","['500', '']","['0', '']","['542', '']","['5,573', '']","['3,961', '']","['1,478', '']","['13,463', '']","['3,255', '']","['0', '']","['3,995', '']"
12864,r402,New Mexico,New Mexico,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r403,New Mexico -> Public,New Mexico,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r404,New Mexico -> Public -> New Mexico Highlands U.,New Mexico,Public,New Mexico Highlands U.,3,"['0', '']","['0', '']","['300', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r405,New Mexico -> Public -> New Mexico Institute of Mining and Technology,New Mexico,Public,New Mexico Institute of Mining and Technology,3,"['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,568', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r406,New Mexico -> Public -> New Mexico State U.,New Mexico,Public,New Mexico State U.,3,"['1,830', '']","['4,106', '']","['294', '']","['1,148', '']","['0', '']","['18,503', '']","['1,042', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r407,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['8,473', '']","['5,510', '']","['5,208', 'i']","['0', '']","['22,576', '']","['26,372', '']","['6,275', '']","['1,500', '']","['1,711', '']","['4,297', '']","['0', '']","['11,849', '']"
12864,r408,New York,New York,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r409,New York -> Public,New York,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r410,"New York -> Public -> CUNY, Advanced Science Research Center",New York,Public,"CUNY, Advanced Science Research Center",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,000', '']","['4,000', '']","['4,500', '']","['7,500', '']","['4,250', '']","['0', '']","['1,000', '']"
12864,r411,"New York -> Public -> CUNY, Baruch C.",New York,Public,"CUNY, Baruch C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r412,"New York -> Public -> CUNY, Brooklyn C.",New York,Public,"CUNY, Brooklyn C.",3,"['0', '']","['2,601', '']","['5,830', '']","['0', '']","['0', '']","['0', 'i']","['42,000', '']","['0', '']","['360', '']","['78,000', '']","['0', 'i']","['0', 'i']"
12864,r413,"New York -> Public -> CUNY, C. Staten Island",New York,Public,"CUNY, C. Staten Island",3,"['0', '']","['17,000', '']","['17,000', '']","['2,400', '']","['1,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,881', '']","['0', '']","['0', '']"
12864,r414,"New York -> Public -> CUNY, City C.",New York,Public,"CUNY, City C.",3,"['24,585', '']","['1,750', '']","['7,700', '']","['0', '']","['0', '']","['44,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r415,"New York -> Public -> CUNY, Graduate Center",New York,Public,"CUNY, Graduate Center",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['4,500', '']","['4,500', '']","['0', '']","['0', '']","['0', '']"
12864,r416,"New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,"CUNY, Graduate School of Public Health and Health Policy",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['1,455', '']","['0', '']","['0', '']","['0', '']"
12864,r417,"New York -> Public -> CUNY, Hunter C.",New York,Public,"CUNY, Hunter C.",3,"['600', '']","['2,200', '']","['500', '']","['500', '']","['0', '']","['550', '']","['0', 'i']","['3,433', '']","['0', '']","['12,000', '']","['0', '']","['0', '']"
12864,r418,"New York -> Public -> CUNY, John Jay C. of Criminal Justice",New York,Public,"CUNY, John Jay C. of Criminal Justice",3,"['ne', '']","['NA', '']","['0', '']","['0', '']","['1,050', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r419,"New York -> Public -> CUNY, Lehman C.",New York,Public,"CUNY, Lehman C.",3,"['519', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r420,"New York -> Public -> CUNY, New York City C. of Technology",New York,Public,"CUNY, New York City C. of Technology",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r421,"New York -> Public -> CUNY, Queens C.",New York,Public,"CUNY, Queens C.",3,"['0', '']","['1,100', '']","['0', '']","['1,500', '']","['30,400', '']","['336', '']","['1,395', '']","['1,395', '']","['18,823', '']","['1,900', '']","['0', '']","['0', '']"
12864,r422,"New York -> Public -> CUNY, York C.",New York,Public,"CUNY, York C.",3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['2,568', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r423,"New York -> Public -> SUNY, Binghamton U.",New York,Public,"SUNY, Binghamton U.",3,"['4,581', '']","['18,880', '']","['7,034', '']","['3,999', '']","['810', '']","['7,491', '']","['7,816', '']","['10,088', '']","['6,000', '']","['12,000', '']","['0', '']","['2,800', '']"
12864,r424,"New York -> Public -> SUNY, Buffalo State",New York,Public,"SUNY, Buffalo State",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,022', '']","['0', '']","['0', '']","['0', '']"
12864,r425,"New York -> Public -> SUNY, C. Brockport",New York,Public,"SUNY, C. Brockport",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r426,"New York -> Public -> SUNY, C. of Environmental Science and Forestry",New York,Public,"SUNY, C. of Environmental Science and Forestry",3,"['0', '']","['0', '']","['0', '']","['13,008', '']","['320', '']","['2,916', '']","['1,078', '']","['594', '']","['30,000', '']","['0', '']","['0', '']","['0', '']"
12864,r427,"New York -> Public -> SUNY, C. of Optometry",New York,Public,"SUNY, C. of Optometry",3,"['0', '']","['0', '']","['2,815', '']","['2,573', '']","['0', '']","['0', '']","['1,000', '']","['1,000', '']","['1,000', '']","['0', '']","['0', '']","['0', '']"
12864,r428,"New York -> Public -> SUNY, C. Plattsburgh",New York,Public,"SUNY, C. Plattsburgh",3,"['0', '']","['ne', '']","['5,678', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r429,"New York -> Public -> SUNY, Cobleskill",New York,Public,"SUNY, Cobleskill",3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r430,"New York -> Public -> SUNY, Downstate Health Sciences U.",New York,Public,"SUNY, Downstate Health Sciences U.",3,"['275', '']","['21,185', '']","['28,250', '']","['0', '']","['5,350', '']","['2,000', '']","['20,000', '']","['0', '']","['1,225', '']","['0', '']","['26,000', '']","['0', '']"
12864,r431,"New York -> Public -> SUNY, Geneseo",New York,Public,"SUNY, Geneseo",3,"['14,453', '']","['15,062', '']","['0', '']","['25,000', '']","['ne', '']","['0', '']","['0', '']","['3,646', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r432,"New York -> Public -> SUNY, Oswego",New York,Public,"SUNY, Oswego",3,"['0', '']","['0', '']","['ne', '']","['12,799', '']","['ne', '']","['0', '']","['675', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r433,"New York -> Public -> SUNY, Polytechnic Institute",New York,Public,"SUNY, Polytechnic Institute",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,076', '']","['36,077', '']","['25,056', '']","['1,031', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r434,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['17,845', '']","['12,157', '']","['27,461', '']","['23,825', '']","['23,985', '']","['27,315', '']","['35,483', '']","['33,732', '']","['85,000', '']","['135,421', '']","['0', '']","['448,677', '']"
12864,r435,"New York -> Public -> SUNY, U. Albany<sup>h</sup>",New York,Public,"SUNY, U. Albany<sup>h</sup>",3,"['15,552', '']","['46,500', '']","['126,960', '']","['7,100', '']","['2,832', '']","['4,438', '']","['6,860', '']","['30,706', '']","['33,666', '']","['104,117', '']","['277,683', '']","['0', '']"
12864,r436,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['2,351', '']","['3,154', '']","['25,280', '']","['9,518', '']","['5,231', '']","['13,917', '']","['10,591', '']","['8,732', '']","['12,376', '']","['13,347', '']","['302,000', '']","['0', '']"
12864,r437,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['29,902', '']","['19,622', '']","['6,520', '']","['2,556', '']","['6,575', '']","['0', '']","['1,091', '']","['7,304', '']","['43,324', '']","['25,000', '']","['0', '']","['0', '']"
12864,r438,New York -> Private,New York,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12864,r439,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['271', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r440,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['650', '']","['2,066', '']","['0', '']","['0', '']","['0', '']","['3,935', '']","['0', 'i']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r441,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,597', '']","['12,214', '']","['3,828', '']","['10,090', '']","['31,157', '']","['0', '']","['7,000', '']"
12864,r442,New York -> Private -> Alfred U.,New York,Private,Alfred U.,3,"['0', '']","['1,723', '']","['4,272', '']","['0', '']","['1,705', '']","['0', '']","['0', '']","['0', '']","['13,087', '']","['1,820', '']","['0', '']","['0', '']"
12864,r443,New York -> Private -> Barnard C.,New York,Private,Barnard C.,3,"['314', '']","['0', '']","['2,363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['210,000', '']","['0', '']","['0', '']","['0', '']"
12864,r444,New York -> Private -> Canisius U.,New York,Private,Canisius U.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r445,New York -> Private -> Clarkson U.<sup>i</sup>,New York,Private,Clarkson U.<sup>i</sup>,3,"['0', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['767', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12864,r446,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['5,477', '']","['6,377', '']","['34,500', '']","['5,100', '']","['2,318', '']","['1,042', '']","['32,350', '']","['0', '']"
12864,r447,New York -> Private -> Colgate U.,New York,Private,Colgate U.,3,"['0', '']","['673', '']","['0', '']","['2,465', '']","['4,400', '']","['5,600', '']","['1,900', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']"
12864,r448,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['31,504', '']","['16,023', '']","['5,834', '']","['34,498', '']","['0', '']","['58,570', '']","['166,803', '']","['31,199', '']","['50,225', '']","['0', '']","['0', '']","['0', '']"
12864,r449,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['78,500', '']","['118,226', '']","['48,098', '']","['43,753', '']","['91,213', 'i']","['93,290', '']","['188,390', '']","['132,163', '']","['207,466', '']","['179,759', '']","['4,000', '']","['0', '']"
12864,r450,New York -> Private -> Fordham U.,New York,Private,Fordham U.,3,"['1,100', '']","['0', '']","['4,100', '']","['6,000', '']","['1,200', '']","['550', '']","['1,000', '']","['1,000', '']","['1,000', '']","['1,000', '']","['0', '']","['9,000', '']"
12864,r451,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,820', '']"
12864,r452,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,3,"['ne', '']","['ne', '']","['1,404', '']","['3,700', '']","['6,950', '']","['297', '']","['3,031', '']","['ne', '']","['0', '']","['500', '']","['750', '']","['0', '']"
12864,r453,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,3,"['47,000', '']","['27,000', '']","['48,000', '']","['11,600', '']","['12,700', '']","['30,900', '']","['31,000', '']","['59,000', '']","['62,500', '']","['16,000', '']","['0', '']","['0', '']"
12864,r454,New York -> Private -> Long Island U.,New York,Private,Long Island U.,3,"['NA', '']","['NA', '']","['NA', '']","['0', '']","['ne', '']","['ne', '']","['7,334', '']","['15,480', '']","['0', '']","['2,450', '']","['0', '']","['0', '']"
12864,r455,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r456,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['725', '']","['0', '']","['0', '']"
12864,r457,New York -> Private -> New School,New York,Private,New School,3,"['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12864,r458,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,3,"['1,200', '']","['0', '']","['0', '']","['372', '']","['3,881', '']","['0', '']","['2,001', '']","['0', 'i']","['918', '']","['2,900', '']","['0', '']","['0', '']"
