table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10154,r226,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,225,"['6,425', '']","['2,532', '']","['113', '']","['2,368', '']","['106', '']","['960', '']","['155', '']","['23', '']","['0', '']","['105', '']","['63', '']"
10154,r227,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,226,"['6,369', '']","['149', '']","['0', '']","['2,411', '']","['93', '']","['1,474', '']","['1,159', '']","['65', '']","['0', '']","['834', '']","['184', '']"
10154,r228,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,227,"['6,195', '']","['0', '']","['0', '']","['6,170', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r229,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,228,"['6,131', '']","['0', '']","['0', '']","['5,573', '']","['0', '']","['225', '']","['137', '']","['0', '']","['41', '']","['155', '']","['0', '']"
10154,r230,All institutions -> Boise State U.,All institutions,Boise State U.,2,229,"['6,121', '']","['0', '']","['0', '']","['2,844', '']","['0', '']","['27', '']","['58', '']","['0', '']","['14', '']","['3,178', '']","['0', '']"
10154,r231,All institutions -> Baylor U.,All institutions,Baylor U.,2,230,"['5,786', '']","['282', '']","['157', '']","['2,935', '']","['0', '']","['1,481', '']","['452', '']","['378', '']","['0', '']","['22', '']","['79', '']"
10154,r232,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,231,"['5,659', '']","['223', '']","['0', '']","['5,166', '']","['14', '']","['0', '']","['29', '']","['203', '']","['0', '']","['0', '']","['24', '']"
10154,r233,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,232,"['5,622', '']","['0', '']","['513', '']","['2,754', '']","['184', '']","['341', '']","['105', '']","['0', '']","['737', '']","['779', '']","['209', '']"
10154,r234,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,233,"['5,561', '']","['24', '']","['36', '']","['5,236', '']","['0', '']","['38', '']","['98', '']","['129', '']","['0', '']","['0', '']","['0', '']"
10154,r235,All institutions -> U. Colorado Denver<sup>b</sup>,All institutions,U. Colorado Denver<sup>b</sup>,2,234,"['5,461', '']","['213', '']","['41', '']","['691', '']","['73', '']","['849', '']","['929', '']","['290', '']","['0', '']","['1,787', '']","['588', '']"
10154,r236,All institutions -> Texas State U.,All institutions,Texas State U.,2,235,"['5,165', '']","['0', '']","['0', '']","['630', '']","['0', '']","['757', '']","['294', '']","['1,887', '']","['0', '']","['0', '']","['1,597', '']"
10154,r237,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,236,"['5,008', '']","['0', '']","['0', '']","['1,372', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,536', '']"
10154,r238,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,237,"['4,984', '']","['1,136', '']","['0', '']","['369', '']","['65', '']","['380', '']","['113', '']","['0', '']","['0', '']","['1,452', '']","['1,469', '']"
10154,r239,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,238,"['4,916', 'i']","['23', 'i']","['0', 'i']","['4,334', 'i']","['12', 'i']","['157', 'i']","['138', 'i']","['99', 'i']","['0', 'i']","['81', 'i']","['72', 'i']"
10154,r240,All institutions -> Oakland U.,All institutions,Oakland U.,2,239,"['4,880', '']","['0', '']","['0', '']","['3,497', '']","['0', '']","['1,206', '']","['137', '']","['0', '']","['0', '']","['39', '']","['1', '']"
10154,r241,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,240,"['4,860', '']","['9', '']","['0', '']","['4,147', '']","['0', '']","['580', '']","['0', '']","['0', '']","['0', '']","['0', '']","['124', '']"
10154,r242,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,241,"['4,628', '']","['0', '']","['0', '']","['4,628', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r243,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,242,"['4,579', '']","['0', '']","['0', '']","['337', '']","['0', '']","['136', '']","['179', '']","['0', '']","['3,927', '']","['0', '']","['0', '']"
10154,r244,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,243,"['4,566', '']","['314', '']","['0', '']","['1,027', '']","['529', '']","['580', '']","['0', '']","['0', '']","['0', '']","['1,850', '']","['266', '']"
10154,r245,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,244,"['4,562', '']","['0', '']","['0', '']","['2,942', '']","['339', '']","['885', '']","['255', '']","['8', '']","['0', '']","['105', '']","['28', '']"
10154,r246,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,245,"['4,253', '']","['0', '']","['0', '']","['3,946', '']","['0', '']","['0', '']","['57', '']","['194', '']","['0', '']","['0', '']","['56', '']"
10154,r247,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,246,"['4,164', '']","['0', '']","['0', '']","['3,987', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['116', '']","['23', '']"
10154,r248,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,247,"['4,153', '']","['0', '']","['0', '']","['3,224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['929', '']"
10154,r249,All institutions -> Miami U.,All institutions,Miami U.,2,248,"['4,147', '']","['0', '']","['0', '']","['1,610', '']","['45', '']","['1,339', '']","['818', '']","['0', '']","['0', '']","['301', '']","['34', '']"
10154,r250,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,249,"['3,973', '']","['296', '']","['0', '']","['1,143', '']","['11', '']","['496', '']","['820', '']","['119', '']","['0', '']","['601', '']","['487', '']"
10154,r251,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,250,"['3,935', '']","['0', '']","['0', '']","['1,380', '']","['0', '']","['645', '']","['63', '']","['24', '']","['1,799', '']","['0', '']","['24', '']"
10154,r252,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,251,"['3,898', '']","['369', '']","['50', '']","['994', '']","['0', '']","['210', '']","['856', '']","['0', '']","['0', '']","['1,381', '']","['38', '']"
10154,r253,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,252,"['3,848', '']","['34', '']","['61', '']","['563', '']","['15', '']","['474', '']","['131', '']","['0', '']","['0', '']","['2,570', '']","['0', '']"
10154,r254,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,253,"['3,833', '']","['0', '']","['0', '']","['1,989', '']","['0', '']","['404', '']","['99', '']","['0', '']","['0', '']","['759', '']","['582', '']"
10154,r255,All institutions -> Ball State U.,All institutions,Ball State U.,2,254,"['3,560', '']","['0', '']","['0', '']","['3,284', '']","['0', '']","['199', '']","['0', '']","['70', '']","['0', '']","['0', '']","['7', '']"
10154,r256,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,255,"['3,557', '']","['0', '']","['12', '']","['2,890', '']","['0', '']","['355', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']"
10154,r257,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,256,"['3,482', '']","['0', '']","['0', '']","['3,189', '']","['0', '']","['0', '']","['103', '']","['0', '']","['190', '']","['0', '']","['0', '']"
10154,r258,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,257,"['3,473', '']","['0', '']","['0', '']","['1,161', '']","['207', '']","['600', '']","['1,105', '']","['70', '']","['0', '']","['188', '']","['142', '']"
10154,r259,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,258,"['3,443', '']","['0', '']","['0', '']","['2,871', '']","['0', '']","['0', '']","['572', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r260,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,259,"['3,377', '']","['0', '']","['0', '']","['1,796', '']","['0', '']","['356', '']","['1,225', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r261,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,260,"['3,333', '']","['0', '']","['0', '']","['555', '']","['0', '']","['1,403', '']","['1,375', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r262,All institutions -> U. New England,All institutions,U. New England,2,261,"['3,296', '']","['0', '']","['0', '']","['3,296', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r263,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,262,"['3,203', '']","['0', '']","['0', '']","['3,097', '']","['0', '']","['0', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r264,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,263,"['3,060', '']","['12', '']","['0', '']","['125', '']","['472', '']","['36', '']","['0', '']","['0', '']","['0', '']","['2,415', '']","['0', '']"
10154,r265,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,264,"['2,983', '']","['0', '']","['0', '']","['2,440', '']","['0', '']","['377', '']","['124', '']","['42', '']","['0', '']","['0', '']","['0', '']"
10154,r266,All institutions -> U. North Florida,All institutions,U. North Florida,2,265,"['2,909', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['949', '']","['52', '']","['0', '']","['68', '']","['1,840', '']"
10154,r267,All institutions -> U. Guam,All institutions,U. Guam,2,266,"['2,901', '']","['0', '']","['0', '']","['2,745', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']","['0', '']","['0', '']"
10154,r268,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,267,"['2,856', '']","['0', '']","['54', '']","['2,706', '']","['0', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r269,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,268,"['2,832', '']","['0', '']","['0', '']","['2,619', '']","['0', '']","['117', '']","['0', '']","['86', '']","['0', '']","['0', '']","['10', '']"
10154,r270,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,269,"['2,812', '']","['0', '']","['0', '']","['2,812', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r271,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,270,"['2,807', '']","['0', '']","['0', '']","['2,807', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r272,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,271,"['2,759', '']","['0', '']","['0', '']","['2,159', '']","['0', '']","['0', '']","['561', '']","['0', '']","['0', '']","['0', '']","['39', '']"
10154,r273,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,272,"['2,732', '']","['529', '']","['0', '']","['665', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,538', '']","['0', '']"
10154,r274,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,273,"['2,720', '']","['0', '']","['0', '']","['519', '']","['0', '']","['306', '']","['143', '']","['0', '']","['0', '']","['0', '']","['1,752', '']"
10154,r275,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,274,"['2,681', '']","['0', '']","['0', '']","['2,681', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r276,All institutions -> Fordham U.,All institutions,Fordham U.,2,275,"['2,651', '']","['0', '']","['0', '']","['232', '']","['0', '']","['17', '']","['1,832', '']","['24', '']","['0', '']","['0', '']","['546', '']"
10154,r277,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,276,"['2,636', '']","['22', '']","['0', '']","['263', '']","['0', '']","['2,244', '']","['0', '']","['0', '']","['0', '']","['0', '']","['107', '']"
10154,r278,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,277,"['2,430', '']","['0', '']","['0', '']","['1,338', '']","['0', '']","['134', '']","['182', '']","['21', '']","['0', '']","['0', '']","['755', '']"
10154,r279,All institutions -> U. Maine,All institutions,U. Maine,2,278,"['2,334', '']","['37', '']","['0', '']","['1,213', '']","['0', '']","['210', '']","['189', '']","['32', '']","['275', '']","['232', '']","['146', '']"
10154,r280,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,279,"['2,290', '']","['0', '']","['436', '']","['1,641', '']","['0', '']","['60', '']","['79', '']","['0', '']","['0', '']","['0', '']","['74', '']"
10154,r281,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,280,"['2,242', '']","['0', '']","['0', '']","['2,242', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r282,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,281,"['2,218', '']","['0', '']","['248', '']","['1,115', '']","['0', '']","['0', '']","['0', '']","['680', '']","['0', '']","['0', '']","['175', '']"
10154,r283,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,282,"['2,201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['367', '']","['1,834', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r284,All institutions -> Mercer U.,All institutions,Mercer U.,2,283,"['2,175', '']","['0', '']","['0', '']","['2,175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r285,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,284,"['2,167', '']","['1,163', '']","['0', '']","['883', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']"
10154,r286,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,285,"['2,089', '']","['0', '']","['0', '']","['0', '']","['0', '']","['268', '']","['26', '']","['0', '']","['0', '']","['1,795', '']","['0', '']"
10154,r287,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,286,"['2,080', '']","['0', '']","['0', '']","['2,080', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r288,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,287,"['2,077', '']","['0', '']","['0', '']","['1,662', '']","['0', '']","['415', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r289,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,288,"['2,063', '']","['17', '']","['0', '']","['408', '']","['0', '']","['23', '']","['460', '']","['76', '']","['1,057', '']","['0', '']","['22', '']"
10154,r290,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,289,"['2,054', '']","['0', '']","['0', '']","['1,623', '']","['0', '']","['0', '']","['1', '']","['0', '']","['430', '']","['0', '']","['0', '']"
10154,r291,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,290,"['2,051', '']","['0', '']","['0', '']","['1,150', '']","['0', '']","['741', '']","['0', '']","['0', '']","['0', '']","['149', '']","['11', '']"
10154,r292,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,291,"['2,015', '']","['0', '']","['18', '']","['55', '']","['0', '']","['0', '']","['0', '']","['1,942', '']","['0', '']","['0', '']","['0', '']"
10154,r293,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,292,"['1,932', '']","['0', '']","['0', '']","['1,932', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r294,All institutions -> Hope C.,All institutions,Hope C.,2,293,"['1,908', '']","['0', '']","['0', '']","['1,908', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r295,All institutions -> DePaul U.,All institutions,DePaul U.,2,294,"['1,830', '']","['0', '']","['0', '']","['1,814', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r296,All institutions -> Long Island U.,All institutions,Long Island U.,2,295,"['1,826', '']","['0', '']","['0', '']","['1,767', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['16', '']"
10154,r297,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,296,"['1,817', '']","['0', '']","['0', '']","['1,059', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['56', '']","['668', '']"
10154,r298,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,297,"['1,790', '']","['0', '']","['0', '']","['1,380', '']","['0', '']","['207', '']","['179', '']","['0', '']","['0', '']","['0', '']","['24', '']"
10154,r299,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,298,"['1,725', '']","['0', '']","['0', '']","['300', '']","['0', '']","['1,371', '']","['0', '']","['37', '']","['0', '']","['0', '']","['17', '']"
10154,r300,All institutions -> U. Akron,All institutions,U. Akron,2,299,"['1,722', '']","['0', '']","['322', '']","['219', '']","['0', '']","['433', '']","['29', '']","['0', '']","['0', '']","['719', '']","['0', '']"
10154,r301,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,300,"['1,720', '']","['0', '']","['0', '']","['401', '']","['0', '']","['4', '']","['219', '']","['0', '']","['0', '']","['1,053', '']","['43', '']"
10154,r302,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,301,"['1,700', '']","['0', '']","['0', '']","['868', '']","['0', '']","['601', '']","['231', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r303,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,302,"['1,682', 'i']","['0', 'i']","['1,682', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']"
10154,r304,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,303,"['1,681', '']","['0', '']","['0', '']","['1,681', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r305,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,304,"['1,662', '']","['0', '']","['0', '']","['1,659', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r306,All institutions -> American U.,All institutions,American U.,2,305,"['1,654', '']","['0', '']","['0', '']","['189', '']","['0', '']","['137', '']","['27', '']","['885', '']","['298', '']","['0', '']","['118', '']"
10154,r307,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,306,"['1,639', '']","['0', '']","['0', '']","['1,639', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r308,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,307,"['1,616', '']","['0', '']","['0', '']","['1,491', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r309,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,308,"['1,613', '']","['125', '']","['0', '']","['435', '']","['0', '']","['509', '']","['460', '']","['0', '']","['0', '']","['84', '']","['0', '']"
10154,r310,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,309,"['1,609', '']","['0', '']","['0', '']","['1,609', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r311,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,310,"['1,592', '']","['37', '']","['0', '']","['483', '']","['475', '']","['0', '']","['0', '']","['233', '']","['0', '']","['138', '']","['226', '']"
10154,r312,All institutions -> Hampton U.,All institutions,Hampton U.,2,311,"['1,557', '']","['0', '']","['0', '']","['571', '']","['0', '']","['397', '']","['0', '']","['434', '']","['0', '']","['23', '']","['132', '']"
10154,r313,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,312,"['1,550', '']","['0', '']","['0', '']","['1,550', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r314,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,313,"['1,523', '']","['0', '']","['0', '']","['1,523', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r315,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,314,"['1,469', '']","['0', '']","['0', '']","['713', '']","['0', '']","['602', '']","['154', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r316,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,315,"['1,436', '']","['0', '']","['0', '']","['1,174', '']","['0', '']","['60', '']","['51', '']","['0', '']","['0', '']","['151', '']","['0', '']"
10154,r317,All institutions -> Pacific U.,All institutions,Pacific U.,2,316,"['1,434', '']","['0', '']","['0', '']","['1,434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r318,All institutions -> William & Mary,All institutions,William & Mary,2,317,"['1,420', '']","['82', '']","['0', '']","['630', '']","['0', '']","['690', '']","['7', '']","['0', '']","['0', '']","['0', '']","['11', '']"
10154,r319,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,318,"['1,398', '']","['270', '']","['0', '']","['961', '']","['0', '']","['167', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r320,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,319,"['1,372', '']","['0', '']","['92', '']","['708', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['521', '']"
10154,r321,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,320,"['1,365', '']","['0', '']","['0', '']","['1,365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r322,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,321,"['1,329', '']","['0', '']","['0', '']","['1,329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r323,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,322,"['1,321', 'i']","['0', 'i']","['0', 'i']","['1,321', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10154,r324,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,323,"['1,285', '']","['0', '']","['0', '']","['837', '']","['0', '']","['186', '']","['256', '']","['0', '']","['0', '']","['0', '']","['6', '']"
10154,r325,All institutions -> Villanova U.,All institutions,Villanova U.,2,324,"['1,259', '']","['0', '']","['17', '']","['941', '']","['8', '']","['104', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']"
10154,r326,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,325,"['1,255', '']","['97', '']","['0', '']","['338', '']","['14', '']","['795', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r327,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,326,"['1,225', '']","['0', '']","['0', '']","['416', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['103', '']","['706', '']"
10154,r328,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,327,"['1,220', '']","['0', '']","['0', '']","['755', '']","['0', '']","['103', '']","['284', '']","['78', '']","['0', '']","['0', '']","['0', '']"
10154,r329,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,328,"['1,215', '']","['0', '']","['0', '']","['477', '']","['0', '']","['157', '']","['170', '']","['411', '']","['0', '']","['0', '']","['0', '']"
10154,r330,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,329,"['1,214', '']","['0', '']","['0', '']","['1,083', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
10154,r331,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,330,"['1,211', '']","['0', '']","['0', '']","['788', '']","['0', '']","['423', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r332,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,331,"['1,197', '']","['0', '']","['0', '']","['0', '']","['47', '']","['968', '']","['0', '']","['0', '']","['182', '']","['0', '']","['0', '']"
10154,r333,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,332,"['1,185', '']","['0', '']","['0', '']","['411', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['774', '']"
10154,r334,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,333,"['1,168', '']","['0', '']","['0', '']","['1,044', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['76', '']"
10154,r335,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,334,"['1,153', '']","['0', '']","['0', '']","['1,083', '']","['36', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']"
10154,r336,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,335,"['1,148', '']","['0', '']","['0', '']","['1,034', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['78', '']"
10154,r337,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,336,"['1,143', '']","['0', '']","['0', '']","['1,143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r338,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,337,"['1,135', '']","['459', '']","['0', '']","['293', '']","['0', '']","['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['249', '']"
10154,r339,All institutions -> Barnard C.,All institutions,Barnard C.,2,338,"['1,123', '']","['36', '']","['0', '']","['552', '']","['0', '']","['22', '']","['498', '']","['15', '']","['0', '']","['0', '']","['0', '']"
10154,r340,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,339,"['1,110', '']","['0', '']","['0', '']","['1,110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r341,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,340,"['1,079', '']","['86', '']","['0', '']","['393', '']","['0', '']","['310', '']","['193', '']","['64', '']","['0', '']","['0', '']","['33', '']"
10154,r342,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,341,"['1,052', '']","['0', '']","['0', '']","['136', '']","['16', '']","['71', '']","['33', '']","['0', '']","['0', '']","['793', '']","['3', '']"
10154,r343,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,342,"['1,033', '']","['0', '']","['0', '']","['1,033', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10154,r344,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,343,"['1,026', '']","['0', '']","['0', '']","['614', '']","['0', '']","['284', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']"
