table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12747,r230,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,229,"['2,427', '']","['0', '']","['4', '']","['30', '']","['905', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['1,478', '']"
12747,r231,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,230,"['2,374', 'i']","['0', 'i']","['64', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2,310', 'i']"
12747,r232,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,231,"['2,368', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,368', '']","['0', '']"
12747,r233,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,232,"['2,359', '']","['0', '']","['122', '']","['2,197', '']","['0', '']","['10', '']","['0', '']","['8', '']","['0', '']","['0', '']","['22', '']"
12747,r234,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,233,"['2,351', '']","['260', '']","['447', '']","['26', '']","['0', '']","['178', '']","['0', '']","['308', '']","['479', '']","['47', '']","['606', '']"
12747,r235,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,234,"['2,348', '']","['58', '']","['503', '']","['290', '']","['0', '']","['0', '']","['0', '']","['417', '']","['0', '']","['406', '']","['674', '']"
12747,r236,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,235,"['2,336', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,273', '']","['4', '']"
12747,r237,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,236,"['2,239', '']","['77', '']","['200', '']","['328', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['1,585', '']"
12747,r238,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,237,"['2,238', '']","['0', '']","['158', '']","['81', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['1,612', '']","['308', '']"
12747,r239,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,238,"['2,217', '']","['0', '']","['1,945', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['268', '']"
12747,r240,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,239,"['2,158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']","['411', '']","['0', '']","['206', '']","['1,381', '']"
12747,r241,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,240,"['2,100', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['1,834', '']"
12747,r242,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,241,"['2,092', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,872', '']","['218', '']"
12747,r243,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,242,"['2,047', '']","['0', '']","['131', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,909', '']"
12747,r244,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,243,"['2,024', '']","['3', '']","['0', '']","['451', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['1,025', '']","['167', '']"
12747,r245,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,244,"['1,863', '']","['455', '']","['280', '']","['288', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['780', '']","['60', '']"
12747,r246,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,245,"['1,852', '']","['0', '']","['215', '']","['175', '']","['0', '']","['0', '']","['0', '']","['352', '']","['0', '']","['0', '']","['1,110', '']"
12747,r247,All institutions -> U. Toledo,All institutions,U. Toledo,2,246,"['1,831', '']","['0', '']","['844', '']","['338', '']","['0', '']","['55', '']","['0', '']","['18', '']","['0', '']","['230', '']","['346', '']"
12747,r248,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,247,"['1,753', '']","['0', '']","['0', '']","['1,753', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r249,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,248,"['1,747', '']","['0', '']","['153', '']","['1,533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
12747,r250,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,249,"['1,705', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['1,664', '']","['0', '']","['0', '']"
12747,r251,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,250,"['1,694', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['352', '']","['0', '']","['0', '']","['1,342', '']"
12747,r252,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,251,"['1,628', '']","['0', '']","['0', '']","['799', '']","['0', '']","['0', '']","['140', '']","['77', '']","['0', '']","['358', '']","['254', '']"
12747,r253,All institutions -> Pacific U.,All institutions,Pacific U.,2,252,"['1,594', '']","['0', '']","['0', '']","['127', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['1,409', '']"
12747,r254,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,253,"['1,589', '']","['160', '']","['0', '']","['0', '']","['0', '']","['209', '']","['0', '']","['14', '']","['3', '']","['904', '']","['299', '']"
12747,r255,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,254,"['1,575', '']","['0', '']","['627', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['759', '']","['102', '']"
12747,r256,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,255,"['1,546', '']","['0', '']","['0', '']","['1,546', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r257,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,256,"['1,544', '']","['0', '']","['499', '']","['41', '']","['0', '']","['104', '']","['0', '']","['375', '']","['105', '']","['28', '']","['392', '']"
12747,r258,All institutions -> Miami U.,All institutions,Miami U.,2,257,"['1,508', '']","['0', '']","['15', '']","['196', '']","['0', '']","['377', '']","['108', '']","['75', '']","['0', '']","['97', '']","['640', '']"
12747,r259,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,258,"['1,443', '']","['0', '']","['0', '']","['1,443', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r260,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,259,"['1,419', '']","['0', '']","['0', '']","['1,419', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r261,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,260,"['1,406', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['272', '']","['1,089', '']"
12747,r262,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,261,"['1,333', '']","['445', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['871', '']"
12747,r263,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,262,"['1,318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,318', '']"
12747,r264,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,263,"['1,316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['303', '']","['1,013', '']"
12747,r265,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,264,"['1,294', '']","['0', '']","['0', '']","['970', '']","['0', '']","['82', '']","['42', '']","['0', '']","['2', '']","['0', '']","['198', '']"
12747,r266,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,265,"['1,256', '']","['0', '']","['0', '']","['1,256', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r267,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,266,"['1,249', '']","['0', '']","['24', '']","['894', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['6', '']","['310', '']"
12747,r268,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,267,"['1,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,245', '']"
12747,r269,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,268,"['1,226', '']","['0', '']","['1', '']","['84', '']","['0', '']","['178', '']","['427', '']","['341', '']","['0', '']","['133', '']","['62', '']"
12747,r270,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,269,"['1,202', '']","['0', '']","['0', '']","['1,202', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r271,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,270,"['1,197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,185', '']"
12747,r272,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,271,"['1,193', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['145', 'i']","['0', 'i']","['233', 'i']","['0', 'i']","['25', 'i']","['790', 'i']"
12747,r273,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,272,"['1,187', '']","['208', '']","['0', '']","['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['805', '']"
12747,r274,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,273,"['1,171', '']","['0', '']","['0', '']","['1,171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r275,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,274,"['1,163', '']","['0', '']","['308', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['855', '']"
12747,r276,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,275,"['1,161', '']","['0', '']","['1,083', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']"
12747,r277,All institutions -> Kent State U.,All institutions,Kent State U.,2,276,"['1,151', '']","['0', '']","['112', '']","['150', '']","['0', '']","['0', '']","['46', '']","['48', '']","['405', '']","['0', '']","['390', '']"
12747,r278,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,277,"['1,148', '']","['0', '']","['0', '']","['491', '']","['0', '']","['0', '']","['152', '']","['211', '']","['0', '']","['0', '']","['294', '']"
12747,r279,All institutions -> Fisk U.,All institutions,Fisk U.,2,278,"['1,128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r280,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,279,"['1,127', '']","['0', '']","['538', '']","['563', '']","['0', '']","['0', '']","['0', '']","['8', '']","['18', '']","['0', '']","['0', '']"
12747,r281,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,280,"['1,119', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['172', '']","['0', '']","['933', '']","['0', '']"
12747,r282,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,281,"['1,104', '']","['0', '']","['0', '']","['297', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['758', '']","['0', '']"
12747,r283,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,282,"['1,095', '']","['0', '']","['0', '']","['101', '']","['101', '']","['101', '']","['0', '']","['520', '']","['36', '']","['101', '']","['135', '']"
12747,r284,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,283,"['1,081', '']","['36', '']","['0', '']","['26', '']","['22', '']","['20', '']","['0', '']","['9', '']","['0', '']","['201', '']","['767', '']"
12747,r285,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,284,"['1,078', '']","['6', '']","['15', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['900', '']","['35', '']"
12747,r286,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,285,"['1,073', '']","['0', '']","['115', '']","['886', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']"
12747,r287,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,286,"['1,066', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,066', 'i']"
12747,r288,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,287,"['1,059', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']","['540', '']","['0', '']","['0', '']","['416', '']"
12747,r289,All institutions -> U. New Haven,All institutions,U. New Haven,2,288,"['1,048', '']","['145', '']","['0', '']","['26', '']","['0', '']","['113', '']","['231', '']","['533', '']","['0', '']","['0', '']","['0', '']"
12747,r290,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,289,"['1,045', '']","['0', '']","['667', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['188', '']"
12747,r291,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,290,"['1,037', '']","['0', '']","['336', '']","['237', '']","['0', '']","['4', '']","['0', '']","['38', '']","['0', '']","['235', '']","['187', '']"
12747,r292,All institutions -> Albany State U.,All institutions,Albany State U.,2,291,"['1,033', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['909', '']","['12', '']"
12747,r293,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,292,"['1,006', '']","['0', '']","['0', '']","['337', '']","['0', '']","['0', '']","['84', '']","['5', '']","['0', '']","['387', '']","['193', '']"
12747,r294,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,293,"['992', '']","['65', '']","['0', '']","['77', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['79', '']","['750', '']"
12747,r295,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,294,"['991', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['186', '']","['0', '']","['0', '']","['805', '']"
12747,r296,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,295,"['990', 'i']","['33', 'i']","['0', 'i']","['241', 'i']","['7', 'i']","['32', 'i']","['25', 'i']","['75', 'i']","['0', 'i']","['354', 'i']","['223', 'i']"
12747,r297,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,296,"['986', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['145', '']","['9', '']","['686', '']"
12747,r298,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,297,"['980', '']","['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['553', '']","['0', '']","['0', '']","['262', '']"
12747,r299,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,298,"['971', '']","['0', '']","['103', '']","['146', '']","['0', '']","['4', '']","['121', '']","['55', '']","['0', '']","['213', '']","['329', '']"
12747,r300,All institutions -> C. Charleston,All institutions,C. Charleston,2,299,"['962', '']","['115', '']","['375', '']","['307', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['80', '']"
12747,r301,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,300,"['958', '']","['0', '']","['442', '']","['59', '']","['0', '']","['0', '']","['102', '']","['35', '']","['0', '']","['256', '']","['64', '']"
12747,r302,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,301,"['918', '']","['0', '']","['0', '']","['720', '']","['0', '']","['0', '']","['0', '']","['49', '']","['5', '']","['78', '']","['66', '']"
12747,r303,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,302,"['912', '']","['204', '']","['33', '']","['2', '']","['0', '']","['0', '']","['126', '']","['38', '']","['0', '']","['248', '']","['261', '']"
12747,r304,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,303,"['908', '']","['485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['423', '']","['0', '']","['0', '']","['0', '']"
12747,r305,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,304,"['890', '']","['266', '']","['0', '']","['325', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['276', '']"
12747,r306,"All institutions -> SUNY, Buffalo State U.",All institutions,"SUNY, Buffalo State U.",2,305,"['875', '']","['0', '']","['817', '']","['39', '']","['0', '']","['0', '']","['6', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12747,r307,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,306,"['841', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['388', '']","['0', '']","['0', '']","['404', '']"
12747,r308,All institutions -> Ball State U.,All institutions,Ball State U.,2,307,"['838', '']","['0', '']","['0', '']","['335', '']","['0', '']","['0', '']","['153', '']","['128', '']","['0', '']","['0', '']","['222', '']"
12747,r309,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,308,"['802', '']","['0', '']","['54', '']","['290', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['458', '']"
12747,r310,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,309,"['801', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['801', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12747,r311,All institutions -> Lamar U.,All institutions,Lamar U.,2,310,"['799', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['552', '']","['172', '']"
12747,r312,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,311,"['790', '']","['0', '']","['0', '']","['790', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r313,All institutions -> U. Akron,All institutions,U. Akron,2,312,"['773', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['748', '']","['0', '']"
12747,r314,All institutions -> Fordham U.,All institutions,Fordham U.,2,313,"['769', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['706', '']"
12747,r315,All institutions -> Rowan U.,All institutions,Rowan U.,2,314,"['767', '']","['0', '']","['0', '']","['23', '']","['10', '']","['52', '']","['0', '']","['138', '']","['0', '']","['482', '']","['62', '']"
12747,r316,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,315,"['721', '']","['411', '']","['0', '']","['6', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['232', '']","['24', '']"
12747,r317,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,316,"['717', '']","['0', '']","['0', '']","['717', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r318,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,317,"['712', '']","['0', '']","['6', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']","['591', '']"
12747,r319,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,318,"['699', '']","['0', '']","['33', '']","['16', '']","['0', '']","['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']"
12747,r320,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,319,"['687', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['660', '']"
12747,r321,All institutions -> Wright State U.,All institutions,Wright State U.,2,320,"['678', '']","['47', '']","['6', '']","['523', '']","['24', '']","['20', '']","['0', '']","['0', '']","['0', '']","['54', '']","['4', '']"
12747,r322,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,321,"['659', '']","['0', '']","['226', '']","['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12747,r323,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,322,"['658', '']","['0', '']","['0', '']","['625', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12747,r324,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,323,"['653', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['653', '']"
12747,r325,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,324,"['652', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['644', '']"
12747,r326,All institutions -> Baylor U.,All institutions,Baylor U.,2,325,"['650', '']","['0', '']","['57', '']","['54', '']","['0', '']","['0', '']","['326', '']","['5', '']","['0', '']","['0', '']","['208', '']"
12747,r327,All institutions -> Kean U.,All institutions,Kean U.,2,326,"['647', '']","['4', '']","['0', '']","['8', '']","['0', '']","['52', '']","['12', '']","['0', '']","['0', '']","['0', '']","['571', '']"
12747,r328,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,327,"['642', '']","['0', '']","['0', '']","['642', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r329,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,328,"['638', '']","['0', '']","['0', '']","['470', '']","['0', '']","['30', '']","['0', '']","['45', '']","['0', '']","['0', '']","['93', '']"
12747,r330,All institutions -> Chapman U.,All institutions,Chapman U.,2,329,"['634', '']","['82', '']","['8', '']","['39', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['403', '']"
12747,r331,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,330,"['631', '']","['158', '']","['0', '']","['13', '']","['0', '']","['6', '']","['176', '']","['1', '']","['0', '']","['271', '']","['6', '']"
12747,r332,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,331,"['621', '']","['0', '']","['0', '']","['595', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']"
12747,r333,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,332,"['619', '']","['0', '']","['0', '']","['265', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['337', '']"
12747,r334,All institutions -> Marquette U.,All institutions,Marquette U.,2,333,"['618', '']","['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['376', '']","['0', '']"
12747,r335,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,334,"['613', '']","['0', '']","['0', '']","['524', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['89', '']"
12747,r336,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,334,"['613', '']","['0', '']","['126', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['480', '']"
12747,r337,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,336,"['604', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['553', '']"
12747,r338,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,337,"['595', '']","['0', '']","['0', '']","['579', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
12747,r339,All institutions -> Villanova U.,All institutions,Villanova U.,2,338,"['594', '']","['0', '']","['149', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['287', '']","['135', '']"
12747,r340,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,339,"['592', '']","['0', '']","['0', '']","['592', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r341,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,340,"['588', '']","['0', '']","['272', '']","['285', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']"
12747,r342,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,341,"['575', '']","['0', '']","['302', '']","['8', '']","['0', '']","['197', '']","['0', '']","['6', '']","['0', '']","['0', '']","['62', '']"
12747,r343,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,342,"['574', '']","['574', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r344,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,343,"['572', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['572', '']"
12747,r345,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,344,"['536', '']","['0', '']","['23', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['238', '']","['259', '']"
12747,r346,"All institutions -> Southern U., New Orleans",All institutions,"Southern U., New Orleans",2,344,"['536', '']","['0', '']","['0', '']","['536', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12747,r347,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,346,"['534', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['516', '']"
12747,r348,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,347,"['533', '']","['0', '']","['0', '']","['97', '']","['0', '']","['95', '']","['0', '']","['68', '']","['0', '']","['0', '']","['273', '']"
12747,r349,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,348,"['531', '']","['0', '']","['464', '']","['66', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
