table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3175,r227,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,226,"['2,469', '']","['586', '']","['0', '']","['289', '']","['17', '']","['551', '']","['246', '']","['49', '']","['665', '']","['0', '']","['66', '']"
3175,r228,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,227,"['2,465', '']","['0', '']","['21', '']","['44', '']","['0', '']","['2,198', '']","['0', '']","['0', '']","['0', '']","['202', '']","['0', '']"
3175,r229,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,228,"['2,383', '']","['0', '']","['0', '']","['1,852', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['531', '']","['0', '']"
3175,r230,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,229,"['2,357', '']","['0', '']","['0', '']","['1,088', '']","['272', '']","['756', '']","['0', '']","['0', '']","['0', '']","['229', '']","['12', '']"
3175,r231,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,230,"['2,337', '']","['850', '']","['680', '']","['244', '']","['0', '']","['275', '']","['0', '']","['0', '']","['0', '']","['112', '']","['176', '']"
3175,r232,All institutions -> Rowan U.,All institutions,Rowan U.,2,231,"['2,297', '']","['48', '']","['73', '']","['15', '']","['0', '']","['838', '']","['0', '']","['1', '']","['0', '']","['1,300', '']","['22', '']"
3175,r233,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,232,"['2,283', '']","['0', '']","['1,341', '']","['324', '']","['0', '']","['207', '']","['107', '']","['36', '']","['0', '']","['268', '']","['0', '']"
3175,r234,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,233,"['2,226', '']","['0', '']","['0', '']","['3', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['0', '']","['125', '']","['1,088', '']"
3175,r235,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,234,"['2,196', '']","['73', '']","['311', '']","['0', '']","['221', '']","['749', '']","['20', '']","['228', '']","['0', '']","['0', '']","['594', '']"
3175,r236,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,235,"['2,148', '']","['72', '']","['99', '']","['281', '']","['20', '']","['215', '']","['0', '']","['0', '']","['31', '']","['146', '']","['1,284', '']"
3175,r237,All institutions -> Medical U. South Carolina,All institutions,Medical U. South Carolina,2,236,"['2,092', '']","['0', '']","['0', '']","['2,092', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r238,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,236,"['2,092', '']","['600', '']","['0', '']","['98', '']","['85', '']","['383', '']","['61', '']","['26', '']","['839', '']","['0', '']","['0', '']"
3175,r239,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,238,"['2,081', '']","['0', '']","['0', '']","['379', '']","['28', '']","['1,559', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']"
3175,r240,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,239,"['2,060', '']","['1,201', '']","['0', '']","['143', '']","['0', '']","['0', '']","['224', '']","['492', '']","['0', '']","['0', '']","['0', '']"
3175,r241,"All institutions -> U. Nebraska, central administration",All institutions,"U. Nebraska, central administration",2,240,"['2,037', '']","['0', '']","['0', '']","['1,935', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r242,All institutions -> Oakland U.,All institutions,Oakland U.,2,241,"['2,029', '']","['312', '']","['0', '']","['329', '']","['28', '']","['556', '']","['206', '']","['0', '']","['0', '']","['598', '']","['0', '']"
3175,r243,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,242,"['2,007', '']","['0', '']","['57', '']","['495', '']","['264', '']","['544', '']","['437', '']","['0', '']","['0', '']","['0', '']","['210', '']"
3175,r244,All institutions -> Murray State U.,All institutions,Murray State U.,2,243,"['1,994', '']","['0', '']","['0', '']","['1,672', '']","['61', '']","['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r245,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,244,"['1,978', '']","['0', '']","['0', '']","['1,096', '']","['742', '']","['33', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']"
3175,r246,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,245,"['1,965', '']","['0', '']","['0', '']","['43', '']","['34', '']","['270', '']","['285', '']","['1,190', '']","['0', '']","['0', '']","['143', '']"
3175,r247,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,246,"['1,957', '']","['0', '']","['148', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['912', '']","['894', '']"
3175,r248,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,247,"['1,949', '']","['27', '']","['13', '']","['749', '']","['345', '']","['512', '']","['250', '']","['53', '']","['0', '']","['0', '']","['0', '']"
3175,r249,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,248,"['1,942', '']","['0', '']","['0', '']","['115', '']","['0', '']","['1,100', '']","['145', '']","['0', '']","['91', '']","['489', '']","['2', '']"
3175,r250,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,248,"['1,942', '']","['118', '']","['0', '']","['57', '']","['0', '']","['216', '']","['0', '']","['0', '']","['22', '']","['1,429', '']","['100', '']"
3175,r251,All institutions -> Clark U.,All institutions,Clark U.,2,250,"['1,931', '']","['33', '']","['216', '']","['944', '']","['0', '']","['341', '']","['0', '']","['397', '']","['0', '']","['0', '']","['0', '']"
3175,r252,All institutions -> Baylor U.,All institutions,Baylor U.,2,251,"['1,900', '']","['0', '']","['172', '']","['265', '']","['253', '']","['616', '']","['0', '']","['0', '']","['230', '']","['364', '']","['0', '']"
3175,r253,All institutions -> Marshall U.,All institutions,Marshall U.,2,252,"['1,898', '']","['0', '']","['0', '']","['1,524', '']","['0', '']","['374', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r254,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,253,"['1,868', '']","['0', '']","['0', '']","['123', '']","['154', '']","['406', '']","['0', '']","['87', '']","['0', '']","['0', '']","['1,098', '']"
3175,r255,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,254,"['1,863', '']","['0', '']","['156', '']","['457', '']","['0', '']","['867', '']","['0', '']","['1', '']","['0', '']","['288', '']","['94', '']"
3175,r256,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,255,"['1,862', '']","['69', '']","['574', '']","['716', '']","['67', '']","['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']"
3175,r257,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,256,"['1,859', '']","['35', '']","['0', '']","['0', '']","['9', '']","['328', '']","['0', '']","['0', '']","['0', '']","['1,023', '']","['464', '']"
3175,r258,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,257,"['1,796', '']","['148', '']","['0', '']","['972', '']","['0', '']","['433', '']","['0', '']","['0', '']","['243', '']","['0', '']","['0', '']"
3175,r259,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,258,"['1,782', '']","['0', '']","['348', '']","['464', '']","['43', '']","['352', '']","['0', '']","['0', '']","['0', '']","['575', '']","['0', '']"
3175,r260,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,259,"['1,775', '']","['53', '']","['0', '']","['56', '']","['222', '']","['871', '']","['271', '']","['8', '']","['0', '']","['0', '']","['294', '']"
3175,r261,All institutions -> Pace U.,All institutions,Pace U.,2,260,"['1,755', '']","['609', '']","['0', '']","['120', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['979', '']"
3175,r262,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,261,"['1,727', '']","['26', '']","['0', '']","['80', '']","['58', '']","['125', '']","['0', '']","['0', '']","['0', '']","['1,438', '']","['0', '']"
3175,r263,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,262,"['1,721', '']","['20', '']","['0', '']","['804', '']","['128', '']","['768', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3175,r264,All institutions -> Barnard C.,All institutions,Barnard C.,2,263,"['1,714', '']","['0', '']","['0', '']","['28', '']","['66', '']","['791', '']","['614', '']","['45', '']","['0', '']","['0', '']","['170', '']"
3175,r265,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,264,"['1,707', '']","['0', '']","['0', '']","['1,707', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r266,All institutions -> Carleton C.,All institutions,Carleton C.,2,265,"['1,705', '']","['73', '']","['1,330', '']","['108', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r267,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,266,"['1,691', '']","['462', '']","['0', '']","['563', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['637', '']","['0', '']"
3175,r268,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,267,"['1,636', '']","['138', '']","['208', '']","['167', '']","['6', '']","['351', '']","['0', '']","['1', '']","['0', '']","['755', '']","['10', '']"
3175,r269,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,268,"['1,628', '']","['1,628', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r270,All institutions -> DePaul U.,All institutions,DePaul U.,2,269,"['1,590', '']","['1,436', '']","['18', '']","['46', '']","['0', '']","['53', '']","['32', '']","['0', '']","['0', '']","['0', '']","['5', '']"
3175,r271,All institutions -> Amherst C.,All institutions,Amherst C.,2,270,"['1,565', '']","['0', '']","['0', '']","['204', '']","['163', '']","['1,124', '']","['29', '']","['45', '']","['0', '']","['0', '']","['0', '']"
3175,r272,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,271,"['1,553', '']","['0', '']","['0', '']","['819', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['593', '']","['0', '']"
3175,r273,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,272,"['1,547', '']","['0', '']","['17', '']","['910', '']","['125', '']","['305', '']","['28', '']","['0', '']","['0', '']","['162', '']","['0', '']"
3175,r274,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,273,"['1,517', '']","['0', '']","['0', '']","['146', '']","['211', '']","['92', '']","['0', '']","['0', '']","['0', '']","['1,068', '']","['0', '']"
3175,r275,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,274,"['1,514', '']","['100', '']","['0', '']","['0', '']","['0', '']","['604', '']","['0', '']","['0', '']","['0', '']","['281', '']","['529', '']"
3175,r276,All institutions -> Spelman C.,All institutions,Spelman C.,2,275,"['1,492', '']","['86', '']","['0', '']","['432', '']","['202', '']","['557', '']","['156', '']","['43', '']","['0', '']","['16', '']","['0', '']"
3175,r277,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,276,"['1,490', '']","['13', '']","['336', '']","['194', '']","['2', '']","['446', '']","['0', '']","['56', '']","['178', '']","['265', '']","['0', '']"
3175,r278,All institutions -> Smith C.,All institutions,Smith C.,2,277,"['1,475', '']","['120', '']","['0', '']","['532', '']","['170', '']","['317', '']","['0', '']","['0', '']","['0', '']","['336', '']","['0', '']"
3175,r279,All institutions -> U. San Diego,All institutions,U. San Diego,2,278,"['1,456', '']","['0', '']","['150', '']","['22', '']","['169', '']","['611', '']","['0', '']","['0', '']","['0', '']","['504', '']","['0', '']"
3175,r280,All institutions -> Pacific U.,All institutions,Pacific U.,2,279,"['1,448', '']","['0', '']","['0', '']","['28', '']","['0', '']","['283', '']","['0', '']","['82', '']","['0', '']","['0', '']","['1,055', '']"
3175,r281,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,280,"['1,445', '']","['0', '']","['0', '']","['1,445', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r282,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,281,"['1,431', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,384', '']","['0', '']"
3175,r283,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,282,"['1,427', '']","['130', '']","['94', '']","['716', '']","['1', '']","['422', '']","['27', '']","['37', '']","['0', '']","['0', '']","['0', '']"
3175,r284,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,283,"['1,425', '']","['80', '']","['89', '']","['0', '']","['199', '']","['244', '']","['0', '']","['24', '']","['50', '']","['270', '']","['469', '']"
3175,r285,All institutions -> James Madison U.,All institutions,James Madison U.,2,284,"['1,424', '']","['46', '']","['180', '']","['280', '']","['81', '']","['588', '']","['0', '']","['0', '']","['0', '']","['164', '']","['85', '']"
3175,r286,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,285,"['1,400', '']","['0', '']","['0', '']","['228', '']","['0', '']","['1,025', '']","['0', '']","['10', '']","['0', '']","['0', '']","['137', '']"
3175,r287,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,286,"['1,387', '']","['308', '']","['152', '']","['0', '']","['158', '']","['668', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']"
3175,r288,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,287,"['1,367', '']","['0', '']","['1,367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r289,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,288,"['1,362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['912', '']","['0', '']","['313', '']","['0', '']","['137', '']","['0', '']"
3175,r290,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,289,"['1,349', '']","['652', '']","['0', '']","['157', '']","['66', '']","['68', '']","['134', '']","['3', '']","['0', '']","['76', '']","['193', '']"
3175,r291,All institutions -> American U.,All institutions,American U.,2,290,"['1,344', '']","['159', '']","['44', '']","['290', '']","['85', '']","['202', '']","['0', '']","['77', '']","['323', '']","['0', '']","['164', '']"
3175,r292,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,291,"['1,336', '']","['493', '']","['31', '']","['264', '']","['0', '']","['33', '']","['7', '']","['66', '']","['0', '']","['442', '']","['0', '']"
3175,r293,All institutions -> U. Dayton,All institutions,U. Dayton,2,292,"['1,314', '']","['0', '']","['111', '']","['409', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['623', '']","['33', '']"
3175,r294,All institutions -> C. Charleston,All institutions,C. Charleston,2,293,"['1,288', '']","['235', '']","['404', '']","['343', '']","['36', '']","['240', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
3175,r295,All institutions -> Wright State U.,All institutions,Wright State U.,2,294,"['1,287', '']","['435', '']","['79', '']","['97', '']","['9', '']","['316', '']","['0', '']","['0', '']","['0', '']","['351', '']","['0', '']"
3175,r296,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,295,"['1,272', '']","['417', '']","['154', '']","['279', '']","['0', '']","['239', '']","['0', '']","['183', '']","['0', '']","['0', '']","['0', '']"
3175,r297,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,296,"['1,271', '']","['0', '']","['0', '']","['1,271', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r298,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,297,"['1,262', '']","['144', '']","['155', '']","['25', '']","['33', '']","['605', '']","['0', '']","['0', '']","['0', '']","['265', '']","['35', '']"
3175,r299,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,298,"['1,261', '']","['476', '']","['0', '']","['205', '']","['0', '']","['548', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
3175,r300,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,299,"['1,259', '']","['0', '']","['9', '']","['151', '']","['95', '']","['398', '']","['19', '']","['0', '']","['0', '']","['574', '']","['13', '']"
3175,r301,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,300,"['1,245', '']","['0', '']","['0', '']","['1,245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r302,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,301,"['1,230', '']","['516', '']","['0', '']","['209', '']","['151', '']","['156', '']","['0', '']","['0', '']","['20', '']","['178', '']","['0', '']"
3175,r303,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,302,"['1,229', '']","['0', '']","['147', '']","['34', '']","['992', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']"
3175,r304,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,303,"['1,225', '']","['1,225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r305,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,304,"['1,217', '']","['153', '']","['0', '']","['278', '']","['0', '']","['1', '']","['361', '']","['0', '']","['0', '']","['54', '']","['370', '']"
3175,r306,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,305,"['1,215', 'i']","['248', 'i']","['7', 'i']","['324', 'i']","['158', 'i']","['96', 'i']","['234', 'i']","['34', 'i']","['0', 'i']","['0', 'i']","['114', 'i']"
3175,r307,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,306,"['1,211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['849', '']","['0', '']","['0', '']","['0', '']","['0', '']","['362', '']"
3175,r308,All institutions -> Seattle U.,All institutions,Seattle U.,2,307,"['1,193', '']","['0', '']","['37', '']","['116', '']","['81', '']","['50', '']","['0', '']","['122', '']","['0', '']","['54', '']","['733', '']"
3175,r309,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,308,"['1,184', '']","['6', '']","['1,131', '']","['0', '']","['16', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r310,All institutions -> U. Guam,All institutions,U. Guam,2,309,"['1,180', '']","['0', '']","['978', '']","['2', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['172', '']"
3175,r311,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,310,"['1,177', '']","['0', '']","['0', '']","['317', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['502', '']","['358', '']"
3175,r312,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,311,"['1,171', '']","['46', '']","['10', '']","['400', '']","['182', '']","['300', '']","['0', '']","['70', '']","['0', '']","['161', '']","['2', '']"
3175,r313,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,312,"['1,166', '']","['0', '']","['781', '']","['200', '']","['112', '']","['69', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3175,r314,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,313,"['1,148', '']","['120', '']","['0', '']","['108', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['808', '']"
3175,r315,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,314,"['1,133', '']","['0', '']","['0', '']","['1,133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r316,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,315,"['1,123', '']","['0', '']","['0', '']","['1,123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r317,All institutions -> Hope C.,All institutions,Hope C.,2,316,"['1,121', '']","['0', '']","['0', '']","['316', '']","['2', '']","['687', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']"
3175,r318,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,317,"['1,120', '']","['96', '']","['20', '']","['227', '']","['86', '']","['6', '']","['0', '']","['0', '']","['0', '']","['674', '']","['11', '']"
3175,r319,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,318,"['1,091', '']","['24', '']","['22', '']","['87', '']","['222', '']","['177', '']","['0', '']","['0', '']","['67', '']","['298', '']","['194', '']"
3175,r320,All institutions -> Chapman U.,All institutions,Chapman U.,2,319,"['1,087', '']","['72', '']","['0', '']","['397', '']","['0', '']","['194', '']","['0', '']","['162', '']","['0', '']","['0', '']","['262', '']"
3175,r321,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,320,"['1,074', 'i']","['141', 'i']","['0', 'i']","['181', 'i']","['48', 'i']","['224', 'i']","['15', 'i']","['31', 'i']","['0', 'i']","['366', 'i']","['68', 'i']"
3175,r322,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,321,"['1,054', '']","['226', '']","['0', '']","['87', '']","['24', '']","['589', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']"
3175,r323,All institutions -> Reed C.,All institutions,Reed C.,2,322,"['1,040', '']","['117', '']","['0', '']","['673', '']","['121', '']","['56', '']","['47', '']","['26', '']","['0', '']","['0', '']","['0', '']"
3175,r324,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,323,"['1,034', '']","['217', '']","['54', '']","['17', '']","['60', '']","['84', '']","['179', '']","['82', '']","['0', '']","['0', '']","['341', '']"
3175,r325,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,324,"['1,020', '']","['204', '']","['209', '']","['0', '']","['119', '']","['222', '']","['0', '']","['0', '']","['0', '']","['170', '']","['96', '']"
3175,r326,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,325,"['1,014', '']","['0', '']","['0', '']","['0', '']","['629', '']","['0', '']","['0', '']","['0', '']","['0', '']","['385', '']","['0', '']"
3175,r327,All institutions -> Franklin and Marshall C.,All institutions,Franklin and Marshall C.,2,326,"['1,001', '']","['46', '']","['442', '']","['400', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r328,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,327,"['979', '']","['0', '']","['0', '']","['21', '']","['0', '']","['371', '']","['0', '']","['0', '']","['0', '']","['0', '']","['587', '']"
3175,r329,All institutions -> Occidental C.,All institutions,Occidental C.,2,328,"['973', '']","['254', '']","['161', '']","['478', '']","['38', '']","['39', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
3175,r330,All institutions -> New School,All institutions,New School,2,329,"['965', '']","['0', '']","['373', '']","['0', '']","['0', '']","['0', '']","['495', '']","['0', '']","['0', '']","['68', '']","['29', '']"
3175,r331,All institutions -> Fordham U.,All institutions,Fordham U.,2,330,"['959', '']","['0', '']","['0', '']","['461', '']","['58', '']","['13', '']","['284', '']","['25', '']","['0', '']","['0', '']","['118', '']"
3175,r332,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,331,"['932', '']","['226', '']","['0', '']","['169', '']","['0', '']","['114', '']","['0', '']","['4', '']","['0', '']","['0', '']","['419', '']"
3175,r333,"All institutions -> U. Tennessee, Knoxville, Institute of Agriculture",All institutions,"U. Tennessee, Knoxville, Institute of Agriculture",2,332,"['919', '']","['0', '']","['0', '']","['730', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['164', '']","['0', '']"
3175,r334,All institutions -> Lamar U.,All institutions,Lamar U.,2,333,"['918', '']","['513', '']","['0', '']","['17', '']","['82', '']","['64', '']","['0', '']","['0', '']","['0', '']","['241', '']","['1', '']"
3175,r335,All institutions -> Williams C.,All institutions,Williams C.,2,334,"['898', '']","['60', '']","['99', '']","['245', '']","['231', '']","['208', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']"
3175,r336,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,335,"['895', '']","['171', '']","['0', '']","['443', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['281', '']","['0', '']"
3175,r337,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,336,"['894', '']","['13', '']","['45', '']","['574', '']","['58', '']","['160', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']"
3175,r338,All institutions -> Ball State U.,All institutions,Ball State U.,2,337,"['891', '']","['190', '']","['0', '']","['95', '']","['38', '']","['502', '']","['0', '']","['60', '']","['0', '']","['0', '']","['6', '']"
3175,r339,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,338,"['889', '']","['0', '']","['0', '']","['73', '']","['80', '']","['85', '']","['0', '']","['0', '']","['0', '']","['632', '']","['19', '']"
3175,r340,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,339,"['869', '']","['0', '']","['0', '']","['467', '']","['108', '']","['118', '']","['0', '']","['0', '']","['110', '']","['0', '']","['66', '']"
3175,r341,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,340,"['867', '']","['0', '']","['867', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3175,r342,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,341,"['861', '']","['206', '']","['0', '']","['40', '']","['18', '']","['409', '']","['0', '']","['0', '']","['0', '']","['180', '']","['8', '']"
3175,r343,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,342,"['859', '']","['293', '']","['125', '']","['14', '']","['0', '']","['417', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
3175,r344,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,343,"['848', '']","['74', '']","['0', '']","['29', '']","['0', '']","['13', '']","['290', '']","['0', '']","['0', '']","['0', '']","['442', '']"
3175,r345,All institutions -> Vassar C.,All institutions,Vassar C.,2,344,"['830', '']","['153', '']","['0', '']","['13', '']","['424', '']","['131', '']","['48', '']","['61', '']","['0', '']","['0', '']","['0', '']"
3175,r346,All institutions -> Bates C.,All institutions,Bates C.,2,345,"['828', '']","['47', '']","['83', '']","['269', '']","['11', '']","['169', '']","['25', '']","['224', '']","['0', '']","['0', '']","['0', '']"
3175,r347,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,346,"['811', '']","['0', '']","['0', '']","['38', '']","['66', '']","['476', '']","['33', '']","['8', '']","['0', '']","['190', '']","['0', '']"
3175,r348,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,347,"['809', '']","['21', '']","['7', '']","['197', '']","['0', '']","['243', '']","['0', '']","['110', '']","['35', '']","['129', '']","['67', '']"
