table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_dod_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3178,r232,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,231,"['1,367', '']","['344', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['995', '']","['0', '']"
3178,r233,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,232,"['1,356', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,356', '']","['0', '']"
3178,r234,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,233,"['1,331', '']","['35', '']","['0', '']","['635', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['381', '']","['166', '']"
3178,r235,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,234,"['1,283', '']","['0', '']","['53', '']","['1,039', '']","['12', '']","['58', '']","['0', '']","['0', '']","['20', '']","['101', '']","['0', '']"
3178,r236,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,235,"['1,281', '']","['1,120', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['17', '']"
3178,r237,All institutions -> Ohio U.,All institutions,Ohio U.,2,236,"['1,278', '']","['0', '']","['0', '']","['106', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']","['1,072', '']","['0', '']"
3178,r238,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,237,"['1,258', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['1,228', '']","['0', '']"
3178,r239,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,238,"['1,256', '']","['0', '']","['0', '']","['1,256', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r240,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,239,"['1,236', 'i']","['145', 'i']","['0', 'i']","['301', 'i']","['15', 'i']","['94', 'i']","['12', 'i']","['14', 'i']","['0', 'i']","['641', 'i']","['14', 'i']"
3178,r241,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,240,"['1,218', '']","['103', '']","['0', '']","['0', '']","['128', '']","['24', '']","['61', '']","['0', '']","['0', '']","['902', '']","['0', '']"
3178,r242,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,241,"['1,201', '']","['275', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['719', '']","['0', '']"
3178,r243,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,242,"['1,199', '']","['0', '']","['0', '']","['0', '']","['0', '']","['225', '']","['0', '']","['0', '']","['974', '']","['0', '']","['0', '']"
3178,r244,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,243,"['1,174', '']","['403', '']","['0', '']","['467', '']","['0', '']","['0', '']","['38', '']","['205', '']","['0', '']","['0', '']","['61', '']"
3178,r245,All institutions -> U. West Florida,All institutions,U. West Florida,2,244,"['1,165', '']","['471', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['660', '']"
3178,r246,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,245,"['1,145', '']","['428', '']","['0', '']","['0', '']","['0', '']","['561', '']","['0', '']","['0', '']","['0', '']","['156', '']","['0', '']"
3178,r247,All institutions -> Augusta U.,All institutions,Augusta U.,2,246,"['1,102', '']","['0', '']","['0', '']","['1,102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r248,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,247,"['1,041', '']","['91', '']","['0', '']","['4', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['804', '']","['0', '']"
3178,r249,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,248,"['1,036', '']","['471', '']","['450', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['96', '']"
3178,r250,All institutions -> Cold Spring Harbor Laboratory,All institutions,Cold Spring Harbor Laboratory,2,249,"['1,013', '']","['0', '']","['0', '']","['1,013', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r251,All institutions -> Alfred U.,All institutions,Alfred U.,2,250,"['967', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['967', '']","['0', '']"
3178,r252,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,251,"['942', '']","['863', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
3178,r253,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,252,"['924', '']","['0', '']","['661', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']"
3178,r254,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,253,"['921', '']","['7', '']","['0', '']","['285', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['472', '']","['157', '']"
3178,r255,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,254,"['914', '']","['0', '']","['0', '']","['0', '']","['0', '']","['914', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r256,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,255,"['894', '']","['0', '']","['0', '']","['489', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['237', '']","['0', '']"
3178,r257,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,256,"['867', '']","['0', '']","['0', '']","['0', '']","['108', '']","['423', '']","['0', '']","['0', '']","['0', '']","['336', '']","['0', '']"
3178,r258,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,257,"['861', '']","['0', '']","['0', '']","['0', '']","['208', '']","['540', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r259,All institutions -> Baylor U.,All institutions,Baylor U.,2,258,"['828', '']","['0', '']","['0', '']","['117', '']","['0', '']","['381', '']","['0', '']","['0', '']","['0', '']","['330', '']","['0', '']"
3178,r260,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,259,"['825', '']","['0', '']","['0', '']","['825', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r261,All institutions -> New School,All institutions,New School,2,260,"['823', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['823', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r262,All institutions -> Creighton U.,All institutions,Creighton U.,2,261,"['797', 'i']","['240', 'i']","['39', 'i']","['238', 'i']","['45', 'i']","['200', 'i']","['10', 'i']","['18', 'i']","['0', 'i']","['0', 'i']","['7', 'i']"
3178,r263,All institutions -> Towson U.,All institutions,Towson U.,2,262,"['792', '']","['95', '']","['368', '']","['0', '']","['0', '']","['329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r264,All institutions -> Miami U.,All institutions,Miami U.,2,263,"['776', '']","['18', '']","['61', '']","['0', '']","['103', '']","['60', '']","['211', '']","['0', '']","['0', '']","['223', '']","['100', '']"
3178,r265,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,264,"['775', '']","['0', '']","['0', '']","['775', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r266,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,265,"['768', '']","['0', '']","['130', '']","['365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['273', '']","['0', '']"
3178,r267,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,266,"['767', '']","['419', '']","['0', '']","['0', '']","['0', '']","['141', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']"
3178,r268,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,267,"['750', '']","['0', '']","['187', '']","['563', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r269,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,268,"['739', '']","['0', '']","['0', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['640', '']","['0', '']"
3178,r270,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,269,"['720', '']","['0', '']","['0', '']","['720', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r271,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,270,"['714', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['714', '']"
3178,r272,All institutions -> U. of the Incarnate Word,All institutions,U. of the Incarnate Word,2,270,"['714', '']","['0', '']","['0', '']","['520', '']","['0', '']","['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r273,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,272,"['678', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['677', '']","['0', '']"
3178,r274,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,273,"['671', '']","['0', '']","['0', '']","['451', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r275,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,274,"['659', '']","['9', '']","['51', '']","['260', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['69', '']","['211', '']"
3178,r276,All institutions -> U. Denver,All institutions,U. Denver,2,275,"['633', '']","['0', '']","['0', '']","['17', '']","['0', '']","['4', '']","['0', '']","['303', '']","['0', '']","['309', '']","['0', '']"
3178,r277,All institutions -> Fisk U.,All institutions,Fisk U.,2,276,"['625', '']","['0', '']","['0', '']","['625', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r278,All institutions -> Chapman U.,All institutions,Chapman U.,2,277,"['611', '']","['0', '']","['0', '']","['121', '']","['0', '']","['490', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r279,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,278,"['600', '']","['141', '']","['14', '']","['0', '']","['0', '']","['0', '']","['105', '']","['0', '']","['13', '']","['295', '']","['32', '']"
3178,r280,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,279,"['591', '']","['474', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['117', '']"
3178,r281,All institutions -> American U.,All institutions,American U.,2,280,"['582', '']","['0', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['182', '']","['240', '']","['0', '']","['12', '']"
3178,r282,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,281,"['577', '']","['0', '']","['0', '']","['577', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r283,"All institutions -> U. Louisiana, Lafayette",All institutions,"U. Louisiana, Lafayette",2,282,"['570', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['317', '']","['231', '']","['0', '']"
3178,r284,All institutions -> Rush U.,All institutions,Rush U.,2,283,"['554', '']","['0', '']","['0', '']","['554', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r285,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,284,"['551', '']","['45', '']","['0', '']","['0', '']","['0', '']","['208', '']","['0', '']","['0', '']","['0', '']","['298', '']","['0', '']"
3178,r286,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,285,"['546', '']","['441', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['52', '']"
3178,r287,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,286,"['507', '']","['0', '']","['0', '']","['507', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r288,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,287,"['496', '']","['0', '']","['0', '']","['123', '']","['0', '']","['373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r289,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,288,"['488', '']","['0', '']","['0', '']","['488', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r290,All institutions -> Villanova U.,All institutions,Villanova U.,2,289,"['483', '']","['58', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['408', '']","['0', '']"
3178,r291,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,290,"['480', '']","['0', '']","['0', '']","['117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['315', '']","['48', '']"
3178,r292,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,291,"['475', '']","['94', '']","['0', '']","['161', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
3178,r293,All institutions -> Oakland U.,All institutions,Oakland U.,2,292,"['474', '']","['188', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['52', '']","['0', '']","['122', '']","['0', '']"
3178,r294,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,293,"['471', '']","['83', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['348', '']","['0', '']"
3178,r295,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,294,"['463', '']","['0', '']","['0', '']","['102', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['315', '']","['0', '']"
3178,r296,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,295,"['453', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['453', '']","['0', '']","['0', '']","['0', '']"
3178,r297,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,296,"['440', '']","['96', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['0', '']"
3178,r298,All institutions -> Fordham U.,All institutions,Fordham U.,2,297,"['436', '']","['160', '']","['0', '']","['0', '']","['0', '']","['94', '']","['182', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r299,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,298,"['434', '']","['434', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r300,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,299,"['432', '']","['0', '']","['0', '']","['97', '']","['0', '']","['200', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']"
3178,r301,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,300,"['426', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['344', '']","['0', '']"
3178,r302,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,301,"['425', 'i']","['0', 'i']","['0', 'i']","['425', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3178,r303,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,302,"['423', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['423', 'i']"
3178,r304,"All institutions -> SUNY, Downstate Medical Center",All institutions,"SUNY, Downstate Medical Center",2,303,"['411', '']","['0', '']","['0', '']","['411', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r305,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,304,"['398', '']","['0', '']","['0', '']","['389', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r306,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,305,"['397', '']","['63', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['155', '']","['0', '']"
3178,r307,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,306,"['381', '']","['0', '']","['21', '']","['49', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['288', '']","['0', '']"
3178,r308,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,307,"['370', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['307', '']","['0', '']","['0', '']","['0', '']"
3178,r309,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,308,"['362', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']","['0', '']"
3178,r310,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,309,"['354', '']","['109', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['79', '']","['54', '']"
3178,r311,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,310,"['352', '']","['0', '']","['0', '']","['352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r312,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,311,"['342', '']","['0', '']","['0', '']","['70', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['228', '']"
3178,r313,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,312,"['332', '']","['0', '']","['0', '']","['316', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r314,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,313,"['327', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['305', '']","['0', '']"
3178,r315,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,314,"['323', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['323', '']","['0', '']"
3178,r316,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,315,"['321', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['321', '']","['0', '']"
3178,r317,All institutions -> Canisius C.,All institutions,Canisius C.,2,316,"['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['318', '']","['0', '']","['0', '']"
3178,r318,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,316,"['318', '']","['0', '']","['0', '']","['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r319,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,316,"['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['211', '']","['0', '']"
3178,r320,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,316,"['318', '']","['0', '']","['0', '']","['317', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r321,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,320,"['314', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r322,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,321,"['303', '']","['0', '']","['0', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['178', '']","['0', '']"
3178,r323,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,322,"['287', '']","['0', '']","['0', '']","['248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']"
3178,r324,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,323,"['285', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['62', '']","['53', '']","['0', '']","['0', '']","['0', '']"
3178,r325,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,324,"['284', '']","['284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r326,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,325,"['269', '']","['0', '']","['0', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r327,All institutions -> Stockton U.,All institutions,Stockton U.,2,325,"['269', '']","['0', '']","['267', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r328,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,327,"['268', '']","['0', '']","['30', '']","['0', '']","['0', '']","['216', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r329,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,328,"['267', '']","['0', '']","['0', '']","['12', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['106', '']","['0', '']"
3178,r330,All institutions -> Central State U.,All institutions,Central State U.,2,329,"['254', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']"
3178,r331,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,330,"['253', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['253', '']","['0', '']"
3178,r332,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,330,"['253', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['194', '']","['0', '']"
3178,r333,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,332,"['227', '']","['0', '']","['0', '']","['0', '']","['0', '']","['227', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r334,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,333,"['222', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r335,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,334,"['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['89', '']","['132', '']"
3178,r336,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,334,"['221', '']","['0', '']","['103', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3178,r337,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,334,"['221', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['186', '']","['0', '']"
3178,r338,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,337,"['213', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']"
3178,r339,All institutions -> Marquette U.,All institutions,Marquette U.,2,338,"['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['211', '']","['0', '']"
3178,r340,All institutions -> Eastern Virginia Medical School,All institutions,Eastern Virginia Medical School,2,339,"['210', '']","['0', '']","['0', '']","['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r341,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,340,"['201', 'i']","['21', 'i']","['5', 'i']","['43', 'i']","['2', 'i']","['13', 'i']","['2', 'i']","['1', 'i']","['0', 'i']","['113', 'i']","['1', 'i']"
3178,r342,All institutions -> Marshall U.,All institutions,Marshall U.,2,341,"['199', '']","['25', '']","['0', '']","['136', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3178,r343,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,341,"['199', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']"
3178,r344,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,343,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']"
3178,r345,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,344,"['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
3178,r346,All institutions -> Polytechnic U. Puerto Rico,All institutions,Polytechnic U. Puerto Rico,2,345,"['179', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r347,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,346,"['176', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['154', '']","['22', '']"
3178,r348,All institutions -> Calvin U.,All institutions,Calvin U.,2,347,"['170', '']","['0', '']","['0', '']","['0', '']","['32', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r349,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,348,"['167', '']","['2', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
3178,r350,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,349,"['166', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3178,r351,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,350,"['162', '']","['60', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']"
3178,r352,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,350,"['162', '']","['0', '']","['0', '']","['105', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']"
