table_id,row_id,time_period,_b_all_science_engineering_and_health_graduate_students_b_level_1,_b_all_science_engineering_and_health_graduate_students_b_level_2,_b_all_science_engineering_and_health_graduate_students_b_level_3,_b_all_science_engineering_and_health_graduate_students_b_hierarchy_depth,value
10663,r867,2016,All science graduate students,Full time,Number,3,334770
10663,r868,2016,All science graduate students,Full time,Percent,3,74.1
10663,r869,2016,All science graduate students,Part time,Number,3,117276
10663,r870,2016,All science graduate students,Part time,Percent,3,25.9
10663,r871,2016,All engineering graduate students,Total,,2,168443
10663,r872,2016,All engineering graduate students,Full time,Number,3,128203
10663,r873,2016,All engineering graduate students,Full time,Percent,3,76.1
10663,r874,2016,All engineering graduate students,Part time,Number,3,40240
10663,r875,2016,All engineering graduate students,Part time,Percent,3,23.9
10663,r876,2016,All health graduate students,Total,,2,64336
10663,r877,2016,All health graduate students,Full time,Number,3,45800
10663,r878,2016,All health graduate students,Full time,Percent,3,71.2
10663,r879,2016,All health graduate students,Part time,Number,3,18536
10663,r880,2016,All health graduate students,Part time,Percent,3,28.8
10663,r881,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,684096
10663,r882,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,498619
10663,r883,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,72.9
10663,r884,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,185477
10663,r885,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,27.1
10663,r886,2017old<sup>d</sup>,All science graduate students,Total,,2,450343
10663,r887,2017old<sup>d</sup>,All science graduate students,Full time,Number,3,327596
10663,r888,2017old<sup>d</sup>,All science graduate students,Full time,Percent,3,72.7
10663,r889,2017old<sup>d</sup>,All science graduate students,Part time,Number,3,122747
10663,r890,2017old<sup>d</sup>,All science graduate students,Part time,Percent,3,27.3
10663,r891,2017old<sup>d</sup>,All engineering graduate students,Total,,2,166819
10663,r892,2017old<sup>d</sup>,All engineering graduate students,Full time,Number,3,124363
10663,r893,2017old<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.5
10663,r894,2017old<sup>d</sup>,All engineering graduate students,Part time,Number,3,42456
10663,r895,2017old<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.5
10663,r896,2017old<sup>d</sup>,All health graduate students,Total,,2,66934
10663,r897,2017old<sup>d</sup>,All health graduate students,Full time,Number,3,46660
10663,r898,2017old<sup>d</sup>,All health graduate students,Full time,Percent,3,69.7
10663,r899,2017old<sup>d</sup>,All health graduate students,Part time,Number,3,20274
10663,r900,2017old<sup>d</sup>,All health graduate students,Part time,Percent,3,30.3
10663,r901,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,649112
10663,r902,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,480788
10663,r903,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,74.1
10663,r904,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,168324
10663,r905,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,25.9
10663,r906,2017new<sup>d</sup>,All science graduate students,Total,,2,415568
10663,r907,2017new<sup>d</sup>,All science graduate students,Full time,Number,3,310809
10663,r908,2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,74.8
10663,r909,2017new<sup>d</sup>,All science graduate students,Part time,Number,3,104759
10663,r910,2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,25.2
10663,r911,2017new<sup>d</sup>,All engineering graduate students,Total,,2,165581
10663,r912,2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,123107
10663,r913,2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.3
10663,r914,2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,42474
10663,r915,2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.7
10663,r916,2017new<sup>d</sup>,All health graduate students,Total,,2,67963
10663,r917,2017new<sup>d</sup>,All health graduate students,Full time,Number,3,46872
10663,r918,2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,69.0
10663,r919,2017new<sup>d</sup>,All health graduate students,Part time,Number,3,21091
10663,r920,2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,31.0
10663,r921,2018,"All science, engineering, and health graduate students",Total,,2,668307
10663,r922,2018,"All science, engineering, and health graduate students",Full time,Number,3,491449
10663,r923,2018,"All science, engineering, and health graduate students",Full time,Percent,3,73.5
10663,r924,2018,"All science, engineering, and health graduate students",Part time,Number,3,176858
10663,r925,2018,"All science, engineering, and health graduate students",Part time,Percent,3,26.5
10663,r926,2018,All science graduate students,Total,,2,432255
10663,r927,2018,All science graduate students,Full time,Number,3,321063
10663,r928,2018,All science graduate students,Full time,Percent,3,74.3
10663,r929,2018,All science graduate students,Part time,Number,3,111192
10663,r930,2018,All science graduate students,Part time,Percent,3,25.7
10663,r931,2018,All engineering graduate students,Total,,2,163301
10663,r932,2018,All engineering graduate students,Full time,Number,3,120521
10663,r933,2018,All engineering graduate students,Full time,Percent,3,73.8
10663,r934,2018,All engineering graduate students,Part time,Number,3,42780
10663,r935,2018,All engineering graduate students,Part time,Percent,3,26.2
10663,r936,2018,All health graduate students,Total,,2,72751
10663,r937,2018,All health graduate students,Full time,Number,3,49865
10663,r938,2018,All health graduate students,Full time,Percent,3,68.5
10663,r939,2018,All health graduate students,Part time,Number,3,22886
10663,r940,2018,All health graduate students,Part time,Percent,3,31.5
10663,r941,2019,"All science, engineering, and health graduate students",Total,,2,690117
10663,r942,2019,"All science, engineering, and health graduate students",Full time,Number,3,502442
10663,r943,2019,"All science, engineering, and health graduate students",Full time,Percent,3,72.8
10663,r944,2019,"All science, engineering, and health graduate students",Part time,Number,3,187675
10663,r945,2019,"All science, engineering, and health graduate students",Part time,Percent,3,27.2
10663,r946,2019,All science graduate students,Total,,2,453691
10663,r947,2019,All science graduate students,Full time,Number,3,331673
10663,r948,2019,All science graduate students,Full time,Percent,3,73.1
10663,r949,2019,All science graduate students,Part time,Number,3,122018
10663,r950,2019,All science graduate students,Part time,Percent,3,26.9
10663,r951,2019,All engineering graduate students,Total,,2,164004
10663,r952,2019,All engineering graduate students,Full time,Number,3,121117
10663,r953,2019,All engineering graduate students,Full time,Percent,3,73.9
10663,r954,2019,All engineering graduate students,Part time,Number,3,42887
10663,r955,2019,All engineering graduate students,Part time,Percent,3,26.1
10663,r956,2019,All health graduate students,Total,,2,72422
10663,r957,2019,All health graduate students,Full time,Number,3,49652
10663,r958,2019,All health graduate students,Full time,Percent,3,68.6
10663,r959,2019,All health graduate students,Part time,Number,3,22770
10663,r960,2019,All health graduate students,Part time,Percent,3,31.4
10663,r961,2020,"All science, engineering, and health graduate students",Total,,2,697813
10663,r962,2020,"All science, engineering, and health graduate students",Full time,Number,3,491515
10663,r963,2020,"All science, engineering, and health graduate students",Full time,Percent,3,70.4
10663,r964,2020,"All science, engineering, and health graduate students",Part time,Number,3,206298
10663,r965,2020,"All science, engineering, and health graduate students",Part time,Percent,3,29.6
10663,r966,2020,All science graduate students,Total,,2,464646
10663,r967,2020,All science graduate students,Full time,Number,3,330541
10663,r968,2020,All science graduate students,Full time,Percent,3,71.1
10663,r969,2020,All science graduate students,Part time,Number,3,134105
10663,r970,2020,All science graduate students,Part time,Percent,3,28.9
10663,r971,2020,All engineering graduate students,Total,,2,157729
10663,r972,2020,All engineering graduate students,Full time,Number,3,111240
10663,r973,2020,All engineering graduate students,Full time,Percent,3,70.5
10663,r974,2020,All engineering graduate students,Part time,Number,3,46489
10663,r975,2020,All engineering graduate students,Part time,Percent,3,29.5
10663,r976,2020,All health graduate students,Total,,2,75438
10663,r977,2020,All health graduate students,Full time,Number,3,49734
10663,r978,2020,All health graduate students,Full time,Percent,3,65.9
10663,r979,2020,All health graduate students,Part time,Number,3,25704
10663,r980,2020,All health graduate students,Part time,Percent,3,34.1
10663,r981,2021,"All science, engineering, and health graduate students",Total,,2,760156
10663,r982,2021,"All science, engineering, and health graduate students",Full time,Number,3,543823
10663,r983,2021,"All science, engineering, and health graduate students",Full time,Percent,3,71.5
10663,r984,2021,"All science, engineering, and health graduate students",Part time,Number,3,216333
10663,r985,2021,"All science, engineering, and health graduate students",Part time,Percent,3,28.5
10663,r986,2021,All science graduate students,Total,,2,509784
10663,r987,2021,All science graduate students,Full time,Number,3,366207
10663,r988,2021,All science graduate students,Full time,Percent,3,71.8
10663,r989,2021,All science graduate students,Part time,Number,3,143577
10663,r990,2021,All science graduate students,Part time,Percent,3,28.2
10663,r991,2021,All engineering graduate students,Total,,2,168050
10663,r992,2021,All engineering graduate students,Full time,Number,3,122853
10663,r993,2021,All engineering graduate students,Full time,Percent,3,73.1
10663,r994,2021,All engineering graduate students,Part time,Number,3,45197
10663,r995,2021,All engineering graduate students,Part time,Percent,3,26.9
10663,r996,2021,All health graduate students,Total,,2,82322
10663,r997,2021,All health graduate students,Full time,Number,3,54763
10663,r998,2021,All health graduate students,Full time,Percent,3,66.5
10663,r999,2021,All health graduate students,Part time,Number,3,27559
10663,r1000,2021,All health graduate students,Part time,Percent,3,33.5
10663,r1001,2022,"All science, engineering, and health graduate students",Total,,2,798534
10663,r1002,2022,"All science, engineering, and health graduate students",Full time,Number,3,579301
10663,r1003,2022,"All science, engineering, and health graduate students",Full time,Percent,3,72.5
10663,r1004,2022,"All science, engineering, and health graduate students",Part time,Number,3,219233
10663,r1005,2022,"All science, engineering, and health graduate students",Part time,Percent,3,27.5
10663,r1006,2022,All science graduate students,Total,,2,538166
10663,r1007,2022,All science graduate students,Full time,Number,3,392192
10663,r1008,2022,All science graduate students,Full time,Percent,3,72.9
10663,r1009,2022,All science graduate students,Part time,Number,3,145974
10663,r1010,2022,All science graduate students,Part time,Percent,3,27.1
10663,r1011,2022,All engineering graduate students,Total,,2,176000
10663,r1012,2022,All engineering graduate students,Full time,Number,3,130447
10663,r1013,2022,All engineering graduate students,Full time,Percent,3,74.1
10663,r1014,2022,All engineering graduate students,Part time,Number,3,45553
10663,r1015,2022,All engineering graduate students,Part time,Percent,3,25.9
10663,r1016,2022,All health graduate students,Total,,2,84368
10663,r1017,2022,All health graduate students,Full time,Number,3,56662
10663,r1018,2022,All health graduate students,Full time,Percent,3,67.2
10663,r1019,2022,All health graduate students,Part time,Number,3,27706
10663,r1020,2022,All health graduate students,Part time,Percent,3,32.8
10663,r1021,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,378587
10663,r1022,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,245010
10663,r1023,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,64.7
10663,r1024,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,133577
10663,r1025,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,35.3
10663,r1026,Master's students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,229169
10663,r1027,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,145689
10663,r1028,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,63.6
10663,r1029,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,83480
10663,r1030,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,36.4
10663,r1031,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,96756
10663,r1032,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,63532
10663,r1033,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,65.7
10663,r1034,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,33224
10663,r1035,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,34.3
10663,r1036,Master's students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,52662
10663,r1037,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,35789
10663,r1038,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,68.0
10663,r1039,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,16873
10663,r1040,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,32.0
10663,r1041,Master's students -> 2018,"All science, engineering, and health graduate students",Total,,2,391211
10663,r1042,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,248552
10663,r1043,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,63.5
10663,r1044,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,142659
10663,r1045,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,36.5
10663,r1046,Master's students -> 2018,All science graduate students,Total,,2,241327
10663,r1047,Master's students -> 2018,All science graduate students,Full time,Number,3,151059
10663,r1048,Master's students -> 2018,All science graduate students,Full time,Percent,3,62.6
10663,r1049,Master's students -> 2018,All science graduate students,Part time,Number,3,90268
10663,r1050,Master's students -> 2018,All science graduate students,Part time,Percent,3,37.4
10663,r1051,Master's students -> 2018,All engineering graduate students,Total,,2,93064
10663,r1052,Master's students -> 2018,All engineering graduate students,Full time,Number,3,59228
10663,r1053,Master's students -> 2018,All engineering graduate students,Full time,Percent,3,63.6
10663,r1054,Master's students -> 2018,All engineering graduate students,Part time,Number,3,33836
10663,r1055,Master's students -> 2018,All engineering graduate students,Part time,Percent,3,36.4
10663,r1056,Master's students -> 2018,All health graduate students,Total,,2,56820
10663,r1057,Master's students -> 2018,All health graduate students,Full time,Number,3,38265
10663,r1058,Master's students -> 2018,All health graduate students,Full time,Percent,3,67.3
10663,r1059,Master's students -> 2018,All health graduate students,Part time,Number,3,18555
10663,r1060,Master's students -> 2018,All health graduate students,Part time,Percent,3,32.7
10663,r1061,Master's students -> 2019,"All science, engineering, and health graduate students",Total,,2,408228
10663,r1062,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,254532
10663,r1063,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,62.4
10663,r1064,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,153696
10663,r1065,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,37.6
10663,r1066,Master's students -> 2019,All science graduate students,Total,,2,259795
10663,r1067,Master's students -> 2019,All science graduate students,Full time,Number,3,158704
10663,r1068,Master's students -> 2019,All science graduate students,Full time,Percent,3,61.1
10663,r1069,Master's students -> 2019,All science graduate students,Part time,Number,3,101091
10663,r1070,Master's students -> 2019,All science graduate students,Part time,Percent,3,38.9
10663,r1071,Master's students -> 2019,All engineering graduate students,Total,,2,91939
10663,r1072,Master's students -> 2019,All engineering graduate students,Full time,Number,3,57723
10663,r1073,Master's students -> 2019,All engineering graduate students,Full time,Percent,3,62.8
10663,r1074,Master's students -> 2019,All engineering graduate students,Part time,Number,3,34216
10663,r1075,Master's students -> 2019,All engineering graduate students,Part time,Percent,3,37.2
10663,r1076,Master's students -> 2019,All health graduate students,Total,,2,56494
10663,r1077,Master's students -> 2019,All health graduate students,Full time,Number,3,38105
10663,r1078,Master's students -> 2019,All health graduate students,Full time,Percent,3,67.4
10663,r1079,Master's students -> 2019,All health graduate students,Part time,Number,3,18389
10663,r1080,Master's students -> 2019,All health graduate students,Part time,Percent,3,32.6
10663,r1081,Master's students -> 2020,"All science, engineering, and health graduate students",Total,,2,414478
10663,r1082,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,243859
10663,r1083,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,58.8
10663,r1084,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,170619
10663,r1085,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,41.2
10663,r1086,Master's students -> 2020,All science graduate students,Total,,2,267904
10663,r1087,Master's students -> 2020,All science graduate students,Full time,Number,3,155502
10663,r1088,Master's students -> 2020,All science graduate students,Full time,Percent,3,58.0
10663,r1089,Master's students -> 2020,All science graduate students,Part time,Number,3,112402
10663,r1090,Master's students -> 2020,All science graduate students,Part time,Percent,3,42.0
10663,r1091,Master's students -> 2020,All engineering graduate students,Total,,2,86450
10663,r1092,Master's students -> 2020,All engineering graduate students,Full time,Number,3,49179
10663,r1093,Master's students -> 2020,All engineering graduate students,Full time,Percent,3,56.9
10663,r1094,Master's students -> 2020,All engineering graduate students,Part time,Number,3,37271
10663,r1095,Master's students -> 2020,All engineering graduate students,Part time,Percent,3,43.1
10663,r1096,Master's students -> 2020,All health graduate students,Total,,2,60124
10663,r1097,Master's students -> 2020,All health graduate students,Full time,Number,3,39178
10663,r1098,Master's students -> 2020,All health graduate students,Full time,Percent,3,65.2
10663,r1099,Master's students -> 2020,All health graduate students,Part time,Number,3,20946
10663,r1100,Master's students -> 2020,All health graduate students,Part time,Percent,3,34.8
10663,r1101,Master's students -> 2021,"All science, engineering, and health graduate students",Total,,2,466613
10663,r1102,Master's students -> 2021,"All science, engineering, and health graduate students",Full time,Number,3,286954
10663,r1103,Master's students -> 2021,"All science, engineering, and health graduate students",Full time,Percent,3,61.5
10663,r1104,Master's students -> 2021,"All science, engineering, and health graduate students",Part time,Number,3,179659
10663,r1105,Master's students -> 2021,"All science, engineering, and health graduate students",Part time,Percent,3,38.5
10663,r1106,Master's students -> 2021,All science graduate students,Total,,2,305796
10663,r1107,Master's students -> 2021,All science graduate students,Full time,Number,3,184719
10663,r1108,Master's students -> 2021,All science graduate students,Full time,Percent,3,60.4
10663,r1109,Master's students -> 2021,All science graduate students,Part time,Number,3,121077
10663,r1110,Master's students -> 2021,All science graduate students,Part time,Percent,3,39.6
10663,r1111,Master's students -> 2021,All engineering graduate students,Total,,2,95126
10663,r1112,Master's students -> 2021,All engineering graduate students,Full time,Number,3,58790
10663,r1113,Master's students -> 2021,All engineering graduate students,Full time,Percent,3,61.8
10663,r1114,Master's students -> 2021,All engineering graduate students,Part time,Number,3,36336
10663,r1115,Master's students -> 2021,All engineering graduate students,Part time,Percent,3,38.2
10663,r1116,Master's students -> 2021,All health graduate students,Total,,2,65691
10663,r1117,Master's students -> 2021,All health graduate students,Full time,Number,3,43445
10663,r1118,Master's students -> 2021,All health graduate students,Full time,Percent,3,66.1
10663,r1119,Master's students -> 2021,All health graduate students,Part time,Number,3,22246
10663,r1120,Master's students -> 2021,All health graduate students,Part time,Percent,3,33.9
10663,r1121,Master's students -> 2022,"All science, engineering, and health graduate students",Total,,2,501311
10663,r1122,Master's students -> 2022,"All science, engineering, and health graduate students",Full time,Number,3,319618
10663,r1123,Master's students -> 2022,"All science, engineering, and health graduate students",Full time,Percent,3,63.8
10663,r1124,Master's students -> 2022,"All science, engineering, and health graduate students",Part time,Number,3,181693
10663,r1125,Master's students -> 2022,"All science, engineering, and health graduate students",Part time,Percent,3,36.2
10663,r1126,Master's students -> 2022,All science graduate students,Total,,2,331983
10663,r1127,Master's students -> 2022,All science graduate students,Full time,Number,3,208749
10663,r1128,Master's students -> 2022,All science graduate students,Full time,Percent,3,62.9
10663,r1129,Master's students -> 2022,All science graduate students,Part time,Number,3,123234
10663,r1130,Master's students -> 2022,All science graduate students,Part time,Percent,3,37.1
10663,r1131,Master's students -> 2022,All engineering graduate students,Total,,2,103020
10663,r1132,Master's students -> 2022,All engineering graduate students,Full time,Number,3,66427
10663,r1133,Master's students -> 2022,All engineering graduate students,Full time,Percent,3,64.5
10663,r1134,Master's students -> 2022,All engineering graduate students,Part time,Number,3,36593
10663,r1135,Master's students -> 2022,All engineering graduate students,Part time,Percent,3,35.5
10663,r1136,Master's students -> 2022,All health graduate students,Total,,2,66308
10663,r1137,Master's students -> 2022,All health graduate students,Full time,Number,3,44442
10663,r1138,Master's students -> 2022,All health graduate students,Full time,Percent,3,67.0
10663,r1139,Master's students -> 2022,All health graduate students,Part time,Number,3,21866
10663,r1140,Master's students -> 2022,All health graduate students,Part time,Percent,3,33.0
10663,r1141,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,270525
10663,r1142,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,235778
10663,r1143,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,87.2
10663,r1144,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,34747
10663,r1145,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,12.8
10663,r1146,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,186399
10663,r1147,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,165120
10663,r1148,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,88.6
10663,r1149,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,21279
10663,r1150,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,11.4
10663,r1151,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,68825
10663,r1152,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,59575
10663,r1153,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,86.6
10663,r1154,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,9250
10663,r1155,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,13.4
10663,r1156,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,15301
10663,r1157,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,11083
10663,r1158,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,72.4
10663,r1159,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,4218
10663,r1160,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,27.6
10663,r1161,Doctoral students -> 2018,"All science, engineering, and health graduate students",Total,,2,277096
10663,r1162,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,242897
10663,r1163,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,87.7
10663,r1164,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,34199
10663,r1165,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,12.3
10663,r1166,Doctoral students -> 2018,All science graduate students,Total,,2,190928
10663,r1167,Doctoral students -> 2018,All science graduate students,Full time,Number,3,170004
10663,r1168,Doctoral students -> 2018,All science graduate students,Full time,Percent,3,89.0
10663,r1169,Doctoral students -> 2018,All science graduate students,Part time,Number,3,20924
10663,r1170,Doctoral students -> 2018,All science graduate students,Part time,Percent,3,11.0
10663,r1171,Doctoral students -> 2018,All engineering graduate students,Total,,2,70237
10663,r1172,Doctoral students -> 2018,All engineering graduate students,Full time,Number,3,61293
10663,r1173,Doctoral students -> 2018,All engineering graduate students,Full time,Percent,3,87.3
10663,r1174,Doctoral students -> 2018,All engineering graduate students,Part time,Number,3,8944
10663,r1175,Doctoral students -> 2018,All engineering graduate students,Part time,Percent,3,12.7
10663,r1176,Doctoral students -> 2018,All health graduate students,Total,,2,15931
10663,r1177,Doctoral students -> 2018,All health graduate students,Full time,Number,3,11600
10663,r1178,Doctoral students -> 2018,All health graduate students,Full time,Percent,3,72.8
10663,r1179,Doctoral students -> 2018,All health graduate students,Part time,Number,3,4331
10663,r1180,Doctoral students -> 2018,All health graduate students,Part time,Percent,3,27.2
10663,r1181,Doctoral students -> 2019,"All science, engineering, and health graduate students",Total,,2,281889
10663,r1182,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,247910
10663,r1183,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,87.9
10663,r1184,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,33979
10663,r1185,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,12.1
10663,r1186,Doctoral students -> 2019,All science graduate students,Total,,2,193896
10663,r1187,Doctoral students -> 2019,All science graduate students,Full time,Number,3,172969
10663,r1188,Doctoral students -> 2019,All science graduate students,Full time,Percent,3,89.2
10663,r1189,Doctoral students -> 2019,All science graduate students,Part time,Number,3,20927
10663,r1190,Doctoral students -> 2019,All science graduate students,Part time,Percent,3,10.8
10663,r1191,Doctoral students -> 2019,All engineering graduate students,Total,,2,72065
10663,r1192,Doctoral students -> 2019,All engineering graduate students,Full time,Number,3,63394
10663,r1193,Doctoral students -> 2019,All engineering graduate students,Full time,Percent,3,88.0
10663,r1194,Doctoral students -> 2019,All engineering graduate students,Part time,Number,3,8671
10663,r1195,Doctoral students -> 2019,All engineering graduate students,Part time,Percent,3,12.0
10663,r1196,Doctoral students -> 2019,All health graduate students,Total,,2,15928
10663,r1197,Doctoral students -> 2019,All health graduate students,Full time,Number,3,11547
10663,r1198,Doctoral students -> 2019,All health graduate students,Full time,Percent,3,72.5
10663,r1199,Doctoral students -> 2019,All health graduate students,Part time,Number,3,4381
10663,r1200,Doctoral students -> 2019,All health graduate students,Part time,Percent,3,27.5
10663,r1201,Doctoral students -> 2020,"All science, engineering, and health graduate students",Total,,2,283335
10663,r1202,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,247656
10663,r1203,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,87.4
10663,r1204,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,35679
10663,r1205,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,12.6
10663,r1206,Doctoral students -> 2020,All science graduate students,Total,,2,196742
10663,r1207,Doctoral students -> 2020,All science graduate students,Full time,Number,3,175039
10663,r1208,Doctoral students -> 2020,All science graduate students,Full time,Percent,3,89.0
10663,r1209,Doctoral students -> 2020,All science graduate students,Part time,Number,3,21703
10663,r1210,Doctoral students -> 2020,All science graduate students,Part time,Percent,3,11.0
10663,r1211,Doctoral students -> 2020,All engineering graduate students,Total,,2,71279
10663,r1212,Doctoral students -> 2020,All engineering graduate students,Full time,Number,3,62061
10663,r1213,Doctoral students -> 2020,All engineering graduate students,Full time,Percent,3,87.1
10663,r1214,Doctoral students -> 2020,All engineering graduate students,Part time,Number,3,9218
10663,r1215,Doctoral students -> 2020,All engineering graduate students,Part time,Percent,3,12.9
10663,r1216,Doctoral students -> 2020,All health graduate students,Total,,2,15314
10663,r1217,Doctoral students -> 2020,All health graduate students,Full time,Number,3,10556
10663,r1218,Doctoral students -> 2020,All health graduate students,Full time,Percent,3,68.9
10663,r1219,Doctoral students -> 2020,All health graduate students,Part time,Number,3,4758
10663,r1220,Doctoral students -> 2020,All health graduate students,Part time,Percent,3,31.1
10663,r1221,Doctoral students -> 2021,"All science, engineering, and health graduate students",Total,,2,293543
10663,r1222,Doctoral students -> 2021,"All science, engineering, and health graduate students",Full time,Number,3,256869
10663,r1223,Doctoral students -> 2021,"All science, engineering, and health graduate students",Full time,Percent,3,87.5
10663,r1224,Doctoral students -> 2021,"All science, engineering, and health graduate students",Part time,Number,3,36674
10663,r1225,Doctoral students -> 2021,"All science, engineering, and health graduate students",Part time,Percent,3,12.5
10663,r1226,Doctoral students -> 2021,All science graduate students,Total,,2,203988
10663,r1227,Doctoral students -> 2021,All science graduate students,Full time,Number,3,181488
10663,r1228,Doctoral students -> 2021,All science graduate students,Full time,Percent,3,89.0
10663,r1229,Doctoral students -> 2021,All science graduate students,Part time,Number,3,22500
10663,r1230,Doctoral students -> 2021,All science graduate students,Part time,Percent,3,11.0
