table_id,row_id,state_or_territory_control_and_institution_full_path,state_or_territory_control_and_institution_level_1,state_or_territory_control_and_institution_level_2,state_or_territory_control_and_institution_level_3,state_or_territory_control_and_institution_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other
3037,r226,Kentucky -> Public -> Murray State U.,Kentucky,Public,Murray State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r227,Kentucky -> Public -> Northern Kentucky U.,Kentucky,Public,Northern Kentucky U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r228,Kentucky -> Public -> U. Kentucky,Kentucky,Public,U. Kentucky,3,"['1,776', '']","['897', '']","['879', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r229,Kentucky -> Public -> U. Louisville,Kentucky,Public,U. Louisville,3,"['961', '']","['0', '']","['397', '']","['0', '']","['0', '']","['0', '']","['564', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r230,Kentucky -> Public -> Western Kentucky U.,Kentucky,Public,Western Kentucky U.,3,"['6,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,500', '']","['1,500', '']","['0', '']","['0', '']"
3037,r231,Louisiana,Louisiana,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r232,Louisiana -> Public,Louisiana,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r233,Louisiana -> Public -> Grambling State U.,Louisiana,Public,Grambling State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r234,"Louisiana -> Public -> Louisiana State U., Baton Rouge",Louisiana,Public,"Louisiana State U., Baton Rouge",3,"['3,942', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,072', '']","['0', '']","['483', '']","['387', '']","['0', '']","['0', '']","['0', '']"
3037,r235,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, New Orleans",Louisiana,Public,"Louisiana State U., Health Sciences Center, New Orleans",3,"['703', '']","['0', '']","['259', '']","['0', '']","['0', '']","['0', '']","['444', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r236,"Louisiana -> Public -> Louisiana State U., Health Sciences Center, Shreveport",Louisiana,Public,"Louisiana State U., Health Sciences Center, Shreveport",3,"['818', '']","['0', '']","['818', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r237,Louisiana -> Public -> Louisiana Tech U.,Louisiana,Public,Louisiana Tech U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r238,Louisiana -> Public -> Northwestern State U. Louisiana,Louisiana,Public,Northwestern State U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r239,Louisiana -> Public -> Southeastern Louisiana U.,Louisiana,Public,Southeastern Louisiana U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r240,"Louisiana -> Public -> Southern U. and A&M C., Agricultural Research and Extension Center",Louisiana,Public,"Southern U. and A&M C., Agricultural Research and Extension Center",3,"['2,124', '']","['743', '']","['425', '']","['0', '']","['0', '']","['0', '']","['425', '']","['0', '']","['531', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r241,"Louisiana -> Public -> Southern U. and A&M C., Baton Rouge",Louisiana,Public,"Southern U. and A&M C., Baton Rouge",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r242,"Louisiana -> Public -> U. Louisiana, Lafayette",Louisiana,Public,"U. Louisiana, Lafayette",3,"['3,850', '']","['500', '']","['1,674', '']","['0', '']","['865', '']","['0', '']","['0', '']","['0', '']","['0', '']","['364', '']","['0', '']","['448', '']","['0', '']"
3037,r243,"Louisiana -> Public -> U. Louisiana, Monroe",Louisiana,Public,"U. Louisiana, Monroe",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r244,Louisiana -> Public -> U. New Orleans,Louisiana,Public,U. New Orleans,3,"['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']"
3037,r245,Louisiana -> Private,Louisiana,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r246,Louisiana -> Private -> Dillard U.,Louisiana,Private,Dillard U.,3,"['4,310', '']","['0', '']","['500', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,060', '']","['0', '']","['0', '']","['0', '']"
3037,r247,Louisiana -> Private -> Tulane U.,Louisiana,Private,Tulane U.,3,"['6,185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['285', '']","['2,691', '']","['0', '']","['0', '']","['254', '']","['0', '']","['0', '']","['2,955', '']"
3037,r248,Louisiana -> Private -> Xavier U. Louisiana,Louisiana,Private,Xavier U. Louisiana,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r249,Maine,Maine,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r250,Maine -> Public,Maine,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r251,Maine -> Public -> Maine Maritime Academy,Maine,Public,Maine Maritime Academy,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r252,Maine -> Public -> U. Maine,Maine,Public,U. Maine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r253,Maine -> Public -> U. Southern Maine,Maine,Public,U. Southern Maine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r254,Maine -> Private,Maine,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r255,Maine -> Private -> Bates C.,Maine,Private,Bates C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r256,Maine -> Private -> Bowdoin C.,Maine,Private,Bowdoin C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r257,Maine -> Private -> Colby C.,Maine,Private,Colby C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r258,Maine -> Private -> U. New England,Maine,Private,U. New England,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r259,Maryland,Maryland,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r260,Maryland -> Public,Maryland,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r261,Maryland -> Public -> Bowie State U.,Maryland,Public,Bowie State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r262,Maryland -> Public -> Morgan State U.,Maryland,Public,Morgan State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r263,Maryland -> Public -> Salisbury U.,Maryland,Public,Salisbury U.,3,"['386', '']","['0', '']","['386', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r264,Maryland -> Public -> Towson U.,Maryland,Public,Towson U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r265,Maryland -> Public -> U. Baltimore,Maryland,Public,U. Baltimore,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r266,Maryland -> Public -> U. Maryland<sup>a</sup>,Maryland,Public,U. Maryland<sup>a</sup>,3,"['52,799', '']","['400', '']","['12,904', '']","['0', '']","['0', '']","['1,039', '']","['36,384', '']","['0', '']","['0', '']","['930', '']","['0', '']","['1,142', '']","['0', '']"
3037,r267,Maryland -> Public -> U. Maryland Center for Environmental Science,Maryland,Public,U. Maryland Center for Environmental Science,3,"['1,549', '']","['0', '']","['739', '']","['0', '']","['0', '']","['810', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r268,"Maryland -> Public -> U. Maryland, Baltimore County",Maryland,Public,"U. Maryland, Baltimore County",3,"['966', '']","['0', '']","['0', '']","['300', '']","['0', '']","['666', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r269,"Maryland -> Public -> U. Maryland, Eastern Shore",Maryland,Public,"U. Maryland, Eastern Shore",3,"['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r270,Maryland -> Private,Maryland,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r271,Maryland -> Private -> Johns Hopkins U.,Maryland,Private,Johns Hopkins U.,3,"['10,438', '']","['0', '']","['10,438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r272,Massachusetts,Massachusetts,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r273,Massachusetts -> Public,Massachusetts,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r274,"Massachusetts -> Public -> U. Massachusetts, Amherst",Massachusetts,Public,"U. Massachusetts, Amherst",3,"['41,338', '']","['4,460', '']","['13,502', '']","['2,429', '']","['4,756', '']","['431', '']","['1,148', '']","['323', '']","['0', '']","['2,831', '']","['11,141', '']","['316', '']","['0', '']"
3037,r275,"Massachusetts -> Public -> U. Massachusetts, Boston",Massachusetts,Public,"U. Massachusetts, Boston",3,"['6,819', '']","['0', '']","['688', '']","['1,224', '']","['2,877', '']","['0', '']","['1,556', '']","['0', '']","['0', '']","['475', '']","['0', '']","['0', '']","['0', '']"
3037,r276,"Massachusetts -> Public -> U. Massachusetts, Dartmouth",Massachusetts,Public,"U. Massachusetts, Dartmouth",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r277,"Massachusetts -> Public -> U. Massachusetts, Lowell",Massachusetts,Public,"U. Massachusetts, Lowell",3,"['26,065', '']","['0', '']","['1,700', '']","['3,100', '']","['12,975', '']","['1,200', '']","['1,300', '']","['0', '']","['0', '']","['5,790', '']","['0', '']","['0', '']","['0', '']"
3037,r278,"Massachusetts -> Public -> U. Massachusetts, Medical School",Massachusetts,Public,"U. Massachusetts, Medical School",3,"['12,550', '']","['0', '']","['8,785', '']","['0', '']","['0', '']","['0', '']","['3,765', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r279,Massachusetts -> Private,Massachusetts,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r280,Massachusetts -> Private -> Amherst C.,Massachusetts,Private,Amherst C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r281,Massachusetts -> Private -> Boston C.,Massachusetts,Private,Boston C.,3,"['1,837', '']","['0', '']","['288', '']","['0', '']","['0', '']","['541', '']","['0', '']","['0', '']","['0', '']","['1,007', '']","['0', '']","['0', '']","['0', '']"
3037,r282,Massachusetts -> Private -> Boston U.,Massachusetts,Private,Boston U.,3,"['28,306', '']","['0', '']","['14,771', '']","['0', '']","['8,958', '']","['0', '']","['3,399', '']","['0', '']","['0', '']","['1,178', '']","['0', '']","['0', '']","['0', '']"
3037,r283,Massachusetts -> Private -> Brandeis U.,Massachusetts,Private,Brandeis U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r284,Massachusetts -> Private -> Clark U.,Massachusetts,Private,Clark U.,3,"['803', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['803', '']","['0', '']","['0', '']","['0', '']"
3037,r285,Massachusetts -> Private -> Emerson C.,Massachusetts,Private,Emerson C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r286,Massachusetts -> Private -> Harvard U.,Massachusetts,Private,Harvard U.,3,"['230,398', '']","['958', '']","['174,243', '']","['0', '']","['3,723', '']","['4,830', '']","['4,619', '']","['4,705', '']","['0', '']","['20,162', '']","['949', '']","['16,209', '']","['0', '']"
3037,r287,Massachusetts -> Private -> Massachusetts Institute of Technology,Massachusetts,Private,Massachusetts Institute of Technology,3,"['60,125', '']","['0', '']","['750', '']","['875', '']","['35,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12,500', '']","['0', '']","['1,400', '']","['9,400', '']"
3037,r288,Massachusetts -> Private -> MGH Institute of Health Professions,Massachusetts,Private,MGH Institute of Health Professions,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r289,Massachusetts -> Private -> Mount Holyoke C.,Massachusetts,Private,Mount Holyoke C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r290,Massachusetts -> Private -> Northeastern U.,Massachusetts,Private,Northeastern U.,3,"['44,652', '']","['0', '']","['5,892', '']","['6,306', '']","['20,279', '']","['639', '']","['1,141', '']","['0', '']","['0', '']","['4,077', '']","['474', '']","['0', '']","['5,844', '']"
3037,r291,Massachusetts -> Private -> Smith C.,Massachusetts,Private,Smith C.,3,"['4,306', '']","['0', '']","['431', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3,875', '']","['0', '']","['0', '']"
3037,r292,Massachusetts -> Private -> Suffolk U.,Massachusetts,Private,Suffolk U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r293,Massachusetts -> Private -> Tufts U.,Massachusetts,Private,Tufts U.,3,"['28,784', '']","['0', '']","['5,432', '']","['0', '']","['2,580', '']","['0', '']","['17,663', '']","['0', '']","['0', '']","['3,109', '']","['0', '']","['0', '']","['0', '']"
3037,r294,Massachusetts -> Private -> Wellesley C.,Massachusetts,Private,Wellesley C.,3,"['75,751', '']","['0', '']","['33,707', '']","['11,734', '']","['2,764', '']","['10,788', '']","['0', '']","['0', '']","['488', '']","['16,005', '']","['264', '']","['0', '']","['0', '']"
3037,r295,Massachusetts -> Private -> Woods Hole Oceanographic Institution,Massachusetts,Private,Woods Hole Oceanographic Institution,3,"['7,463', '']","['0', '']","['1,375', '']","['700', '']","['2,050', '']","['2,350', '']","['0', '']","['260', '']","['0', '']","['728', '']","['0', '']","['0', '']","['0', '']"
3037,r296,Massachusetts -> Private -> Worcester Polytechnic Institute,Massachusetts,Private,Worcester Polytechnic Institute,3,"['5,978', '']","['0', '']","['0', '']","['0', '']","['4,263', '']","['0', '']","['858', '']","['0', '']","['0', '']","['858', '']","['0', '']","['0', '']","['0', '']"
3037,r297,Michigan,Michigan,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r298,Michigan -> Public,Michigan,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r299,Michigan -> Public -> Central Michigan U.,Michigan,Public,Central Michigan U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r300,Michigan -> Public -> Eastern Michigan U.,Michigan,Public,Eastern Michigan U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r301,Michigan -> Public -> Grand Valley State U.,Michigan,Public,Grand Valley State U.,3,"['950', '']","['0', '']","['0', '']","['0', '']","['950', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r302,Michigan -> Public -> Michigan State U.,Michigan,Public,Michigan State U.,3,"['15,948', '']","['5,478', '']","['4,139', '']","['0', '']","['2,562', '']","['754', '']","['0', '']","['452', '']","['0', '']","['1,623', '']","['0', '']","['0', '']","['940', '']"
3037,r303,Michigan -> Public -> Michigan Technological U.,Michigan,Public,Michigan Technological U.,3,"['283', '']","['0', '']","['0', '']","['0', '']","['283', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r304,Michigan -> Public -> Oakland U.,Michigan,Public,Oakland U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r305,Michigan -> Public -> Saginaw Valley State U.,Michigan,Public,Saginaw Valley State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r306,"Michigan -> Public -> U. Michigan, Ann Arbor",Michigan,Public,"U. Michigan, Ann Arbor",3,"['85,201', '']","['0', '']","['5,303', '']","['0', '']","['15,099', '']","['498', '']","['48,389', '']","['0', '']","['0', '']","['1,008', '']","['640', '']","['0', '']","['14,263', '']"
3037,r307,"Michigan -> Public -> U. Michigan, Dearborn",Michigan,Public,"U. Michigan, Dearborn",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r308,Michigan -> Public -> Wayne State U.,Michigan,Public,Wayne State U.,3,"['19,062', '']","['0', '']","['2,420', '']","['0', '']","['625', '']","['0', '']","['11,517', '']","['0', '']","['0', '']","['0', '']","['1,000', '']","['3,500', '']","['0', '']"
3037,r309,Michigan -> Public -> Western Michigan U. and Homer Stryker M.D. School of Medicine,Michigan,Public,Western Michigan U. and Homer Stryker M.D. School of Medicine,3,"['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r310,Michigan -> Private,Michigan,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r311,Michigan -> Private -> Andrews U.,Michigan,Private,Andrews U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r312,Michigan -> Private -> Calvin C.,Michigan,Private,Calvin C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r313,Michigan -> Private -> Hope C.,Michigan,Private,Hope C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r314,Michigan -> Private -> Kettering U.,Michigan,Private,Kettering U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r315,Michigan -> Private -> Lawrence Technological U.,Michigan,Private,Lawrence Technological U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r316,Michigan -> Private -> U. Detroit Mercy,Michigan,Private,U. Detroit Mercy,3,"['250', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r317,Michigan -> Private -> Van Andel Research Institute,Michigan,Private,Van Andel Research Institute,3,"['2,331', '']","['0', '']","['2,331', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r318,Minnesota,Minnesota,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r319,Minnesota -> Public,Minnesota,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r320,"Minnesota -> Public -> Minnesota State U., Mankato",Minnesota,Public,"Minnesota State U., Mankato",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r321,Minnesota -> Public -> St. Cloud State U.,Minnesota,Public,St. Cloud State U.,3,"['600', '']","['0', '']","['600', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r322,"Minnesota -> Public -> U. Minnesota, Duluth",Minnesota,Public,"U. Minnesota, Duluth",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r323,"Minnesota -> Public -> U. Minnesota, Twin Cities",Minnesota,Public,"U. Minnesota, Twin Cities",3,"['25,425', '']","['11,855', '']","['1,360', '']","['0', '']","['0', '']","['1,210', '']","['9,637', '']","['0', '']","['353', '']","['0', '']","['0', '']","['1,009', '']","['0', '']"
3037,r324,Minnesota -> Private,Minnesota,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r325,Minnesota -> Private -> Carleton C.,Minnesota,Private,Carleton C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r326,Minnesota -> Private -> Macalester C.,Minnesota,Private,Macalester C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r327,Mississippi,Mississippi,,,1,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r328,Mississippi -> Public,Mississippi,Public,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r329,Mississippi -> Public -> Alcorn State U.,Mississippi,Public,Alcorn State U.,3,"['3,655', '']","['3,655', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r330,Mississippi -> Public -> Jackson State U.,Mississippi,Public,Jackson State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r331,Mississippi -> Public -> Mississippi State U.,Mississippi,Public,Mississippi State U.,3,"['1,865', '']","['430', '']","['0', '']","['0', '']","['1,435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r332,Mississippi -> Public -> U. Mississippi,Mississippi,Public,U. Mississippi,3,"['452', '']","['0', '']","['452', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r333,Mississippi -> Public -> U. Southern Mississippi,Mississippi,Public,U. Southern Mississippi,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3037,r334,Mississippi -> Private,Mississippi,Private,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3037,r335,Mississippi -> Private -> Tougaloo C.,Mississippi,Private,Tougaloo C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
