table_id,row_id,_b_state_and_department_or_agency_b_full_path,_b_state_and_department_or_agency_b_level_1,_b_state_and_department_or_agency_b_level_2,_b_state_and_department_or_agency_b_level_3,_b_state_and_department_or_agency_b_hierarchy_depth,field_all_r_d_expenditures,field_agriculture,field_energy,field_environment_and_natural_resources,field_health,field_transportation,field_othera
12539,r325,United States<sup>b</sup> -> Pennsylvania -> Game Commission,United States<sup>b</sup>,Pennsylvania,Game Commission,3,16916509,0,0,16916509,0,0,0
12539,r326,"United States<sup>b</sup> -> Pennsylvania -> Health, Department of",United States<sup>b</sup>,Pennsylvania,"Health, Department of",3,54141877,0,0,0,54141877,0,0
12539,r327,United States<sup>b</sup> -> Pennsylvania -> Susquehanna River Basin Commission,United States<sup>b</sup>,Pennsylvania,Susquehanna River Basin Commission,3,255000,0,0,255000,0,0,0
12539,r328,"United States<sup>b</sup> -> Pennsylvania -> Transportation, Department of",United States<sup>b</sup>,Pennsylvania,"Transportation, Department of",3,2510272,0,0,0,0,2510272,0
12539,r329,United States<sup>b</sup> -> Rhode Island,United States<sup>b</sup>,Rhode Island,,2,4635868,150000,349934,2199338,249596,1687000,0
12539,r330,United States<sup>b</sup> -> Rhode Island -> Commerce Corporation,United States<sup>b</sup>,Rhode Island,Commerce Corporation,3,749530,150000,349934,0,249596,0,0
12539,r331,"United States<sup>b</sup> -> Rhode Island -> Fish and Wildlife; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Fish and Wildlife; Environmental Management, Department of",3,1755569,0,0,1755569,0,0,0
12539,r332,"United States<sup>b</sup> -> Rhode Island -> Marine Fisheries; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Marine Fisheries; Environmental Management, Department of",3,134234,0,0,134234,0,0,0
12539,r333,"United States<sup>b</sup> -> Rhode Island -> Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",United States<sup>b</sup>,Rhode Island,"Narragansett Bay National Estuarine Research Reserve; Environmental Management, Department of",3,236546,0,0,236546,0,0,0
12539,r334,"United States<sup>b</sup> -> Rhode Island -> Transportation, Department of",United States<sup>b</sup>,Rhode Island,"Transportation, Department of",3,1687000,0,0,0,0,1687000,0
12539,r335,United States<sup>b</sup> -> Rhode Island -> Water Resources Board,United States<sup>b</sup>,Rhode Island,Water Resources Board,3,72989,0,0,72989,0,0,0
12539,r336,United States<sup>b</sup> -> South Carolina,United States<sup>b</sup>,South Carolina,,2,53419952,2902813,587345,31915915,14095324,2339150,1579405
12539,r337,"United States<sup>b</sup> -> South Carolina -> Agriculture, Department of",United States<sup>b</sup>,South Carolina,"Agriculture, Department of",3,1229068,1179068,50000,0,0,0,0
12539,r338,"United States<sup>b</sup> -> South Carolina -> Disabilities and Special Needs, Department of",United States<sup>b</sup>,South Carolina,"Disabilities and Special Needs, Department of",3,12227417,0,0,0,12227417,0,0
12539,r339,"United States<sup>b</sup> -> South Carolina -> Health and Environmental Control, Department of",United States<sup>b</sup>,South Carolina,"Health and Environmental Control, Department of",3,1824716,453263,0,0,1371453,0,0
12539,r340,"United States<sup>b</sup> -> South Carolina -> Natural Resources, Department of",United States<sup>b</sup>,South Carolina,"Natural Resources, Department of",3,29190303,0,0,29190303,0,0,0
12539,r341,United States<sup>b</sup> -> South Carolina -> Public Service Authority,United States<sup>b</sup>,South Carolina,Public Service Authority,3,512345,0,512345,0,0,0,0
12539,r342,United States<sup>b</sup> -> South Carolina -> Research Authority,United States<sup>b</sup>,South Carolina,Research Authority,3,2075537,100000,25000,40000,496454,100000,1314083
12539,r343,United States<sup>b</sup> -> South Carolina -> Sea Grant Consortium,United States<sup>b</sup>,South Carolina,Sea Grant Consortium,3,4121416,1170482,0,2685612,0,0,265322
12539,r344,"United States<sup>b</sup> -> South Carolina -> Transportation, Department of",United States<sup>b</sup>,South Carolina,"Transportation, Department of",3,2239150,0,0,0,0,2239150,0
12539,r345,United States<sup>b</sup> -> South Dakota,United States<sup>b</sup>,South Dakota,,2,5227211,3250774,37445,34950,0,1904042,0
12539,r346,United States<sup>b</sup> -> South Dakota -> Corn Utilization Council,United States<sup>b</sup>,South Dakota,Corn Utilization Council,3,37445,0,37445,0,0,0,0
12539,r347,"United States<sup>b</sup> -> South Dakota -> Midwest Dairy Association, South Dakota Division",United States<sup>b</sup>,South Dakota,"Midwest Dairy Association, South Dakota Division",3,90090,90090,0,0,0,0,0
12539,r348,United States<sup>b</sup> -> South Dakota -> Nutrient Research and Education Council,United States<sup>b</sup>,South Dakota,Nutrient Research and Education Council,3,1479262,1479262,0,0,0,0,0
12539,r349,United States<sup>b</sup> -> South Dakota -> Oilseeds Council,United States<sup>b</sup>,South Dakota,Oilseeds Council,3,204975,170025,0,34950,0,0,0
12539,r350,United States<sup>b</sup> -> South Dakota -> Pulse Crop Council,United States<sup>b</sup>,South Dakota,Pulse Crop Council,3,33610,33610,0,0,0,0,0
12539,r351,United States<sup>b</sup> -> South Dakota -> Soybean Research and Promotion Council,United States<sup>b</sup>,South Dakota,Soybean Research and Promotion Council,3,845866,845866,0,0,0,0,0
12539,r352,"United States<sup>b</sup> -> South Dakota -> Transportation, Department of",United States<sup>b</sup>,South Dakota,"Transportation, Department of",3,1904042,0,0,0,0,1904042,0
12539,r353,United States<sup>b</sup> -> South Dakota -> Weed and Pest Control Commission,United States<sup>b</sup>,South Dakota,Weed and Pest Control Commission,3,47000,47000,0,0,0,0,0
12539,r354,United States<sup>b</sup> -> South Dakota -> Wheat Commission,United States<sup>b</sup>,South Dakota,Wheat Commission,3,584921,584921,0,0,0,0,0
12539,r355,United States<sup>b</sup> -> Tennessee,United States<sup>b</sup>,Tennessee,,2,67457255,0,50851,0,0,3234659,64171745
12539,r356,"United States<sup>b</sup> -> Tennessee -> Education, Department of",United States<sup>b</sup>,Tennessee,"Education, Department of",3,57171745,0,0,0,0,0,57171745
12539,r357,"United States<sup>b</sup> -> Tennessee -> Environment and Conservation, Department of",United States<sup>b</sup>,Tennessee,"Environment and Conservation, Department of",3,50851,0,50851,0,0,0,0
12539,r358,United States<sup>b</sup> -> Tennessee -> LaunchTN,United States<sup>b</sup>,Tennessee,LaunchTN,3,7000000,0,0,0,0,0,7000000
12539,r359,"United States<sup>b</sup> -> Tennessee -> Transportation, Department of",United States<sup>b</sup>,Tennessee,"Transportation, Department of",3,3234659,0,0,0,0,3234659,0
12539,r360,United States<sup>b</sup> -> Texas,United States<sup>b</sup>,Texas,,2,282261790,2086663,0,11126708,244640010,24220565,187844
12539,r361,"United States<sup>b</sup> -> Texas -> Agriculture, Department of",United States<sup>b</sup>,Texas,"Agriculture, Department of",3,2086663,2086663,0,0,0,0,0
12539,r362,United States<sup>b</sup> -> Texas -> Alzheimer's Research and Care Consortium (TARCC),United States<sup>b</sup>,Texas,Alzheimer's Research and Care Consortium (TARCC),3,4384547,0,0,0,4384547,0,0
12539,r363,United States<sup>b</sup> -> Texas -> Cancer Prevention and Research Institute,United States<sup>b</sup>,Texas,Cancer Prevention and Research Institute,3,237997927,0,0,0,237997927,0,0
12539,r364,"United States<sup>b</sup> -> Texas -> Environmental Quality, Commission on",United States<sup>b</sup>,Texas,"Environmental Quality, Commission on",3,2255204,0,0,2255204,0,0,0
12539,r365,United States<sup>b</sup> -> Texas -> Parks and Wildlife Department,United States<sup>b</sup>,Texas,Parks and Wildlife Department,3,5484621,0,0,5296777,0,0,187844
12539,r366,"United States<sup>b</sup> -> Texas -> State Health Services, Department of ",United States<sup>b</sup>,Texas,"State Health Services, Department of ",3,2257536,0,0,0,2257536,0,0
12539,r367,"United States<sup>b</sup> -> Texas -> Transportation, Department of",United States<sup>b</sup>,Texas,"Transportation, Department of",3,24220565,0,0,0,0,24220565,0
12539,r368,United States<sup>b</sup> -> Texas -> Water Development Board,United States<sup>b</sup>,Texas,Water Development Board,3,3574727,0,0,3574727,0,0,0
12539,r369,United States<sup>b</sup> -> Utah,United States<sup>b</sup>,Utah,,2,10119476,1317,0,7388968,0,2729191,0
12539,r370,"United States<sup>b</sup> -> Utah -> Agriculture and Food, Department of",United States<sup>b</sup>,Utah,"Agriculture and Food, Department of",3,1317,1317,0,0,0,0,0
12539,r371,"United States<sup>b</sup> -> Utah -> Environmental Quality, Department of",United States<sup>b</sup>,Utah,"Environmental Quality, Department of",3,1036855,0,0,1036855,0,0,0
12539,r372,"United States<sup>b</sup> -> Utah -> Natural Resources, Department of",United States<sup>b</sup>,Utah,"Natural Resources, Department of",3,6352113,0,0,6352113,0,0,0
12539,r373,"United States<sup>b</sup> -> Utah -> Transportation, Department of ",United States<sup>b</sup>,Utah,"Transportation, Department of ",3,2729191,0,0,0,0,2729191,0
12539,r374,United States<sup>b</sup> -> Vermont,United States<sup>b</sup>,Vermont,,2,2833206,0,0,79783,1818036,935387,0
12539,r375,"United States<sup>b</sup> -> Vermont -> Agriculture, Food, and Markets, Agency of",United States<sup>b</sup>,Vermont,"Agriculture, Food, and Markets, Agency of",3,79783,0,0,79783,0,0,0
12539,r376,"United States<sup>b</sup> -> Vermont -> Human Services, Agency of",United States<sup>b</sup>,Vermont,"Human Services, Agency of",3,1818036,0,0,0,1818036,0,0
12539,r377,"United States<sup>b</sup> -> Vermont -> Transportation, Agency of",United States<sup>b</sup>,Vermont,"Transportation, Agency of",3,935387,0,0,0,0,935387,0
12539,r378,United States<sup>b</sup> -> Virginia,United States<sup>b</sup>,Virginia,,2,57260560,3598429,438598,18131290,5142800,19463187,10486256
12539,r379,"United States<sup>b</sup> -> Virginia -> Agriculture and Consumer Services, Department of",United States<sup>b</sup>,Virginia,"Agriculture and Consumer Services, Department of",3,3066176,3066176,0,0,0,0,0
12539,r380,"United States<sup>b</sup> -> Virginia -> Behavioral Health and Developmental Services, Department of",United States<sup>b</sup>,Virginia,"Behavioral Health and Developmental Services, Department of",3,5100,0,0,0,0,0,5100
12539,r381,United States<sup>b</sup> -> Virginia -> Commonwealth Health Research Board,United States<sup>b</sup>,Virginia,Commonwealth Health Research Board,3,1573838,0,0,0,1573838,0,0
12539,r382,"United States<sup>b</sup> -> Virginia -> Education, Department of",United States<sup>b</sup>,Virginia,"Education, Department of",3,1115000,0,0,0,0,0,1115000
12539,r383,"United States<sup>b</sup> -> Virginia -> Energy, Department of",United States<sup>b</sup>,Virginia,"Energy, Department of",3,1321426,0,30000,1291426,0,0,0
12539,r384,"United States<sup>b</sup> -> Virginia -> Environmental Quality, Department of",United States<sup>b</sup>,Virginia,"Environmental Quality, Department of",3,382014,0,0,382014,0,0,0
12539,r385,"United States<sup>b</sup> -> Virginia -> Forensic Science, Department of",United States<sup>b</sup>,Virginia,"Forensic Science, Department of",3,1067190,0,0,0,0,0,1067190
12539,r386,"United States<sup>b</sup> -> Virginia -> Forestry, Department of",United States<sup>b</sup>,Virginia,"Forestry, Department of",3,481630,0,0,481630,0,0,0
12539,r387,United States<sup>b</sup> -> Virginia -> Foundation for Healthy Youth,United States<sup>b</sup>,Virginia,Foundation for Healthy Youth,3,907041,0,0,0,907041,0,0
12539,r388,United States<sup>b</sup> -> Virginia -> Innovation Partnership Corporation,United States<sup>b</sup>,Virginia,Innovation Partnership Corporation,3,18076226,464253,408598,4413987,2661921,2878501,7248966
12539,r389,United States<sup>b</sup> -> Virginia -> Institute for Advanced Learning and Research,United States<sup>b</sup>,Virginia,Institute for Advanced Learning and Research,3,68000,68000,0,0,0,0,0
12539,r390,United States<sup>b</sup> -> Virginia -> Marine Resources Commission,United States<sup>b</sup>,Virginia,Marine Resources Commission,3,2314260,0,0,2314260,0,0,0
12539,r391,"United States<sup>b</sup> -> Virginia -> Natural History, Museum of",United States<sup>b</sup>,Virginia,"Natural History, Museum of",3,1001282,0,0,1001282,0,0,0
12539,r392,United States<sup>b</sup> -> Virginia -> Rail and Public Transportation,United States<sup>b</sup>,Virginia,Rail and Public Transportation,3,1004284,0,0,0,0,1004284,0
12539,r393,"United States<sup>b</sup> -> Virginia -> Social Services, Department of",United States<sup>b</sup>,Virginia,"Social Services, Department of",3,1050000,0,0,0,0,0,1050000
12539,r394,"United States<sup>b</sup> -> Virginia -> Transportation, Department of",United States<sup>b</sup>,Virginia,"Transportation, Department of",3,15450372,0,0,0,0,15450372,0
12539,r395,"United States<sup>b</sup> -> Virginia -> Wildlife Resources, Department of",United States<sup>b</sup>,Virginia,"Wildlife Resources, Department of",3,8376721,0,0,8246691,0,130030,0
12539,r396,United States<sup>b</sup> -> Washington,United States<sup>b</sup>,Washington,,2,60479947,12929594,7987717,28731394,1357424,6136300,3337518
12539,r397,"United States<sup>b</sup> -> Washington -> Agriculture, Department of",United States<sup>b</sup>,Washington,"Agriculture, Department of",3,3880349,3880349,0,0,0,0,0
12539,r398,United States<sup>b</sup> -> Washington -> Alfalfa Seed Commission,United States<sup>b</sup>,Washington,Alfalfa Seed Commission,3,20000,20000,0,0,0,0,0
12539,r399,United States<sup>b</sup> -> Washington -> Asparagus Commission,United States<sup>b</sup>,Washington,Asparagus Commission,3,33000,33000,0,0,0,0,0
12539,r400,United States<sup>b</sup> -> Washington -> Blueberry Commission,United States<sup>b</sup>,Washington,Blueberry Commission,3,77262,77262,0,0,0,0,0
12539,r401,"United States<sup>b</sup> -> Washington -> Commerce, Department of",United States<sup>b</sup>,Washington,"Commerce, Department of",3,7387066,0,7387066,0,0,0,0
12539,r402,United States<sup>b</sup> -> Washington -> Dairy Products Commission,United States<sup>b</sup>,Washington,Dairy Products Commission,3,20000,20000,0,0,0,0,0
12539,r403,"United States<sup>b</sup> -> Washington -> Ecology, Department of",United States<sup>b</sup>,Washington,"Ecology, Department of",3,2886743,0,0,2886743,0,0,0
12539,r404,"United States<sup>b</sup> -> Washington -> Fish and Wildlife, Department of",United States<sup>b</sup>,Washington,"Fish and Wildlife, Department of",3,11115720,0,0,11115720,0,0,0
12539,r405,United States<sup>b</sup> -> Washington -> Fruit Commission,United States<sup>b</sup>,Washington,Fruit Commission,3,92424,0,0,0,92424,0,0
12539,r406,United States<sup>b</sup> -> Washington -> Grain Commission,United States<sup>b</sup>,Washington,Grain Commission,3,2050158,2050158,0,0,0,0,0
12539,r407,"United States<sup>b</sup> -> Washington -> Health, Department of",United States<sup>b</sup>,Washington,"Health, Department of",3,1265000,0,0,0,1265000,0,0
12539,r408,United States<sup>b</sup> -> Washington -> Hop Commission,United States<sup>b</sup>,Washington,Hop Commission,3,141228,141228,0,0,0,0,0
12539,r409,"United States<sup>b</sup> -> Washington -> Labor and Industries, Department of",United States<sup>b</sup>,Washington,"Labor and Industries, Department of",3,3337518,0,0,0,0,0,3337518
12539,r410,United States<sup>b</sup> -> Washington -> Mint Commission,United States<sup>b</sup>,Washington,Mint Commission,3,35289,35289,0,0,0,0,0
12539,r411,"United States<sup>b</sup> -> Washington -> Natural Resources, Department of",United States<sup>b</sup>,Washington,"Natural Resources, Department of",3,11714582,0,600651,11113931,0,0,0
12539,r412,United States<sup>b</sup> -> Washington -> Oilseeds Commission,United States<sup>b</sup>,Washington,Oilseeds Commission,3,69887,69887,0,0,0,0,0
12539,r413,"United States<sup>b</sup> -> Washington -> Pesticide Registration, Commission on",United States<sup>b</sup>,Washington,"Pesticide Registration, Commission on",3,427997,427997,0,0,0,0,0
12539,r414,United States<sup>b</sup> -> Washington -> Potato Commission,United States<sup>b</sup>,Washington,Potato Commission,3,808462,808462,0,0,0,0,0
12539,r415,United States<sup>b</sup> -> Washington -> Puget Sound Partnership,United States<sup>b</sup>,Washington,Puget Sound Partnership,3,3615000,0,0,3615000,0,0,0
12539,r416,United States<sup>b</sup> -> Washington -> Pulse Crops Commission,United States<sup>b</sup>,Washington,Pulse Crops Commission,3,140077,140077,0,0,0,0,0
12539,r417,United States<sup>b</sup> -> Washington -> Red Raspberry Commission,United States<sup>b</sup>,Washington,Red Raspberry Commission,3,179481,179481,0,0,0,0,0
12539,r418,"United States<sup>b</sup> -> Washington -> Transportation, Department of",United States<sup>b</sup>,Washington,"Transportation, Department of",3,6136300,0,0,0,0,6136300,0
12539,r419,United States<sup>b</sup> -> Washington -> Tree Fruit Research Commission,United States<sup>b</sup>,Washington,Tree Fruit Research Commission,3,4484773,4484773,0,0,0,0,0
12539,r420,United States<sup>b</sup> -> Washington -> Turfgrass Seed Commission,United States<sup>b</sup>,Washington,Turfgrass Seed Commission,3,110619,110619,0,0,0,0,0
12539,r421,United States<sup>b</sup> -> Washington -> Wine Commission,United States<sup>b</sup>,Washington,Wine Commission,3,451012,451012,0,0,0,0,0
12539,r422,United States<sup>b</sup> -> West Virginia,United States<sup>b</sup>,West Virginia,,2,8731717,43500,1640120,3460082,250155,2086106,1251754
12539,r423,"United States<sup>b</sup> -> West Virginia -> Agriculture, Department of",United States<sup>b</sup>,West Virginia,"Agriculture, Department of",3,43500,43500,0,0,0,0,0
12539,r424,United States<sup>b</sup> -> West Virginia -> Geological and Economic Survey,United States<sup>b</sup>,West Virginia,Geological and Economic Survey,3,2516066,0,1449102,1066964,0,0,0
12539,r425,United States<sup>b</sup> -> West Virginia -> Higher Education Policy Commission,United States<sup>b</sup>,West Virginia,Higher Education Policy Commission,3,1832049,0,191018,244517,250155,0,1146359
12539,r426,"United States<sup>b</sup> -> West Virginia -> Justice and Community Services, Division of Administrative Services",United States<sup>b</sup>,West Virginia,"Justice and Community Services, Division of Administrative Services",3,105395,0,0,0,0,0,105395
12539,r427,"United States<sup>b</sup> -> West Virginia -> Natural Resources, Division of",United States<sup>b</sup>,West Virginia,"Natural Resources, Division of",3,2148601,0,0,2148601,0,0,0
12539,r428,"United States<sup>b</sup> -> West Virginia -> Transportation, Department of",United States<sup>b</sup>,West Virginia,"Transportation, Department of",3,2086106,0,0,0,0,2086106,0
12539,r429,United States<sup>b</sup> -> Wisconsin,United States<sup>b</sup>,Wisconsin,,2,16366530,2447261,500000,7574828,503000,4310941,1030500
12539,r430,"United States<sup>b</sup> -> Wisconsin -> Agriculture, Trade and Consumer Protection, Department of",United States<sup>b</sup>,Wisconsin,"Agriculture, Trade and Consumer Protection, Department of",3,2384761,2384761,0,0,0,0,0
12539,r431,United States<sup>b</sup> -> Wisconsin -> Economic Development Corporation,United States<sup>b</sup>,Wisconsin,Economic Development Corporation,3,2096000,62500,500000,0,503000,0,1030500
12539,r432,"United States<sup>b</sup> -> Wisconsin -> Natural Resources, Department of",United States<sup>b</sup>,Wisconsin,"Natural Resources, Department of",3,7574828,0,0,7574828,0,0,0
12539,r433,"United States<sup>b</sup> -> Wisconsin -> Transportation, Department of",United States<sup>b</sup>,Wisconsin,"Transportation, Department of",3,4310941,0,0,0,0,4310941,0
12539,r434,United States<sup>b</sup> -> Wyoming,United States<sup>b</sup>,Wyoming,,2,9886086,619736,3597455,3481963,70000,746932,1370000
12539,r435,"United States<sup>b</sup> -> Wyoming -> Agriculture, Department of",United States<sup>b</sup>,Wyoming,"Agriculture, Department of",3,549736,549736,0,0,0,0,0
12539,r436,United States<sup>b</sup> -> Wyoming -> Business Council,United States<sup>b</sup>,Wyoming,Business Council,3,2010000,70000,500000,0,70000,0,1370000
12539,r437,United States<sup>b</sup> -> Wyoming -> Enhanced Oil Recovery Institute,United States<sup>b</sup>,Wyoming,Enhanced Oil Recovery Institute,3,2049753,0,2049753,0,0,0,0
12539,r438,United States<sup>b</sup> -> Wyoming -> Game and Fish Department,United States<sup>b</sup>,Wyoming,Game and Fish Department,3,1991442,0,0,1991442,0,0,0
12539,r439,United States<sup>b</sup> -> Wyoming -> State Geological Survey,United States<sup>b</sup>,Wyoming,State Geological Survey,3,2095403,0,1047702,1047701,0,0,0
12539,r440,"United States<sup>b</sup> -> Wyoming -> Transportation, Department of",United States<sup>b</sup>,Wyoming,"Transportation, Department of",3,746932,0,0,0,0,746932,0
12539,r441,United States<sup>b</sup> -> Wyoming -> Water Development Office,United States<sup>b</sup>,Wyoming,Water Development Office,3,442820,0,0,442820,0,0,0
12539,r442,Puerto Rico<sup>c</sup>,Puerto Rico<sup>c</sup>,,,1,47543226,140343,61401,276257,34008519,1641919,11414787
12539,r443,"Puerto Rico<sup>c</sup> -> Business Development Office, Economic Development & Commerce",Puerto Rico<sup>c</sup>,"Business Development Office, Economic Development & Commerce",,2,7190000,0,0,0,0,0,7190000
12539,r444,Puerto Rico<sup>c</sup> -> Comprehensive Cancer Center,Puerto Rico<sup>c</sup>,Comprehensive Cancer Center,,2,16142829,0,0,0,15374698,0,768131
12539,r445,Puerto Rico<sup>c</sup> -> Economic Development & Commerce,Puerto Rico<sup>c</sup>,Economic Development & Commerce,,2,528263,0,0,160000,220000,80000,68263
12539,r446,"Puerto Rico<sup>c</sup> -> Health, Department of ",Puerto Rico<sup>c</sup>,"Health, Department of ",,2,17000000,0,0,0,17000000,0,0
12539,r447,Puerto Rico<sup>c</sup> -> Innovation and Technology Services,Puerto Rico<sup>c</sup>,Innovation and Technology Services,,2,3453922,0,0,0,0,1548799,1905123
12539,r448,Puerto Rico<sup>c</sup> -> Institute of Statistics,Puerto Rico<sup>c</sup>,Institute of Statistics,,2,1615810,65343,0,0,240446,13120,1296901
12539,r449,"Puerto Rico<sup>c</sup> -> Science, Technology and Research Trust",Puerto Rico<sup>c</sup>,"Science, Technology and Research Trust",,2,1612402,75000,61401,116257,1173375,0,186369
