table_id,row_id,time_period,_b_all_science_engineering_and_health_graduate_students_b_level_1,_b_all_science_engineering_and_health_graduate_students_b_level_2,_b_all_science_engineering_and_health_graduate_students_b_level_3,_b_all_science_engineering_and_health_graduate_students_b_hierarchy_depth,value
8297,r867,2016,All science graduate students,Full time,Number,3,334770
8297,r868,2016,All science graduate students,Full time,Percent,3,74.1
8297,r869,2016,All science graduate students,Part time,Number,3,117276
8297,r870,2016,All science graduate students,Part time,Percent,3,25.9
8297,r871,2016,All engineering graduate students,Total,,2,168443
8297,r872,2016,All engineering graduate students,Full time,Number,3,128203
8297,r873,2016,All engineering graduate students,Full time,Percent,3,76.1
8297,r874,2016,All engineering graduate students,Part time,Number,3,40240
8297,r875,2016,All engineering graduate students,Part time,Percent,3,23.9
8297,r876,2016,All health graduate students,Total,,2,64336
8297,r877,2016,All health graduate students,Full time,Number,3,45800
8297,r878,2016,All health graduate students,Full time,Percent,3,71.2
8297,r879,2016,All health graduate students,Part time,Number,3,18536
8297,r880,2016,All health graduate students,Part time,Percent,3,28.8
8297,r881,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,684096
8297,r882,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,498619
8297,r883,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,72.9
8297,r884,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,185477
8297,r885,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,27.1
8297,r886,2017old<sup>d</sup>,All science graduate students,Total,,2,450343
8297,r887,2017old<sup>d</sup>,All science graduate students,Full time,Number,3,327596
8297,r888,2017old<sup>d</sup>,All science graduate students,Full time,Percent,3,72.7
8297,r889,2017old<sup>d</sup>,All science graduate students,Part time,Number,3,122747
8297,r890,2017old<sup>d</sup>,All science graduate students,Part time,Percent,3,27.3
8297,r891,2017old<sup>d</sup>,All engineering graduate students,Total,,2,166819
8297,r892,2017old<sup>d</sup>,All engineering graduate students,Full time,Number,3,124363
8297,r893,2017old<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.5
8297,r894,2017old<sup>d</sup>,All engineering graduate students,Part time,Number,3,42456
8297,r895,2017old<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.5
8297,r896,2017old<sup>d</sup>,All health graduate students,Total,,2,66934
8297,r897,2017old<sup>d</sup>,All health graduate students,Full time,Number,3,46660
8297,r898,2017old<sup>d</sup>,All health graduate students,Full time,Percent,3,69.7
8297,r899,2017old<sup>d</sup>,All health graduate students,Part time,Number,3,20274
8297,r900,2017old<sup>d</sup>,All health graduate students,Part time,Percent,3,30.3
8297,r901,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,649112
8297,r902,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,480788
8297,r903,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,74.1
8297,r904,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,168324
8297,r905,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,25.9
8297,r906,2017new<sup>d</sup>,All science graduate students,Total,,2,415568
8297,r907,2017new<sup>d</sup>,All science graduate students,Full time,Number,3,310809
8297,r908,2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,74.8
8297,r909,2017new<sup>d</sup>,All science graduate students,Part time,Number,3,104759
8297,r910,2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,25.2
8297,r911,2017new<sup>d</sup>,All engineering graduate students,Total,,2,165581
8297,r912,2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,123107
8297,r913,2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.3
8297,r914,2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,42474
8297,r915,2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.7
8297,r916,2017new<sup>d</sup>,All health graduate students,Total,,2,67963
8297,r917,2017new<sup>d</sup>,All health graduate students,Full time,Number,3,46872
8297,r918,2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,69.0
8297,r919,2017new<sup>d</sup>,All health graduate students,Part time,Number,3,21091
8297,r920,2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,31.0
8297,r921,2018,"All science, engineering, and health graduate students",Total,,2,668307
8297,r922,2018,"All science, engineering, and health graduate students",Full time,Number,3,491449
8297,r923,2018,"All science, engineering, and health graduate students",Full time,Percent,3,73.5
8297,r924,2018,"All science, engineering, and health graduate students",Part time,Number,3,176858
8297,r925,2018,"All science, engineering, and health graduate students",Part time,Percent,3,26.5
8297,r926,2018,All science graduate students,Total,,2,432255
8297,r927,2018,All science graduate students,Full time,Number,3,321063
8297,r928,2018,All science graduate students,Full time,Percent,3,74.3
8297,r929,2018,All science graduate students,Part time,Number,3,111192
8297,r930,2018,All science graduate students,Part time,Percent,3,25.7
8297,r931,2018,All engineering graduate students,Total,,2,163301
8297,r932,2018,All engineering graduate students,Full time,Number,3,120521
8297,r933,2018,All engineering graduate students,Full time,Percent,3,73.8
8297,r934,2018,All engineering graduate students,Part time,Number,3,42780
8297,r935,2018,All engineering graduate students,Part time,Percent,3,26.2
8297,r936,2018,All health graduate students,Total,,2,72751
8297,r937,2018,All health graduate students,Full time,Number,3,49865
8297,r938,2018,All health graduate students,Full time,Percent,3,68.5
8297,r939,2018,All health graduate students,Part time,Number,3,22886
8297,r940,2018,All health graduate students,Part time,Percent,3,31.5
8297,r941,2019,"All science, engineering, and health graduate students",Total,,2,690117
8297,r942,2019,"All science, engineering, and health graduate students",Full time,Number,3,502442
8297,r943,2019,"All science, engineering, and health graduate students",Full time,Percent,3,72.8
8297,r944,2019,"All science, engineering, and health graduate students",Part time,Number,3,187675
8297,r945,2019,"All science, engineering, and health graduate students",Part time,Percent,3,27.2
8297,r946,2019,All science graduate students,Total,,2,453691
8297,r947,2019,All science graduate students,Full time,Number,3,331673
8297,r948,2019,All science graduate students,Full time,Percent,3,73.1
8297,r949,2019,All science graduate students,Part time,Number,3,122018
8297,r950,2019,All science graduate students,Part time,Percent,3,26.9
8297,r951,2019,All engineering graduate students,Total,,2,164004
8297,r952,2019,All engineering graduate students,Full time,Number,3,121117
8297,r953,2019,All engineering graduate students,Full time,Percent,3,73.9
8297,r954,2019,All engineering graduate students,Part time,Number,3,42887
8297,r955,2019,All engineering graduate students,Part time,Percent,3,26.1
8297,r956,2019,All health graduate students,Total,,2,72422
8297,r957,2019,All health graduate students,Full time,Number,3,49652
8297,r958,2019,All health graduate students,Full time,Percent,3,68.6
8297,r959,2019,All health graduate students,Part time,Number,3,22770
8297,r960,2019,All health graduate students,Part time,Percent,3,31.4
8297,r961,2020,"All science, engineering, and health graduate students",Total,,2,697813
8297,r962,2020,"All science, engineering, and health graduate students",Full time,Number,3,491515
8297,r963,2020,"All science, engineering, and health graduate students",Full time,Percent,3,70.4
8297,r964,2020,"All science, engineering, and health graduate students",Part time,Number,3,206298
8297,r965,2020,"All science, engineering, and health graduate students",Part time,Percent,3,29.6
8297,r966,2020,All science graduate students,Total,,2,464646
8297,r967,2020,All science graduate students,Full time,Number,3,330541
8297,r968,2020,All science graduate students,Full time,Percent,3,71.1
8297,r969,2020,All science graduate students,Part time,Number,3,134105
8297,r970,2020,All science graduate students,Part time,Percent,3,28.9
8297,r971,2020,All engineering graduate students,Total,,2,157729
8297,r972,2020,All engineering graduate students,Full time,Number,3,111240
8297,r973,2020,All engineering graduate students,Full time,Percent,3,70.5
8297,r974,2020,All engineering graduate students,Part time,Number,3,46489
8297,r975,2020,All engineering graduate students,Part time,Percent,3,29.5
8297,r976,2020,All health graduate students,Total,,2,75438
8297,r977,2020,All health graduate students,Full time,Number,3,49734
8297,r978,2020,All health graduate students,Full time,Percent,3,65.9
8297,r979,2020,All health graduate students,Part time,Number,3,25704
8297,r980,2020,All health graduate students,Part time,Percent,3,34.1
8297,r981,2021,"All science, engineering, and health graduate students",Total,,2,760156
8297,r982,2021,"All science, engineering, and health graduate students",Full time,Number,3,543823
8297,r983,2021,"All science, engineering, and health graduate students",Full time,Percent,3,71.5
8297,r984,2021,"All science, engineering, and health graduate students",Part time,Number,3,216333
8297,r985,2021,"All science, engineering, and health graduate students",Part time,Percent,3,28.5
8297,r986,2021,All science graduate students,Total,,2,509784
8297,r987,2021,All science graduate students,Full time,Number,3,366207
8297,r988,2021,All science graduate students,Full time,Percent,3,71.8
8297,r989,2021,All science graduate students,Part time,Number,3,143577
8297,r990,2021,All science graduate students,Part time,Percent,3,28.2
8297,r991,2021,All engineering graduate students,Total,,2,168050
8297,r992,2021,All engineering graduate students,Full time,Number,3,122853
8297,r993,2021,All engineering graduate students,Full time,Percent,3,73.1
8297,r994,2021,All engineering graduate students,Part time,Number,3,45197
8297,r995,2021,All engineering graduate students,Part time,Percent,3,26.9
8297,r996,2021,All health graduate students,Total,,2,82322
8297,r997,2021,All health graduate students,Full time,Number,3,54763
8297,r998,2021,All health graduate students,Full time,Percent,3,66.5
8297,r999,2021,All health graduate students,Part time,Number,3,27559
8297,r1000,2021,All health graduate students,Part time,Percent,3,33.5
8297,r1001,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,378587
8297,r1002,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,245010
8297,r1003,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,64.7
8297,r1004,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,133577
8297,r1005,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,35.3
8297,r1006,Master's students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,229169
8297,r1007,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,145689
8297,r1008,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,63.6
8297,r1009,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,83480
8297,r1010,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,36.4
8297,r1011,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,96756
8297,r1012,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,63532
8297,r1013,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,65.7
8297,r1014,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,33224
8297,r1015,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,34.3
8297,r1016,Master's students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,52662
8297,r1017,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,35789
8297,r1018,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,68.0
8297,r1019,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,16873
8297,r1020,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,32.0
8297,r1021,Master's students -> 2018,"All science, engineering, and health graduate students",Total,,2,391211
8297,r1022,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,248552
8297,r1023,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,63.5
8297,r1024,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,142659
8297,r1025,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,36.5
8297,r1026,Master's students -> 2018,All science graduate students,Total,,2,241327
8297,r1027,Master's students -> 2018,All science graduate students,Full time,Number,3,151059
8297,r1028,Master's students -> 2018,All science graduate students,Full time,Percent,3,62.6
8297,r1029,Master's students -> 2018,All science graduate students,Part time,Number,3,90268
8297,r1030,Master's students -> 2018,All science graduate students,Part time,Percent,3,37.4
8297,r1031,Master's students -> 2018,All engineering graduate students,Total,,2,93064
8297,r1032,Master's students -> 2018,All engineering graduate students,Full time,Number,3,59228
8297,r1033,Master's students -> 2018,All engineering graduate students,Full time,Percent,3,63.6
8297,r1034,Master's students -> 2018,All engineering graduate students,Part time,Number,3,33836
8297,r1035,Master's students -> 2018,All engineering graduate students,Part time,Percent,3,36.4
8297,r1036,Master's students -> 2018,All health graduate students,Total,,2,56820
8297,r1037,Master's students -> 2018,All health graduate students,Full time,Number,3,38265
8297,r1038,Master's students -> 2018,All health graduate students,Full time,Percent,3,67.3
8297,r1039,Master's students -> 2018,All health graduate students,Part time,Number,3,18555
8297,r1040,Master's students -> 2018,All health graduate students,Part time,Percent,3,32.7
8297,r1041,Master's students -> 2019,"All science, engineering, and health graduate students",Total,,2,408228
8297,r1042,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,254532
8297,r1043,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,62.4
8297,r1044,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,153696
8297,r1045,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,37.6
8297,r1046,Master's students -> 2019,All science graduate students,Total,,2,259795
8297,r1047,Master's students -> 2019,All science graduate students,Full time,Number,3,158704
8297,r1048,Master's students -> 2019,All science graduate students,Full time,Percent,3,61.1
8297,r1049,Master's students -> 2019,All science graduate students,Part time,Number,3,101091
8297,r1050,Master's students -> 2019,All science graduate students,Part time,Percent,3,38.9
8297,r1051,Master's students -> 2019,All engineering graduate students,Total,,2,91939
8297,r1052,Master's students -> 2019,All engineering graduate students,Full time,Number,3,57723
8297,r1053,Master's students -> 2019,All engineering graduate students,Full time,Percent,3,62.8
8297,r1054,Master's students -> 2019,All engineering graduate students,Part time,Number,3,34216
8297,r1055,Master's students -> 2019,All engineering graduate students,Part time,Percent,3,37.2
8297,r1056,Master's students -> 2019,All health graduate students,Total,,2,56494
8297,r1057,Master's students -> 2019,All health graduate students,Full time,Number,3,38105
8297,r1058,Master's students -> 2019,All health graduate students,Full time,Percent,3,67.4
8297,r1059,Master's students -> 2019,All health graduate students,Part time,Number,3,18389
8297,r1060,Master's students -> 2019,All health graduate students,Part time,Percent,3,32.6
8297,r1061,Master's students -> 2020,"All science, engineering, and health graduate students",Total,,2,414478
8297,r1062,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,243859
8297,r1063,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,58.8
8297,r1064,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,170619
8297,r1065,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,41.2
8297,r1066,Master's students -> 2020,All science graduate students,Total,,2,267904
8297,r1067,Master's students -> 2020,All science graduate students,Full time,Number,3,155502
8297,r1068,Master's students -> 2020,All science graduate students,Full time,Percent,3,58.0
8297,r1069,Master's students -> 2020,All science graduate students,Part time,Number,3,112402
8297,r1070,Master's students -> 2020,All science graduate students,Part time,Percent,3,42.0
8297,r1071,Master's students -> 2020,All engineering graduate students,Total,,2,86450
8297,r1072,Master's students -> 2020,All engineering graduate students,Full time,Number,3,49179
8297,r1073,Master's students -> 2020,All engineering graduate students,Full time,Percent,3,56.9
8297,r1074,Master's students -> 2020,All engineering graduate students,Part time,Number,3,37271
8297,r1075,Master's students -> 2020,All engineering graduate students,Part time,Percent,3,43.1
8297,r1076,Master's students -> 2020,All health graduate students,Total,,2,60124
8297,r1077,Master's students -> 2020,All health graduate students,Full time,Number,3,39178
8297,r1078,Master's students -> 2020,All health graduate students,Full time,Percent,3,65.2
8297,r1079,Master's students -> 2020,All health graduate students,Part time,Number,3,20946
8297,r1080,Master's students -> 2020,All health graduate students,Part time,Percent,3,34.8
8297,r1081,Master's students -> 2021,"All science, engineering, and health graduate students",Total,,2,466613
8297,r1082,Master's students -> 2021,"All science, engineering, and health graduate students",Full time,Number,3,286954
8297,r1083,Master's students -> 2021,"All science, engineering, and health graduate students",Full time,Percent,3,61.5
8297,r1084,Master's students -> 2021,"All science, engineering, and health graduate students",Part time,Number,3,179659
8297,r1085,Master's students -> 2021,"All science, engineering, and health graduate students",Part time,Percent,3,38.5
8297,r1086,Master's students -> 2021,All science graduate students,Total,,2,305796
8297,r1087,Master's students -> 2021,All science graduate students,Full time,Number,3,184719
8297,r1088,Master's students -> 2021,All science graduate students,Full time,Percent,3,60.4
8297,r1089,Master's students -> 2021,All science graduate students,Part time,Number,3,121077
8297,r1090,Master's students -> 2021,All science graduate students,Part time,Percent,3,39.6
8297,r1091,Master's students -> 2021,All engineering graduate students,Total,,2,95126
8297,r1092,Master's students -> 2021,All engineering graduate students,Full time,Number,3,58790
8297,r1093,Master's students -> 2021,All engineering graduate students,Full time,Percent,3,61.8
8297,r1094,Master's students -> 2021,All engineering graduate students,Part time,Number,3,36336
8297,r1095,Master's students -> 2021,All engineering graduate students,Part time,Percent,3,38.2
8297,r1096,Master's students -> 2021,All health graduate students,Total,,2,65691
8297,r1097,Master's students -> 2021,All health graduate students,Full time,Number,3,43445
8297,r1098,Master's students -> 2021,All health graduate students,Full time,Percent,3,66.1
8297,r1099,Master's students -> 2021,All health graduate students,Part time,Number,3,22246
8297,r1100,Master's students -> 2021,All health graduate students,Part time,Percent,3,33.9
8297,r1101,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,270525
8297,r1102,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,235778
8297,r1103,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,87.2
8297,r1104,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,34747
8297,r1105,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,12.8
8297,r1106,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,186399
8297,r1107,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,165120
8297,r1108,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,88.6
8297,r1109,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,21279
8297,r1110,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,11.4
8297,r1111,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,68825
8297,r1112,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,59575
8297,r1113,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,86.6
8297,r1114,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,9250
8297,r1115,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,13.4
8297,r1116,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,15301
8297,r1117,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,11083
8297,r1118,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,72.4
8297,r1119,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,4218
8297,r1120,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,27.6
8297,r1121,Doctoral students -> 2018,"All science, engineering, and health graduate students",Total,,2,277096
8297,r1122,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,242897
8297,r1123,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,87.7
8297,r1124,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,34199
8297,r1125,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,12.3
8297,r1126,Doctoral students -> 2018,All science graduate students,Total,,2,190928
8297,r1127,Doctoral students -> 2018,All science graduate students,Full time,Number,3,170004
8297,r1128,Doctoral students -> 2018,All science graduate students,Full time,Percent,3,89.0
8297,r1129,Doctoral students -> 2018,All science graduate students,Part time,Number,3,20924
8297,r1130,Doctoral students -> 2018,All science graduate students,Part time,Percent,3,11.0
8297,r1131,Doctoral students -> 2018,All engineering graduate students,Total,,2,70237
8297,r1132,Doctoral students -> 2018,All engineering graduate students,Full time,Number,3,61293
8297,r1133,Doctoral students -> 2018,All engineering graduate students,Full time,Percent,3,87.3
8297,r1134,Doctoral students -> 2018,All engineering graduate students,Part time,Number,3,8944
8297,r1135,Doctoral students -> 2018,All engineering graduate students,Part time,Percent,3,12.7
8297,r1136,Doctoral students -> 2018,All health graduate students,Total,,2,15931
8297,r1137,Doctoral students -> 2018,All health graduate students,Full time,Number,3,11600
8297,r1138,Doctoral students -> 2018,All health graduate students,Full time,Percent,3,72.8
8297,r1139,Doctoral students -> 2018,All health graduate students,Part time,Number,3,4331
8297,r1140,Doctoral students -> 2018,All health graduate students,Part time,Percent,3,27.2
8297,r1141,Doctoral students -> 2019,"All science, engineering, and health graduate students",Total,,2,281889
8297,r1142,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,247910
8297,r1143,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,87.9
8297,r1144,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,33979
8297,r1145,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,12.1
8297,r1146,Doctoral students -> 2019,All science graduate students,Total,,2,193896
8297,r1147,Doctoral students -> 2019,All science graduate students,Full time,Number,3,172969
8297,r1148,Doctoral students -> 2019,All science graduate students,Full time,Percent,3,89.2
8297,r1149,Doctoral students -> 2019,All science graduate students,Part time,Number,3,20927
8297,r1150,Doctoral students -> 2019,All science graduate students,Part time,Percent,3,10.8
8297,r1151,Doctoral students -> 2019,All engineering graduate students,Total,,2,72065
8297,r1152,Doctoral students -> 2019,All engineering graduate students,Full time,Number,3,63394
8297,r1153,Doctoral students -> 2019,All engineering graduate students,Full time,Percent,3,88.0
8297,r1154,Doctoral students -> 2019,All engineering graduate students,Part time,Number,3,8671
8297,r1155,Doctoral students -> 2019,All engineering graduate students,Part time,Percent,3,12.0
8297,r1156,Doctoral students -> 2019,All health graduate students,Total,,2,15928
8297,r1157,Doctoral students -> 2019,All health graduate students,Full time,Number,3,11547
8297,r1158,Doctoral students -> 2019,All health graduate students,Full time,Percent,3,72.5
8297,r1159,Doctoral students -> 2019,All health graduate students,Part time,Number,3,4381
8297,r1160,Doctoral students -> 2019,All health graduate students,Part time,Percent,3,27.5
8297,r1161,Doctoral students -> 2020,"All science, engineering, and health graduate students",Total,,2,283335
8297,r1162,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,247656
8297,r1163,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,87.4
8297,r1164,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,35679
8297,r1165,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,12.6
8297,r1166,Doctoral students -> 2020,All science graduate students,Total,,2,196742
8297,r1167,Doctoral students -> 2020,All science graduate students,Full time,Number,3,175039
8297,r1168,Doctoral students -> 2020,All science graduate students,Full time,Percent,3,89.0
8297,r1169,Doctoral students -> 2020,All science graduate students,Part time,Number,3,21703
8297,r1170,Doctoral students -> 2020,All science graduate students,Part time,Percent,3,11.0
8297,r1171,Doctoral students -> 2020,All engineering graduate students,Total,,2,71279
8297,r1172,Doctoral students -> 2020,All engineering graduate students,Full time,Number,3,62061
8297,r1173,Doctoral students -> 2020,All engineering graduate students,Full time,Percent,3,87.1
8297,r1174,Doctoral students -> 2020,All engineering graduate students,Part time,Number,3,9218
8297,r1175,Doctoral students -> 2020,All engineering graduate students,Part time,Percent,3,12.9
8297,r1176,Doctoral students -> 2020,All health graduate students,Total,,2,15314
8297,r1177,Doctoral students -> 2020,All health graduate students,Full time,Number,3,10556
8297,r1178,Doctoral students -> 2020,All health graduate students,Full time,Percent,3,68.9
8297,r1179,Doctoral students -> 2020,All health graduate students,Part time,Number,3,4758
8297,r1180,Doctoral students -> 2020,All health graduate students,Part time,Percent,3,31.1
8297,r1181,Doctoral students -> 2021,"All science, engineering, and health graduate students",Total,,2,293543
8297,r1182,Doctoral students -> 2021,"All science, engineering, and health graduate students",Full time,Number,3,256869
8297,r1183,Doctoral students -> 2021,"All science, engineering, and health graduate students",Full time,Percent,3,87.5
8297,r1184,Doctoral students -> 2021,"All science, engineering, and health graduate students",Part time,Number,3,36674
8297,r1185,Doctoral students -> 2021,"All science, engineering, and health graduate students",Part time,Percent,3,12.5
8297,r1186,Doctoral students -> 2021,All science graduate students,Total,,2,203988
8297,r1187,Doctoral students -> 2021,All science graduate students,Full time,Number,3,181488
8297,r1188,Doctoral students -> 2021,All science graduate students,Full time,Percent,3,89.0
8297,r1189,Doctoral students -> 2021,All science graduate students,Part time,Number,3,22500
8297,r1190,Doctoral students -> 2021,All science graduate students,Part time,Percent,3,11.0
8297,r1191,Doctoral students -> 2021,All engineering graduate students,Total,,2,72924
8297,r1192,Doctoral students -> 2021,All engineering graduate students,Full time,Number,3,64063
8297,r1193,Doctoral students -> 2021,All engineering graduate students,Full time,Percent,3,87.8
8297,r1194,Doctoral students -> 2021,All engineering graduate students,Part time,Number,3,8861
8297,r1195,Doctoral students -> 2021,All engineering graduate students,Part time,Percent,3,12.2
8297,r1196,Doctoral students -> 2021,All health graduate students,Total,,2,16631
8297,r1197,Doctoral students -> 2021,All health graduate students,Full time,Number,3,11318
8297,r1198,Doctoral students -> 2021,All health graduate students,Full time,Percent,3,68.1
8297,r1199,Doctoral students -> 2021,All health graduate students,Part time,Number,3,5313
8297,r1200,Doctoral students -> 2021,All health graduate students,Part time,Percent,3,31.9
