table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12710,r226,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,225,"['7,244', '']","['0', '']","['0', '']","['6,572', '']","['0', '']","['155', '']","['59', '']","['0', '']","['95', '']","['269', '']","['94', '']"
12710,r227,All institutions -> Wright State U.,All institutions,Wright State U.,2,226,"['7,150', '']","['81', '']","['0', '']","['6,662', '']","['8', '']","['11', '']","['123', '']","['0', '']","['0', '']","['265', '']","['0', '']"
12710,r228,All institutions -> Texas State U.,All institutions,Texas State U.,2,227,"['7,148', '']","['0', '']","['0', '']","['1,312', '']","['0', '']","['1,158', '']","['149', '']","['2,512', '']","['0', '']","['0', '']","['2,017', '']"
12710,r229,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,228,"['7,004', '']","['0', '']","['420', '']","['3,532', '']","['13', '']","['641', '']","['0', '']","['0', '']","['1,459', '']","['331', '']","['608', '']"
12710,r230,All institutions -> Rowan U.,All institutions,Rowan U.,2,229,"['6,790', '']","['0', '']","['0', '']","['3,926', '']","['278', '']","['749', '']","['806', '']","['115', '']","['0', '']","['916', '']","['0', '']"
12710,r231,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,230,"['6,648', '']","['0', '']","['0', '']","['6,211', '']","['0', '']","['0', '']","['437', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r232,All institutions -> New Jersey Institute of Technology,All institutions,New Jersey Institute of Technology,2,231,"['6,630', '']","['274', '']","['0', '']","['495', '']","['50', '']","['536', '']","['0', '']","['0', '']","['190', '']","['5,032', '']","['53', '']"
12710,r233,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,232,"['6,502', 'i']","['30', 'i']","['0', 'i']","['5,733', 'i']","['16', 'i']","['207', 'i']","['183', 'i']","['132', 'i']","['0', 'i']","['107', 'i']","['94', 'i']"
12710,r234,All institutions -> Baylor U.,All institutions,Baylor U.,2,233,"['6,242', '']","['245', '']","['107', '']","['2,907', '']","['0', '']","['1,578', '']","['765', '']","['506', '']","['0', '']","['52', '']","['82', '']"
12710,r235,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,234,"['6,200', '']","['0', '']","['0', '']","['6,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r236,All institutions -> Texas Tech U.,All institutions,Texas Tech U.,2,235,"['5,927', '']","['0', '']","['0', '']","['2,681', '']","['0', '']","['938', '']","['431', '']","['0', '']","['0', '']","['1,831', '']","['46', '']"
12710,r237,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,236,"['5,846', '']","['17', '']","['0', '']","['4,891', '']","['19', '']","['745', '']","['0', '']","['172', '']","['0', '']","['0', '']","['2', '']"
12710,r238,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,237,"['5,649', '']","['0', '']","['0', '']","['3,272', '']","['153', '']","['1,949', '']","['183', '']","['0', '']","['0', '']","['57', '']","['35', '']"
12710,r239,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,238,"['5,597', '']","['1,243', '']","['0', '']","['429', '']","['126', '']","['845', '']","['144', '']","['1', '']","['0', '']","['1,580', '']","['1,229', '']"
12710,r240,All institutions -> Chapman U.,All institutions,Chapman U.,2,239,"['5,558', '']","['0', '']","['0', '']","['4,690', '']","['0', '']","['15', '']","['853', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r241,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,240,"['5,543', '']","['709', '']","['0', '']","['959', '']","['790', '']","['1,031', '']","['0', '']","['0', '']","['0', '']","['1,741', '']","['313', '']"
12710,r242,All institutions -> Oakland U.,All institutions,Oakland U.,2,241,"['5,465', '']","['0', '']","['0', '']","['4,121', '']","['0', '']","['1,174', '']","['142', '']","['0', '']","['0', '']","['0', '']","['28', '']"
12710,r243,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,242,"['5,427', '']","['624', '']","['0', '']","['997', '']","['270', '']","['0', '']","['1,519', '']","['0', '']","['0', '']","['1,628', '']","['389', '']"
12710,r244,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,243,"['5,092', '']","['0', '']","['0', '']","['3,069', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,023', '']"
12710,r245,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,244,"['4,908', '']","['269', '']","['0', '']","['4,267', '']","['0', '']","['0', '']","['10', '']","['244', '']","['0', '']","['0', '']","['118', '']"
12710,r246,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,245,"['4,905', '']","['24', '']","['80', '']","['850', '']","['17', '']","['552', '']","['98', '']","['0', '']","['0', '']","['3,284', '']","['0', '']"
12710,r247,All institutions -> North Carolina A&T State U.,All institutions,North Carolina A&T State U.,2,246,"['4,856', '']","['0', '']","['0', '']","['1,856', '']","['0', '']","['496', '']","['87', '']","['0', '']","['20', '']","['1,171', '']","['1,226', '']"
12710,r248,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,247,"['4,590', '']","['0', '']","['0', '']","['427', '']","['0', '']","['356', '']","['232', '']","['0', '']","['3,575', '']","['0', '']","['0', '']"
12710,r249,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,248,"['4,467', '']","['382', '']","['0', '']","['1,338', '']","['89', '']","['416', '']","['743', '']","['17', '']","['0', '']","['845', '']","['637', '']"
12710,r250,All institutions -> U. New England,All institutions,U. New England,2,249,"['4,328', '']","['0', '']","['0', '']","['4,328', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r251,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,250,"['4,291', '']","['0', '']","['0', '']","['2,208', '']","['0', '']","['0', '']","['2,083', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r252,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,251,"['4,243', '']","['0', '']","['0', '']","['4,205', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']"
12710,r253,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,252,"['4,122', '']","['0', '']","['0', '']","['2,089', '']","['0', '']","['368', '']","['1,665', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r254,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,253,"['4,114', '']","['0', '']","['12', '']","['3,440', '']","['0', '']","['139', '']","['17', '']","['288', '']","['0', '']","['0', '']","['218', '']"
12710,r255,All institutions -> Ball State U.,All institutions,Ball State U.,2,254,"['4,028', '']","['0', '']","['0', '']","['3,738', '']","['0', '']","['283', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']"
12710,r256,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,255,"['4,019', '']","['0', '']","['0', '']","['3,421', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['593', '']","['0', '']"
12710,r257,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,256,"['3,996', '']","['0', '']","['0', '']","['3,693', '']","['0', '']","['214', '']","['0', '']","['84', '']","['0', '']","['0', '']","['5', '']"
12710,r258,All institutions -> Miami U.,All institutions,Miami U.,2,257,"['3,991', '']","['280', '']","['0', '']","['1,371', '']","['0', '']","['1,461', '']","['692', '']","['0', '']","['0', '']","['123', '']","['64', '']"
12710,r259,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,258,"['3,790', '']","['0', '']","['0', '']","['617', '']","['0', '']","['1,748', '']","['1,425', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r260,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,259,"['3,786', '']","['0', '']","['42', '']","['3,500', '']","['0', '']","['0', '']","['244', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r261,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,260,"['3,721', '']","['0', '']","['0', '']","['1,378', '']","['133', '']","['386', '']","['1,611', '']","['27', '']","['0', '']","['150', '']","['36', '']"
12710,r262,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,261,"['3,643', '']","['0', '']","['0', '']","['3,481', '']","['0', '']","['0', '']","['8', '']","['92', '']","['62', '']","['0', '']","['0', '']"
12710,r263,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,262,"['3,616', '']","['0', '']","['0', '']","['2,869', '']","['0', '']","['0', '']","['610', '']","['0', '']","['0', '']","['0', '']","['137', '']"
12710,r264,All institutions -> U. North Florida,All institutions,U. North Florida,2,263,"['3,533', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['1,324', '']","['19', '']","['0', '']","['104', '']","['2,064', '']"
12710,r265,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,264,"['3,457', '']","['0', '']","['0', '']","['3,140', '']","['0', '']","['5', '']","['7', '']","['0', '']","['0', '']","['208', '']","['97', '']"
12710,r266,All institutions -> Pacific U.,All institutions,Pacific U.,2,265,"['3,408', '']","['0', '']","['0', '']","['3,008', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['391', '']"
12710,r267,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,266,"['3,358', '']","['0', '']","['0', '']","['1,122', '']","['0', '']","['452', '']","['76', '']","['0', '']","['1,708', '']","['0', '']","['0', '']"
12710,r268,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,267,"['3,275', '']","['800', '']","['0', '']","['104', '']","['0', '']","['612', '']","['0', '']","['0', '']","['0', '']","['1,759', '']","['0', '']"
12710,r269,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,268,"['3,271', '']","['1,125', '']","['0', '']","['1,630', '']","['0', '']","['130', '']","['0', '']","['386', '']","['0', '']","['0', '']","['0', '']"
12710,r270,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,269,"['3,234', '']","['0', '']","['0', '']","['3,234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r271,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,270,"['3,223', '']","['0', '']","['0', '']","['2,123', '']","['0', '']","['847', '']","['1', '']","['0', '']","['0', '']","['189', '']","['63', '']"
12710,r272,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,271,"['3,154', '']","['226', '']","['0', '']","['395', '']","['0', '']","['2,356', '']","['0', '']","['0', '']","['0', '']","['30', '']","['147', '']"
12710,r273,All institutions -> Fordham U.,All institutions,Fordham U.,2,272,"['3,132', '']","['0', '']","['0', '']","['368', '']","['0', '']","['1', '']","['2,235', '']","['0', '']","['0', '']","['0', '']","['528', '']"
12710,r274,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,273,"['3,107', '']","['0', '']","['0', '']","['3,107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r275,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,274,"['2,985', '']","['0', '']","['0', '']","['2,832', '']","['0', '']","['0', '']","['0', '']","['96', '']","['0', '']","['0', '']","['57', '']"
12710,r276,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,275,"['2,929', '']","['0', '']","['0', '']","['2,929', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r277,All institutions -> U. Maine,All institutions,U. Maine,2,276,"['2,878', '']","['0', '']","['0', '']","['1,940', '']","['0', '']","['217', '']","['92', '']","['0', '']","['212', '']","['265', '']","['152', '']"
12710,r278,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,277,"['2,818', '']","['54', '']","['0', '']","['1,296', '']","['509', '']","['0', '']","['0', '']","['266', '']","['0', '']","['173', '']","['520', '']"
12710,r279,All institutions -> DePaul U.,All institutions,DePaul U.,2,278,"['2,807', '']","['0', '']","['0', '']","['2,804', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
12710,r280,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,279,"['2,769', '']","['15', '']","['0', '']","['319', '']","['149', '']","['62', '']","['0', '']","['0', '']","['0', '']","['2,224', '']","['0', '']"
12710,r281,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,280,"['2,762', '']","['0', '']","['0', '']","['1,534', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['70', '']","['1,125', '']"
12710,r282,All institutions -> U. Guam,All institutions,U. Guam,2,281,"['2,759', '']","['0', '']","['0', '']","['2,678', '']","['0', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']"
12710,r283,All institutions -> Missouri U. of Science and Technology,All institutions,Missouri U. of Science and Technology,2,282,"['2,729', '']","['0', '']","['0', '']","['0', '']","['0', '']","['220', '']","['164', '']","['0', '']","['0', '']","['2,345', '']","['0', '']"
12710,r284,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,283,"['2,606', '']","['0', '']","['0', '']","['0', '']","['0', '']","['513', '']","['2,093', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r285,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,284,"['2,533', '']","['0', '']","['0', '']","['929', '']","['0', '']","['0', '']","['393', '']","['0', '']","['1,173', '']","['0', '']","['38', '']"
12710,r286,All institutions -> Mercer U.,All institutions,Mercer U.,2,285,"['2,494', '']","['0', '']","['0', '']","['2,494', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r287,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,286,"['2,486', '']","['0', '']","['0', '']","['2,337', '']","['0', '']","['9', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']"
12710,r288,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,287,"['2,469', '']","['0', '']","['0', '']","['2,469', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r289,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,288,"['2,416', '']","['0', '']","['0', '']","['252', '']","['0', '']","['0', '']","['394', '']","['0', '']","['0', '']","['1,215', '']","['555', '']"
12710,r290,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,289,"['2,364', '']","['0', '']","['0', '']","['1,676', '']","['0', '']","['238', '']","['303', '']","['131', '']","['0', '']","['0', '']","['16', '']"
12710,r291,All institutions -> U. Dayton,All institutions,U. Dayton,2,290,"['2,274', '']","['0', '']","['0', '']","['1,123', '']","['0', '']","['0', '']","['138', '']","['0', '']","['0', '']","['21', '']","['992', '']"
12710,r292,All institutions -> American U.,All institutions,American U.,2,291,"['2,241', '']","['28', '']","['0', '']","['212', '']","['0', '']","['167', '']","['209', '']","['931', '']","['461', '']","['0', '']","['233', '']"
12710,r293,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,292,"['2,214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,112', '']"
12710,r294,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,293,"['2,210', '']","['0', '']","['0', '']","['2,210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r295,All institutions -> Villanova U.,All institutions,Villanova U.,2,294,"['2,187', '']","['0', '']","['103', '']","['1,167', '']","['0', '']","['169', '']","['0', '']","['0', '']","['0', '']","['748', '']","['0', '']"
12710,r296,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,295,"['2,172', '']","['0', '']","['17', '']","['38', '']","['0', '']","['0', '']","['0', '']","['2,117', '']","['0', '']","['0', '']","['0', '']"
12710,r297,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,296,"['2,163', '']","['0', '']","['0', '']","['1,749', '']","['0', '']","['7', '']","['407', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r298,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,297,"['2,133', '']","['0', '']","['0', '']","['1,348', '']","['0', '']","['540', '']","['125', '']","['0', '']","['0', '']","['0', '']","['120', '']"
12710,r299,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,298,"['2,120', '']","['0', '']","['282', '']","['966', '']","['0', '']","['0', '']","['0', '']","['730', '']","['0', '']","['0', '']","['142', '']"
12710,r300,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,299,"['2,092', '']","['0', '']","['0', '']","['1,412', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['680', '']"
12710,r301,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,300,"['2,088', '']","['0', '']","['0', '']","['583', '']","['0', '']","['1,409', '']","['95', '']","['1', '']","['0', '']","['0', '']","['0', '']"
12710,r302,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,301,"['2,077', '']","['0', '']","['0', '']","['1,929', '']","['43', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r303,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,302,"['2,075', '']","['0', '']","['0', '']","['2,075', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r304,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,303,"['1,978', '']","['0', '']","['0', '']","['1,978', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r305,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,304,"['1,946', '']","['0', '']","['0', '']","['1,946', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r306,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,305,"['1,939', '']","['162', '']","['0', '']","['82', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,579', '']","['4', '']"
12710,r307,All institutions -> Barnard C.,All institutions,Barnard C.,2,306,"['1,912', '']","['0', '']","['0', '']","['819', '']","['0', '']","['349', '']","['744', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r308,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,307,"['1,884', '']","['235', '']","['0', '']","['1,409', '']","['0', '']","['137', '']","['0', '']","['0', '']","['0', '']","['0', '']","['103', '']"
12710,r309,All institutions -> William & Mary,All institutions,William & Mary,2,308,"['1,800', '']","['81', '']","['0', '']","['888', '']","['12', '']","['755', '']","['56', '']","['0', '']","['0', '']","['0', '']","['8', '']"
12710,r310,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,309,"['1,795', '']","['0', '']","['0', '']","['1,795', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r311,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,310,"['1,763', '']","['0', '']","['0', '']","['604', '']","['0', '']","['529', '']","['177', '']","['453', '']","['0', '']","['0', '']","['0', '']"
12710,r312,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,311,"['1,731', '']","['0', '']","['0', '']","['1,224', '']","['0', '']","['62', '']","['309', '']","['61', '']","['0', '']","['0', '']","['75', '']"
12710,r313,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,312,"['1,714', '']","['0', '']","['0', '']","['1,714', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r314,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,313,"['1,701', '']","['112', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['1,566', '']","['0', '']"
12710,r315,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,314,"['1,694', '']","['97', '']","['0', '']","['767', '']","['0', '']","['830', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r316,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,315,"['1,688', '']","['0', '']","['0', '']","['1,016', '']","['0', '']","['199', '']","['467', '']","['0', '']","['0', '']","['0', '']","['6', '']"
12710,r317,All institutions -> Hampton U.,All institutions,Hampton U.,2,316,"['1,682', '']","['0', '']","['0', '']","['1,191', '']","['0', '']","['342', '']","['0', '']","['139', '']","['0', '']","['0', '']","['10', '']"
12710,r318,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,317,"['1,667', '']","['46', '']","['0', '']","['1,486', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['83', '']","['0', '']"
12710,r319,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,318,"['1,638', '']","['0', 'i']","['1,638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r320,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,319,"['1,614', '']","['0', '']","['0', '']","['505', '']","['0', '']","['722', '']","['170', '']","['217', '']","['0', '']","['0', '']","['0', '']"
12710,r321,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,320,"['1,572', '']","['0', '']","['0', '']","['763', '']","['0', '']","['666', '']","['132', '']","['0', '']","['0', '']","['11', '']","['0', '']"
12710,r322,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,321,"['1,559', '']","['0', '']","['0', '']","['938', '']","['0', '']","['492', '']","['0', '']","['0', '']","['0', '']","['61', '']","['68', '']"
12710,r323,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,322,"['1,523', '']","['0', '']","['0', '']","['1,523', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r324,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,323,"['1,518', '']","['11', '']","['0', '']","['250', '']","['0', '']","['79', '']","['1,025', '']","['0', '']","['0', '']","['0', '']","['153', '']"
12710,r325,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,324,"['1,509', '']","['0', '']","['0', '']","['1,180', '']","['0', '']","['157', '']","['107', '']","['9', '']","['0', '']","['0', '']","['56', '']"
12710,r326,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,325,"['1,500', '']","['0', '']","['0', '']","['1,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r327,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,326,"['1,489', '']","['0', '']","['278', '']","['1,041', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
12710,r328,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,327,"['1,419', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,324', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']"
12710,r329,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,328,"['1,400', '']","['0', '']","['0', '']","['1,224', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']"
12710,r330,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,329,"['1,322', '']","['0', '']","['0', '']","['1,024', '']","['0', '']","['76', '']","['55', '']","['0', '']","['0', '']","['167', '']","['0', '']"
12710,r331,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,330,"['1,320', '']","['37', '']","['0', '']","['80', '']","['0', '']","['712', '']","['0', '']","['0', '']","['0', '']","['491', '']","['0', '']"
12710,r332,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,331,"['1,313', '']","['0', '']","['0', '']","['1,150', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r333,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,332,"['1,268', '']","['0', '']","['0', '']","['294', '']","['0', '']","['517', '']","['306', '']","['0', '']","['0', '']","['151', '']","['0', '']"
12710,r334,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,333,"['1,256', 'i']","['0', 'i']","['0', 'i']","['1,256', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12710,r335,"All institutions -> Touro U., California",All institutions,"Touro U., California",2,334,"['1,251', '']","['0', '']","['0', '']","['1,251', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r336,All institutions -> Long Island U.,All institutions,Long Island U.,2,335,"['1,226', '']","['0', '']","['0', '']","['1,153', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['63', '']"
12710,r337,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,335,"['1,226', '']","['0', '']","['0', '']","['1,226', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r338,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,337,"['1,210', '']","['26', '']","['0', '']","['872', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['312', '']","['0', '']"
12710,r339,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,337,"['1,210', '']","['0', '']","['9', '']","['330', '']","['0', '']","['288', '']","['0', '']","['0', '']","['0', '']","['221', '']","['362', '']"
12710,r340,All institutions -> Trinity U.,All institutions,Trinity U.,2,339,"['1,182', '']","['0', '']","['0', '']","['364', '']","['0', '']","['275', '']","['519', '']","['0', '']","['0', '']","['24', '']","['0', '']"
12710,r341,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,340,"['1,174', '']","['0', '']","['1,174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r342,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,341,"['1,147', '']","['0', '']","['0', '']","['1,147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12710,r343,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,342,"['1,132', '']","['0', '']","['0', '']","['1,017', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']"
12710,r344,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,343,"['1,128', '']","['0', '']","['0', '']","['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['163', '']","['678', '']"
