table_id,row_id,aggregated_field_name_and_constituent_fields_full_path,aggregated_field_name_and_constituent_fields_level_1,aggregated_field_name_and_constituent_fields_level_2,aggregated_field_name_and_constituent_fields_level_3,aggregated_field_name_and_constituent_fields_level_4,aggregated_field_name_and_constituent_fields_level_5,aggregated_field_name_and_constituent_fields_hierarchy_depth
1804,r270,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Metallurgical engineering<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>",Metallurgical engineering<sup>*</sup>,,4
1804,r271,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Ocean engineering<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>",Ocean engineering<sup>*</sup>,,4
1804,r272,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Operations research (engineering)",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>",Operations research (engineering),,4
1804,r273,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Petroleum engineering<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>",Petroleum engineering<sup>*</sup>,,4
1804,r274,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Polymer, plastics engineering<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>","Polymer, plastics engineering<sup>*</sup>",,4
1804,r275,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Transportation and highway engineering<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>",Transportation and highway engineering<sup>*</sup>,,4
1804,r276,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Engineering, general<sup>*</sup>",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>","Engineering, general<sup>*</sup>",,4
1804,r277,"Engineering -> Other engineering -> Other engineering, aggregated<sup>&#8224;</sup> -> Engineering, other",Engineering,Other engineering,"Other engineering, aggregated<sup>&#8224;</sup>","Engineering, other",,4
1804,r278,Education,Education,,,,,1
1804,r279,Education -> Education administration,Education,Education administration,,,,2
1804,r280,Education -> Education administration -> Educational administration and supervision,Education,Education administration,Educational administration and supervision,,,3
1804,r281,"Education -> Education administration -> Educational and human resource studies, development",Education,Education administration,"Educational and human resource studies, development",,,3
1804,r282,Education -> Education administration -> Educational leadership,Education,Education administration,Educational leadership,,,3
1804,r283,Education -> Education administration -> Urban education and leadership,Education,Education administration,Urban education and leadership,,,3
1804,r284,Education -> Education research,Education,Education research,,,,2
1804,r285,"Education -> Education research -> Counseling education, counseling and guidance",Education,Education research,"Counseling education, counseling and guidance",,,3
1804,r286,Education -> Education research -> Curriculum and instruction,Education,Education research,Curriculum and instruction,,,3
1804,r287,"Education -> Education research -> Educational assessment, testing, measurement",Education,Education research,"Educational assessment, testing, measurement",,,3
1804,r288,Education -> Education research -> Educational policy analysis,Education,Education research,Educational policy analysis,,,3
1804,r289,Education -> Education research -> Educational psychology (education),Education,Education research,Educational psychology (education),,,3
1804,r290,"Education -> Education research -> Educational statistics, research methods",Education,Education research,"Educational statistics, research methods",,,3
1804,r291,"Education -> Education research -> Educational/instructional technology, media design<sup>&#8224;</sup>",Education,Education research,"Educational/instructional technology, media design<sup>&#8224;</sup>",,,3
1804,r292,"Education -> Education research -> Educational/instructional technology, media design<sup>&#8224;</sup> -> Educational and instructional media design<sup>*</sup>",Education,Education research,"Educational/instructional technology, media design<sup>&#8224;</sup>",Educational and instructional media design<sup>*</sup>,,4
1804,r293,"Education -> Education research -> Educational/instructional technology, media design<sup>&#8224;</sup> -> Educational and instructional technology ",Education,Education research,"Educational/instructional technology, media design<sup>&#8224;</sup>",Educational and instructional technology ,,4
1804,r294,Education -> Education research -> Higher education evaluation and research,Education,Education research,Higher education evaluation and research,,,3
1804,r295,Education -> Education research -> International education,Education,Education research,International education,,,3
1804,r296,Education -> Education research -> Learning sciences,Education,Education research,Learning sciences,,,3
1804,r297,Education -> Education research -> School psychology (education),Education,Education research,School psychology (education),,,3
1804,r298,Education -> Education research -> Social and philosophical foundations of education,Education,Education research,Social and philosophical foundations of education,,,3
1804,r299,Education -> Education research -> Special education,Education,Education research,Special education,,,3
1804,r300,Education -> Teacher education<sup>&#8224;</sup>,Education,Teacher education<sup>&#8224;</sup>,,,,2
1804,r301,Education -> Teacher education<sup>&#8224;</sup> -> Adult and continuing teacher education,Education,Teacher education<sup>&#8224;</sup>,Adult and continuing teacher education,,,3
1804,r302,Education -> Teacher education<sup>&#8224;</sup> -> Elementary teacher education<sup>*</sup>,Education,Teacher education<sup>&#8224;</sup>,Elementary teacher education<sup>*</sup>,,,3
1804,r303,"Education -> Teacher education<sup>&#8224;</sup> -> Pre-elementary, early childhood teacher education ",Education,Teacher education<sup>&#8224;</sup>,"Pre-elementary, early childhood teacher education ",,,3
1804,r304,Education -> Teacher education<sup>&#8224;</sup> -> Secondary teacher education<sup>*</sup>,Education,Teacher education<sup>&#8224;</sup>,Secondary teacher education<sup>*</sup>,,,3
1804,r305,Education -> Teaching fields,Education,Teaching fields,,,,2
1804,r306,Education -> Teaching fields -> Health education,Education,Teaching fields,Health education,,,3
1804,r307,Education -> Teaching fields -> Literacy and reading education,Education,Teaching fields,Literacy and reading education,,,3
1804,r308,Education -> Teaching fields -> Mathematics education,Education,Teaching fields,Mathematics education,,,3
1804,r309,Education -> Teaching fields -> Music education,Education,Teaching fields,Music education,,,3
1804,r310,Education -> Teaching fields -> Science education,Education,Teaching fields,Science education,,,3
1804,r311,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",,,3
1804,r312,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Agricultural education",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Agricultural education,,4
1804,r313,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Art education",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Art education,,4
1804,r314,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Bilingual and multilingual education<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Bilingual and multilingual education<sup>*</sup>,,4
1804,r315,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> English as a second or foreign language<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",English as a second or foreign language<sup>*</sup>,,4
1804,r316,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> English education",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",English education,,4
1804,r317,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Family, consumer, and human sciences<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>","Family, consumer, and human sciences<sup>*</sup>",,4
1804,r318,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Foreign languages education<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Foreign languages education<sup>*</sup>,,4
1804,r319,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Nursing education",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Nursing education,,4
1804,r320,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Physical education and coaching<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Physical education and coaching<sup>*</sup>,,4
1804,r321,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Social science education<sup>*</sup>",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>",Social science education<sup>*</sup>,,4
1804,r322,"Education -> Teaching fields -> Teaching fields, aggregated<sup>&#8224;</sup> -> Teacher education and professional development, other",Education,Teaching fields,"Teaching fields, aggregated<sup>&#8224;</sup>","Teacher education and professional development, other",,4
1804,r323,Education -> Other education,Education,Other education,,,,2
1804,r324,Education -> Other education -> Workforce education and development,Education,Other education,Workforce education and development,,,3
1804,r325,"Education -> Other education -> Education, general",Education,Other education,"Education, general",,,3
1804,r326,"Education -> Other education -> Education, other",Education,Other education,"Education, other",,,3
1804,r327,Humanities and arts,Humanities and arts,,,,,1
1804,r328,Humanities and arts -> Foreign languages and literature,Humanities and arts,Foreign languages and literature,,,,2
1804,r329,Humanities and arts -> Foreign languages and literature -> French,Humanities and arts,Foreign languages and literature,French,,,3
1804,r330,Humanities and arts -> Foreign languages and literature -> French -> Germanic language and literature,Humanities and arts,Foreign languages and literature,French,Germanic language and literature,,4
1804,r331,Humanities and arts -> Foreign languages and literature -> French -> Spanish language and literature,Humanities and arts,Foreign languages and literature,French,Spanish language and literature,,4
1804,r332,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",,4
1804,r333,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Arabic language and literature<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Arabic language and literature<sup>*</sup>,5
1804,r334,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Chinese language and literature<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Chinese language and literature<sup>*</sup>,5
1804,r335,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Italian<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Italian<sup>*</sup>,5
1804,r336,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Japanese language and literature<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Japanese language and literature<sup>*</sup>,5
1804,r337,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Latin American languages and literature<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Latin American languages and literature<sup>*</sup>,5
1804,r338,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Russian language and literature<sup>*</sup>",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>",Russian language and literature<sup>*</sup>,5
1804,r339,"Humanities and arts -> Foreign languages and literature -> French -> Other languages, aggregated<sup>&#8224;</sup> -> Foreign languages and literatures, other",Humanities and arts,Foreign languages and literature,French,"Other languages, aggregated<sup>&#8224;</sup>","Foreign languages and literatures, other",5
1804,r340,Humanities and arts -> History,Humanities and arts,History,,,,2
1804,r341,"Humanities and arts -> History -> American history, United States and Canada",Humanities and arts,History,"American history, United States and Canada",,,3
1804,r342,Humanities and arts -> History -> Asian history,Humanities and arts,History,Asian history,,,3
1804,r343,Humanities and arts -> History -> European history,Humanities and arts,History,European history,,,3
1804,r344,Humanities and arts -> History -> Latin American history,Humanities and arts,History,Latin American history,,,3
1804,r345,"Humanities and arts -> History -> Middle, Near East history",Humanities and arts,History,"Middle, Near East history",,,3
1804,r346,"Humanities and arts -> History -> History, general",Humanities and arts,History,"History, general",,,3
1804,r347,"Humanities and arts -> History -> History, aggregated<sup>&#8224;</sup>",Humanities and arts,History,"History, aggregated<sup>&#8224;</sup>",,,3
1804,r348,"Humanities and arts -> History -> History, aggregated<sup>&#8224;</sup> -> African history",Humanities and arts,History,"History, aggregated<sup>&#8224;</sup>",African history,,4
1804,r349,"Humanities and arts -> History -> History, aggregated<sup>&#8224;</sup> -> History, other",Humanities and arts,History,"History, aggregated<sup>&#8224;</sup>","History, other",,4
1804,r350,Humanities and arts -> Letters,Humanities and arts,Letters,,,,2
1804,r351,"Humanities and arts -> Letters -> American literature, United States and Canada",Humanities and arts,Letters,"American literature, United States and Canada",,,3
1804,r352,Humanities and arts -> Letters -> Classics,Humanities and arts,Letters,Classics,,,3
1804,r353,Humanities and arts -> Letters -> Comparative literature,Humanities and arts,Letters,Comparative literature,,,3
1804,r354,Humanities and arts -> Letters -> English language,Humanities and arts,Letters,English language,,,3
1804,r355,"Humanities and arts -> Letters -> English literature, British and Commonwealth",Humanities and arts,Letters,"English literature, British and Commonwealth",,,3
1804,r356,Humanities and arts -> Letters -> Rhetoric and composition,Humanities and arts,Letters,Rhetoric and composition,,,3
1804,r357,Humanities and arts -> Letters -> Speech and rhetorical studies,Humanities and arts,Letters,Speech and rhetorical studies,,,3
1804,r358,"Humanities and arts -> Letters -> Letters, aggregated<sup>&#8224;</sup>",Humanities and arts,Letters,"Letters, aggregated<sup>&#8224;</sup>",,,3
1804,r359,"Humanities and arts -> Letters -> Letters, aggregated<sup>&#8224;</sup> -> Creative writing",Humanities and arts,Letters,"Letters, aggregated<sup>&#8224;</sup>",Creative writing,,4
1804,r360,"Humanities and arts -> Letters -> Letters, aggregated<sup>&#8224;</sup> -> Letters, general<sup>*</sup>",Humanities and arts,Letters,"Letters, aggregated<sup>&#8224;</sup>","Letters, general<sup>*</sup>",,4
1804,r361,"Humanities and arts -> Letters -> Letters, aggregated<sup>&#8224;</sup> -> Letters, other<sup>*</sup>",Humanities and arts,Letters,"Letters, aggregated<sup>&#8224;</sup>","Letters, other<sup>*</sup>",,4
1804,r362,Humanities and arts -> Other humanities and arts,Humanities and arts,Other humanities and arts,,,,2
1804,r363,"Humanities and arts -> Other humanities and arts -> African American studies, literature, and history",Humanities and arts,Other humanities and arts,"African American studies, literature, and history",,,3
1804,r364,Humanities and arts -> Other humanities and arts -> Archaeology (humanities),Humanities and arts,Other humanities and arts,Archaeology (humanities),,,3
1804,r365,"Humanities and arts -> Other humanities and arts -> Art history, criticism, and conservation",Humanities and arts,Other humanities and arts,"Art history, criticism, and conservation",,,3
1804,r366,"Humanities and arts -> Other humanities and arts -> Dance, drama<sup>&#8224;</sup>",Humanities and arts,Other humanities and arts,"Dance, drama<sup>&#8224;</sup>",,,3
1804,r367,"Humanities and arts -> Other humanities and arts -> Dance, drama<sup>&#8224;</sup> -> Dance<sup>*</sup>",Humanities and arts,Other humanities and arts,"Dance, drama<sup>&#8224;</sup>",Dance<sup>*</sup>,,4
1804,r368,"Humanities and arts -> Other humanities and arts -> Dance, drama<sup>&#8224;</sup> -> Drama, theater arts",Humanities and arts,Other humanities and arts,"Dance, drama<sup>&#8224;</sup>","Drama, theater arts",,4
1804,r369,"Humanities and arts -> Other humanities and arts -> Film, cinema, video studies",Humanities and arts,Other humanities and arts,"Film, cinema, video studies",,,3
1804,r370,Humanities and arts -> Other humanities and arts -> Music,Humanities and arts,Other humanities and arts,Music,,,3
1804,r371,Humanities and arts -> Other humanities and arts -> Musicology and ethnomusicology,Humanities and arts,Other humanities and arts,Musicology and ethnomusicology,,,3
1804,r372,Humanities and arts -> Other humanities and arts -> Music performance,Humanities and arts,Other humanities and arts,Music performance,,,3
1804,r373,Humanities and arts -> Other humanities and arts -> Music theory and composition,Humanities and arts,Other humanities and arts,Music theory and composition,,,3
1804,r374,"Humanities and arts -> Other humanities and arts -> Philosophy, ethics<sup>&#8224;</sup>",Humanities and arts,Other humanities and arts,"Philosophy, ethics<sup>&#8224;</sup>",,,3
1804,r375,"Humanities and arts -> Other humanities and arts -> Philosophy, ethics<sup>&#8224;</sup> -> Ethics",Humanities and arts,Other humanities and arts,"Philosophy, ethics<sup>&#8224;</sup>",Ethics,,4
1804,r376,"Humanities and arts -> Other humanities and arts -> Philosophy, ethics<sup>&#8224;</sup> -> Philosophy",Humanities and arts,Other humanities and arts,"Philosophy, ethics<sup>&#8224;</sup>",Philosophy,,4
1804,r377,"Humanities and arts -> Other humanities and arts -> Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup>",Humanities and arts,Other humanities and arts,"Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup>",,,3
1804,r378,"Humanities and arts -> Other humanities and arts -> Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup> -> Jewish, Judaic studies<sup>*</sup>",Humanities and arts,Other humanities and arts,"Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup>","Jewish, Judaic studies<sup>*</sup>",,4
1804,r379,"Humanities and arts -> Other humanities and arts -> Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup> -> Religion, religious studies",Humanities and arts,Other humanities and arts,"Religion/religious studies, Jewish/Judaic studies<sup>&#8224;</sup>","Religion, religious studies",,4
1804,r380,"Humanities and arts -> Other humanities and arts -> Theology, religious education",Humanities and arts,Other humanities and arts,"Theology, religious education",,,3
1804,r381,"Humanities and arts -> Other humanities and arts -> Other humanities, aggregated<sup>&#8224;</sup>",Humanities and arts,Other humanities and arts,"Other humanities, aggregated<sup>&#8224;</sup>",,,3
1804,r382,"Humanities and arts -> Other humanities and arts -> Other humanities, aggregated<sup>&#8224;</sup> -> Bible, biblical studies",Humanities and arts,Other humanities and arts,"Other humanities, aggregated<sup>&#8224;</sup>","Bible, biblical studies",,4
1804,r383,"Humanities and arts -> Other humanities and arts -> Other humanities, aggregated<sup>&#8224;</sup> -> Music, other<sup>*</sup>",Humanities and arts,Other humanities and arts,"Other humanities, aggregated<sup>&#8224;</sup>","Music, other<sup>*</sup>",,4
1804,r384,"Humanities and arts -> Other humanities and arts -> Other humanities, aggregated<sup>&#8224;</sup> -> Humanities, general",Humanities and arts,Other humanities and arts,"Other humanities, aggregated<sup>&#8224;</sup>","Humanities, general",,4
1804,r385,"Humanities and arts -> Other humanities and arts -> Other humanities, aggregated<sup>&#8224;</sup> -> Humanities, other",Humanities and arts,Other humanities and arts,"Other humanities, aggregated<sup>&#8224;</sup>","Humanities, other",,4
1804,r386,Other<sup>a</sup>,Other<sup>a</sup>,,,,,1
1804,r387,Other<sup>a</sup> -> Business management and administration,Other<sup>a</sup>,Business management and administration,,,,2
1804,r388,Other<sup>a</sup> -> Business management and administration -> Accounting,Other<sup>a</sup>,Business management and administration,Accounting,,,3
1804,r389,Other<sup>a</sup> -> Business management and administration -> Business administration and management,Other<sup>a</sup>,Business management and administration,Business administration and management,,,3
1804,r390,Other<sup>a</sup> -> Business management and administration -> Finance,Other<sup>a</sup>,Business management and administration,Finance,,,3
1804,r391,"Other<sup>a</sup> -> Business management and administration -> Human resources, organizational behavior<sup>&#8224;</sup>",Other<sup>a</sup>,Business management and administration,"Human resources, organizational behavior<sup>&#8224;</sup>",,,3
1804,r392,"Other<sup>a</sup> -> Business management and administration -> Human resources, organizational behavior<sup>&#8224;</sup> -> Human resources development<sup>*</sup>",Other<sup>a</sup>,Business management and administration,"Human resources, organizational behavior<sup>&#8224;</sup>",Human resources development<sup>*</sup>,,4
1804,r393,"Other<sup>a</sup> -> Business management and administration -> Human resources, organizational behavior<sup>&#8224;</sup> -> Organizational behavior",Other<sup>a</sup>,Business management and administration,"Human resources, organizational behavior<sup>&#8224;</sup>",Organizational behavior,,4
1804,r394,"Other<sup>a</sup> -> Business management and administration -> Management information systems, business statistics",Other<sup>a</sup>,Business management and administration,"Management information systems, business statistics",,,3
1804,r395,Other<sup>a</sup> -> Business management and administration -> Marketing management and research,Other<sup>a</sup>,Business management and administration,Marketing management and research,,,3
1804,r396,Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup>,Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,,,3
1804,r397,"Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> Business, managerial economics<sup>*</sup>",Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,"Business, managerial economics<sup>*</sup>",,4
1804,r398,"Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> Hospitality, food service, and tourism management<sup>*</sup>",Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,"Hospitality, food service, and tourism management<sup>*</sup>",,4
1804,r399,"Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> International business, trade, commerce<sup>*</sup>",Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,"International business, trade, commerce<sup>*</sup>",,4
1804,r400,Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> Operations research (business)<sup>*</sup>,Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,Operations research (business)<sup>*</sup>,,4
1804,r401,"Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> Business management and administration, general",Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,"Business management and administration, general",,4
1804,r402,"Other<sup>a</sup> -> Business management and administration -> Other aggregated business fields<sup>&#8224;</sup> -> Business management and administration, other",Other<sup>a</sup>,Business management and administration,Other aggregated business fields<sup>&#8224;</sup>,"Business management and administration, other",,4
1804,r403,Other<sup>a</sup> -> Communication,Other<sup>a</sup>,Communication,,,,2
1804,r404,Other<sup>a</sup> -> Communication -> Communication research,Other<sup>a</sup>,Communication,Communication research,,,3
1804,r405,"Other<sup>a</sup> -> Communication -> Mass communication, media studies",Other<sup>a</sup>,Communication,"Mass communication, media studies",,,3
1804,r406,"Other<sup>a</sup> -> Communication -> Communication, general",Other<sup>a</sup>,Communication,"Communication, general",,,3
1804,r407,"Other<sup>a</sup> -> Communication -> Communication, aggregated<sup>&#8224;</sup>",Other<sup>a</sup>,Communication,"Communication, aggregated<sup>&#8224;</sup>",,,3
1804,r408,"Other<sup>a</sup> -> Communication -> Communication, aggregated<sup>&#8224;</sup> -> Communication theory<sup>*</sup>",Other<sup>a</sup>,Communication,"Communication, aggregated<sup>&#8224;</sup>",Communication theory<sup>*</sup>,,4
1804,r409,"Other<sup>a</sup> -> Communication -> Communication, aggregated<sup>&#8224;</sup> -> Film, radio, TV and digital communication<sup>*</sup>",Other<sup>a</sup>,Communication,"Communication, aggregated<sup>&#8224;</sup>","Film, radio, TV and digital communication<sup>*</sup>",,4
1804,r410,"Other<sup>a</sup> -> Communication -> Communication, aggregated<sup>&#8224;</sup> -> Communication, other",Other<sup>a</sup>,Communication,"Communication, aggregated<sup>&#8224;</sup>","Communication, other",,4
1804,r411,Other<sup>a</sup> -> Non-S&E fields nec,Other<sup>a</sup>,Non-S&E fields nec,,,,2
1804,r412,Other<sup>a</sup> -> Non-S&E fields nec -> Architecture and environmental design,Other<sup>a</sup>,Non-S&E fields nec,Architecture and environmental design,,,3
1804,r413,"Other<sup>a</sup> -> Non-S&E fields nec -> Family, consumer sciences and human sciences",Other<sup>a</sup>,Non-S&E fields nec,"Family, consumer sciences and human sciences",,,3
1804,r414,"Other<sup>a</sup> -> Non-S&E fields nec -> Parks, sports, recreation, leisure and fitness",Other<sup>a</sup>,Non-S&E fields nec,"Parks, sports, recreation, leisure and fitness",,,3
1804,r415,Other<sup>a</sup> -> Non-S&E fields nec -> Public administration,Other<sup>a</sup>,Non-S&E fields nec,Public administration,,,3
1804,r416,Other<sup>a</sup> -> Non-S&E fields nec -> Social work,Other<sup>a</sup>,Non-S&E fields nec,Social work,,,3
1804,r417,"Other<sup>a</sup> -> Non-S&E fields nec -> Fields nec, aggregated<sup>&#8224;</sup>",Other<sup>a</sup>,Non-S&E fields nec,"Fields nec, aggregated<sup>&#8224;</sup>",,,3
1804,r418,"Other<sup>a</sup> -> Non-S&E fields nec -> Fields nec, aggregated<sup>&#8224;</sup> -> Law<sup>*</sup>",Other<sup>a</sup>,Non-S&E fields nec,"Fields nec, aggregated<sup>&#8224;</sup>",Law<sup>*</sup>,,4
1804,r419,"Other<sup>a</sup> -> Non-S&E fields nec -> Fields nec, aggregated<sup>&#8224;</sup> -> Library science",Other<sup>a</sup>,Non-S&E fields nec,"Fields nec, aggregated<sup>&#8224;</sup>",Library science,,4
1804,r420,"Other<sup>a</sup> -> Non-S&E fields nec -> Fields nec, aggregated<sup>&#8224;</sup> -> Other fields nec",Other<sup>a</sup>,Non-S&E fields nec,"Fields nec, aggregated<sup>&#8224;</sup>",Other fields nec,,4
1804,r421,Other<sup>a</sup> -> Unknown field,Other<sup>a</sup>,Unknown field,,,,2
