table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2021,field_2022,field_2023_all_non_s_e_fields,field_2023_business_management_and_business_administration,field_2023_communication_and_communications_technologies,field_2023_education,field_2023_humanities,field_2023_law,field_2023_social_work,field_2023_visual_and_performing_arts,field_2023_non_s_e_nec
12706,r231,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,230,"['5,177', '']","['1,089', '']","['860', '']","['0', '']","['37', '']","['449', '']","['0', '']","['0', '']","['0', '']","['0', '']","['374', '']"
12706,r232,All institutions -> U. Vermont,All institutions,U. Vermont,2,231,"['436', '']","['336', '']","['855', '']","['0', '']","['201', '']","['554', '']","['0', '']","['0', '']","['0', '']","['0', '']","['100', '']"
12706,r233,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,232,"['261', '']","['739', '']","['845', '']","['0', '']","['0', '']","['308', '']","['0', '']","['0', '']","['0', '']","['0', '']","['537', '']"
12706,r234,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,233,"['327', '']","['687', '']","['817', '']","['0', '']","['17', '']","['800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r235,All institutions -> East Stroudsburg U. Pennsylvania,All institutions,East Stroudsburg U. Pennsylvania,2,234,"['ne', '']","['470', '']","['809', '']","['0', '']","['0', '']","['809', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r236,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,235,"['526', '']","['961', '']","['805', '']","['0', '']","['0', '']","['805', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r237,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,236,"['245', '']","['1,246', '']","['799', '']","['0', '']","['0', '']","['607', '']","['190', '']","['0', '']","['2', '']","['0', '']","['0', '']"
12706,r238,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,237,"['530', '']","['617', '']","['797', '']","['330', '']","['2', '']","['351', '']","['112', '']","['1', '']","['0', '']","['1', '']","['0', '']"
12706,r239,All institutions -> Arcadia U.,All institutions,Arcadia U.,2,238,"['193', '']","['ne', '']","['754', '']","['0', '']","['0', '']","['754', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r240,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,239,"['665', '']","['558', '']","['750', '']","['0', '']","['0', '']","['750', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r241,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,240,"['830', '']","['869', '']","['747', '']","['0', '']","['0', '']","['747', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r242,All institutions -> U. Colorado Anschutz Medical Campus,All institutions,U. Colorado Anschutz Medical Campus,2,241,"['668', '']","['497', '']","['746', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['209', '']","['0', '']","['537', '']"
12706,r243,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,242,"['410', '']","['459', '']","['744', '']","['0', '']","['0', '']","['641', '']","['5', '']","['0', '']","['0', '']","['0', '']","['98', '']"
12706,r244,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,243,"['626', '']","['854', '']","['737', '']","['152', '']","['0', '']","['467', '']","['23', '']","['95', '']","['0', '']","['0', '']","['0', '']"
12706,r245,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,244,"['905', '']","['793', '']","['729', '']","['14', '']","['0', '']","['479', '']","['65', '']","['0', '']","['0', '']","['0', '']","['171', '']"
12706,r246,All institutions -> Kean U.,All institutions,Kean U.,2,244,"['120', '']","['327', '']","['729', '']","['133', '']","['0', '']","['341', '']","['18', '']","['0', '']","['2', '']","['0', '']","['235', '']"
12706,r247,All institutions -> Tulane U.,All institutions,Tulane U.,2,246,"['385', '']","['554', '']","['719', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['719', '']"
12706,r248,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,247,"['586', '']","['706', '']","['679', '']","['0', '']","['0', '']","['448', '']","['0', '']","['0', '']","['231', '']","['0', '']","['0', '']"
12706,r249,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,248,"['1,009', '']","['607', '']","['673', 'i']","['0', 'i']","['0', 'i']","['673', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r250,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,249,"['969', '']","['967', '']","['666', '']","['0', '']","['0', '']","['195', '']","['0', '']","['57', '']","['134', '']","['0', '']","['280', '']"
12706,r251,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,250,"['0', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']","['660', '']","['0', '']","['0', '']","['0', '']"
12706,r252,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,251,"['265', '']","['588', '']","['658', '']","['0', '']","['0', '']","['653', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']"
12706,r253,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,252,"['313', '']","['386', '']","['649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['649', '']"
12706,r254,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,253,"['198', '']","['282', '']","['647', '']","['3', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['0', '']","['219', '']"
12706,r255,All institutions -> Drake U.,All institutions,Drake U.,2,254,"['645', '']","['686', '']","['630', '']","['0', '']","['0', '']","['590', '']","['0', '']","['20', '']","['0', '']","['0', '']","['20', '']"
12706,r256,All institutions -> Carnegie Mellon U.,All institutions,Carnegie Mellon U.,2,255,"['250', '']","['126', '']","['621', '']","['0', '']","['0', '']","['528', '']","['81', '']","['0', '']","['0', '']","['0', '']","['12', '']"
12706,r257,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,256,"['15', '']","['329', '']","['617', '']","['0', '']","['0', '']","['5', '']","['18', '']","['0', '']","['0', '']","['0', '']","['594', '']"
12706,r258,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,257,"['886', '']","['824', '']","['613', '']","['233', '']","['0', '']","['0', '']","['273', '']","['0', '']","['0', '']","['106', '']","['1', '']"
12706,r259,All institutions -> Marquette U.,All institutions,Marquette U.,2,258,"['448', '']","['433', '']","['609', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['562', '']"
12706,r260,All institutions -> Marshall U.,All institutions,Marshall U.,2,259,"['332', '']","['494', '']","['605', '']","['10', '']","['0', '']","['595', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r261,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,260,"['10', '']","['273', '']","['597', '']","['0', '']","['335', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['262', '']"
12706,r262,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,261,"['329', '']","['222', '']","['575', '']","['0', '']","['0', '']","['575', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r263,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,262,"['585', '']","['747', '']","['574', '']","['481', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']"
12706,r264,All institutions -> U. Guam,All institutions,U. Guam,2,263,"['454', '']","['763', '']","['573', '']","['0', '']","['0', '']","['573', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r265,All institutions -> Texas A&M U.-San Antonio,All institutions,Texas A&M U.-San Antonio,2,264,"['ne', '']","['0', '']","['572', '']","['0', '']","['0', '']","['120', '']","['7', '']","['0', '']","['0', '']","['0', '']","['445', '']"
12706,r266,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,265,"['16', '']","['537', '']","['571', '']","['0', '']","['0', '']","['168', '']","['38', '']","['0', '']","['0', '']","['0', '']","['365', '']"
12706,r267,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,266,"['174', '']","['411', '']","['568', '']","['34', '']","['0', '']","['519', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
12706,r268,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,267,"['547', '']","['547', '']","['559', '']","['69', '']","['0', '']","['338', '']","['40', '']","['0', '']","['0', '']","['0', '']","['112', '']"
12706,r269,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,268,"['115', '']","['550', '']","['550', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['99', '']","['271', '']"
12706,r270,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,269,"['471', '']","['633', '']","['547', '']","['58', '']","['0', '']","['458', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r271,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,270,"['227', '']","['440', '']","['544', '']","['0', '']","['0', '']","['409', '']","['0', '']","['0', '']","['61', '']","['0', '']","['74', '']"
12706,r272,All institutions -> Hope C.,All institutions,Hope C.,2,271,"['35', '']","['223', '']","['542', '']","['0', '']","['0', '']","['540', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12706,r273,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,272,"['337', '']","['517', '']","['537', '']","['0', '']","['0', '']","['462', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r274,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,273,"['52', '']","['259', '']","['524', '']","['45', '']","['0', '']","['213', '']","['241', '']","['0', '']","['0', '']","['0', '']","['25', '']"
12706,r275,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,274,"['306', '']","['298', '']","['518', '']","['0', '']","['0', '']","['518', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r276,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,275,"['552', '']","['587', '']","['517', '']","['0', '']","['0', '']","['517', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r277,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,276,"['290', '']","['315', '']","['516', '']","['0', '']","['0', '']","['516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r278,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,277,"['1,099', '']","['784', '']","['509', '']","['0', '']","['0', '']","['507', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12706,r279,"All institutions -> CUNY, City C.",All institutions,"CUNY, City C.",2,278,"['118', '']","['568', '']","['501', '']","['0', '']","['0', '']","['32', '']","['0', '']","['289', '']","['0', '']","['0', '']","['180', '']"
12706,r280,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,279,"['102', '']","['191', '']","['498', '']","['0', '']","['35', '']","['199', '']","['1', '']","['0', '']","['0', '']","['0', '']","['263', '']"
12706,r281,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,279,"['108', '']","['2,506', '']","['498', '']","['60', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['399', '']"
12706,r282,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,281,"['66', '']","['115', '']","['497', '']","['0', '']","['163', '']","['238', '']","['0', '']","['0', '']","['0', '']","['60', '']","['36', '']"
12706,r283,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,282,"['304', '']","['311', '']","['493', '']","['0', '']","['0', '']","['493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r284,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,283,"['418', '']","['239', '']","['492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['492', '']"
12706,r285,All institutions -> Ball State U.,All institutions,Ball State U.,2,284,"['370', '']","['667', '']","['484', '']","['0', '']","['29', '']","['121', '']","['0', '']","['0', '']","['52', '']","['0', '']","['282', '']"
12706,r286,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,284,"['506', '']","['398', '']","['484', '']","['0', '']","['0', '']","['484', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r287,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,286,"['0', '']","['159', '']","['480', '']","['0', '']","['0', '']","['480', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r288,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,286,"['554', '']","['168', '']","['480', '']","['46', '']","['0', '']","['409', '']","['3', '']","['0', '']","['0', '']","['0', '']","['22', '']"
12706,r289,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,288,"['1,874', '']","['682', '']","['478', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['407', '']"
12706,r290,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,289,"['1,373', '']","['789', '']","['462', '']","['242', '']","['0', '']","['220', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r291,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,290,"['280', 'i']","['347', 'i']","['458', 'i']","['37', 'i']","['12', 'i']","['249', 'i']","['16', 'i']","['0', 'i']","['46', 'i']","['3', 'i']","['95', 'i']"
12706,r292,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,291,"['543', '']","['561', '']","['455', '']","['0', '']","['0', '']","['455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r293,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,292,"['230', '']","['369', '']","['451', '']","['50', '']","['0', '']","['256', '']","['0', '']","['49', '']","['0', '']","['0', '']","['96', '']"
12706,r294,All institutions -> Chapman U.,All institutions,Chapman U.,2,293,"['693', '']","['644', '']","['440', '']","['6', '']","['0', '']","['31', '']","['0', '']","['66', '']","['0', '']","['0', '']","['337', '']"
12706,r295,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,294,"['352', '']","['328', '']","['433', '']","['0', '']","['0', '']","['123', '']","['92', '']","['12', '']","['0', '']","['0', '']","['206', '']"
12706,r296,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,295,"['0', 'i']","['401', 'i']","['428', 'i']","['15', 'i']","['5', 'i']","['346', 'i']","['22', 'i']","['37', 'i']","['0', 'i']","['3', 'i']","['0', 'i']"
12706,r297,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,296,"['72', '']","['265', '']","['421', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['379', '']","['0', '']","['0', '']"
12706,r298,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,297,"['0', '']","['0', '']","['419', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']","['226', '']","['0', '']","['0', '']"
12706,r299,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,298,"['329', '']","['607', '']","['417', '']","['0', '']","['65', '']","['292', '']","['17', '']","['0', '']","['24', '']","['0', '']","['19', '']"
12706,r300,All institutions -> New Mexico State U.,All institutions,New Mexico State U.,2,298,"['464', '']","['341', '']","['417', '']","['115', '']","['0', '']","['190', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']"
12706,r301,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,300,"['3,160', '']","['1,720', '']","['416', '']","['0', '']","['0', '']","['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['234', '']"
12706,r302,All institutions -> Nevada State C.,All institutions,Nevada State C.,2,301,"['ne', '']","['0', '']","['404', '']","['0', '']","['0', '']","['404', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r303,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,302,"['607', '']","['145', '']","['403', '']","['0', '']","['0', '']","['369', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']"
12706,r304,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,302,"['44', '']","['222', '']","['403', '']","['0', '']","['0', '']","['403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r305,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,304,"['251', '']","['240', '']","['385', '']","['0', '']","['0', '']","['235', '']","['24', '']","['0', '']","['0', '']","['0', '']","['126', '']"
12706,r306,All institutions -> U. San Diego,All institutions,U. San Diego,2,305,"['557', '']","['407', '']","['384', '']","['0', '']","['0', '']","['366', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']"
12706,r307,All institutions -> Mercer U.,All institutions,Mercer U.,2,306,"['0', '']","['0', '']","['383', '']","['0', '']","['0', '']","['359', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r308,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,307,"['0', '']","['0', '']","['381', '']","['0', '']","['0', '']","['381', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r309,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,308,"['431', '']","['608', '']","['379', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['175', '']","['3', '']"
12706,r310,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,309,"['364', '']","['544', '']","['378', '']","['0', '']","['0', '']","['269', '']","['0', '']","['0', '']","['0', '']","['0', '']","['109', '']"
12706,r311,All institutions -> Georgetown U.,All institutions,Georgetown U.,2,310,"['1,621', '']","['588', '']","['377', '']","['190', '']","['114', '']","['0', '']","['58', '']","['13', '']","['0', '']","['0', '']","['2', '']"
12706,r312,All institutions -> Bentley U.,All institutions,Bentley U.,2,311,"['ne', '']","['286', '']","['376', '']","['0', '']","['0', '']","['376', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r313,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,312,"['280', '']","['273', '']","['375', '']","['0', '']","['0', '']","['338', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']"
12706,r314,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,313,"['505', '']","['249', '']","['366', '']","['0', '']","['0', '']","['366', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r315,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,314,"['580', '']","['392', '']","['364', '']","['0', '']","['0', '']","['364', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r316,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,315,"['374', '']","['492', '']","['362', '']","['85', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['167', '']"
12706,r317,All institutions -> Ohio U.,All institutions,Ohio U.,2,316,"['116', '']","['227', '']","['347', '']","['0', '']","['0', '']","['310', '']","['0', '']","['0', '']","['0', '']","['15', '']","['22', '']"
12706,r318,All institutions -> Seattle U.,All institutions,Seattle U.,2,316,"['840', '']","['691', '']","['347', '']","['0', '']","['0', '']","['347', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r319,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,318,"['456', '']","['629', '']","['346', '']","['7', '']","['0', '']","['339', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r320,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,318,"['75', '']","['249', '']","['346', '']","['0', '']","['0', '']","['346', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r321,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,320,"['738', '']","['1,031', '']","['328', '']","['168', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']"
12706,r322,"All institutions -> Marian U., Indianapolis",All institutions,"Marian U., Indianapolis",2,321,"['ne', '']","['ne', '']","['322', '']","['0', '']","['0', '']","['322', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r323,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,322,"['381', '']","['195', '']","['320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['320', '']"
12706,r324,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,322,"['0', '']","['0', '']","['320', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['320', '']"
12706,r325,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,324,"['513', '']","['295', '']","['312', '']","['8', '']","['0', '']","['228', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']"
12706,r326,All institutions -> Baylor U.,All institutions,Baylor U.,2,325,"['146', '']","['344', '']","['305', '']","['0', '']","['15', '']","['231', '']","['58', '']","['0', '']","['1', '']","['0', '']","['0', '']"
12706,r327,"All institutions -> U. Hawaii, Maui C.",All institutions,"U. Hawaii, Maui C.",2,326,"['110', '']","['ne', '']","['295', '']","['0', '']","['0', '']","['295', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r328,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,327,"['464', '']","['189', '']","['283', '']","['0', '']","['0', '']","['25', '']","['258', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r329,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,328,"['323', '']","['408', '']","['281', '']","['0', '']","['0', '']","['281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r330,All institutions -> C. Charleston,All institutions,C. Charleston,2,329,"['287', '']","['180', '']","['278', '']","['85', '']","['0', '']","['152', '']","['34', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12706,r331,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,330,"['425', '']","['519', '']","['272', '']","['0', '']","['0', '']","['269', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r332,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,331,"['0', 'i']","['238', 'i']","['269', 'i']","['17', 'i']","['0', 'i']","['151', 'i']","['14', 'i']","['0', 'i']","['21', 'i']","['0', 'i']","['66', 'i']"
12706,r333,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,332,"['572', '']","['ne', '']","['268', '']","['0', '']","['0', '']","['221', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']"
12706,r334,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,333,"['157', '']","['155', '']","['263', '']","['0', '']","['0', '']","['187', '']","['2', '']","['0', '']","['0', '']","['3', '']","['71', '']"
12706,r335,All institutions -> California Institute of Technology,All institutions,California Institute of Technology,2,334,"['5,387', '']","['4,294', '']","['257', '']","['0', '']","['0', '']","['0', '']","['257', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r336,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,334,"['239', '']","['264', '']","['257', '']","['149', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r337,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,336,"['78', '']","['73', '']","['253', '']","['0', '']","['0', '']","['54', '']","['6', '']","['14', '']","['0', '']","['0', '']","['179', '']"
12706,r338,All institutions -> Black Hills State U.,All institutions,Black Hills State U.,2,337,"['76', '']","['76', '']","['252', '']","['0', '']","['0', '']","['252', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r339,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,338,"['116', '']","['88', '']","['251', '']","['8', '']","['0', '']","['53', '']","['0', '']","['0', '']","['79', '']","['0', '']","['111', '']"
12706,r340,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,339,"['69', '']","['165', '']","['248', '']","['0', '']","['0', '']","['248', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r341,All institutions -> Reed C.,All institutions,Reed C.,2,340,"['181', 'i']","['218', 'i']","['247', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['247', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12706,r342,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,341,"['35', '']","['75', '']","['241', '']","['241', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r343,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,341,"['100', '']","['141', '']","['241', '']","['0', '']","['0', '']","['107', '']","['21', '']","['0', '']","['111', '']","['0', '']","['2', '']"
12706,r344,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,341,"['51', '']","['364', '']","['241', '']","['0', '']","['0', '']","['0', '']","['241', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r345,All institutions -> Towson U.,All institutions,Towson U.,2,344,"['15', '']","['35', '']","['240', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['238', '']"
12706,r346,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,344,"['123', '']","['199', '']","['240', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']","['47', '']"
12706,r347,All institutions -> Creighton U.,All institutions,Creighton U.,2,346,"['159', 'i']","['223', 'i']","['235', 'i']","['11', 'i']","['8', 'i']","['102', 'i']","['16', 'i']","['8', 'i']","['53', 'i']","['3', 'i']","['34', 'i']"
12706,r348,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,347,"['508', '']","['90', '']","['224', '']","['0', '']","['0', '']","['166', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r349,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,348,"['187', 'i']","['201', 'i']","['223', 'i']","['77', 'i']","['0', 'i']","['0', 'i']","['126', 'i']","['0', 'i']","['0', 'i']","['20', 'i']","['0', 'i']"
12706,r350,All institutions -> Babson C.,All institutions,Babson C.,2,349,"['0', '']","['29', '']","['222', '']","['222', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r351,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,350,"['272', '']","['412', '']","['219', '']","['7', '']","['0', '']","['205', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r352,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,351,"['473', '']","['1,013', '']","['210', '']","['0', '']","['0', '']","['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12706,r353,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,352,"['208', '']","['518', '']","['206', '']","['0', '']","['23', '']","['111', '']","['17', '']","['0', '']","['55', '']","['0', '']","['0', '']"
