table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5447,r231,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,230,"['1,409', '']","['0', '']","['563', '']","['60', '']","['528', '']","['37', '']","['0', '']","['0', '']","['0', '']","['147', '']","['74', '']"
5447,r232,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,231,"['1,408', '']","['0', '']","['181', '']","['1,133', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['9', '']"
5447,r233,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,232,"['1,402', '']","['0', '']","['0', '']","['1,402', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r234,All institutions -> Miami U.,All institutions,Miami U.,2,233,"['1,392', '']","['22', '']","['10', '']","['0', '']","['0', '']","['5', '']","['158', '']","['228', '']","['0', '']","['9', '']","['960', '']"
5447,r235,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,234,"['1,383', '']","['50', '']","['0', '']","['350', '']","['0', '']","['0', '']","['13', '']","['181', '']","['50', '']","['377', '']","['362', '']"
5447,r236,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,235,"['1,379', '']","['0', '']","['0', '']","['1,379', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r237,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,236,"['1,368', '']","['0', '']","['30', '']","['57', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['986', '']","['193', '']"
5447,r238,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,237,"['1,367', '']","['0', '']","['1,225', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['66', '']","['0', '']","['28', '']"
5447,r239,All institutions -> Troy U.,All institutions,Troy U.,2,238,"['1,355', '']","['0', '']","['47', '']","['41', '']","['0', '']","['1,216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']"
5447,r240,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,239,"['1,333', '']","['0', '']","['0', '']","['936', '']","['0', '']","['0', '']","['0', '']","['397', '']","['0', '']","['0', '']","['0', '']"
5447,r241,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,239,"['1,333', '']","['0', '']","['0', '']","['1,333', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r242,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,241,"['1,325', '']","['0', '']","['661', '']","['577', '']","['0', '']","['0', '']","['0', '']","['3', '']","['84', '']","['0', '']","['0', '']"
5447,r243,All institutions -> U. Guam,All institutions,U. Guam,2,242,"['1,323', '']","['0', '']","['868', '']","['455', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r244,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,243,"['1,316', '']","['0', '']","['272', '']","['67', '']","['0', '']","['90', '']","['55', '']","['235', '']","['0', '']","['0', '']","['597', '']"
5447,r245,All institutions -> Rowan U.,All institutions,Rowan U.,2,244,"['1,298', '']","['19', '']","['54', '']","['25', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']","['776', '']","['275', '']"
5447,r246,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,245,"['1,288', '']","['40', '']","['212', '']","['650', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['192', '']","['135', '']"
5447,r247,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,246,"['1,272', '']","['1,272', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r248,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,247,"['1,261', '']","['0', '']","['37', '']","['170', '']","['423', '']","['0', '']","['0', '']","['70', '']","['0', '']","['561', '']","['0', '']"
5447,r249,All institutions -> Augusta U.,All institutions,Augusta U.,2,248,"['1,257', '']","['0', '']","['0', '']","['1,257', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r250,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,249,"['1,252', '']","['0', '']","['0', '']","['1,252', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r251,All institutions -> U. North Dakota,All institutions,U. North Dakota,2,250,"['1,244', '']","['1', '']","['691', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['439', '']","['79', '']"
5447,r252,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,251,"['1,213', '']","['0', '']","['0', '']","['896', '']","['0', '']","['0', '']","['40', '']","['168', '']","['0', '']","['0', '']","['109', '']"
5447,r253,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,252,"['1,203', '']","['0', '']","['0', '']","['1,203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r254,All institutions -> Jacksonville State U.,All institutions,Jacksonville State U.,2,253,"['1,186', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,186', '']"
5447,r255,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,254,"['1,184', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,018', '']"
5447,r256,All institutions -> Howard U.,All institutions,Howard U.,2,255,"['1,179', '']","['0', '']","['225', '']","['304', '']","['0', '']","['133', '']","['365', '']","['0', '']","['0', '']","['152', '']","['0', '']"
5447,r257,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,256,"['1,163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['913', '']","['0', '']"
5447,r258,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,257,"['1,158', '']","['0', '']","['0', '']","['1,158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r259,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,258,"['1,150', '']","['0', '']","['0', '']","['436', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['385', '']","['290', '']"
5447,r260,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,259,"['1,120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,120', '']"
5447,r261,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,260,"['1,117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']","['1,109', '']","['0', '']","['0', '']"
5447,r262,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,261,"['1,104', '']","['0', '']","['25', '']","['528', '']","['0', '']","['0', '']","['0', '']","['173', '']","['0', '']","['91', '']","['287', '']"
5447,r263,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,262,"['1,093', '']","['0', '']","['290', '']","['473', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['330', '']"
5447,r264,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,263,"['1,081', '']","['0', '']","['0', '']","['1,081', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r265,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,264,"['1,069', '']","['0', '']","['0', '']","['15', '']","['0', '']","['257', '']","['0', '']","['126', '']","['0', '']","['0', '']","['671', '']"
5447,r266,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,265,"['1,052', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['95', '']","['815', '']","['0', '']","['108', '']","['0', '']"
5447,r267,All institutions -> Lamar U.,All institutions,Lamar U.,2,266,"['1,040', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['355', '']","['582', '']"
5447,r268,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,267,"['1,016', '']","['32', '']","['0', '']","['151', '']","['0', '']","['25', '']","['22', '']","['0', '']","['0', '']","['68', '']","['718', '']"
5447,r269,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,268,"['1,010', '']","['0', '']","['0', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r270,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,269,"['983', '']","['0', '']","['0', '']","['696', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['281', '']","['6', '']"
5447,r271,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,270,"['979', '']","['0', '']","['200', '']","['602', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['153', '']","['0', '']"
5447,r272,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,271,"['972', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['969', '']"
5447,r273,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,272,"['965', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['718', '']","['0', '']","['0', '']","['109', '']"
5447,r274,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,273,"['957', '']","['0', '']","['0', '']","['432', '']","['0', '']","['13', '']","['0', '']","['98', '']","['0', '']","['247', '']","['167', '']"
5447,r275,All institutions -> Mills C.,All institutions,Mills C.,2,274,"['951', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['951', '']"
5447,r276,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,275,"['934', '']","['0', '']","['0', '']","['701', '']","['0', '']","['233', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r277,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,276,"['923', '']","['0', '']","['0', '']","['202', '']","['0', '']","['32', '']","['0', '']","['66', '']","['0', '']","['76', '']","['547', '']"
5447,r278,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,277,"['918', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['918', '']","['0', '']","['0', '']","['0', '']"
5447,r279,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,278,"['916', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['824', '']"
5447,r280,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,279,"['898', '']","['0', '']","['0', '']","['674', '']","['0', '']","['224', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r281,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,280,"['891', '']","['0', '']","['669', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['84', '']","['36', '']"
5447,r282,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,281,"['867', '']","['0', '']","['0', '']","['185', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['618', '']"
5447,r283,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,282,"['844', '']","['0', '']","['41', '']","['117', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']","['41', '']","['474', '']"
5447,r284,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,283,"['838', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['61', '']","['56', '']","['62', '']","['24', '']","['625', '']"
5447,r285,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,284,"['830', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['818', '']"
5447,r286,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,285,"['827', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['300', '']","['399', '']"
5447,r287,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,286,"['796', '']","['0', '']","['0', '']","['796', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r288,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,287,"['789', '']","['0', '']","['0', '']","['619', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['144', '']","['0', '']"
5447,r289,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,288,"['788', '']","['0', '']","['0', '']","['649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']"
5447,r290,All institutions -> Stockton U.,All institutions,Stockton U.,2,289,"['782', '']","['0', '']","['573', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['209', '']"
5447,r291,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,290,"['760', '']","['0', '']","['611', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r292,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,291,"['742', '']","['0', '']","['0', '']","['742', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r293,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,292,"['720', '']","['0', '']","['19', '']","['85', '']","['0', '']","['351', '']","['0', '']","['0', '']","['0', '']","['0', '']","['265', '']"
5447,r294,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,293,"['712', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['712', '']"
5447,r295,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,294,"['710', '']","['0', '']","['0', '']","['26', '']","['43', '']","['2', '']","['0', '']","['420', '']","['0', '']","['61', '']","['158', '']"
5447,r296,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,295,"['705', '']","['0', '']","['58', '']","['24', '']","['0', '']","['0', '']","['0', '']","['562', '']","['0', '']","['0', '']","['61', '']"
5447,r297,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,296,"['676', '']","['66', '']","['176', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['434', '']"
5447,r298,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,297,"['671', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['671', '']"
5447,r299,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,298,"['670', '']","['0', '']","['662', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r300,All institutions -> U. Akron,All institutions,U. Akron,2,298,"['670', '']","['0', '']","['29', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['490', '']","['0', '']"
5447,r301,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,300,"['658', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['206', '']","['0', '']","['69', '']","['383', '']"
5447,r302,All institutions -> Ball State U.,All institutions,Ball State U.,2,301,"['655', '']","['0', '']","['0', '']","['335', '']","['0', '']","['0', '']","['0', '']","['250', '']","['0', '']","['0', '']","['70', '']"
5447,r303,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,302,"['645', '']","['0', '']","['4', '']","['327', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['314', '']"
5447,r304,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,303,"['644', '']","['0', '']","['0', '']","['644', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r305,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,304,"['630', '']","['0', '']","['9', '']","['601', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']"
5447,r306,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,305,"['620', '']","['0', '']","['0', '']","['0', '']","['587', '']","['21', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']"
5447,r307,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,306,"['616', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['605', '']"
5447,r308,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,307,"['614', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['614', '']"
5447,r309,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,308,"['612', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['607', '']","['5', '']"
5447,r310,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,309,"['610', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['565', '']","['0', '']"
5447,r311,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,310,"['597', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['597', '']","['0', '']","['0', '']","['0', '']"
5447,r312,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,311,"['590', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['62', '']"
5447,r313,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,312,"['567', '']","['0', '']","['0', '']","['308', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['259', '']"
5447,r314,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,312,"['567', '']","['121', '']","['42', '']","['42', '']","['0', '']","['0', '']","['7', '']","['16', '']","['0', '']","['197', '']","['142', '']"
5447,r315,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,314,"['566', '']","['0', '']","['0', '']","['566', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r316,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,315,"['564', '']","['0', '']","['9', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['443', '']","['92', '']"
5447,r317,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,316,"['560', '']","['0', '']","['560', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r318,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,317,"['554', '']","['0', '']","['0', '']","['178', '']","['0', '']","['0', '']","['32', '']","['293', '']","['0', '']","['0', '']","['51', '']"
5447,r319,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,318,"['551', '']","['0', '']","['13', '']","['538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r320,All institutions -> C. Charleston,All institutions,C. Charleston,2,319,"['543', '']","['0', '']","['84', '']","['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['285', '']"
5447,r321,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,320,"['540', '']","['0', '']","['540', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r322,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,321,"['533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['533', '']","['0', '']"
5447,r323,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,322,"['530', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['405', '']","['0', '']","['2', '']"
5447,r324,All institutions -> U. Texas Medical Branch,All institutions,U. Texas Medical Branch,2,323,"['516', '']","['0', '']","['0', '']","['516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r325,All institutions -> Fordham U.,All institutions,Fordham U.,2,324,"['508', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['495', '']"
5447,r326,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,325,"['506', '']","['0', '']","['32', '']","['0', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['326', '']"
5447,r327,All institutions -> Baylor C. of Medicine,All institutions,Baylor C. of Medicine,2,326,"['502', '']","['0', '']","['0', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r328,All institutions -> James Madison U.,All institutions,James Madison U.,2,327,"['501', '']","['0', '']","['334', '']","['68', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
5447,r329,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,328,"['491', 'i']","['0', 'i']","['161', 'i']","['111', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['217', 'i']"
5447,r330,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,329,"['479', 'i']","['12', 'i']","['0', 'i']","['117', 'i']","['3', 'i']","['16', 'i']","['14', 'i']","['51', 'i']","['0', 'i']","['164', 'i']","['102', 'i']"
5447,r331,All institutions -> Towson U.,All institutions,Towson U.,2,330,"['476', '']","['178', '']","['104', '']","['27', '']","['0', '']","['5', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']"
5447,r332,All institutions -> Marshall U.,All institutions,Marshall U.,2,331,"['465', '']","['0', '']","['184', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['221', '']","['8', '']"
5447,r333,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,332,"['460', '']","['0', '']","['7', '']","['363', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['78', '']"
5447,r334,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,333,"['458', '']","['0', '']","['172', '']","['0', '']","['0', '']","['0', '']","['32', '']","['12', '']","['0', '']","['0', '']","['242', '']"
5447,r335,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,334,"['457', '']","['0', '']","['94', '']","['259', '']","['0', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']","['0', '']"
5447,r336,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,335,"['456', '']","['0', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['259', '']"
5447,r337,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,336,"['453', '']","['0', '']","['79', '']","['374', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r338,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,336,"['453', '']","['0', '']","['150', '']","['63', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['200', '']","['0', '']"
5447,r339,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,338,"['451', '']","['0', '']","['4', '']","['0', '']","['0', '']","['6', '']","['0', '']","['100', '']","['0', '']","['8', '']","['333', '']"
5447,r340,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,339,"['428', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['428', '']"
5447,r341,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,340,"['426', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['417', '']"
5447,r342,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,341,"['421', '']","['0', '']","['188', '']","['34', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['128', '']"
5447,r343,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,342,"['420', '']","['0', '']","['261', '']","['155', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
5447,r344,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,343,"['418', '']","['0', '']","['253', '']","['59', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['48', '']"
5447,r345,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,344,"['415', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']","['146', '']","['140', '']"
5447,r346,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,345,"['411', '']","['0', '']","['391', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']"
5447,r347,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,346,"['410', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['198', '']","['0', '']","['0', '']","['0', '']","['83', '']"
5447,r348,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,347,"['403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['403', '']"
5447,r349,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,348,"['401', '']","['0', '']","['357', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5447,r350,All institutions -> Liberty U.,All institutions,Liberty U.,2,349,"['400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['400', '']"
5447,r351,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,350,"['399', '']","['0', '']","['0', '']","['336', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['8', '']"
5447,r352,All institutions -> Occidental C.,All institutions,Occidental C.,2,351,"['395', '']","['0', '']","['395', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
