table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5444,r239,All institutions -> Kent State U.,All institutions,Kent State U.,2,238,"['216', '']","['0', '']","['113', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['12', '']","['0', '']"
5444,r240,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,238,"['216', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r241,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,240,"['213', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['194', '']","['0', '']"
5444,r242,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,241,"['207', '']","['0', '']","['0', '']","['207', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r243,All institutions -> Chapman U.,All institutions,Chapman U.,2,242,"['203', '']","['0', '']","['200', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r244,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,242,"['203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['203', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r245,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,244,"['202', '']","['0', '']","['0', '']","['0', '']","['1', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r246,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,245,"['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['201', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r247,All institutions -> Andrews U.,All institutions,Andrews U.,2,246,"['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r248,All institutions -> Howard U.,All institutions,Howard U.,2,247,"['188', '']","['0', '']","['0', '']","['0', '']","['0', '']","['188', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r249,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,248,"['187', '']","['0', '']","['14', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']"
5444,r250,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,249,"['186', '']","['0', '']","['86', '']","['5', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r251,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,250,"['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['184', '']","['0', '']"
5444,r252,All institutions -> Oakland U.,All institutions,Oakland U.,2,250,"['184', '']","['18', '']","['0', '']","['128', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']"
5444,r253,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,252,"['181', '']","['0', '']","['47', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5444,r254,All institutions -> Pomona C.,All institutions,Pomona C.,2,253,"['175', '']","['0', '']","['29', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r255,All institutions -> Colgate U.,All institutions,Colgate U.,2,254,"['170', '']","['0', '']","['167', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r256,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,255,"['169', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['137', '']","['0', '']"
5444,r257,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,256,"['165', '']","['0', '']","['107', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r258,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,256,"['165', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
5444,r259,All institutions -> Clark U.,All institutions,Clark U.,2,258,"['164', '']","['0', '']","['104', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r260,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,258,"['164', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r261,All institutions -> Miami U.,All institutions,Miami U.,2,260,"['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']","['3', '']","['0', '']"
5444,r262,All institutions -> Rowan U.,All institutions,Rowan U.,2,260,"['163', '']","['0', '']","['119', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
5444,r263,All institutions -> Creighton U.,All institutions,Creighton U.,2,262,"['160', 'i']","['5', 'i']","['51', 'i']","['22', 'i']","['1', 'i']","['77', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['2', 'i']"
5444,r264,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,262,"['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r265,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,264,"['159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['159', '']","['0', '']"
5444,r266,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,264,"['159', '']","['0', '']","['106', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']"
5444,r267,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,266,"['154', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']"
5444,r268,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,267,"['151', '']","['0', '']","['0', '']","['14', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']"
5444,r269,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,268,"['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r270,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,269,"['136', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r271,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,270,"['134', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['105', '']","['0', '']"
5444,r272,All institutions -> U. Memphis,All institutions,U. Memphis,2,270,"['134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
5444,r273,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,272,"['132', '']","['0', '']","['0', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r274,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,273,"['130', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r275,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,274,"['126', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r276,All institutions -> DePaul U.,All institutions,DePaul U.,2,274,"['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['65', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r277,All institutions -> Marquette U.,All institutions,Marquette U.,2,276,"['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
5444,r278,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,276,"['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
5444,r279,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,278,"['122', '']","['0', '']","['85', '']","['4', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
5444,r280,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,279,"['121', '']","['64', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
5444,r281,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,280,"['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r282,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,280,"['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r283,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,282,"['117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['117', '']","['0', '']"
5444,r284,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,283,"['116', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r285,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,284,"['115', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']"
5444,r286,All institutions -> Hope C.,All institutions,Hope C.,2,285,"['114', '']","['0', '']","['0', '']","['4', '']","['58', '']","['18', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
5444,r287,All institutions -> Baylor U.,All institutions,Baylor U.,2,286,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
5444,r288,All institutions -> Albion C.,All institutions,Albion C.,2,287,"['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r289,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,288,"['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r290,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,288,"['108', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r291,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,290,"['103', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
5444,r292,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,291,"['99', '']","['0', '']","['20', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
5444,r293,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,292,"['98', '']","['92', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r294,All institutions -> Bradley U.,All institutions,Bradley U.,2,293,"['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']"
5444,r295,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,294,"['95', '']","['14', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']"
5444,r296,All institutions -> Marshall U.,All institutions,Marshall U.,2,294,"['95', '']","['18', '']","['0', '']","['53', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
5444,r297,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,296,"['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r298,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,297,"['88', 'i']","['3', 'i']","['0', 'i']","['10', 'i']","['1', 'i']","['23', 'i']","['5', 'i']","['6', 'i']","['0', 'i']","['38', 'i']","['2', 'i']"
5444,r299,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,298,"['87', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r300,All institutions -> Tulane U.,All institutions,Tulane U.,2,299,"['84', '']","['0', '']","['76', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r301,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,300,"['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r302,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,301,"['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']"
5444,r303,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,302,"['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']"
5444,r304,All institutions -> Colby C.,All institutions,Colby C.,2,303,"['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r305,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,304,"['72', '']","['0', '']","['0', '']","['65', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r306,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,304,"['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r307,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,304,"['72', '']","['0', '']","['40', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r308,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,307,"['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
5444,r309,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,307,"['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r310,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,309,"['70', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['70', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5444,r311,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,310,"['69', '']","['0', '']","['40', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
5444,r312,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,311,"['68', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r313,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,312,"['67', '']","['3', '']","['0', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r314,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,313,"['63', '']","['0', '']","['0', '']","['14', '']","['0', '']","['13', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']"
5444,r315,All institutions -> Bates C.,All institutions,Bates C.,2,314,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r316,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,314,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']"
5444,r317,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,314,"['62', '']","['11', '']","['5', '']","['39', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']"
5444,r318,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,314,"['62', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
5444,r319,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,318,"['60', '']","['0', '']","['0', '']","['37', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r320,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,318,"['60', '']","['0', '']","['9', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r321,All institutions -> Vassar C.,All institutions,Vassar C.,2,320,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r322,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,321,"['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
5444,r323,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,322,"['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r324,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,323,"['56', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r325,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,323,"['56', 'i']","['1', 'i']","['26', 'i']","['3', 'i']","['0', 'i']","['16', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['9', 'i']","['0', 'i']"
5444,r326,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,325,"['55', '']","['0', '']","['51', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r327,All institutions -> Keene State C.,All institutions,Keene State C.,2,326,"['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r328,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,326,"['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['53', '']"
5444,r329,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,328,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
5444,r330,"All institutions -> CUNY, Medgar Evers C.",All institutions,"CUNY, Medgar Evers C.",2,328,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']"
5444,r331,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,330,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']"
5444,r332,All institutions -> Occidental C.,All institutions,Occidental C.,2,330,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r333,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,332,"['47', '']","['0', '']","['36', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r334,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,332,"['47', '']","['0', '']","['0', '']","['17', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r335,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,334,"['45', '']","['0', '']","['15', '']","['5', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r336,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,334,"['45', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r337,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,336,"['44', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r338,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,337,"['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r339,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,337,"['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r340,All institutions -> U. Richmond,All institutions,U. Richmond,2,337,"['40', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r341,All institutions -> James Madison U.,All institutions,James Madison U.,2,340,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']"
5444,r342,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,340,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r343,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,342,"['38', '']","['0', '']","['0', '']","['11', '']","['0', '']","['7', '']","['0', '']","['1', '']","['0', '']","['0', '']","['19', '']"
5444,r344,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,343,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']"
5444,r345,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,344,"['35', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['34', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
5444,r346,All institutions -> Central State U.,All institutions,Central State U.,2,344,"['35', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5444,r347,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,344,"['35', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
5444,r348,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,344,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']"
5444,r349,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,348,"['33', 'i']","['0', 'i']","['17', 'i']","['2', 'i']","['0', 'i']","['3', 'i']","['1', 'i']","['2', 'i']","['0', 'i']","['8', 'i']","['0', 'i']"
5444,r350,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,349,"['32', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r351,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,349,"['32', '']","['0', '']","['0', '']","['9', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r352,All institutions -> Macalester C.,All institutions,Macalester C.,2,351,"['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r353,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,351,"['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r354,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,353,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r355,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,353,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r356,All institutions -> Mercer U.,All institutions,Mercer U.,2,355,"['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
5444,r357,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,356,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
5444,r358,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,356,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
5444,r359,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,356,"['28', '']","['0', '']","['0', '']","['9', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r360,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,359,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5444,r361,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,359,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
