table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
3628,r788,2013,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
3628,r789,2013,R&D/GDP (%),"R&D, by performer",Higher education,3,0.37
3628,r790,2013,R&D/GDP (%),"R&D, by performer",Otherc,3,0.11
3628,r791,2013,R&D/GDP (%),"R&D, by source of funding",Business,3,1.77
3628,r792,2013,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.72
3628,r793,2013,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
3628,r794,2014,GDP,Current $billions,,2,17527.3
3628,r795,2014,GDP,Constant 2012 $billions,,2,16912.0
3628,r796,2014,GDP,Deflatora (2012 = 1.00000),,2,1.03638
3628,r797,2014,Total R&D,Current $billions,,2,476.0
3628,r798,2014,Total R&D,Constant 2012 $billions,,2,459.3
3628,r799,2014,R&D/GDP (%),Total,,2,2.72
3628,r800,2014,R&D/GDP (%),"R&D, by performer",Business,3,1.94
3628,r801,2014,R&D/GDP (%),"R&D, by performer",Federalb,3,0.3
3628,r802,2014,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
3628,r803,2014,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
3628,r804,2014,R&D/GDP (%),"R&D, by source of funding",Business,3,1.82
3628,r805,2014,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.68
3628,r806,2014,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.22
3628,r807,2015,GDP,Current $billions,,2,18238.3
3628,r808,2015,GDP,Constant 2012 $billions,,2,17432.2
3628,r809,2015,GDP,Deflatora (2012 = 1.00000),,2,1.04624
3628,r810,2015,Total R&D,Current $billions,,2,494.5
3628,r811,2015,Total R&D,Constant 2012 $billions,,2,472.6
3628,r812,2015,R&D/GDP (%),Total,,2,2.71
3628,r813,2015,R&D/GDP (%),"R&D, by performer",Business,3,1.95
3628,r814,2015,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
3628,r815,2015,R&D/GDP (%),"R&D, by performer",Higher education,3,0.35
3628,r816,2015,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
3628,r817,2015,R&D/GDP (%),"R&D, by source of funding",Business,3,1.83
3628,r818,2015,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.66
3628,r819,2015,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.23
3628,r820,2016,GDP,Current $billions,,2,18745.1
3628,r821,2016,GDP,Constant 2012 $billions,,2,17730.5
3628,r822,2016,GDP,Deflatora (2012 = 1.00000),,2,1.05722
3628,r823,2016,Total R&D,Current $billions,,2,521.7
3628,r824,2016,Total R&D,Constant 2012 $billions,,2,493.5
3628,r825,2016,R&D/GDP (%),Total,,2,2.78
3628,r826,2016,R&D/GDP (%),"R&D, by performer",Business,3,2.02
3628,r827,2016,R&D/GDP (%),"R&D, by performer",Federalb,3,0.27
3628,r828,2016,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
3628,r829,2016,R&D/GDP (%),"R&D, by performer",Otherc,3,0.12
3628,r830,2016,R&D/GDP (%),"R&D, by source of funding",Business,3,1.92
3628,r831,2016,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.62
3628,r832,2016,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.24
3628,r833,2017,GDP,Current $billions,,2,19543.0
3628,r834,2017,GDP,Constant 2012 $billions,,2,18144.1
3628,r835,2017,GDP,Deflatora (2012 = 1.00000),,2,1.0771
3628,r836,2017,Total R&D,Current $billions,,2,555.2
3628,r837,2017,Total R&D,Constant 2012 $billions,,2,515.5
3628,r838,2017,R&D/GDP (%),Total,,2,2.84
3628,r839,2017,R&D/GDP (%),"R&D, by performer",Business,3,2.08
3628,r840,2017,R&D/GDP (%),"R&D, by performer",Federalb,3,0.27
3628,r841,2017,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
3628,r842,2017,R&D/GDP (%),"R&D, by performer",Otherc,3,0.13
3628,r843,2017,R&D/GDP (%),"R&D, by source of funding",Business,3,1.98
3628,r844,2017,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.62
3628,r845,2017,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.24
3628,r846,2018,GDP,Current $billions,,2,20611.9
3628,r847,2018,GDP,Constant 2012 $billions,,2,18687.8
3628,r848,2018,GDP,Deflatora (2012 = 1.00000),,2,1.10296
3628,r849,2018,Total R&D,Current $billions,,2,606.1
3628,r850,2018,Total R&D,Constant 2012 $billions,,2,549.5
3628,r851,2018,R&D/GDP (%),Total,,2,2.94
3628,r852,2018,R&D/GDP (%),"R&D, by performer",Business,3,2.16
3628,r853,2018,R&D/GDP (%),"R&D, by performer",Federalb,3,0.28
3628,r854,2018,R&D/GDP (%),"R&D, by performer",Higher education,3,0.36
3628,r855,2018,R&D/GDP (%),"R&D, by performer",Otherc,3,0.13
3628,r856,2018,R&D/GDP (%),"R&D, by source of funding",Business,3,2.07
3628,r857,2018,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.63
3628,r858,2018,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.24
3628,r859,2019<sup>e</sup>,GDP,Current $billions,,2,21433.2
3628,r860,2019<sup>e</sup>,GDP,Constant 2012 $billions,,2,19091.7
3628,r861,2019<sup>e</sup>,GDP,Deflatora (2012 = 1.00000),,2,1.12264
3628,r862,2019<sup>e</sup>,Total R&D,Current $billions,,2,656.0
3628,r863,2019<sup>e</sup>,Total R&D,Constant 2012 $billions,,2,584.4
3628,r864,2019<sup>e</sup>,R&D/GDP (%),Total,,2,3.06
3628,r865,2019<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Business,3,2.27
3628,r866,2019<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Federalb,3,0.29
3628,r867,2019<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Higher education,3,0.37
3628,r868,2019<sup>e</sup>,R&D/GDP (%),"R&D, by performer",Otherc,3,0.13
3628,r869,2019<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Business,3,2.16
3628,r870,2019<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Federal,3,0.65
3628,r871,2019<sup>e</sup>,R&D/GDP (%),"R&D, by source of funding",Otherd,3,0.25
