table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2017,field_2018,field_2019_all_non_s_e_fields,field_2019_business_management_and_business_administration,field_2019_communication_and_communications_technologies,field_2019_education,field_2019_humanities,field_2019_law,field_2019_social_work,field_2019_visual_and_performing_arts,field_2019_other
3172,r234,All institutions -> Utah State U.,All institutions,Utah State U.,2,233,"['1,223', '']","['871', '']","['592', '']","['337', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['219', '']"
3172,r235,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,234,"['38', '']","['428', '']","['587', '']","['251', '']","['0', '']","['19', '']","['0', '']","['0', '']","['1', '']","['0', '']","['316', '']"
3172,r236,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,235,"['137', '']","['133', '']","['584', '']","['21', '']","['113', '']","['446', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
3172,r237,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,236,"['85', '']","['363', '']","['582', '']","['0', '']","['210', '']","['238', '']","['94', '']","['0', '']","['0', '']","['40', '']","['0', '']"
3172,r238,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,237,"['536', '']","['822', '']","['574', '']","['9', '']","['0', '']","['565', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r239,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,238,"['ne', '']","['ne', '']","['567', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['567', 'i']"
3172,r240,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,239,"['771', '']","['526', '']","['564', '']","['0', '']","['0', '']","['564', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r241,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,240,"['1,018', '']","['772', '']","['563', '']","['0', '']","['0', '']","['503', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']"
3172,r242,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,240,"['54', '']","['529', '']","['563', '']","['54', '']","['0', '']","['509', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r243,All institutions -> Howard U.,All institutions,Howard U.,2,242,"['869', '']","['1,029', '']","['556', '']","['0', '']","['95', '']","['25', '']","['0', '']","['0', '']","['436', '']","['0', '']","['0', '']"
3172,r244,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,243,"['1,089', '']","['1,067', '']","['554', '']","['6', '']","['0', '']","['229', '']","['0', '']","['319', '']","['0', '']","['0', '']","['0', '']"
3172,r245,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,244,"['400', '']","['340', '']","['543', '']","['0', '']","['0', '']","['249', '']","['0', '']","['0', '']","['0', '']","['0', '']","['294', '']"
3172,r246,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,245,"['267', '']","['104', '']","['542', '']","['49', '']","['0', '']","['493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r247,All institutions -> U. Miami,All institutions,U. Miami,2,246,"['836', '']","['1,190', '']","['530', '']","['0', '']","['0', '']","['530', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r248,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,247,"['1,035', '']","['1,042', '']","['526', '']","['0', '']","['21', '']","['493', '']","['0', '']","['0', '']","['0', '']","['6', '']","['6', '']"
3172,r249,"All institutions -> U. Alabama, Huntsville",All institutions,"U. Alabama, Huntsville",2,248,"['350', '']","['335', '']","['522', '']","['146', '']","['0', '']","['358', '']","['12', '']","['0', '']","['0', '']","['0', '']","['6', '']"
3172,r250,All institutions -> Pepperdine U.,All institutions,Pepperdine U.,2,249,"['744', '']","['424', '']","['515', '']","['0', '']","['0', '']","['397', '']","['5', '']","['113', '']","['0', '']","['0', '']","['0', '']"
3172,r251,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,250,"['1,331', '']","['955', '']","['513', '']","['17', '']","['0', '']","['370', '']","['0', '']","['0', '']","['0', '']","['0', '']","['126', '']"
3172,r252,All institutions -> Grambling State U.,All institutions,Grambling State U.,2,251,"['3,437', '']","['1,028', '']","['508', '']","['0', '']","['0', '']","['359', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']"
3172,r253,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,252,"['4', '']","['9', '']","['505', '']","['22', '']","['0', '']","['483', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r254,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,253,"['224', '']","['481', '']","['493', '']","['152', '']","['0', '']","['341', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r255,All institutions -> Salish Kootenai C.,All institutions,Salish Kootenai C.,2,254,"['700', '']","['776', '']","['485', '']","['0', '']","['0', '']","['485', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r256,All institutions -> Rice U.,All institutions,Rice U.,2,255,"['575', '']","['568', '']","['479', '']","['381', '']","['0', '']","['57', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r257,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,256,"['1,020', 'i']","['746', 'i']","['472', '']","['0', '']","['0', '']","['459', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']"
3172,r258,All institutions -> U. Toledo,All institutions,U. Toledo,2,257,"['1,796', '']","['267', '']","['471', '']","['35', '']","['0', '']","['322', '']","['0', '']","['0', '']","['65', '']","['0', '']","['49', '']"
3172,r259,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,258,"['11', '']","['193', '']","['462', '']","['0', '']","['0', '']","['462', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r260,All institutions -> U. of Mary Washington,All institutions,U. of Mary Washington,2,259,"['ne', '']","['372', '']","['449', '']","['145', '']","['0', '']","['97', '']","['202', '']","['0', '']","['0', '']","['0', '']","['5', '']"
3172,r261,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,260,"['597', '']","['526', '']","['448', '']","['0', '']","['0', '']","['448', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r262,All institutions -> Hampton U.,All institutions,Hampton U.,2,261,"['341', '']","['501', '']","['447', '']","['0', '']","['0', '']","['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['237', '']"
3172,r263,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,262,"['2,243', '']","['264', '']","['433', '']","['0', '']","['0', '']","['392', '']","['19', '']","['0', '']","['0', '']","['5', '']","['17', '']"
3172,r264,All institutions -> U. Wyoming,All institutions,U. Wyoming,2,263,"['232', '']","['57', '']","['425', '']","['0', '']","['0', '']","['414', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']"
3172,r265,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,264,"['6', '']","['116', '']","['424', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['405', '']"
3172,r266,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,265,"['414', '']","['815', '']","['415', '']","['0', '']","['0', '']","['212', '']","['203', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r267,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,266,"['598', '']","['565', '']","['400', '']","['0', '']","['0', '']","['326', '']","['0', '']","['20', '']","['0', '']","['0', '']","['54', '']"
3172,r268,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,267,"['252', '']","['561', '']","['396', '']","['0', '']","['0', '']","['396', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r269,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,268,"['93', '']","['74', '']","['388', '']","['0', '']","['0', '']","['388', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r270,"All institutions -> U. Hawaii, Manoa",All institutions,"U. Hawaii, Manoa",2,269,"['587', '']","['632', '']","['384', '']","['0', '']","['119', '']","['0', '']","['0', '']","['5', '']","['131', '']","['0', '']","['129', '']"
3172,r271,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,270,"['164', '']","['215', '']","['381', '']","['0', '']","['0', '']","['358', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r272,All institutions -> Chapman U.,All institutions,Chapman U.,2,271,"['184', '']","['277', '']","['379', '']","['0', '']","['262', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['3', '']"
3172,r273,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,272,"['306', '']","['298', '']","['369', '']","['0', '']","['0', '']","['369', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r274,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,273,"['66', 'i']","['63', '']","['361', '']","['0', '']","['0', '']","['0', '']","['361', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r275,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,274,"['1,315', '']","['707', '']","['357', '']","['0', '']","['0', '']","['338', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']"
3172,r276,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,275,"['5,398', '']","['323', '']","['354', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['246', '']"
3172,r277,All institutions -> Ohio U.,All institutions,Ohio U.,2,276,"['376', '']","['449', '']","['349', '']","['0', '']","['212', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']"
3172,r278,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,277,"['263', '']","['344', '']","['337', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['337', '']"
3172,r279,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,278,"['431', '']","['427', '']","['334', '']","['0', '']","['5', '']","['211', '']","['34', '']","['6', '']","['74', '']","['0', '']","['4', '']"
3172,r280,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,279,"['100', '']","['344', '']","['325', '']","['0', '']","['0', '']","['289', '']","['24', '']","['0', '']","['0', '']","['0', '']","['12', '']"
3172,r281,All institutions -> Ball State U.,All institutions,Ball State U.,2,280,"['448', '']","['279', '']","['322', '']","['79', '']","['0', '']","['232', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']"
3172,r282,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,281,"['258', '']","['360', '']","['320', '']","['0', '']","['0', '']","['5', '']","['0', '']","['77', '']","['0', '']","['0', '']","['238', '']"
3172,r283,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,282,"['ne', '']","['388', '']","['319', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['267', '']"
3172,r284,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,283,"['0', '']","['0', '']","['316', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['316', '']"
3172,r285,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,284,"['564', 'i']","['437', 'i']","['309', 'i']","['19', 'i']","['8', 'i']","['169', 'i']","['10', 'i']","['7', 'i']","['30', 'i']","['1', 'i']","['65', 'i']"
3172,r286,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,284,"['25', '']","['178', '']","['309', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['309', '']"
3172,r287,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,284,"['42', '']","['22', '']","['309', '']","['11', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['117', '']"
3172,r288,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,287,"['841', '']","['198', '']","['307', '']","['0', '']","['0', '']","['51', '']","['0', '']","['256', '']","['0', '']","['0', '']","['0', '']"
3172,r289,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,288,"['19', '']","['245', 'i']","['301', '']","['14', '']","['0', '']","['243', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r290,All institutions -> Langston U.,All institutions,Langston U.,2,289,"['366', 'i']","['328', 'i']","['291', '']","['0', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']"
3172,r291,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,290,"['230', '']","['225', '']","['287', '']","['0', '']","['0', '']","['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r292,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,291,"['0', '']","['125', '']","['276', '']","['0', '']","['0', '']","['84', '']","['0', '']","['40', '']","['0', '']","['0', '']","['152', '']"
3172,r293,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,292,"['375', '']","['202', '']","['273', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['272', '']"
3172,r294,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,293,"['255', '']","['332', '']","['263', '']","['0', '']","['131', '']","['117', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
3172,r295,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,293,"['523', '']","['302', '']","['263', '']","['88', '']","['0', '']","['145', '']","['20', '']","['0', '']","['10', '']","['0', '']","['0', '']"
3172,r296,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,295,"['170', '']","['91', '']","['261', '']","['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r297,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,296,"['89', '']","['175', '']","['251', '']","['0', '']","['0', '']","['93', '']","['0', '']","['0', '']","['0', '']","['158', '']","['0', '']"
3172,r298,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,297,"['784', '']","['968', '']","['243', '']","['122', '']","['0', '']","['0', '']","['73', '']","['0', '']","['48', '']","['0', '']","['0', '']"
3172,r299,All institutions -> Drake U.,All institutions,Drake U.,2,297,"['286', '']","['437', '']","['243', '']","['0', '']","['0', '']","['226', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']"
3172,r300,All institutions -> Niagara U.,All institutions,Niagara U.,2,299,"['181', '']","['209', '']","['241', '']","['0', '']","['0', '']","['5', '']","['236', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r301,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,300,"['800', '']","['818', '']","['236', '']","['179', '']","['0', '']","['19', '']","['7', '']","['30', '']","['0', '']","['0', '']","['1', '']"
3172,r302,All institutions -> U. Guam,All institutions,U. Guam,2,301,"['16', '']","['172', '']","['235', '']","['0', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
3172,r303,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,302,"['493', '']","['326', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['83', '']","['0', '']","['56', '']"
3172,r304,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,303,"['655', '']","['279', '']","['224', '']","['0', '']","['0', '']","['144', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r305,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,304,"['372', '']","['371', '']","['223', '']","['18', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['16', '']","['95', '']"
3172,r306,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,305,"['151', '']","['240', '']","['221', '']","['0', '']","['0', '']","['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r307,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,306,"['151', '']","['200', '']","['220', '']","['0', '']","['3', '']","['94', '']","['5', '']","['0', '']","['5', '']","['0', '']","['113', '']"
3172,r308,All institutions -> St. Cloud State U.,All institutions,St. Cloud State U.,2,307,"['1', '']","['35', '']","['218', '']","['0', '']","['0', '']","['218', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r309,All institutions -> Southeastern Louisiana U.,All institutions,Southeastern Louisiana U.,2,308,"['188', '']","['216', '']","['217', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r310,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,309,"['23', '']","['ne', '']","['212', '']","['0', '']","['0', '']","['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r311,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,310,"['178', '']","['424', '']","['203', '']","['0', '']","['0', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['134', '']"
3172,r312,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,311,"['281', '']","['389', '']","['201', '']","['153', '']","['0', '']","['1', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r313,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,312,"['113', '']","['56', '']","['200', '']","['0', '']","['52', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r314,All institutions -> Doane U.,All institutions,Doane U.,2,312,"['ne', '']","['140', '']","['200', '']","['0', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r315,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,314,"['94', '']","['317', '']","['199', '']","['0', '']","['53', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['72', '']"
3172,r316,All institutions -> Fayetteville State U.,All institutions,Fayetteville State U.,2,315,"['120', '']","['194', '']","['194', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']","['5', '']","['0', '']"
3172,r317,All institutions -> Long Island U.,All institutions,Long Island U.,2,316,"['432', '']","['513', '']","['192', '']","['0', '']","['136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']"
3172,r318,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,317,"['1,100', '']","['774', '']","['191', '']","['0', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r319,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,318,"['111', '']","['167', '']","['180', '']","['0', '']","['12', '']","['18', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r320,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,318,"['318', '']","['79', '']","['180', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['127', '']"
3172,r321,All institutions -> Marquette U.,All institutions,Marquette U.,2,320,"['0', '']","['221', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['179', '']"
3172,r322,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,321,"['530', '']","['475', '']","['176', '']","['39', '']","['0', '']","['78', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r323,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,322,"['49', '']","['243', '']","['172', '']","['106', '']","['0', '']","['61', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r324,All institutions -> Barnard C.,All institutions,Barnard C.,2,323,"['132', '']","['200', '']","['170', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r325,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,324,"['111', '']","['18', '']","['169', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['169', '']"
3172,r326,All institutions -> U. Akron,All institutions,U. Akron,2,324,"['271', '']","['190', '']","['169', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']"
3172,r327,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,326,"['469', '']","['385', '']","['164', '']","['45', '']","['0', '']","['97', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r328,All institutions -> Albany State U.,All institutions,Albany State U.,2,327,"['184', '']","['190', '']","['162', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r329,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,328,"['161', '']","['121', '']","['157', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r330,All institutions -> Rowan U.,All institutions,Rowan U.,2,329,"['0', '']","['34', '']","['155', '']","['0', '']","['0', '']","['71', '']","['69', '']","['15', '']","['0', '']","['0', '']","['0', '']"
3172,r331,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,329,"['319', '']","['235', '']","['155', '']","['0', '']","['0', '']","['155', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r332,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,329,"['90', '']","['279', '']","['155', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']"
3172,r333,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,332,"['63', '']","['116', '']","['153', '']","['0', '']","['30', '']","['35', '']","['2', '']","['0', '']","['0', '']","['0', '']","['86', '']"
3172,r334,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,332,"['38', '']","['194', '']","['153', '']","['1', '']","['61', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r335,All institutions -> Creighton U.,All institutions,Creighton U.,2,334,"['159', 'i']","['120', 'i']","['152', 'i']","['9', 'i']","['5', 'i']","['78', 'i']","['11', 'i']","['4', 'i']","['24', 'i']","['3', 'i']","['18', 'i']"
3172,r336,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,335,"['413', '']","['219', '']","['147', '']","['0', '']","['0', '']","['147', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r337,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,336,"['500', '']","['300', '']","['146', '']","['10', '']","['85', '']","['37', '']","['5', '']","['0', '']","['0', '']","['0', '']","['9', '']"
3172,r338,All institutions -> Fisk U.,All institutions,Fisk U.,2,337,"['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['142', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r339,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,338,"['17', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r340,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,339,"['59', '']","['23', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']"
3172,r341,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,340,"['276', '']","['131', '']","['138', 'i']","['0', 'i']","['0', 'i']","['90', 'i']","['48', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3172,r342,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,341,"['1,055', '']","['509', '']","['136', '']","['0', '']","['16', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']"
3172,r343,All institutions -> DePaul U.,All institutions,DePaul U.,2,342,"['31', '']","['36', '']","['133', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r344,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,343,"['50', '']","['0', '']","['131', '']","['0', '']","['0', '']","['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r345,All institutions -> Villanova U.,All institutions,Villanova U.,2,344,"['80', '']","['13', '']","['129', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['129', '']"
3172,r346,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,345,"['70', '']","['107', '']","['128', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r347,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,346,"['485', '']","['282', '']","['126', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r348,All institutions -> Colorado C.,All institutions,Colorado C.,2,347,"['160', '']","['170', '']","['122', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r349,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,348,"['53', '']","['149', '']","['115', '']","['0', '']","['2', '']","['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
3172,r350,All institutions -> Willamette U.,All institutions,Willamette U.,2,349,"['289', '']","['65', '']","['114', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']"
3172,r351,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,350,"['110', '']","['89', '']","['112', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r352,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,351,"['0', '']","['35', '']","['111', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']"
3172,r353,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,351,"['72', '']","['19', '']","['111', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['54', '']"
3172,r354,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,353,"['113', '']","['153', '']","['108', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['1', '']","['0', '']","['63', '']"
3172,r355,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,354,"['1,139', '']","['395', '']","['103', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r356,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,355,"['87', '']","['51', '']","['102', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3172,r357,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,356,"['48', '']","['35', '']","['100', '']","['2', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
