table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_obligations,field_r_d,field_r_d_plant,field_facilities_and_equipment_for_instruction_in_s_e,field_s_e_fellowships_traineeships_and_training_grants,field_other_general_support_for_s_e
10402,r720,"All institutions -> State U. New York, Suffolk County Community C., Selden",All institutions,"State U. New York, Suffolk County Community C., Selden",2,719,598,120,0,0,478,0
10402,r721,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,720,596,596,0,0,0,0
10402,r722,All institutions -> Spartanburg Community C.,All institutions,Spartanburg Community C.,2,721,593,119,0,0,474,0
10402,r723,All institutions -> Colorado Theological Seminary,All institutions,Colorado Theological Seminary,2,722,592,296,0,0,0,296
10402,r724,"All institutions -> Johnson and Wales U., Providence",All institutions,"Johnson and Wales U., Providence",2,723,591,424,0,0,112,56
10402,r725,All institutions -> Simmons U.,All institutions,Simmons U.,2,724,586,586,0,0,0,0
10402,r726,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,725,581,266,0,0,315,0
10402,r727,All institutions -> Southern Utah U.,All institutions,Southern Utah U.,2,726,581,581,0,0,0,0
10402,r728,"All institutions -> SUNY, Cobleskill",All institutions,"SUNY, Cobleskill",2,727,580,580,0,0,0,0
10402,r729,All institutions -> Touro C. and U. System,All institutions,Touro C. and U. System,2,728,575,275,0,0,300,0
10402,r730,All institutions -> Montgomery County Community C.,All institutions,Montgomery County Community C.,2,729,573,115,0,0,459,0
10402,r731,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,730,572,293,0,0,279,0
10402,r732,"All institutions -> Ivy Tech Community C., central office",All institutions,"Ivy Tech Community C., central office",2,731,570,114,0,0,456,0
10402,r733,All institutions -> Hope C.,All institutions,Hope C.,2,732,563,242,321,0,0,0
10402,r734,"All institutions -> Loyola U., Maryland",All institutions,"Loyola U., Maryland",2,733,560,280,0,0,0,280
10402,r735,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,734,559,436,0,0,123,0
10402,r736,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,735,558,239,0,0,60,259
10402,r737,All institutions -> Turtle Mountain Community C.,All institutions,Turtle Mountain Community C.,2,736,555,219,0,0,337,0
10402,r738,All institutions -> Saint Martin's U.,All institutions,Saint Martin's U.,2,737,555,0,0,0,555,0
10402,r739,All institutions -> Ursuline C.,All institutions,Ursuline C.,2,737,555,0,0,0,555,0
10402,r740,All institutions -> Elon U.,All institutions,Elon U.,2,739,550,443,0,0,107,0
10402,r741,All institutions -> Bridgerland Technical C.,All institutions,Bridgerland Technical C.,2,740,548,110,0,0,438,0
10402,r742,All institutions -> Samuel Merritt U.,All institutions,Samuel Merritt U.,2,741,547,0,0,0,547,0
10402,r743,All institutions -> North Arkansas C.,All institutions,North Arkansas C.,2,742,540,497,0,0,43,0
10402,r744,"All institutions -> U. Tampa, The",All institutions,"U. Tampa, The",2,743,538,178,360,0,0,0
10402,r745,"All institutions -> Universidad Ana G. Mendez, Gurabo Campus",All institutions,"Universidad Ana G. Mendez, Gurabo Campus",2,744,532,282,0,0,0,250
10402,r746,All institutions -> Randolph-Macon C.,All institutions,Randolph-Macon C.,2,745,532,473,59,0,0,0
10402,r747,All institutions -> State U. New York at Buffalo State C.,All institutions,State U. New York at Buffalo State C.,2,746,524,524,0,0,0,0
10402,r748,All institutions -> Community C. Allegheny County,All institutions,Community C. Allegheny County,2,747,524,105,0,0,419,0
10402,r749,All institutions -> D'Youville C.,All institutions,D'Youville C.,2,748,522,522,0,0,0,0
10402,r750,"All institutions -> Los Angeles Community C. District, Pierce C.",All institutions,"Los Angeles Community C. District, Pierce C.",2,749,520,104,0,0,416,0
10402,r751,All institutions -> Minnesota State C. Southeast,All institutions,Minnesota State C. Southeast,2,750,517,103,0,0,413,0
10402,r752,"All institutions -> Southern U. and A&M C., System Office",All institutions,"Southern U. and A&M C., System Office",2,751,515,60,0,0,240,216
10402,r753,"All institutions -> SUNY, Fulton-Montgomery Community C.",All institutions,"SUNY, Fulton-Montgomery Community C.",2,752,514,0,0,0,514,0
10402,r754,All institutions -> Cuyahoga Community C.,All institutions,Cuyahoga Community C.,2,753,512,0,0,0,512,0
10402,r755,"All institutions -> Los Angeles Community C. District, Los Angeles Mission C.",All institutions,"Los Angeles Community C. District, Los Angeles Mission C.",2,754,509,102,0,0,408,0
10402,r756,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,755,509,504,0,0,5,0
10402,r757,All institutions -> Wilkes U.,All institutions,Wilkes U.,2,756,508,508,0,0,0,0
10402,r758,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,757,507,60,0,0,447,0
10402,r759,All institutions -> Little Priest Tribal C.,All institutions,Little Priest Tribal C.,2,758,500,0,0,0,500,0
10402,r760,All institutions -> Tohono O'odham Community C.,All institutions,Tohono O'odham Community C.,2,758,500,250,0,0,250,0
10402,r761,"All institutions -> Ventura County Community C. District, District Office",All institutions,"Ventura County Community C. District, District Office",2,758,500,500,0,0,0,0
10402,r762,All institutions -> Alverno C.,All institutions,Alverno C.,2,761,500,460,0,0,40,0
10402,r763,All institutions -> North Iowa Area Community C.,All institutions,North Iowa Area Community C.,2,762,500,100,0,0,400,0
10402,r764,All institutions -> Methodist U.,All institutions,Methodist U.,2,763,499,0,0,0,499,0
10402,r765,All institutions -> Regis U.,All institutions,Regis U.,2,764,499,0,0,0,499,0
10402,r766,"All institutions -> West Hills Community C. District, Coalinga",All institutions,"West Hills Community C. District, Coalinga",2,765,497,458,0,0,40,0
10402,r767,All institutions -> Yakima Valley C.,All institutions,Yakima Valley C.,2,766,497,457,0,0,40,0
10402,r768,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,767,492,492,0,0,0,0
10402,r769,"All institutions -> New School, The",All institutions,"New School, The",2,768,487,487,0,0,0,0
10402,r770,"All institutions -> Herzing U., Madison",All institutions,"Herzing U., Madison",2,769,480,0,0,0,480,0
10402,r771,All institutions -> Chatham U.,All institutions,Chatham U.,2,770,480,0,0,0,480,0
10402,r772,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,771,480,480,0,0,0,0
10402,r773,All institutions -> Walsh U.,All institutions,Walsh U.,2,772,480,0,0,0,480,0
10402,r774,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,773,479,0,0,0,479,0
10402,r775,"All institutions -> Southern U. and A&M C., New Orleans",All institutions,"Southern U. and A&M C., New Orleans",2,774,479,10,0,0,469,0
10402,r776,All institutions -> Thomas U.,All institutions,Thomas U.,2,775,479,0,0,0,479,0
10402,r777,All institutions -> Western Connecticut State U.,All institutions,Western Connecticut State U.,2,776,478,0,0,0,478,0
10402,r778,"All institutions -> U. North Carolina, The, Asheville",All institutions,"U. North Carolina, The, Asheville",2,777,477,477,0,0,0,0
10402,r779,All institutions -> Adler School of Professional Psychology,All institutions,Adler School of Professional Psychology,2,778,475,0,0,0,475,0
10402,r780,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,779,475,475,0,0,0,0
10402,r781,All institutions -> Leech Lake Tribal C.,All institutions,Leech Lake Tribal C.,2,780,472,142,0,0,90,240
10402,r782,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,781,470,470,0,0,0,0
10402,r783,All institutions -> U. La Verne,All institutions,U. La Verne,2,782,466,466,0,0,0,0
10402,r784,All institutions -> Dakota County Technical C.,All institutions,Dakota County Technical C.,2,783,466,93,0,0,373,0
10402,r785,All institutions -> Governors State U.,All institutions,Governors State U.,2,784,466,0,0,0,466,0
10402,r786,All institutions -> Nebraska Indian Community C.,All institutions,Nebraska Indian Community C.,2,785,463,71,0,0,152,240
10402,r787,All institutions -> St. John Fisher C.,All institutions,St. John Fisher C.,2,786,463,0,0,0,463,0
10402,r788,All institutions -> San Mateo County Community C. District,All institutions,San Mateo County Community C. District,2,787,450,450,0,0,0,0
10402,r789,All institutions -> Texas C.,All institutions,Texas C.,2,788,448,448,0,0,0,0
10402,r790,"All institutions -> C. Wooster, The",All institutions,"C. Wooster, The",2,789,443,443,0,0,0,0
10402,r791,All institutions -> Cornell C.,All institutions,Cornell C.,2,790,442,442,0,0,0,0
10402,r792,All institutions -> St. Norbert C.,All institutions,St. Norbert C.,2,791,439,323,0,0,116,0
10402,r793,All institutions -> Saint Mary's C. California,All institutions,Saint Mary's C. California,2,792,436,51,385,0,0,0
10402,r794,All institutions -> New Jersey City U.,All institutions,New Jersey City U.,2,793,434,434,0,0,0,0
10402,r795,"All institutions -> State U. New York at Potsdam, The",All institutions,"State U. New York at Potsdam, The",2,794,434,434,0,0,0,0
10402,r796,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,795,429,429,0,0,0,0
10402,r797,All institutions -> Red Lake Nation C.,All institutions,Red Lake Nation C.,2,796,429,18,0,0,171,240
10402,r798,All institutions -> Shoreline Community C.,All institutions,Shoreline Community C.,2,797,427,85,0,0,342,0
10402,r799,All institutions -> Clark U.,All institutions,Clark U.,2,798,421,418,0,0,3,0
10402,r800,"All institutions -> U. St. Francis, Joliet",All institutions,"U. St. Francis, Joliet",2,799,415,3,0,0,411,0
10402,r801,All institutions -> North Park U.,All institutions,North Park U.,2,800,413,380,0,0,33,0
10402,r802,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,801,410,410,0,0,0,0
10402,r803,All institutions -> Winona State U.,All institutions,Winona State U.,2,802,408,408,0,0,0,0
10402,r804,All institutions -> Valdosta State U.,All institutions,Valdosta State U.,2,803,405,75,0,0,329,0
10402,r805,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,804,401,126,0,0,0,275
10402,r806,All institutions -> Millsaps C.,All institutions,Millsaps C.,2,805,400,400,0,0,0,0
10402,r807,All institutions -> Lycoming C.,All institutions,Lycoming C.,2,806,400,8,0,0,392,0
10402,r808,All institutions -> Chief Dull Knife C.,All institutions,Chief Dull Knife C.,2,807,400,0,0,0,400,0
10402,r809,All institutions -> Prescott C.,All institutions,Prescott C.,2,808,400,120,0,0,160,120
10402,r810,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,809,400,274,0,0,126,0
10402,r811,All institutions -> C. of Mount St. Joseph,All institutions,C. of Mount St. Joseph,2,810,400,0,0,0,400,0
10402,r812,"All institutions -> Peralta Community C., C. Alameda",All institutions,"Peralta Community C., C. Alameda",2,811,399,367,0,0,32,0
10402,r813,All institutions -> Antioch U.,All institutions,Antioch U.,2,812,399,10,0,0,389,0
10402,r814,"All institutions -> Lawson State Community C., Birmingham",All institutions,"Lawson State Community C., Birmingham",2,813,394,79,0,0,315,0
10402,r815,All institutions -> Lawrence U.,All institutions,Lawrence U.,2,814,393,393,0,0,0,0
10402,r816,All institutions -> Pacific Northwest U. of Health Sciences,All institutions,Pacific Northwest U. of Health Sciences,2,815,393,0,0,0,393,0
10402,r817,All institutions -> Rollins C.,All institutions,Rollins C.,2,816,391,391,0,0,0,0
10402,r818,All institutions -> Eckerd C.,All institutions,Eckerd C.,2,817,389,0,0,0,389,0
10402,r819,All institutions -> Austin Community C. District,All institutions,Austin Community C. District,2,818,386,77,0,0,309,0
10402,r820,All institutions -> Andrews U.,All institutions,Andrews U.,2,819,386,386,0,0,0,0
10402,r821,All institutions -> Salus U.,All institutions,Salus U.,2,820,384,384,0,0,0,0
10402,r822,"All institutions -> Rhodes C., Memphis",All institutions,"Rhodes C., Memphis",2,821,384,27,358,0,0,0
10402,r823,"All institutions -> Emmanuel C., Boston",All institutions,"Emmanuel C., Boston",2,822,379,379,0,0,0,0
10402,r824,All institutions -> Ferris State U.,All institutions,Ferris State U.,2,823,378,378,0,0,0,0
10402,r825,All institutions -> Benjamin Franklin Institute of Technology,All institutions,Benjamin Franklin Institute of Technology,2,824,375,375,0,0,0,0
10402,r826,All institutions -> Christian Brothers U.,All institutions,Christian Brothers U.,2,825,375,1,0,0,373,0
10402,r827,All institutions -> St. Jude Children's Research Hospital Graduate School of Biomedical Sciences,All institutions,St. Jude Children's Research Hospital Graduate School of Biomedical Sciences,2,826,375,0,0,0,375,0
10402,r828,All institutions -> Kenyon C.,All institutions,Kenyon C.,2,827,373,373,0,0,0,0
10402,r829,All institutions -> Harding U.,All institutions,Harding U.,2,828,371,371,0,0,0,0
10402,r830,All institutions -> State U. New York at Old Westbury,All institutions,State U. New York at Old Westbury,2,829,370,299,70,0,0,0
10402,r831,All institutions -> Lamar U.,All institutions,Lamar U.,2,830,369,346,0,0,24,0
10402,r832,All institutions -> Little Big Horn C.,All institutions,Little Big Horn C.,2,831,369,45,0,0,45,279
10402,r833,All institutions -> Oglala Lakota C.,All institutions,Oglala Lakota C.,2,831,369,19,0,0,109,240
10402,r834,All institutions -> Southwestern Indian Polytechnic Institute,All institutions,Southwestern Indian Polytechnic Institute,2,831,369,43,0,0,151,174
10402,r835,All institutions -> Sinte Gleska U.,All institutions,Sinte Gleska U.,2,834,369,60,0,0,152,157
10402,r836,All institutions -> National U.,All institutions,National U.,2,835,367,67,0,0,300,0
10402,r837,All institutions -> Lake Washington Institute of Technology,All institutions,Lake Washington Institute of Technology,2,836,365,73,0,0,292,0
10402,r838,"All institutions -> U. Sciences, Philadelphia",All institutions,"U. Sciences, Philadelphia",2,837,363,317,0,0,46,0
10402,r839,All institutions -> Campbell U.,All institutions,Campbell U.,2,838,361,0,0,0,361,0
10402,r840,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,839,357,357,0,0,0,0
10402,r841,All institutions -> Meredith C.,All institutions,Meredith C.,2,840,354,354,0,0,0,0
10402,r842,All institutions -> C. Holy Cross,All institutions,C. Holy Cross,2,841,351,351,0,0,0,0
10402,r843,All institutions -> Calvin U.,All institutions,Calvin U.,2,842,351,351,0,0,0,0
10402,r844,All institutions -> Columbia Basin C.,All institutions,Columbia Basin C.,2,843,350,184,0,0,166,0
10402,r845,All institutions -> Lake Forest C.,All institutions,Lake Forest C.,2,843,350,350,0,0,0,0
10402,r846,All institutions -> Furman U.,All institutions,Furman U.,2,845,348,348,0,0,0,0
10402,r847,All institutions -> Marist C.,All institutions,Marist C.,2,846,346,346,0,0,0,0
10402,r848,"All institutions -> Pepperdine U., Malibu",All institutions,"Pepperdine U., Malibu",2,847,342,342,0,0,0,0
10402,r849,All institutions -> Lane C.,All institutions,Lane C.,2,848,336,67,0,0,269,0
10402,r850,All institutions -> Westfield State U.,All institutions,Westfield State U.,2,849,333,0,0,0,333,0
10402,r851,"All institutions -> CUNY, LaGuardia Community C.",All institutions,"CUNY, LaGuardia Community C.",2,850,332,0,0,0,332,0
10402,r852,All institutions -> Radford U.,All institutions,Radford U.,2,851,330,0,0,0,330,0
10402,r853,All institutions -> National Physical Science Consortium,All institutions,National Physical Science Consortium,2,852,330,211,0,0,0,119
10402,r854,All institutions -> William Jewell C.,All institutions,William Jewell C.,2,853,329,329,0,0,0,0
10402,r855,All institutions -> Forsyth Technical Community C.,All institutions,Forsyth Technical Community C.,2,854,326,65,0,0,261,0
10402,r856,All institutions -> Virginia Union U.,All institutions,Virginia Union U.,2,855,325,165,0,0,160,0
10402,r857,All institutions -> Siena C.,All institutions,Siena C.,2,856,325,325,0,0,0,0
10402,r858,All institutions -> El Paso Community C.,All institutions,El Paso Community C.,2,857,324,324,0,0,0,0
10402,r859,All institutions -> Mercy C. Ohio,All institutions,Mercy C. Ohio,2,858,324,0,0,0,324,0
10402,r860,"All institutions -> Union County C., Cranford",All institutions,"Union County C., Cranford",2,859,319,80,0,0,239,0
10402,r861,All institutions -> Riverside Community C. District,All institutions,Riverside Community C. District,2,860,319,184,0,0,135,0
10402,r862,All institutions -> Hinds Community C.,All institutions,Hinds Community C.,2,861,314,63,0,0,251,0
10402,r863,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,862,310,310,0,0,0,0
10402,r864,"All institutions -> Southern Illinois U., System Office",All institutions,"Southern Illinois U., System Office",2,863,308,308,0,0,0,0
10402,r865,All institutions -> Angelo State U.,All institutions,Angelo State U.,2,864,305,289,0,0,16,0
10402,r866,All institutions -> Snow C.,All institutions,Snow C.,2,865,305,61,0,0,244,0
10402,r867,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,866,302,302,0,0,0,0
10402,r868,All institutions -> Bay Path U.,All institutions,Bay Path U.,2,867,300,0,0,0,300,0
10402,r869,All institutions -> Drake U.,All institutions,Drake U.,2,867,300,300,0,0,0,0
10402,r870,All institutions -> Elizabethtown C.,All institutions,Elizabethtown C.,2,867,300,300,0,0,0,0
10402,r871,All institutions -> Imperial Valley C.,All institutions,Imperial Valley C.,2,867,300,60,0,0,240,0
10402,r872,All institutions -> City Colleges of Chicago,All institutions,City Colleges of Chicago,2,871,300,60,0,0,240,0
10402,r873,"All institutions -> El Camino C., Compton Center",All institutions,"El Camino C., Compton Center",2,871,300,60,0,0,240,0
10402,r874,All institutions -> Adelphi U.,All institutions,Adelphi U.,2,873,300,150,0,0,150,0
10402,r875,All institutions -> Arapahoe Community C.,All institutions,Arapahoe Community C.,2,873,300,60,0,0,240,0
10402,r876,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,875,300,150,0,0,150,0
10402,r877,All institutions -> Santa Barbara City C.,All institutions,Santa Barbara City C.,2,876,300,60,0,0,240,0
10402,r878,All institutions -> Bismarck State C.,All institutions,Bismarck State C.,2,877,300,60,0,0,240,0
10402,r879,All institutions -> Willamette U.,All institutions,Willamette U.,2,878,300,150,0,0,150,0
10402,r880,All institutions -> Robeson Community C.,All institutions,Robeson Community C.,2,879,300,60,0,0,240,0
10402,r881,All institutions -> Huston-Tillotson U.,All institutions,Huston-Tillotson U.,2,880,299,239,0,0,60,0
10402,r882,All institutions -> Hudson County Community C.,All institutions,Hudson County Community C.,2,881,299,60,0,0,239,0
10402,r883,All institutions -> Central New Mexico Community C.,All institutions,Central New Mexico Community C.,2,882,299,60,0,0,239,0
10402,r884,All institutions -> Medaille C.,All institutions,Medaille C.,2,883,299,0,0,0,299,0
10402,r885,All institutions -> U. System Georgia,All institutions,U. System Georgia,2,884,297,59,0,0,208,30
10402,r886,All institutions -> Campbellsville U.,All institutions,Campbellsville U.,2,885,297,297,0,0,0,0
10402,r887,All institutions -> Heartland Community C.,All institutions,Heartland Community C.,2,886,296,59,0,0,237,0
10402,r888,All institutions -> Bethune-Cookman U.,All institutions,Bethune-Cookman U.,2,887,292,286,0,0,6,0
10402,r889,All institutions -> Durham Technical Community C.,All institutions,Durham Technical Community C.,2,888,289,58,0,0,231,0
10402,r890,All institutions -> U. West Georgia,All institutions,U. West Georgia,2,889,288,288,0,0,0,0
10402,r891,"All institutions -> State U. New York, Purchase C.",All institutions,"State U. New York, Purchase C.",2,890,288,288,0,0,0,0
10402,r892,All institutions -> C. Southern Nevada,All institutions,C. Southern Nevada,2,891,284,57,0,0,227,0
10402,r893,All institutions -> Hardin-Simmons U.,All institutions,Hardin-Simmons U.,2,892,283,283,0,0,0,0
10402,r894,All institutions -> Point Park U.,All institutions,Point Park U.,2,893,282,259,0,0,23,0
10402,r895,All institutions -> Viterbo U.,All institutions,Viterbo U.,2,894,281,0,0,0,281,0
10402,r896,"All institutions -> Wallace State Community C., Hanceville",All institutions,"Wallace State Community C., Hanceville",2,895,279,56,0,0,223,0
10402,r897,All institutions -> Saint Joseph's C. Maine,All institutions,Saint Joseph's C. Maine,2,896,278,243,0,0,35,0
10402,r898,All institutions -> Alfred U.,All institutions,Alfred U.,2,897,278,278,0,0,0,0
10402,r899,All institutions -> High Point U.,All institutions,High Point U.,2,898,276,276,0,0,0,0
10402,r900,"All institutions -> Bennett C., Greensboro",All institutions,"Bennett C., Greensboro",2,899,275,275,0,0,0,0
10402,r901,All institutions -> Adams State U.,All institutions,Adams State U.,2,900,275,27,0,0,220,27
10402,r902,All institutions -> Marymount U.,All institutions,Marymount U.,2,901,274,0,0,0,274,0
10402,r903,All institutions -> Franklin W. Olin C. Engineering,All institutions,Franklin W. Olin C. Engineering,2,902,272,272,0,0,0,0
10402,r904,"All institutions -> State U. New York, The, Plattsburg",All institutions,"State U. New York, The, Plattsburg",2,903,271,271,0,0,0,0
10402,r905,All institutions -> Wheeling U.,All institutions,Wheeling U.,2,904,270,270,0,0,0,0
10402,r906,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,905,270,50,0,0,0,220
10402,r907,All institutions -> Hood C.,All institutions,Hood C.,2,906,269,0,0,0,269,0
10402,r908,All institutions -> New Mexico Consortium,All institutions,New Mexico Consortium,2,907,264,264,0,0,0,0
10402,r909,All institutions -> Doane U.,All institutions,Doane U.,2,908,262,5,0,0,257,0
10402,r910,All institutions -> Quinnipiac U.,All institutions,Quinnipiac U.,2,909,256,256,0,0,0,0
10402,r911,All institutions -> Western New Mexico U.,All institutions,Western New Mexico U.,2,910,254,233,0,0,20,0
10402,r912,All institutions -> U. Pikeville,All institutions,U. Pikeville,2,911,253,0,0,0,253,0
10402,r913,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,912,250,250,0,0,0,0
10402,r914,All institutions -> Dominican C.,All institutions,Dominican C.,2,913,250,0,0,0,250,0
10402,r915,"All institutions -> St. Thomas U., Miami Gardens",All institutions,"St. Thomas U., Miami Gardens",2,914,250,0,0,0,0,250
10402,r916,All institutions -> Paine C.,All institutions,Paine C.,2,915,250,0,0,0,0,250
10402,r917,"All institutions -> Universidad Ana G. Mendez, Carolina Campus",All institutions,"Universidad Ana G. Mendez, Carolina Campus",2,916,250,0,0,0,0,250
10402,r918,All institutions -> Georgia Gwinnett C.,All institutions,Georgia Gwinnett C.,2,917,249,249,0,0,0,0
10402,r919,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,918,248,0,0,0,0,248
10402,r920,All institutions -> Xavier U.,All institutions,Xavier U.,2,919,246,246,0,0,0,0
10402,r921,"All institutions -> Bethel U., Saint Paul",All institutions,"Bethel U., Saint Paul",2,920,243,243,0,0,0,0
10402,r922,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,921,239,164,0,0,0,75
10402,r923,All institutions -> U. of Sacred Heart,All institutions,U. of Sacred Heart,2,922,239,0,0,0,0,239
10402,r924,"All institutions -> SUNY, Westchester Community C.",All institutions,"SUNY, Westchester Community C.",2,923,238,48,0,0,190,0
10402,r925,"All institutions -> SUNY, Monroe Community C.",All institutions,"SUNY, Monroe Community C.",2,924,237,218,0,0,19,0
10402,r926,All institutions -> Central C.,All institutions,Central C.,2,925,235,235,0,0,0,0
10402,r927,"All institutions -> U. Puerto Rico, Aguadilla",All institutions,"U. Puerto Rico, Aguadilla",2,926,233,0,0,0,0,233
10402,r928,"All institutions -> SUNY, C. Brockport, The",All institutions,"SUNY, C. Brockport, The",2,927,231,231,0,0,0,0
10402,r929,All institutions -> Kettering U.,All institutions,Kettering U.,2,928,230,230,0,0,0,0
10402,r930,All institutions -> Eastern Illinois U.,All institutions,Eastern Illinois U.,2,929,229,229,0,0,0,0
10402,r931,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,930,227,227,0,0,0,0
10402,r932,All institutions -> Presbyterian C.,All institutions,Presbyterian C.,2,931,226,226,0,0,0,0
10402,r933,All institutions -> Waynesburg U.,All institutions,Waynesburg U.,2,932,225,225,0,0,0,0
10402,r934,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,933,225,225,0,0,0,0
10402,r935,All institutions -> State U. New York at New Paltz,All institutions,State U. New York at New Paltz,2,934,224,224,0,0,0,0
10402,r936,All institutions -> Austin C.,All institutions,Austin C.,2,935,222,4,0,0,218,0
10402,r937,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,936,219,185,0,0,35,0
10402,r938,All institutions -> St. Bonaventure U.,All institutions,St. Bonaventure U.,2,937,217,0,0,0,0,217
10402,r939,All institutions -> U. Bridgeport,All institutions,U. Bridgeport,2,938,216,19,0,0,197,0
10402,r940,All institutions -> State U. New York C. at Cortland,All institutions,State U. New York C. at Cortland,2,939,213,213,0,0,0,0
10402,r941,All institutions -> Sarah Lawrence C.,All institutions,Sarah Lawrence C.,2,940,213,196,0,0,17,0
10402,r942,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,941,213,180,0,0,33,0
10402,r943,All institutions -> Connecticut C.,All institutions,Connecticut C.,2,942,212,212,0,0,0,0
10402,r944,All institutions -> U. Wisconsin-Whitewater,All institutions,U. Wisconsin-Whitewater,2,943,212,39,0,0,173,0
10402,r945,"All institutions -> CUNY, Bronx Community C.",All institutions,"CUNY, Bronx Community C.",2,944,208,157,0,0,51,0
10402,r946,All institutions -> Clayton State U.,All institutions,Clayton State U.,2,945,207,0,0,0,0,207
10402,r947,All institutions -> Lesley U.,All institutions,Lesley U.,2,946,200,200,0,0,0,0
10402,r948,All institutions -> Saint Augustine C.,All institutions,Saint Augustine C.,2,946,200,40,0,0,160,0
10402,r949,All institutions -> Sisseton Wahpeton C.,All institutions,Sisseton Wahpeton C.,2,946,200,0,0,0,200,0
10402,r950,All institutions -> Florida Memorial U.,All institutions,Florida Memorial U.,2,949,200,0,0,0,200,0
10402,r951,"All institutions -> Los Angeles Community C. District, West Los Angeles C.",All institutions,"Los Angeles Community C. District, West Los Angeles C.",2,950,200,184,0,0,16,0
10402,r952,All institutions -> Thomas Edison State U.,All institutions,Thomas Edison State U.,2,951,199,0,0,0,199,0
10402,r953,All institutions -> Clinton C.,All institutions,Clinton C.,2,952,199,40,0,0,159,0
10402,r954,All institutions -> C. Mount Saint Vincent,All institutions,C. Mount Saint Vincent,2,953,199,183,0,0,16,0
10402,r955,All institutions -> South Plains C.,All institutions,South Plains C.,2,954,198,182,0,0,16,0
10402,r956,All institutions -> Wofford C.,All institutions,Wofford C.,2,955,189,189,0,0,0,0
10402,r957,All institutions -> Coe C.,All institutions,Coe C.,2,956,181,181,0,0,0,0
10402,r958,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,957,180,174,0,0,6,0
10402,r959,All institutions -> C. Marshall Islands ,All institutions,C. Marshall Islands ,2,958,179,8,0,0,172,0
10402,r960,All institutions -> Ohlone C.,All institutions,Ohlone C.,2,959,179,36,0,0,143,0
10402,r961,All institutions -> Heritage U.,All institutions,Heritage U.,2,960,179,179,0,0,0,0
10402,r962,"All institutions -> American U. Puerto Rico, Bayamon",All institutions,"American U. Puerto Rico, Bayamon",2,961,175,175,0,0,0,0
10402,r963,All institutions -> Canisius C.,All institutions,Canisius C.,2,962,175,175,0,0,0,0
10402,r964,"All institutions -> SUNY, Fashion Institute of Technology",All institutions,"SUNY, Fashion Institute of Technology",2,962,175,175,0,0,0,0
10402,r965,All institutions -> Spalding U.,All institutions,Spalding U.,2,964,175,0,0,0,175,0
10402,r966,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,965,171,171,0,0,0,0
10402,r967,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,966,164,164,0,0,0,0
10402,r968,All institutions -> Bryant U.,All institutions,Bryant U.,2,967,162,162,0,0,0,0
10402,r969,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,968,154,154,0,0,0,0
10402,r970,All institutions -> Quincy U.,All institutions,Quincy U.,2,969,154,38,0,0,115,0
10402,r971,All institutions -> Bennington C.,All institutions,Bennington C.,2,970,154,154,0,0,0,0
10402,r972,"All institutions -> Ohio Business C., Sheffield Village",All institutions,"Ohio Business C., Sheffield Village",2,971,150,150,0,0,0,0
