table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8009,r240,All institutions -> U. Richmond,All institutions,U. Richmond,2,239,"['217', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r241,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,240,"['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']"
8009,r242,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,241,"['208', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']"
8009,r243,All institutions -> U. Memphis,All institutions,U. Memphis,2,242,"['205', '']","['0', '']","['0', '']","['0', '']","['0', '']","['199', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
8009,r244,All institutions -> Wright State U.,All institutions,Wright State U.,2,243,"['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['195', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
8009,r245,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,244,"['199', '']","['100', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']"
8009,r246,All institutions -> Rowan U.,All institutions,Rowan U.,2,245,"['198', '']","['0', '']","['116', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
8009,r247,All institutions -> Syracuse U.,All institutions,Syracuse U.,2,246,"['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']"
8009,r248,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,246,"['197', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r249,All institutions -> Colgate U.,All institutions,Colgate U.,2,248,"['193', '']","['0', '']","['177', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r250,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,249,"['190', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']"
8009,r251,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,250,"['189', '']","['0', '']","['164', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r252,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,250,"['189', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']"
8009,r253,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,252,"['182', '']","['0', '']","['30', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']"
8009,r254,All institutions -> Andrews U.,All institutions,Andrews U.,2,253,"['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r255,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,254,"['172', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['172', '']","['0', '']"
8009,r256,All institutions -> Tulane U.,All institutions,Tulane U.,2,255,"['170', '']","['0', '']","['134', '']","['8', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r257,All institutions -> Kent State U.,All institutions,Kent State U.,2,256,"['169', '']","['0', '']","['114', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
8009,r258,All institutions -> Marshall U.,All institutions,Marshall U.,2,256,"['169', '']","['19', '']","['0', '']","['86', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
8009,r259,All institutions -> Rush U.,All institutions,Rush U.,2,258,"['168', '']","['0', '']","['0', '']","['168', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r260,All institutions -> U. Denver,All institutions,U. Denver,2,259,"['167', '']","['0', '']","['0', '']","['157', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
8009,r261,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,260,"['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r262,All institutions -> Boston C.,All institutions,Boston C.,2,261,"['160', '']","['0', '']","['155', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r263,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,262,"['159', '']","['19', '']","['50', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']"
8009,r264,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,263,"['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['153', '']","['0', '']"
8009,r265,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,264,"['156', '']","['0', '']","['115', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
8009,r266,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,265,"['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r267,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,266,"['150', '']","['0', '']","['131', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
8009,r268,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,267,"['148', '']","['0', '']","['148', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r269,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,268,"['145', '']","['57', '']","['0', '']","['7', '']","['0', '']","['29', '']","['0', '']","['3', '']","['0', '']","['49', '']","['0', '']"
8009,r270,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,269,"['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']"
8009,r271,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,269,"['144', '']","['0', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r272,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,271,"['140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']"
8009,r273,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,272,"['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r274,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,273,"['135', '']","['0', '']","['27', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
8009,r275,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,274,"['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r276,All institutions -> Ithaca C.,All institutions,Ithaca C.,2,275,"['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['132', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r277,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,276,"['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
8009,r278,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,277,"['128', '']","['0', '']","['92', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r279,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,278,"['124', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r280,"All institutions -> Indiana U.-Purdue U., Indianapolis",All institutions,"Indiana U.-Purdue U., Indianapolis",2,279,"['118', '']","['29', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['20', '']"
8009,r281,All institutions -> Albion C.,All institutions,Albion C.,2,280,"['117', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['117', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8009,r282,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,281,"['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r283,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,282,"['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']"
8009,r284,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,282,"['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r285,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,284,"['113', '']","['0', '']","['14', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']"
8009,r286,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,285,"['112', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['88', '']","['0', '']"
8009,r287,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,286,"['111', '']","['0', '']","['0', '']","['30', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r288,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,287,"['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
8009,r289,All institutions -> Creighton U.,All institutions,Creighton U.,2,288,"['109', 'i']","['6', 'i']","['0', 'i']","['21', 'i']","['1', 'i']","['78', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
8009,r290,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,288,"['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']"
8009,r291,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,290,"['108', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r292,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,291,"['105', '']","['0', '']","['74', '']","['10', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
8009,r293,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,292,"['99', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r294,All institutions -> DePaul U.,All institutions,DePaul U.,2,293,"['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['94', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r295,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,294,"['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
8009,r296,All institutions -> Marquette U.,All institutions,Marquette U.,2,294,"['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
8009,r297,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,294,"['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r298,All institutions -> Dillard U.,All institutions,Dillard U.,2,297,"['93', '']","['0', '']","['46', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r299,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,298,"['92', '']","['21', '']","['0', '']","['20', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
8009,r300,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,298,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r301,All institutions -> Augustana U.,All institutions,Augustana U.,2,300,"['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r302,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,301,"['88', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
8009,r303,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,302,"['87', '']","['0', '']","['22', '']","['0', '']","['0', '']","['43', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']"
8009,r304,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,302,"['87', '']","['0', '']","['23', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r305,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,304,"['85', 'i']","['3', 'i']","['0', 'i']","['11', 'i']","['0', 'i']","['25', 'i']","['4', 'i']","['4', 'i']","['0', 'i']","['36', 'i']","['2', 'i']"
8009,r306,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,305,"['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r307,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,306,"['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']"
8009,r308,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,307,"['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']"
8009,r309,All institutions -> Drake U.,All institutions,Drake U.,2,308,"['76', '']","['0', '']","['0', '']","['39', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
8009,r310,All institutions -> Barnard C.,All institutions,Barnard C.,2,309,"['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r311,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,309,"['74', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r312,All institutions -> Augusta U.,All institutions,Augusta U.,2,311,"['72', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r313,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,311,"['72', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['72', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8009,r314,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,313,"['71', '']","['43', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r315,All institutions -> Baylor U.,All institutions,Baylor U.,2,314,"['68', '']","['0', '']","['38', '']","['13', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
8009,r316,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,314,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']"
8009,r317,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,314,"['68', '']","['0', '']","['61', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r318,All institutions -> Suffolk U.,All institutions,Suffolk U.,2,317,"['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
8009,r319,All institutions -> Clark U.,All institutions,Clark U.,2,318,"['65', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r320,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,319,"['64', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r321,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,319,"['64', '']","['6', '']","['29', '']","['24', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r322,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,321,"['62', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r323,All institutions -> Pomona C.,All institutions,Pomona C.,2,321,"['62', '']","['0', '']","['2', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r324,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,321,"['62', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
8009,r325,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,321,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r326,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,325,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
8009,r327,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,325,"['61', '']","['9', '']","['19', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r328,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,325,"['61', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r329,All institutions -> Hamilton C.,All institutions,Hamilton C.,2,328,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']"
8009,r330,All institutions -> U. North Florida,All institutions,U. North Florida,2,328,"['60', '']","['0', '']","['0', '']","['23', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
8009,r331,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,330,"['59', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r332,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,330,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r333,All institutions -> Fisk U.,All institutions,Fisk U.,2,332,"['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r334,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,333,"['56', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r335,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,334,"['55', '']","['0', '']","['0', '']","['12', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r336,"All institutions -> U. Nebraska, Medical Center",All institutions,"U. Nebraska, Medical Center",2,335,"['54', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r337,All institutions -> Oakland U.,All institutions,Oakland U.,2,336,"['53', '']","['6', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
8009,r338,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,337,"['52', '']","['0', '']","['0', '']","['12', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
8009,r339,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,337,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']"
8009,r340,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,339,"['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r341,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,339,"['51', '']","['7', '']","['0', '']","['32', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
8009,r342,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,341,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r343,All institutions -> James Madison U.,All institutions,James Madison U.,2,342,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r344,All institutions -> Occidental C.,All institutions,Occidental C.,2,342,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r345,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,344,"['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
8009,r346,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,344,"['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r347,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,344,"['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
8009,r348,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,344,"['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r349,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,348,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
8009,r350,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,349,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r351,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,349,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['6', '']"
8009,r352,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,349,"['41', '']","['0', '']","['31', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r353,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,352,"['39', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']"
8009,r354,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,353,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
8009,r355,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,353,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r356,All institutions -> Amherst C.,All institutions,Amherst C.,2,355,"['35', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r357,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,355,"['35', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['15', '']"
8009,r358,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,355,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r359,All institutions -> U. New Haven,All institutions,U. New Haven,2,358,"['34', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r360,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,359,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r361,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,359,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8009,r362,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,359,"['33', '']","['0', '']","['22', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
8009,r363,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,362,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
8009,r364,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,362,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
