table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r313,All institutions -> U. Guam,All institutions,U. Guam,2,312,"['5,555', '']","['5,477', '']","['5,975', '']","['5,873', '']","['6,790', '']","['5,919', '']","['7,351', '']","['8,803', '']","['11,053', '']","['12,001', '']","['12,674', '']"
5460,r314,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,313,"['9,931', '']","['9,720', '']","['8,646', '']","['7,854', '']","['9,961', '']","['8,956', '']","['8,880', '']","['10,250', '']","['11,960', '']","['11,566', '']","['12,253', '']"
5460,r315,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,314,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['8,636', '']","['9,521', '']","['12,177', '']"
5460,r316,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,315,"['5,049', '']","['5,044', 'i']","['5,040', 'i']","['5,034', '']","['4,470', 'i']","['4,637', '']","['5,212', '']","['4,962', '']","['7,185', '']","['9,446', '']","['11,918', '']"
5460,r317,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,316,"['19,763', 'i']","['12,314', '']","['11,702', '']","['11,612', '']","['13,247', '']","['13,135', '']","['12,281', '']","['7,247', '']","['6,313', '']","['6,432', '']","['11,872', '']"
5460,r318,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,317,"['8,030', '']","['8,834', '']","['8,426', '']","['12,808', '']","['8,630', '']","['6,263', '']","['10,999', '']","['9,374', '']","['9,570', '']","['10,112', '']","['11,699', '']"
5460,r319,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,318,"['8,022', '']","['9,836', '']","['10,606', '']","['8,789', '']","['9,335', '']","['9,588', '']","['12,060', '']","['12,372', '']","['11,586', '']","['9,999', '']","['11,335', '']"
5460,r320,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,319,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['569', '']","['ne', '']","['3,293', '']","['5,462', '']","['8,300', '']","['11,226', '']"
5460,r321,All institutions -> Hampton U.,All institutions,Hampton U.,2,320,"['14,455', '']","['12,292', '']","['15,290', '']","['12,620', '']","['11,153', '']","['14,767', '']","['13,572', '']","['15,908', '']","['13,669', '']","['12,943', '']","['10,842', '']"
5460,r322,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,321,"['1,368', '']","['3,373', '']","['4,470', '']","['4,005', '']","['3,342', '']","['3,433', '']","['4,250', '']","['4,006', '']","['4,965', '']","['7,960', '']","['10,604', '']"
5460,r323,All institutions -> U. West Florida,All institutions,U. West Florida,2,322,"['4,079', '']","['3,551', '']","['2,559', '']","['4,004', '']","['5,080', '']","['5,180', '']","['12,310', '']","['12,461', '']","['15,710', '']","['12,175', '']","['10,496', '']"
5460,r324,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,323,"['3,596', '']","['4,022', '']","['5,200', '']","['6,292', '']","['7,310', '']","['8,560', '']","['7,732', '']","['9,207', '']","['10,173', '']","['10,343', '']","['10,479', '']"
5460,r325,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,324,"['6,630', '']","['7,738', '']","['6,501', '']","['6,577', '']","['6,768', '']","['7,619', '']","['7,997', '']","['9,294', '']","['10,912', '']","['9,896', '']","['10,315', '']"
5460,r326,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,325,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['22,634', '']","['18,186', '']","['16,674', '']","['15,526', '']","['12,145', '']","['11,649', '']","['10,294', '']"
5460,r327,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,326,"['7,178', '']","['8,682', '']","['6,876', '']","['7,192', '']","['4,881', '']","['4,461', '']","['4,860', '']","['8,031', '']","['9,487', '']","['12,083', 'i']","['10,188', '']"
5460,r328,All institutions -> Long Island U.,All institutions,Long Island U.,2,327,"['630', 'i']","['672', 'i']","['671', 'i']","['676', '']","['ne', '']","['ne', '']","['611', '']","['1,602', '']","['1,731', '']","['4,858', '']","['10,148', '']"
5460,r329,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,328,"['3,164', '']","['3,505', '']","['5,185', '']","['17,287', '']","['19,584', '']","['16,456', '']","['16,465', '']","['15,221', '']","['12,150', '']","['9,634', '']","['10,049', '']"
5460,r330,All institutions -> Clark U.,All institutions,Clark U.,2,329,"['5,237', '']","['6,032', '']","['7,041', '']","['5,481', '']","['5,644', '']","['6,357', '']","['6,404', '']","['7,408', '']","['7,650', '']","['9,426', '']","['9,795', '']"
5460,r331,All institutions -> New School,All institutions,New School,2,330,"['3,167', '']","['3,277', '']","['3,695', '']","['5,919', '']","['3,843', '']","['5,254', '']","['15,747', '']","['11,123', '']","['8,112', '']","['9,179', '']","['9,255', '']"
5460,r332,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,331,"['8,786', '']","['7,308', '']","['8,865', '']","['5,928', '']","['4,627', '']","['5,318', '']","['3,962', '']","['4,814', '']","['5,834', '']","['7,337', '']","['9,060', '']"
5460,r333,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,332,"['9,754', '']","['11,320', '']","['10,245', '']","['11,994', '']","['7,055', '']","['6,276', '']","['6,971', '']","['6,050', '']","['7,079', '']","['9,134', '']","['8,883', '']"
5460,r334,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,333,"['11,043', '']","['13,339', '']","['14,064', '']","['10,320', '']","['7,956', '']","['8,391', '']","['8,158', '']","['7,936', '']","['8,238', '']","['8,906', '']","['8,637', '']"
5460,r335,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,334,"['8,343', '']","['9,415', '']","['9,073', '']","['8,909', '']","['8,198', '']","['8,425', '']","['8,873', '']","['8,136', '']","['8,314', '']","['9,005', '']","['8,527', '']"
5460,r336,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,335,"['8,117', '']","['8,296', '']","['8,283', '']","['7,117', '']","['7,303', '']","['7,248', '']","['7,431', '']","['7,228', '']","['8,414', '']","['8,241', '']","['8,347', '']"
5460,r337,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,336,"['4,398', '']","['2,815', '']","['2,122', '']","['2,137', '']","['1,805', '']","['1,625', '']","['1,924', '']","['2,374', '']","['2,497', '']","['5,339', '']","['8,342', '']"
5460,r338,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,337,"['8,515', '']","['8,205', '']","['10,405', '']","['9,156', '']","['9,172', '']","['9,929', '']","['8,482', '']","['7,948', '']","['7,810', '']","['8,508', '']","['8,259', '']"
5460,r339,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,338,"['30,297', '']","['28,813', 'i']","['28,573', 'i']","['28,335', 'i']","['28,095', 'i']","['27,855', 'i']","['23,784', 'i']","['19,887', 'i']","['15,989', 'i']","['12,089', 'i']","['8,237', 'i']"
5460,r340,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,339,"['6,377', '']","['7,025', '']","['5,720', '']","['6,419', '']","['7,744', '']","['7,179', '']","['7,050', '']","['7,664', '']","['7,411', '']","['8,092', '']","['8,141', '']"
5460,r341,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,340,"['8,692', '']","['8,664', '']","['7,265', '']","['8,786', '']","['8,982', '']","['9,631', '']","['8,175', '']","['7,403', '']","['4,941', '']","['7,128', '']","['8,092', '']"
5460,r342,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,341,"['4,887', '']","['4,559', '']","['6,843', '']","['5,580', '']","['5,694', '']","['6,017', '']","['7,060', '']","['8,151', 'i']","['9,125', '']","['8,432', '']","['7,963', '']"
5460,r343,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,342,"['6,907', '']","['8,094', '']","['10,060', '']","['9,213', '']","['8,175', '']","['7,657', '']","['7,948', '']","['8,053', '']","['8,674', '']","['9,223', '']","['7,826', '']"
5460,r344,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,343,"['ne', '']","['2,453', '']","['2,576', '']","['4,992', '']","['2,633', '']","['2,237', '']","['5,692', '']","['8,119', '']","['7,601', '']","['7,225', '']","['7,475', '']"
5460,r345,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,344,"['2,630', 'i']","['7,266', '']","['7,472', '']","['10,872', '']","['12,572', '']","['14,342', '']","['9,725', '']","['10,319', '']","['11,535', '']","['12,419', '']","['7,415', '']"
5460,r346,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,345,"['5,622', '']","['5,492', '']","['4,852', '']","['5,155', '']","['5,212', '']","['5,042', '']","['5,586', '']","['4,658', '']","['5,157', '']","['6,584', '']","['7,206', '']"
5460,r347,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,346,"['4,040', '']","['4,737', '']","['4,599', '']","['6,702', 'i']","['5,349', '']","['4,513', '']","['5,254', '']","['5,732', '']","['7,538', '']","['5,323', '']","['7,151', '']"
5460,r348,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,347,"['5,944', '']","['6,930', '']","['8,336', '']","['6,179', '']","['6,780', '']","['5,122', '']","['7,196', '']","['7,237', '']","['6,877', '']","['7,935', '']","['7,121', '']"
5460,r349,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,348,"['9,527', '']","['8,003', '']","['10,259', '']","['8,744', '']","['7,398', '']","['6,936', '']","['7,480', '']","['9,062', '']","['8,003', '']","['7,872', '']","['7,022', '']"
5460,r350,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,349,"['11,567', '']","['5,927', '']","['14,841', '']","['11,607', '']","['9,242', '']","['14,431', '']","['11,216', '']","['6,976', '']","['7,048', '']","['6,818', '']","['6,957', '']"
5460,r351,All institutions -> U. New England,All institutions,U. New England,2,350,"['3,560', '']","['4,016', '']","['5,217', '']","['6,637', '']","['7,456', '']","['7,360', '']","['7,289', '']","['7,817', '']","['6,668', '']","['7,346', '']","['6,881', '']"
5460,r352,All institutions -> Ball State U.,All institutions,Ball State U.,2,351,"['4,780', '']","['9,159', '']","['4,701', '']","['3,616', '']","['4,364', '']","['4,810', '']","['5,689', '']","['5,215', '']","['6,412', '']","['7,025', '']","['6,771', '']"
5460,r353,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,352,"['5,388', '']","['5,044', '']","['5,428', '']","['2,655', '']","['1,244', '']","['1,509', '']","['2,642', '']","['3,467', '']","['3,637', '']","['4,706', '']","['6,584', '']"
5460,r354,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,353,"['6,266', '']","['8,706', '']","['8,485', '']","['7,631', '']","['8,232', '']","['8,553', '']","['9,205', '']","['6,748', '']","['6,054', '']","['6,299', 'i']","['6,518', '']"
5460,r355,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,354,"['4,968', '']","['6,296', 'i']","['7,624', 'i']","['8,954', '']","['7,934', '']","['7,213', '']","['6,595', '']","['6,268', '']","['6,729', '']","['6,204', '']","['6,354', '']"
5460,r356,All institutions -> James Madison U.,All institutions,James Madison U.,2,355,"['6,858', '']","['7,075', '']","['8,428', '']","['5,539', '']","['4,516', '']","['3,700', '']","['3,283', '']","['3,108', '']","['3,859', '']","['4,968', '']","['6,169', '']"
5460,r357,All institutions -> Central State U.,All institutions,Central State U.,2,356,"['3,060', '']","['3,694', '']","['3,490', '']","['2,769', '']","['2,025', '']","['1,508', '']","['1,643', '']","['2,008', '']","['3,615', '']","['3,766', '']","['6,107', '']"
5460,r358,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,357,"['7,599', '']","['9,356', '']","['8,162', '']","['7,280', '']","['6,017', '']","['6,330', '']","['6,760', '']","['7,589', '']","['8,529', '']","['7,714', '']","['5,971', '']"
5460,r359,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,358,"['2,083', '']","['3,130', '']","['1,115', '']","['2,380', '']","['2,254', '']","['2,857', '']","['2,725', '']","['3,751', '']","['4,633', '']","['6,612', '']","['5,902', '']"
5460,r360,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,359,"['ne', '']","['746', '']","['ne', '']","['ne', '']","['ne', '']","['2,543', '']","['2,710', '']","['2,880', '']","['3,251', '']","['3,681', '']","['5,887', '']"
5460,r361,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,360,"['8,475', '']","['8,518', '']","['7,899', '']","['6,585', '']","['6,742', '']","['6,296', '']","['5,826', '']","['5,164', '']","['4,215', '']","['4,581', '']","['5,777', '']"
5460,r362,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,361,"['3,770', '']","['4,176', '']","['5,087', '']","['4,467', '']","['6,689', '']","['7,364', '']","['5,224', '']","['6,305', '']","['6,535', '']","['5,763', '']","['5,775', '']"
5460,r363,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,362,"['5,305', '']","['6,959', '']","['6,567', '']","['6,129', '']","['4,780', '']","['5,459', '']","['5,679', '']","['5,384', '']","['5,702', '']","['6,192', '']","['5,763', '']"
5460,r364,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,363,"['6,045', '']","['2,637', '']","['3,643', '']","['3,225', '']","['3,235', '']","['2,804', '']","['3,170', '']","['3,408', '']","['5,622', '']","['6,180', '']","['5,758', '']"
5460,r365,All institutions -> DePaul U.,All institutions,DePaul U.,2,364,"['4,302', '']","['5,256', '']","['5,344', '']","['4,828', '']","['5,681', '']","['8,506', '']","['8,590', '']","['7,590', '']","['6,325', '']","['5,241', '']","['5,754', '']"
5460,r366,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,365,"['1,312', '']","['1,644', '']","['1,039', '']","['934', '']","['ne', '']","['ne', '']","['837', '']","['ne', '']","['ne', '']","['ne', '']","['5,515', '']"
5460,r367,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,366,"['4,482', '']","['4,807', '']","['6,247', '']","['5,429', '']","['5,329', '']","['6,369', '']","['6,136', '']","['6,270', '']","['5,708', '']","['4,971', '']","['5,508', '']"
5460,r368,All institutions -> U. North Florida,All institutions,U. North Florida,2,367,"['6,316', '']","['8,773', '']","['6,620', '']","['4,126', '']","['2,657', '']","['3,160', '']","['4,366', '']","['5,059', '']","['5,666', '']","['5,439', '']","['5,490', '']"
5460,r369,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,368,"['5,741', '']","['4,307', '']","['4,346', '']","['4,122', '']","['3,663', '']","['3,924', '']","['3,776', '']","['4,690', '']","['4,441', '']","['5,021', '']","['5,488', '']"
5460,r370,All institutions -> Fordham U.,All institutions,Fordham U.,2,369,"['5,212', '']","['4,494', '']","['5,624', '']","['6,704', '']","['7,086', '']","['6,352', '']","['9,477', '']","['8,429', '']","['7,336', '']","['6,623', '']","['5,472', '']"
5460,r371,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,370,"['11,147', '']","['14,330', '']","['11,094', '']","['10,230', '']","['7,104', '']","['5,318', '']","['5,029', '']","['4,890', '']","['5,724', '']","['6,017', '']","['5,457', '']"
5460,r372,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,371,"['4,788', '']","['4,425', '']","['5,365', 'i']","['5,414', 'i']","['5,463', 'i']","['ne', '']","['6,054', '']","['5,818', '']","['5,299', '']","['5,923', '']","['5,403', '']"
5460,r373,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,372,"['ne', '']","['3,299', '']","['2,480', '']","['2,640', '']","['1,745', '']","['4,200', '']","['3,720', '']","['7,161', '']","['2,813', '']","['5,813', '']","['5,377', '']"
5460,r374,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,373,"['3,125', '']","['7,236', '']","['13,682', '']","['11,527', '']","['6,723', 'i']","['5,095', 'i']","['3,465', '']","['6,550', '']","['6,696', '']","['6,058', '']","['5,180', '']"
5460,r375,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,374,"['574', '']","['753', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['803', '']","['1,592', '']","['3,691', '']","['4,424', '']","['4,972', '']"
5460,r376,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,375,"['5,271', '']","['4,130', '']","['5,253', '']","['6,156', '']","['6,537', '']","['5,653', '']","['6,896', '']","['5,489', '']","['4,896', '']","['5,076', '']","['4,957', '']"
5460,r377,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,376,"['4,586', '']","['3,850', '']","['3,665', '']","['3,688', '']","['4,547', '']","['4,320', '']","['5,138', '']","['5,374', '']","['3,916', '']","['4,562', '']","['4,921', '']"
5460,r378,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,377,"['1,283', '']","['900', '']","['2,773', '']","['2,218', '']","['2,384', '']","['2,219', '']","['3,717', '']","['5,740', '']","['4,063', '']","['3,936', '']","['4,866', '']"
5460,r379,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,378,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4,835', '']"
5460,r380,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,379,"['3,370', '']","['2,825', '']","['5,491', '']","['3,384', '']","['1,522', '']","['1,965', '']","['3,971', '']","['4,092', '']","['3,735', '']","['4,474', '']","['4,780', '']"
5460,r381,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,380,"['1,084', '']","['1,127', '']","['933', '']","['ne', '']","['1,305', '']","['1,872', '']","['3,649', '']","['2,737', '']","['4,577', '']","['5,170', '']","['4,756', '']"
5460,r382,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,381,"['6,674', '']","['6,063', 'i']","['5,452', '']","['4,300', '']","['3,876', 'i']","['3,404', 'i']","['2,933', 'i']","['3,377', 'i']","['3,822', 'i']","['4,266', 'i']","['4,713', '']"
5460,r383,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,382,"['7,704', '']","['8,280', 'i']","['8,856', '']","['9,169', '']","['6,973', '']","['5,836', '']","['4,199', '']","['3,663', '']","['4,365', '']","['4,427', '']","['4,686', '']"
5460,r384,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,383,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,554', '']","['3,107', '']","['2,667', '']","['3,868', '']","['4,003', '']","['4,591', '']"
5460,r385,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,384,"['4,354', '']","['4,125', '']","['5,001', '']","['3,799', '']","['3,726', '']","['3,515', '']","['3,252', '']","['3,738', '']","['5,893', '']","['2,986', '']","['4,557', '']"
5460,r386,All institutions -> Pacific U.,All institutions,Pacific U.,2,385,"['1,567', '']","['927', '']","['481', '']","['2,387', '']","['1,094', 'i']","['978', '']","['1,509', '']","['5,299', '']","['4,156', '']","['6,607', '']","['4,540', '']"
5460,r387,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,386,"['1,364', '']","['3,938', '']","['2,369', '']","['2,285', '']","['3,610', '']","['3,286', '']","['4,168', '']","['4,075', '']","['4,120', '']","['4,322', '']","['4,489', '']"
5460,r388,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,387,"['ne', '']","['6,143', '']","['8,122', '']","['5,530', '']","['5,606', '']","['4,761', '']","['4,704', '']","['5,000', 'i']","['5,296', '']","['5,448', '']","['4,475', '']"
5460,r389,All institutions -> Haverford C.,All institutions,Haverford C.,2,388,"['3,603', 'i']","['2,765', 'i']","['2,588', 'i']","['2,370', 'i']","['2,546', 'i']","['2,266', 'i']","['1,750', 'i']","['1,945', 'i']","['2,630', 'i']","['3,324', 'i']","['4,473', 'i']"
5460,r390,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,389,"['844', '']","['880', '']","['2,689', '']","['2,587', '']","['3,677', '']","['4,180', '']","['4,523', '']","['3,679', '']","['4,867', '']","['4,870', '']","['4,432', '']"
5460,r391,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,390,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['4,920', '']","['4,695', '']","['3,111', '']","['4,415', '']"
5460,r392,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,391,"['ne', '']","['1,015', '']","['5,709', '']","['1,574', '']","['1,446', '']","['1,152', '']","['2,026', '']","['2,276', '']","['3,610', '']","['3,706', '']","['4,412', '']"
5460,r393,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,392,"['855', '']","['924', '']","['ne', '']","['ne', '']","['929', '']","['ne', '']","['1,206', '']","['1,355', '']","['1,351', '']","['1,643', '']","['4,395', '']"
5460,r394,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,393,"['8,805', '']","['6,935', '']","['3,996', '']","['3,688', '']","['4,312', '']","['5,962', '']","['5,679', '']","['5,611', '']","['4,730', '']","['3,440', '']","['4,385', '']"
5460,r395,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,394,"['ne', '']","['840', '']","['ne', '']","['ne', '']","['3,021', '']","['3,287', '']","['3,433', '']","['4,167', '']","['3,973', '']","['4,176', 'i']","['4,380', '']"
5460,r396,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,395,"['ne', '']","['743', '']","['1,280', '']","['436', '']","['ne', '']","['ne', '']","['1,069', '']","['1,175', '']","['1,289', '']","['1,468', '']","['4,378', '']"
5460,r397,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,396,"['5,068', '']","['1,100', '']","['6,200', '']","['7,030', '']","['5,907', 'i']","['5,252', 'i']","['4,598', 'i']","['3,944', 'i']","['3,290', 'i']","['2,634', '']","['4,365', '']"
5460,r398,"All institutions -> U. Massachusetts, central office",All institutions,"U. Massachusetts, central office",2,397,"['ne', '']","['ne', '']","['485', '']","['131', '']","['339', '']","['517', '']","['1,690', '']","['2,894', '']","['3,308', '']","['3,437', '']","['4,272', '']"
5460,r399,All institutions -> C. Charleston,All institutions,C. Charleston,2,398,"['11,422', '']","['6,446', '']","['7,217', '']","['8,078', '']","['7,121', '']","['7,327', '']","['6,955', '']","['6,740', '']","['5,450', '']","['5,206', '']","['4,142', '']"
5460,r400,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,399,"['2,550', '']","['3,498', '']","['4,196', '']","['2,877', '']","['3,977', '']","['3,507', '']","['2,868', '']","['4,318', '']","['3,387', '']","['3,060', '']","['4,141', '']"
5460,r401,All institutions -> Smith C.,All institutions,Smith C.,2,400,"['4,215', '']","['4,156', '']","['3,777', '']","['3,688', '']","['4,047', '']","['5,006', '']","['4,124', '']","['5,211', '']","['5,360', '']","['5,330', '']","['4,047', '']"
5460,r402,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,401,"['4,518', '']","['4,625', '']","['3,533', '']","['3,713', '']","['3,410', '']","['3,331', '']","['2,333', '']","['4,416', '']","['4,435', '']","['4,368', '']","['3,996', '']"
5460,r403,All institutions -> Amherst C.,All institutions,Amherst C.,2,402,"['2,622', '']","['3,230', '']","['3,618', 'i']","['4,007', '']","['3,171', '']","['3,401', '']","['3,072', '']","['3,105', '']","['3,546', '']","['5,380', '']","['3,991', '']"
5460,r404,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,403,"['4,744', '']","['4,255', '']","['4,424', '']","['5,518', '']","['2,855', '']","['3,089', '']","['3,764', '']","['4,702', '']","['2,637', '']","['4,893', '']","['3,979', '']"
5460,r405,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,404,"['5,012', '']","['3,700', '']","['4,011', '']","['3,073', '']","['2,361', '']","['2,043', '']","['3,469', '']","['3,733', '']","['2,960', '']","['4,043', '']","['3,942', '']"
5460,r406,"All institutions -> U. North Carolina, general administration",All institutions,"U. North Carolina, general administration",2,405,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4,197', '']","['4,137', '']","['3,721', '']","['4,779', '']","['4,154', '']","['3,932', '']"
5460,r407,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,406,"['7,122', '']","['7,515', '']","['7,313', '']","['7,095', '']","['7,181', '']","['6,964', '']","['7,090', '']","['5,634', '']","['4,111', '']","['3,953', '']","['3,931', '']"
5460,r408,All institutions -> Fisk U.,All institutions,Fisk U.,2,407,"['7,686', '']","['4,631', '']","['4,058', '']","['5,429', 'i']","['7,366', '']","['7,247', 'i']","['7,681', '']","['4,333', '']","['2,781', '']","['4,606', '']","['3,904', '']"
5460,r409,All institutions -> U. San Diego,All institutions,U. San Diego,2,408,"['2,567', '']","['2,340', '']","['2,485', '']","['2,552', '']","['2,873', '']","['2,332', '']","['2,566', '']","['3,543', '']","['3,491', '']","['3,742', '']","['3,900', '']"
5460,r410,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,409,"['5,169', '']","['4,618', '']","['3,623', '']","['3,867', '']","['4,143', '']","['3,790', '']","['4,005', 'i']","['4,321', 'i']","['4,639', '']","['4,061', '']","['3,857', 'i']"
5460,r411,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,410,"['3,074', '']","['3,496', '']","['2,639', '']","['2,637', '']","['3,200', '']","['2,520', '']","['1,789', '']","['2,561', '']","['2,730', '']","['3,381', '']","['3,765', '']"
5460,r412,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,411,"['1,945', '']","['2,314', '']","['2,341', '']","['2,087', '']","['2,586', '']","['3,366', '']","['3,187', '']","['3,954', '']","['3,671', '']","['3,740', '']","['3,761', '']"
5460,r413,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,412,"['ne', '']","['2,342', '']","['2,562', '']","['2,979', '']","['3,356', '']","['3,089', '']","['3,177', '']","['3,285', '']","['3,502', '']","['3,769', '']","['3,737', '']"
5460,r414,All institutions -> U. New Haven,All institutions,U. New Haven,2,413,"['ne', '']","['595', '']","['456', '']","['728', '']","['511', 'i']","['518', '']","['2,535', '']","['985', '']","['5,577', '']","['5,045', '']","['3,736', '']"
5460,r415,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,414,"['2,710', '']","['2,288', '']","['2,430', '']","['2,833', '']","['2,284', '']","['1,676', '']","['2,152', '']","['1,474', '']","['2,298', '']","['2,562', '']","['3,671', '']"
