table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10171,r313,All institutions -> Long Island U.,All institutions,Long Island U.,2,312,"['630', 'i']","['672', 'i']","['671', 'i']","['676', '']","['ne', '']","['ne', '']","['611', '']","['1,602', '']","['1,731', '']","['4,858', '']","['10,148', '']","['10,652', '']","['13,678', '']"
10171,r314,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,313,"['10,819', '']","['13,581', '']","['13,358', '']","['12,722', '']","['15,916', '']","['17,103', '']","['18,823', '']","['19,216', '']","['18,218', '']","['18,007', '']","['15,756', '']","['13,853', '']","['13,465', '']"
10171,r315,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,314,"['8,030', '']","['8,834', '']","['8,426', '']","['12,808', '']","['8,630', '']","['6,263', '']","['10,999', '']","['9,374', '']","['9,570', '']","['10,112', '']","['11,699', '']","['12,417', '']","['13,363', '']"
10171,r316,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,315,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['13,067', '']","['13,123', '']"
10171,r317,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,316,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['22,634', '']","['18,186', '']","['16,674', '']","['15,526', '']","['12,145', '']","['11,649', '']","['10,294', '']","['10,555', '']","['13,073', '']"
10171,r318,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,317,"['12,426', '']","['14,261', '']","['15,587', '']","['17,401', '']","['17,794', '']","['16,604', '']","['16,760', '']","['17,006', '']","['16,765', '']","['16,126', '']","['14,601', '']","['13,805', '']","['12,988', '']"
10171,r319,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,318,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['12,340', '']","['12,159', '']","['13,568', '']","['12,918', '']","['12,645', '']"
10171,r320,All institutions -> New School,All institutions,New School,2,319,"['3,167', '']","['3,277', '']","['3,695', '']","['5,919', '']","['3,843', '']","['5,254', '']","['15,747', '']","['11,123', '']","['8,112', '']","['9,179', '']","['9,255', '']","['10,162', '']","['12,593', '']"
10171,r321,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,320,"['11,147', '']","['14,330', '']","['11,094', '']","['10,230', '']","['7,104', '']","['5,318', '']","['5,029', '']","['4,890', '']","['5,724', '']","['6,017', '']","['5,457', '']","['6,363', '']","['12,400', '']"
10171,r322,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,321,"['8,117', '']","['8,296', '']","['8,283', '']","['7,117', '']","['7,303', '']","['7,248', '']","['7,431', '']","['7,228', '']","['8,414', '']","['8,241', '']","['8,347', '']","['8,284', '']","['12,062', '']"
10171,r323,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,322,"['6,630', '']","['7,738', '']","['6,501', '']","['6,577', '']","['6,768', '']","['7,619', '']","['7,997', '']","['9,294', '']","['10,912', '']","['9,896', '']","['10,315', '']","['11,045', '']","['11,769', '']"
10171,r324,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,323,"['8,475', '']","['8,518', '']","['7,899', '']","['6,585', '']","['6,742', '']","['6,296', '']","['5,826', '']","['5,164', '']","['4,215', '']","['4,581', '']","['5,777', '']","['7,621', '']","['11,500', '']"
10171,r325,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,324,"['7,737', '']","['5,576', '']","['4,340', '']","['3,879', '']","['3,677', '']","['3,516', '']","['3,027', '']","['3,104', '']","['4,391', '']","['5,669', '']","['13,020', '']","['9,994', '']","['11,156', '']"
10171,r326,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,325,"['3,596', '']","['4,022', '']","['5,200', '']","['6,292', '']","['7,310', '']","['8,560', '']","['7,732', '']","['9,207', '']","['10,173', '']","['10,343', '']","['10,479', '']","['10,961', '']","['11,069', '']"
10171,r327,All institutions -> Hampton U.,All institutions,Hampton U.,2,326,"['14,455', '']","['12,292', '']","['15,290', '']","['12,620', '']","['11,153', '']","['14,767', '']","['13,572', '']","['15,908', '']","['13,669', '']","['12,943', '']","['10,842', '']","['11,181', '']","['11,049', '']"
10171,r328,All institutions -> James Madison U.,All institutions,James Madison U.,2,327,"['6,858', '']","['7,075', '']","['8,428', '']","['5,539', '']","['4,516', '']","['3,700', '']","['3,283', '']","['3,108', '']","['3,859', '']","['4,968', '']","['6,169', '']","['8,687', '']","['11,045', '']"
10171,r329,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,328,"['11,093', '']","['10,543', '']","['9,156', '']","['10,476', '']","['10,661', '']","['9,609', '']","['11,364', '']","['13,524', '']","['14,057', '']","['13,481', '']","['12,827', '']","['10,747', '']","['10,664', '']"
10171,r330,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,329,"['4,744', '']","['4,255', '']","['4,424', '']","['5,518', '']","['2,855', '']","['3,089', '']","['3,764', '']","['4,702', '']","['2,637', '']","['4,893', '']","['8,600', '']","['7,880', '']","['10,576', '']"
10171,r331,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,330,"['8,786', '']","['7,308', '']","['8,865', '']","['5,928', '']","['4,627', '']","['5,318', '']","['3,962', '']","['4,814', '']","['5,834', '']","['7,337', '']","['9,060', '']","['9,380', '']","['10,514', '']"
10171,r332,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,331,"['38,862', '']","['45,943', '']","['46,865', '']","['44,904', '']","['47,002', '']","['46,335', '']","['50,567', '']","['48,476', '']","['49,503', '']","['50,124', '']","['42,766', '']","['50,698', '']","['10,439', '']"
10171,r333,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,332,"['12,078', '']","['13,603', '']","['12,858', '']","['12,385', '']","['13,019', '']","['13,767', '']","['14,211', '']","['14,396', '']","['14,121', '']","['13,176', '']","['13,851', '']","['7,589', '']","['10,379', '']"
10171,r334,All institutions -> Central State U.,All institutions,Central State U.,2,333,"['3,060', '']","['3,694', '']","['3,490', '']","['2,769', '']","['2,025', '']","['1,508', '']","['1,643', '']","['2,008', '']","['3,615', '']","['3,766', '']","['6,107', '']","['8,751', '']","['10,274', '']"
10171,r335,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,334,"['10,050', '']","['12,344', '']","['12,840', '']","['13,156', '']","['14,632', '']","['9,991', '']","['10,876', '']","['10,411', '']","['10,708', '']","['12,865', '']","['12,676', '']","['11,484', '']","['10,179', '']"
10171,r336,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,335,"['6,907', '']","['8,094', '']","['10,060', '']","['9,213', '']","['8,175', '']","['7,657', '']","['7,948', '']","['8,053', '']","['8,674', '']","['9,223', '']","['7,826', '']","['8,784', '']","['10,152', '']"
10171,r337,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,336,"['4,586', '']","['3,850', '']","['3,665', '']","['3,688', '']","['4,547', '']","['4,320', '']","['5,138', '']","['5,374', '']","['3,916', '']","['4,562', '']","['4,921', '']","['4,842', '']","['9,969', '']"
10171,r338,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,337,"['5,012', '']","['3,700', '']","['4,011', '']","['3,073', '']","['2,361', '']","['2,043', '']","['3,469', '']","['3,733', '']","['2,960', '']","['4,043', '']","['3,942', '']","['7,054', '']","['9,475', '']"
10171,r339,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,338,"['7,178', '']","['8,682', '']","['6,876', '']","['7,192', '']","['4,881', '']","['4,461', '']","['4,860', '']","['8,031', '']","['9,487', '']","['12,083', 'i']","['10,188', '']","['8,892', '']","['9,320', '']"
10171,r340,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,339,"['4,887', '']","['4,559', '']","['6,843', '']","['5,580', '']","['5,694', '']","['6,017', '']","['7,060', '']","['8,151', 'i']","['9,125', '']","['8,432', '']","['7,963', '']","['8,756', '']","['9,280', '']"
10171,r341,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,340,"['8,692', '']","['8,664', '']","['7,265', '']","['8,786', '']","['8,982', '']","['9,631', '']","['8,175', '']","['7,403', '']","['4,941', '']","['7,128', '']","['8,092', '']","['8,636', '']","['9,274', '']"
10171,r342,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,341,"['30,297', '']","['28,813', 'i']","['28,573', 'i']","['28,335', 'i']","['28,095', 'i']","['27,855', 'i']","['23,784', 'i']","['19,887', 'i']","['15,989', 'i']","['12,089', 'i']","['8,237', 'i']","['8,725', 'i']","['9,225', 'i']"
10171,r343,All institutions -> U. North Florida,All institutions,U. North Florida,2,342,"['6,316', '']","['8,773', '']","['6,620', '']","['4,126', '']","['2,657', '']","['3,160', '']","['4,366', '']","['5,059', '']","['5,666', '']","['5,439', '']","['5,490', '']","['5,358', '']","['9,051', '']"
10171,r344,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,343,"['5,305', '']","['6,959', '']","['6,567', '']","['6,129', '']","['4,780', '']","['5,459', '']","['5,679', '']","['5,384', '']","['5,702', '']","['6,192', '']","['5,763', '']","['6,844', '']","['8,914', '']"
10171,r345,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,344,"['8,515', '']","['8,205', '']","['10,405', '']","['9,156', '']","['9,172', '']","['9,929', '']","['8,482', '']","['7,948', '']","['7,810', '']","['8,508', '']","['8,259', '']","['8,712', '']","['8,779', '']"
10171,r346,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,345,"['5,741', '']","['4,307', '']","['4,346', '']","['4,122', '']","['3,663', '']","['3,924', '']","['3,776', '']","['4,690', '']","['4,441', '']","['5,021', '']","['5,488', '']","['9,014', '']","['8,744', '']"
10171,r347,All institutions -> Clark U.,All institutions,Clark U.,2,346,"['5,237', '']","['6,032', '']","['7,041', '']","['5,481', '']","['5,644', '']","['6,357', '']","['6,404', '']","['7,408', '']","['7,650', '']","['9,426', '']","['9,795', '']","['7,750', '']","['8,570', '']"
10171,r348,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,347,"['5,049', '']","['5,044', 'i']","['5,040', 'i']","['5,034', '']","['4,470', 'i']","['4,637', '']","['5,212', '']","['4,962', '']","['7,185', '']","['9,446', '']","['11,918', '']","['9,220', '']","['8,384', '']"
10171,r349,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,348,"['4,398', '']","['2,815', '']","['2,122', '']","['2,137', '']","['1,805', '']","['1,625', '']","['1,924', '']","['2,374', '']","['2,497', '']","['5,339', '']","['8,342', '']","['7,752', '']","['8,307', '']"
10171,r350,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,349,"['11,043', '']","['13,339', '']","['14,064', '']","['10,320', '']","['7,956', '']","['8,391', '']","['8,158', '']","['7,936', '']","['8,238', '']","['8,906', '']","['8,637', '']","['8,379', '']","['8,141', '']"
10171,r351,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,350,"['11,567', '']","['5,927', '']","['14,841', '']","['11,607', '']","['9,242', '']","['14,431', '']","['11,216', '']","['6,976', '']","['7,048', '']","['6,818', '']","['6,957', '']","['7,379', '']","['7,955', '']"
10171,r352,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,351,"['2,630', 'i']","['7,266', '']","['7,472', '']","['10,872', '']","['12,572', '']","['14,342', '']","['9,725', '']","['10,319', '']","['11,535', '']","['12,419', '']","['7,415', '']","['7,999', '']","['7,847', '']"
10171,r353,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,352,"['5,622', '']","['5,492', '']","['4,852', '']","['5,155', '']","['5,212', '']","['5,042', '']","['5,586', '']","['4,658', '']","['5,157', '']","['6,584', '']","['7,128', '']","['7,664', '']","['7,811', '']"
10171,r354,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,353,"['6,045', '']","['2,637', '']","['3,643', '']","['3,225', '']","['3,235', '']","['2,804', '']","['3,170', '']","['3,408', '']","['5,622', '']","['6,180', '']","['5,758', '']","['6,422', '']","['7,790', '']"
10171,r355,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,354,"['6,377', '']","['7,025', '']","['5,720', '']","['6,419', '']","['7,744', '']","['7,179', '']","['7,050', '']","['7,664', '']","['7,411', '']","['8,092', '']","['8,141', '']","['7,174', '']","['7,766', '']"
10171,r356,All institutions -> Fordham U.,All institutions,Fordham U.,2,355,"['5,212', '']","['4,494', '']","['5,624', '']","['6,704', '']","['7,086', '']","['6,352', '']","['9,477', '']","['8,429', '']","['7,336', '']","['6,623', '']","['5,472', '']","['5,479', '']","['7,554', '']"
10171,r357,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,356,"['8,343', '']","['9,415', '']","['9,073', '']","['8,909', '']","['8,198', '']","['8,425', '']","['8,873', '']","['8,136', '']","['8,314', '']","['9,005', '']","['8,527', '']","['8,713', '']","['7,506', '']"
10171,r358,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,357,"['1,312', '']","['1,644', '']","['1,039', '']","['934', '']","['ne', '']","['ne', '']","['837', '']","['ne', '']","['ne', '']","['ne', '']","['5,515', '']","['6,104', '']","['7,450', '']"
10171,r359,All institutions -> Ball State U.,All institutions,Ball State U.,2,358,"['4,780', '']","['9,159', '']","['4,701', '']","['3,616', '']","['4,364', '']","['4,810', '']","['5,689', '']","['5,215', '']","['6,412', '']","['7,025', '']","['6,771', '']","['6,262', '']","['7,404', '']"
10171,r360,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,359,"['1,957', '']","['1,840', '']","['1,704', '']","['937', '']","['569', '']","['650', '']","['911', '']","['1,316', '']","['1,255', '']","['1,688', '']","['1,748', '']","['1,398', '']","['7,309', '']"
10171,r361,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,360,"['7,599', '']","['9,356', '']","['8,162', '']","['7,280', '']","['6,017', '']","['6,330', '']","['6,760', '']","['7,589', '']","['8,529', '']","['7,714', '']","['5,971', '']","['5,596', '']","['7,234', '']"
10171,r362,All institutions -> Edward Via C. of Osteopathic Medicine,All institutions,Edward Via C. of Osteopathic Medicine,2,361,"['ne', '']","['2,453', '']","['2,576', '']","['4,992', '']","['2,633', '']","['2,237', '']","['5,692', '']","['8,119', '']","['7,601', '']","['7,225', '']","['7,475', '']","['6,629', '']","['7,121', '']"
10171,r363,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,362,"['9,527', '']","['8,003', '']","['10,259', '']","['8,744', '']","['7,398', '']","['6,936', '']","['7,480', '']","['9,062', '']","['8,003', '']","['7,872', '']","['7,022', '']","['6,092', '']","['7,103', '']"
10171,r364,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,363,"['ne', '']","['6,143', '']","['8,122', '']","['5,530', '']","['5,606', '']","['4,761', '']","['4,704', '']","['5,000', 'i']","['5,296', '']","['5,448', '']","['4,475', '']","['6,164', '']","['7,048', '']"
10171,r365,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,364,"['1,283', '']","['900', '']","['2,773', '']","['2,218', '']","['2,384', '']","['2,219', '']","['3,717', '']","['5,740', '']","['4,063', '']","['3,936', '']","['4,866', '']","['5,598', '']","['7,043', '']"
10171,r366,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,365,"['4,040', '']","['4,737', '']","['4,599', '']","['6,702', 'i']","['5,349', '']","['4,513', '']","['5,254', '']","['5,732', '']","['7,538', '']","['5,323', '']","['7,151', '']","['6,878', '']","['7,000', '']"
10171,r367,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,366,"['8,805', '']","['6,935', '']","['3,996', '']","['3,688', '']","['4,312', '']","['5,962', '']","['5,679', '']","['5,611', '']","['4,730', '']","['3,440', '']","['4,385', '']","['4,495', '']","['6,780', '']"
10171,r368,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,367,"['9,754', '']","['11,320', '']","['10,245', '']","['11,994', '']","['7,055', '']","['6,276', '']","['6,971', '']","['6,050', '']","['7,079', '']","['9,134', '']","['8,883', '']","['6,896', '']","['6,734', '']"
10171,r369,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,368,"['3,770', '']","['4,176', '']","['5,087', '']","['4,467', '']","['6,689', '']","['7,364', '']","['5,224', '']","['6,305', '']","['6,535', '']","['5,763', '']","['5,775', '']","['6,438', '']","['6,703', '']"
10171,r370,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,369,"['1,278', '']","['2,401', '']","['1,898', '']","['2,614', '']","['2,209', '']","['2,561', '']","['2,458', '']","['2,969', '']","['3,059', '']","['3,162', '']","['3,360', '']","['6,186', '']","['6,667', '']"
10171,r371,All institutions -> U. New England,All institutions,U. New England,2,370,"['3,560', '']","['4,016', '']","['5,217', '']","['6,637', '']","['7,456', '']","['7,360', '']","['7,289', '']","['7,817', '']","['6,668', '']","['7,346', '']","['6,881', '']","['6,229', '']","['6,641', '']"
10171,r372,All institutions -> Amherst C.,All institutions,Amherst C.,2,371,"['2,622', '']","['3,230', '']","['3,618', 'i']","['4,007', '']","['3,171', '']","['3,401', '']","['3,072', '']","['3,105', '']","['3,546', '']","['5,380', '']","['3,991', '']","['4,226', 'i']","['6,454', '']"
10171,r373,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,372,"['2,550', '']","['3,498', '']","['4,196', '']","['2,877', '']","['3,977', '']","['3,507', '']","['2,868', '']","['4,318', '']","['3,387', '']","['3,060', '']","['4,141', '']","['3,650', '']","['6,301', '']"
10171,r374,All institutions -> Roseman U. of Health Sciences,All institutions,Roseman U. of Health Sciences,2,373,"['ne', '']","['840', '']","['ne', '']","['ne', '']","['3,021', '']","['3,287', '']","['3,433', '']","['4,167', '']","['3,973', '']","['4,176', 'i']","['4,380', '']","['5,893', '']","['6,285', '']"
10171,r375,All institutions -> Langston U.,All institutions,Langston U.,2,374,"['4,492', '']","['5,206', '']","['5,326', '']","['4,932', '']","['8,512', '']","['8,126', '']","['10,941', '']","['10,592', 'i']","['10,459', 'i']","['10,326', '']","['13,954', '']","['6,090', '']","['6,248', '']"
10171,r376,All institutions -> Towson U.,All institutions,Towson U.,2,375,"['3,002', '']","['3,570', '']","['2,529', '']","['2,795', '']","['2,265', '']","['2,200', '']","['1,945', '']","['2,593', '']","['3,033', '']","['3,245', '']","['3,259', '']","['3,290', '']","['6,225', '']"
10171,r377,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,376,"['314,240', '']","['281,334', '']","['289,027', '']","['271,166', '']","['306,826', '']","['306,174', '']","['46,130', '']","['3,258', '']","['3,302', '']","['2,420', '']","['2,763', '']","['4,083', '']","['6,188', '']"
10171,r378,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,377,"['4,968', '']","['6,296', 'i']","['7,624', 'i']","['8,954', '']","['7,934', '']","['7,213', '']","['6,595', '']","['6,268', '']","['6,729', '']","['6,204', '']","['6,354', '']","['6,315', '']","['6,183', '']"
10171,r379,All institutions -> DePaul U.,All institutions,DePaul U.,2,378,"['4,302', '']","['5,256', '']","['5,344', '']","['4,828', '']","['5,681', '']","['8,506', '']","['8,590', '']","['7,590', '']","['6,325', '']","['5,241', '']","['5,754', '']","['5,293', '']","['6,129', '']"
10171,r380,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,379,"['4,975', '']","['4,404', '']","['4,305', '']","['4,468', '']","['3,457', '']","['3,543', '']","['4,014', '']","['7,060', '']","['7,046', '']","['3,255', '']","['2,904', '']","['6,116', '']","['6,087', '']"
10171,r381,All institutions -> Abilene Christian U.,All institutions,Abilene Christian U.,2,380,"['625', '']","['486', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4,412', '']","['6,073', '']"
10171,r382,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,381,"['1,364', '']","['3,938', '']","['2,369', '']","['2,285', '']","['3,610', '']","['3,286', '']","['4,168', '']","['4,075', '']","['4,120', '']","['4,322', '']","['4,489', '']","['5,436', '']","['6,028', '']"
10171,r383,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,382,"['3,841', '']","['3,611', '']","['3,190', '']","['2,943', '']","['2,150', '']","['1,967', '']","['2,112', '']","['1,888', '']","['1,742', '']","['1,470', '']","['3,454', '']","['5,057', '']","['6,017', '']"
10171,r384,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,383,"['2,500', '']","['2,724', '']","['3,169', '']","['3,041', '']","['4,156', '']","['3,614', '']","['5,104', '']","['3,598', '']","['2,617', '']","['3,268', '']","['1,713', '']","['5,102', '']","['5,905', '']"
10171,r385,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,384,"['1,786', '']","['1,537', '']","['998', '']","['1,058', '']","['1,207', '']","['1,619', '']","['1,214', '']","['1,054', '']","['1,228', '']","['1,429', '']","['1,422', 'i']","['1,489', 'i']","['5,712', 'i']"
10171,r386,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,385,"['ne', '']","['743', '']","['1,280', '']","['436', '']","['ne', '']","['ne', '']","['1,069', '']","['1,175', '']","['1,289', '']","['1,468', '']","['4,378', '']","['6,890', '']","['5,678', '']"
10171,r387,All institutions -> Claremont McKenna C.,All institutions,Claremont McKenna C.,2,386,"['4,788', '']","['4,425', '']","['5,365', 'i']","['5,414', 'i']","['5,463', 'i']","['ne', '']","['6,054', '']","['5,818', '']","['5,299', '']","['5,923', '']","['5,403', '']","['4,204', '']","['5,545', '']"
10171,r388,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,387,"['4,482', '']","['4,807', '']","['6,247', '']","['5,429', '']","['5,329', '']","['6,369', '']","['6,136', '']","['6,270', '']","['5,708', '']","['4,971', '']","['5,508', '']","['4,803', '']","['5,539', '']"
10171,r389,All institutions -> Hope C.,All institutions,Hope C.,2,388,"['3,552', '']","['3,605', '']","['3,320', '']","['3,367', '']","['2,719', '']","['2,932', '']","['2,811', '']","['3,213', '']","['3,011', '']","['2,694', '']","['3,157', '']","['4,429', '']","['5,496', '']"
10171,r390,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,388,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,146', 'i']","['ne', '']","['4,662', 'i']","['5,496', 'i']"
10171,r391,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,390,"['1,785', '']","['1,934', '']","['2,056', '']","['3,214', '']","['4,916', '']","['3,507', '']","['3,846', '']","['3,094', '']","['3,663', '']","['5,705', '']","['3,473', '']","['4,389', '']","['5,477', '']"
10171,r392,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,391,"['6,266', '']","['8,706', '']","['8,485', '']","['7,631', '']","['8,232', '']","['8,553', '']","['9,205', '']","['6,748', '']","['6,054', '']","['6,299', 'i']","['6,518', '']","['5,768', '']","['5,432', '']"
10171,r393,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,392,"['3,125', '']","['7,236', '']","['13,682', '']","['11,527', '']","['6,723', 'i']","['5,095', 'i']","['3,465', '']","['6,550', '']","['6,696', '']","['6,058', '']","['5,180', '']","['5,341', '']","['5,298', '']"
10171,r394,All institutions -> C. Charleston,All institutions,C. Charleston,2,393,"['11,422', '']","['6,446', '']","['7,217', '']","['8,078', '']","['7,121', '']","['7,327', '']","['6,955', '']","['6,740', '']","['5,450', '']","['5,206', '']","['4,142', '']","['5,109', '']","['5,229', '']"
10171,r395,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,394,"['2,573', '']","['2,792', '']","['2,278', '']","['4,923', '']","['4,691', '']","['4,440', '']","['4,192', '']","['2,912', '']","['2,050', '']","['1,889', '']","['3,351', '']","['3,883', '']","['5,192', '']"
10171,r396,All institutions -> U. San Diego,All institutions,U. San Diego,2,395,"['2,567', '']","['2,340', '']","['2,485', '']","['2,552', '']","['2,873', '']","['2,332', '']","['2,566', '']","['3,543', '']","['3,491', '']","['3,742', '']","['3,900', '']","['3,774', '']","['5,114', '']"
10171,r397,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,396,"['1,084', '']","['1,127', '']","['933', '']","['ne', '']","['1,305', '']","['1,872', '']","['3,649', '']","['2,737', '']","['4,577', '']","['5,170', '']","['4,756', '']","['4,422', '']","['5,092', '']"
10171,r398,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,397,"['ne', '']","['258', '']","['ne', '']","['ne', '']","['ne', '']","['788', '']","['4,027', '']","['3,537', 'i']","['3,145', 'i']","['3,357', 'i']","['2,968', 'i']","['4,314', 'i']","['5,086', 'i']"
10171,r399,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,398,"['855', '']","['924', '']","['ne', '']","['ne', '']","['929', '']","['ne', '']","['1,206', '']","['1,355', '']","['1,351', '']","['1,643', '']","['4,395', '']","['4,911', 'i']","['5,080', '']"
10171,r400,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,399,"['7,704', '']","['8,280', 'i']","['8,856', '']","['9,169', '']","['6,973', '']","['5,836', '']","['4,199', '']","['3,663', '']","['4,365', '']","['4,427', '']","['4,686', '']","['4,102', '']","['5,056', '']"
10171,r401,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,400,"['7,122', '']","['7,515', '']","['7,313', '']","['7,095', '']","['7,181', '']","['6,964', '']","['7,090', '']","['5,634', '']","['4,111', '']","['3,953', '']","['3,931', '']","['3,831', '']","['5,053', '']"
10171,r402,All institutions -> Smith C.,All institutions,Smith C.,2,401,"['4,215', '']","['4,156', '']","['3,777', '']","['3,688', '']","['4,047', '']","['5,006', '']","['4,124', '']","['5,211', '']","['5,360', '']","['5,330', '']","['4,047', '']","['3,633', '']","['5,036', '']"
10171,r403,"All institutions -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",All institutions,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",2,402,"['ne', '']","['2,342', '']","['2,562', '']","['2,979', '']","['3,356', '']","['3,089', '']","['3,177', '']","['3,285', '']","['3,502', '']","['3,769', '']","['3,737', '']","['3,776', '']","['4,954', '']"
10171,r404,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,403,"['106', '']","['142', '']","['261', '']","['23', '']","['1', '']","['1,812', '']","['1,784', '']","['971', '']","['2,105', '']","['3,052', '']","['3,179', '']","['3,862', '']","['4,922', '']"
