table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
8008,r226,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,225,"['5,850', '']","['2,276', '']","['85', '']","['1,911', '']","['94', '']","['1,157', '']","['41', '']","['0', '']","['0', '']","['205', '']","['81', '']"
8008,r227,All institutions -> Boise State U.,All institutions,Boise State U.,2,226,"['5,834', '']","['62', '']","['0', '']","['2,600', '']","['14', '']","['140', '']","['105', '']","['47', '']","['8', '']","['2,858', '']","['0', '']"
8008,r228,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,227,"['5,750', '']","['246', '']","['0', '']","['4,871', '']","['0', '']","['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['284', '']"
8008,r229,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,228,"['5,706', '']","['26', '']","['0', '']","['5,097', '']","['62', '']","['0', '']","['278', '']","['207', '']","['0', '']","['0', '']","['36', '']"
8008,r230,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,229,"['5,692', '']","['0', '']","['4', '']","['5,670', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r231,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,230,"['5,622', '']","['0', '']","['0', '']","['1,655', '']","['0', '']","['839', '']","['137', '']","['406', '']","['0', '']","['1,588', '']","['997', '']"
8008,r232,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,231,"['5,445', '']","['0', '']","['0', '']","['4,938', '']","['0', '']","['334', '']","['156', '']","['0', '']","['17', '']","['0', '']","['0', '']"
8008,r233,All institutions -> Chapman U.,All institutions,Chapman U.,2,232,"['5,195', '']","['0', '']","['0', '']","['4,119', '']","['0', '']","['53', '']","['1,023', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r234,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,233,"['5,029', '']","['1,028', '']","['0', '']","['413', '']","['87', '']","['240', '']","['81', '']","['0', '']","['0', '']","['1,499', '']","['1,681', '']"
8008,r235,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,234,"['5,023', '']","['0', '']","['14', '']","['4,766', '']","['0', '']","['92', '']","['118', '']","['33', '']","['0', '']","['0', '']","['0', '']"
8008,r236,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,235,"['4,839', '']","['0', '']","['0', '']","['3,112', '']","['232', '']","['297', '']","['54', '']","['0', '']","['203', '']","['941', '']","['0', '']"
8008,r237,All institutions -> U. Colorado Denver<sup>c</sup>,All institutions,U. Colorado Denver<sup>c</sup>,2,236,"['4,799', '']","['188', '']","['123', '']","['734', '']","['117', '']","['662', '']","['706', '']","['100', '']","['0', '']","['1,401', '']","['768', '']"
8008,r238,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,237,"['4,739', '']","['30', '']","['0', '']","['4,379', '']","['0', '']","['0', '']","['330', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r239,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,238,"['4,442', '']","['0', '']","['0', '']","['2,182', '']","['0', '']","['343', '']","['7', '']","['29', '']","['1,865', '']","['0', '']","['16', '']"
8008,r240,All institutions -> Texas State U.,All institutions,Texas State U.,2,239,"['4,348', '']","['0', '']","['0', '']","['1,156', '']","['0', '']","['756', '']","['193', '']","['1,626', '']","['0', '']","['24', '']","['593', '']"
8008,r241,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,240,"['4,175', '']","['400', '']","['0', '']","['637', '']","['197', '']","['799', '']","['0', '']","['0', '']","['0', '']","['1,865', '']","['277', '']"
8008,r242,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,241,"['4,116', '']","['0', '']","['0', '']","['3,516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['600', '']"
8008,r243,All institutions -> Old Dominion U.,All institutions,Old Dominion U.,2,242,"['4,053', '']","['267', '']","['0', '']","['1,436', '']","['8', '']","['419', '']","['767', '']","['235', '']","['0', '']","['480', '']","['441', '']"
8008,r244,All institutions -> Oakland U.,All institutions,Oakland U.,2,243,"['4,017', '']","['0', '']","['0', '']","['2,883', '']","['0', '']","['967', '']","['128', '']","['0', '']","['0', '']","['39', '']","['0', '']"
8008,r245,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,244,"['3,904', 'i']","['0', 'i']","['0', 'i']","['3,904', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r246,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,245,"['3,845', '']","['0', '']","['0', '']","['2,648', '']","['86', '']","['760', '']","['297', '']","['8', '']","['0', '']","['21', '']","['25', '']"
8008,r247,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,246,"['3,814', '']","['0', '']","['0', '']","['3,670', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['102', '']"
8008,r248,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,247,"['3,800', '']","['0', '']","['0', '']","['3,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r249,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,248,"['3,648', '']","['0', '']","['0', '']","['1,365', '']","['252', '']","['573', '']","['1,132', '']","['0', '']","['0', '']","['99', '']","['227', '']"
8008,r250,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,249,"['3,616', '']","['57', '']","['0', '']","['2,663', '']","['160', '']","['623', '']","['55', '']","['58', '']","['0', '']","['0', '']","['0', '']"
8008,r251,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,250,"['3,590', '']","['0', '']","['0', '']","['287', '']","['0', '']","['167', '']","['134', '']","['0', '']","['2,900', '']","['0', '']","['102', '']"
8008,r252,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,251,"['3,585', '']","['0', '']","['35', '']","['3,536', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r253,All institutions -> Baylor U.,All institutions,Baylor U.,2,252,"['3,565', '']","['40', '']","['132', '']","['2,167', '']","['0', '']","['936', '']","['262', '']","['0', '']","['0', '']","['0', '']","['28', '']"
8008,r254,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,253,"['3,367', '']","['0', '']","['0', '']","['1,136', '']","['0', '']","['940', '']","['1,291', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r255,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,254,"['3,364', '']","['0', '']","['0', '']","['3,364', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r256,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,255,"['3,288', '']","['28', '']","['0', '']","['334', '']","['0', '']","['2,905', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']"
8008,r257,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,256,"['3,283', '']","['6', '']","['0', '']","['2,273', '']","['0', '']","['175', '']","['115', '']","['29', '']","['0', '']","['317', '']","['368', '']"
8008,r258,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,257,"['3,182', 'i']","['15', 'i']","['0', 'i']","['2,804', 'i']","['8', 'i']","['101', 'i']","['89', 'i']","['64', 'i']","['0', 'i']","['53', 'i']","['48', 'i']"
8008,r259,All institutions -> U. New England,All institutions,U. New England,2,258,"['3,163', '']","['0', '']","['0', '']","['3,163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r260,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,259,"['3,130', '']","['24', '']","['0', '']","['2,115', '']","['27', '']","['727', '']","['26', '']","['0', '']","['3', '']","['0', '']","['208', '']"
8008,r261,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,260,"['3,111', '']","['0', '']","['0', '']","['2,179', '']","['0', '']","['0', '']","['261', '']","['583', '']","['78', '']","['0', '']","['10', '']"
8008,r262,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,261,"['3,051', '']","['0', '']","['0', '']","['1,730', '']","['0', '']","['384', '']","['877', '']","['60', '']","['0', '']","['0', '']","['0', '']"
8008,r263,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,262,"['2,926', '']","['0', '']","['3', '']","['682', '']","['293', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,948', '']","['0', '']"
8008,r264,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,263,"['2,746', '']","['0', '']","['0', '']","['2,720', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']"
8008,r265,All institutions -> Fordham U.,All institutions,Fordham U.,2,264,"['2,594', '']","['0', '']","['0', '']","['291', '']","['0', '']","['0', '']","['1,810', '']","['79', '']","['0', '']","['0', '']","['414', '']"
8008,r266,All institutions -> U. Maine,All institutions,U. Maine,2,265,"['2,537', '']","['1', '']","['0', '']","['1,391', '']","['0', '']","['240', '']","['135', '']","['72', '']","['261', '']","['219', '']","['218', '']"
8008,r267,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,266,"['2,522', '']","['0', '']","['0', '']","['1,546', '']","['0', '']","['28', '']","['177', '']","['0', '']","['0', '']","['23', '']","['748', '']"
8008,r268,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,267,"['2,512', '']","['0', '']","['0', '']","['2,013', '']","['0', '']","['0', '']","['425', '']","['0', '']","['0', '']","['0', '']","['74', '']"
8008,r269,All institutions -> U. Guam,All institutions,U. Guam,2,268,"['2,502', '']","['0', '']","['0', '']","['2,331', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']"
8008,r270,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,269,"['2,500', '']","['0', '']","['0', '']","['2,500', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r271,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,270,"['2,492', '']","['0', '']","['0', '']","['2,492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r272,All institutions -> Miami U.,All institutions,Miami U.,2,271,"['2,414', '']","['14', '']","['0', '']","['603', '']","['27', '']","['1,298', '']","['372', '']","['15', '']","['0', '']","['35', '']","['50', '']"
8008,r273,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,271,"['2,414', '']","['0', '']","['0', '']","['921', '']","['0', '']","['191', '']","['83', '']","['0', '']","['0', '']","['0', '']","['1,219', '']"
8008,r274,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,273,"['2,398', '']","['0', '']","['0', '']","['2,303', '']","['9', '']","['83', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
8008,r275,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,274,"['2,378', '']","['0', '']","['0', '']","['901', '']","['0', '']","['19', '']","['126', '']","['0', '']","['0', '']","['1,262', '']","['70', '']"
8008,r276,All institutions -> DePaul U.,All institutions,DePaul U.,2,275,"['2,333', '']","['0', '']","['0', '']","['269', '']","['0', '']","['24', '']","['2,040', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r277,All institutions -> U. North Florida,All institutions,U. North Florida,2,276,"['2,307', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['201', '']","['1', '']","['0', '']","['33', '']","['2,072', '']"
8008,r278,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,277,"['2,305', '']","['32', '']","['71', '']","['443', '']","['14', '']","['438', '']","['66', '']","['0', '']","['0', '']","['1,241', '']","['0', '']"
8008,r279,All institutions -> Mercer U.,All institutions,Mercer U.,2,278,"['2,281', '']","['0', '']","['0', '']","['2,281', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r280,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,279,"['2,165', '']","['443', '']","['9', '']","['485', '']","['70', '']","['403', '']","['583', '']","['0', '']","['0', '']","['143', '']","['29', '']"
8008,r281,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,280,"['2,158', '']","['0', '']","['0', '']","['1,766', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['392', '']"
8008,r282,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,281,"['2,105', '']","['0', '']","['0', '']","['2,105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r283,All institutions -> Hampton U.,All institutions,Hampton U.,2,282,"['2,030', '']","['0', '']","['0', '']","['538', '']","['0', '']","['0', '']","['0', '']","['1,041', '']","['0', '']","['129', '']","['322', '']"
8008,r284,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,283,"['1,957', '']","['0', '']","['0', '']","['976', '']","['0', '']","['786', '']","['0', '']","['0', '']","['0', '']","['118', '']","['77', '']"
8008,r285,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,284,"['1,917', '']","['0', '']","['0', '']","['1,765', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r286,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,285,"['1,900', '']","['0', '']","['0', '']","['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r287,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,285,"['1,900', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,900', '']","['0', '']","['0', '']","['0', '']"
8008,r288,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,287,"['1,883', '']","['400', '']","['0', '']","['73', '']","['0', '']","['232', '']","['0', '']","['0', '']","['0', '']","['1,178', '']","['0', '']"
8008,r289,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,287,"['1,883', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['1,806', '']","['0', '']","['0', '']","['0', '']"
8008,r290,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,289,"['1,859', '']","['0', '']","['1,859', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r291,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,290,"['1,850', '']","['0', '']","['0', '']","['1,340', '']","['0', '']","['0', '']","['66', '']","['0', '']","['444', '']","['0', '']","['0', '']"
8008,r292,All institutions -> Long Island U.,All institutions,Long Island U.,2,291,"['1,841', '']","['0', '']","['0', '']","['1,788', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r293,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,292,"['1,778', '']","['21', '']","['0', '']","['1,650', '']","['2', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']"
8008,r294,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,293,"['1,751', '']","['77', '']","['0', '']","['167', '']","['0', '']","['33', '']","['420', '']","['395', '']","['659', '']","['0', '']","['0', '']"
8008,r295,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,294,"['1,733', '']","['0', '']","['0', '']","['1,733', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r296,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,295,"['1,661', '']","['0', '']","['318', '']","['597', '']","['0', '']","['0', '']","['0', '']","['543', '']","['0', '']","['0', '']","['203', '']"
8008,r297,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,296,"['1,630', '']","['1,229', '']","['0', '']","['368', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']"
8008,r298,All institutions -> New England C. of Optometry,All institutions,New England C. of Optometry,2,297,"['1,623', '']","['0', '']","['0', '']","['1,623', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r299,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,298,"['1,579', '']","['0', '']","['0', '']","['1,182', '']","['0', '']","['0', '']","['111', '']","['0', '']","['286', '']","['0', '']","['0', '']"
8008,r300,All institutions -> William & Mary,All institutions,William & Mary,2,299,"['1,569', '']","['29', '']","['51', '']","['460', '']","['0', '']","['812', '']","['64', '']","['12', '']","['0', '']","['0', '']","['141', '']"
8008,r301,All institutions -> American U.,All institutions,American U.,2,300,"['1,537', '']","['0', '']","['0', '']","['218', '']","['10', '']","['28', '']","['103', '']","['701', '']","['299', '']","['0', '']","['178', '']"
8008,r302,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,301,"['1,536', '']","['0', '']","['0', '']","['1,440', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']"
8008,r303,All institutions -> U. Akron,All institutions,U. Akron,2,302,"['1,525', '']","['0', '']","['0', '']","['25', '']","['0', '']","['771', '']","['33', '']","['0', '']","['0', '']","['696', '']","['0', '']"
8008,r304,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,303,"['1,500', '']","['0', '']","['0', '']","['146', '']","['0', '']","['1,338', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']"
8008,r305,All institutions -> Barnard C.,All institutions,Barnard C.,2,304,"['1,490', '']","['44', '']","['4', '']","['578', '']","['0', '']","['238', '']","['612', '']","['14', '']","['0', '']","['0', '']","['0', '']"
8008,r306,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,305,"['1,458', '']","['0', '']","['0', '']","['1,347', '']","['0', '']","['67', '']","['25', '']","['0', '']","['0', '']","['0', '']","['19', '']"
8008,r307,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,306,"['1,430', '']","['0', '']","['0', '']","['1,403', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']"
8008,r308,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,307,"['1,422', 'i']","['0', 'i']","['0', 'i']","['1,422', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r309,All institutions -> Ball State U.,All institutions,Ball State U.,2,308,"['1,387', '']","['0', '']","['0', '']","['1,027', '']","['0', '']","['207', '']","['0', '']","['42', '']","['0', '']","['0', '']","['111', '']"
8008,r310,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,309,"['1,384', '']","['0', '']","['0', '']","['1,329', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']"
8008,r311,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,310,"['1,362', '']","['0', '']","['0', '']","['1,362', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r312,All institutions -> Touro U.,All institutions,Touro U.,2,311,"['1,356', '']","['0', '']","['0', '']","['1,354', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
8008,r313,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,312,"['1,332', '']","['161', '']","['17', '']","['667', '']","['0', '']","['131', '']","['223', '']","['133', '']","['0', '']","['0', '']","['0', '']"
8008,r314,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,313,"['1,299', '']","['0', '']","['0', '']","['1,080', '']","['0', '']","['219', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r315,"All institutions -> Pennsylvania State U., Harrisburg",All institutions,"Pennsylvania State U., Harrisburg",2,314,"['1,298', '']","['0', '']","['0', '']","['1,239', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r316,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,315,"['1,275', '']","['302', '']","['0', '']","['426', '']","['0', '']","['306', '']","['218', '']","['0', '']","['0', '']","['23', '']","['0', '']"
8008,r317,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,316,"['1,273', '']","['0', '']","['0', '']","['1,273', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r318,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,317,"['1,237', '']","['0', '']","['345', '']","['892', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r319,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,318,"['1,217', 'i']","['0', 'i']","['0', 'i']","['1,217', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r320,All institutions -> Pacific U.,All institutions,Pacific U.,2,319,"['1,213', '']","['0', '']","['0', '']","['1,212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
8008,r321,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,320,"['1,191', '']","['0', '']","['0', '']","['812', '']","['0', '']","['271', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r322,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,321,"['1,180', '']","['0', '']","['0', '']","['0', '']","['67', '']","['944', '']","['0', '']","['0', '']","['169', '']","['0', '']","['0', '']"
8008,r323,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,322,"['1,176', '']","['0', '']","['0', '']","['933', '']","['0', '']","['87', '']","['48', '']","['0', '']","['0', '']","['108', '']","['0', '']"
8008,r324,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,323,"['1,153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['182', '']","['13', '']","['0', '']","['2', '']","['0', '']","['956', '']"
8008,r325,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,324,"['1,143', '']","['0', '']","['0', '']","['590', '']","['0', '']","['245', '']","['308', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r326,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,325,"['1,137', 'i']","['0', 'i']","['0', 'i']","['1,137', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r327,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,326,"['1,136', '']","['0', '']","['0', '']","['1,136', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r328,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,327,"['1,129', '']","['188', '']","['0', '']","['939', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r329,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,328,"['1,101', '']","['0', '']","['0', '']","['305', '']","['0', '']","['65', '']","['0', '']","['0', '']","['731', '']","['0', '']","['0', '']"
8008,r330,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,329,"['1,096', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,096', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8008,r331,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,330,"['1,084', '']","['0', '']","['0', '']","['1,084', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r332,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,331,"['1,069', '']","['0', '']","['0', '']","['689', '']","['0', '']","['380', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r333,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,332,"['1,064', '']","['0', '']","['0', '']","['336', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['728', '']"
8008,r334,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,333,"['1,038', 'i']","['0', 'i']","['0', 'i']","['874', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['161', 'i']","['3', 'i']"
8008,r335,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,334,"['1,027', '']","['0', '']","['0', '']","['1,003', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
8008,r336,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,335,"['1,016', '']","['0', '']","['0', '']","['525', '']","['0', '']","['184', '']","['0', '']","['0', '']","['0', '']","['307', '']","['0', '']"
8008,r337,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,336,"['1,001', '']","['0', '']","['0', '']","['538', '']","['0', '']","['298', '']","['165', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r338,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,337,"['994', '']","['0', '']","['0', '']","['984', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r339,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,338,"['982', '']","['0', '']","['0', '']","['699', '']","['0', '']","['145', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r340,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,338,"['982', '']","['0', '']","['0', '']","['855', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
8008,r341,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,340,"['962', '']","['0', '']","['0', '']","['962', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r342,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,341,"['961', '']","['0', '']","['0', '']","['237', '']","['13', '']","['595', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8008,r343,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,341,"['961', '']","['329', '']","['0', '']","['227', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['304', '']"
