table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12712,r224,All institutions -> U. Colorado Anschutz Medical Campus,All institutions,U. Colorado Anschutz Medical Campus,2,223,"['3,343', '']","['0', '']","['0', '']","['3,000', '']","['0', '']","['182', '']","['0', '']","['0', '']","['0', '']","['86', '']","['75', '']"
12712,r225,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,224,"['3,333', '']","['338', '']","['0', '']","['24', '']","['227', '']","['0', '']","['284', '']","['0', '']","['0', '']","['1,028', '']","['1,432', '']"
12712,r226,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,225,"['3,329', '']","['359', '']","['0', '']","['593', '']","['106', '']","['1,244', '']","['19', '']","['82', '']","['0', '']","['345', '']","['581', '']"
12712,r227,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,226,"['3,318', '']","['381', '']","['0', '']","['1,086', '']","['25', '']","['824', '']","['502', '']","['141', '']","['0', '']","['0', '']","['359', '']"
12712,r228,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,227,"['3,275', '']","['226', '']","['0', '']","['541', '']","['0', '']","['1,889', '']","['0', '']","['8', '']","['0', '']","['564', '']","['47', '']"
12712,r229,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,228,"['3,273', '']","['153', '']","['951', '']","['52', '']","['39', '']","['785', '']","['0', '']","['0', '']","['0', '']","['114', '']","['1,179', '']"
12712,r230,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,229,"['3,267', '']","['614', '']","['215', '']","['823', '']","['99', '']","['482', '']","['1', '']","['164', '']","['0', '']","['596', '']","['273', '']"
12712,r231,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,230,"['3,219', '']","['512', '']","['0', '']","['581', '']","['193', '']","['0', '']","['0', '']","['7', '']","['198', '']","['1,589', '']","['139', '']"
12712,r232,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,231,"['3,190', '']","['0', '']","['0', '']","['109', '']","['242', '']","['372', '']","['121', '']","['22', '']","['0', '']","['2,126', '']","['198', '']"
12712,r233,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,232,"['3,164', 'i']","['0', 'i']","['96', 'i']","['41', 'i']","['0', 'i']","['2,394', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['370', 'i']","['263', 'i']"
12712,r234,All institutions -> Oakland U.,All institutions,Oakland U.,2,232,"['3,164', '']","['585', '']","['0', '']","['796', '']","['63', '']","['930', '']","['147', '']","['0', '']","['0', '']","['643', '']","['0', '']"
12712,r235,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,234,"['3,067', '']","['0', '']","['0', '']","['1,783', '']","['65', '']","['295', '']","['0', '']","['38', '']","['0', '']","['495', '']","['391', '']"
12712,r236,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,235,"['3,050', '']","['255', '']","['977', '']","['1,381', '']","['38', '']","['217', '']","['0', '']","['56', '']","['0', '']","['1', '']","['125', '']"
12712,r237,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,236,"['3,038', '']","['316', '']","['367', '']","['207', '']","['456', '']","['380', '']","['20', '']","['87', '']","['0', '']","['118', '']","['1,087', '']"
12712,r238,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,237,"['3,015', '']","['209', '']","['291', '']","['1,137', '']","['189', '']","['641', '']","['0', '']","['179', '']","['0', '']","['0', '']","['369', '']"
12712,r239,All institutions -> New Mexico Highlands U.,All institutions,New Mexico Highlands U.,2,238,"['3,005', '']","['1,095', '']","['151', '']","['1,505', '']","['242', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r240,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,239,"['2,939', '']","['259', '']","['0', '']","['1,209', '']","['269', '']","['661', '']","['111', '']","['80', '']","['0', '']","['326', '']","['24', '']"
12712,r241,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,240,"['2,931', '']","['77', '']","['0', '']","['54', '']","['123', '']","['531', '']","['0', '']","['0', '']","['0', '']","['1,152', '']","['994', '']"
12712,r242,"All institutions -> CUNY, system office",All institutions,"CUNY, system office",2,241,"['2,901', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,683', '']","['0', '']","['1,173', '']"
12712,r243,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,242,"['2,873', '']","['1,482', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['1,267', '']","['0', '']","['0', '']","['0', '']"
12712,r244,All institutions -> Hampton U.,All institutions,Hampton U.,2,243,"['2,825', '']","['409', '']","['928', '']","['460', '']","['0', '']","['376', '']","['0', '']","['0', '']","['0', '']","['652', '']","['0', '']"
12712,r245,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,244,"['2,787', '']","['0', '']","['0', '']","['215', '']","['133', '']","['585', '']","['0', '']","['0', '']","['0', '']","['1,790', '']","['64', '']"
12712,r246,All institutions -> U. Toledo,All institutions,U. Toledo,2,245,"['2,771', '']","['0', '']","['166', '']","['449', '']","['42', '']","['928', '']","['48', '']","['0', '']","['0', '']","['1,056', '']","['82', '']"
12712,r247,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,246,"['2,736', '']","['1,526', '']","['0', '']","['57', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['972', '']","['0', '']"
12712,r248,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,247,"['2,733', '']","['285', '']","['190', '']","['514', '']","['157', '']","['976', '']","['42', '']","['25', '']","['0', '']","['490', '']","['54', '']"
12712,r249,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,248,"['2,718', '']","['101', '']","['1,323', '']","['797', '']","['32', '']","['0', '']","['0', '']","['103', '']","['0', '']","['110', '']","['252', '']"
12712,r250,All institutions -> James Madison U.,All institutions,James Madison U.,2,249,"['2,716', '']","['7', '']","['149', '']","['1,027', '']","['81', '']","['1,164', '']","['0', '']","['0', '']","['0', '']","['209', '']","['79', '']"
12712,r251,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,250,"['2,712', '']","['946', '']","['0', '']","['227', '']","['0', '']","['23', '']","['0', '']","['156', '']","['0', '']","['1,188', '']","['172', '']"
12712,r252,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,251,"['2,628', '']","['0', '']","['2,628', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r253,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,252,"['2,580', '']","['0', '']","['0', '']","['286', '']","['202', '']","['1,765', '']","['71', '']","['0', '']","['0', '']","['256', '']","['0', '']"
12712,r254,All institutions -> Ohio U.,All institutions,Ohio U.,2,253,"['2,568', '']","['0', '']","['72', '']","['496', '']","['0', '']","['1,072', '']","['35', '']","['217', '']","['0', '']","['382', '']","['294', '']"
12712,r255,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,254,"['2,546', '']","['0', '']","['223', '']","['12', '']","['185', '']","['531', '']","['715', '']","['20', '']","['0', '']","['0', '']","['860', '']"
12712,r256,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,255,"['2,476', '']","['172', '']","['388', '']","['1,218', '']","['67', '']","['366', '']","['0', '']","['165', '']","['0', '']","['100', '']","['0', '']"
12712,r257,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,256,"['2,472', '']","['378', '']","['0', '']","['244', '']","['166', '']","['234', '']","['0', '']","['84', '']","['0', '']","['246', '']","['1,120', '']"
12712,r258,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,257,"['2,469', '']","['127', '']","['0', '']","['110', '']","['40', '']","['94', '']","['0', '']","['74', '']","['0', '']","['1,808', '']","['216', '']"
12712,r259,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,258,"['2,456', '']","['0', '']","['424', '']","['663', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['632', '']","['507', '']"
12712,r260,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,259,"['2,448', '']","['0', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,059', '']","['0', '']"
12712,r261,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,260,"['2,438', '']","['990', '']","['65', '']","['97', '']","['0', '']","['137', '']","['6', '']","['0', '']","['0', '']","['391', '']","['752', '']"
12712,r262,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,261,"['2,385', '']","['0', '']","['15', '']","['0', '']","['6', '']","['659', '']","['92', '']","['568', '']","['301', '']","['206', '']","['538', '']"
12712,r263,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,262,"['2,375', '']","['0', '']","['0', '']","['254', '']","['73', '']","['5', '']","['163', '']","['0', '']","['0', '']","['1,339', '']","['541', '']"
12712,r264,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,263,"['2,369', '']","['195', '']","['182', '']","['177', '']","['75', '']","['808', '']","['0', '']","['0', '']","['0', '']","['0', '']","['932', '']"
12712,r265,All institutions -> Carleton C.,All institutions,Carleton C.,2,264,"['2,366', 'i']","['117', 'i']","['1,627', 'i']","['127', 'i']","['79', 'i']","['317', 'i']","['0', 'i']","['99', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12712,r266,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,265,"['2,329', '']","['256', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']","['2,049', '']","['0', '']"
12712,r267,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,266,"['2,311', '']","['0', '']","['289', '']","['954', '']","['0', '']","['267', '']","['26', '']","['61', '']","['0', '']","['574', '']","['140', '']"
12712,r268,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,267,"['2,301', '']","['0', '']","['0', '']","['2,301', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r269,All institutions -> Spelman C.,All institutions,Spelman C.,2,268,"['2,261', '']","['6', '']","['229', '']","['574', '']","['195', '']","['623', '']","['373', '']","['257', '']","['0', '']","['0', '']","['4', '']"
12712,r270,All institutions -> Barnard C.,All institutions,Barnard C.,2,269,"['2,233', '']","['135', '']","['209', '']","['496', '']","['0', '']","['1,046', '']","['284', '']","['39', '']","['0', '']","['0', '']","['24', '']"
12712,r271,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,270,"['2,232', '']","['89', '']","['0', '']","['153', '']","['118', '']","['1,642', '']","['0', '']","['0', '']","['0', '']","['68', '']","['162', '']"
12712,r272,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,271,"['2,203', '']","['2,117', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']"
12712,r273,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,272,"['2,190', '']","['27', '']","['892', '']","['189', '']","['11', '']","['688', '']","['0', '']","['104', '']","['21', '']","['258', '']","['0', '']"
12712,r274,All institutions -> Occidental C.,All institutions,Occidental C.,2,273,"['2,159', 'i']","['354', 'i']","['187', 'i']","['353', 'i']","['122', 'i']","['446', 'i']","['445', 'i']","['172', 'i']","['0', 'i']","['0', 'i']","['80', 'i']"
12712,r275,All institutions -> Pacific U.,All institutions,Pacific U.,2,274,"['2,131', '']","['0', '']","['0', '']","['139', '']","['0', '']","['34', '']","['0', '']","['86', '']","['0', '']","['0', '']","['1,872', '']"
12712,r276,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,275,"['2,115', '']","['134', '']","['91', '']","['201', '']","['26', '']","['352', '']","['98', '']","['62', '']","['17', '']","['224', '']","['910', '']"
12712,r277,All institutions -> DePaul U.,All institutions,DePaul U.,2,276,"['2,114', '']","['768', '']","['111', '']","['136', '']","['136', '']","['0', '']","['0', '']","['78', '']","['0', '']","['106', '']","['779', '']"
12712,r278,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,277,"['2,096', '']","['609', '']","['807', '']","['157', '']","['190', '']","['333', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r279,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,278,"['2,092', '']","['0', '']","['1,707', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['209', '']","['133', '']"
12712,r280,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,279,"['2,091', '']","['0', '']","['0', '']","['2,091', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r281,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,280,"['2,081', '']","['412', '']","['0', '']","['217', '']","['52', '']","['177', '']","['351', '']","['0', '']","['543', '']","['0', '']","['329', '']"
12712,r282,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,281,"['2,039', '']","['267', '']","['106', '']","['1,082', '']","['17', '']","['195', '']","['0', '']","['28', '']","['0', '']","['176', '']","['168', '']"
12712,r283,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,282,"['2,033', '']","['0', '']","['0', '']","['85', '']","['0', '']","['553', '']","['0', '']","['150', '']","['0', '']","['0', '']","['1,245', '']"
12712,r284,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,283,"['1,990', '']","['59', '']","['281', '']","['49', '']","['0', '']","['213', '']","['0', '']","['0', '']","['0', '']","['729', '']","['659', '']"
12712,r285,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,284,"['1,978', '']","['410', '']","['396', '']","['770', '']","['29', '']","['293', '']","['6', '']","['74', '']","['0', '']","['0', '']","['0', '']"
12712,r286,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,285,"['1,976', '']","['0', '']","['0', '']","['25', '']","['211', '']","['169', '']","['0', '']","['0', '']","['0', '']","['1,571', '']","['0', '']"
12712,r287,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,286,"['1,899', '']","['37', '']","['0', '']","['733', '']","['0', '']","['49', '']","['129', '']","['0', '']","['0', '']","['439', '']","['512', '']"
12712,r288,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,287,"['1,898', '']","['476', '']","['0', '']","['393', '']","['251', '']","['326', '']","['0', '']","['0', '']","['72', '']","['380', '']","['0', '']"
12712,r289,All institutions -> Amherst C.,All institutions,Amherst C.,2,288,"['1,882', '']","['104', '']","['204', '']","['172', '']","['731', '']","['671', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r290,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,289,"['1,861', '']","['0', '']","['0', '']","['1,861', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r291,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,290,"['1,839', '']","['396', '']","['0', '']","['0', '']","['167', '']","['726', '']","['0', '']","['426', '']","['0', '']","['0', '']","['124', '']"
12712,r292,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,291,"['1,830', '']","['87', '']","['156', '']","['47', '']","['514', '']","['290', '']","['144', '']","['1', '']","['0', '']","['407', '']","['184', '']"
12712,r293,All institutions -> Pace U.,All institutions,Pace U.,2,292,"['1,824', '']","['776', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102', '']","['904', '']"
12712,r294,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,293,"['1,787', '']","['377', '']","['10', '']","['0', '']","['69', '']","['658', '']","['13', '']","['503', '']","['0', '']","['0', '']","['157', '']"
12712,r295,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,294,"['1,758', '']","['145', '']","['0', '']","['154', '']","['151', '']","['439', '']","['0', '']","['0', '']","['0', '']","['235', '']","['634', '']"
12712,r296,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,295,"['1,656', '']","['0', '']","['91', '']","['357', '']","['0', '']","['521', '']","['0', '']","['0', '']","['0', '']","['687', '']","['0', '']"
12712,r297,All institutions -> Fisk U.,All institutions,Fisk U.,2,296,"['1,637', '']","['713', '']","['0', '']","['638', '']","['52', '']","['234', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r298,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,297,"['1,613', '']","['312', '']","['0', '']","['305', '']","['221', '']","['508', '']","['68', '']","['0', '']","['0', '']","['0', '']","['199', '']"
12712,r299,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,298,"['1,579', '']","['0', '']","['0', '']","['1,579', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r300,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,299,"['1,575', '']","['851', '']","['0', '']","['325', '']","['0', '']","['200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['199', '']"
12712,r301,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,300,"['1,537', '']","['0', '']","['0', '']","['1,060', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['477', '']","['0', '']"
12712,r302,All institutions -> U. Dayton,All institutions,U. Dayton,2,301,"['1,533', '']","['0', '']","['98', '']","['285', '']","['61', '']","['135', '']","['0', '']","['0', '']","['0', '']","['681', '']","['273', '']"
12712,r303,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,302,"['1,520', '']","['38', '']","['0', '']","['260', '']","['0', '']","['1,042', '']","['0', '']","['91', '']","['0', '']","['89', '']","['0', '']"
12712,r304,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,303,"['1,488', '']","['0', '']","['0', '']","['264', '']","['65', '']","['356', '']","['528', '']","['0', '']","['0', '']","['275', '']","['0', '']"
12712,r305,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,303,"['1,488', '']","['0', '']","['0', '']","['230', '']","['8', '']","['391', '']","['0', '']","['41', '']","['0', '']","['803', '']","['15', '']"
12712,r306,All institutions -> Smith C.,All institutions,Smith C.,2,305,"['1,485', '']","['374', '']","['8', '']","['198', '']","['327', '']","['293', '']","['0', '']","['0', '']","['12', '']","['273', '']","['0', '']"
12712,r307,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,306,"['1,451', '']","['69', '']","['0', '']","['922', '']","['123', '']","['228', '']","['0', '']","['20', '']","['0', '']","['0', '']","['89', '']"
12712,r308,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,307,"['1,449', 'i']","['201', 'i']","['0', 'i']","['236', 'i']","['60', 'i']","['302', 'i']","['22', 'i']","['43', 'i']","['0', 'i']","['488', 'i']","['97', 'i']"
12712,r309,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,308,"['1,421', '']","['0', '']","['96', '']","['218', '']","['159', '']","['355', '']","['0', '']","['0', '']","['152', '']","['435', '']","['6', '']"
12712,r310,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,309,"['1,401', '']","['0', '']","['962', '']","['28', '']","['178', '']","['233', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r311,All institutions -> U. West Florida,All institutions,U. West Florida,2,310,"['1,396', '']","['948', '']","['0', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['379', '']"
12712,r312,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,311,"['1,384', '']","['3', '']","['42', '']","['384', '']","['50', '']","['304', '']","['0', '']","['0', '']","['3', '']","['439', '']","['159', '']"
12712,r313,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,312,"['1,376', '']","['0', '']","['0', '']","['1,376', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r314,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,313,"['1,356', '']","['0', '']","['0', '']","['95', '']","['0', '']","['633', '']","['0', '']","['0', '']","['0', '']","['474', '']","['154', '']"
12712,r315,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,314,"['1,341', '']","['107', '']","['83', '']","['129', '']","['107', '']","['435', '']","['0', '']","['41', '']","['0', '']","['439', '']","['0', '']"
12712,r316,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,315,"['1,328', '']","['163', '']","['0', '']","['176', '']","['71', '']","['561', '']","['230', '']","['45', '']","['0', '']","['0', '']","['82', '']"
12712,r317,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,316,"['1,307', '']","['0', '']","['568', '']","['174', '']","['120', '']","['107', '']","['0', '']","['0', '']","['0', '']","['338', '']","['0', '']"
12712,r318,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,317,"['1,297', '']","['53', '']","['241', '']","['359', '']","['92', '']","['286', '']","['10', '']","['8', '']","['0', '']","['0', '']","['248', '']"
12712,r319,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,318,"['1,291', '']","['0', '']","['161', '']","['389', '']","['216', '']","['24', '']","['34', '']","['0', '']","['0', '']","['253', '']","['214', '']"
12712,r320,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,319,"['1,285', '']","['0', '']","['475', '']","['391', '']","['16', '']","['150', '']","['62', '']","['20', '']","['0', '']","['171', '']","['0', '']"
12712,r321,All institutions -> Colgate U.,All institutions,Colgate U.,2,320,"['1,270', '']","['75', '']","['656', '']","['55', '']","['71', '']","['361', '']","['33', '']","['19', '']","['0', '']","['0', '']","['0', '']"
12712,r322,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,320,"['1,270', '']","['0', '']","['0', '']","['1,270', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r323,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,322,"['1,257', 'i']","['84', 'i']","['0', 'i']","['521', 'i']","['69', 'i']","['423', 'i']","['51', 'i']","['48', 'i']","['0', 'i']","['0', 'i']","['61', 'i']"
12712,r324,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,323,"['1,251', '']","['109', '']","['0', '']","['173', '']","['118', '']","['364', '']","['0', '']","['0', '']","['0', '']","['487', '']","['0', '']"
12712,r325,All institutions -> U. San Diego,All institutions,U. San Diego,2,324,"['1,245', '']","['0', '']","['33', '']","['16', '']","['309', '']","['491', '']","['0', '']","['0', '']","['0', '']","['226', '']","['170', '']"
12712,r326,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,325,"['1,235', '']","['307', '']","['0', '']","['281', '']","['0', '']","['439', '']","['195', '']","['13', '']","['0', '']","['0', '']","['0', '']"
12712,r327,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,326,"['1,230', '']","['0', '']","['0', '']","['1,230', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r328,All institutions -> U. Puget Sound,All institutions,U. Puget Sound,2,327,"['1,224', '']","['0', '']","['53', '']","['1,058', '']","['0', '']","['86', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']"
12712,r329,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,328,"['1,215', '']","['137', '']","['212', '']","['343', '']","['292', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['51', '']"
12712,r330,All institutions -> Ball State U.,All institutions,Ball State U.,2,329,"['1,196', '']","['18', '']","['0', '']","['428', '']","['44', '']","['565', '']","['62', '']","['50', '']","['0', '']","['0', '']","['29', '']"
12712,r331,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,330,"['1,186', '']","['0', '']","['0', '']","['78', '']","['377', '']","['0', '']","['0', '']","['118', '']","['560', '']","['0', '']","['53', '']"
12712,r332,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,331,"['1,184', '']","['80', '']","['40', '']","['570', '']","['72', '']","['360', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']"
12712,r333,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,331,"['1,184', '']","['0', '']","['0', '']","['1,184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r334,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,333,"['1,180', '']","['0', '']","['40', '']","['283', '']","['719', '']","['1', '']","['57', '']","['0', '']","['54', '']","['26', '']","['0', '']"
12712,r335,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,334,"['1,164', '']","['1,083', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r336,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,335,"['1,162', '']","['63', '']","['0', '']","['451', '']","['120', '']","['135', '']","['0', '']","['190', '']","['0', '']","['0', '']","['203', '']"
12712,r337,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,336,"['1,151', '']","['0', '']","['0', '']","['127', '']","['36', '']","['47', '']","['29', '']","['0', '']","['0', '']","['39', '']","['873', '']"
12712,r338,All institutions -> Murray State U.,All institutions,Murray State U.,2,337,"['1,148', '']","['0', '']","['298', '']","['368', '']","['164', '']","['318', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r339,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,338,"['1,131', '']","['0', '']","['0', '']","['0', '']","['154', '']","['977', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r340,All institutions -> U. North Florida,All institutions,U. North Florida,2,339,"['1,130', '']","['154', '']","['0', '']","['292', '']","['0', '']","['427', '']","['0', '']","['0', '']","['0', '']","['102', '']","['155', '']"
12712,r341,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,340,"['1,105', '']","['324', '']","['0', '']","['185', '']","['40', '']","['19', '']","['160', '']","['42', '']","['0', '']","['0', '']","['335', '']"
12712,r342,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,341,"['1,104', '']","['0', '']","['105', '']","['55', '']","['0', '']","['944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12712,r343,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,342,"['1,082', '']","['129', '']","['0', '']","['509', '']","['0', '']","['412', '']","['0', '']","['18', '']","['0', '']","['0', '']","['14', '']"
