table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
10169,r382,"United States -> Missouri -> Private -> Washington U., Saint Louis",United States,Missouri,Private,"Washington U., Saint Louis",4,"['77,830', '']","['49,069', '']","['2,589', '']","['15,421', '']","['10,751', '']","['67,486', '']","['44,242', '']","['2,083', '']","['14,390', '']","['6,771', '']"
10169,r383,United States -> Montana,United States,Montana,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r384,United States -> Montana -> Public,United States,Montana,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r385,"United States -> Montana -> Public -> Montana State U., Bozeman",United States,Montana,Public,"Montana State U., Bozeman",4,"['18,287', '']","['11,408', '']","['1,614', '']","['3,094', '']","['2,171', '']","['17,568', '']","['11,023', '']","['1,594', '']","['3,094', '']","['1,857', '']"
10169,r386,United States -> Montana -> Public -> Montana Technological U.,United States,Montana,Public,Montana Technological U.,4,"['430', '']","['430', '']","['0', '']","['0', '']","['0', '']","['418', '']","['418', '']","['0', '']","['0', '']","['0', '']"
10169,r387,"United States -> Montana -> Public -> U. Montana, Missoula",United States,Montana,Public,"U. Montana, Missoula",4,"['11,578', '']","['7,705', '']","['3,270', '']","['434', '']","['169', '']","['11,186', '']","['7,688', '']","['2,993', '']","['388', '']","['117', '']"
10169,r388,United States -> Nebraska,United States,Nebraska,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r389,United States -> Nebraska -> Public,United States,Nebraska,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r390,"United States -> Nebraska -> Public -> U. Nebraska, central administration",United States,Nebraska,Public,"U. Nebraska, central administration",4,"['10,405', '']","['8,649', '']","['1,647', '']","['0', '']","['109', '']","['10,405', '']","['8,649', '']","['1,647', '']","['0', '']","['109', '']"
10169,r391,"United States -> Nebraska -> Public -> U. Nebraska, Kearney",United States,Nebraska,Public,"U. Nebraska, Kearney",4,"['128', '']","['42', '']","['75', '']","['0', '']","['11', '']","['128', '']","['42', '']","['75', '']","['0', '']","['11', '']"
10169,r392,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['11,688', '']","['10,050', '']","['346', '']","['600', '']","['692', '']","['10,615', '']","['9,677', '']","['154', '']","['487', '']","['297', '']"
10169,r393,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['13,809', '']","['11,158', '']","['937', '']","['1,148', '']","['566', '']","['12,952', '']","['10,916', '']","['917', '']","['1,119', '']","['0', '']"
10169,r394,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['4,719', '']","['3,113', '']","['780', '']","['560', '']","['266', '']","['4,700', '']","['3,094', '']","['780', '']","['560', '']","['266', '']"
10169,r395,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r396,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['1,185', 'i']","['776', 'i']","['184', 'i']","['225', 'i']","['0', 'i']","['1,185', 'i']","['776', 'i']","['184', 'i']","['225', 'i']","['0', 'i']"
10169,r397,United States -> Nevada,United States,Nevada,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r398,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r399,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['1,852', '']","['1,410', '']","['342', '']","['0', '']","['100', '']","['1,805', '']","['1,363', '']","['342', '']","['0', '']","['100', '']"
10169,r400,United States -> Nevada -> Public -> Nevada State C.,United States,Nevada,Public,Nevada State C.,4,"['18', '']","['17', '']","['0', '']","['1', '']","['0', '']","['18', '']","['17', '']","['0', '']","['1', '']","['0', '']"
10169,r401,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['4,341', '']","['4,084', '']","['38', '']","['154', '']","['65', '']","['4,250', '']","['4,084', '']","['38', '']","['63', '']","['65', '']"
10169,r402,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['10,482', '']","['8,069', '']","['1,373', '']","['402', '']","['638', '']","['10,136', '']","['7,915', '']","['1,181', '']","['402', '']","['638', '']"
10169,r403,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r404,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r405,United States -> New Hampshire,United States,New Hampshire,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r406,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r407,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r408,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['36,628', '']","['6,294', '']","['27,103', '']","['3,114', '']","['117', '']","['35,929', '']","['6,039', '']","['26,758', '']","['3,047', '']","['85', '']"
10169,r409,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r410,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['29,380', '']","['18,599', '']","['1,929', '']","['8,519', '']","['333', '']","['24,473', '']","['16,520', '']","['1,414', '']","['6,234', '']","['305', '']"
10169,r411,United States -> New Jersey,United States,New Jersey,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r412,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r413,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['314', '']","['84', '']","['0', '']","['156', '']","['74', '']","['217', '']","['61', '']","['0', '']","['156', '']","['0', '']"
10169,r414,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r415,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['591', '']","['464', '']","['0', '']","['127', '']","['0', '']","['355', '']","['355', '']","['0', '']","['0', '']","['0', '']"
10169,r416,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['22,387', '']","['2,391', '']","['7,052', '']","['6,793', '']","['6,151', '']","['20,877', '']","['2,357', '']","['6,681', '']","['5,688', '']","['6,151', '']"
10169,r417,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,287', '']","['1,466', '']","['344', '']","['472', '']","['5', '']","['1,810', '']","['1,408', '']","['50', '']","['347', '']","['5', '']"
10169,r418,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['835', '']","['63', '']","['0', '']","['22', '']","['750', '']","['808', '']","['63', '']","['0', '']","['0', '']","['745', '']"
10169,r419,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['56,057', '']","['33,188', '']","['12,755', '']","['5,390', '']","['4,724', '']","['51,142', '']","['31,427', '']","['10,853', '']","['4,973', '']","['3,889', '']"
10169,r420,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,570', '']","['898', '']","['575', '']","['40', '']","['57', '']","['1,508', '']","['840', '']","['575', '']","['40', '']","['53', '']"
10169,r421,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['105', '']","['0', '']","['105', '']","['0', '']","['0', '']","['60', '']","['0', '']","['60', '']","['0', '']","['0', '']"
10169,r422,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r423,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r424,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['409', '']","['33', '']","['0', '']","['376', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r425,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['39,313', '']","['31,012', '']","['4,229', '']","['433', '']","['3,639', '']","['36,346', '']","['28,958', '']","['4,038', '']","['250', '']","['3,100', '']"
10169,r426,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r427,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['10,588', '']","['10,174', '']","['319', '']","['58', '']","['37', '']","['10,567', '']","['10,170', '']","['319', '']","['58', '']","['20', '']"
10169,r428,United States -> New Mexico,United States,New Mexico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r429,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r430,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10169,r431,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['5,422', '']","['2,572', '']","['2,375', '']","['0', '']","['475', '']","['5,362', '']","['2,512', '']","['2,375', '']","['0', '']","['475', '']"
10169,r432,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['11,494', '']","['4,651', '']","['4,980', '']","['965', '']","['898', '']","['11,236', '']","['4,557', '']","['4,852', '']","['965', '']","['862', '']"
10169,r433,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['61,099', '']","['31,090', '']","['12,894', '']","['12,167', '']","['4,948', '']","['58,179', '']","['30,603', '']","['12,894', '']","['11,787', '']","['2,895', '']"
10169,r434,United States -> New York,United States,New York,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r435,United States -> New York -> Public,United States,New York,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r436,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['2,433', '']","['1,864', '']","['100', '']","['189', '']","['280', '']","['2,433', '']","['1,864', '']","['100', '']","['189', '']","['280', '']"
10169,r437,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['98', '']","['50', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r438,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['161', '']","['156', '']","['0', '']","['5', '']","['0', '']","['156', '']","['156', '']","['0', '']","['0', '']","['0', '']"
10169,r439,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['334', '']","['141', '']","['0', '']","['191', '']","['2', '']","['334', '']","['141', '']","['0', '']","['191', '']","['2', '']"
10169,r440,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['6,450', '']","['4,042', '']","['967', '']","['1,437', '']","['4', '']","['5,014', '']","['3,968', '']","['26', '']","['1,016', '']","['4', '']"
10169,r441,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['344', '']","['344', '']","['0', '']","['0', '']","['0', '']","['300', '']","['300', '']","['0', '']","['0', '']","['0', '']"
10169,r442,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['1,324', '']","['594', '']","['223', '']","['507', '']","['0', '']","['1,287', '']","['573', '']","['223', '']","['491', '']","['0', '']"
10169,r443,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['3,041', '']","['1,246', '']","['305', '']","['1,464', '']","['26', '']","['2,772', '']","['1,246', '']","['41', '']","['1,464', '']","['21', '']"
10169,r444,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['1,985', '']","['714', '']","['1,082', '']","['94', '']","['95', '']","['1,718', '']","['505', '']","['1,082', '']","['36', '']","['95', '']"
10169,r445,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['154', '']","['154', '']","['0', '']","['0', '']","['0', '']","['154', '']","['154', '']","['0', '']","['0', '']","['0', '']"
10169,r446,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['320', '']","['320', '']","['0', '']","['0', '']","['0', '']","['320', '']","['320', '']","['0', '']","['0', '']","['0', '']"
10169,r447,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['1,920', '']","['597', '']","['952', '']","['371', '']","['0', '']","['1,920', '']","['597', '']","['952', '']","['371', '']","['0', '']"
10169,r448,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['383', '']","['383', '']","['0', '']","['0', '']","['0', '']","['383', '']","['383', '']","['0', '']","['0', '']","['0', '']"
10169,r449,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['81', '']","['0', '']","['0', '']","['81', '']","['0', '']","['81', '']","['0', '']","['0', '']","['81', '']","['0', '']"
10169,r450,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['4,673', '']","['1,248', '']","['2,672', '']","['379', '']","['374', '']","['3,413', '']","['1,236', '']","['1,450', '']","['353', '']","['374', '']"
10169,r451,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['73', '']","['73', '']","['0', '']","['0', '']","['0', '']","['73', '']","['73', '']","['0', '']","['0', '']","['0', '']"
10169,r452,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['2', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r453,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['589', '']","['448', '']","['92', '']","['30', '']","['19', '']","['248', '']","['158', '']","['58', '']","['30', '']","['2', '']"
10169,r454,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['10', '']","['10', '']","['0', '']","['0', '']","['0', '']","['10', '']","['10', '']","['0', '']","['0', '']","['0', '']"
10169,r455,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['19', '']","['19', '']","['0', '']","['0', '']","['0', '']","['7', '']","['7', '']","['0', '']","['0', '']","['0', '']"
10169,r456,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['335', '']","['0', '']","['108', '']","['227', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r457,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['8,577', '']","['7,464', '']","['287', '']","['231', '']","['595', '']","['8,346', '']","['7,277', '']","['287', '']","['187', '']","['595', '']"
10169,r458,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['38', '']","['38', '']","['0', '']","['0', '']","['0', '']","['38', '']","['38', '']","['0', '']","['0', '']","['0', '']"
10169,r459,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r460,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['24,401', '']","['18,341', '']","['5,954', '']","['106', '']","['0', '']","['10,103', '']","['4,176', '']","['5,927', '']","['0', '']","['0', '']"
10169,r461,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['32,312', '']","['28,999', '']","['872', '']","['1,682', '']","['759', '']","['31,469', '']","['28,277', '']","['831', '']","['1,602', '']","['759', '']"
10169,r462,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['10,103', '']","['5,880', '']","['1,489', '']","['2,362', '']","['372', '']","['8,935', '']","['5,636', '']","['1,431', '']","['1,512', '']","['356', '']"
10169,r463,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['20,378', '']","['9,640', '']","['3,379', '']","['7,359', '']","['0', '']","['15,475', '']","['9,224', '']","['1,149', '']","['5,102', '']","['0', '']"
10169,r464,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['1,939', '']","['1,532', '']","['154', '']","['253', '']","['0', '']","['1,784', '']","['1,519', '']","['154', '']","['111', '']","['0', '']"
10169,r465,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['1,850', '']","['1,815', '']","['16', '']","['19', '']","['0', '']","['1,608', '']","['1,608', '']","['0', '']","['0', '']","['0', '']"
10169,r466,United States -> New York -> Private,United States,New York,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10169,r467,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['139', '']","['0', '']","['0', '']","['0', '']","['139', '']","['139', '']","['0', '']","['0', '']","['0', '']","['139', '']"
10169,r468,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['705', '']","['337', '']","['0', '']","['368', '']","['0', '']","['705', '']","['337', '']","['0', '']","['368', '']","['0', '']"
10169,r469,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['35,520', '']","['32,732', '']","['156', '']","['2,632', '']","['0', '']","['32,732', '']","['32,732', '']","['0', '']","['0', '']","['0', '']"
10169,r470,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['42', '']","['42', '']","['0', '']","['0', '']","['0', '']","['42', '']","['42', '']","['0', '']","['0', '']","['0', '']"
10169,r471,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['1,030', '']","['1,030', '']","['0', '']","['0', '']","['0', '']","['1,030', '']","['1,030', '']","['0', '']","['0', '']","['0', '']"
10169,r472,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r473,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['1,126', '']","['217', '']","['128', '']","['597', '']","['184', '']","['995', '']","['203', '']","['128', '']","['555', '']","['109', '']"
10169,r474,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['9,461', 'i']","['5,620', 'i']","['1,873', 'i']","['1,847', 'i']","['121', 'i']","['8,628', 'i']","['5,620', 'i']","['1,299', 'i']","['1,606', 'i']","['103', 'i']"
10169,r475,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['254', '']","['254', '']","['0', '']","['0', '']","['0', '']","['254', '']","['254', '']","['0', '']","['0', '']","['0', '']"
10169,r476,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['128,406', '']","['64,318', '']","['3,109', '']","['45,212', '']","['15,767', '']","['120,636', '']","['61,976', '']","['2,824', '']","['44,461', '']","['11,375', '']"
10169,r477,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['106,417', '']","['69,040', '']","['7,722', '']","['16,301', '']","['13,354', '']","['89,910', '']","['61,664', '']","['6,599', '']","['13,514', '']","['8,133', '']"
10169,r478,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['970', '']","['970', '']","['0', '']","['0', '']","['0', '']","['970', '']","['970', '']","['0', '']","['0', '']","['0', '']"
10169,r479,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['84', '']","['79', '']","['0', '']","['5', '']","['0', '']","['43', '']","['43', '']","['0', '']","['0', '']","['0', '']"
10169,r480,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['49', '']","['16', '']","['0', '']","['33', '']","['0', '']","['12', '']","['0', '']","['0', '']","['12', '']","['0', '']"
10169,r481,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['140', '']","['24', '']","['0', '']","['66', '']","['50', '']","['24', '']","['24', '']","['0', '']","['0', '']","['0', '']"
10169,r482,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['110,579', '']","['52,800', '']","['24,134', '']","['24,276', '']","['9,369', '']","['106,715', '']","['50,915', '']","['24,118', '']","['22,539', '']","['9,143', '']"
10169,r483,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['28', '']","['20', '']","['0', '']","['8', '']","['0', '']","['28', '']","['20', '']","['0', '']","['8', '']","['0', '']"
10169,r484,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['532', '']","['310', '']","['0', '']","['222', '']","['0', '']","['532', '']","['310', '']","['0', '']","['222', '']","['0', '']"
10169,r485,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['26', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r486,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r487,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['1,689', '']","['78', '']","['0', '']","['1,611', '']","['0', '']","['8', '']","['8', '']","['0', '']","['0', '']","['0', '']"
10169,r488,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['423', '']","['423', '']","['0', '']","['0', '']","['0', '']","['423', '']","['423', '']","['0', '']","['0', '']","['0', '']"
10169,r489,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['464', '']","['457', '']","['7', '']","['0', '']","['0', '']","['457', '']","['457', '']","['0', '']","['0', '']","['0', '']"
10169,r490,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['175,515', '']","['121,268', '']","['2,885', '']","['44,157', '']","['7,205', '']","['163,519', '']","['114,804', '']","['2,582', '']","['40,503', '']","['5,630', '']"
10169,r491,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['857', '']","['617', '']","['0', '']","['240', '']","['0', '']","['857', '']","['617', '']","['0', '']","['240', '']","['0', '']"
10169,r492,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10169,r493,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['7,041', '']","['4,572', '']","['756', '']","['1,396', '']","['317', '']","['6,719', '']","['4,296', '']","['730', '']","['1,396', '']","['297', '']"
10169,r494,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['2,210', '']","['1,515', '']","['256', '']","['403', '']","['36', '']","['2,097', '']","['1,444', '']","['249', '']","['368', '']","['36', '']"
10169,r495,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['14,848', '']","['8,698', '']","['153', '']","['4,551', '']","['1,446', '']","['9,256', '']","['6,348', '']","['153', '']","['2,302', '']","['453', '']"
10169,r496,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['24', '']","['1', '']","['0', '']","['23', '']","['0', '']","['23', '']","['0', '']","['0', '']","['23', '']","['0', '']"
10169,r497,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['39', '']","['39', '']","['0', '']","['0', '']","['0', '']","['2', '']","['2', '']","['0', '']","['0', '']","['0', '']"
