table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5442,r238,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,237,"['198', '']","['0', '']","['151', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r239,All institutions -> Alfred U.,All institutions,Alfred U.,2,238,"['193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']"
5442,r240,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,238,"['193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r241,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,240,"['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
5442,r242,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,241,"['185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
5442,r243,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,241,"['185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['162', '']","['0', '']"
5442,r244,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,243,"['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['184', '']","['0', '']"
5442,r245,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,243,"['184', '']","['0', '']","['0', '']","['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r246,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,245,"['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r247,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,246,"['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r248,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,247,"['177', '']","['0', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
5442,r249,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,248,"['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r250,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,249,"['170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r251,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,250,"['159', '']","['0', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r252,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,251,"['153', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r253,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,251,"['153', '']","['0', '']","['0', '']","['153', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r254,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,253,"['152', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r255,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,254,"['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r256,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,255,"['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r257,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,256,"['140', '']","['0', '']","['13', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']"
5442,r258,All institutions -> Clark U.,All institutions,Clark U.,2,257,"['139', '']","['0', '']","['0', '']","['94', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r259,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,258,"['138', '']","['0', '']","['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r260,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,259,"['135', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r261,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,260,"['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r262,All institutions -> U. Memphis,All institutions,U. Memphis,2,261,"['126', '']","['0', '']","['18', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r263,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,262,"['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r264,All institutions -> U. New Haven,All institutions,U. New Haven,2,263,"['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['118', '']","['0', '']"
5442,r265,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,264,"['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']"
5442,r266,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,265,"['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']"
5442,r267,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,266,"['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['113', '']","['0', '']"
5442,r268,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,267,"['109', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r269,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,267,"['109', '']","['0', '']","['0', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r270,All institutions -> Chapman U.,All institutions,Chapman U.,2,269,"['105', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r271,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,270,"['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']"
5442,r272,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,270,"['104', '']","['104', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r273,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,272,"['102', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']"
5442,r274,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,273,"['101', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r275,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,274,"['99', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']"
5442,r276,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,275,"['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r277,All institutions -> Oakland U.,All institutions,Oakland U.,2,275,"['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']"
5442,r278,All institutions -> U. Richmond,All institutions,U. Richmond,2,275,"['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r279,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,278,"['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r280,All institutions -> James Madison U.,All institutions,James Madison U.,2,278,"['97', '']","['0', '']","['82', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r281,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,278,"['97', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']"
5442,r282,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,281,"['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
5442,r283,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,282,"['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r284,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,283,"['84', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r285,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,284,"['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
5442,r286,All institutions -> Benedict C.,All institutions,Benedict C.,2,285,"['81', '']","['46', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
5442,r287,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,286,"['80', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r288,All institutions -> Wright State U.,All institutions,Wright State U.,2,287,"['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r289,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,288,"['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']"
5442,r290,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,289,"['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']"
5442,r291,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,290,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r292,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,291,"['69', 'i']","['1', 'i']","['7', 'i']","['7', 'i']","['0', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['31', 'i']","['0', 'i']"
5442,r293,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,292,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r294,All institutions -> U. North Florida,All institutions,U. North Florida,2,293,"['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']"
5442,r295,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,294,"['59', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r296,All institutions -> New School,All institutions,New School,2,294,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
5442,r297,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,296,"['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
5442,r298,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,297,"['56', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r299,All institutions -> Texas State U.,All institutions,Texas State U.,2,297,"['56', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5442,r300,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,297,"['56', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r301,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,300,"['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r302,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,300,"['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']"
5442,r303,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,300,"['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['18', '']","['0', '']"
5442,r304,All institutions -> Davidson C.,All institutions,Davidson C.,2,303,"['54', '']","['0', '']","['0', '']","['0', '']","['10', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r305,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,303,"['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
5442,r306,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,305,"['53', 'i']","['1', 'i']","['5', 'i']","['7', 'i']","['0', 'i']","['17', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['22', 'i']","['1', 'i']"
5442,r307,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,306,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']"
5442,r308,"All institutions -> U. Massachusetts, Boston",All institutions,"U. Massachusetts, Boston",2,307,"['50', '']","['13', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r309,All institutions -> Marshall U.,All institutions,Marshall U.,2,308,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r310,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,309,"['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r311,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,310,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r312,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,311,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r313,All institutions -> American U.,All institutions,American U.,2,312,"['42', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r314,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,312,"['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r315,All institutions -> Hope C.,All institutions,Hope C.,2,314,"['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r316,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,315,"['34', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r317,All institutions -> Albany State U.,All institutions,Albany State U.,2,316,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r318,All institutions -> Biola U.,All institutions,Biola U.,2,316,"['32', 'i']","['1', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['12', 'i']","['1', 'i']"
5442,r319,All institutions -> Lamar U.,All institutions,Lamar U.,2,318,"['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']"
5442,r320,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,319,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']"
5442,r321,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,320,"['27', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r322,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,320,"['27', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r323,All institutions -> C. Charleston,All institutions,C. Charleston,2,322,"['24', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r324,All institutions -> Liberty U.,All institutions,Liberty U.,2,323,"['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']","['0', '']"
5442,r325,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,323,"['23', '']","['0', '']","['0', '']","['23', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r326,All institutions -> U. San Diego,All institutions,U. San Diego,2,325,"['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
5442,r327,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,326,"['21', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r328,All institutions -> Mercyhurst U.,All institutions,Mercyhurst U.,2,326,"['21', 'i']","['1', 'i']","['1', 'i']","['3', 'i']","['0', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5442,r329,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,328,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r330,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,328,"['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
5442,r331,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,330,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r332,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,331,"['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
5442,r333,All institutions -> Lipscomb U.,All institutions,Lipscomb U.,2,332,"['15', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['11', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['3', 'i']","['0', 'i']"
5442,r334,All institutions -> DePaul U.,All institutions,DePaul U.,2,333,"['14', '']","['5', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r335,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,333,"['14', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r336,All institutions -> Smith C.,All institutions,Smith C.,2,335,"['13', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r337,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,336,"['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r338,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,336,"['12', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r339,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,338,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
5442,r340,All institutions -> Rowan U.,All institutions,Rowan U.,2,338,"['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
5442,r341,All institutions -> U. Maryland Center for Environmental Science,All institutions,U. Maryland Center for Environmental Science,2,340,"['9', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r342,All institutions -> Ball State U.,All institutions,Ball State U.,2,341,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
5442,r343,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,341,"['8', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r344,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,341,"['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']"
5442,r345,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,341,"['8', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['5', 'i']","['0', 'i']"
5442,r346,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,345,"['4', 'i']","['1', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']"
5442,r347,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,346,"['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']"
5442,r348,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,346,"['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5442,r349,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,348,"['2', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
