table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_doe_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12709,r236,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,235,"['383', '']","['0', '']","['124', '']","['5', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']"
12709,r237,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,236,"['373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['373', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r238,All institutions -> U. South Alabama,All institutions,U. South Alabama,2,237,"['365', '']","['0', '']","['0', '']","['0', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['245', '']","['0', '']"
12709,r239,All institutions -> Florida Polytechnic U.,All institutions,Florida Polytechnic U.,2,238,"['364', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['364', '']","['0', '']"
12709,r240,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,239,"['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['358', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r241,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,240,"['349', '']","['0', '']","['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r242,All institutions -> United Tribes Technical C.,All institutions,United Tribes Technical C.,2,240,"['349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['349', '']","['0', '']"
12709,r243,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,242,"['347', '']","['0', '']","['0', '']","['0', '']","['0', '']","['347', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r244,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,243,"['339', '']","['0', '']","['61', '']","['123', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']","['146', '']","['0', '']"
12709,r245,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,244,"['330', '']","['0', '']","['0', '']","['236', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r246,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,245,"['319', '']","['98', '']","['0', '']","['0', '']","['0', '']","['221', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r247,All institutions -> Albert Einstein C. of Medicine,All institutions,Albert Einstein C. of Medicine,2,246,"['314', '']","['0', '']","['0', '']","['314', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r248,All institutions -> Creighton U.,All institutions,Creighton U.,2,247,"['308', 'i']","['14', 'i']","['0', 'i']","['13', 'i']","['1', 'i']","['272', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['5', 'i']"
12709,r249,All institutions -> U. Southern Mississippi,All institutions,U. Southern Mississippi,2,248,"['306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r250,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,249,"['294', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['293', '']","['0', '']"
12709,r251,All institutions -> Savannah State U.,All institutions,Savannah State U.,2,250,"['292', '']","['0', '']","['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']"
12709,r252,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,251,"['290', '']","['0', '']","['180', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r253,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,252,"['287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['287', '']","['0', '']"
12709,r254,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,253,"['283', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['188', '']","['0', '']"
12709,r255,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,254,"['282', '']","['38', '']","['0', '']","['244', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r256,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,255,"['266', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']"
12709,r257,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,256,"['265', '']","['0', '']","['0', '']","['0', '']","['0', '']","['97', '']","['0', '']","['0', '']","['0', '']","['168', '']","['0', '']"
12709,r258,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,257,"['263', '']","['0', '']","['55', '']","['0', '']","['0', '']","['208', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r259,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,258,"['240', '']","['0', '']","['0', '']","['0', '']","['0', '']","['163', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']"
12709,r260,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,259,"['236', '']","['0', '']","['82', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
12709,r261,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,260,"['231', '']","['207', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r262,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,261,"['230', '']","['22', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['191', '']","['0', '']"
12709,r263,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,262,"['227', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['155', '']","['0', '']"
12709,r264,All institutions -> Wright State U.,All institutions,Wright State U.,2,263,"['226', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
12709,r265,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,264,"['225', '']","['0', '']","['28', '']","['0', '']","['0', '']","['197', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r266,All institutions -> Van Andel Research Institute,All institutions,Van Andel Research Institute,2,265,"['217', '']","['0', '']","['0', '']","['217', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r267,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,266,"['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r268,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,267,"['212', '']","['0', '']","['0', '']","['212', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r269,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,268,"['210', '']","['0', '']","['0', '']","['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r270,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,268,"['210', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['210', '']","['0', '']"
12709,r271,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,270,"['206', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['82', '']","['0', '']"
12709,r272,All institutions -> Fisk U.,All institutions,Fisk U.,2,271,"['194', '']","['193', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r273,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,272,"['191', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['20', '']","['0', '']"
12709,r274,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,273,"['189', '']","['189', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r275,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,274,"['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r276,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,274,"['187', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r277,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,276,"['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r278,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,277,"['180', '']","['0', '']","['0', '']","['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r279,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,278,"['178', '']","['0', '']","['0', '']","['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r280,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,279,"['170', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['170', '']","['0', '']","['0', '']","['0', '']"
12709,r281,All institutions -> American U.,All institutions,American U.,2,280,"['162', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']"
12709,r282,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,281,"['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['152', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r283,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,282,"['150', '']","['4', '']","['0', '']","['0', '']","['0', '']","['109', '']","['0', '']","['33', '']","['0', '']","['4', '']","['0', '']"
12709,r284,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,283,"['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r285,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,284,"['143', '']","['0', '']","['143', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r286,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,285,"['142', 'i']","['0', 'i']","['0', 'i']","['120', 'i']","['0', 'i']","['17', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['1', 'i']","['1', 'i']"
12709,r287,All institutions -> Villanova U.,All institutions,Villanova U.,2,285,"['142', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['142', '']","['0', '']"
12709,r288,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,287,"['135', '']","['0', '']","['0', '']","['135', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r289,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,288,"['132', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']"
12709,r290,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,289,"['131', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['80', '']","['0', '']"
12709,r291,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,290,"['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
12709,r292,All institutions -> U. Denver,All institutions,U. Denver,2,290,"['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['130', '']","['0', '']"
12709,r293,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,292,"['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['126', '']","['0', '']"
12709,r294,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,293,"['125', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r295,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,294,"['122', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r296,All institutions -> U. Richmond,All institutions,U. Richmond,2,294,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r297,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,296,"['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']"
12709,r298,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,296,"['119', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
12709,r299,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,296,"['119', '']","['0', '']","['0', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r300,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,299,"['118', '']","['0', '']","['0', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r301,All institutions -> Murray State U.,All institutions,Murray State U.,2,300,"['116', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r302,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,301,"['114', '']","['0', '']","['0', '']","['69', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r303,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,302,"['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r304,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,303,"['105', '']","['0', '']","['0', '']","['44', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['53', '']","['0', '']"
12709,r305,All institutions -> DePaul U.,All institutions,DePaul U.,2,304,"['101', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r306,All institutions -> U. Guam,All institutions,U. Guam,2,305,"['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r307,All institutions -> U. Wisconsin-Eau Claire,All institutions,U. Wisconsin-Eau Claire,2,306,"['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['91', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r308,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,307,"['90', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']"
12709,r309,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,307,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r310,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,309,"['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['88', '']","['0', '']","['0', '']"
12709,r311,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,310,"['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']"
12709,r312,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,311,"['84', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r313,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,312,"['77', 'i']","['0', 'i']","['0', 'i']","['65', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['12', 'i']","['0', 'i']"
12709,r314,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,313,"['76', 'i']","['1', 'i']","['8', 'i']","['5', 'i']","['0', 'i']","['27', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['31', 'i']","['1', 'i']"
12709,r315,All institutions -> Fordham U.,All institutions,Fordham U.,2,314,"['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r316,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,314,"['75', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r317,All institutions -> U. North Florida,All institutions,U. North Florida,2,314,"['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r318,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,314,"['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r319,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,318,"['72', '']","['0', '']","['4', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']"
12709,r320,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,319,"['66', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r321,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,320,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r322,All institutions -> Canisius U.,All institutions,Canisius U.,2,321,"['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']"
12709,r323,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,321,"['63', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
12709,r324,All institutions -> Lewis and Clark C.,All institutions,Lewis and Clark C.,2,323,"['62', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r325,All institutions -> Spelman C.,All institutions,Spelman C.,2,324,"['60', '']","['0', '']","['22', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r326,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,325,"['58', '']","['11', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r327,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,326,"['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r328,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,326,"['57', 'i']","['12', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['40', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['3', 'i']"
12709,r329,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,328,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
12709,r330,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,329,"['50', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r331,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,330,"['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r332,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,331,"['45', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r333,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,331,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r334,All institutions -> Reed C.,All institutions,Reed C.,2,331,"['45', 'i']","['11', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['34', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12709,r335,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,331,"['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']"
12709,r336,All institutions -> Lawrence Technological U.,All institutions,Lawrence Technological U.,2,335,"['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']"
12709,r337,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,336,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r338,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,337,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
12709,r339,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,338,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']"
12709,r340,All institutions -> New School,All institutions,New School,2,339,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']"
12709,r341,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,339,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r342,All institutions -> U. San Diego,All institutions,U. San Diego,2,339,"['37', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r343,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,339,"['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r344,All institutions -> Davidson C.,All institutions,Davidson C.,2,343,"['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r345,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,344,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r346,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,345,"['31', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r347,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,346,"['30', '']","['0', '']","['6', '']","['0', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r348,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,347,"['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
12709,r349,All institutions -> Oakland U.,All institutions,Oakland U.,2,348,"['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r350,All institutions -> Smith C.,All institutions,Smith C.,2,348,"['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['27', '']","['0', '']"
12709,r351,All institutions -> U. New England,All institutions,U. New England,2,348,"['27', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r352,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,351,"['25', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r353,"All institutions -> SUNY, Oswego",All institutions,"SUNY, Oswego",2,352,"['24', '']","['0', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r354,All institutions -> Williams C.,All institutions,Williams C.,2,352,"['24', 'i']","['6', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['17', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12709,r355,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,354,"['23', 'i']","['0', 'i']","['0', 'i']","['15', 'i']","['1', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['4', 'i']","['0', 'i']"
12709,r356,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,355,"['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12709,r357,"All institutions -> Wheaton C., Wheaton",All institutions,"Wheaton C., Wheaton",2,355,"['21', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
