table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
8014,r401,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['307,083', '']","['106,564', '']","['55,626', '']","['111,550', '']","['19,843', '']","['6,145', '']","['7,355', '']"
8014,r402,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['200,974', '']","['111,042', '']","['11,950', '']","['38,843', '']","['9,286', '']","['14,356', '']","['15,497', '']"
8014,r403,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['19,006', '']","['13,503', '']","['1,855', '']","['3,125', '']","['201', '']","['177', '']","['145', '']"
8014,r404,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['24,427', '']","['9,619', '']","['4,347', '']","['7,242', '']","['1,478', '']","['557', '']","['1,184', '']"
8014,r405,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['23,251', '']","['8,585', '']","['4,347', '']","['7,115', '']","['1,478', '']","['542', '']","['1,184', '']"
8014,r406,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['1,176', 'i']","['1,034', 'i']","['0', 'i']","['127', 'i']","['0', 'i']","['15', 'i']","['0', 'i']"
8014,r407,United States -> Nevada,United States,Nevada,,,2,"['308,745', '']","['121,118', '']","['10,281', '']","['151,928', '']","['4,410', '']","['6,275', '']","['14,733', '']"
8014,r408,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['302,760', '']","['121,065', '']","['10,281', '']","['146,153', '']","['4,345', '']","['6,274', '']","['14,642', '']"
8014,r409,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['26,365', '']","['16,641', '']","['378', '']","['3,572', '']","['521', '']","['4,109', '']","['1,144', '']"
8014,r410,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['101,009', '']","['27,178', '']","['2,902', '']","['67,657', '']","['905', '']","['467', '']","['1,900', '']"
8014,r411,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['175,386', '']","['77,246', '']","['7,001', '']","['74,924', '']","['2,919', '']","['1,698', '']","['11,598', '']"
8014,r412,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['5,985', '']","['53', '']","['0', '']","['5,775', '']","['65', '']","['1', '']","['91', '']"
8014,r413,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['5,985', '']","['53', '']","['0', '']","['5,775', '']","['65', '']","['1', '']","['91', '']"
8014,r414,United States -> New Hampshire,United States,New Hampshire,,,2,"['498,518', '']","['252,552', '']","['8,993', '']","['191,319', '']","['12,593', '']","['23,171', '']","['9,890', '']"
8014,r415,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['168,292', '']","['100,217', '']","['7,547', '']","['47,311', '']","['7,870', '']","['3,511', '']","['1,836', '']"
8014,r416,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['919', '']","['894', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']"
8014,r417,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['167,373', '']","['99,323', '']","['7,547', '']","['47,286', '']","['7,870', '']","['3,511', '']","['1,836', '']"
8014,r418,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['330,226', '']","['152,335', '']","['1,446', '']","['144,008', '']","['4,723', '']","['19,660', '']","['8,054', '']"
8014,r419,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['330,226', '']","['152,335', '']","['1,446', '']","['144,008', '']","['4,723', '']","['19,660', '']","['8,054', '']"
8014,r420,United States -> New Jersey,United States,New Jersey,,,2,"['1,352,770', '']","['701,933', '']","['108,029', '']","['295,109', '']","['64,849', '']","['120,093', '']","['62,757', '']"
8014,r421,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['897,949', '']","['460,624', '']","['103,351', '']","['202,138', '']","['43,126', '']","['60,736', '']","['27,974', '']"
8014,r422,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['1,912', '']","['1,079', '']","['56', '']","['327', '']","['57', '']","['393', '']","['0', '']"
8014,r423,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['3,538', '']","['362', '']","['318', '']","['2,783', '']","['70', '']","['5', '']","['0', '']"
8014,r424,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['17,390', '']","['4,146', '']","['543', '']","['10,479', '']","['41', '']","['2,163', '']","['18', '']"
8014,r425,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['166,587', '']","['77,057', '']","['13,030', '']","['60,952', '']","['1,278', '']","['6,242', '']","['8,028', '']"
8014,r426,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['26,458', '']","['17,400', '']","['4,442', '']","['2,700', '']","['677', '']","['1,239', '']","['0', '']"
8014,r427,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['5,142', '']","['2,905', '']","['16', '']","['1,423', '']","['123', '']","['612', '']","['63', '']"
8014,r428,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['643,955', '']","['339,015', '']","['84,201', '']","['111,501', '']","['40,861', '']","['49,049', '']","['19,328', '']"
8014,r429,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['23,854', '']","['16,281', '']","['573', '']","['5,723', '']","['8', '']","['879', '']","['390', '']"
8014,r430,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['1,246', '']","['486', '']","['147', '']","['572', '']","['0', '']","['41', '']","['0', '']"
8014,r431,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['7,867', '']","['1,893', '']","['25', '']","['5,678', '']","['11', '']","['113', '']","['147', '']"
8014,r432,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['454,821', '']","['241,309', '']","['4,678', '']","['92,971', '']","['21,723', '']","['59,357', '']","['34,783', '']"
8014,r433,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['1,667', '']","['174', '']","['778', '']","['75', '']","['25', '']","['601', '']","['14', '']"
8014,r434,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['404,448', '']","['205,000', '']","['281', '']","['86,675', '']","['20,200', '']","['57,700', '']","['34,592', '']"
8014,r435,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['5,320', '']","['2,137', '']","['1,977', '']","['730', '']","['95', '']","['381', '']","['0', '']"
8014,r436,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['43,386', '']","['33,998', '']","['1,642', '']","['5,491', '']","['1,403', '']","['675', '']","['177', '']"
8014,r437,United States -> New Mexico,United States,New Mexico,,,2,"['473,020', '']","['332,896', '']","['31,084', '']","['77,661', '']","['8,051', '']","['16,305', '']","['7,023', '']"
8014,r438,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['473,020', '']","['332,896', '']","['31,084', '']","['77,661', '']","['8,051', '']","['16,305', '']","['7,023', '']"
8014,r439,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['1,129', 'i']","['1,085', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['44', 'i']","['0', 'i']"
8014,r440,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['28,745', '']","['24,900', '']","['631', '']","['1,654', '']","['1,236', '']","['191', '']","['133', '']"
8014,r441,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['110,580', '']","['64,699', '']","['22,094', '']","['13,581', '']","['2,562', '']","['1,982', '']","['5,662', '']"
8014,r442,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['332,566', '']","['242,212', '']","['8,359', '']","['62,426', '']","['4,253', '']","['14,088', '']","['1,228', '']"
8014,r443,United States -> New York,United States,New York,,,2,"['7,577,235', '']","['4,065,091', '']","['425,225', '']","['1,744,191', '']","['498,361', '']","['541,516', '']","['302,851', '']"
8014,r444,United States -> New York -> Public,United States,New York,Public,,3,"['1,716,336', '']","['672,259', '']","['286,009', '']","['491,261', '']","['189,382', '']","['52,006', '']","['25,419', '']"
8014,r445,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['15,403', '']","['11,840', '']","['357', '']","['1,943', '']","['251', '']","['702', '']","['310', '']"
8014,r446,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['2,521', '']","['1,691', '']","['0', '']","['531', '']","['0', '']","['204', '']","['95', '']"
8014,r447,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['6,318', '']","['4,505', '']","['64', '']","['1,242', '']","['105', '']","['339', '']","['63', '']"
8014,r448,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['2,860', '']","['2,234', '']","['165', '']","['277', '']","['0', '']","['76', '']","['108', '']"
8014,r449,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['57,361', '']","['34,218', '']","['9,824', '']","['11,311', '']","['691', '']","['1,045', '']","['272', '']"
8014,r450,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['4,265', '']","['2,496', '']","['128', '']","['87', '']","['0', '']","['980', '']","['574', '']"
8014,r451,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['15,035', '']","['12,254', '']","['76', '']","['1,206', '']","['0', '']","['1,343', '']","['156', '']"
8014,r452,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['33,816', '']","['23,166', '']","['2,359', '']","['7,156', '']","['85', '']","['471', '']","['579', '']"
8014,r453,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['11,791', '']","['3,519', '']","['3,037', '']","['2,521', '']","['37', '']","['2,597', '']","['80', '']"
8014,r454,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['4,181', '']","['3,382', '']","['0', '']","['419', '']","['171', '']","['102', '']","['107', '']"
8014,r455,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['1,367', '']","['1,197', '']","['0', '']","['129', '']","['31', '']","['0', '']","['10', '']"
8014,r456,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['16,063', '']","['12,386', '']","['1,241', '']","['1,776', '']","['149', '']","['425', '']","['86', '']"
8014,r457,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['1,664', '']","['768', '']","['363', '']","['105', '']","['68', '']","['360', '']","['0', '']"
8014,r458,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['1,133', '']","['922', '']","['0', '']","['168', '']","['0', '']","['43', '']","['0', '']"
8014,r459,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['124,565', '']","['23,225', '']","['6,737', '']","['89,466', '']","['3,399', '']","['962', '']","['776', '']"
8014,r460,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['1,962', '']","['977', '']","['682', '']","['210', '']","['24', '']","['64', '']","['5', '']"
8014,r461,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['1,114', '']","['500', '']","['211', '']","['268', '']","['32', '']","['74', '']","['29', '']"
8014,r462,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['28,440', '']","['6,979', '']","['12,203', '']","['7,152', '']","['580', '']","['752', '']","['774', '']"
8014,r463,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['3,460', '']","['2,105', '']","['0', '']","['437', '']","['907', '']","['10', '']","['1', '']"
8014,r464,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['1,280', '']","['824', '']","['61', '']","['358', '']","['0', '']","['32', '']","['5', '']"
8014,r465,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['34,459', '']","['27,620', '']","['23', '']","['5,397', '']","['354', '']","['950', '']","['115', '']"
8014,r466,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['2,070', '']","['1,273', '']","['10', '']","['780', '']","['0', '']","['7', '']","['0', '']"
8014,r467,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['1,003', '']","['415', '']","['81', '']","['439', '']","['42', '']","['14', '']","['12', '']"
8014,r468,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['465,273', '']","['25,427', '']","['206,962', '']","['77,753', '']","['150,915', '']","['456', '']","['3,760', '']"
8014,r469,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['274,516', '']","['162,972', '']","['10,323', '']","['84,647', '']","['5,135', '']","['9,416', '']","['2,023', '']"
8014,r470,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['114,501', '']","['56,425', '']","['1,749', '']","['49,949', '']","['573', '']","['2,735', '']","['3,070', '']"
8014,r471,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['425,349', '']","['210,257', '']","['27,020', '']","['132,361', '']","['21,474', '']","['24,932', '']","['9,305', '']"
8014,r472,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['44,870', '']","['24,974', '']","['2,333', '']","['9,193', '']","['4,314', '']","['2,647', '']","['1,409', '']"
8014,r473,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['19,696', '']","['13,708', '']","['0', '']","['3,980', '']","['45', '']","['268', '']","['1,695', '']"
8014,r474,United States -> New York -> Private,United States,New York,Private,,3,"['5,860,899', '']","['3,392,832', '']","['139,216', '']","['1,252,930', '']","['308,979', '']","['489,510', '']","['277,432', '']"
8014,r475,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['3,687', '']","['1,900', '']","['0', '']","['963', '']","['715', '']","['109', '']","['0', '']"
8014,r476,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['22,443', '']","['13,166', '']","['0', '']","['3,324', '']","['3,788', '']","['709', '']","['1,456', '']"
8014,r477,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['301,715', '']","['214,619', '']","['1,764', '']","['67,563', '']","['4,184', '']","['13,585', '']","['0', '']"
8014,r478,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['2,660', '']","['939', '']","['1,040', '']","['449', '']","['149', '']","['83', '']","['0', '']"
8014,r479,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['4,632', '']","['3,527', '']","['0', '']","['718', '']","['22', '']","['365', '']","['0', '']"
8014,r480,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['1,036', '']","['597', '']","['0', '']","['0', '']","['0', '']","['439', '']","['0', '']"
8014,r481,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['16,765', '']","['7,246', '']","['1,426', '']","['5,725', '']","['1,147', '']","['871', '']","['350', '']"
8014,r482,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['114,903', '']","['56,907', '']","['21', '']","['35,757', '']","['3,333', '']","['18,885', '']","['0', '']"
8014,r483,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['3,306', '']","['1,440', '']","['0', '']","['1,515', '']","['75', '']","['261', '']","['15', '']"
8014,r484,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['1,098,570', '']","['831,648', '']","['7,173', '']","['79,363', '']","['71,239', '']","['106,884', '']","['2,263', '']"
8014,r485,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['1,183,524', '']","['592,359', '']","['87,821', '']","['220,800', '']","['43,950', '']","['115,910', '']","['122,684', '']"
8014,r486,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['16,731', '']","['4,076', '']","['25', '']","['10,871', '']","['83', '']","['1,011', '']","['665', '']"
8014,r487,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['1,747', '']","['286', '']","['0', '']","['827', '']","['0', '']","['374', '']","['260', '']"
8014,r488,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['1,941', '']","['758', '']","['662', '']","['391', '']","['0', '']","['73', '']","['57', '']"
8014,r489,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['5,545', '']","['1,266', '']","['92', '']","['4,023', '']","['0', '']","['162', '']","['2', '']"
8014,r490,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['820,260', '']","['554,582', '']","['5,500', '']","['137,874', '']","['59,235', '']","['48,289', '']","['14,780', '']"
8014,r491,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['1,030', '']","['685', '']","['51', '']","['224', '']","['5', '']","['35', '']","['30', '']"
8014,r492,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['15,059', '']","['2,686', '']","['0', '']","['12,040', '']","['36', '']","['271', '']","['26', '']"
8014,r493,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['1,864', '']","['397', '']","['505', '']","['406', '']","['556', '']","['0', '']","['0', '']"
8014,r494,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['3,776', '']","['376', '']","['0', '']","['3,337', '']","['0', '']","['26', '']","['37', '']"
8014,r495,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['14,281', '']","['1,324', '']","['86', '']","['2,762', '']","['30', '']","['7,709', '']","['2,370', '']"
8014,r496,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['4,465', '']","['1,988', '']","['142', '']","['2,069', '']","['0', '']","['266', '']","['0', '']"
8014,r497,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['18,872', '']","['10,739', '']","['1,098', '']","['794', '']","['4,002', '']","['1,503', '']","['736', '']"
8014,r498,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['1,063,704', '']","['547,027', '']","['13,191', '']","['243,805', '']","['51,800', '']","['90,401', '']","['117,480', '']"
8014,r499,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['509', '']","['34', '']","['78', '']","['194', '']","['0', '']","['203', '']","['0', '']"
8014,r500,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['3,649', '']","['2,536', '']","['0', '']","['819', '']","['1', '']","['293', '']","['0', '']"
8014,r501,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['2,547', '']","['294', '']","['835', '']","['38', '']","['0', '']","['1,380', '']","['0', '']"
8014,r502,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['119,056', '']","['52,465', '']","['3,714', '']","['40,932', '']","['16,432', '']","['1,917', '']","['3,596', '']"
8014,r503,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['56,043', '']","['31,187', '']","['5,213', '']","['15,139', '']","['2,563', '']","['558', '']","['1,383', '']"
8014,r504,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['357,543', '']","['96,318', '']","['656', '']","['218,134', '']","['3,210', '']","['38,301', '']","['924', '']"
8014,r505,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['2,335', '']","['1,739', '']","['0', '']","['245', '']","['0', '']","['351', '']","['0', '']"
8014,r506,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['2,940', '']","['1,950', '']","['0', '']","['254', '']","['200', '']","['393', '']","['143', '']"
8014,r507,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['151,717', '']","['34,200', '']","['4,328', '']","['96,162', '']","['6,481', '']","['10,501', '']","['45', '']"
8014,r508,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['24,335', '']","['8,521', '']","['700', '']","['NA', '']","['1,700', '']","['10,914', '']","['2,500', '']"
8014,r509,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['409,255', '']","['309,647', '']","['3,074', '']","['41,775', '']","['34,036', '']","['15,949', '']","['4,774', '']"
8014,r510,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['1,396', '']","['976', '']","['0', '']","['340', '']","['7', '']","['64', '']","['9', '']"
8014,r511,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['1,606', '']","['918', '']","['21', '']","['455', '']","['0', '']","['209', '']","['3', '']"
8014,r512,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['5,452', '']","['1,509', '']","['0', '']","['2,843', '']","['0', '']","['256', '']","['844', '']"
8014,r513,United States -> North Carolina,United States,North Carolina,,,2,"['3,503,943', '']","['2,088,400', '']","['175,440', '']","['674,614', '']","['310,840', '']","['208,306', '']","['46,343', '']"
8014,r514,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['1,995,082', '']","['1,119,227', '']","['161,938', '']","['495,188', '']","['107,499', '']","['92,762', '']","['18,468', '']"
8014,r515,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['4,509', '']","['1,694', '']","['229', '']","['2,106', '']","['365', '']","['115', '']","['0', '']"
8014,r516,United States -> North Carolina -> Public -> East Carolina U.,United States,North Carolina,Public,East Carolina U.,4,"['51,662', '']","['22,813', '']","['787', '']","['21,450', '']","['4,387', '']","['1,858', '']","['367', '']"
8014,r517,United States -> North Carolina -> Public -> Elizabeth City State U.,United States,North Carolina,Public,Elizabeth City State U.,4,"['1,717', '']","['1,603', '']","['52', '']","['NA', '']","['62', '']","['0', '']","['0', '']"
8014,r518,United States -> North Carolina -> Public -> Fayetteville State U.,United States,North Carolina,Public,Fayetteville State U.,4,"['3,933', '']","['1,988', '']","['519', '']","['1,238', '']","['128', '']","['60', '']","['0', '']"
8014,r519,United States -> North Carolina -> Public -> North Carolina Agricultural and Technical State U.,United States,North Carolina,Public,North Carolina Agricultural and Technical State U.,4,"['40,751', '']","['25,755', '']","['542', '']","['14,005', '']","['149', '']","['257', '']","['43', '']"
8014,r520,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['14,105', '']","['10,676', '']","['976', '']","['NA', '']","['503', '']","['844', '']","['1,106', '']"
8014,r521,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['547,118', '']","['239,115', '']","['127,290', '']","['126,142', '']","['49,478', '']","['4,806', '']","['287', '']"
8014,r522,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['4,844', '']","['2,322', '']","['346', '']","['440', '']","['30', '']","['1,706', '']","['0', '']"
8014,r523,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['1,205,883', '']","['747,895', '']","['9,550', '']","['304,506', '']","['48,938', '']","['79,885', '']","['15,109', '']"
8014,r524,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['51,877', '']","['27,145', '']","['9,921', '']","['11,654', '']","['2,349', '']","['753', '']","['55', '']"
8014,r525,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['4,024', '']","['408', '']","['3,616', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8014,r526,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['37,033', '']","['24,423', '']","['363', '']","['10,842', '']","['106', '']","['401', '']","['898', '']"
8014,r527,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['16,656', '']","['6,852', '']","['5,748', '']","['2,150', '']","['867', '']","['951', '']","['88', '']"
8014,r528,United States -> North Carolina -> Public -> Western Carolina U.,United States,North Carolina,Public,Western Carolina U.,4,"['2,847', '']","['1,697', '']","['309', '']","['655', '']","['137', '']","['49', '']","['0', '']"
8014,r529,United States -> North Carolina -> Public -> Winston-Salem State U.,United States,North Carolina,Public,Winston-Salem State U.,4,"['8,123', '']","['4,841', '']","['1,690', '']","['NA', '']","['0', '']","['1,077', '']","['515', '']"
8014,r530,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['1,508,861', '']","['969,173', '']","['13,502', '']","['179,426', '']","['203,341', '']","['115,544', '']","['27,875', '']"
