table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nsf_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10156,r225,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,224,"['3,082', '']","['1,133', '']","['15', '']","['129', '']","['0', '']","['212', '']","['38', '']","['0', '']","['0', '']","['816', '']","['739', '']"
10156,r226,All institutions -> Villanova U.,All institutions,Villanova U.,2,225,"['3,049', '']","['5', '']","['132', '']","['565', '']","['56', '']","['626', '']","['290', '']","['0', '']","['0', '']","['611', '']","['764', '']"
10156,r227,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,226,"['3,028', '']","['128', '']","['0', '']","['1,193', '']","['32', '']","['920', '']","['392', '']","['24', '']","['0', '']","['0', '']","['339', '']"
10156,r228,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,227,"['3,018', '']","['0', '']","['505', '']","['755', '']","['0', '']","['65', '']","['0', '']","['335', '']","['906', '']","['147', '']","['305', '']"
10156,r229,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,228,"['3,016', '']","['499', '']","['0', '']","['0', '']","['106', '']","['953', '']","['0', '']","['0', '']","['0', '']","['908', '']","['550', '']"
10156,r230,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,229,"['3,013', '']","['164', '']","['0', '']","['1,777', '']","['55', '']","['631', '']","['50', '']","['34', '']","['0', '']","['254', '']","['48', '']"
10156,r231,All institutions -> Ohio U.,All institutions,Ohio U.,2,230,"['2,983', '']","['0', '']","['87', '']","['476', '']","['26', '']","['1,288', '']","['95', '']","['224', '']","['0', '']","['569', '']","['218', '']"
10156,r232,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,231,"['2,959', '']","['301', '']","['1,149', '']","['639', '']","['0', '']","['50', '']","['0', '']","['207', '']","['0', '']","['338', '']","['275', '']"
10156,r233,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,232,"['2,887', '']","['104', '']","['0', '']","['121', '']","['1,144', '']","['1,116', '']","['0', '']","['0', '']","['0', '']","['362', '']","['40', '']"
10156,r234,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,233,"['2,886', '']","['445', '']","['471', '']","['291', '']","['330', '']","['211', '']","['36', '']","['50', '']","['0', '']","['32', '']","['1,020', '']"
10156,r235,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,234,"['2,884', '']","['1,870', '']","['0', '']","['0', '']","['0', '']","['284', '']","['0', '']","['0', '']","['0', '']","['730', '']","['0', '']"
10156,r236,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,235,"['2,867', '']","['1', '']","['777', '']","['88', '']","['52', '']","['701', '']","['0', '']","['0', '']","['0', '']","['42', '']","['1,206', '']"
10156,r237,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,236,"['2,856', '']","['0', '']","['87', '']","['37', '']","['0', '']","['2,161', '']","['0', '']","['0', '']","['0', '']","['334', '']","['237', '']"
10156,r238,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,236,"['2,856', '']","['384', '']","['330', '']","['174', '']","['22', '']","['1,152', '']","['0', '']","['0', '']","['0', '']","['81', '']","['713', '']"
10156,r239,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,238,"['2,726', '']","['398', '']","['737', '']","['34', '']","['336', '']","['5', '']","['0', '']","['18', '']","['0', '']","['518', '']","['680', '']"
10156,r240,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,239,"['2,714', '']","['269', '']","['1', '']","['697', '']","['80', '']","['1,094', '']","['20', '']","['22', '']","['0', '']","['126', '']","['405', '']"
10156,r241,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,240,"['2,674', '']","['384', '']","['0', '']","['610', '']","['172', '']","['0', '']","['0', '']","['21', '']","['178', '']","['1,126', '']","['183', '']"
10156,r242,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,241,"['2,652', '']","['294', '']","['75', '']","['1,190', '']","['37', '']","['384', '']","['0', '']","['246', '']","['0', '']","['284', '']","['142', '']"
10156,r243,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,242,"['2,647', '']","['1,550', '']","['15', '']","['403', '']","['361', '']","['99', '']","['88', '']","['0', '']","['0', '']","['0', '']","['131', '']"
10156,r244,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,243,"['2,588', '']","['0', '']","['0', '']","['278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2,310', '']","['0', '']"
10156,r245,All institutions -> U. Toledo,All institutions,U. Toledo,2,244,"['2,562', '']","['0', '']","['271', '']","['187', '']","['29', '']","['868', '']","['36', '']","['0', '']","['0', '']","['1,054', '']","['117', '']"
10156,r246,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,245,"['2,560', '']","['0', '']","['25', '']","['525', '']","['0', '']","['1,388', '']","['0', '']","['0', '']","['0', '']","['622', '']","['0', '']"
10156,r247,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,246,"['2,498', '']","['313', '']","['262', '']","['651', '']","['172', '']","['695', '']","['0', '']","['260', '']","['0', '']","['0', '']","['145', '']"
10156,r248,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,247,"['2,492', '']","['329', '']","['0', '']","['388', '']","['87', '']","['21', '']","['0', '']","['0', '']","['0', '']","['1,622', '']","['45', '']"
10156,r249,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,248,"['2,424', '']","['2', '']","['64', '']","['554', '']","['191', '']","['1,108', '']","['17', '']","['9', '']","['0', '']","['478', '']","['1', '']"
10156,r250,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,249,"['2,413', '']","['0', '']","['0', '']","['93', '']","['35', '']","['614', '']","['0', '']","['0', '']","['0', '']","['1,389', '']","['282', '']"
10156,r251,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,250,"['2,292', '']","['5', '']","['231', '']","['1,422', '']","['74', '']","['315', '']","['0', '']","['188', '']","['0', '']","['57', '']","['0', '']"
10156,r252,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,251,"['2,200', '']","['29', '']","['297', '']","['310', '']","['256', '']","['314', '']","['522', '']","['90', '']","['0', '']","['175', '']","['207', '']"
10156,r253,All institutions -> Fisk U.,All institutions,Fisk U.,2,252,"['2,199', '']","['410', '']","['0', '']","['895', '']","['158', '']","['722', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
10156,r254,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,253,"['2,191', '']","['100', '']","['362', '']","['433', '']","['145', '']","['1,151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r255,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,254,"['2,163', '']","['949', '']","['553', '']","['76', '']","['154', '']","['431', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r256,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,255,"['2,159', '']","['124', '']","['1,329', '']","['505', '']","['51', '']","['0', '']","['0', '']","['2', '']","['0', '']","['107', '']","['41', '']"
10156,r257,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,256,"['2,152', '']","['0', '']","['0', '']","['72', '']","['252', '']","['220', '']","['126', '']","['29', '']","['0', '']","['1,453', '']","['0', '']"
10156,r258,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,257,"['2,150', '']","['433', '']","['0', '']","['183', '']","['9', '']","['315', '']","['415', '']","['0', '']","['753', '']","['0', '']","['42', '']"
10156,r259,All institutions -> Barnard C.,All institutions,Barnard C.,2,258,"['2,140', '']","['65', '']","['0', '']","['530', '']","['0', '']","['964', '']","['375', '']","['53', '']","['0', '']","['0', '']","['153', '']"
10156,r260,All institutions -> Amherst C.,All institutions,Amherst C.,2,259,"['2,113', '']","['61', '']","['120', '']","['799', '']","['207', '']","['763', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r261,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,260,"['2,069', '']","['231', '']","['0', '']","['235', '']","['230', '']","['1,342', '']","['0', '']","['0', '']","['0', '']","['31', '']","['0', '']"
10156,r262,All institutions -> Desert Research Institute,All institutions,Desert Research Institute,2,260,"['2,069', '']","['0', '']","['2,069', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r263,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,262,"['1,994', '']","['0', '']","['0', '']","['341', '']","['87', '']","['326', '']","['0', '']","['0', '']","['0', '']","['1,176', '']","['64', '']"
10156,r264,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,263,"['1,981', '']","['53', '']","['0', '']","['34', '']","['0', '']","['51', '']","['0', '']","['79', '']","['0', '']","['1,700', '']","['64', '']"
10156,r265,All institutions -> James Madison U.,All institutions,James Madison U.,2,264,"['1,960', '']","['16', '']","['79', '']","['585', '']","['71', '']","['931', '']","['0', '']","['0', '']","['0', '']","['161', '']","['117', '']"
10156,r266,All institutions -> Occidental C.,All institutions,Occidental C.,2,265,"['1,908', 'i']","['313', 'i']","['165', 'i']","['312', 'i']","['108', 'i']","['394', 'i']","['393', 'i']","['152', 'i']","['0', 'i']","['0', 'i']","['71', 'i']"
10156,r267,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,266,"['1,885', '']","['0', '']","['76', '']","['10', '']","['161', '']","['206', '']","['756', '']","['30', '']","['0', '']","['0', '']","['646', '']"
10156,r268,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,267,"['1,880', '']","['0', '']","['249', '']","['188', '']","['10', '']","['308', '']","['0', '']","['43', '']","['0', '']","['0', '']","['1,082', '']"
10156,r269,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,268,"['1,875', '']","['1,046', '']","['2', '']","['204', '']","['0', '']","['24', '']","['0', '']","['100', '']","['0', '']","['486', '']","['13', '']"
10156,r270,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,269,"['1,865', '']","['6', '']","['3', '']","['0', '']","['88', '']","['0', '']","['151', '']","['470', '']","['389', '']","['0', '']","['758', '']"
10156,r271,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,270,"['1,823', '']","['0', '']","['407', '']","['892', '']","['0', '']","['356', '']","['65', '']","['69', '']","['0', '']","['34', '']","['0', '']"
10156,r272,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,271,"['1,801', '']","['573', '']","['0', '']","['495', '']","['168', '']","['283', '']","['0', '']","['0', '']","['45', '']","['237', '']","['0', '']"
10156,r273,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,272,"['1,799', '']","['0', '']","['196', '']","['367', '']","['188', '']","['538', '']","['0', '']","['0', '']","['0', '']","['352', '']","['158', '']"
10156,r274,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,273,"['1,770', 'i']","['117', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['706', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['329', 'i']","['618', 'i']"
10156,r275,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,274,"['1,735', '']","['0', '']","['0', '']","['44', '']","['206', '']","['38', '']","['3', '']","['0', '']","['0', '']","['80', '']","['1,364', '']"
10156,r276,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,275,"['1,722', '']","['0', '']","['0', '']","['1,722', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r277,All institutions -> DePaul U.,All institutions,DePaul U.,2,276,"['1,688', '']","['613', '']","['63', '']","['216', '']","['92', '']","['0', '']","['0', '']","['50', '']","['0', '']","['76', '']","['578', '']"
10156,r278,All institutions -> Pace U.,All institutions,Pace U.,2,277,"['1,672', '']","['586', '']","['0', '']","['17', '']","['0', '']","['7', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,062', '']"
10156,r279,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,278,"['1,662', '']","['0', '']","['0', '']","['381', '']","['157', '']","['614', '']","['469', '']","['0', '']","['0', '']","['0', '']","['41', '']"
10156,r280,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,279,"['1,655', '']","['0', '']","['560', '']","['225', '']","['4', '']","['506', '']","['0', '']","['49', '']","['8', '']","['303', '']","['0', '']"
10156,r281,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,280,"['1,632', '']","['47', '']","['0', '']","['761', '']","['0', '']","['517', '']","['0', '']","['0', '']","['276', '']","['31', '']","['0', '']"
10156,r282,All institutions -> Carleton C.,All institutions,Carleton C.,2,281,"['1,618', '']","['80', '']","['1,112', '']","['87', '']","['54', '']","['217', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']"
10156,r283,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,282,"['1,608', '']","['0', '']","['0', '']","['143', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['898', '']","['561', '']"
10156,r284,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,283,"['1,604', '']","['260', '']","['110', '']","['506', '']","['6', '']","['403', '']","['28', '']","['249', '']","['0', '']","['42', '']","['0', '']"
10156,r285,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,284,"['1,562', '']","['31', '']","['208', '']","['0', '']","['0', '']","['230', '']","['0', '']","['0', '']","['0', '']","['887', '']","['206', '']"
10156,r286,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,285,"['1,542', '']","['1,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r287,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,286,"['1,540', '']","['10', '']","['0', '']","['165', '']","['117', '']","['723', '']","['0', '']","['0', '']","['0', '']","['525', '']","['0', '']"
10156,r288,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,287,"['1,532', '']","['0', '']","['0', '']","['1,532', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r289,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,288,"['1,516', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,516', '']","['0', '']"
10156,r290,"All institutions -> CUNY, Hunter C.",All institutions,"CUNY, Hunter C.",2,289,"['1,488', '']","['200', '']","['0', '']","['0', '']","['24', '']","['532', '']","['127', '']","['407', '']","['0', '']","['6', '']","['192', '']"
10156,r291,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,290,"['1,483', '']","['0', '']","['0', '']","['0', '']","['213', '']","['721', '']","['0', '']","['193', '']","['0', '']","['0', '']","['356', '']"
10156,r292,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,291,"['1,474', '']","['0', '']","['582', '']","['76', '']","['15', '']","['153', '']","['0', '']","['0', '']","['0', '']","['400', '']","['248', '']"
10156,r293,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,292,"['1,428', '']","['0', '']","['0', '']","['62', '']","['0', '']","['818', '']","['203', '']","['0', '']","['8', '']","['337', '']","['0', '']"
10156,r294,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,293,"['1,409', '']","['162', '']","['0', '']","['244', '']","['357', '']","['544', '']","['102', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r295,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,294,"['1,394', '']","['147', '']","['802', '']","['9', '']","['137', '']","['0', '']","['0', '']","['92', '']","['0', '']","['0', '']","['207', '']"
10156,r296,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,295,"['1,377', '']","['0', '']","['3', '']","['39', '']","['0', '']","['701', '']","['0', '']","['0', '']","['0', '']","['484', '']","['150', '']"
10156,r297,All institutions -> Hope C.,All institutions,Hope C.,2,296,"['1,370', '']","['0', '']","['0', '']","['202', '']","['0', '']","['856', '']","['0', '']","['0', '']","['0', '']","['312', '']","['0', '']"
10156,r298,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,296,"['1,370', '']","['0', '']","['0', '']","['1,070', '']","['121', '']","['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r299,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,298,"['1,353', '']","['166', '']","['23', '']","['14', '']","['43', '']","['150', '']","['112', '']","['73', '']","['5', '']","['203', '']","['564', '']"
10156,r300,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,299,"['1,349', '']","['0', '']","['0', '']","['1,349', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r301,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,300,"['1,326', '']","['0', '']","['0', '']","['1,326', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r302,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,301,"['1,310', '']","['437', '']","['157', '']","['382', '']","['169', '']","['0', '']","['0', '']","['160', '']","['0', '']","['5', '']","['0', '']"
10156,r303,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,302,"['1,308', '']","['346', '']","['0', '']","['254', '']","['18', '']","['0', '']","['29', '']","['16', '']","['0', '']","['0', '']","['645', '']"
10156,r304,All institutions -> Spelman C.,All institutions,Spelman C.,2,302,"['1,308', '']","['10', '']","['0', '']","['538', '']","['7', '']","['385', '']","['322', '']","['46', '']","['0', '']","['0', '']","['0', '']"
10156,r305,All institutions -> Smith C.,All institutions,Smith C.,2,304,"['1,307', '']","['234', '']","['0', '']","['333', '']","['244', '']","['177', '']","['1', '']","['0', '']","['15', '']","['303', '']","['0', '']"
10156,r306,All institutions -> Clark U.,All institutions,Clark U.,2,305,"['1,302', '']","['11', '']","['352', '']","['291', '']","['0', '']","['550', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']"
10156,r307,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,306,"['1,299', '']","['0', '']","['0', '']","['1,299', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r308,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,307,"['1,288', '']","['0', '']","['375', '']","['278', '']","['0', '']","['150', '']","['0', '']","['68', '']","['0', '']","['376', '']","['41', '']"
10156,r309,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,308,"['1,286', '']","['0', '']","['0', '']","['1,286', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r310,All institutions -> Bates C.,All institutions,Bates C.,2,309,"['1,266', '']","['33', '']","['39', '']","['1,041', '']","['0', '']","['91', '']","['19', '']","['43', '']","['0', '']","['0', '']","['0', '']"
10156,r311,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,310,"['1,260', '']","['398', '']","['398', '']","['123', '']","['76', '']","['48', '']","['0', '']","['0', '']","['0', '']","['217', '']","['0', '']"
10156,r312,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,311,"['1,250', '']","['0', '']","['0', '']","['297', '']","['37', '']","['370', '']","['0', '']","['8', '']","['0', '']","['396', '']","['142', '']"
10156,r313,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,312,"['1,247', '']","['99', '']","['173', '']","['0', '']","['94', '']","['874', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
10156,r314,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,312,"['1,247', '']","['239', '']","['0', '']","['167', '']","['0', '']","['411', '']","['263', '']","['0', '']","['138', '']","['0', '']","['29', '']"
10156,r315,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,314,"['1,227', '']","['0', '']","['0', '']","['0', '']","['460', '']","['73', '']","['0', '']","['0', '']","['676', '']","['1', '']","['17', '']"
10156,r316,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,315,"['1,217', '']","['166', '']","['0', '']","['32', '']","['149', '']","['365', '']","['0', '']","['161', '']","['0', '']","['79', '']","['265', '']"
10156,r317,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,316,"['1,216', '']","['212', '']","['0', '']","['175', '']","['21', '']","['764', '']","['0', '']","['3', '']","['0', '']","['39', '']","['2', '']"
10156,r318,"All institutions -> CUNY, New York City C. of Technology",All institutions,"CUNY, New York City C. of Technology",2,317,"['1,199', '']","['144', '']","['0', '']","['126', '']","['183', '']","['329', '']","['0', '']","['0', '']","['0', '']","['33', '']","['384', '']"
10156,r319,All institutions -> U. Dayton,All institutions,U. Dayton,2,318,"['1,190', '']","['0', '']","['29', '']","['169', '']","['0', '']","['197', '']","['216', '']","['0', '']","['0', '']","['508', '']","['71', '']"
10156,r320,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,318,"['1,190', '']","['0', '']","['0', '']","['26', '']","['80', '']","['22', '']","['0', '']","['0', '']","['0', '']","['1,062', '']","['0', '']"
10156,r321,All institutions -> Colgate U.,All institutions,Colgate U.,2,320,"['1,157', '']","['79', '']","['288', '']","['61', '']","['113', '']","['595', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']"
10156,r322,All institutions -> U. San Diego,All institutions,U. San Diego,2,321,"['1,154', '']","['0', '']","['66', '']","['38', '']","['114', '']","['384', '']","['0', '']","['0', '']","['0', '']","['325', '']","['227', '']"
10156,r323,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,322,"['1,151', '']","['251', '']","['2', '']","['127', '']","['0', '']","['353', '']","['243', '']","['0', '']","['0', '']","['0', '']","['175', '']"
10156,r324,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,323,"['1,123', '']","['1,039', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']"
10156,r325,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,324,"['1,111', 'i']","['74', 'i']","['0', 'i']","['460', 'i']","['61', 'i']","['375', 'i']","['45', 'i']","['42', 'i']","['0', 'i']","['0', 'i']","['54', 'i']"
10156,r326,All institutions -> Murray State U.,All institutions,Murray State U.,2,325,"['1,102', '']","['0', '']","['9', '']","['656', '']","['351', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
10156,r327,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,326,"['1,099', '']","['0', '']","['0', '']","['1,099', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r328,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,327,"['1,098', 'i']","['152', 'i']","['0', 'i']","['180', 'i']","['45', 'i']","['228', 'i']","['17', 'i']","['32', 'i']","['0', 'i']","['370', 'i']","['74', 'i']"
10156,r329,All institutions -> Colby C.,All institutions,Colby C.,2,328,"['1,096', '']","['63', '']","['349', '']","['414', '']","['28', '']","['163', '']","['0', '']","['0', '']","['0', '']","['0', '']","['79', '']"
10156,r330,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,329,"['1,082', '']","['0', '']","['0', '']","['492', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['590', '']","['0', '']"
10156,r331,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,330,"['1,075', '']","['16', '']","['140', '']","['204', '']","['82', '']","['453', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']"
10156,r332,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,331,"['1,067', '']","['0', '']","['793', '']","['42', '']","['157', '']","['50', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
10156,r333,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,332,"['1,061', '']","['0', '']","['109', '']","['342', '']","['506', '']","['28', '']","['56', '']","['0', '']","['13', '']","['0', '']","['7', '']"
10156,r334,All institutions -> Towson U.,All institutions,Towson U.,2,333,"['1,053', '']","['141', '']","['142', '']","['295', '']","['82', '']","['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r335,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,334,"['1,036', '']","['20', '']","['479', '']","['233', '']","['0', '']","['172', '']","['46', '']","['86', '']","['0', '']","['0', '']","['0', '']"
10156,r336,All institutions -> U. West Florida,All institutions,U. West Florida,2,335,"['1,035', '']","['661', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['245', '']"
10156,r337,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,336,"['1,028', '']","['16', '']","['49', '']","['230', '']","['29', '']","['318', '']","['0', '']","['0', '']","['25', '']","['177', '']","['184', '']"
10156,r338,All institutions -> C. Charleston,All institutions,C. Charleston,2,337,"['1,004', '']","['167', '']","['168', '']","['360', '']","['0', '']","['238', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']"
10156,r339,All institutions -> Elizabeth City State U.,All institutions,Elizabeth City State U.,2,338,"['1,003', '']","['348', '']","['0', '']","['433', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']"
10156,r340,All institutions -> Bryn Mawr C.,All institutions,Bryn Mawr C.,2,339,"['990', '']","['120', '']","['0', '']","['401', '']","['53', '']","['416', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10156,r341,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,339,"['990', '']","['52', '']","['0', '']","['289', '']","['0', '']","['620', '']","['0', '']","['18', '']","['0', '']","['0', '']","['11', '']"
10156,r342,All institutions -> Lafayette C.,All institutions,Lafayette C.,2,341,"['983', '']","['0', '']","['0', '']","['524', '']","['36', '']","['254', '']","['0', '']","['0', '']","['0', '']","['160', '']","['9', '']"
10156,r343,All institutions -> Chapman U.,All institutions,Chapman U.,2,342,"['981', '']","['0', '']","['52', '']","['367', '']","['0', '']","['419', '']","['0', '']","['34', '']","['0', '']","['0', '']","['109', '']"
10156,r344,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,343,"['973', '']","['55', '']","['0', '']","['594', '']","['111', '']","['130', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']"
10156,r345,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,344,"['964', '']","['89', '']","['0', '']","['76', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['698', '']","['0', '']"
