table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_usda_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5446,r240,All institutions -> U. Wisconsin-River Falls,All institutions,U. Wisconsin-River Falls,2,239,"['129', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['65', '']","['0', '']"
5446,r241,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,240,"['128', '']","['0', '']","['37', '']","['50', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']"
5446,r242,All institutions -> Marquette U.,All institutions,Marquette U.,2,241,"['127', '']","['0', '']","['0', '']","['84', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']"
5446,r243,All institutions -> U. North Florida,All institutions,U. North Florida,2,242,"['126', '']","['0', '']","['0', '']","['126', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r244,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,243,"['124', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['124', 'i']"
5446,r245,"All institutions -> SUNY, Stony Brook U.",All institutions,"SUNY, Stony Brook U.",2,244,"['123', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r246,All institutions -> U. Colorado Denver and Anschutz Medical Campus,All institutions,U. Colorado Denver and Anschutz Medical Campus,2,244,"['123', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r247,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,246,"['122', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r248,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,246,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']"
5446,r249,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,248,"['121', '']","['0', '']","['75', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r250,All institutions -> Yale U.,All institutions,Yale U.,2,249,"['119', '']","['0', '']","['0', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r251,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,250,"['116', '']","['0', '']","['34', '']","['73', '']","['0', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r252,All institutions -> U. Richmond,All institutions,U. Richmond,2,250,"['116', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r253,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,252,"['113', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']"
5446,r254,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,253,"['110', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r255,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,254,"['109', '']","['0', '']","['40', '']","['69', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r256,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,254,"['109', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']"
5446,r257,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,256,"['108', '']","['0', '']","['94', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r258,"All institutions -> Purdue U., Fort Wayne",All institutions,"Purdue U., Fort Wayne",2,257,"['107', '']","['0', '']","['0', '']","['103', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']"
5446,r259,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,258,"['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['96', '']","['0', '']"
5446,r260,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,259,"['94', '']","['0', '']","['0', '']","['94', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r261,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,260,"['93', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['13', '']","['0', '']"
5446,r262,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,260,"['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['93', '']"
5446,r263,All institutions -> Occidental C.,All institutions,Occidental C.,2,262,"['90', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r264,All institutions -> Sul Ross State U.,All institutions,Sul Ross State U.,2,262,"['90', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r265,All institutions -> Clark U.,All institutions,Clark U.,2,264,"['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']"
5446,r266,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,265,"['87', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r267,All institutions -> Rowan U.,All institutions,Rowan U.,2,266,"['86', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
5446,r268,All institutions -> Virginia Commonwealth U.,All institutions,Virginia Commonwealth U.,2,266,"['86', '']","['0', '']","['9', '']","['40', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['9', '']"
5446,r269,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,268,"['82', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r270,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,269,"['81', '']","['0', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r271,All institutions -> Heidelberg U.,All institutions,Heidelberg U.,2,270,"['80', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r272,All institutions -> Temple U.,All institutions,Temple U.,2,270,"['80', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r273,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,272,"['79', '']","['0', '']","['13', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r274,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,272,"['79', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']"
5446,r275,"All institutions -> U. Alabama, Birmingham",All institutions,"U. Alabama, Birmingham",2,274,"['74', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
5446,r276,"All institutions -> U. Pittsburgh, Pittsburgh",All institutions,"U. Pittsburgh, Pittsburgh",2,274,"['74', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']"
5446,r277,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,276,"['72', '']","['0', '']","['0', '']","['72', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r278,All institutions -> Troy U.,All institutions,Troy U.,2,277,"['71', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r279,All institutions -> U. Wisconsin-Platteville,All institutions,U. Wisconsin-Platteville,2,278,"['69', 'i']","['0', 'i']","['1', 'i']","['67', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']"
5446,r280,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,279,"['67', '']","['0', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r281,All institutions -> Framingham State U.,All institutions,Framingham State U.,2,280,"['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r282,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,281,"['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['64', '']"
5446,r283,All institutions -> U. Cincinnati,All institutions,U. Cincinnati,2,282,"['63', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
5446,r284,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,282,"['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['63', '']","['0', '']"
5446,r285,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,284,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']"
5446,r286,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,284,"['62', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']"
5446,r287,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,286,"['60', 'i']","['0', 'i']","['0', 'i']","['59', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']"
5446,r288,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,287,"['59', '']","['0', '']","['0', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r289,All institutions -> Barnard C.,All institutions,Barnard C.,2,288,"['57', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r290,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,289,"['55', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r291,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,290,"['53', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r292,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,291,"['52', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r293,All institutions -> Miami U.,All institutions,Miami U.,2,291,"['52', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r294,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,291,"['52', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['15', '']","['0', '']"
5446,r295,All institutions -> Columbia U. in the City of New York,All institutions,Columbia U. in the City of New York,2,294,"['48', '']","['0', '']","['14', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']"
5446,r296,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,294,"['48', '']","['0', '']","['0', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r297,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,296,"['47', '']","['0', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r298,All institutions -> Tulane U.,All institutions,Tulane U.,2,296,"['47', '']","['0', '']","['21', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r299,All institutions -> Stockton U.,All institutions,Stockton U.,2,298,"['46', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r300,All institutions -> Rhode Island School of Design,All institutions,Rhode Island School of Design,2,299,"['45', 'i']","['1', 'i']","['0', 'i']","['42', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5446,r301,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,299,"['45', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']"
5446,r302,All institutions -> Hope C.,All institutions,Hope C.,2,301,"['44', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r303,All institutions -> Murray State U.,All institutions,Murray State U.,2,302,"['43', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r304,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,302,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']"
5446,r305,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,304,"['42', '']","['9', '']","['0', '']","['27', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r306,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,304,"['42', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']"
5446,r307,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,306,"['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r308,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,306,"['41', '']","['0', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r309,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,308,"['40', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']"
5446,r310,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,309,"['38', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r311,All institutions -> Reed C.,All institutions,Reed C.,2,309,"['38', '']","['0', '']","['0', '']","['5', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r312,All institutions -> U. Wisconsin-Green Bay,All institutions,U. Wisconsin-Green Bay,2,309,"['38', 'i']","['0', 'i']","['2', 'i']","['30', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['0', 'i']","['3', 'i']","['2', 'i']"
5446,r313,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,309,"['38', '']","['0', '']","['36', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r314,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,313,"['36', '']","['0', '']","['3', '']","['11', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']"
5446,r315,All institutions -> U. Memphis,All institutions,U. Memphis,2,313,"['36', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['6', '']"
5446,r316,All institutions -> Roger Williams U.,All institutions,Roger Williams U.,2,315,"['34', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r317,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,316,"['33', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r318,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,316,"['33', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r319,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,318,"['32', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r320,All institutions -> Rockefeller U.,All institutions,Rockefeller U.,2,318,"['32', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r321,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,320,"['29', '']","['0', '']","['0', '']","['27', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r322,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,320,"['29', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r323,All institutions -> Creighton U.,All institutions,Creighton U.,2,322,"['28', 'i']","['0', 'i']","['0', 'i']","['22', 'i']","['0', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['4', 'i']"
5446,r324,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,322,"['28', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r325,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,322,"['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r326,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,325,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r327,All institutions -> U. Miami,All institutions,U. Miami,2,325,"['26', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r328,All institutions -> U. of St. Thomas (MN),All institutions,U. of St. Thomas (MN),2,325,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']"
5446,r329,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,328,"['25', '']","['0', '']","['0', '']","['25', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r330,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,329,"['24', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['23', '']"
5446,r331,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,330,"['22', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r332,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,331,"['21', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r333,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,331,"['21', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r334,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,331,"['21', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r335,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,331,"['21', 'i']","['0', 'i']","['3', 'i']","['10', 'i']","['0', 'i']","['1', 'i']","['1', 'i']","['3', 'i']","['0', 'i']","['1', 'i']","['2', 'i']"
5446,r336,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,335,"['20', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']"
5446,r337,All institutions -> Dickinson C.,All institutions,Dickinson C.,2,335,"['20', '']","['0', '']","['0', '']","['4', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r338,All institutions -> Northeastern U.,All institutions,Northeastern U.,2,335,"['20', '']","['0', '']","['19', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r339,"All institutions -> SUNY, Upstate Medical U.",All institutions,"SUNY, Upstate Medical U.",2,335,"['20', '']","['0', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r340,All institutions -> Dine C.,All institutions,Dine C.,2,339,"['19', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r341,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,339,"['19', 'i']","['0', 'i']","['0', 'i']","['3', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['16', 'i']","['0', 'i']","['0', 'i']"
5446,r342,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,341,"['18', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r343,All institutions -> Fairfield U.,All institutions,Fairfield U.,2,342,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r344,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,342,"['17', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r345,All institutions -> Oakland U.,All institutions,Oakland U.,2,342,"['17', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r346,All institutions -> Texas A&M U.-Corpus Christi,All institutions,Texas A&M U.-Corpus Christi,2,342,"['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r347,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,346,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r348,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,346,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r349,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,346,"['16', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r350,All institutions -> Ball State U.,All institutions,Ball State U.,2,349,"['15', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
5446,r351,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,349,"['15', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r352,All institutions -> James Madison U.,All institutions,James Madison U.,2,349,"['15', '']","['0', '']","['0', '']","['3', '']","['0', '']","['4', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']"
5446,r353,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,352,"['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['14', '']"
5446,r354,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,353,"['13', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r355,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,353,"['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
5446,r356,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,353,"['13', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r357,All institutions -> Morehead State U.,All institutions,Morehead State U.,2,356,"['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r358,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,356,"['12', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r359,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,358,"['11', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5446,r360,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,359,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
5446,r361,All institutions -> Seattle U.,All institutions,Seattle U.,2,359,"['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
