table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
3174,r240,All institutions -> Air Force Institute of Technology,All institutions,Air Force Institute of Technology,2,239,"['194', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']"
3174,r241,All institutions -> Chapman U.,All institutions,Chapman U.,2,240,"['193', '']","['0', '']","['193', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r242,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,240,"['193', '']","['0', '']","['0', '']","['12', '']","['0', '']","['181', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r243,All institutions -> U. Texas M. D. Anderson Cancer Center,All institutions,U. Texas M. D. Anderson Cancer Center,2,242,"['190', '']","['0', '']","['0', '']","['190', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r244,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,242,"['190', '']","['0', '']","['152', '']","['0', '']","['0', '']","['12', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']"
3174,r245,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,244,"['189', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']"
3174,r246,All institutions -> U. Wisconsin-Milwaukee,All institutions,U. Wisconsin-Milwaukee,2,245,"['187', '']","['0', '']","['88', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r247,All institutions -> Andrews U.,All institutions,Andrews U.,2,246,"['183', '']","['0', '']","['0', '']","['0', '']","['0', '']","['183', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r248,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,247,"['182', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['182', '']","['0', '']"
3174,r249,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,248,"['179', '']","['0', '']","['50', '']","['0', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']"
3174,r250,All institutions -> Marquette U.,All institutions,Marquette U.,2,249,"['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['77', '']","['0', '']"
3174,r251,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,249,"['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['178', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r252,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,251,"['173', '']","['0', '']","['0', '']","['173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r253,All institutions -> Creighton U.,All institutions,Creighton U.,2,252,"['172', 'i']","['5', 'i']","['55', 'i']","['23', 'i']","['0', 'i']","['85', 'i']","['0', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['2', 'i']"
3174,r254,All institutions -> Marshall U.,All institutions,Marshall U.,2,253,"['171', '']","['9', '']","['0', '']","['111', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
3174,r255,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,254,"['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']"
3174,r256,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,254,"['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']"
3174,r257,"All institutions -> U. Texas Health Science Center, Houston",All institutions,"U. Texas Health Science Center, Houston",2,256,"['158', '']","['0', '']","['0', '']","['158', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r258,All institutions -> Miami U.,All institutions,Miami U.,2,257,"['153', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']","['0', '']","['1', '']","['0', '']"
3174,r259,All institutions -> Oakland U.,All institutions,Oakland U.,2,258,"['151', '']","['0', '']","['0', '']","['151', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r260,All institutions -> Howard U.,All institutions,Howard U.,2,259,"['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r261,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,260,"['148', '']","['0', '']","['40', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
3174,r262,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,261,"['144', '']","['47', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
3174,r263,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,262,"['134', '']","['0', '']","['58', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
3174,r264,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,263,"['132', 'i']","['5', 'i']","['0', 'i']","['17', 'i']","['1', 'i']","['34', 'i']","['7', 'i']","['9', 'i']","['0', 'i']","['56', 'i']","['3', 'i']"
3174,r265,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,264,"['130', '']","['0', '']","['0', '']","['66', '']","['0', '']","['64', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r266,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,265,"['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r267,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,265,"['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['128', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r268,All institutions -> Fisk U.,All institutions,Fisk U.,2,267,"['127', '']","['0', '']","['0', '']","['127', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r269,All institutions -> Florida A&M U.,All institutions,Florida A&M U.,2,268,"['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['104', '']","['0', '']"
3174,r270,"All institutions -> Rutgers, State U. New Jersey, Newark",All institutions,"Rutgers, State U. New Jersey, Newark",2,268,"['125', '']","['0', '']","['125', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r271,All institutions -> Dillard U.,All institutions,Dillard U.,2,270,"['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r272,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,271,"['120', '']","['0', '']","['0', '']","['8', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r273,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,272,"['117', '']","['0', '']","['0', '']","['77', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']"
3174,r274,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,273,"['116', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r275,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,273,"['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r276,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,275,"['115', '']","['0', '']","['84', '']","['0', '']","['0', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r277,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,275,"['115', '']","['0', '']","['0', '']","['115', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r278,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,277,"['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r279,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,278,"['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r280,All institutions -> Albion C.,All institutions,Albion C.,2,279,"['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r281,All institutions -> Baylor U.,All institutions,Baylor U.,2,280,"['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']","['69', '']","['0', '']"
3174,r282,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,281,"['108', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['0', '']"
3174,r283,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,282,"['107', '']","['0', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r284,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,282,"['107', '']","['11', '']","['0', '']","['0', '']","['0', '']","['96', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r285,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,284,"['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r286,All institutions -> Central Connecticut State U.,All institutions,Central Connecticut State U.,2,285,"['102', '']","['0', '']","['38', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
3174,r287,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,285,"['102', '']","['0', '']","['0', '']","['0', '']","['17', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r288,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,287,"['100', '']","['0', '']","['0', '']","['18', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['71', '']","['0', '']"
3174,r289,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,287,"['100', '']","['0', '']","['92', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r290,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,287,"['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r291,All institutions -> Oberlin C.,All institutions,Oberlin C.,2,290,"['99', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r292,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,291,"['98', '']","['0', '']","['0', '']","['31', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['49', '']","['0', '']"
3174,r293,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,291,"['98', '']","['0', '']","['98', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r294,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,293,"['97', '']","['0', '']","['12', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r295,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,294,"['93', '']","['0', '']","['0', '']","['44', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r296,All institutions -> Central State U.,All institutions,Central State U.,2,295,"['92', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
3174,r297,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,296,"['90', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r298,All institutions -> U. Memphis,All institutions,U. Memphis,2,296,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']"
3174,r299,All institutions -> Hope C.,All institutions,Hope C.,2,298,"['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r300,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,299,"['88', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r301,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,299,"['88', '']","['0', '']","['79', '']","['9', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r302,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,301,"['83', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r303,All institutions -> Drake U.,All institutions,Drake U.,2,302,"['81', '']","['0', '']","['0', '']","['52', '']","['19', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r304,All institutions -> Haverford C.,All institutions,Haverford C.,2,303,"['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r305,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,303,"['78', '']","['0', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r306,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,305,"['76', '']","['0', '']","['43', '']","['0', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r307,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,305,"['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r308,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,307,"['73', '']","['0', '']","['22', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r309,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,308,"['72', '']","['0', '']","['53', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r310,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,309,"['71', '']","['0', '']","['17', '']","['15', '']","['0', '']","['29', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r311,"All institutions -> CUNY, Baruch C.",All institutions,"CUNY, Baruch C.",2,310,"['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']"
3174,r312,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,311,"['68', '']","['0', '']","['50', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r313,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,311,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r314,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,311,"['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r315,All institutions -> Bates C.,All institutions,Bates C.,2,314,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r316,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,314,"['61', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
3174,r317,All institutions -> U. New Haven,All institutions,U. New Haven,2,314,"['61', '']","['0', '']","['0', '']","['10', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
3174,r318,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,317,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r319,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,318,"['59', '']","['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r320,All institutions -> James Madison U.,All institutions,James Madison U.,2,319,"['58', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3174,r321,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,320,"['57', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r322,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,320,"['57', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['0', '']"
3174,r323,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,320,"['57', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r324,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,320,"['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r325,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,324,"['56', '']","['0', '']","['0', '']","['26', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r326,All institutions -> Augustana U.,All institutions,Augustana U.,2,325,"['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r327,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,326,"['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r328,All institutions -> Keene State C.,All institutions,Keene State C.,2,327,"['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r329,All institutions -> U. Wisconsin-Oshkosh,All institutions,U. Wisconsin-Oshkosh,2,327,"['52', 'i']","['1', 'i']","['24', 'i']","['2', 'i']","['0', 'i']","['15', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['9', 'i']","['0', 'i']"
3174,r330,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,329,"['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r331,All institutions -> Occidental C.,All institutions,Occidental C.,2,329,"['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r332,All institutions -> Saint Michael's C.,All institutions,Saint Michael's C.,2,329,"['51', '']","['0', '']","['0', '']","['10', '']","['0', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r333,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,332,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
3174,r334,All institutions -> Bradley U.,All institutions,Bradley U.,2,333,"['49', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['47', '']","['0', '']"
3174,r335,All institutions -> U. Portland,All institutions,U. Portland,2,334,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']"
3174,r336,"All institutions -> U. Ana G. Mendez, Cupey",All institutions,"U. Ana G. Mendez, Cupey",2,335,"['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['46', '']"
3174,r337,All institutions -> U. North Georgia,All institutions,U. North Georgia,2,336,"['45', '']","['0', '']","['26', '']","['16', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['3', '']"
3174,r338,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,337,"['44', '']","['0', '']","['2', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
3174,r339,All institutions -> Macalester C.,All institutions,Macalester C.,2,338,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r340,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,338,"['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r341,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,338,"['43', 'i']","['1', 'i']","['20', 'i']","['3', 'i']","['0', 'i']","['13', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['4', 'i']","['0', 'i']"
3174,r342,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,341,"['41', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r343,All institutions -> Mercer U.,All institutions,Mercer U.,2,342,"['39', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']"
3174,r344,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,342,"['39', 'i']","['0', 'i']","['0', 'i']","['39', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3174,r345,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,344,"['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r346,All institutions -> Pomona C.,All institutions,Pomona C.,2,344,"['38', '']","['0', '']","['27', '']","['0', '']","['0', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r347,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,346,"['37', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r348,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,347,"['36', '']","['0', '']","['0', '']","['9', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['9', '']"
3174,r349,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,347,"['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
3174,r350,"All institutions -> U. North Carolina, Greensboro",All institutions,"U. North Carolina, Greensboro",2,347,"['36', '']","['0', '']","['0', '']","['33', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r351,All institutions -> Eastern Washington U.,All institutions,Eastern Washington U.,2,350,"['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r352,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,350,"['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r353,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,352,"['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['8', '']"
3174,r354,All institutions -> Augsburg U.,All institutions,Augsburg U.,2,353,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r355,All institutions -> East Carolina U.,All institutions,East Carolina U.,2,353,"['32', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['32', '']","['0', '']"
3174,r356,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,355,"['31', '']","['0', '']","['0', '']","['30', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r357,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,356,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r358,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,356,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r359,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,356,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']"
3174,r360,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,356,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']"
3174,r361,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,356,"['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['30', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r362,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,361,"['29', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3174,r363,All institutions -> Colorado C.,All institutions,Colorado C.,2,362,"['28', '']","['0', '']","['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
