table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
5407,r260,All institutions -> Meharry Medical C.,All institutions,Meharry Medical C.,2,259,"['12,573', '']","['6', '']","['0', '']","['12,317', '']","['0', '']","['0', '']","['0', '']","['250', '']"
5407,r261,All institutions -> U. West Florida,All institutions,U. West Florida,2,260,"['12,369', '']","['1,090', '']","['353', '']","['593', '']","['13', '']","['654', '']","['0', '']","['9,666', '']"
5407,r262,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,261,"['12,310', '']","['10,359', '']","['213', '']","['150', '']","['60', '']","['355', '']","['713', '']","['460', '']"
5407,r263,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,262,"['12,106', '']","['403', '']","['27', '']","['11,638', '']","['0', '']","['25', '']","['0', '']","['13', '']"
5407,r264,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,263,"['12,014', '']","['674', '']","['221', '']","['8,232', '']","['262', '']","['1,277', '']","['87', '']","['1,261', '']"
5407,r265,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,264,"['11,787', '']","['0', '']","['104', '']","['1,775', '']","['790', '']","['4,492', '']","['3,218', '']","['1,408', '']"
5407,r266,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,265,"['11,748', '']","['0', '']","['0', '']","['283', '']","['0', '']","['37', '']","['1', '']","['11,427', '']"
5407,r267,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,266,"['11,547', '']","['1,410', '']","['0', '']","['2,208', '']","['961', '']","['2,728', '']","['215', '']","['4,025', '']"
5407,r268,All institutions -> Embry-Riddle Aeronautical U.,All institutions,Embry-Riddle Aeronautical U.,2,267,"['11,542', '']","['602', '']","['54', '']","['12', '']","['1,050', '']","['1,502', '']","['153', '']","['8,169', '']"
5407,r269,"All institutions -> Louisiana State U., Health Sciences Center, Shreveport",All institutions,"Louisiana State U., Health Sciences Center, Shreveport",2,268,"['11,452', '']","['240', '']","['0', '']","['11,080', '']","['130', '']","['2', '']","['0', '']","['0', '']"
5407,r270,All institutions -> Hampton U.,All institutions,Hampton U.,2,269,"['11,278', '']","['1,370', '']","['836', '']","['1,603', '']","['4,577', '']","['2,892', '']","['0', '']","['0', '']"
5407,r271,All institutions -> Ponce Health Sciences U.,All institutions,Ponce Health Sciences U.,2,270,"['11,228', '']","['0', '']","['0', '']","['11,228', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r272,All institutions -> Marshall U.,All institutions,Marshall U.,2,271,"['11,078', '']","['341', '']","['49', '']","['8,770', '']","['95', '']","['1,358', '']","['0', '']","['465', '']"
5407,r273,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,272,"['10,999', '']","['3,335', '']","['304', '']","['431', '']","['1,292', '']","['1,630', '']","['96', '']","['3,911', '']"
5407,r274,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,273,"['10,684', '']","['159', '']","['0', '']","['10,245', '']","['0', '']","['102', '']","['17', '']","['161', '']"
5407,r275,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,274,"['10,659', '']","['2,319', '']","['1,802', '']","['331', '']","['964', '']","['4,404', '']","['229', '']","['610', '']"
5407,r276,All institutions -> U. Akron,All institutions,U. Akron,2,275,"['10,574', '']","['2,779', '']","['405', '']","['1,359', '']","['687', '']","['4,671', '']","['3', '']","['670', '']"
5407,r277,All institutions -> Miami U.,All institutions,Miami U.,2,276,"['10,473', '']","['1,314', '']","['545', '']","['3,187', '']","['163', '']","['3,820', '']","['52', '']","['1,392', '']"
5407,r278,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,277,"['10,452', '']","['5,165', '']","['0', '']","['2,591', '']","['0', '']","['158', '']","['0', '']","['2,538', '']"
5407,r279,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,278,"['10,178', '']","['440', '']","['832', '']","['1,731', '']","['353', '']","['4,232', '']","['1,181', '']","['1,409', '']"
5407,r280,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,279,"['9,996', '']","['1,475', '']","['8', '']","['3,915', '']","['476', '']","['2,739', '']","['0', '']","['1,383', '']"
5407,r281,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,280,"['9,863', '']","['874', '']","['0', '']","['8,989', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r282,All institutions -> U. Guam,All institutions,U. Guam,2,281,"['9,722', '']","['2,012', '']","['0', '']","['2,088', '']","['240', '']","['1,455', '']","['2,604', '']","['1,323', '']"
5407,r283,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,282,"['9,680', '']","['781', '']","['0', '']","['6,853', '']","['902', '']","['1,134', '']","['0', '']","['10', '']"
5407,r284,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,283,"['9,610', '']","['380', '']","['55', '']","['1,324', '']","['35', '']","['992', '']","['4,530', '']","['2,294', '']"
5407,r285,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,284,"['9,249', '']","['1,410', '']","['205', '']","['128', '']","['520', '']","['1,904', '']","['4,945', '']","['137', '']"
5407,r286,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,285,"['9,208', '']","['3,247', '']","['0', '']","['3,417', '']","['388', '']","['2,067', '']","['33', '']","['56', '']"
5407,r287,All institutions -> Langston U.,All institutions,Langston U.,2,286,"['9,004', '']","['8', '']","['0', '']","['1,831', '']","['1,454', '']","['248', '']","['5,429', '']","['34', '']"
5407,r288,All institutions -> Baylor U.,All institutions,Baylor U.,2,287,"['8,851', '']","['1,073', '']","['998', '']","['3,007', '']","['111', '']","['2,841', '']","['665', '']","['156', '']"
5407,r289,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,288,"['8,722', '']","['0', '']","['0', '']","['7,506', '']","['0', '']","['154', '']","['52', '']","['1,010', '']"
5407,r290,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,289,"['8,719', '']","['0', '']","['0', '']","['1,734', '']","['0', '']","['2,173', '']","['388', '']","['4,424', '']"
5407,r291,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,290,"['8,707', '']","['679', '']","['524', '']","['390', '']","['120', '']","['1,082', '']","['5,746', '']","['166', '']"
5407,r292,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,291,"['8,504', '']","['796', '']","['0', '']","['7,511', '']","['0', '']","['0', '']","['0', '']","['197', '']"
5407,r293,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,292,"['8,406', '']","['7,279', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['1,117', '']"
5407,r294,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,293,"['8,380', '']","['252', '']","['98', '']","['3,161', '']","['1,031', '']","['2,673', '']","['15', '']","['1,150', '']"
5407,r295,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,294,"['8,084', '']","['0', '']","['0', '']","['289', '']","['16', '']","['1,312', '']","['2,361', '']","['4,106', '']"
5407,r296,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,295,"['8,030', '']","['157', '']","['2,568', '']","['930', '']","['87', '']","['2,112', '']","['12', '']","['2,164', '']"
5407,r297,All institutions -> Chapman U.,All institutions,Chapman U.,2,296,"['7,850', '']","['1,378', '']","['105', '']","['4,377', '']","['203', '']","['1,264', '']","['293', '']","['230', '']"
5407,r298,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,297,"['7,849', '']","['45', '']","['3,310', '']","['835', '']","['240', '']","['2,935', '']","['128', '']","['356', '']"
5407,r299,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,298,"['7,809', '']","['130', '']","['454', '']","['346', '']","['44', '']","['759', '']","['1,529', '']","['4,547', '']"
5407,r300,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,299,"['7,732', '']","['16', '']","['101', '']","['7,615', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r301,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,300,"['7,700', '']","['0', '']","['45', '']","['335', '']","['383', '']","['4,490', '']","['615', '']","['1,832', '']"
5407,r302,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,301,"['7,614', '']","['0', '']","['0', '']","['524', '']","['0', '']","['2,286', '']","['0', '']","['4,804', '']"
5407,r303,All institutions -> Creighton U.,All institutions,Creighton U.,2,302,"['7,583', '']","['730', 'i']","['208', 'i']","['5,599', 'i']","['160', 'i']","['560', 'i']","['28', 'i']","['298', 'i']"
5407,r304,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,303,"['7,450', '']","['67', '']","['1,812', '']","['1,386', '']","['0', '']","['1,258', '']","['0', '']","['2,927', '']"
5407,r305,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,304,"['7,329', '']","['126', '']","['17', '']","['6,405', '']","['26', '']","['377', '']","['29', '']","['349', '']"
5407,r306,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,305,"['7,289', '']","['3,787', '']","['365', '']","['474', '']","['919', '']","['986', '']","['142', '']","['616', '']"
5407,r307,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,306,"['7,167', '']","['2,093', '']","['72', '']","['345', '']","['151', '']","['3,431', '']","['365', '']","['710', '']"
5407,r308,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,307,"['7,148', '']","['2,355', '']","['2,920', '']","['23', '']","['0', '']","['1,823', '']","['0', '']","['27', '']"
5407,r309,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,308,"['7,095', '']","['1,461', '']","['184', '']","['360', '']","['62', '']","['3,433', '']","['134', '']","['1,461', '']"
5407,r310,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,309,"['7,023', '']","['0', '']","['52', '']","['107', '']","['0', '']","['74', '']","['6,790', '']","['0', '']"
5407,r311,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,310,"['6,783', '']","['257', '']","['185', '']","['704', '']","['251', '']","['1,691', '']","['55', '']","['3,640', '']"
5407,r312,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,311,"['6,506', '']","['1,257', '']","['20', '']","['470', '']","['58', '']","['1,941', '']","['109', '']","['2,651', '']"
5407,r313,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,312,"['6,471', '']","['1,044', '']","['1,326', '']","['28', '']","['121', '']","['2,457', '']","['512', '']","['983', '']"
5407,r314,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,313,"['6,454', '']","['69', '']","['97', '']","['283', '']","['6', '']","['3,867', '']","['480', '']","['1,652', '']"
5407,r315,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,314,"['6,397', '']","['112', '']","['497', '']","['1,480', '']","['126', '']","['2,745', '']","['121', '']","['1,316', '']"
5407,r316,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,315,"['6,146', '']","['51', '']","['0', '']","['3,329', '']","['67', '']","['1,256', '']","['110', '']","['1,333', '']"
5407,r317,All institutions -> Naval War C.,All institutions,Naval War C.,2,316,"['5,944', '']","['5,944', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r318,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,317,"['5,886', '']","['133', '']","['0', '']","['374', '']","['60', '']","['2,474', '']","['346', '']","['2,499', '']"
5407,r319,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,318,"['5,693', '']","['14', '']","['0', '']","['183', '']","['0', '']","['770', '']","['186', '']","['4,540', '']"
5407,r320,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,319,"['5,643', '']","['839', 'i']","['310', 'i']","['2,969', 'i']","['88', 'i']","['731', 'i']","['227', 'i']","['479', 'i']"
5407,r321,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,320,"['5,642', '']","['4', '']","['113', '']","['27', '']","['5', '']","['1,769', '']","['3,499', '']","['225', '']"
5407,r322,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,321,"['5,514', '']","['5', '']","['0', '']","['857', '']","['49', '']","['2,908', '']","['327', '']","['1,368', '']"
5407,r323,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,322,"['5,344', '']","['0', '']","['0', '']","['641', '']","['0', '']","['144', '']","['230', '']","['4,329', '']"
5407,r324,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,323,"['5,324', '']","['709', '']","['239', '']","['2,570', '']","['0', '']","['1,765', '']","['41', '']","['0', '']"
5407,r325,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,324,"['5,304', '']","['59', '']","['0', '']","['898', '']","['140', '']","['1,173', '']","['0', '']","['3,034', '']"
5407,r326,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,325,"['5,297', '']","['45', '']","['68', '']","['1,713', '']","['0', '']","['703', '']","['0', '']","['2,768', '']"
5407,r327,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,326,"['5,274', '']","['259', '']","['109', '']","['546', '']","['26', '']","['2,498', '']","['511', '']","['1,325', '']"
5407,r328,All institutions -> DePaul U.,All institutions,DePaul U.,2,327,"['5,156', '']","['14', '']","['14', '']","['2,805', '']","['126', '']","['2,037', '']","['0', '']","['160', '']"
5407,r329,All institutions -> Oakland U.,All institutions,Oakland U.,2,328,"['5,068', '']","['401', '']","['98', '']","['2,175', '']","['184', '']","['2,145', '']","['17', '']","['48', '']"
5407,r330,All institutions -> U. New England,All institutions,U. New England,2,329,"['5,064', '']","['0', '']","['256', '']","['3,951', '']","['0', '']","['609', '']","['131', '']","['117', '']"
5407,r331,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,330,"['4,981', '']","['456', '']","['0', '']","['2,714', '']","['0', '']","['718', '']","['0', '']","['1,093', '']"
5407,r332,All institutions -> Villanova U.,All institutions,Villanova U.,2,331,"['4,921', '']","['559', '']","['0', '']","['403', '']","['814', '']","['2,965', '']","['0', '']","['180', '']"
5407,r333,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,332,"['4,825', '']","['359', '']","['502', '']","['1,033', '']","['4', '']","['2,776', '']","['0', '']","['151', '']"
5407,r334,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,333,"['4,806', '']","['158', '']","['0', '']","['0', '']","['0', '']","['409', '']","['4,155', '']","['84', '']"
5407,r335,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,334,"['4,764', '']","['197', '']","['0', '']","['283', '']","['0', '']","['570', '']","['561', '']","['3,153', '']"
5407,r336,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,335,"['4,712', '']","['55', '']","['0', '']","['702', '']","['11', '']","['1,938', '']","['1,217', '']","['789', '']"
5407,r337,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,336,"['4,697', '']","['1,948', '']","['675', '']","['148', '']","['187', '']","['1,161', '']","['11', '']","['567', '']"
5407,r338,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,337,"['4,651', '']","['0', '']","['0', '']","['2,529', '']","['0', '']","['1,275', '']","['59', '']","['788', '']"
5407,r339,All institutions -> National Defense U.,All institutions,National Defense U.,2,338,"['4,583', '']","['4,583', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r340,All institutions -> U. North Florida,All institutions,U. North Florida,2,339,"['4,568', '']","['129', '']","['66', '']","['1,854', '']","['23', '']","['806', '']","['126', '']","['1,564', '']"
5407,r341,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,340,"['4,498', '']","['0', '']","['0', '']","['1,596', '']","['0', '']","['1,729', '']","['53', '']","['1,120', '']"
5407,r342,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,341,"['4,486', '']","['28', '']","['0', '']","['372', '']","['0', '']","['1,478', '']","['190', '']","['2,418', '']"
5407,r343,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,341,"['4,486', '']","['585', '']","['0', '']","['3,445', '']","['0', '']","['0', '']","['456', '']","['0', '']"
5407,r344,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,343,"['4,456', '']","['0', '']","['0', '']","['0', '']","['0', '']","['157', '']","['4,299', '']","['0', '']"
5407,r345,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,344,"['4,441', '']","['0', '']","['0', '']","['1,894', '']","['633', '']","['1,511', '']","['0', '']","['403', '']"
5407,r346,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,345,"['4,393', '']","['180', '']","['0', '']","['106', '']","['245', '']","['62', '']","['3,790', '']","['10', '']"
5407,r347,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,346,"['4,322', '']","['2,644', '']","['199', '']","['339', '']","['124', '']","['436', '']","['40', '']","['540', '']"
5407,r348,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,347,"['4,305', '']","['1,002', '']","['0', '']","['834', '']","['608', '']","['1,355', '']","['0', '']","['506', '']"
5407,r349,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,348,"['4,226', '']","['55', '']","['0', '']","['4,138', '']","['0', '']","['20', '']","['0', '']","['13', '']"
5407,r350,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,349,"['4,139', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['3,822', '']","['313', '']"
5407,r351,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,350,"['4,128', '']","['60', '']","['179', '']","['1,843', '']","['0', '']","['102', '']","['0', '']","['1,944', '']"
5407,r352,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,351,"['4,121', '']","['0', '']","['104', '']","['1,670', '']","['83', '']","['1,905', '']","['272', '']","['87', '']"
5407,r353,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,352,"['3,993', '']","['0', '']","['80', '']","['62', '']","['0', '']","['495', '']","['2,458', '']","['898', '']"
5407,r354,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,353,"['3,966', '']","['4', '']","['274', '']","['658', '']","['159', '']","['2,412', '']","['38', '']","['421', '']"
5407,r355,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,354,"['3,957', '']","['1,067', '']","['0', '']","['13', '']","['0', '']","['1,605', '']","['0', '']","['1,272', '']"
5407,r356,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,355,"['3,915', '']","['722', '']","['185', '']","['3', '']","['0', '']","['2,719', '']","['0', '']","['286', '']"
5407,r357,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,356,"['3,889', '']","['290', '']","['0', '']","['160', '']","['1,769', '']","['1,021', '']","['248', '']","['401', '']"
5407,r358,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,357,"['3,868', '']","['1,095', '']","['43', '']","['123', '']","['115', '']","['425', '']","['0', '']","['2,067', '']"
5407,r359,All institutions -> Fordham U.,All institutions,Fordham U.,2,358,"['3,831', '']","['382', '']","['0', '']","['2,238', '']","['0', '']","['703', '']","['0', '']","['508', '']"
5407,r360,All institutions -> Fisk U.,All institutions,Fisk U.,2,359,"['3,811', '']","['326', '']","['0', '']","['173', '']","['0', '']","['3,013', '']","['0', '']","['299', '']"
5407,r361,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,360,"['3,796', 'i']","['0', 'i']","['751', 'i']","['1,175', 'i']","['70', 'i']","['1,572', 'i']","['124', 'i']","['104', 'i']"
5407,r362,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,361,"['3,782', '']","['0', '']","['0', '']","['1,008', '']","['227', '']","['2,222', '']","['108', '']","['217', '']"
5407,r363,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,362,"['3,767', '']","['801', '']","['0', '']","['2,966', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r364,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,363,"['3,636', '']","['0', '']","['0', '']","['0', '']","['0', '']","['251', '']","['3,385', '']","['0', '']"
5407,r365,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,364,"['3,508', '']","['748', '']","['99', '']","['812', '']","['117', '']","['1,683', '']","['24', '']","['25', '']"
5407,r366,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,365,"['3,467', '']","['0', '']","['0', '']","['1,271', '']","['0', '']","['1,561', '']","['45', '']","['590', '']"
5407,r367,All institutions -> Clark U.,All institutions,Clark U.,2,366,"['3,350', '']","['9', '']","['139', '']","['499', '']","['164', '']","['2,197', '']","['88', '']","['254', '']"
5407,r368,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,367,"['3,308', '']","['2,717', '']","['0', '']","['61', '']","['26', '']","['298', '']","['0', '']","['206', '']"
5407,r369,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,368,"['3,265', '']","['14', '']","['70', '']","['977', '']","['201', '']","['1,264', '']","['430', '']","['309', '']"
5407,r370,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,369,"['3,197', '']","['1', '']","['170', '']","['1,432', '']","['71', '']","['1,472', '']","['28', '']","['23', '']"
5407,r371,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,370,"['3,168', '']","['36', '']","['198', '']","['2,291', '']","['22', '']","['313', '']","['0', '']","['308', '']"
5407,r372,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,371,"['3,117', '']","['0', '']","['0', '']","['760', '']","['184', '']","['1,345', '']","['477', '']","['351', '']"
5407,r373,All institutions -> Central State U.,All institutions,Central State U.,2,372,"['3,097', '']","['0', '']","['0', '']","['0', '']","['35', '']","['548', '']","['2,514', '']","['0', '']"
5407,r374,All institutions -> C. Charleston,All institutions,C. Charleston,2,373,"['3,087', '']","['0', '']","['24', '']","['205', '']","['1,423', '']","['756', '']","['136', '']","['543', '']"
5407,r375,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,374,"['3,075', '']","['139', '']","['12', '']","['536', '']","['39', '']","['674', '']","['18', '']","['1,657', '']"
5407,r376,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,375,"['3,062', '']","['98', '']","['0', '']","['179', '']","['23', '']","['1,292', '']","['547', '']","['923', '']"
5407,r377,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,376,"['3,038', '']","['852', '']","['0', '']","['345', '']","['0', '']","['1,841', '']","['0', '']","['0', '']"
5407,r378,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,377,"['3,014', '']","['0', '']","['0', '']","['3,014', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r379,All institutions -> Pace U.,All institutions,Pace U.,2,378,"['2,997', '']","['153', '']","['464', '']","['280', '']","['0', '']","['2,100', '']","['0', '']","['0', '']"
5407,r380,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,379,"['2,996', '']","['396', '']","['0', '']","['185', '']","['223', '']","['1,847', '']","['122', '']","['223', '']"
5407,r381,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,380,"['2,941', '']","['0', '']","['0', '']","['1,804', '']","['0', '']","['1,137', '']","['0', '']","['0', '']"
5407,r382,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,381,"['2,815', '']","['158', '']","['0', '']","['182', '']","['53', '']","['1,959', '']","['7', '']","['456', '']"
5407,r383,All institutions -> Barnard C.,All institutions,Barnard C.,2,382,"['2,800', '']","['42', '']","['0', '']","['1,216', '']","['0', '']","['1,485', '']","['57', '']","['0', '']"
5407,r384,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,383,"['2,743', '']","['0', '']","['0', '']","['2,743', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5407,r385,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,384,"['2,725', '']","['0', '']","['0', '']","['539', '']","['0', '']","['0', '']","['0', '']","['2,186', '']"
5407,r386,All institutions -> Haverford C.,All institutions,Haverford C.,2,385,"['2,680', '']","['1,696', '']","['0', '']","['109', '']","['234', '']","['641', '']","['0', '']","['0', '']"
5407,r387,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,386,"['2,664', '']","['648', '']","['0', '']","['0', '']","['340', '']","['756', '']","['879', '']","['41', '']"
5407,r388,All institutions -> Smith C.,All institutions,Smith C.,2,387,"['2,650', '']","['33', '']","['13', '']","['663', '']","['0', '']","['1,482', '']","['150', '']","['309', '']"
5407,r389,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,388,"['2,618', '']","['0', '']","['0', '']","['2,421', '']","['0', '']","['46', '']","['0', '']","['151', '']"
5407,r390,All institutions -> James Madison U.,All institutions,James Madison U.,2,389,"['2,609', '']","['35', '']","['97', '']","['904', '']","['39', '']","['1,018', '']","['15', '']","['501', '']"
5407,r391,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,390,"['2,598', '']","['75', '']","['0', '']","['1,947', '']","['20', '']","['454', '']","['0', '']","['102', '']"
5407,r392,All institutions -> Pacific U.,All institutions,Pacific U.,2,391,"['2,596', '']","['0', '']","['0', '']","['1,564', '']","['8', '']","['987', '']","['1', '']","['36', '']"
5407,r393,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,392,"['2,582', '']","['183', '']","['59', '']","['631', '']","['0', '']","['1,176', '']","['0', '']","['533', '']"
5407,r394,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,393,"['2,561', '']","['0', '']","['0', '']","['567', '']","['10', '']","['1,984', '']","['0', '']","['0', '']"
5407,r395,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,394,"['2,520', '']","['503', '']","['21', '']","['215', '']","['0', '']","['1,139', '']","['191', '']","['451', '']"
5407,r396,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,395,"['2,497', 'i']","['0', 'i']","['0', 'i']","['1,044', 'i']","['439', 'i']","['776', 'i']","['224', 'i']","['14', 'i']"
5407,r397,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,396,"['2,413', '']","['0', '']","['0', '']","['393', '']","['0', '']","['383', '']","['64', '']","['1,573', '']"
5407,r398,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,397,"['2,405', '']","['0', '']","['0', '']","['919', '']","['17', '']","['565', '']","['184', '']","['720', '']"
