table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_all_fields,field_agricultural_sciences,field_biological_and_biomedical_sciences,field_computer_and_information_sciences,field_engineering,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_health_sciences,field_mathematics_and_statistics,field_natural_resources_and_conservation,field_physical_sciences,field_psychology,field_social_sciences,field_other_fields_of_s_e
12852,r378,Nevada -> Private,Nevada,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r379,Nevada -> Private -> Roseman U. of Health Sciences,Nevada,Private,Roseman U. of Health Sciences,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r380,New Hampshire,New Hampshire,,,1,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r381,New Hampshire -> Public,New Hampshire,Public,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r382,New Hampshire -> Public -> U. New Hampshire,New Hampshire,Public,U. New Hampshire,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r383,New Hampshire -> Private,New Hampshire,Private,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r384,New Hampshire -> Private -> Dartmouth C.,New Hampshire,Private,Dartmouth C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r385,New Jersey,New Jersey,,,1,"['232', '']","['5', '']","['50', '']","['2', '']","['86', '']","['78', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12852,r386,New Jersey -> Public,New Jersey,Public,,2,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r387,New Jersey -> Public -> C. New Jersey,New Jersey,Public,C. New Jersey,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r388,New Jersey -> Public -> Kean U.,New Jersey,Public,Kean U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r389,New Jersey -> Public -> Montclair State U.,New Jersey,Public,Montclair State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r390,New Jersey -> Public -> New Jersey Institute of Technology,New Jersey,Public,New Jersey Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r391,New Jersey -> Public -> Rowan U.,New Jersey,Public,Rowan U.,3,"['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r392,"New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",New Jersey,Public,"Rutgers, State U. New Jersey, Camden",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r393,"New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r394,"New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",New Jersey,Public,"Rutgers, State U. New Jersey, Newark",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r395,New Jersey -> Public -> Stockton U.,New Jersey,Public,Stockton U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r396,New Jersey -> Public -> William Paterson U.,New Jersey,Public,William Paterson U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r397,New Jersey -> Private,New Jersey,Private,,2,"['206', '']","['5', '']","['50', '']","['2', '']","['86', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12852,r398,New Jersey -> Private -> Monmouth U.,New Jersey,Private,Monmouth U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r399,New Jersey -> Private -> Princeton U.,New Jersey,Private,Princeton U.,3,"['206', '']","['5', '']","['50', '']","['2', '']","['86', '']","['53', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']"
12852,r400,New Jersey -> Private -> Seton Hall U.,New Jersey,Private,Seton Hall U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r401,New Jersey -> Private -> Stevens Institute of Technology,New Jersey,Private,Stevens Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r402,New Mexico,New Mexico,,,1,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r403,New Mexico -> Public,New Mexico,Public,,2,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r404,New Mexico -> Public -> New Mexico Highlands U.,New Mexico,Public,New Mexico Highlands U.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r405,New Mexico -> Public -> New Mexico Institute of Mining and Technology,New Mexico,Public,New Mexico Institute of Mining and Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r406,New Mexico -> Public -> New Mexico State U.,New Mexico,Public,New Mexico State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r407,New Mexico -> Public -> U. New Mexico,New Mexico,Public,U. New Mexico,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r408,New York,New York,,,1,"['198', '']","['12', '']","['0', '']","['105', '']","['0', '']","['0', '']","['9', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']"
12852,r409,New York -> Public,New York,Public,,2,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r410,"New York -> Public -> CUNY, Advanced Science Research Center",New York,Public,"CUNY, Advanced Science Research Center",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r411,"New York -> Public -> CUNY, Baruch C.",New York,Public,"CUNY, Baruch C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r412,"New York -> Public -> CUNY, Brooklyn C.",New York,Public,"CUNY, Brooklyn C.",3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r413,"New York -> Public -> CUNY, C. Staten Island",New York,Public,"CUNY, C. Staten Island",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r414,"New York -> Public -> CUNY, City C.",New York,Public,"CUNY, City C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r415,"New York -> Public -> CUNY, Graduate Center",New York,Public,"CUNY, Graduate Center",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r416,"New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",New York,Public,"CUNY, Graduate School of Public Health and Health Policy",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r417,"New York -> Public -> CUNY, Hunter C.",New York,Public,"CUNY, Hunter C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r418,"New York -> Public -> CUNY, John Jay C. of Criminal Justice",New York,Public,"CUNY, John Jay C. of Criminal Justice",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r419,"New York -> Public -> CUNY, Lehman C.",New York,Public,"CUNY, Lehman C.",3,"['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r420,"New York -> Public -> CUNY, New York City C. of Technology",New York,Public,"CUNY, New York City C. of Technology",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r421,"New York -> Public -> CUNY, Queens C.",New York,Public,"CUNY, Queens C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r422,"New York -> Public -> CUNY, York C.",New York,Public,"CUNY, York C.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r423,"New York -> Public -> SUNY, Binghamton U.",New York,Public,"SUNY, Binghamton U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r424,"New York -> Public -> SUNY, Buffalo State",New York,Public,"SUNY, Buffalo State",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r425,"New York -> Public -> SUNY, C. Brockport",New York,Public,"SUNY, C. Brockport",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r426,"New York -> Public -> SUNY, C. of Environmental Science and Forestry",New York,Public,"SUNY, C. of Environmental Science and Forestry",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r427,"New York -> Public -> SUNY, C. of Optometry",New York,Public,"SUNY, C. of Optometry",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r428,"New York -> Public -> SUNY, C. Plattsburgh",New York,Public,"SUNY, C. Plattsburgh",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r429,"New York -> Public -> SUNY, Cobleskill",New York,Public,"SUNY, Cobleskill",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r430,"New York -> Public -> SUNY, Downstate Health Sciences U.",New York,Public,"SUNY, Downstate Health Sciences U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r431,"New York -> Public -> SUNY, Geneseo",New York,Public,"SUNY, Geneseo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r432,"New York -> Public -> SUNY, Oswego",New York,Public,"SUNY, Oswego",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r433,"New York -> Public -> SUNY, Polytechnic Institute",New York,Public,"SUNY, Polytechnic Institute",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r434,"New York -> Public -> SUNY, Stony Brook U.",New York,Public,"SUNY, Stony Brook U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r435,"New York -> Public -> SUNY, U. Albany",New York,Public,"SUNY, U. Albany",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r436,"New York -> Public -> SUNY, U. Buffalo",New York,Public,"SUNY, U. Buffalo",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r437,"New York -> Public -> SUNY, Upstate Medical U.",New York,Public,"SUNY, Upstate Medical U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r438,New York -> Private,New York,Private,,2,"['197', '']","['12', '']","['0', '']","['105', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['71', '']","['0', '']","['0', '']","['0', '']"
12852,r439,New York -> Private -> Albany C. of Pharmacy and Health Sciences,New York,Private,Albany C. of Pharmacy and Health Sciences,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r440,New York -> Private -> Albany Medical C.,New York,Private,Albany Medical C.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r441,New York -> Private -> Albert Einstein C. of Medicine,New York,Private,Albert Einstein C. of Medicine,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r442,New York -> Private -> Alfred U.,New York,Private,Alfred U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r443,New York -> Private -> Barnard C.,New York,Private,Barnard C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r444,New York -> Private -> Canisius U.,New York,Private,Canisius U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r445,New York -> Private -> Clarkson U.,New York,Private,Clarkson U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r446,New York -> Private -> Cold Spring Harbor Laboratory,New York,Private,Cold Spring Harbor Laboratory,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r447,New York -> Private -> Colgate U.,New York,Private,Colgate U.,3,"['10', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r448,New York -> Private -> Columbia U. in the City of New York,New York,Private,Columbia U. in the City of New York,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r449,New York -> Private -> Cornell U.,New York,Private,Cornell U.,3,"['83', 'i']","['12', 'i']","['0', 'i']","['53', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['17', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r450,New York -> Private -> Fordham U.,New York,Private,Fordham U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r451,New York -> Private -> Hobart and William Smith Colleges,New York,Private,Hobart and William Smith Colleges,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r452,New York -> Private -> Hofstra U.,New York,Private,Hofstra U.,3,"['12', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r453,New York -> Private -> Icahn School of Medicine at Mount Sinai,New York,Private,Icahn School of Medicine at Mount Sinai,3,"['36', '']","['0', '']","['0', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r454,New York -> Private -> Long Island U.,New York,Private,Long Island U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r455,New York -> Private -> Manhattan C.,New York,Private,Manhattan C.,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r456,"New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r457,New York -> Private -> New School,New York,Private,New School,3,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12852,r458,New York -> Private -> New York Institute of Technology,New York,Private,New York Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r459,New York -> Private -> New York Medical C.,New York,Private,New York Medical C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r460,New York -> Private -> New York U.,New York,Private,New York U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r461,New York -> Private -> Pace U.,New York,Private,Pace U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r462,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r463,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r464,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r465,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r466,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r467,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r468,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r469,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']"
12852,r470,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r471,New York -> Private -> Vassar C.,New York,Private,Vassar C.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r472,New York -> Private -> Yeshiva U.,New York,Private,Yeshiva U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r473,North Carolina,North Carolina,,,1,"['122', '']","['29', '']","['15', '']","['*', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['1', '']","['59', '']"
12852,r474,North Carolina -> Public,North Carolina,Public,,2,"['113', '']","['21', '']","['15', '']","['*', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['1', '']","['59', '']"
12852,r475,North Carolina -> Public -> Appalachian State U.,North Carolina,Public,Appalachian State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r476,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r477,North Carolina -> Public -> Elizabeth City State U.,North Carolina,Public,Elizabeth City State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r478,North Carolina -> Public -> Fayetteville State U.,North Carolina,Public,Fayetteville State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r479,North Carolina -> Public -> North Carolina A&T State U.,North Carolina,Public,North Carolina A&T State U.,3,"['13', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r480,North Carolina -> Public -> North Carolina Central U.,North Carolina,Public,North Carolina Central U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r481,North Carolina -> Public -> North Carolina State U.,North Carolina,Public,North Carolina State U.,3,"['68', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']"
12852,r482,"North Carolina -> Public -> U. North Carolina, Asheville",North Carolina,Public,"U. North Carolina, Asheville",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r483,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12852,r484,"North Carolina -> Public -> U. North Carolina, Charlotte",North Carolina,Public,"U. North Carolina, Charlotte",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
