table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
12723,r415,United States -> New Hampshire,United States,New Hampshire,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r416,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r417,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['39,618', '']","['25,326', '']","['1,383', '']","['6,525', '']","['6,384', '']","['38,539', '']","['24,362', '']","['1,383', '']","['6,525', '']","['6,269', '']"
12723,r418,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r419,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['32,383', '']","['17,860', '']","['2,239', '']","['9,346', '']","['2,938', '']","['28,525', '']","['15,726', '']","['2,189', '']","['7,818', '']","['2,792', '']"
12723,r420,United States -> New Jersey,United States,New Jersey,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r421,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r422,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['231', '']","['124', '']","['0', '']","['107', '']","['0', '']","['221', '']","['114', '']","['0', '']","['107', '']","['0', '']"
12723,r423,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['523', '']","['517', '']","['0', '']","['6', '']","['0', '']","['523', '']","['517', '']","['0', '']","['6', '']","['0', '']"
12723,r424,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['1,408', '']","['674', '']","['0', '']","['631', '']","['103', '']","['698', '']","['473', '']","['0', '']","['170', '']","['55', '']"
12723,r425,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['39,505', '']","['3,152', '']","['2,195', '']","['550', '']","['33,608', '']","['39,280', '']","['3,067', '']","['2,055', '']","['550', '']","['33,608', '']"
12723,r426,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,511', '']","['1,111', '']","['1,217', '']","['0', '']","['183', '']","['2,405', '']","['1,111', '']","['1,217', '']","['0', '']","['77', '']"
12723,r427,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['828', 'i']","['424', 'i']","['45', 'i']","['54', 'i']","['305', 'i']","['646', '']","['374', '']","['0', '']","['0', '']","['272', '']"
12723,r428,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['64,203', 'i']","['35,566', 'i']","['6,052', 'i']","['7,999', 'i']","['14,586', 'i']","['64,147', '']","['35,549', '']","['6,052', '']","['7,999', '']","['14,547', '']"
12723,r429,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,878', 'i']","['821', 'i']","['667', 'i']","['119', 'i']","['271', 'i']","['1,504', '']","['718', '']","['574', '']","['4', '']","['208', '']"
12723,r430,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['148', '']","['95', '']","['1', '']","['22', '']","['30', '']","['85', '']","['40', '']","['1', '']","['14', '']","['30', '']"
12723,r431,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['23', '']","['12', '']","['0', '']","['8', '']","['3', '']","['15', '']","['12', '']","['0', '']","['0', '']","['3', '']"
12723,r432,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r433,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['142', '']","['66', '']","['0', '']","['76', '']","['0', '']","['78', '']","['15', '']","['0', '']","['63', '']","['0', '']"
12723,r434,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['44,282', '']","['33,499', '']","['4,023', '']","['502', '']","['6,258', '']","['37,988', '']","['28,175', '']","['3,756', '']","['400', '']","['5,657', '']"
12723,r435,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['74', '']","['74', '']","['0', '']","['0', '']","['0', '']","['74', '']","['74', '']","['0', '']","['0', '']","['0', '']"
12723,r436,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['5,962', '']","['2,701', '']","['2,810', '']","['211', '']","['240', '']","['5,318', '']","['2,340', '']","['2,638', '']","['149', '']","['191', '']"
12723,r437,United States -> New Mexico,United States,New Mexico,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r438,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r439,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['165', 'i']","['165', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['165', 'i']","['165', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12723,r440,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['13,934', '']","['2,114', '']","['3,831', '']","['4,803', '']","['3,186', '']","['13,384', '']","['2,114', '']","['3,831', '']","['4,803', '']","['2,636', '']"
12723,r441,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['19,653', '']","['8,229', '']","['8,619', '']","['780', '']","['2,025', '']","['18,375', '']","['7,401', '']","['8,619', '']","['780', '']","['1,575', '']"
12723,r442,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['52,636', '']","['18,315', '']","['16,128', '']","['5,100', '']","['13,093', '']","['51,343', '']","['17,795', '']","['16,087', '']","['4,935', '']","['12,526', '']"
12723,r443,United States -> New York,United States,New York,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r444,United States -> New York -> Public,United States,New York,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r445,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['1,816', '']","['1,085', '']","['423', '']","['292', '']","['16', '']","['1,489', '']","['1,085', '']","['112', '']","['292', '']","['0', '']"
12723,r446,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['337', '']","['171', '']","['143', '']","['23', '']","['0', '']","['178', '']","['111', '']","['67', '']","['0', '']","['0', '']"
12723,r447,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['56', '']","['56', '']","['0', '']","['0', '']","['0', '']","['56', '']","['56', '']","['0', '']","['0', '']","['0', '']"
12723,r448,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['403', '']","['221', '']","['114', '']","['68', '']","['0', '']","['403', '']","['221', '']","['114', '']","['68', '']","['0', '']"
12723,r449,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['5,891', '']","['4,059', '']","['101', '']","['1,226', '']","['505', '']","['5,517', '']","['3,896', '']","['101', '']","['1,015', '']","['505', '']"
12723,r450,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['1,075', '']","['869', '']","['59', '']","['140', '']","['7', '']","['914', '']","['774', '']","['0', '']","['140', '']","['0', '']"
12723,r451,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['4,323', '']","['2,745', '']","['497', '']","['1,006', '']","['75', '']","['3,707', '']","['2,745', '']","['497', '']","['390', '']","['75', '']"
12723,r452,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['3,884', '']","['3,571', '']","['3', '']","['267', '']","['43', '']","['3,293', '']","['3,167', '']","['3', '']","['123', '']","['0', '']"
12723,r453,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['933', '']","['749', '']","['0', '']","['157', '']","['27', '']","['798', '']","['693', '']","['0', '']","['105', '']","['0', '']"
12723,r454,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['507', '']","['439', '']","['25', '']","['43', '']","['0', '']","['371', '']","['371', '']","['0', '']","['0', '']","['0', '']"
12723,r455,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['137', '']","['102', '']","['0', '']","['35', '']","['0', '']","['137', '']","['102', '']","['0', '']","['35', '']","['0', '']"
12723,r456,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['332', '']","['286', '']","['11', '']","['6', '']","['29', '']","['318', '']","['272', '']","['11', '']","['6', '']","['29', '']"
12723,r457,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['18', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r458,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['164', '']","['0', '']","['26', '']","['138', '']","['0', '']","['164', '']","['0', '']","['26', '']","['138', '']","['0', '']"
12723,r459,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['7,398', '']","['1,956', '']","['1,576', '']","['115', '']","['3,751', '']","['6,936', '']","['1,884', '']","['1,220', '']","['115', '']","['3,717', '']"
12723,r460,"United States -> New York -> Public -> SUNY, Buffalo State U.",United States,New York,Public,"SUNY, Buffalo State U.",4,"['859', '']","['831', '']","['0', '']","['4', '']","['24', '']","['835', '']","['831', '']","['0', '']","['4', '']","['0', '']"
12723,r461,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['159', '']","['101', '']","['0', '']","['0', '']","['58', '']","['58', '']","['0', '']","['0', '']","['0', '']","['58', '']"
12723,r462,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['2,920', '']","['1,520', '']","['61', '']","['568', '']","['771', '']","['1,821', '']","['1,169', '']","['61', '']","['565', '']","['26', '']"
12723,r463,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['111', '']","['102', '']","['0', '']","['9', '']","['0', '']","['111', '']","['102', '']","['0', '']","['9', '']","['0', '']"
12723,r464,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['408', '']","['222', '']","['0', '']","['0', '']","['186', '']","['408', '']","['222', '']","['0', '']","['0', '']","['186', '']"
12723,r465,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r466,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['4,423', '']","['3,571', '']","['103', '']","['213', '']","['536', '']","['4,080', '']","['3,421', '']","['103', '']","['190', '']","['366', '']"
12723,r467,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['32', '']","['12', '']","['0', '']","['20', '']","['0', '']","['32', '']","['12', '']","['0', '']","['20', '']","['0', '']"
12723,r468,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['77', '']","['76', '']","['0', '']","['1', '']","['0', '']","['77', '']","['76', '']","['0', '']","['1', '']","['0', '']"
12723,r469,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['3,761', '']","['714', '']","['2,485', '']","['39', '']","['523', '']","['3,745', '']","['698', '']","['2,485', '']","['39', '']","['523', '']"
12723,r470,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['26,292', '']","['13,825', '']","['2,902', '']","['7,906', '']","['1,659', '']","['24,689', '']","['13,105', '']","['2,902', '']","['7,643', '']","['1,039', '']"
12723,r471,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['12,688', '']","['6,145', '']","['2,009', '']","['2,984', '']","['1,550', '']","['9,679', '']","['6,128', '']","['1,220', '']","['2,044', '']","['287', '']"
12723,r472,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['21,708', '']","['11,398', '']","['5,535', '']","['1,001', '']","['3,774', '']","['19,966', '']","['10,565', '']","['5,384', '']","['779', '']","['3,238', '']"
12723,r473,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['4,031', '']","['2,259', '']","['340', '']","['1,013', '']","['419', '']","['3,653', '']","['2,020', '']","['338', '']","['884', '']","['411', '']"
12723,r474,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['1,066', '']","['26', '']","['0', '']","['0', '']","['1,040', '']","['1,066', '']","['26', '']","['0', '']","['0', '']","['1,040', '']"
12723,r475,United States -> New York -> Private,United States,New York,Private,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r476,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['255', 'i']","['183', 'i']","['0', 'i']","['72', 'i']","['0', 'i']","['255', 'i']","['183', 'i']","['0', 'i']","['72', 'i']","['0', 'i']"
12723,r477,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['1,775', '']","['1,129', '']","['86', '']","['560', '']","['0', '']","['1,775', '']","['1,129', '']","['86', '']","['560', '']","['0', '']"
12723,r478,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['37,295', '']","['28,592', '']","['2,750', '']","['4,902', '']","['1,051', '']","['33,968', '']","['25,777', '']","['2,621', '']","['4,720', '']","['850', '']"
12723,r479,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['734', '']","['423', '']","['34', '']","['264', '']","['13', '']","['693', '']","['395', '']","['34', '']","['264', '']","['0', '']"
12723,r480,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['341', '']","['339', '']","['0', '']","['2', '']","['0', '']","['224', '']","['224', '']","['0', '']","['0', '']","['0', '']"
12723,r481,United States -> New York -> Private -> Canisius U.,United States,New York,Private,Canisius U.,4,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
12723,r482,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['2,143', '']","['1,125', '']","['612', '']","['279', '']","['127', '']","['1,303', '']","['721', '']","['363', '']","['219', '']","['0', '']"
12723,r483,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['12,683', 'i']","['6,924', 'i']","['2,082', 'i']","['2,761', 'i']","['916', 'i']","['11,439', 'i']","['6,437', 'i']","['1,843', 'i']","['2,357', 'i']","['802', 'i']"
12723,r484,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['108', '']","['89', '']","['0', '']","['19', '']","['0', '']","['108', '']","['89', '']","['0', '']","['19', '']","['0', '']"
12723,r485,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['159,501', '']","['83,080', '']","['13,895', '']","['32,112', '']","['30,414', '']","['137,854', '']","['76,070', '']","['13,065', '']","['24,694', '']","['24,025', '']"
12723,r486,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['125,350', '']","['87,980', '']","['7,386', '']","['27,342', '']","['2,642', '']","['108,792', '']","['77,917', '']","['7,038', '']","['21,626', '']","['2,211', '']"
12723,r487,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['743', '']","['624', '']","['0', '']","['48', '']","['71', '']","['743', '']","['624', '']","['0', '']","['48', '']","['71', '']"
12723,r488,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['95', '']","['91', '']","['0', '']","['4', '']","['0', '']","['95', '']","['91', '']","['0', '']","['4', '']","['0', '']"
12723,r489,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['460', '']","['51', '']","['0', '']","['0', '']","['409', '']","['439', '']","['37', '']","['0', '']","['0', '']","['402', '']"
12723,r490,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['928', '']","['289', '']","['0', '']","['639', '']","['0', '']","['639', '']","['237', '']","['0', '']","['402', '']","['0', '']"
12723,r491,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['98,443', '']","['61,584', '']","['6,024', '']","['28,588', '']","['2,247', '']","['91,343', '']","['57,709', '']","['6,024', '']","['26,216', '']","['1,394', '']"
12723,r492,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['102', '']","['102', '']","['0', '']","['0', '']","['0', '']","['10', '']","['10', '']","['0', '']","['0', '']","['0', '']"
12723,r493,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['392', '']","['387', '']","['0', '']","['5', '']","['0', '']","['389', '']","['384', '']","['0', '']","['5', '']","['0', '']"
12723,r494,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r495,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r496,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['900', '']","['857', '']","['0', '']","['0', '']","['43', '']","['678', '']","['641', '']","['0', '']","['0', '']","['37', '']"
12723,r497,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['946', '']","['946', '']","['0', '']","['0', '']","['0', '']","['946', '']","['946', '']","['0', '']","['0', '']","['0', '']"
12723,r498,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['1,876', '']","['1,426', '']","['450', '']","['0', '']","['0', '']","['1,876', '']","['1,426', '']","['450', '']","['0', '']","['0', '']"
12723,r499,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['92,254', '']","['60,403', '']","['5,132', '']","['24,112', '']","['2,607', '']","['79,187', '']","['57,300', '']","['4,413', '']","['15,799', '']","['1,675', '']"
12723,r500,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
12723,r501,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12723,r502,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['13,431', '']","['7,712', '']","['4,618', '']","['1,004', '']","['97', '']","['12,241', '']","['6,897', '']","['4,305', '']","['1,004', '']","['35', '']"
12723,r503,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['12,748', '']","['4,002', '']","['3,833', '']","['4,709', '']","['204', '']","['9,986', '']","['3,883', '']","['3,776', '']","['2,327', '']","['0', '']"
12723,r504,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['18,907', '']","['9,376', '']","['13', '']","['9,518', '']","['0', '']","['18,430', '']","['9,376', '']","['13', '']","['9,041', '']","['0', '']"
12723,r505,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
12723,r506,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['435', '']","['405', '']","['30', '']","['0', '']","['0', '']","['435', '']","['405', '']","['30', '']","['0', '']","['0', '']"
12723,r507,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['12,063', '']","['5,476', '']","['1,343', '']","['4,854', '']","['390', '']","['10,932', '']","['4,724', '']","['1,341', '']","['4,706', '']","['161', '']"
12723,r508,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['4,902', '']","['2,071', '']","['0', '']","['1,873', '']","['958', '']","['3,197', '']","['1,824', '']","['0', '']","['1,093', '']","['280', '']"
12723,r509,"United States -> New York -> Private -> Touro U., New York",United States,New York,Private,"Touro U., New York",4,"['16,631', '']","['146', '']","['16,485', '']","['0', '']","['0', '']","['16,631', '']","['146', '']","['16,485', '']","['0', '']","['0', '']"
12723,r510,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['46,509', '']","['34,364', '']","['10,432', '']","['1,599', '']","['114', '']","['43,389', '']","['31,746', '']","['9,978', '']","['1,599', '']","['66', '']"
12723,r511,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['21', '']","['21', '']","['0', '']","['0', '']","['0', '']","['21', '']","['21', '']","['0', '']","['0', '']","['0', '']"
12723,r512,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['111', '']","['81', '']","['0', '']","['0', '']","['30', '']","['76', '']","['76', '']","['0', '']","['0', '']","['0', '']"
12723,r513,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['347', '']","['347', '']","['0', '']","['0', '']","['0', '']","['347', '']","['347', '']","['0', '']","['0', '']","['0', '']"
12723,r514,United States -> North Carolina,United States,North Carolina,,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12723,r515,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
