table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
5458,r402,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['12,123', '']","['9,639', '']","['179', '']","['777', '']","['1,528', '']","['11,255', '']","['9,275', '']","['147', '']","['648', '']","['1,185', '']"
5458,r403,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['12,441', '']","['7,490', '']","['1,265', '']","['3,463', '']","['223', '']","['11,549', '']","['7,472', '']","['843', '']","['3,192', '']","['42', '']"
5458,r404,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['956', '']","['946', '']","['0', '']","['10', '']","['0', '']","['857', '']","['852', '']","['0', '']","['5', '']","['0', '']"
5458,r405,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r406,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['932', 'i']","['614', 'i']","['143', 'i']","['175', 'i']","['0', 'i']","['932', 'i']","['614', 'i']","['143', 'i']","['175', 'i']","['0', 'i']"
5458,r407,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5458,r408,United States -> Nevada,United States,Nevada,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r409,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r410,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['1,009', '']","['473', '']","['521', '']","['15', '']","['0', '']","['443', '']","['440', '']","['3', '']","['0', '']","['0', '']"
5458,r411,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['5,383', '']","['4,728', '']","['319', '']","['250', '']","['86', '']","['4,814', '']","['4,389', '']","['319', '']","['20', '']","['86', '']"
5458,r412,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['7,858', '']","['5,709', '']","['826', '']","['317', '']","['1,006', '']","['7,686', '']","['5,546', '']","['817', '']","['317', '']","['1,006', '']"
5458,r413,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r414,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r415,United States -> New Hampshire,United States,New Hampshire,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r416,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r417,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['32', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['32', '']"
5458,r418,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['14,483', '']","['9,098', '']","['1,911', '']","['3,158', '']","['316', '']","['14,023', '']","['8,756', '']","['1,811', '']","['3,140', '']","['316', '']"
5458,r419,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r420,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['28,558', '']","['19,367', '']","['2,525', '']","['5,612', '']","['1,054', '']","['24,137', '']","['17,698', '']","['1,674', '']","['3,734', '']","['1,031', '']"
5458,r421,United States -> New Jersey,United States,New Jersey,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r422,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r423,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r424,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r425,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['1,186', '']","['375', '']","['0', '']","['811', '']","['0', '']","['93', '']","['93', '']","['0', '']","['0', '']","['0', '']"
5458,r426,United States -> New Jersey -> Public -> New Jersey City U.,United States,New Jersey,Public,New Jersey City U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r427,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['33,989', '']","['4,852', '']","['19,950', '']","['1,255', '']","['7,932', '']","['33,653', '']","['4,700', '']","['19,825', '']","['1,255', '']","['7,873', '']"
5458,r428,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['1,623', '']","['1,093', '']","['27', '']","['503', '']","['0', '']","['1,150', '']","['736', '']","['24', '']","['390', '']","['0', '']"
5458,r429,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['180', '']","['43', '']","['0', '']","['0', '']","['137', '']","['180', '']","['43', '']","['0', '']","['0', '']","['137', '']"
5458,r430,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['42,761', '']","['29,055', '']","['5,580', '']","['2,833', '']","['5,293', '']","['39,785', '']","['27,384', '']","['5,061', '']","['2,372', '']","['4,968', '']"
5458,r431,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,423', '']","['947', '']","['422', '']","['0', '']","['54', '']","['1,423', '']","['947', '']","['422', '']","['0', '']","['54', '']"
5458,r432,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['300', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r433,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r434,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r435,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['995', '']","['55', '']","['0', '']","['940', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r436,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['37,772', '']","['32,889', '']","['1,331', '']","['98', '']","['3,454', '']","['33,890', '']","['29,356', '']","['1,276', '']","['98', '']","['3,160', '']"
5458,r437,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['138', '']","['138', '']","['0', '']","['0', '']","['0', '']","['138', '']","['138', '']","['0', '']","['0', '']","['0', '']"
5458,r438,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['6,755', '']","['6,580', '']","['140', '']","['32', '']","['3', '']","['6,639', '']","['6,512', '']","['127', '']","['0', '']","['0', '']"
5458,r439,United States -> New Mexico,United States,New Mexico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r440,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r441,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r442,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['2,623', '']","['2,107', '']","['511', '']","['0', '']","['5', '']","['2,623', '']","['2,107', '']","['511', '']","['0', '']","['5', '']"
5458,r443,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['8,903', '']","['4,139', '']","['3,576', '']","['908', '']","['280', '']","['8,553', '']","['3,852', '']","['3,576', '']","['908', '']","['217', '']"
5458,r444,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['22,280', '']","['13,348', '']","['2,790', '']","['4,676', '']","['1,466', '']","['21,035', '']","['13,051', '']","['2,787', '']","['4,117', '']","['1,080', '']"
5458,r445,United States -> New York,United States,New York,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r446,United States -> New York -> Public,United States,New York,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r447,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['2,294', '']","['2,294', '']","['0', '']","['0', '']","['0', '']","['2,294', '']","['2,294', '']","['0', '']","['0', '']","['0', '']"
5458,r448,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['70', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r449,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['570', '']","['250', '']","['118', '']","['202', '']","['0', '']","['428', '']","['177', '']","['114', '']","['137', '']","['0', '']"
5458,r450,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['250', '']","['86', '']","['0', '']","['154', '']","['10', '']","['177', '']","['86', '']","['0', '']","['81', '']","['10', '']"
5458,r451,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['4,626', '']","['3,171', '']","['166', '']","['1,287', '']","['2', '']","['4,170', '']","['2,894', '']","['63', '']","['1,211', '']","['2', '']"
5458,r452,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['515', '']","['169', '']","['0', '']","['346', '']","['0', '']","['492', '']","['169', '']","['0', '']","['323', '']","['0', '']"
5458,r453,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['434', '']","['224', '']","['41', '']","['169', '']","['0', '']","['419', '']","['209', '']","['41', '']","['169', '']","['0', '']"
5458,r454,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['2,588', '']","['1,162', '']","['206', '']","['940', '']","['280', '']","['2,533', '']","['1,107', '']","['206', '']","['940', '']","['280', '']"
5458,r455,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['1,904', '']","['873', '']","['718', '']","['225', '']","['88', '']","['1,313', '']","['471', '']","['718', '']","['124', '']","['0', '']"
5458,r456,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['143', '']","['143', '']","['0', '']","['0', '']","['0', '']","['143', '']","['143', '']","['0', '']","['0', '']","['0', '']"
5458,r457,"United States -> New York -> Public -> CUNY, Medgar Evers C.",United States,New York,Public,"CUNY, Medgar Evers C.",4,"['32', '']","['32', '']","['0', '']","['0', '']","['0', '']","['32', '']","['32', '']","['0', '']","['0', '']","['0', '']"
5458,r458,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['126', '']","['126', '']","['0', '']","['0', '']","['0', '']","['126', '']","['126', '']","['0', '']","['0', '']","['0', '']"
5458,r459,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['1,938', '']","['697', '']","['577', '']","['664', '']","['0', '']","['1,833', '']","['642', '']","['527', '']","['664', '']","['0', '']"
5458,r460,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['230', '']","['230', '']","['0', '']","['0', '']","['0', '']","['230', '']","['230', '']","['0', '']","['0', '']","['0', '']"
5458,r461,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['3', '']","['0', '']","['0', '']","['3', '']","['0', '']","['3', '']","['0', '']","['0', '']","['3', '']","['0', '']"
5458,r462,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['4,824', '']","['2,366', '']","['2,165', '']","['212', '']","['81', '']","['3,496', '']","['2,354', '']","['849', '']","['212', '']","['81', '']"
5458,r463,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['69', '']","['69', '']","['0', '']","['0', '']","['0', '']","['69', '']","['69', '']","['0', '']","['0', '']","['0', '']"
5458,r464,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['97', '']","['19', '']","['0', '']","['0', '']","['78', '']","['14', '']","['14', '']","['0', '']","['0', '']","['0', '']"
5458,r465,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['1,015', '']","['487', '']","['388', '']","['45', '']","['95', '']","['544', '']","['332', '']","['112', '']","['17', '']","['83', '']"
5458,r466,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['35', '']","['35', '']","['0', '']","['0', '']","['0', '']","['35', '']","['35', '']","['0', '']","['0', '']","['0', '']"
5458,r467,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['100', '']","['0', '']","['0', '']","['0', '']","['100', '']","['100', '']","['0', '']","['0', '']","['0', '']","['100', '']"
5458,r468,"United States -> New York -> Public -> SUNY, Downstate Medical Center",United States,New York,Public,"SUNY, Downstate Medical Center",4,"['8,385', '']","['7,600', '']","['23', '']","['20', '']","['742', '']","['8,360', '']","['7,598', '']","['0', '']","['20', '']","['742', '']"
5458,r469,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['14', '']","['14', '']","['0', '']","['0', '']","['0', '']","['14', '']","['14', '']","['0', '']","['0', '']","['0', '']"
5458,r470,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r471,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['23,206', '']","['17,824', '']","['5,312', '']","['70', '']","['0', '']","['9,896', '']","['5,567', '']","['4,329', '']","['0', '']","['0', '']"
5458,r472,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['20,203', '']","['16,866', '']","['1,192', '']","['1,611', '']","['534', '']","['19,507', '']","['16,720', '']","['1,166', '']","['1,131', '']","['490', '']"
5458,r473,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['13,108', '']","['8,338', '']","['3,557', '']","['898', '']","['315', '']","['9,497', '']","['7,490', '']","['917', '']","['801', '']","['289', '']"
5458,r474,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['20,895', '']","['12,656', '']","['2,175', '']","['6,064', '']","['0', '']","['17,053', '']","['12,205', '']","['647', '']","['4,201', '']","['0', '']"
5458,r475,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['2,114', '']","['1,339', '']","['308', '']","['467', '']","['0', '']","['1,941', '']","['1,277', '']","['308', '']","['356', '']","['0', '']"
5458,r476,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['215', '']","['125', '']","['90', '']","['0', '']","['0', '']","['125', '']","['125', '']","['0', '']","['0', '']","['0', '']"
5458,r477,United States -> New York -> Private,United States,New York,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r478,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['201', '']","['201', '']","['0', '']","['0', '']","['0', '']","['201', '']","['201', '']","['0', '']","['0', '']","['0', '']"
5458,r479,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['923', '']","['699', '']","['0', '']","['224', '']","['0', '']","['923', '']","['699', '']","['0', '']","['224', '']","['0', '']"
5458,r480,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['28,555', '']","['19,763', '']","['2,116', '']","['5,252', '']","['1,424', '']","['28,461', '']","['19,694', '']","['2,116', '']","['5,227', '']","['1,424', '']"
5458,r481,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['48', '']","['36', '']","['12', '']","['0', '']","['0', '']","['36', '']","['36', '']","['0', '']","['0', '']","['0', '']"
5458,r482,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['552', '']","['552', '']","['0', '']","['0', '']","['0', '']","['552', '']","['552', '']","['0', '']","['0', '']","['0', '']"
5458,r483,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['1,081', '']","['348', '']","['487', '']","['246', '']","['0', '']","['850', '']","['238', '']","['367', '']","['245', '']","['0', '']"
5458,r484,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['7,425', 'i']","['4,444', 'i']","['1,454', 'i']","['1,433', 'i']","['94', 'i']","['6,778', 'i']","['4,444', 'i']","['1,008', 'i']","['1,246', 'i']","['80', 'i']"
5458,r485,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['85', '']","['85', '']","['0', '']","['0', '']","['0', '']","['85', '']","['85', '']","['0', '']","['0', '']","['0', '']"
5458,r486,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['104,373', '']","['65,969', '']","['1,968', '']","['28,837', '']","['7,599', '']","['99,604', '']","['63,161', '']","['1,683', '']","['28,486', '']","['6,274', '']"
5458,r487,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['106,704', '']","['57,704', '']","['9,592', '']","['20,518', '']","['18,890', '']","['80,888', '']","['52,064', '']","['7,454', '']","['16,051', '']","['5,319', '']"
5458,r488,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['152', '']","['111', '']","['0', '']","['41', '']","['0', '']","['152', '']","['111', '']","['0', '']","['41', '']","['0', '']"
5458,r489,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r490,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['14', '']","['0', '']","['0', '']","['14', '']","['0', '']","['14', '']","['0', '']","['0', '']","['14', '']","['0', '']"
5458,r491,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['203', '']","['63', '']","['0', '']","['6', '']","['134', '']","['63', '']","['63', '']","['0', '']","['0', '']","['0', '']"
5458,r492,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['78,584', '']","['42,719', '']","['4,678', '']","['23,975', '']","['7,212', '']","['74,827', '']","['41,314', '']","['4,495', '']","['21,976', '']","['7,042', '']"
5458,r493,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['151', '']","['47', '']","['0', '']","['104', '']","['0', '']","['151', '']","['47', '']","['0', '']","['104', '']","['0', '']"
5458,r494,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['168', '']","['168', '']","['0', '']","['0', '']","['0', '']","['168', '']","['168', '']","['0', '']","['0', '']","['0', '']"
5458,r495,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r496,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r497,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['2,331', '']","['265', '']","['81', '']","['1,703', '']","['282', '']","['51', '']","['41', '']","['10', '']","['0', '']","['0', '']"
5458,r498,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['92', '']","['41', '']","['0', '']","['51', '']","['0', '']","['92', '']","['41', '']","['0', '']","['51', '']","['0', '']"
5458,r499,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['1,248', '']","['1,048', '']","['30', '']","['170', '']","['0', '']","['1,048', '']","['1,048', '']","['0', '']","['0', '']","['0', '']"
5458,r500,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['64,569', '']","['11,962', '']","['5,707', '']","['44,496', '']","['2,404', '']","['56,499', '']","['10,055', '']","['4,570', '']","['40,907', '']","['967', '']"
5458,r501,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r502,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['626', '']","['260', '']","['0', '']","['366', '']","['0', '']","['626', '']","['260', '']","['0', '']","['366', '']","['0', '']"
5458,r503,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['6,467', '']","['4,468', '']","['648', '']","['1,091', '']","['260', '']","['5,870', '']","['4,215', '']","['505', '']","['1,071', '']","['79', '']"
5458,r504,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['2,392', '']","['1,774', '']","['344', '']","['152', '']","['122', '']","['2,090', '']","['1,490', '']","['339', '']","['139', '']","['122', '']"
5458,r505,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['10,483', '']","['6,689', '']","['153', '']","['2,590', '']","['1,051', '']","['8,274', '']","['5,558', '']","['153', '']","['2,223', '']","['340', '']"
5458,r506,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['491', '']","['116', '']","['0', '']","['375', '']","['0', '']","['491', '']","['116', '']","['0', '']","['375', '']","['0', '']"
5458,r507,United States -> New York -> Private -> St. Bonaventure U.,United States,New York,Private,St. Bonaventure U.,4,"['59', '']","['58', '']","['0', '']","['0', '']","['1', '']","['59', '']","['58', '']","['0', '']","['0', '']","['1', '']"
5458,r508,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['21', 'i']","['21', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['21', 'i']","['21', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5458,r509,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['5,130', '']","['2,634', '']","['521', '']","['1,878', '']","['97', '']","['3,292', '']","['2,505', '']","['440', '']","['250', '']","['97', '']"
5458,r510,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['2,498', '']","['1,351', '']","['0', '']","['682', '']","['465', '']","['1,144', '']","['592', '']","['0', '']","['365', '']","['187', '']"
5458,r511,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['31,493', '']","['22,321', '']","['2,008', '']","['4,142', '']","['3,022', '']","['28,845', '']","['21,036', '']","['1,748', '']","['3,806', '']","['2,255', '']"
5458,r512,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r513,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['202', '']","['202', '']","['0', '']","['0', '']","['0', '']","['202', '']","['202', '']","['0', '']","['0', '']","['0', '']"
5458,r514,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5458,r515,United States -> North Carolina,United States,North Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r516,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5458,r517,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['110', '']","['72', '']","['17', '']","['21', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
