table_id,row_id,time_period,_b_all_science_engineering_and_health_graduate_students_b_level_1,_b_all_science_engineering_and_health_graduate_students_b_level_2,_b_all_science_engineering_and_health_graduate_students_b_level_3,_b_all_science_engineering_and_health_graduate_students_b_hierarchy_depth,value
6064,r867,2016,All science graduate students,Full time,Number,3,334770
6064,r868,2016,All science graduate students,Full time,Percent,3,74.1
6064,r869,2016,All science graduate students,Part time,Number,3,117276
6064,r870,2016,All science graduate students,Part time,Percent,3,25.9
6064,r871,2016,All engineering graduate students,Total,,2,168443
6064,r872,2016,All engineering graduate students,Full time,Number,3,128203
6064,r873,2016,All engineering graduate students,Full time,Percent,3,76.1
6064,r874,2016,All engineering graduate students,Part time,Number,3,40240
6064,r875,2016,All engineering graduate students,Part time,Percent,3,23.9
6064,r876,2016,All health graduate students,Total,,2,64336
6064,r877,2016,All health graduate students,Full time,Number,3,45800
6064,r878,2016,All health graduate students,Full time,Percent,3,71.2
6064,r879,2016,All health graduate students,Part time,Number,3,18536
6064,r880,2016,All health graduate students,Part time,Percent,3,28.8
6064,r881,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,684096
6064,r882,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,498619
6064,r883,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,72.9
6064,r884,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,185477
6064,r885,2017old<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,27.1
6064,r886,2017old<sup>d</sup>,All science graduate students,Total,,2,450343
6064,r887,2017old<sup>d</sup>,All science graduate students,Full time,Number,3,327596
6064,r888,2017old<sup>d</sup>,All science graduate students,Full time,Percent,3,72.7
6064,r889,2017old<sup>d</sup>,All science graduate students,Part time,Number,3,122747
6064,r890,2017old<sup>d</sup>,All science graduate students,Part time,Percent,3,27.3
6064,r891,2017old<sup>d</sup>,All engineering graduate students,Total,,2,166819
6064,r892,2017old<sup>d</sup>,All engineering graduate students,Full time,Number,3,124363
6064,r893,2017old<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.5
6064,r894,2017old<sup>d</sup>,All engineering graduate students,Part time,Number,3,42456
6064,r895,2017old<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.5
6064,r896,2017old<sup>d</sup>,All health graduate students,Total,,2,66934
6064,r897,2017old<sup>d</sup>,All health graduate students,Full time,Number,3,46660
6064,r898,2017old<sup>d</sup>,All health graduate students,Full time,Percent,3,69.7
6064,r899,2017old<sup>d</sup>,All health graduate students,Part time,Number,3,20274
6064,r900,2017old<sup>d</sup>,All health graduate students,Part time,Percent,3,30.3
6064,r901,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,649112
6064,r902,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,480788
6064,r903,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,74.1
6064,r904,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,168324
6064,r905,2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,25.9
6064,r906,2017new<sup>d</sup>,All science graduate students,Total,,2,415568
6064,r907,2017new<sup>d</sup>,All science graduate students,Full time,Number,3,310809
6064,r908,2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,74.8
6064,r909,2017new<sup>d</sup>,All science graduate students,Part time,Number,3,104759
6064,r910,2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,25.2
6064,r911,2017new<sup>d</sup>,All engineering graduate students,Total,,2,165581
6064,r912,2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,123107
6064,r913,2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,74.3
6064,r914,2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,42474
6064,r915,2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,25.7
6064,r916,2017new<sup>d</sup>,All health graduate students,Total,,2,67963
6064,r917,2017new<sup>d</sup>,All health graduate students,Full time,Number,3,46872
6064,r918,2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,69.0
6064,r919,2017new<sup>d</sup>,All health graduate students,Part time,Number,3,21091
6064,r920,2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,31.0
6064,r921,2018,"All science, engineering, and health graduate students",Total,,2,668307
6064,r922,2018,"All science, engineering, and health graduate students",Full time,Number,3,491449
6064,r923,2018,"All science, engineering, and health graduate students",Full time,Percent,3,73.5
6064,r924,2018,"All science, engineering, and health graduate students",Part time,Number,3,176858
6064,r925,2018,"All science, engineering, and health graduate students",Part time,Percent,3,26.5
6064,r926,2018,All science graduate students,Total,,2,432255
6064,r927,2018,All science graduate students,Full time,Number,3,321063
6064,r928,2018,All science graduate students,Full time,Percent,3,74.3
6064,r929,2018,All science graduate students,Part time,Number,3,111192
6064,r930,2018,All science graduate students,Part time,Percent,3,25.7
6064,r931,2018,All engineering graduate students,Total,,2,163301
6064,r932,2018,All engineering graduate students,Full time,Number,3,120521
6064,r933,2018,All engineering graduate students,Full time,Percent,3,73.8
6064,r934,2018,All engineering graduate students,Part time,Number,3,42780
6064,r935,2018,All engineering graduate students,Part time,Percent,3,26.2
6064,r936,2018,All health graduate students,Total,,2,72751
6064,r937,2018,All health graduate students,Full time,Number,3,49865
6064,r938,2018,All health graduate students,Full time,Percent,3,68.5
6064,r939,2018,All health graduate students,Part time,Number,3,22886
6064,r940,2018,All health graduate students,Part time,Percent,3,31.5
6064,r941,2019,"All science, engineering, and health graduate students",Total,,2,690117
6064,r942,2019,"All science, engineering, and health graduate students",Full time,Number,3,502442
6064,r943,2019,"All science, engineering, and health graduate students",Full time,Percent,3,72.8
6064,r944,2019,"All science, engineering, and health graduate students",Part time,Number,3,187675
6064,r945,2019,"All science, engineering, and health graduate students",Part time,Percent,3,27.2
6064,r946,2019,All science graduate students,Total,,2,453691
6064,r947,2019,All science graduate students,Full time,Number,3,331673
6064,r948,2019,All science graduate students,Full time,Percent,3,73.1
6064,r949,2019,All science graduate students,Part time,Number,3,122018
6064,r950,2019,All science graduate students,Part time,Percent,3,26.9
6064,r951,2019,All engineering graduate students,Total,,2,164004
6064,r952,2019,All engineering graduate students,Full time,Number,3,121117
6064,r953,2019,All engineering graduate students,Full time,Percent,3,73.9
6064,r954,2019,All engineering graduate students,Part time,Number,3,42887
6064,r955,2019,All engineering graduate students,Part time,Percent,3,26.1
6064,r956,2019,All health graduate students,Total,,2,72422
6064,r957,2019,All health graduate students,Full time,Number,3,49652
6064,r958,2019,All health graduate students,Full time,Percent,3,68.6
6064,r959,2019,All health graduate students,Part time,Number,3,22770
6064,r960,2019,All health graduate students,Part time,Percent,3,31.4
6064,r961,2020,"All science, engineering, and health graduate students",Total,,2,697813
6064,r962,2020,"All science, engineering, and health graduate students",Full time,Number,3,491515
6064,r963,2020,"All science, engineering, and health graduate students",Full time,Percent,3,70.4
6064,r964,2020,"All science, engineering, and health graduate students",Part time,Number,3,206298
6064,r965,2020,"All science, engineering, and health graduate students",Part time,Percent,3,29.6
6064,r966,2020,All science graduate students,Total,,2,464646
6064,r967,2020,All science graduate students,Full time,Number,3,330541
6064,r968,2020,All science graduate students,Full time,Percent,3,71.1
6064,r969,2020,All science graduate students,Part time,Number,3,134105
6064,r970,2020,All science graduate students,Part time,Percent,3,28.9
6064,r971,2020,All engineering graduate students,Total,,2,157729
6064,r972,2020,All engineering graduate students,Full time,Number,3,111240
6064,r973,2020,All engineering graduate students,Full time,Percent,3,70.5
6064,r974,2020,All engineering graduate students,Part time,Number,3,46489
6064,r975,2020,All engineering graduate students,Part time,Percent,3,29.5
6064,r976,2020,All health graduate students,Total,,2,75438
6064,r977,2020,All health graduate students,Full time,Number,3,49734
6064,r978,2020,All health graduate students,Full time,Percent,3,65.9
6064,r979,2020,All health graduate students,Part time,Number,3,25704
6064,r980,2020,All health graduate students,Part time,Percent,3,34.1
6064,r981,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,378587
6064,r982,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,245010
6064,r983,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,64.7
6064,r984,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,133577
6064,r985,Master's students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,35.3
6064,r986,Master's students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,229169
6064,r987,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,145689
6064,r988,Master's students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,63.6
6064,r989,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,83480
6064,r990,Master's students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,36.4
6064,r991,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,96756
6064,r992,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,63532
6064,r993,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,65.7
6064,r994,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,33224
6064,r995,Master's students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,34.3
6064,r996,Master's students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,52662
6064,r997,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,35789
6064,r998,Master's students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,68.0
6064,r999,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,16873
6064,r1000,Master's students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,32.0
6064,r1001,Master's students -> 2018,"All science, engineering, and health graduate students",Total,,2,391211
6064,r1002,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,248552
6064,r1003,Master's students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,63.5
6064,r1004,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,142659
6064,r1005,Master's students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,36.5
6064,r1006,Master's students -> 2018,All science graduate students,Total,,2,241327
6064,r1007,Master's students -> 2018,All science graduate students,Full time,Number,3,151059
6064,r1008,Master's students -> 2018,All science graduate students,Full time,Percent,3,62.6
6064,r1009,Master's students -> 2018,All science graduate students,Part time,Number,3,90268
6064,r1010,Master's students -> 2018,All science graduate students,Part time,Percent,3,37.4
6064,r1011,Master's students -> 2018,All engineering graduate students,Total,,2,93064
6064,r1012,Master's students -> 2018,All engineering graduate students,Full time,Number,3,59228
6064,r1013,Master's students -> 2018,All engineering graduate students,Full time,Percent,3,63.6
6064,r1014,Master's students -> 2018,All engineering graduate students,Part time,Number,3,33836
6064,r1015,Master's students -> 2018,All engineering graduate students,Part time,Percent,3,36.4
6064,r1016,Master's students -> 2018,All health graduate students,Total,,2,56820
6064,r1017,Master's students -> 2018,All health graduate students,Full time,Number,3,38265
6064,r1018,Master's students -> 2018,All health graduate students,Full time,Percent,3,67.3
6064,r1019,Master's students -> 2018,All health graduate students,Part time,Number,3,18555
6064,r1020,Master's students -> 2018,All health graduate students,Part time,Percent,3,32.7
6064,r1021,Master's students -> 2019,"All science, engineering, and health graduate students",Total,,2,408228
6064,r1022,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,254532
6064,r1023,Master's students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,62.4
6064,r1024,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,153696
6064,r1025,Master's students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,37.6
6064,r1026,Master's students -> 2019,All science graduate students,Total,,2,259795
6064,r1027,Master's students -> 2019,All science graduate students,Full time,Number,3,158704
6064,r1028,Master's students -> 2019,All science graduate students,Full time,Percent,3,61.1
6064,r1029,Master's students -> 2019,All science graduate students,Part time,Number,3,101091
6064,r1030,Master's students -> 2019,All science graduate students,Part time,Percent,3,38.9
6064,r1031,Master's students -> 2019,All engineering graduate students,Total,,2,91939
6064,r1032,Master's students -> 2019,All engineering graduate students,Full time,Number,3,57723
6064,r1033,Master's students -> 2019,All engineering graduate students,Full time,Percent,3,62.8
6064,r1034,Master's students -> 2019,All engineering graduate students,Part time,Number,3,34216
6064,r1035,Master's students -> 2019,All engineering graduate students,Part time,Percent,3,37.2
6064,r1036,Master's students -> 2019,All health graduate students,Total,,2,56494
6064,r1037,Master's students -> 2019,All health graduate students,Full time,Number,3,38105
6064,r1038,Master's students -> 2019,All health graduate students,Full time,Percent,3,67.4
6064,r1039,Master's students -> 2019,All health graduate students,Part time,Number,3,18389
6064,r1040,Master's students -> 2019,All health graduate students,Part time,Percent,3,32.6
6064,r1041,Master's students -> 2020,"All science, engineering, and health graduate students",Total,,2,414478
6064,r1042,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,243859
6064,r1043,Master's students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,58.8
6064,r1044,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,170619
6064,r1045,Master's students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,41.2
6064,r1046,Master's students -> 2020,All science graduate students,Total,,2,267904
6064,r1047,Master's students -> 2020,All science graduate students,Full time,Number,3,155502
6064,r1048,Master's students -> 2020,All science graduate students,Full time,Percent,3,58.0
6064,r1049,Master's students -> 2020,All science graduate students,Part time,Number,3,112402
6064,r1050,Master's students -> 2020,All science graduate students,Part time,Percent,3,42.0
6064,r1051,Master's students -> 2020,All engineering graduate students,Total,,2,86450
6064,r1052,Master's students -> 2020,All engineering graduate students,Full time,Number,3,49179
6064,r1053,Master's students -> 2020,All engineering graduate students,Full time,Percent,3,56.9
6064,r1054,Master's students -> 2020,All engineering graduate students,Part time,Number,3,37271
6064,r1055,Master's students -> 2020,All engineering graduate students,Part time,Percent,3,43.1
6064,r1056,Master's students -> 2020,All health graduate students,Total,,2,60124
6064,r1057,Master's students -> 2020,All health graduate students,Full time,Number,3,39178
6064,r1058,Master's students -> 2020,All health graduate students,Full time,Percent,3,65.2
6064,r1059,Master's students -> 2020,All health graduate students,Part time,Number,3,20946
6064,r1060,Master's students -> 2020,All health graduate students,Part time,Percent,3,34.8
6064,r1061,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Total,,2,270525
6064,r1062,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Number,3,235778
6064,r1063,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Full time,Percent,3,87.2
6064,r1064,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Number,3,34747
6064,r1065,Doctoral students -> 2017new<sup>d</sup>,"All science, engineering, and health graduate students",Part time,Percent,3,12.8
6064,r1066,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Total,,2,186399
6064,r1067,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Number,3,165120
6064,r1068,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Full time,Percent,3,88.6
6064,r1069,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Number,3,21279
6064,r1070,Doctoral students -> 2017new<sup>d</sup>,All science graduate students,Part time,Percent,3,11.4
6064,r1071,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Total,,2,68825
6064,r1072,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Number,3,59575
6064,r1073,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Full time,Percent,3,86.6
6064,r1074,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Number,3,9250
6064,r1075,Doctoral students -> 2017new<sup>d</sup>,All engineering graduate students,Part time,Percent,3,13.4
6064,r1076,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Total,,2,15301
6064,r1077,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Number,3,11083
6064,r1078,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Full time,Percent,3,72.4
6064,r1079,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Number,3,4218
6064,r1080,Doctoral students -> 2017new<sup>d</sup>,All health graduate students,Part time,Percent,3,27.6
6064,r1081,Doctoral students -> 2018,"All science, engineering, and health graduate students",Total,,2,277096
6064,r1082,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Number,3,242897
6064,r1083,Doctoral students -> 2018,"All science, engineering, and health graduate students",Full time,Percent,3,87.7
6064,r1084,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Number,3,34199
6064,r1085,Doctoral students -> 2018,"All science, engineering, and health graduate students",Part time,Percent,3,12.3
6064,r1086,Doctoral students -> 2018,All science graduate students,Total,,2,190928
6064,r1087,Doctoral students -> 2018,All science graduate students,Full time,Number,3,170004
6064,r1088,Doctoral students -> 2018,All science graduate students,Full time,Percent,3,89.0
6064,r1089,Doctoral students -> 2018,All science graduate students,Part time,Number,3,20924
6064,r1090,Doctoral students -> 2018,All science graduate students,Part time,Percent,3,11.0
6064,r1091,Doctoral students -> 2018,All engineering graduate students,Total,,2,70237
6064,r1092,Doctoral students -> 2018,All engineering graduate students,Full time,Number,3,61293
6064,r1093,Doctoral students -> 2018,All engineering graduate students,Full time,Percent,3,87.3
6064,r1094,Doctoral students -> 2018,All engineering graduate students,Part time,Number,3,8944
6064,r1095,Doctoral students -> 2018,All engineering graduate students,Part time,Percent,3,12.7
6064,r1096,Doctoral students -> 2018,All health graduate students,Total,,2,15931
6064,r1097,Doctoral students -> 2018,All health graduate students,Full time,Number,3,11600
6064,r1098,Doctoral students -> 2018,All health graduate students,Full time,Percent,3,72.8
6064,r1099,Doctoral students -> 2018,All health graduate students,Part time,Number,3,4331
6064,r1100,Doctoral students -> 2018,All health graduate students,Part time,Percent,3,27.2
6064,r1101,Doctoral students -> 2019,"All science, engineering, and health graduate students",Total,,2,281889
6064,r1102,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Number,3,247910
6064,r1103,Doctoral students -> 2019,"All science, engineering, and health graduate students",Full time,Percent,3,87.9
6064,r1104,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Number,3,33979
6064,r1105,Doctoral students -> 2019,"All science, engineering, and health graduate students",Part time,Percent,3,12.1
6064,r1106,Doctoral students -> 2019,All science graduate students,Total,,2,193896
6064,r1107,Doctoral students -> 2019,All science graduate students,Full time,Number,3,172969
6064,r1108,Doctoral students -> 2019,All science graduate students,Full time,Percent,3,89.2
6064,r1109,Doctoral students -> 2019,All science graduate students,Part time,Number,3,20927
6064,r1110,Doctoral students -> 2019,All science graduate students,Part time,Percent,3,10.8
6064,r1111,Doctoral students -> 2019,All engineering graduate students,Total,,2,72065
6064,r1112,Doctoral students -> 2019,All engineering graduate students,Full time,Number,3,63394
6064,r1113,Doctoral students -> 2019,All engineering graduate students,Full time,Percent,3,88.0
6064,r1114,Doctoral students -> 2019,All engineering graduate students,Part time,Number,3,8671
6064,r1115,Doctoral students -> 2019,All engineering graduate students,Part time,Percent,3,12.0
6064,r1116,Doctoral students -> 2019,All health graduate students,Total,,2,15928
6064,r1117,Doctoral students -> 2019,All health graduate students,Full time,Number,3,11547
6064,r1118,Doctoral students -> 2019,All health graduate students,Full time,Percent,3,72.5
6064,r1119,Doctoral students -> 2019,All health graduate students,Part time,Number,3,4381
6064,r1120,Doctoral students -> 2019,All health graduate students,Part time,Percent,3,27.5
6064,r1121,Doctoral students -> 2020,"All science, engineering, and health graduate students",Total,,2,283335
6064,r1122,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Number,3,247656
6064,r1123,Doctoral students -> 2020,"All science, engineering, and health graduate students",Full time,Percent,3,87.4
6064,r1124,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Number,3,35679
6064,r1125,Doctoral students -> 2020,"All science, engineering, and health graduate students",Part time,Percent,3,12.6
6064,r1126,Doctoral students -> 2020,All science graduate students,Total,,2,196742
6064,r1127,Doctoral students -> 2020,All science graduate students,Full time,Number,3,175039
6064,r1128,Doctoral students -> 2020,All science graduate students,Full time,Percent,3,89.0
6064,r1129,Doctoral students -> 2020,All science graduate students,Part time,Number,3,21703
6064,r1130,Doctoral students -> 2020,All science graduate students,Part time,Percent,3,11.0
6064,r1131,Doctoral students -> 2020,All engineering graduate students,Total,,2,71279
6064,r1132,Doctoral students -> 2020,All engineering graduate students,Full time,Number,3,62061
6064,r1133,Doctoral students -> 2020,All engineering graduate students,Full time,Percent,3,87.1
6064,r1134,Doctoral students -> 2020,All engineering graduate students,Part time,Number,3,9218
6064,r1135,Doctoral students -> 2020,All engineering graduate students,Part time,Percent,3,12.9
6064,r1136,Doctoral students -> 2020,All health graduate students,Total,,2,15314
6064,r1137,Doctoral students -> 2020,All health graduate students,Full time,Number,3,10556
6064,r1138,Doctoral students -> 2020,All health graduate students,Full time,Percent,3,68.9
6064,r1139,Doctoral students -> 2020,All health graduate students,Part time,Number,3,4758
6064,r1140,Doctoral students -> 2020,All health graduate students,Part time,Percent,3,31.1
