table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
10635,r465,"Fall 2021, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.5
10635,r466,"Fall 2021, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.05
10635,r467,"Fall 2021, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.5
10635,r468,"Fall 2021, all surveyed fields -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
10635,r469,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Full time,3,3900
10635,r470,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Master's students,Part time,3,1292
10635,r471,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Full time,3,8166
10635,r472,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Total in survey,Doctoral students,Part time,3,701
10635,r473,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Full time,3,48
10635,r474,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Master's students,Part time,3,11
10635,r475,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Full time,3,95
10635,r476,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Number imputed,Doctoral students,Part time,3,3
10635,r477,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Full time,3,1.2
10635,r478,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Master's students,Part time,3,0.9
10635,r479,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
10635,r480,"Fall 2021, all surveyed fields -> Engineering -> Biological, biomedical, and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,0.4
10635,r481,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Full time,3,2053
10635,r482,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Master's students,Part time,3,930
10635,r483,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Full time,3,7363
10635,r484,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Total in survey,Doctoral students,Part time,3,350
10635,r485,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Full time,3,1
10635,r486,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Master's students,Part time,3,2
10635,r487,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Full time,3,65
10635,r488,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Number imputed,Doctoral students,Part time,3,3
10635,r489,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Full time,3,0.05
10635,r490,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Master's students,Part time,3,0.2
10635,r491,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Full time,3,0.9
10635,r492,"Fall 2021, all surveyed fields -> Engineering -> Chemical, petroleum, and chemical-related engineering",Imputation rate (%),Doctoral students,Part time,3,0.9
10635,r493,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Full time,3,7426
10635,r494,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Master's students,Part time,3,4304
10635,r495,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Full time,3,6792
10635,r496,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Total in survey,Doctoral students,Part time,3,1086
10635,r497,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Full time,3,6
10635,r498,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Master's students,Part time,3,0
10635,r499,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Full time,3,27
10635,r500,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Number imputed,Doctoral students,Part time,3,0
10635,r501,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Full time,3,0.1
10635,r502,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Master's students,Part time,3,0.0
10635,r503,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,0.4
10635,r504,"Fall 2021, all surveyed fields -> Engineering -> Civil, environmental, transportation and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.0
10635,r505,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Full time,3,18540
10635,r506,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Master's students,Part time,3,9155
10635,r507,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Full time,3,15204
10635,r508,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Total in survey,Doctoral students,Part time,3,2366
10635,r509,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Full time,3,120
10635,r510,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Master's students,Part time,3,67
10635,r511,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Full time,3,82
10635,r512,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Number imputed,Doctoral students,Part time,3,29
10635,r513,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Full time,3,0.6
10635,r514,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Master's students,Part time,3,0.7
10635,r515,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Full time,3,0.5
10635,r516,"Fall 2021, all surveyed fields -> Engineering -> Electrical, electronics, communications and computer engineering",Imputation rate (%),Doctoral students,Part time,3,1.2
10635,r517,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Full time,3,6307
10635,r518,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Master's students,Part time,3,5642
10635,r519,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Full time,3,3031
10635,r520,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Total in survey,Doctoral students,Part time,3,890
10635,r521,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Full time,3,9
10635,r522,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Master's students,Part time,3,1
10635,r523,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Full time,3,20
10635,r524,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Number imputed,Doctoral students,Part time,3,0
10635,r525,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Full time,3,0.1
10635,r526,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Master's students,Part time,3,0.05
10635,r527,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Full time,3,0.7
10635,r528,"Fall 2021, all surveyed fields -> Engineering -> Industrial, manufacturing, systems engineering and operations research",Imputation rate (%),Doctoral students,Part time,3,0.0
10635,r529,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,9930
10635,r530,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5788
10635,r531,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,10306
10635,r532,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1234
10635,r533,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,78
10635,r534,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,74
10635,r535,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,79
10635,r536,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,5
10635,r537,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,0.8
10635,r538,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,1.3
10635,r539,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.8
10635,r540,"Fall 2021, all surveyed fields -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,0.4
10635,r541,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Full time,3,1662
10635,r542,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Master's students,Part time,3,856
10635,r543,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Full time,3,4509
10635,r544,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Total in survey,Doctoral students,Part time,3,395
10635,r545,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Full time,3,6
10635,r546,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Master's students,Part time,3,4
10635,r547,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Full time,3,51
10635,r548,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Number imputed,Doctoral students,Part time,3,0
10635,r549,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Full time,3,0.4
10635,r550,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Master's students,Part time,3,0.5
10635,r551,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Full time,3,1.1
10635,r552,"Fall 2021, all surveyed fields -> Engineering -> Metallurgical, mining, materials and related engineering fields",Imputation rate (%),Doctoral students,Part time,3,0.0
10635,r553,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Total in survey,Master's students,Full time,3,6217
10635,r554,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Total in survey,Master's students,Part time,3,6059
10635,r555,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Total in survey,Doctoral students,Full time,3,6286
10635,r556,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Total in survey,Doctoral students,Part time,3,1472
10635,r557,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Number imputed,Master's students,Full time,3,65
10635,r558,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Number imputed,Master's students,Part time,3,59
10635,r559,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Number imputed,Doctoral students,Full time,3,47
10635,r560,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Number imputed,Doctoral students,Part time,3,18
10635,r561,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Imputation rate (%),Master's students,Full time,3,1.0
10635,r562,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Imputation rate (%),Master's students,Part time,3,1.0
10635,r563,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Full time,3,0.7
10635,r564,"Fall 2021, all surveyed fields -> Engineering -> Other engineering",Imputation rate (%),Doctoral students,Part time,3,1.2
10635,r565,"Fall 2021, all surveyed fields -> Health",Total in survey,Master's students,Full time,3,43445
10635,r566,"Fall 2021, all surveyed fields -> Health",Total in survey,Master's students,Part time,3,22246
10635,r567,"Fall 2021, all surveyed fields -> Health",Total in survey,Doctoral students,Full time,3,11318
10635,r568,"Fall 2021, all surveyed fields -> Health",Total in survey,Doctoral students,Part time,3,5313
10635,r569,"Fall 2021, all surveyed fields -> Health",Number imputed,Master's students,Full time,3,904
10635,r570,"Fall 2021, all surveyed fields -> Health",Number imputed,Master's students,Part time,3,211
10635,r571,"Fall 2021, all surveyed fields -> Health",Number imputed,Doctoral students,Full time,3,89
10635,r572,"Fall 2021, all surveyed fields -> Health",Number imputed,Doctoral students,Part time,3,185
10635,r573,"Fall 2021, all surveyed fields -> Health",Imputation rate (%),Master's students,Full time,3,2.1
10635,r574,"Fall 2021, all surveyed fields -> Health",Imputation rate (%),Master's students,Part time,3,0.9
10635,r575,"Fall 2021, all surveyed fields -> Health",Imputation rate (%),Doctoral students,Full time,3,0.8
10635,r576,"Fall 2021, all surveyed fields -> Health",Imputation rate (%),Doctoral students,Part time,3,3.5
10635,r577,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Total in survey,Master's students,Full time,3,20189
10635,r578,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Total in survey,Master's students,Part time,3,13832
10635,r579,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Total in survey,Doctoral students,Full time,3,3699
10635,r580,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Total in survey,Doctoral students,Part time,3,1913
10635,r581,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Number imputed,Master's students,Full time,3,150
10635,r582,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Number imputed,Master's students,Part time,3,150
10635,r583,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Number imputed,Doctoral students,Full time,3,5
10635,r584,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Number imputed,Doctoral students,Part time,3,66
10635,r585,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Master's students,Full time,3,0.7
10635,r586,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Master's students,Part time,3,1.1
10635,r587,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Full time,3,0.1
10635,r588,"Fall 2021, all surveyed fields -> Health -> Clinical medicine",Imputation rate (%),Doctoral students,Part time,3,3.5
10635,r589,"Fall 2021, all surveyed fields -> Health -> Other health",Total in survey,Master's students,Full time,3,23256
10635,r590,"Fall 2021, all surveyed fields -> Health -> Other health",Total in survey,Master's students,Part time,3,8414
10635,r591,"Fall 2021, all surveyed fields -> Health -> Other health",Total in survey,Doctoral students,Full time,3,7619
10635,r592,"Fall 2021, all surveyed fields -> Health -> Other health",Total in survey,Doctoral students,Part time,3,3400
10635,r593,"Fall 2021, all surveyed fields -> Health -> Other health",Number imputed,Master's students,Full time,3,754
10635,r594,"Fall 2021, all surveyed fields -> Health -> Other health",Number imputed,Master's students,Part time,3,61
10635,r595,"Fall 2021, all surveyed fields -> Health -> Other health",Number imputed,Doctoral students,Full time,3,84
10635,r596,"Fall 2021, all surveyed fields -> Health -> Other health",Number imputed,Doctoral students,Part time,3,119
10635,r597,"Fall 2021, all surveyed fields -> Health -> Other health",Imputation rate (%),Master's students,Full time,3,3.2
10635,r598,"Fall 2021, all surveyed fields -> Health -> Other health",Imputation rate (%),Master's students,Part time,3,0.7
10635,r599,"Fall 2021, all surveyed fields -> Health -> Other health",Imputation rate (%),Doctoral students,Full time,3,1.1
10635,r600,"Fall 2021, all surveyed fields -> Health -> Other health",Imputation rate (%),Doctoral students,Part time,3,3.5
10635,r601,"Fall 2020, all surveyed fields<sup>a</sup>",Total in survey,Master's students,Full time,3,243859
10635,r602,"Fall 2020, all surveyed fields<sup>a</sup>",Total in survey,Master's students,Part time,3,170619
10635,r603,"Fall 2020, all surveyed fields<sup>a</sup>",Total in survey,Doctoral students,Full time,3,247656
10635,r604,"Fall 2020, all surveyed fields<sup>a</sup>",Total in survey,Doctoral students,Part time,3,35679
10635,r605,"Fall 2020, all surveyed fields<sup>a</sup>",Number imputed,Master's students,Full time,3,6582
10635,r606,"Fall 2020, all surveyed fields<sup>a</sup>",Number imputed,Master's students,Part time,3,3837
10635,r607,"Fall 2020, all surveyed fields<sup>a</sup>",Number imputed,Doctoral students,Full time,3,6512
10635,r608,"Fall 2020, all surveyed fields<sup>a</sup>",Number imputed,Doctoral students,Part time,3,993
10635,r609,"Fall 2020, all surveyed fields<sup>a</sup>",Imputation rate (%),Master's students,Full time,3,2.7
10635,r610,"Fall 2020, all surveyed fields<sup>a</sup>",Imputation rate (%),Master's students,Part time,3,2.2
10635,r611,"Fall 2020, all surveyed fields<sup>a</sup>",Imputation rate (%),Doctoral students,Full time,3,2.6
10635,r612,"Fall 2020, all surveyed fields<sup>a</sup>",Imputation rate (%),Doctoral students,Part time,3,2.8
10635,r613,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Total in survey,Master's students,Full time,3,155502
10635,r614,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Total in survey,Master's students,Part time,3,112402
10635,r615,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Total in survey,Doctoral students,Full time,3,175039
10635,r616,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Total in survey,Doctoral students,Part time,3,21703
10635,r617,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Number imputed,Master's students,Full time,3,4867
10635,r618,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Number imputed,Master's students,Part time,3,2712
10635,r619,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Number imputed,Doctoral students,Full time,3,5558
10635,r620,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Number imputed,Doctoral students,Part time,3,558
10635,r621,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Imputation rate (%),Master's students,Full time,3,3.1
10635,r622,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Imputation rate (%),Master's students,Part time,3,2.4
10635,r623,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Imputation rate (%),Doctoral students,Full time,3,3.2
10635,r624,"Fall 2020, all surveyed fields<sup>a</sup> -> Science",Imputation rate (%),Doctoral students,Part time,3,2.6
10635,r625,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Total in survey,Master's students,Full time,3,3731
10635,r626,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Total in survey,Master's students,Part time,3,2756
10635,r627,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Total in survey,Doctoral students,Full time,3,3540
10635,r628,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Total in survey,Doctoral students,Part time,3,773
10635,r629,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Number imputed,Master's students,Full time,3,64
10635,r630,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Number imputed,Master's students,Part time,3,52
10635,r631,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Number imputed,Doctoral students,Full time,3,40
10635,r632,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Number imputed,Doctoral students,Part time,3,6
10635,r633,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Imputation rate (%),Master's students,Full time,3,1.7
10635,r634,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Imputation rate (%),Master's students,Part time,3,1.9
10635,r635,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Imputation rate (%),Doctoral students,Full time,3,1.1
10635,r636,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Agricultural and veterinary sciences",Imputation rate (%),Doctoral students,Part time,3,0.8
10635,r637,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Full time,3,26473
10635,r638,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Total in survey,Master's students,Part time,3,13447
10635,r639,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Full time,3,51107
10635,r640,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Total in survey,Doctoral students,Part time,3,3798
10635,r641,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Full time,3,618
10635,r642,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Number imputed,Master's students,Part time,3,383
10635,r643,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Full time,3,1650
10635,r644,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Number imputed,Doctoral students,Part time,3,108
10635,r645,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Full time,3,2.3
10635,r646,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Imputation rate (%),Master's students,Part time,3,2.8
10635,r647,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Full time,3,3.2
10635,r648,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Biological and biomedical sciences",Imputation rate (%),Doctoral students,Part time,3,2.8
10635,r649,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Total in survey,Master's students,Full time,3,39929
10635,r650,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Total in survey,Master's students,Part time,3,40761
10635,r651,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Total in survey,Doctoral students,Full time,3,15473
10635,r652,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Total in survey,Doctoral students,Part time,3,2701
10635,r653,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Number imputed,Master's students,Full time,3,1970
10635,r654,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Number imputed,Master's students,Part time,3,692
10635,r655,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Number imputed,Doctoral students,Full time,3,560
10635,r656,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Number imputed,Doctoral students,Part time,3,109
10635,r657,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Full time,3,4.9
10635,r658,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Imputation rate (%),Master's students,Part time,3,1.7
10635,r659,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Full time,3,3.6
10635,r660,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Computer and information sciences",Imputation rate (%),Doctoral students,Part time,3,4.0
10635,r661,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Full time,3,3649
10635,r662,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Master's students,Part time,3,1628
10635,r663,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Full time,3,5807
10635,r664,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Total in survey,Doctoral students,Part time,3,708
10635,r665,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Full time,3,90
10635,r666,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Master's students,Part time,3,58
10635,r667,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Full time,3,216
10635,r668,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Number imputed,Doctoral students,Part time,3,16
10635,r669,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Full time,3,2.5
10635,r670,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Master's students,Part time,3,3.6
10635,r671,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Full time,3,3.7
10635,r672,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Geosciences, atmospheric sciences, and ocean sciences",Imputation rate (%),Doctoral students,Part time,3,2.3
10635,r673,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Total in survey,Master's students,Full time,3,11622
10635,r674,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Total in survey,Master's students,Part time,3,6662
10635,r675,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Full time,3,12419
10635,r676,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Total in survey,Doctoral students,Part time,3,1268
10635,r677,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Number imputed,Master's students,Full time,3,124
10635,r678,"Fall 2020, all surveyed fields<sup>a</sup> -> Science -> Mathematics and statistics",Number imputed,Master's students,Part time,3,96
