table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_all_federal_r_d_expenditures,field_dod,field_doe,field_hhs,field_nasa,field_nsf,field_usda,field_othera
10118,r260,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,259,"['14,756', '']","['108', '']","['8,749', '']","['3,377', '']","['0', '']","['2,498', '']","['24', '']","['0', '']"
10118,r261,All institutions -> American U.,All institutions,American U.,2,260,"['14,752', '']","['586', '']","['50', '']","['1,654', '']","['2,621', '']","['3,617', '']","['304', '']","['5,920', '']"
10118,r262,"All institutions -> Texas Tech U., Health Sciences Center",All institutions,"Texas Tech U., Health Sciences Center",2,261,"['14,620', '']","['488', '']","['0', '']","['13,608', '']","['0', '']","['423', '']","['101', '']","['0', '']"
10118,r263,"All institutions -> U. Texas Health Science Center, Tyler",All institutions,"U. Texas Health Science Center, Tyler",2,262,"['14,362', '']","['183', '']","['201', '']","['13,978', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r264,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,263,"['13,709', '']","['1,188', '']","['1,116', '']","['7,334', '']","['1', '']","['2,856', '']","['138', '']","['1,076', '']"
10118,r265,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,264,"['13,702', '']","['301', '']","['279', '']","['9,291', '']","['41', '']","['3,152', '']","['0', '']","['638', '']"
10118,r266,"All institutions -> Southern Illinois U., Carbondale",All institutions,"Southern Illinois U., Carbondale",2,265,"['13,582', '']","['923', '']","['228', '']","['6,131', '']","['125', '']","['1,655', '']","['1,095', '']","['3,425', '']"
10118,r267,All institutions -> Albany Medical C.,All institutions,Albany Medical C.,2,266,"['13,384', '']","['400', '']","['0', '']","['12,984', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r268,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,267,"['12,895', '']","['650', '']","['2,596', '']","['2,430', '']","['432', '']","['4,331', '']","['0', '']","['2,456', '']"
10118,r269,All institutions -> U. Colorado Denver<sup>d</sup>,All institutions,U. Colorado Denver<sup>d</sup>,2,268,"['12,668', '']","['610', '']","['210', '']","['5,461', '']","['267', '']","['3,900', '']","['55', '']","['2,165', '']"
10118,r270,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,269,"['12,580', '']","['5,729', '']","['239', '']","['3,557', '']","['132', '']","['2,560', '']","['259', '']","['104', '']"
10118,r271,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,270,"['12,511', '']","['11,932', '']","['0', '']","['0', '']","['64', '']","['0', '']","['0', '']","['515', '']"
10118,r272,All institutions -> Creighton U.,All institutions,Creighton U.,2,271,"['12,022', '']","['1,171', 'i']","['290', 'i']","['9,278', 'i']","['151', 'i']","['792', 'i']","['42', 'i']","['298', 'i']"
10118,r273,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,272,"['11,880', '']","['0', '']","['0', '']","['10,647', '']","['0', '']","['226', '']","['0', '']","['1,007', '']"
10118,r274,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,273,"['11,739', '']","['1,059', '']","['123', '']","['6,369', '']","['34', '']","['2,200', '']","['374', '']","['1,580', '']"
10118,r275,All institutions -> Xavier U. Louisiana,All institutions,Xavier U. Louisiana,2,274,"['11,733', '']","['465', '']","['0', '']","['9,707', '']","['559', '']","['990', '']","['0', '']","['12', '']"
10118,r276,All institutions -> Prairie View A&M U.,All institutions,Prairie View A&M U.,2,275,"['11,665', '']","['1,745', '']","['1,313', '']","['5', '']","['717', '']","['1,981', '']","['5,610', '']","['294', '']"
10118,r277,All institutions -> Hampton U.,All institutions,Hampton U.,2,276,"['11,274', '']","['1,448', '']","['832', '']","['1,557', '']","['4,035', '']","['3,402', '']","['0', '']","['0', '']"
10118,r278,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,277,"['11,162', '']","['4,058', '']","['12', '']","['771', '']","['75', '']","['2,726', '']","['3', '']","['3,517', '']"
10118,r279,All institutions -> Chapman U.,All institutions,Chapman U.,2,278,"['11,098', '']","['1,562', '']","['0', '']","['6,762', '']","['245', '']","['981', '']","['772', '']","['776', '']"
10118,r280,All institutions -> U. Akron,All institutions,U. Akron,2,279,"['11,036', '']","['1,554', '']","['1,061', '']","['1,722', '']","['1,235', '']","['4,580', '']","['1', '']","['883', '']"
10118,r281,All institutions -> Florida Institute of Technology,All institutions,Florida Institute of Technology,2,280,"['10,970', '']","['3,709', '']","['349', '']","['773', '']","['1,597', '']","['1,260', '']","['333', '']","['2,949', '']"
10118,r282,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,281,"['10,859', '']","['346', '']","['661', '']","['1,033', '']","['38', '']","['1,099', '']","['7,328', '']","['354', '']"
10118,r283,All institutions -> Charles R. Drew U. of Medicine and Science,All institutions,Charles R. Drew U. of Medicine and Science,2,282,"['10,656', '']","['731', '']","['0', '']","['9,925', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r284,All institutions -> Miami U.,All institutions,Miami U.,2,283,"['10,277', '']","['873', '']","['280', '']","['4,147', '']","['235', '']","['3,372', '']","['118', '']","['1,252', '']"
10118,r285,"All institutions -> Teachers C., Columbia U.",All institutions,"Teachers C., Columbia U.",2,284,"['10,177', '']","['0', '']","['0', '']","['401', '']","['0', '']","['3,587', '']","['0', '']","['6,189', '']"
10118,r286,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,285,"['10,147', '']","['9,152', '']","['305', '']","['0', '']","['72', '']","['618', '']","['0', '']","['0', '']"
10118,r287,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,286,"['10,084', '']","['8,287', '']","['72', '']","['120', '']","['109', '']","['507', '']","['386', '']","['603', '']"
10118,r288,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,287,"['9,859', '']","['599', '']","['845', '']","['174', '']","['2,057', '']","['4,111', '']","['1,978', '']","['95', '']"
10118,r289,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,288,"['9,840', '']","['141', '']","['3,075', '']","['1,613', '']","['124', '']","['3,106', '']","['18', '']","['1,763', '']"
10118,r290,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,289,"['9,773', '']","['44', '']","['1,651', '']","['3,482', '']","['38', '']","['1,823', '']","['2', '']","['2,733', '']"
10118,r291,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,290,"['9,715', '']","['239', '']","['0', '']","['8,690', '']","['17', '']","['378', '']","['74', '']","['317', '']"
10118,r292,All institutions -> Oakland U.,All institutions,Oakland U.,2,291,"['9,533', '']","['916', '']","['131', '']","['4,880', '']","['36', '']","['3,400', '']","['0', '']","['170', '']"
10118,r293,All institutions -> Northeast Ohio Medical U.,All institutions,Northeast Ohio Medical U.,2,292,"['9,400', '']","['188', '']","['0', '']","['8,847', '']","['0', '']","['256', '']","['0', '']","['109', '']"
10118,r294,All institutions -> Alcorn State U.,All institutions,Alcorn State U.,2,293,"['9,361', 'i']","['71', 'i']","['48', 'i']","['287', 'i']","['1', 'i']","['129', 'i']","['8,824', 'i']","['1', 'i']"
10118,r295,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,294,"['9,314', '']","['3,657', '']","['0', '']","['2,856', '']","['0', '']","['138', '']","['9', '']","['2,654', '']"
10118,r296,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,295,"['9,221', '']","['1,408', 'i']","['564', 'i']","['4,916', 'i']","['134', 'i']","['1,098', 'i']","['352', 'i']","['749', 'i']"
10118,r297,All institutions -> Loma Linda U.,All institutions,Loma Linda U.,2,296,"['9,134', '']","['1', '']","['25', '']","['7,726', '']","['1,359', '']","['0', '']","['0', '']","['23', '']"
10118,r298,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,297,"['9,080', '']","['48', '']","['3,304', '']","['1,662', '']","['249', '']","['3,438', '']","['56', '']","['323', '']"
10118,r299,All institutions -> New York Medical C.,All institutions,New York Medical C.,2,298,"['9,070', '']","['0', '']","['314', '']","['8,756', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r300,"All institutions -> U. Maryland, Eastern Shore",All institutions,"U. Maryland, Eastern Shore",2,299,"['9,062', '']","['385', '']","['214', '']","['323', '']","['0', '']","['956', '']","['4,266', '']","['2,918', '']"
10118,r301,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,300,"['8,997', '']","['0', '']","['341', '']","['144', '']","['24', '']","['1,880', '']","['594', '']","['6,014', '']"
10118,r302,"All institutions -> Lincoln U., Jefferson City",All institutions,"Lincoln U., Jefferson City",2,301,"['8,988', '']","['0', '']","['0', '']","['0', '']","['0', '']","['265', '']","['8,723', '']","['0', '']"
10118,r303,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,302,"['8,903', '']","['0', '']","['0', '']","['5,008', '']","['100', '']","['1,247', '']","['0', '']","['2,548', '']"
10118,r304,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,303,"['8,834', '']","['1,660', '']","['288', '']","['584', '']","['148', '']","['3,876', '']","['90', '']","['2,188', '']"
10118,r305,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,304,"['8,673', '']","['41', '']","['1,449', '']","['1,932', '']","['0', '']","['2,191', '']","['228', '']","['2,832', '']"
10118,r306,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,305,"['8,605', '']","['292', '']","['102', '']","['2,636', '']","['356', '']","['4,479', '']","['54', '']","['686', '']"
10118,r307,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,306,"['8,270', '']","['1,152', '']","['49', '']","['87', '']","['163', '']","['947', '']","['0', '']","['5,872', '']"
10118,r308,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,307,"['8,225', '']","['448', '']","['40', '']","['1,436', '']","['181', '']","['1,516', '']","['2,701', '']","['1,903', '']"
10118,r309,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,308,"['8,156', '']","['301', '']","['1,319', '']","['301', '']","['164', '']","['2,884', '']","['773', '']","['2,414', '']"
10118,r310,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,309,"['7,986', '']","['1,441', '']","['0', '']","['2,063', '']","['370', '']","['2,150', '']","['22', '']","['1,940', '']"
10118,r311,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,310,"['7,918', '']","['124', '']","['488', '']","['2,218', '']","['75', '']","['2,867', '']","['237', '']","['1,909', '']"
10118,r312,"All institutions -> SUNY, C. of Environmental Science and Forestry",All institutions,"SUNY, C. of Environmental Science and Forestry",2,311,"['7,766', '']","['415', '']","['6', '']","['176', '']","['243', '']","['1,288', '']","['1,957', '']","['3,681', '']"
10118,r313,All institutions -> U. North Florida,All institutions,U. North Florida,2,312,"['7,758', '']","['169', '']","['66', '']","['2,909', '']","['80', '']","['936', '']","['54', '']","['3,544', '']"
10118,r314,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,313,"['7,550', '']","['0', '']","['0', '']","['3,443', '']","['0', '']","['1,247', '']","['0', '']","['2,860', '']"
10118,r315,All institutions -> Rosalind Franklin U. of Medicine and Science,All institutions,Rosalind Franklin U. of Medicine and Science,2,314,"['7,292', '']","['431', '']","['0', '']","['6,649', '']","['0', '']","['0', '']","['0', '']","['212', '']"
10118,r316,All institutions -> Fort Valley State U.,All institutions,Fort Valley State U.,2,315,"['7,265', '']","['0', '']","['0', '']","['80', '']","['0', '']","['641', '']","['6,131', '']","['413', '']"
10118,r317,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,316,"['7,178', '']","['393', '']","['7', '']","['648', '']","['130', '']","['2,159', '']","['0', '']","['3,841', '']"
10118,r318,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,317,"['7,131', '']","['2,553', '']","['0', '']","['4,153', '']","['0', '']","['14', '']","['411', '']","['0', '']"
10118,r319,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,318,"['7,115', '']","['1,043', '']","['169', '']","['73', '']","['157', '']","['1,735', '']","['3,811', '']","['127', '']"
10118,r320,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,319,"['6,693', '']","['94', '']","['0', '']","['772', '']","['99', '']","['3,345', '']","['1', '']","['2,382', '']"
10118,r321,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,320,"['6,675', '']","['2,761', '']","['157', '']","['727', '']","['1,336', '']","['936', '']","['143', '']","['615', '']"
10118,r322,"All institutions -> California State U., Sacramento",All institutions,"California State U., Sacramento",2,321,"['6,646', '']","['0', '']","['0', '']","['198', '']","['0', '']","['1,353', '']","['400', '']","['4,695', '']"
10118,r323,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,322,"['6,482', '']","['15', '']","['0', '']","['2,290', '']","['64', '']","['800', '']","['5', '']","['3,308', '']"
10118,r324,All institutions -> Villanova U.,All institutions,Villanova U.,2,323,"['6,476', '']","['867', '']","['23', '']","['1,259', '']","['737', '']","['3,049', '']","['0', '']","['541', '']"
10118,r325,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,324,"['6,347', '']","['0', '']","['121', '']","['408', '']","['587', '']","['4,583', '']","['18', '']","['630', '']"
10118,r326,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,325,"['6,309', '']","['1,042', '']","['0', '']","['2,832', '']","['0', '']","['817', '']","['0', '']","['1,618', '']"
10118,r327,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,326,"['6,136', '']","['880', '']","['19', '']","['2,054', '']","['0', '']","['2,424', '']","['143', '']","['616', '']"
10118,r328,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,327,"['6,122', '']","['51', '']","['344', '']","['270', '']","['4', '']","['2,292', '']","['324', '']","['2,837', '']"
10118,r329,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,328,"['5,928', '']","['340', '']","['44', '']","['1,255', '']","['191', '']","['2,887', '']","['757', '']","['454', '']"
10118,r330,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,329,"['5,895', '']","['777', '']","['81', '']","['2,681', '']","['91', '']","['2,069', '']","['196', '']","['0', '']"
10118,r331,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,330,"['5,893', '']","['1,659', '']","['841', '']","['323', '']","['142', '']","['1,875', '']","['145', '']","['908', '']"
10118,r332,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,331,"['5,777', '']","['22', '']","['0', '']","['2,201', '']","['0', '']","['819', '']","['0', '']","['2,735', '']"
10118,r333,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,332,"['5,734', '']","['1,498', '']","['36', '']","['784', '']","['276', '']","['2,152', '']","['441', '']","['547', '']"
10118,r334,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,333,"['5,670', '']","['137', '']","['258', '']","['4,579', '']","['39', '']","['436', '']","['0', '']","['221', '']"
10118,r335,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,334,"['5,664', '']","['0', '']","['631', '']","['1,197', '']","['0', '']","['3,170', '']","['58', '']","['608', '']"
10118,r336,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,335,"['5,600', '']","['3,091', '']","['208', '']","['417', '']","['231', '']","['655', '']","['134', '']","['864', '']"
10118,r337,All institutions -> Central State U.,All institutions,Central State U.,2,336,"['5,576', '']","['668', '']","['0', '']","['261', '']","['23', '']","['481', '']","['4,103', '']","['40', '']"
10118,r338,All institutions -> Naval War C.,All institutions,Naval War C.,2,337,"['5,529', '']","['5,529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r339,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,338,"['5,496', 'i']","['1,399', 'i']","['0', 'i']","['477', 'i']","['0', 'i']","['151', 'i']","['1,755', 'i']","['1,714', 'i']"
10118,r340,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,339,"['5,407', '']","['299', '']","['83', '']","['493', '']","['239', '']","['2,714', '']","['474', '']","['1,105', '']"
10118,r341,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,340,"['5,372', '']","['85', '']","['135', '']","['2,720', '']","['0', '']","['110', '']","['0', '']","['2,322', '']"
10118,r342,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,341,"['5,345', '']","['1,510', '']","['142', '']","['549', '']","['3', '']","['3,082', '']","['0', '']","['59', '']"
10118,r343,All institutions -> Ball State U.,All institutions,Ball State U.,2,342,"['5,302', '']","['0', '']","['0', '']","['3,560', '']","['20', '']","['610', '']","['164', '']","['948', '']"
10118,r344,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,343,"['5,292', '']","['262', '']","['47', '']","['806', '']","['92', '']","['600', '']","['392', '']","['3,093', '']"
10118,r345,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,344,"['5,267', '']","['626', '']","['0', '']","['1,700', '']","['508', '']","['1,885', '']","['0', '']","['548', '']"
10118,r346,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,345,"['5,214', '']","['1,149', '']","['762', '']","['128', '']","['0', '']","['2,674', '']","['22', '']","['479', '']"
10118,r347,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,346,"['5,189', '']","['0', '']","['0', '']","['1,469', '']","['153', '']","['2,886', '']","['5', '']","['676', '']"
10118,r348,All institutions -> Tarleton State U.,All institutions,Tarleton State U.,2,347,"['5,055', '']","['0', '']","['0', '']","['0', '']","['0', '']","['387', '']","['4,523', '']","['145', '']"
10118,r349,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,348,"['5,051', '']","['119', '']","['0', '']","['345', '']","['1,656', '']","['2,163', '']","['342', '']","['426', '']"
10118,r350,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,349,"['4,936', '']","['137', '']","['0', '']","['913', '']","['0', '']","['850', '']","['658', '']","['2,378', '']"
10118,r351,All institutions -> Fordham U.,All institutions,Fordham U.,2,350,"['4,856', '']","['356', '']","['65', '']","['2,651', '']","['0', '']","['836', '']","['44', '']","['904', '']"
10118,r352,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,351,"['4,853', '']","['0', '']","['36', '']","['0', '']","['10', '']","['201', '']","['0', '']","['4,606', '']"
10118,r353,All institutions -> Kentucky State U.,All institutions,Kentucky State U.,2,352,"['4,743', '']","['0', '']","['0', '']","['0', '']","['4', '']","['124', '']","['4,615', '']","['0', '']"
10118,r354,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,353,"['4,663', '']","['387', '']","['0', '']","['4,164', '']","['0', '']","['112', '']","['0', '']","['0', '']"
10118,r355,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,354,"['4,628', '']","['0', '']","['0', '']","['4,628', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r356,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,355,"['4,623', '']","['0', '']","['23', '']","['3,333', '']","['0', '']","['1,151', '']","['78', '']","['38', '']"
10118,r357,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,356,"['4,573', '']","['96', '']","['0', '']","['2,983', '']","['21', '']","['924', '']","['136', '']","['413', '']"
10118,r358,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,357,"['4,553', '']","['273', '']","['29', '']","['471', '']","['118', '']","['1,394', '']","['24', '']","['2,244', '']"
10118,r359,All institutions -> C. Charleston,All institutions,C. Charleston,2,358,"['4,485', '']","['0', '']","['0', '']","['409', '']","['2,136', '']","['1,004', '']","['157', '']","['779', '']"
10118,r360,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,359,"['4,347', '']","['163', '']","['49', '']","['423', '']","['169', '']","['1,409', '']","['1,230', '']","['904', '']"
10118,r361,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,360,"['4,298', '']","['0', '']","['0', '']","['849', '']","['227', '']","['881', '']","['120', '']","['2,221', '']"
10118,r362,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,361,"['4,278', '']","['0', '']","['0', '']","['0', '']","['14', '']","['85', '']","['3,827', '']","['352', '']"
10118,r363,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,362,"['4,270', 'i']","['0', 'i']","['845', 'i']","['1,321', 'i']","['78', 'i']","['1,770', 'i']","['139', 'i']","['117', 'i']"
10118,r364,"All institutions -> Southern U. and A&M C., Agricultural Research and Extension Center",All institutions,"Southern U. and A&M C., Agricultural Research and Extension Center",2,363,"['4,261', '']","['0', '']","['0', '']","['140', '']","['0', '']","['0', '']","['4,121', '']","['0', '']"
10118,r365,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,364,"['4,032', '']","['1,983', '']","['153', '']","['154', '']","['0', '']","['37', '']","['1,650', '']","['55', '']"
10118,r366,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,365,"['4,009', '']","['473', '']","['0', '']","['440', '']","['0', '']","['2,856', '']","['45', '']","['195', '']"
10118,r367,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,366,"['3,976', '']","['2,434', '']","['0', '']","['0', '']","['0', '']","['1,542', '']","['0', '']","['0', '']"
10118,r368,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,367,"['3,932', '']","['0', '']","['113', '']","['590', '']","['9', '']","['1,632', '']","['863', '']","['725', '']"
10118,r369,All institutions -> National Defense U.,All institutions,National Defense U.,2,368,"['3,920', '']","['3,920', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10118,r370,All institutions -> Barnard C.,All institutions,Barnard C.,2,369,"['3,758', '']","['0', '']","['425', '']","['1,123', '']","['70', '']","['2,140', '']","['0', '']","['0', '']"
10118,r371,All institutions -> DePaul U.,All institutions,DePaul U.,2,370,"['3,757', '']","['0', '']","['20', '']","['1,830', '']","['75', '']","['1,688', '']","['0', '']","['144', '']"
10118,r372,All institutions -> Citadel Military C. South Carolina,All institutions,Citadel Military C. South Carolina,2,371,"['3,741', '']","['2,507', '']","['0', '']","['80', '']","['72', '']","['718', '']","['0', '']","['364', '']"
10118,r373,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,372,"['3,734', '']","['0', '']","['0', '']","['989', '']","['0', '']","['591', '']","['109', '']","['2,045', '']"
10118,r374,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,373,"['3,699', '']","['0', '']","['0', '']","['59', '']","['210', '']","['3,430', '']","['0', '']","['0', '']"
10118,r375,All institutions -> Hope C.,All institutions,Hope C.,2,374,"['3,691', '']","['0', '']","['25', '']","['1,908', '']","['140', '']","['1,370', '']","['0', '']","['248', '']"
10118,r376,All institutions -> U. New England,All institutions,U. New England,2,375,"['3,660', '']","['0', '']","['107', '']","['3,296', '']","['0', '']","['176', '']","['4', '']","['77', '']"
10118,r377,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,376,"['3,652', '']","['69', '']","['139', '']","['1,725', '']","['231', '']","['1,483', '']","['2', '']","['3', '']"
10118,r378,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,377,"['3,635', '']","['0', '']","['0', '']","['0', '']","['1', '']","['28', '']","['0', '']","['3,606', '']"
10118,r379,All institutions -> Langston U.,All institutions,Langston U.,2,378,"['3,616', '']","['600', '']","['0', '']","['269', '']","['175', '']","['60', '']","['2,495', '']","['17', '']"
10118,r380,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,379,"['3,595', '']","['255', '']","['172', '']","['432', '']","['163', '']","['2,492', '']","['5', '']","['76', '']"
10118,r381,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,380,"['3,533', '']","['2,301', '']","['24', '']","['393', '']","['69', '']","['611', '']","['0', '']","['135', '']"
10118,r382,All institutions -> Fisk U.,All institutions,Fisk U.,2,381,"['3,486', '']","['533', '']","['19', '']","['329', '']","['50', '']","['2,199', '']","['0', '']","['356', '']"
10118,r383,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,382,"['3,398', '']","['809', '']","['57', '']","['85', '']","['0', '']","['2,413', '']","['0', '']","['34', '']"
10118,r384,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,383,"['3,366', '']","['85', '']","['0', '']","['2,759', '']","['0', '']","['24', '']","['94', '']","['404', '']"
10118,r385,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,384,"['3,351', '']","['319', '']","['177', '']","['1,143', '']","['525', '']","['845', '']","['103', '']","['239', '']"
10118,r386,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,385,"['3,349', '']","['129', '']","['184', '']","['824', '']","['0', '']","['1,123', '']","['0', '']","['1,089', '']"
10118,r387,"All institutions -> U. Arkansas, Pine Bluff",All institutions,"U. Arkansas, Pine Bluff",2,386,"['3,306', '']","['131', '']","['0', '']","['141', '']","['11', '']","['125', '']","['2,790', '']","['108', '']"
10118,r388,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,387,"['3,290', '']","['157', '']","['78', '']","['1,592', '']","['21', '']","['1,217', '']","['45', '']","['180', '']"
10118,r389,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,388,"['3,287', '']","['0', '']","['0', '']","['2,167', '']","['20', '']","['795', '']","['0', '']","['305', '']"
10118,r390,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,389,"['3,262', '']","['71', '']","['5', '']","['25', '']","['0', '']","['613', '']","['30', '']","['2,518', '']"
10118,r391,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,390,"['3,250', '']","['320', '']","['24', '']","['1,214', '']","['0', '']","['890', '']","['130', '']","['672', '']"
10118,r392,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,391,"['3,172', '']","['63', '']","['0', '']","['2,812', '']","['0', '']","['0', '']","['0', '']","['297', '']"
10118,r393,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,392,"['3,171', '']","['495', '']","['1,193', '']","['153', '']","['31', '']","['697', '']","['66', '']","['536', '']"
10118,r394,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,393,"['3,156', '']","['592', '']","['1', '']","['887', '']","['0', '']","['1,308', '']","['0', '']","['368', '']"
10118,r395,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,394,"['3,127', '']","['35', '']","['87', '']","['1,220', '']","['159', '']","['611', '']","['536', '']","['479', '']"
10118,r396,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,395,"['2,988', '']","['384', '']","['0', '']","['1,639', '']","['0', '']","['964', '']","['1', '']","['0', '']"
10118,r397,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,396,"['2,930', '']","['340', '']","['0', '']","['971', '']","['213', '']","['1,349', '']","['0', '']","['57', '']"
