table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r397,United States -> Nevada,United States,Nevada,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r398,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r399,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['4,635', '']","['2,273', '']","['1,409', '']","['586', '']","['367', '']","['3,974', '']","['2,040', '']","['1,208', '']","['577', '']","['149', '']"
10168,r400,United States -> Nevada -> Public -> Nevada State C.,United States,Nevada,Public,Nevada State C.,4,"['912', '']","['912', '']","['0', '']","['0', '']","['0', '']","['912', '']","['912', '']","['0', '']","['0', '']","['0', '']"
10168,r401,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['8,868', 'i']","['2,451', 'i']","['1,724', 'i']","['2,026', 'i']","['2,667', 'i']","['7,104', '']","['1,928', '']","['1,339', '']","['1,478', '']","['2,359', '']"
10168,r402,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['15,951', '']","['10,351', '']","['1,478', '']","['1,834', '']","['2,288', '']","['13,666', '']","['8,628', '']","['1,392', '']","['1,520', '']","['2,126', '']"
10168,r403,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r404,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['30', '']","['30', '']","['0', '']","['0', '']","['0', '']","['30', '']","['30', '']","['0', '']","['0', '']","['0', '']"
10168,r405,United States -> New Hampshire,United States,New Hampshire,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r406,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r407,United States -> New Hampshire -> Public -> Plymouth State U.,United States,New Hampshire,Public,Plymouth State U.,4,"['332', '']","['260', '']","['46', '']","['0', '']","['26', '']","['319', '']","['247', '']","['46', '']","['0', '']","['26', '']"
10168,r408,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['35,593', '']","['21,327', '']","['2,465', '']","['5,637', '']","['6,164', '']","['34,836', '']","['20,680', '']","['2,442', '']","['5,637', '']","['6,077', '']"
10168,r409,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r410,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['31,209', '']","['19,152', '']","['2,454', '']","['8,905', '']","['698', '']","['26,674', '']","['16,520', '']","['1,936', '']","['7,550', '']","['668', '']"
10168,r411,United States -> New Jersey,United States,New Jersey,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r412,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r413,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['321', '']","['198', '']","['0', '']","['123', '']","['0', '']","['321', '']","['198', '']","['0', '']","['123', '']","['0', '']"
10168,r414,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['140', '']","['111', '']","['0', '']","['0', '']","['29', '']","['140', '']","['111', '']","['0', '']","['0', '']","['29', '']"
10168,r415,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['842', '']","['595', '']","['0', '']","['246', '']","['1', '']","['552', '']","['404', '']","['0', '']","['147', '']","['1', '']"
10168,r416,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['37,335', '']","['3,737', '']","['1,169', '']","['863', '']","['31,566', '']","['37,284', '']","['3,693', '']","['1,169', '']","['856', '']","['31,566', '']"
10168,r417,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,490', '']","['1,214', '']","['756', '']","['0', '']","['520', '']","['2,257', '']","['1,111', '']","['755', '']","['0', '']","['391', '']"
10168,r418,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['1,480', 'i']","['443', 'i']","['58', 'i']","['26', 'i']","['953', 'i']","['1,392', '']","['419', '']","['36', '']","['0', '']","['937', '']"
10168,r419,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['60,564', 'i']","['35,488', 'i']","['6,597', 'i']","['8,617', 'i']","['9,862', 'i']","['60,517', '']","['35,474', '']","['6,597', '']","['8,617', '']","['9,829', '']"
10168,r420,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,859', 'i']","['1,339', 'i']","['340', 'i']","['115', 'i']","['65', 'i']","['1,519', '']","['1,245', '']","['256', '']","['11', '']","['7', '']"
10168,r421,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['133', '']","['20', '']","['15', '']","['13', '']","['85', '']","['123', '']","['14', '']","['15', '']","['9', '']","['85', '']"
10168,r422,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['1,498', '']","['168', '']","['490', '']","['6', '']","['834', '']","['1,483', '']","['168', '']","['490', '']","['0', '']","['825', '']"
10168,r423,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r424,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['90', '']","['15', '']","['0', '']","['0', '']","['75', '']","['87', '']","['12', '']","['0', '']","['0', '']","['75', '']"
10168,r425,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['42,195', '']","['33,268', '']","['5,434', '']","['659', '']","['2,834', '']","['35,434', '']","['27,377', '']","['5,290', '']","['589', '']","['2,178', '']"
10168,r426,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['37', '']","['37', '']","['0', '']","['0', '']","['0', '']","['37', '']","['37', '']","['0', '']","['0', '']","['0', '']"
10168,r427,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['8,126', '']","['1,867', '']","['5,141', '']","['339', '']","['779', '']","['7,525', '']","['1,660', '']","['4,856', '']","['268', '']","['741', '']"
10168,r428,United States -> New Mexico,United States,New Mexico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r429,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r430,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['158', 'i']","['158', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['158', 'i']","['158', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10168,r431,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['15,636', '']","['1,510', '']","['3,199', '']","['6,299', '']","['4,628', '']","['15,177', '']","['1,510', '']","['3,199', '']","['6,299', '']","['4,169', '']"
10168,r432,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['18,642', '']","['6,316', '']","['9,041', '']","['1,078', '']","['2,207', '']","['17,932', '']","['5,968', '']","['9,004', '']","['1,075', '']","['1,885', '']"
10168,r433,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['47,554', '']","['15,913', '']","['16,596', '']","['6,012', '']","['9,033', '']","['46,931', '']","['15,586', '']","['16,427', '']","['5,885', '']","['9,033', '']"
10168,r434,United States -> New York,United States,New York,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r435,United States -> New York -> Public,United States,New York,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r436,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['1,289', '']","['964', '']","['45', '']","['266', '']","['14', '']","['1,228', '']","['964', '']","['5', '']","['259', '']","['0', '']"
10168,r437,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['138', '']","['75', '']","['0', '']","['63', '']","['0', '']","['97', '']","['49', '']","['0', '']","['48', '']","['0', '']"
10168,r438,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['163', '']","['104', '']","['0', '']","['59', '']","['0', '']","['163', '']","['104', '']","['0', '']","['59', '']","['0', '']"
10168,r439,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['238', '']","['162', '']","['7', '']","['69', '']","['0', '']","['238', '']","['162', '']","['7', '']","['69', '']","['0', '']"
10168,r440,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['4,970', '']","['2,923', '']","['159', '']","['1,328', '']","['560', '']","['4,641', '']","['2,801', '']","['159', '']","['1,121', '']","['560', '']"
10168,r441,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['1,800', '']","['651', '']","['0', '']","['249', '']","['900', '']","['1,724', '']","['613', '']","['0', '']","['249', '']","['862', '']"
10168,r442,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['5,368', '']","['3,532', '']","['618', '']","['1,143', '']","['75', '']","['4,711', '']","['3,503', '']","['618', '']","['515', '']","['75', '']"
10168,r443,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['3,964', '']","['3,272', '']","['127', '']","['564', '']","['1', '']","['3,704', '']","['3,232', '']","['127', '']","['345', '']","['0', '']"
10168,r444,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['902', '']","['709', '']","['0', '']","['183', '']","['10', '']","['796', '']","['635', '']","['0', '']","['154', '']","['7', '']"
10168,r445,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['307', '']","['299', '']","['8', '']","['0', '']","['0', '']","['192', '']","['192', '']","['0', '']","['0', '']","['0', '']"
10168,r446,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['57', '']","['15', '']","['0', '']","['42', '']","['0', '']","['57', '']","['15', '']","['0', '']","['42', '']","['0', '']"
10168,r447,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['367', '']","['294', '']","['5', '']","['22', '']","['46', '']","['343', '']","['282', '']","['5', '']","['22', '']","['34', '']"
10168,r448,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['99', '']","['0', '']","['99', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r449,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r450,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['5,735', '']","['1,558', '']","['1,111', '']","['2', '']","['3,064', '']","['5,638', '']","['1,558', '']","['1,078', '']","['2', '']","['3,000', '']"
10168,r451,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['738', '']","['658', '']","['0', '']","['6', '']","['74', '']","['676', '']","['658', '']","['0', '']","['6', '']","['12', '']"
10168,r452,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['442', '']","['334', '']","['23', '']","['0', '']","['85', '']","['350', '']","['265', '']","['0', '']","['0', '']","['85', '']"
10168,r453,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['2,362', '']","['997', '']","['74', '']","['588', '']","['703', '']","['1,466', '']","['856', '']","['31', '']","['566', '']","['13', '']"
10168,r454,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['101', '']","['95', '']","['0', '']","['6', '']","['0', '']","['101', '']","['95', '']","['0', '']","['6', '']","['0', '']"
10168,r455,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['182', '']","['154', '']","['0', '']","['0', '']","['28', '']","['182', '']","['154', '']","['0', '']","['0', '']","['28', '']"
10168,r456,"United States -> New York -> Public -> SUNY, Cobleskill",United States,New York,Public,"SUNY, Cobleskill",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r457,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['3,586', '']","['3,154', '']","['90', '']","['342', '']","['0', '']","['3,304', '']","['2,872', '']","['90', '']","['342', '']","['0', '']"
10168,r458,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['14', '']","['10', '']","['0', '']","['4', '']","['0', '']","['10', '']","['10', '']","['0', '']","['0', '']","['0', '']"
10168,r459,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r460,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['3,800', '']","['772', '']","['2,356', '']","['39', '']","['633', '']","['3,723', '']","['772', '']","['2,356', '']","['39', '']","['556', '']"
10168,r461,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['25,754', '']","['13,765', '']","['2,458', '']","['8,073', '']","['1,458', '']","['24,104', '']","['13,170', '']","['2,429', '']","['7,648', '']","['857', '']"
10168,r462,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['9,488', '']","['4,148', '']","['1,666', '']","['2,231', '']","['1,443', '']","['6,578', '']","['3,887', '']","['1,004', '']","['1,339', '']","['348', '']"
10168,r463,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['20,909', '']","['9,775', '']","['3,619', '']","['1,660', '']","['5,855', '']","['16,643', '']","['9,167', '']","['3,549', '']","['1,250', '']","['2,677', '']"
10168,r464,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['5,029', '']","['2,695', '']","['524', '']","['710', '']","['1,100', '']","['4,497', '']","['2,372', '']","['524', '']","['561', '']","['1,040', '']"
10168,r465,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r466,United States -> New York -> Private,United States,New York,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r467,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['206', '']","['128', '']","['0', '']","['78', '']","['0', '']","['206', '']","['128', '']","['0', '']","['78', '']","['0', '']"
10168,r468,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['1,732', '']","['1,196', '']","['17', '']","['519', '']","['0', '']","['1,732', '']","['1,196', '']","['17', '']","['519', '']","['0', '']"
10168,r469,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['26,201', '']","['20,745', '']","['666', '']","['4,071', '']","['719', '']","['23,711', '']","['18,802', '']","['597', '']","['3,715', '']","['597', '']"
10168,r470,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['294', '']","['252', '']","['42', '']","['0', '']","['0', '']","['292', '']","['250', '']","['42', '']","['0', '']","['0', '']"
10168,r471,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['259', '']","['259', '']","['0', '']","['0', '']","['0', '']","['243', '']","['243', '']","['0', '']","['0', '']","['0', '']"
10168,r472,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['33', '']","['33', '']","['0', '']","['0', '']","['0', '']","['33', '']","['33', '']","['0', '']","['0', '']","['0', '']"
10168,r473,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['1,825', '']","['1,103', '']","['372', '']","['224', '']","['126', '']","['1,420', '']","['942', '']","['362', '']","['116', '']","['0', '']"
10168,r474,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['11,811', 'i']","['6,265', 'i']","['2,005', 'i']","['2,659', 'i']","['882', 'i']","['10,641', 'i']","['5,824', 'i']","['1,775', 'i']","['2,270', 'i']","['772', 'i']"
10168,r475,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['95', '']","['34', '']","['0', '']","['60', '']","['1', '']","['25', '']","['24', '']","['0', '']","['1', '']","['0', '']"
10168,r476,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['151,435', '']","['77,750', '']","['13,878', '']","['27,477', '']","['32,330', '']","['122,960', '']","['68,428', '']","['12,563', '']","['20,752', '']","['21,217', '']"
10168,r477,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['110,178', '']","['75,672', '']","['5,809', '']","['27,514', '']","['1,183', '']","['92,603', '']","['65,978', '']","['5,754', '']","['20,050', '']","['821', '']"
10168,r478,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['1,113', '']","['934', '']","['0', '']","['38', '']","['141', '']","['1,113', '']","['934', '']","['0', '']","['38', '']","['141', '']"
10168,r479,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['114', '']","['110', '']","['0', '']","['4', '']","['0', '']","['114', '']","['110', '']","['0', '']","['4', '']","['0', '']"
10168,r480,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['473', '']","['35', '']","['0', '']","['0', '']","['438', '']","['444', '']","['25', '']","['0', '']","['0', '']","['419', '']"
10168,r481,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['506', '']","['109', '']","['0', '']","['397', '']","['0', '']","['345', '']","['87', '']","['0', '']","['258', '']","['0', '']"
10168,r482,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['92,270', '']","['52,397', '']","['7,397', '']","['31,029', '']","['1,447', '']","['86,695', '']","['48,744', '']","['7,397', '']","['29,339', '']","['1,215', '']"
10168,r483,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['160', '']","['160', '']","['0', '']","['0', '']","['0', '']","['125', '']","['125', '']","['0', '']","['0', '']","['0', '']"
10168,r484,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['502', '']","['495', '']","['0', '']","['7', '']","['0', '']","['502', '']","['495', '']","['0', '']","['7', '']","['0', '']"
10168,r485,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['4', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r486,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r487,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['839', '']","['585', '']","['0', '']","['181', '']","['73', '']","['581', '']","['576', '']","['0', '']","['0', '']","['5', '']"
10168,r488,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['440', '']","['440', '']","['0', '']","['0', '']","['0', '']","['440', '']","['440', '']","['0', '']","['0', '']","['0', '']"
10168,r489,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['1,697', '']","['1,382', '']","['315', '']","['0', '']","['0', '']","['1,697', '']","['1,382', '']","['315', '']","['0', '']","['0', '']"
10168,r490,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['102,774', '']","['64,192', '']","['10,559', '']","['26,295', '']","['1,728', '']","['92,199', '']","['61,009', '']","['9,792', '']","['20,325', '']","['1,073', '']"
10168,r491,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['162', '']","['161', '']","['0', '']","['1', '']","['0', '']","['162', '']","['161', '']","['0', '']","['1', '']","['0', '']"
10168,r492,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['20', '']","['20', '']","['0', '']","['0', '']","['0', '']","['20', '']","['20', '']","['0', '']","['0', '']","['0', '']"
10168,r493,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['12,496', '']","['7,352', '']","['4,865', '']","['192', '']","['87', '']","['11,249', '']","['6,909', '']","['4,078', '']","['192', '']","['70', '']"
10168,r494,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['10,908', '']","['2,637', '']","['5,086', '']","['3,012', '']","['173', '']","['9,126', '']","['2,590', '']","['4,943', '']","['1,566', '']","['27', '']"
10168,r495,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['14,764', '']","['9,181', '']","['31', '']","['5,552', '']","['0', '']","['13,846', '']","['9,181', '']","['31', '']","['4,634', '']","['0', '']"
10168,r496,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['92', '']","['92', '']","['0', '']","['0', '']","['0', '']","['80', '']","['80', '']","['0', '']","['0', '']","['0', '']"
10168,r497,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['324', '']","['301', '']","['23', '']","['0', '']","['0', '']","['324', '']","['301', '']","['23', '']","['0', '']","['0', '']"
10168,r498,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['7,524', '']","['4,590', '']","['864', '']","['1,916', '']","['154', '']","['6,651', '']","['4,044', '']","['864', '']","['1,625', '']","['118', '']"
10168,r499,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['4,449', '']","['2,056', '']","['0', '']","['1,985', '']","['408', '']","['2,755', '']","['1,490', '']","['0', '']","['1,135', '']","['130', '']"
10168,r500,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['37,879', '']","['27,328', '']","['9,343', '']","['1,176', '']","['32', '']","['35,365', '']","['25,527', '']","['8,640', '']","['1,176', '']","['22', '']"
10168,r501,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['62', '']","['6', '']","['56', '']","['0', '']","['0', '']","['62', '']","['6', '']","['56', '']","['0', '']","['0', '']"
10168,r502,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['284', '']","['58', '']","['0', '']","['203', '']","['23', '']","['73', '']","['49', '']","['0', '']","['24', '']","['0', '']"
10168,r503,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['595', '']","['595', '']","['0', '']","['0', '']","['0', '']","['595', '']","['595', '']","['0', '']","['0', '']","['0', '']"
10168,r504,United States -> North Carolina,United States,North Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r505,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r506,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['333', '']","['218', '']","['0', '']","['115', '']","['0', '']","['333', '']","['218', '']","['0', '']","['115', '']","['0', '']"
10168,r507,United States -> North Carolina -> Public -> East Carolina U.,United States,North Carolina,Public,East Carolina U.,4,"['6,920', '']","['4,713', '']","['328', '']","['849', '']","['1,030', '']","['6,626', '']","['4,650', '']","['328', '']","['688', '']","['960', '']"
10168,r508,United States -> North Carolina -> Public -> Elizabeth City State U.,United States,North Carolina,Public,Elizabeth City State U.,4,"['492', '']","['492', '']","['0', '']","['0', '']","['0', '']","['270', '']","['270', '']","['0', '']","['0', '']","['0', '']"
10168,r509,United States -> North Carolina -> Public -> Fayetteville State U.,United States,North Carolina,Public,Fayetteville State U.,4,"['479', '']","['479', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r510,United States -> North Carolina -> Public -> North Carolina A&T State U.,United States,North Carolina,Public,North Carolina A&T State U.,4,"['5,293', '']","['3,520', '']","['182', '']","['531', '']","['1,060', '']","['5,274', '']","['3,520', '']","['182', '']","['522', '']","['1,050', '']"
10168,r511,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['2,078', '']","['812', '']","['168', '']","['553', '']","['545', '']","['863', '']","['668', '']","['0', '']","['49', '']","['146', '']"
