table_id,row_id,time_period,_b_total_in_survey_b_level_1,_b_total_in_survey_b_level_2,_b_total_in_survey_b_level_3,_b_total_in_survey_b_hierarchy_depth,value
6018,r407,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Full time,3,2.0
6018,r408,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Multidisciplinary and interdisciplinary studies",Imputation rate (%),Doctoral students,Part time,3,0.5
6018,r409,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Master's students,Full time,3,5176
6018,r410,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Master's students,Part time,3,2890
6018,r411,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Full time,3,2925
6018,r412,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Total in survey,Doctoral students,Part time,3,752
6018,r413,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Master's students,Full time,3,74
6018,r414,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Master's students,Part time,3,30
6018,r415,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Full time,3,87
6018,r416,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Number imputed,Doctoral students,Part time,3,1
6018,r417,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Full time,3,1.4
6018,r418,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Master's students,Part time,3,1.0
6018,r419,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Full time,3,3.0
6018,r420,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Natural resources and conservation",Imputation rate (%),Doctoral students,Part time,3,0.1
6018,r421,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Master's students,Full time,3,3878
6018,r422,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Master's students,Part time,3,2483
6018,r423,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctoral students,Full time,3,34284
6018,r424,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Total in survey,Doctoral students,Part time,3,2222
6018,r425,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Master's students,Full time,3,113
6018,r426,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Master's students,Part time,3,27
6018,r427,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctoral students,Full time,3,843
6018,r428,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Number imputed,Doctoral students,Part time,3,30
6018,r429,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Master's students,Full time,3,2.9
6018,r430,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Master's students,Part time,3,1.1
6018,r431,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Full time,3,2.5
6018,r432,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Physical sciences",Imputation rate (%),Doctoral students,Part time,3,1.4
6018,r433,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Master's students,Full time,3,24547
6018,r434,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Master's students,Part time,3,16291
6018,r435,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctoral students,Full time,3,16546
6018,r436,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Total in survey,Doctoral students,Part time,3,3685
6018,r437,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Master's students,Full time,3,743
6018,r438,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Master's students,Part time,3,459
6018,r439,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctoral students,Full time,3,191
6018,r440,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Number imputed,Doctoral students,Part time,3,50
6018,r441,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Master's students,Full time,3,3.0
6018,r442,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Master's students,Part time,3,2.8
6018,r443,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctoral students,Full time,3,1.2
6018,r444,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Psychology",Imputation rate (%),Doctoral students,Part time,3,1.4
6018,r445,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Master's students,Full time,3,26604
6018,r446,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Master's students,Part time,3,17003
6018,r447,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctoral students,Full time,3,30376
6018,r448,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Total in survey,Doctoral students,Part time,3,5016
6018,r449,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Master's students,Full time,3,297
6018,r450,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Master's students,Part time,3,357
6018,r451,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctoral students,Full time,3,723
6018,r452,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Number imputed,Doctoral students,Part time,3,49
6018,r453,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Master's students,Full time,3,1.1
6018,r454,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Master's students,Part time,3,2.1
6018,r455,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctoral students,Full time,3,2.4
6018,r456,"Fall 2019, all surveyed fields -> Science and engineering -> Science -> Social sciences",Imputation rate (%),Doctoral students,Part time,3,1.0
6018,r457,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Master's students,Full time,3,57723
6018,r458,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Master's students,Part time,3,34216
6018,r459,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctoral students,Full time,3,63394
6018,r460,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Total in survey,Doctoral students,Part time,3,8671
6018,r461,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Master's students,Full time,3,995
6018,r462,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Master's students,Part time,3,568
6018,r463,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctoral students,Full time,3,701
6018,r464,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Number imputed,Doctoral students,Part time,3,98
6018,r465,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Master's students,Full time,3,1.7
6018,r466,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Master's students,Part time,3,1.7
6018,r467,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctoral students,Full time,3,1.1
6018,r468,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering",Imputation rate (%),Doctoral students,Part time,3,1.1
6018,r469,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Full time,3,2197
6018,r470,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Master's students,Part time,3,1504
6018,r471,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Full time,3,2238
6018,r472,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Total in survey,Doctoral students,Part time,3,316
6018,r473,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Full time,3,13
6018,r474,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Master's students,Part time,3,1
6018,r475,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Full time,3,37
6018,r476,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Number imputed,Doctoral students,Part time,3,0
6018,r477,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Full time,3,0.6
6018,r478,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Master's students,Part time,3,0.1
6018,r479,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Full time,3,1.7
6018,r480,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Aerospace, aeronautical, and astronautical engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r481,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Master's students,Full time,3,393
6018,r482,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Master's students,Part time,3,101
6018,r483,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Full time,3,561
6018,r484,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Total in survey,Doctoral students,Part time,3,101
6018,r485,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Master's students,Full time,3,0
6018,r486,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Master's students,Part time,3,0
6018,r487,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Full time,3,0
6018,r488,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Number imputed,Doctoral students,Part time,3,0
6018,r489,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Full time,3,0.0
6018,r490,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Master's students,Part time,3,0.0
6018,r491,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
6018,r492,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Agricultural engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r493,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Full time,3,3353
6018,r494,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Master's students,Part time,3,982
6018,r495,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Full time,3,7100
6018,r496,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Total in survey,Doctoral students,Part time,3,615
6018,r497,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Full time,3,149
6018,r498,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Master's students,Part time,3,25
6018,r499,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Full time,3,157
6018,r500,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Number imputed,Doctoral students,Part time,3,3
6018,r501,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Full time,3,4.4
6018,r502,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Master's students,Part time,3,2.5
6018,r503,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Full time,3,2.2
6018,r504,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Bioengineering and biomedical engineering",Imputation rate (%),Doctoral students,Part time,3,0.5
6018,r505,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Full time,3,64
6018,r506,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Master's students,Part time,3,25
6018,r507,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Full time,3,167
6018,r508,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Total in survey,Doctoral students,Part time,3,52
6018,r509,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Full time,3,0
6018,r510,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Master's students,Part time,3,0
6018,r511,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Full time,3,0
6018,r512,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Number imputed,Doctoral students,Part time,3,0
6018,r513,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Full time,3,0.0
6018,r514,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Master's students,Part time,3,0.0
6018,r515,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Full time,3,0.0
6018,r516,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Biological and biosystems engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r517,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Master's students,Full time,3,1888
6018,r518,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Master's students,Part time,3,744
6018,r519,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Full time,3,6677
6018,r520,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Total in survey,Doctoral students,Part time,3,380
6018,r521,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Master's students,Full time,3,1
6018,r522,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Master's students,Part time,3,2
6018,r523,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Full time,3,67
6018,r524,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Number imputed,Doctoral students,Part time,3,3
6018,r525,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Full time,3,0.1
6018,r526,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Master's students,Part time,3,0.3
6018,r527,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Full time,3,1.0
6018,r528,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Chemical engineering",Imputation rate (%),Doctoral students,Part time,3,0.8
6018,r529,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Master's students,Full time,3,7576
6018,r530,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Master's students,Part time,3,4297
6018,r531,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctoral students,Full time,3,6726
6018,r532,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Total in survey,Doctoral students,Part time,3,1026
6018,r533,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Master's students,Full time,3,10
6018,r534,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Master's students,Part time,3,4
6018,r535,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctoral students,Full time,3,28
6018,r536,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Number imputed,Doctoral students,Part time,3,0
6018,r537,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Full time,3,0.1
6018,r538,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Master's students,Part time,3,0.1
6018,r539,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Full time,3,0.4
6018,r540,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Civil engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r541,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Full time,3,19138
6018,r542,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Master's students,Part time,3,9039
6018,r543,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Full time,3,16288
6018,r544,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Total in survey,Doctoral students,Part time,3,2289
6018,r545,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Full time,3,653
6018,r546,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Master's students,Part time,3,253
6018,r547,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Full time,3,206
6018,r548,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Number imputed,Doctoral students,Part time,3,68
6018,r549,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Full time,3,3.4
6018,r550,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Master's students,Part time,3,2.8
6018,r551,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Full time,3,1.3
6018,r552,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Electrical, electronics, and communications engineering",Imputation rate (%),Doctoral students,Part time,3,3.0
6018,r553,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Full time,3,563
6018,r554,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Master's students,Part time,3,289
6018,r555,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Full time,3,1320
6018,r556,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Total in survey,Doctoral students,Part time,3,127
6018,r557,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Full time,3,0
6018,r558,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Master's students,Part time,3,0
6018,r559,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Full time,3,0
6018,r560,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Number imputed,Doctoral students,Part time,3,0
6018,r561,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Full time,3,0.0
6018,r562,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Master's students,Part time,3,0.0
6018,r563,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Full time,3,0.0
6018,r564,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Engineering mechanics, physics, and science",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r565,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Full time,3,6247
6018,r566,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Master's students,Part time,3,5665
6018,r567,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Full time,3,2939
6018,r568,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Total in survey,Doctoral students,Part time,3,823
6018,r569,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Full time,3,16
6018,r570,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Master's students,Part time,3,78
6018,r571,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Full time,3,22
6018,r572,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Number imputed,Doctoral students,Part time,3,2
6018,r573,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Full time,3,0.3
6018,r574,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Master's students,Part time,3,1.4
6018,r575,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Full time,3,0.7
6018,r576,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Industrial and manufacturing engineering",Imputation rate (%),Doctoral students,Part time,3,0.2
6018,r577,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Master's students,Full time,3,9394
6018,r578,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Master's students,Part time,3,5467
6018,r579,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Full time,3,9951
6018,r580,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Total in survey,Doctoral students,Part time,3,1296
6018,r581,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Master's students,Full time,3,103
6018,r582,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Master's students,Part time,3,170
6018,r583,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Full time,3,83
6018,r584,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Number imputed,Doctoral students,Part time,3,7
6018,r585,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Full time,3,1.1
6018,r586,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Master's students,Part time,3,3.1
6018,r587,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Full time,3,0.8
6018,r588,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mechanical engineering",Imputation rate (%),Doctoral students,Part time,3,0.5
6018,r589,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Full time,3,1409
6018,r590,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Master's students,Part time,3,565
6018,r591,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Full time,3,4243
6018,r592,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Total in survey,Doctoral students,Part time,3,373
6018,r593,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Full time,3,5
6018,r594,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Master's students,Part time,3,4
6018,r595,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Full time,3,50
6018,r596,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Number imputed,Doctoral students,Part time,3,0
6018,r597,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Full time,3,0.4
6018,r598,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Master's students,Part time,3,0.7
6018,r599,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Full time,3,1.2
6018,r600,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Metallurgical and materials engineering",Imputation rate (%),Doctoral students,Part time,3,0.0
6018,r601,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Master's students,Full time,3,202
6018,r602,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Master's students,Part time,3,90
6018,r603,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctoral students,Full time,3,159
6018,r604,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Total in survey,Doctoral students,Part time,3,42
6018,r605,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Master's students,Full time,3,0
6018,r606,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Master's students,Part time,3,0
6018,r607,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctoral students,Full time,3,0
6018,r608,"Fall 2019, all surveyed fields -> Science and engineering -> Engineering -> Mining engineering",Number imputed,Doctoral students,Part time,3,0
