table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
7997,r231,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,230,"['1,944', '']","['0', '']","['279', '']","['225', '']","['0', '']","['8', '']","['6', '']","['448', '']","['0', '']","['0', '']","['978', '']"
7997,r232,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,231,"['1,903', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['0', '']","['1,861', '']"
7997,r233,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,232,"['1,899', '']","['0', '']","['263', '']","['33', '']","['384', '']","['206', '']","['4', '']","['9', '']","['153', '']","['172', '']","['675', '']"
7997,r234,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,233,"['1,897', '']","['0', '']","['0', '']","['1,246', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['651', '']"
7997,r235,"All institutions -> U. Minnesota, Duluth",All institutions,"U. Minnesota, Duluth",2,234,"['1,881', '']","['0', '']","['0', '']","['1,766', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']"
7997,r236,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,235,"['1,847', '']","['0', '']","['3', '']","['50', '']","['0', '']","['158', '']","['155', '']","['15', '']","['0', '']","['1,444', '']","['22', '']"
7997,r237,All institutions -> New Mexico Institute of Mining and Technology,All institutions,New Mexico Institute of Mining and Technology,2,236,"['1,841', '']","['0', '']","['961', '']","['14', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['866', '']","['0', '']"
7997,r238,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,237,"['1,825', '']","['0', '']","['0', '']","['1,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['25', '']","['0', '']"
7997,r239,"All institutions -> U. North Texas, Health Science Center",All institutions,"U. North Texas, Health Science Center",2,238,"['1,740', '']","['0', '']","['0', '']","['1,740', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r240,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,239,"['1,731', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['246', '']","['1,319', '']"
7997,r241,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,240,"['1,641', '']","['43', '']","['71', '']","['166', '']","['0', '']","['20', '']","['0', '']","['0', '']","['0', '']","['177', '']","['1,164', '']"
7997,r242,All institutions -> U. Toledo,All institutions,U. Toledo,2,241,"['1,639', '']","['0', '']","['1,379', '']","['130', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['58', '']","['55', '']"
7997,r243,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,242,"['1,637', '']","['0', '']","['0', '']","['1,025', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['444', '']","['168', '']"
7997,r244,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,243,"['1,635', '']","['0', '']","['0', '']","['1,099', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['536', '']"
7997,r245,All institutions -> Miami U.,All institutions,Miami U.,2,244,"['1,594', '']","['0', '']","['9', '']","['713', '']","['46', '']","['4', '']","['36', '']","['301', '']","['0', '']","['89', '']","['396', '']"
7997,r246,All institutions -> Marshall U.,All institutions,Marshall U.,2,245,"['1,502', '']","['0', '']","['122', '']","['649', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['663', '']","['68', '']"
7997,r247,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,246,"['1,493', '']","['0', '']","['0', '']","['1,493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r248,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,247,"['1,454', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,454', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r249,All institutions -> U. New Orleans,All institutions,U. New Orleans,2,248,"['1,438', '']","['30', '']","['671', '']","['30', '']","['0', '']","['61', '']","['0', '']","['425', '']","['184', '']","['2', '']","['35', '']"
7997,r250,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,249,"['1,367', '']","['2', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['601', '']","['0', '']","['0', '']","['744', '']"
7997,r251,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,250,"['1,328', '']","['1,313', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r252,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,251,"['1,321', '']","['303', '']","['0', '']","['3', '']","['0', '']","['0', '']","['22', '']","['855', '']","['0', '']","['138', '']","['0', '']"
7997,r253,All institutions -> Kent State U.,All institutions,Kent State U.,2,252,"['1,320', '']","['0', '']","['76', '']","['392', '']","['0', '']","['0', '']","['247', '']","['15', '']","['350', '']","['0', '']","['240', '']"
7997,r254,All institutions -> Troy U.,All institutions,Troy U.,2,253,"['1,312', '']","['0', '']","['31', '']","['40', '']","['0', '']","['1,094', '']","['0', '']","['0', '']","['0', '']","['0', '']","['147', '']"
7997,r255,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,254,"['1,299', '']","['0', '']","['0', '']","['1,299', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r256,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,255,"['1,255', 'i']","['0', 'i']","['0', 'i']","['176', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,079', 'i']"
7997,r257,All institutions -> Howard U.,All institutions,Howard U.,2,256,"['1,243', '']","['0', '']","['289', '']","['350', '']","['0', '']","['160', '']","['328', '']","['0', '']","['0', '']","['116', '']","['0', '']"
7997,r258,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,257,"['1,230', '']","['0', '']","['0', '']","['1,230', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r259,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,258,"['1,199', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['93', '']","['446', '']","['0', '']","['0', '']","['653', '']"
7997,r260,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,259,"['1,198', '']","['0', '']","['1,045', '']","['97', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']"
7997,r261,All institutions -> Murray State U.,All institutions,Murray State U.,2,260,"['1,161', '']","['0', '']","['20', '']","['1,108', '']","['0', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r262,All institutions -> Augusta U.,All institutions,Augusta U.,2,261,"['1,140', '']","['0', '']","['0', '']","['1,140', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r263,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,262,"['1,134', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,134', '']"
7997,r264,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,263,"['1,097', '']","['0', '']","['0', '']","['745', '']","['0', '']","['0', '']","['0', '']","['272', '']","['0', '']","['0', '']","['80', '']"
7997,r265,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,264,"['1,095', '']","['0', '']","['241', '']","['310', '']","['0', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['534', '']"
7997,r266,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,264,"['1,095', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['273', '']","['0', '']","['0', '']","['822', '']"
7997,r267,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,266,"['1,081', '']","['61', '']","['68', '']","['304', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']","['575', '']","['0', '']"
7997,r268,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,267,"['1,079', '']","['0', '']","['932', '']","['118', '']","['0', '']","['0', '']","['0', '']","['11', '']","['3', '']","['0', '']","['15', '']"
7997,r269,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,268,"['1,078', '']","['0', '']","['0', '']","['671', '']","['0', '']","['34', '']","['4', '']","['17', '']","['0', '']","['247', '']","['105', '']"
7997,r270,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,269,"['1,074', '']","['0', '']","['0', '']","['895', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['173', '']","['0', '']"
7997,r271,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,270,"['1,070', '']","['0', '']","['0', '']","['1,070', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r272,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,271,"['1,068', '']","['0', '']","['11', '']","['1,057', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r273,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,272,"['1,029', '']","['0', '']","['0', '']","['1,029', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r274,All institutions -> Uniformed Services U. of the Health Sciences,All institutions,Uniformed Services U. of the Health Sciences,2,273,"['1,010', '']","['0', '']","['0', '']","['1,010', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r275,"All institutions -> Pennsylvania State U., Behrend",All institutions,"Pennsylvania State U., Behrend",2,274,"['1,004', '']","['0', '']","['664', '']","['159', '']","['0', '']","['0', '']","['40', '']","['0', '']","['0', '']","['120', '']","['21', '']"
7997,r276,All institutions -> U.S. Military Academy,All institutions,U.S. Military Academy,2,275,"['997', '']","['0', '']","['0', '']","['847', '']","['0', '']","['0', '']","['0', '']","['150', '']","['0', '']","['0', '']","['0', '']"
7997,r277,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,276,"['995', '']","['0', '']","['0', '']","['185', '']","['0', '']","['601', '']","['0', '']","['96', '']","['0', '']","['100', '']","['13', '']"
7997,r278,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,277,"['994', '']","['0', '']","['8', '']","['441', '']","['0', '']","['0', '']","['5', '']","['333', '']","['0', '']","['61', '']","['146', '']"
7997,r279,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,278,"['966', '']","['0', '']","['0', '']","['966', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r280,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,279,"['965', '']","['0', '']","['0', '']","['65', '']","['64', '']","['64', '']","['0', '']","['632', '']","['70', '']","['65', '']","['5', '']"
7997,r281,All institutions -> Lamar U.,All institutions,Lamar U.,2,280,"['937', '']","['0', '']","['0', '']","['215', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['438', '']","['284', '']"
7997,r282,All institutions -> U. Akron,All institutions,U. Akron,2,281,"['919', '']","['0', '']","['78', '']","['110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['711', '']","['20', '']"
7997,r283,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,281,"['919', '']","['336', '']","['25', '']","['70', '']","['0', '']","['0', '']","['72', '']","['15', '']","['0', '']","['60', '']","['341', '']"
7997,r284,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,283,"['916', '']","['0', '']","['0', '']","['86', '']","['169', '']","['0', '']","['25', '']","['220', '']","['0', '']","['416', '']","['0', '']"
7997,r285,All institutions -> Humboldt State U.,All institutions,Humboldt State U.,2,284,"['913', '']","['0', '']","['62', '']","['643', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['208', '']","['0', '']"
7997,r286,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,285,"['900', '']","['0', '']","['118', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['734', '']","['0', '']"
7997,r287,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,286,"['893', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['893', '']","['0', '']","['0', '']","['0', '']"
7997,r288,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,287,"['888', '']","['0', '']","['3', '']","['178', '']","['0', '']","['0', '']","['15', '']","['9', '']","['0', '']","['291', '']","['392', '']"
7997,r289,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,288,"['884', '']","['0', '']","['0', '']","['246', '']","['0', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['580', '']"
7997,r290,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,289,"['874', '']","['263', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['611', '']","['0', '']","['0', '']","['0', '']"
7997,r291,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,290,"['871', '']","['0', '']","['402', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['122', '']","['252', '']"
7997,r292,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,291,"['869', '']","['0', '']","['858', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['11', '']","['0', '']"
7997,r293,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,292,"['852', '']","['0', '']","['35', '']","['0', '']","['0', '']","['251', '']","['0', '']","['0', '']","['0', '']","['453', '']","['113', '']"
7997,r294,All institutions -> Rowan U.,All institutions,Rowan U.,2,293,"['840', '']","['150', '']","['9', '']","['22', '']","['15', '']","['0', '']","['78', '']","['0', '']","['0', '']","['426', '']","['140', '']"
7997,r295,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,294,"['829', '']","['42', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['598', '']"
7997,r296,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,295,"['828', '']","['0', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['326', '']","['0', '']","['265', '']","['229', '']"
7997,r297,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,296,"['824', '']","['0', '']","['491', '']","['109', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['119', '']","['105', '']"
7997,r298,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,297,"['812', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['812', '']"
7997,r299,All institutions -> Wright State U.,All institutions,Wright State U.,2,298,"['798', '']","['141', '']","['44', '']","['515', '']","['38', '']","['2', '']","['5', '']","['0', '']","['0', '']","['12', '']","['41', '']"
7997,r300,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,299,"['796', '']","['0', '']","['0', '']","['796', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r301,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,300,"['783', '']","['0', '']","['0', '']","['782', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']"
7997,r302,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,301,"['757', '']","['0', '']","['0', '']","['327', '']","['0', '']","['0', '']","['0', '']","['139', '']","['0', '']","['0', '']","['291', '']"
7997,r303,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,302,"['755', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['273', '']","['0', '']","['0', '']","['482', '']"
7997,r304,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,303,"['739', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43', '']","['0', '']","['16', '']","['0', '']","['680', '']"
7997,r305,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,304,"['738', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['738', '']","['0', '']","['0', '']","['0', '']"
7997,r306,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,305,"['672', '']","['0', '']","['0', '']","['0', '']","['0', '']","['367', '']","['0', '']","['12', '']","['0', '']","['0', '']","['293', '']"
7997,r307,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,306,"['660', '']","['0', '']","['0', '']","['287', '']","['0', '']","['5', '']","['0', '']","['5', '']","['0', '']","['191', '']","['172', '']"
7997,r308,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,307,"['655', '']","['0', '']","['626', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r309,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,308,"['651', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['616', 'i']","['22', 'i']","['0', 'i']","['13', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
7997,r310,All institutions -> Ball State U.,All institutions,Ball State U.,2,309,"['647', '']","['0', '']","['0', '']","['287', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']","['0', '']","['214', '']"
7997,r311,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,309,"['647', '']","['0', '']","['0', '']","['647', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r312,All institutions -> C. Charleston,All institutions,C. Charleston,2,311,"['616', '']","['0', '']","['198', '']","['129', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['285', '']"
7997,r313,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,312,"['605', '']","['0', '']","['0', '']","['605', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r314,"All institutions -> California State U., Monterey Bay",All institutions,"California State U., Monterey Bay",2,313,"['602', '']","['0', '']","['481', '']","['121', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r315,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,314,"['599', '']","['0', '']","['0', '']","['0', '']","['0', '']","['73', '']","['0', '']","['0', '']","['0', '']","['526', '']","['0', '']"
7997,r316,All institutions -> Naval Postgraduate School,All institutions,Naval Postgraduate School,2,315,"['557', '']","['0', '']","['37', '']","['0', '']","['45', '']","['0', '']","['0', '']","['323', '']","['152', '']","['0', '']","['0', '']"
7997,r317,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,316,"['548', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']","['0', '']","['13', '']","['481', '']"
7997,r318,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,317,"['547', '']","['0', '']","['61', '']","['20', '']","['0', '']","['151', '']","['0', '']","['136', '']","['93', '']","['0', '']","['86', '']"
7997,r319,All institutions -> U. New Haven,All institutions,U. New Haven,2,318,"['546', '']","['0', '']","['7', '']","['0', '']","['0', '']","['216', '']","['86', '']","['237', '']","['0', '']","['0', '']","['0', '']"
7997,r320,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,319,"['540', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['540', '']"
7997,r321,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,320,"['534', '']","['0', '']","['23', '']","['14', '']","['0', '']","['254', '']","['0', '']","['0', '']","['0', '']","['0', '']","['243', '']"
7997,r322,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,321,"['533', '']","['0', '']","['0', '']","['533', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r323,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,322,"['530', '']","['0', '']","['14', '']","['0', '']","['0', '']","['211', '']","['0', '']","['0', '']","['0', '']","['0', '']","['305', '']"
7997,r324,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,323,"['529', '']","['0', '']","['0', '']","['99', '']","['0', '']","['0', '']","['49', '']","['0', '']","['0', '']","['0', '']","['381', '']"
7997,r325,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,324,"['515', '']","['0', '']","['497', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['2', '']","['0', '']","['0', '']"
7997,r326,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,325,"['514', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['13', '']","['62', '']","['0', '']","['357', '']"
7997,r327,All institutions -> U. Texas of the Permian Basin,All institutions,U. Texas of the Permian Basin,2,326,"['512', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['360', '']","['0', '']","['0', '']","['152', '']"
7997,r328,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,327,"['506', '']","['0', '']","['0', '']","['506', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r329,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,327,"['506', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['505', '']"
7997,r330,"All institutions -> U. California, Office of the President",All institutions,"U. California, Office of the President",2,329,"['498', '']","['0', '']","['0', '']","['191', '']","['0', '']","['0', '']","['0', '']","['0', '']","['33', '']","['0', '']","['274', '']"
7997,r331,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,330,"['489', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['487', '']"
7997,r332,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,331,"['486', 'i']","['16', 'i']","['0', 'i']","['118', 'i']","['3', 'i']","['16', 'i']","['12', 'i']","['38', 'i']","['0', 'i']","['174', 'i']","['109', 'i']"
7997,r333,All institutions -> Dillard U.,All institutions,Dillard U.,2,331,"['486', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['416', '']"
7997,r334,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,333,"['485', '']","['0', '']","['0', '']","['440', '']","['0', '']","['0', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']"
7997,r335,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,334,"['482', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['431', '']"
7997,r336,All institutions -> Fordham U.,All institutions,Fordham U.,2,335,"['475', '']","['0', '']","['0', '']","['4', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['471', '']"
7997,r337,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,335,"['475', '']","['69', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['0', '']","['36', '']","['325', '']","['0', '']"
7997,r338,All institutions -> Sacred Heart U.,All institutions,Sacred Heart U.,2,337,"['474', '']","['0', '']","['8', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['466', '']"
7997,r339,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,338,"['467', '']","['0', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['163', '']","['0', '']","['175', '']","['0', '']"
7997,r340,All institutions -> Clark U.,All institutions,Clark U.,2,339,"['463', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['413', '']","['0', '']","['0', '']","['0', '']"
7997,r341,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,340,"['457', '']","['0', '']","['186', '']","['106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['165', '']","['0', '']"
7997,r342,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,341,"['446', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['391', '']"
7997,r343,All institutions -> Skidmore C.,All institutions,Skidmore C.,2,341,"['446', '']","['0', '']","['0', '']","['446', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r344,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,343,"['441', '']","['16', '']","['0', '']","['12', '']","['39', '']","['8', '']","['0', '']","['169', '']","['0', '']","['83', '']","['114', '']"
7997,r345,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,344,"['435', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']","['46', '']","['0', '']","['0', '']","['385', '']"
7997,r346,"All institutions -> SUNY, C. Plattsburgh",All institutions,"SUNY, C. Plattsburgh",2,345,"['431', '']","['0', '']","['393', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']"
7997,r347,All institutions -> Baylor U.,All institutions,Baylor U.,2,346,"['426', '']","['0', '']","['1', '']","['56', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['204', '']","['114', '']"
7997,r348,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,346,"['426', '']","['0', '']","['22', '']","['363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['38', '']","['3', '']"
7997,r349,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,348,"['424', '']","['0', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['14', '']","['7', '']","['81', '']","['309', '']"
7997,r350,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,349,"['422', '']","['0', '']","['281', '']","['141', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
7997,r351,All institutions -> East Tennessee State U.,All institutions,East Tennessee State U.,2,350,"['420', '']","['0', '']","['0', '']","['261', '']","['0', '']","['29', '']","['0', '']","['0', '']","['0', '']","['101', '']","['29', '']"
