table_id,row_id,time_period,gdp_level_1,gdp_level_2,gdp_level_3,gdp_hierarchy_depth,value
5930,r774,2012,R&D/ GDP (%),"R&D, by performer",Business,3,1.86
5930,r775,2012,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.32
5930,r776,2012,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.37
5930,r777,2012,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r778,2012,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.7
5930,r779,2012,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.76
5930,r780,2012,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.21
5930,r781,2013,GDP,Current $billions,,2,16843.2
5930,r782,2013,GDP,Constant 2012 $billions,,2,16553.3
5930,r783,2013,GDP,Deflatora (2012 = 1.00000),,2,1.01751
5930,r784,2013,Total R&D,Current $billions,,2,454.3
5930,r785,2013,Total R&D,Constant 2012 $billions,,2,446.5
5930,r786,2013,R&D/ GDP (%),Total,,2,2.7
5930,r787,2013,R&D/ GDP (%),"R&D, by performer",Business,3,1.91
5930,r788,2013,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.3
5930,r789,2013,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.37
5930,r790,2013,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.11
5930,r791,2013,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.76
5930,r792,2013,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.71
5930,r793,2013,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.22
5930,r794,2014,GDP,Current $billions,,2,17550.7
5930,r795,2014,GDP,Constant 2012 $billions,,2,16932.1
5930,r796,2014,GDP,Deflatora (2012 = 1.00000),,2,1.03653
5930,r797,2014,Total R&D,Current $billions,,2,476.0
5930,r798,2014,Total R&D,Constant 2012 $billions,,2,459.2
5930,r799,2014,R&D/ GDP (%),Total,,2,2.71
5930,r800,2014,R&D/ GDP (%),"R&D, by performer",Business,3,1.94
5930,r801,2014,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.3
5930,r802,2014,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.36
5930,r803,2014,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r804,2014,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.81
5930,r805,2014,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.67
5930,r806,2014,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.22
5930,r807,2015,GDP,Current $billions,,2,18206.0
5930,r808,2015,GDP,Constant 2012 $billions,,2,17390.3
5930,r809,2015,GDP,Deflatora (2012 = 1.00000),,2,1.04691
5930,r810,2015,Total R&D,Current $billions,,2,494.5
5930,r811,2015,Total R&D,Constant 2012 $billions,,2,472.3
5930,r812,2015,R&D/ GDP (%),Total,,2,2.72
5930,r813,2015,R&D/ GDP (%),"R&D, by performer",Business,3,1.95
5930,r814,2015,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.29
5930,r815,2015,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.36
5930,r816,2015,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r817,2015,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.83
5930,r818,2015,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.66
5930,r819,2015,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.23
5930,r820,2016,GDP,Current $billions,,2,18695.1
5930,r821,2016,GDP,Constant 2012 $billions,,2,17680.3
5930,r822,2016,GDP,Deflatora (2012 = 1.00000),,2,1.0574
5930,r823,2016,Total R&D,Current $billions,,2,521.7
5930,r824,2016,Total R&D,Constant 2012 $billions,,2,493.4
5930,r825,2016,R&D/ GDP (%),Total,,2,2.79
5930,r826,2016,R&D/ GDP (%),"R&D, by performer",Business,3,2.03
5930,r827,2016,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.27
5930,r828,2016,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.36
5930,r829,2016,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.12
5930,r830,2016,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.93
5930,r831,2016,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.63
5930,r832,2016,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.23
5930,r833,2017,GDP,Current $billions,,2,19479.6
5930,r834,2017,GDP,Constant 2012 $billions,,2,18079.1
5930,r835,2017,GDP,Deflatora (2012 = 1.00000),,2,1.07747
5930,r836,2017,Total R&D,Current $billions,,2,554.0
5930,r837,2017,Total R&D,Constant 2012 $billions,,2,514.2
5930,r838,2017,R&D/ GDP (%),Total,,2,2.84
5930,r839,2017,R&D/ GDP (%),"R&D, by performer",Business,3,2.08
5930,r840,2017,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.27
5930,r841,2017,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.37
5930,r842,2017,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.13
5930,r843,2017,R&D/ GDP (%),"R&D, by source of funding",Business,3,1.98
5930,r844,2017,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.62
5930,r845,2017,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.24
5930,r846,2018,GDP,Current $billions,,2,20527.2
5930,r847,2018,GDP,Constant 2012 $billions,,2,18606.8
5930,r848,2018,GDP,Deflatora (2012 = 1.00000),,2,1.10321
5930,r849,2018,Total R&D,Current $billions,,2,604.8
5930,r850,2018,Total R&D,Constant 2012 $billions,,2,548.3
5930,r851,2018,R&D/ GDP (%),Total,,2,2.95
5930,r852,2018,R&D/ GDP (%),"R&D, by performer",Business,3,2.17
5930,r853,2018,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.28
5930,r854,2018,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.36
5930,r855,2018,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.13
5930,r856,2018,R&D/ GDP (%),"R&D, by source of funding",Business,3,2.08
5930,r857,2018,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.63
5930,r858,2018,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.24
5930,r859,2019,GDP,Current $billions,,2,21372.6
5930,r860,2019,GDP,Constant 2012 $billions,,2,19032.7
5930,r861,2019,GDP,Deflatora (2012 = 1.00000),,2,1.12294
5930,r862,2019,Total R&D,Current $billions,,2,666.9
5930,r863,2019,Total R&D,Constant 2012 $billions,,2,593.9
5930,r864,2019,R&D/ GDP (%),Total,,2,3.12
5930,r865,2019,R&D/ GDP (%),"R&D, by performer",Business,3,2.33
5930,r866,2019,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.29
5930,r867,2019,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.37
5930,r868,2019,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.13
5930,r869,2019,R&D/ GDP (%),"R&D, by source of funding",Business,3,2.25
5930,r870,2019,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.63
5930,r871,2019,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.24
5930,r872,2020<sup>e</sup>,GDP,Current $billions,,2,20893.7
5930,r873,2020<sup>e</sup>,GDP,Constant 2012 $billions,,2,18384.7
5930,r874,2020<sup>e</sup>,GDP,Deflatora (2012 = 1.00000),,2,1.13647
5930,r875,2020<sup>e</sup>,Total R&D,Current $billions,,2,708.0
5930,r876,2020<sup>e</sup>,Total R&D,Constant 2012 $billions,,2,623.0
5930,r877,2020<sup>e</sup>,R&D/ GDP (%),Total,,2,3.39
5930,r878,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by performer",Business,3,2.55
5930,r879,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by performer",Federalb,3,0.31
5930,r880,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by performer",Higher education,3,0.39
5930,r881,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by performer",Otherc,3,0.14
5930,r882,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by source of funding",Business,3,2.48
5930,r883,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by source of funding",Federal,3,0.66
5930,r884,2020<sup>e</sup>,R&D/ GDP (%),"R&D, by source of funding",Otherd,3,0.25
