table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_nasa_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
12711,r239,All institutions -> Grand Valley State U.,All institutions,Grand Valley State U.,2,238,"['262', '']","['11', '']","['133', '']","['26', '']","['0', '']","['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r240,All institutions -> Medical C. Wisconsin,All institutions,Medical C. Wisconsin,2,238,"['262', '']","['0', '']","['0', '']","['262', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r241,All institutions -> Wayne State U.,All institutions,Wayne State U.,2,240,"['261', '']","['0', '']","['0', '']","['0', '']","['0', '']","['189', '']","['0', '']","['0', '']","['0', '']","['72', '']","['0', '']"
12711,r242,"All institutions -> U. Missouri, Kansas City",All institutions,"U. Missouri, Kansas City",2,241,"['256', '']","['7', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']"
12711,r243,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,242,"['254', '']","['0', '']","['19', '']","['0', '']","['0', '']","['235', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r244,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,243,"['250', '']","['0', '']","['250', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r245,"All institutions -> U. North Carolina, Wilmington",All institutions,"U. North Carolina, Wilmington",2,244,"['249', '']","['0', '']","['34', '']","['30', '']","['0', '']","['185', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r246,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,245,"['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['245', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r247,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,246,"['243', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['243', 'i']","['0', 'i']"
12711,r248,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,247,"['240', '']","['0', '']","['0', '']","['103', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['124', '']","['0', '']"
12711,r249,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,248,"['237', '']","['73', '']","['0', '']","['164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r250,"All institutions -> U. Puerto Rico, Humacao",All institutions,"U. Puerto Rico, Humacao",2,249,"['236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['236', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r251,All institutions -> U. Scranton,All institutions,U. Scranton,2,250,"['228', '']","['0', '']","['228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r252,All institutions -> Rowan U.,All institutions,Rowan U.,2,251,"['227', '']","['0', '']","['189', '']","['0', '']","['34', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']","['0', '']"
12711,r253,All institutions -> Temple U.,All institutions,Temple U.,2,252,"['221', '']","['0', '']","['1', '']","['0', '']","['0', '']","['110', '']","['12', '']","['65', '']","['0', '']","['15', '']","['18', '']"
12711,r254,All institutions -> Smith C.,All institutions,Smith C.,2,253,"['220', '']","['0', '']","['39', '']","['0', '']","['0', '']","['11', '']","['170', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r255,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,254,"['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['214', '']","['0', '']"
12711,r256,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,255,"['213', '']","['105', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']"
12711,r257,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,256,"['212', '']","['45', '']","['51', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['0', '']","['115', '']","['0', '']"
12711,r258,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,257,"['208', '']","['0', '']","['10', '']","['0', '']","['0', '']","['58', '']","['0', '']","['0', '']","['0', '']","['140', '']","['0', '']"
12711,r259,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,258,"['195', '']","['0', '']","['195', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r260,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,259,"['192', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['180', '']","['0', '']"
12711,r261,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,260,"['191', '']","['0', '']","['0', '']","['0', '']","['117', '']","['70', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4', '']"
12711,r262,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,261,"['189', '']","['0', '']","['104', '']","['19', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']"
12711,r263,All institutions -> Chapman U.,All institutions,Chapman U.,2,262,"['188', '']","['0', '']","['168', '']","['20', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r264,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,263,"['187', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']"
12711,r265,All institutions -> Albion C.,All institutions,Albion C.,2,264,"['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['184', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r266,All institutions -> Marshall U.,All institutions,Marshall U.,2,264,"['184', '']","['4', '']","['0', '']","['81', '']","['0', '']","['45', '']","['0', '']","['0', '']","['0', '']","['54', '']","['0', '']"
12711,r267,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,266,"['180', 'i']","['7', 'i']","['0', 'i']","['26', 'i']","['0', 'i']","['50', 'i']","['8', 'i']","['8', 'i']","['0', 'i']","['76', 'i']","['5', 'i']"
12711,r268,All institutions -> U. Memphis,All institutions,U. Memphis,2,266,"['180', '']","['0', '']","['0', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']","['67', '']","['0', '']"
12711,r269,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,268,"['179', '']","['0', '']","['0', '']","['0', '']","['0', '']","['151', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']"
12711,r270,"All institutions -> U. Hawaii, Hilo",All institutions,"U. Hawaii, Hilo",2,268,"['179', '']","['0', '']","['0', '']","['61', '']","['0', '']","['118', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r271,All institutions -> C. New Jersey,All institutions,C. New Jersey,2,270,"['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['89', '']","['0', '']","['0', '']","['0', '']","['86', '']","['0', '']"
12711,r272,All institutions -> North Dakota State U.,All institutions,North Dakota State U.,2,271,"['173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['173', '']","['0', '']"
12711,r273,All institutions -> Wright State U.,All institutions,Wright State U.,2,271,"['173', '']","['0', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12711,r274,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,273,"['172', '']","['0', '']","['61', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
12711,r275,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,274,"['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['171', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r276,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,275,"['169', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['169', '']","['0', '']"
12711,r277,All institutions -> Rush U.,All institutions,Rush U.,2,276,"['166', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r278,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,276,"['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r279,All institutions -> Kent State U.,All institutions,Kent State U.,2,278,"['164', '']","['0', '']","['81', '']","['0', '']","['0', '']","['70', '']","['0', '']","['0', '']","['0', '']","['13', '']","['0', '']"
12711,r280,All institutions -> Augusta U.,All institutions,Augusta U.,2,279,"['162', '']","['0', '']","['0', '']","['162', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r281,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,280,"['161', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['161', '']","['0', '']"
12711,r282,All institutions -> Creighton U.,All institutions,Creighton U.,2,281,"['158', 'i']","['8', 'i']","['0', 'i']","['30', 'i']","['1', 'i']","['115', 'i']","['1', 'i']","['1', 'i']","['0', 'i']","['0', 'i']","['2', 'i']"
12711,r283,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,282,"['156', '']","['40', '']","['0', '']","['35', '']","['0', '']","['38', '']","['0', '']","['1', '']","['0', '']","['42', '']","['0', '']"
12711,r284,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,283,"['150', '']","['0', '']","['150', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r285,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,284,"['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['149', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r286,All institutions -> U.S. Air Force Academy,All institutions,U.S. Air Force Academy,2,285,"['146', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']"
12711,r287,All institutions -> Amherst C.,All institutions,Amherst C.,2,286,"['145', '']","['0', '']","['145', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r288,All institutions -> Miami U.,All institutions,Miami U.,2,287,"['144', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['136', '']","['0', '']","['8', '']","['0', '']"
12711,r289,"All institutions -> California State U., San Bernardino",All institutions,"California State U., San Bernardino",2,288,"['139', '']","['0', '']","['38', '']","['41', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r290,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,288,"['139', '']","['0', '']","['8', '']","['0', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']"
12711,r291,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,288,"['139', '']","['0', '']","['59', '']","['0', '']","['0', '']","['80', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r292,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,291,"['138', '']","['0', '']","['0', '']","['0', '']","['0', '']","['26', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']"
12711,r293,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,292,"['136', '']","['0', '']","['0', '']","['14', '']","['0', '']","['120', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']"
12711,r294,All institutions -> Clarkson U.,All institutions,Clarkson U.,2,293,"['133', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['133', '']","['0', '']"
12711,r295,All institutions -> Furman U.,All institutions,Furman U.,2,293,"['133', '']","['0', '']","['0', '']","['9', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r296,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,295,"['132', '']","['0', '']","['102', '']","['0', '']","['0', '']","['27', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']"
12711,r297,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,296,"['129', '']","['0', '']","['114', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r298,All institutions -> Colby C.,All institutions,Colby C.,2,297,"['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['123', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r299,All institutions -> Langston U.,All institutions,Langston U.,2,298,"['119', '']","['0', '']","['0', '']","['119', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r300,All institutions -> William & Mary,All institutions,William & Mary,2,298,"['119', '']","['1', '']","['32', '']","['0', '']","['6', '']","['36', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']"
12711,r301,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,300,"['118', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']"
12711,r302,All institutions -> Benedict C.,All institutions,Benedict C.,2,301,"['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']"
12711,r303,All institutions -> Utah Valley U.,All institutions,Utah Valley U.,2,301,"['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r304,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,303,"['115', '']","['30', '']","['21', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['61', '']","['0', '']"
12711,r305,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,304,"['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['114', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r306,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,304,"['114', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']"
12711,r307,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,306,"['113', '']","['0', '']","['0', '']","['0', '']","['0', '']","['112', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']"
12711,r308,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,307,"['111', '']","['0', '']","['61', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r309,All institutions -> U. Colorado Denver,All institutions,U. Colorado Denver,2,307,"['111', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['106', '']","['5', '']"
12711,r310,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,307,"['111', '']","['0', '']","['0', '']","['0', '']","['4', '']","['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r311,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,310,"['107', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5', '']","['0', '']","['0', '']","['0', '']","['102', '']","['0', '']"
12711,r312,All institutions -> Hope C.,All institutions,Hope C.,2,311,"['104', '']","['0', '']","['5', '']","['27', '']","['3', '']","['14', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']"
12711,r313,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,312,"['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['101', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r314,All institutions -> Clark U.,All institutions,Clark U.,2,313,"['97', '']","['0', '']","['96', '']","['1', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r315,All institutions -> Mount Holyoke C.,All institutions,Mount Holyoke C.,2,314,"['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['95', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r316,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,315,"['92', '']","['0', '']","['0', '']","['0', '']","['0', '']","['42', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']"
12711,r317,All institutions -> Barnard C.,All institutions,Barnard C.,2,316,"['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['90', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r318,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,316,"['90', '']","['0', '']","['0', '']","['0', '']","['41', '']","['25', '']","['0', '']","['0', '']","['0', '']","['24', '']","['0', '']"
12711,r319,All institutions -> U. North Florida,All institutions,U. North Florida,2,318,"['86', '']","['0', '']","['0', '']","['65', '']","['0', '']","['21', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r320,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,319,"['85', '']","['0', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r321,All institutions -> Spelman C.,All institutions,Spelman C.,2,319,"['85', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r322,All institutions -> U. Richmond,All institutions,U. Richmond,2,319,"['85', '']","['0', '']","['85', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r323,All institutions -> Tennessee Technological U.,All institutions,Tennessee Technological U.,2,322,"['82', '']","['51', '']","['31', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r324,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,323,"['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']"
12711,r325,All institutions -> Virginia State U.,All institutions,Virginia State U.,2,323,"['79', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['79', '']","['0', '']"
12711,r326,All institutions -> Butler U.,All institutions,Butler U.,2,325,"['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['76', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r327,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,326,"['74', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r328,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,327,"['68', 'i']","['0', 'i']","['48', 'i']","['20', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12711,r329,All institutions -> U. Colorado Colorado Springs,All institutions,U. Colorado Colorado Springs,2,327,"['68', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['18', '']","['0', '']"
12711,r330,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,329,"['67', '']","['0', '']","['67', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r331,All institutions -> Pomona C.,All institutions,Pomona C.,2,330,"['65', '']","['0', '']","['5', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r332,All institutions -> Albany State U.,All institutions,Albany State U.,2,331,"['64', '']","['57', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12711,r333,"All institutions -> U. Massachusetts, Dartmouth",All institutions,"U. Massachusetts, Dartmouth",2,332,"['63', '']","['0', '']","['28', '']","['0', '']","['0', '']","['35', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r334,All institutions -> James Madison U.,All institutions,James Madison U.,2,333,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r335,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,333,"['62', '']","['0', '']","['0', '']","['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r336,All institutions -> Virginia Military Institute,All institutions,Virginia Military Institute,2,333,"['62', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['62', '']","['0', '']"
12711,r337,All institutions -> Oakland U.,All institutions,Oakland U.,2,336,"['61', '']","['26', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']","['0', '']","['0', '']","['19', '']","['0', '']"
12711,r338,All institutions -> Alaska Pacific U.,All institutions,Alaska Pacific U.,2,337,"['60', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r339,All institutions -> Occidental C.,All institutions,Occidental C.,2,337,"['60', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['60', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12711,r340,"All institutions -> Union C., Schenectady",All institutions,"Union C., Schenectady",2,337,"['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r341,All institutions -> Dillard U.,All institutions,Dillard U.,2,340,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']","['0', '']"
12711,r342,All institutions -> Tennessee State U.,All institutions,Tennessee State U.,2,340,"['59', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['59', '']"
12711,r343,"All institutions -> SUNY, Geneseo",All institutions,"SUNY, Geneseo",2,342,"['57', '']","['0', '']","['47', '']","['0', '']","['0', '']","['10', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r344,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,343,"['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r345,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,343,"['56', '']","['0', '']","['41', '']","['0', '']","['0', '']","['15', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r346,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,345,"['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r347,All institutions -> Drake U.,All institutions,Drake U.,2,345,"['55', '']","['1', '']","['0', '']","['54', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r348,All institutions -> Murray State U.,All institutions,Murray State U.,2,345,"['55', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r349,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,348,"['52', '']","['0', '']","['0', '']","['52', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r350,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,349,"['51', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r351,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,350,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r352,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,350,"['50', '']","['0', '']","['29', '']","['8', '']","['0', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r353,All institutions -> U. San Diego,All institutions,U. San Diego,2,350,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r354,All institutions -> U.S. Naval Academy,All institutions,U.S. Naval Academy,2,350,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r355,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,350,"['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r356,All institutions -> Franklin W. Olin C. of Engineering,All institutions,Franklin W. Olin C. of Engineering,2,355,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']"
12711,r357,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,355,"['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['48', '']","['0', '']"
12711,r358,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,355,"['48', '']","['48', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r359,All institutions -> U. Central Oklahoma,All institutions,U. Central Oklahoma,2,358,"['47', 'i']","['1', 'i']","['0', 'i']","['27', 'i']","['0', 'i']","['10', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['9', 'i']","['0', 'i']"
12711,r360,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,359,"['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']"
12711,r361,All institutions -> Thomas Jefferson U.,All institutions,Thomas Jefferson U.,2,359,"['46', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r362,All institutions -> Colorado C.,All institutions,Colorado C.,2,361,"['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12711,r363,All institutions -> Williams C.,All institutions,Williams C.,2,362,"['43', 'i']","['0', 'i']","['16', 'i']","['11', 'i']","['0', 'i']","['16', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
