table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
5451,r402,"United States -> Nebraska -> Public -> U. Nebraska, central administration",United States,Nebraska,Public,"U. Nebraska, central administration",4,"['23,672', '']","['23,104', '']","['0', '']","['568', '']","['0', '']","['0', '']","['0', '']"
5451,r403,"United States -> Nebraska -> Public -> U. Nebraska, Kearney",United States,Nebraska,Public,"U. Nebraska, Kearney",4,"['2,640', '']","['1,259', '']","['330', '']","['961', '']","['39', '']","['17', '']","['34', '']"
5451,r404,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['320,463', '']","['107,299', '']","['54,240', '']","['125,648', '']","['19,215', '']","['5,451', '']","['8,610', '']"
5451,r405,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['202,406', '']","['105,158', '']","['11,932', '']","['43,265', '']","['10,072', '']","['16,011', '']","['15,968', '']"
5451,r406,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['16,134', '']","['9,996', '']","['1,845', '']","['3,116', '']","['74', '']","['941', '']","['162', '']"
5451,r407,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['21,462', '']","['8,541', '']","['2,929', '']","['6,993', '']","['1,207', '']","['834', '']","['958', '']"
5451,r408,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['20,339', '']","['7,583', '']","['2,929', '']","['6,845', '']","['1,207', '']","['817', '']","['958', '']"
5451,r409,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['1,123', 'i']","['958', 'i']","['0', 'i']","['148', 'i']","['0', 'i']","['17', 'i']","['0', 'i']"
5451,r410,United States -> Nevada,United States,Nevada,,,2,"['296,470', '']","['109,892', '']","['12,024', '']","['152,046', '']","['5,587', '']","['6,545', '']","['10,376', '']"
5451,r411,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['292,090', '']","['109,836', '']","['12,024', '']","['147,947', '']","['5,371', '']","['6,536', '']","['10,376', '']"
5451,r412,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['26,428', '']","['15,791', '']","['997', '']","['4,345', '']","['415', '']","['3,819', '']","['1,061', '']"
5451,r413,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['105,872', '']","['29,252', '']","['2,493', '']","['69,282', '']","['1,149', '']","['655', '']","['3,041', '']"
5451,r414,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['159,790', '']","['64,793', '']","['8,534', '']","['74,320', '']","['3,807', '']","['2,062', '']","['6,274', '']"
5451,r415,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['4,380', '']","['56', '']","['0', '']","['4,099', '']","['216', '']","['9', '']","['0', '']"
5451,r416,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['4,380', '']","['56', '']","['0', '']","['4,099', '']","['216', '']","['9', '']","['0', '']"
5451,r417,United States -> New Hampshire,United States,New Hampshire,,,2,"['484,313', '']","['243,635', '']","['5,945', '']","['188,555', '']","['12,789', '']","['25,644', '']","['7,745', '']"
5451,r418,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['157,964', '']","['101,416', '']","['4,695', '']","['38,458', '']","['8,430', '']","['3,934', '']","['1,031', '']"
5451,r419,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['1,063', '']","['1,043', '']","['0', '']","['19', '']","['0', '']","['1', '']","['0', '']"
5451,r420,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['156,901', '']","['100,373', '']","['4,695', '']","['38,439', '']","['8,430', '']","['3,933', '']","['1,031', '']"
5451,r421,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['326,349', '']","['142,219', '']","['1,250', '']","['150,097', '']","['4,359', '']","['21,710', '']","['6,714', '']"
5451,r422,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['326,349', '']","['142,219', '']","['1,250', '']","['150,097', '']","['4,359', '']","['21,710', '']","['6,714', '']"
5451,r423,United States -> New Jersey,United States,New Jersey,,,2,"['1,385,864', '']","['679,242', '']","['103,899', '']","['301,877', '']","['86,749', '']","['130,742', '']","['83,355', '']"
5451,r424,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['937,168', '']","['439,687', '']","['98,958', '']","['215,287', '']","['65,231', '']","['73,424', '']","['44,581', '']"
5451,r425,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['1,464', '']","['951', '']","['32', '']","['153', '']","['49', '']","['279', '']","['0', '']"
5451,r426,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['2,201', '']","['775', '']","['447', '']","['885', '']","['29', '']","['26', '']","['39', '']"
5451,r427,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['17,636', '']","['3,782', '']","['724', '']","['10,659', '']","['86', '']","['2,363', '']","['22', '']"
5451,r428,United States -> New Jersey -> Public -> New Jersey City U.,United States,New Jersey,Public,New Jersey City U.,4,"['262', '']","['223', '']","['0', '']","['39', '']","['0', '']","['0', '']","['0', '']"
5451,r429,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['155,715', '']","['85,746', '']","['2,987', '']","['53,611', '']","['3,013', '']","['5,719', '']","['4,639', '']"
5451,r430,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['26,018', '']","['15,551', '']","['4,401', '']","['3,737', '']","['818', '']","['1,511', '']","['0', '']"
5451,r431,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['3,950', '']","['1,952', '']","['91', '']","['1,136', '']","['166', '']","['603', '']","['2', '']"
5451,r432,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['688,077', '']","['311,743', '']","['86,581', '']","['130,582', '']","['60,291', '']","['60,621', '']","['38,259', '']"
5451,r433,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['28,006', '']","['16,196', '']","['1,460', '']","['5,902', '']","['778', '']","['2,050', '']","['1,620', '']"
5451,r434,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['4,236', '']","['872', '']","['2,235', '']","['1,008', '']","['0', '']","['121', '']","['0', '']"
5451,r435,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['9,603', '']","['1,896', '']","['0', '']","['7,575', '']","['1', '']","['131', '']","['0', '']"
5451,r436,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['448,696', '']","['239,555', '']","['4,941', '']","['86,590', '']","['21,518', '']","['57,318', '']","['38,774', '']"
5451,r437,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['1,729', '']","['110', '']","['1,149', '']","['70', '']","['20', '']","['309', '']","['71', '']"
5451,r438,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['396,502', '']","['203,259', '']","['300', '']","['78,989', '']","['19,932', '']","['55,398', '']","['38,624', '']"
5451,r439,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['5,718', '']","['2,725', '']","['1,993', '']","['88', '']","['210', '']","['702', '']","['0', '']"
5451,r440,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['44,747', '']","['33,461', '']","['1,499', '']","['7,443', '']","['1,356', '']","['909', '']","['79', '']"
5451,r441,United States -> New Mexico,United States,New Mexico,,,2,"['376,331', '']","['246,554', '']","['27,322', '']","['75,246', '']","['6,258', '']","['13,167', '']","['7,784', '']"
5451,r442,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['376,331', '']","['246,554', '']","['27,322', '']","['75,246', '']","['6,258', '']","['13,167', '']","['7,784', '']"
5451,r443,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['1,090', '']","['1,034', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']"
5451,r444,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['24,591', '']","['22,922', '']","['179', '']","['345', '']","['881', '']","['220', '']","['44', '']"
5451,r445,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['107,275', '']","['60,971', '']","['21,097', '']","['13,809', '']","['1,644', '']","['3,827', '']","['5,927', '']"
5451,r446,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['243,375', '']","['161,627', '']","['6,046', '']","['61,092', '']","['3,733', '']","['9,064', '']","['1,813', '']"
5451,r447,United States -> New York,United States,New York,,,2,"['7,156,316', '']","['3,732,130', '']","['405,335', '']","['1,674,568', '']","['509,662', '']","['530,030', '']","['304,591', '']"
5451,r448,United States -> New York -> Public,United States,New York,Public,,3,"['1,592,160', '']","['649,773', '']","['245,062', '']","['433,710', '']","['187,715', '']","['41,407', '']","['34,493', '']"
5451,r449,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['11,373', '']","['9,208', '']","['169', '']","['1,308', '']","['158', '']","['198', '']","['332', '']"
5451,r450,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['2,396', '']","['1,470', '']","['14', '']","['434', '']","['0', '']","['367', '']","['111', '']"
5451,r451,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['7,074', '']","['4,651', '']","['198', '']","['1,489', '']","['72', '']","['645', '']","['19', '']"
5451,r452,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['3,682', '']","['2,295', '']","['603', '']","['483', '']","['2', '']","['84', '']","['215', '']"
5451,r453,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['45,632', '']","['30,106', '']","['4,193', '']","['8,968', '']","['1,068', '']","['1,011', '']","['286', '']"
5451,r454,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['4,787', '']","['2,561', '']","['78', '']","['169', '']","['0', '']","['825', '']","['1,154', '']"
5451,r455,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['12,177', '']","['8,722', '']","['214', '']","['1,871', '']","['416', '']","['951', '']","['3', '']"
5451,r456,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['38,345', '']","['26,025', '']","['2,622', '']","['8,847', '']","['229', '']","['331', '']","['291', '']"
5451,r457,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['13,939', '']","['5,297', '']","['1,014', '']","['2,968', '']","['2,159', '']","['1,449', '']","['1,052', '']"
5451,r458,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['4,154', '']","['3,197', '']","['0', '']","['500', '']","['82', '']","['44', '']","['331', '']"
5451,r459,"United States -> New York -> Public -> CUNY, Medgar Evers C.",United States,New York,Public,"CUNY, Medgar Evers C.",4,"['882', '']","['588', '']","['0', '']","['245', '']","['0', '']","['48', '']","['1', '']"
5451,r460,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['2,130', '']","['1,585', '']","['0', '']","['136', '']","['404', '']","['5', '']","['0', '']"
5451,r461,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['16,470', '']","['12,726', '']","['1,054', '']","['2,304', '']","['43', '']","['315', '']","['28', '']"
5451,r462,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['1,704', '']","['884', '']","['164', '']","['163', '']","['26', '']","['105', '']","['362', '']"
5451,r463,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['1,691', '']","['1,513', '']","['0', '']","['156', '']","['0', '']","['22', '']","['0', '']"
5451,r464,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['117,870', '']","['24,564', '']","['4,957', '']","['82,764', '']","['3,588', '']","['1,258', '']","['739', '']"
5451,r465,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['2,253', '']","['1,241', '']","['619', '']","['293', '']","['35', '']","['49', '']","['16', '']"
5451,r466,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['1,719', '']","['781', '']","['343', '']","['574', '']","['20', '']","['1', '']","['0', '']"
5451,r467,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['29,296', '']","['7,809', '']","['13,768', '']","['6,258', '']","['663', '']","['552', '']","['246', '']"
5451,r468,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['3,477', '']","['1,688', '']","['0', '']","['524', '']","['1,233', '']","['10', '']","['22', '']"
5451,r469,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['1,452', '']","['950', '']","['37', '']","['353', '']","['0', '']","['9', '']","['103', '']"
5451,r470,"United States -> New York -> Public -> SUNY, Downstate Medical Center",United States,New York,Public,"SUNY, Downstate Medical Center",4,"['33,204', '']","['26,454', '']","['21', '']","['5,396', '']","['305', '']","['696', '']","['332', '']"
5451,r471,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['1,642', '']","['950', '']","['12', '']","['675', '']","['0', '']","['5', '']","['0', '']"
5451,r472,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['1,534', '']","['492', '']","['61', '']","['945', '']","['8', '']","['15', '']","['13', '']"
5451,r473,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['355,651', '']","['27,998', '']","['169,352', '']","['14,251', '']","['139,125', '']","['588', '']","['4,337', '']"
5451,r474,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['263,470', '']","['146,478', '']","['13,795', '']","['87,367', '']","['5,307', '']","['8,287', '']","['2,236', '']"
5451,r475,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['138,088', '']","['67,039', '']","['5,201', '']","['61,302', '']","['705', '']","['1,744', '']","['2,097', '']"
5451,r476,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['422,038', '']","['200,155', '']","['25,016', '']","['131,323', '']","['29,881', '']","['19,164', '']","['16,499', '']"
5451,r477,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['41,557', '']","['23,940', '']","['1,557', '']","['9,460', '']","['2,141', '']","['2,438', '']","['2,021', '']"
5451,r478,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['12,473', '']","['8,406', '']","['0', '']","['2,184', '']","['45', '']","['191', '']","['1,647', '']"
5451,r479,United States -> New York -> Private,United States,New York,Private,,3,"['5,564,156', '']","['3,082,357', '']","['160,273', '']","['1,240,858', '']","['321,947', '']","['488,623', '']","['270,098', '']"
5451,r480,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['3,765', '']","['1,938', '']","['0', '']","['822', '']","['841', '']","['137', '']","['27', '']"
5451,r481,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['23,510', '']","['12,940', '']","['0', '']","['4,069', '']","['3,954', '']","['1,003', '']","['1,544', '']"
5451,r482,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['288,654', '']","['204,635', '']","['3,150', '']","['65,723', '']","['4,286', '']","['10,860', '']","['0', '']"
5451,r483,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['2,780', '']","['947', '']","['857', '']","['662', '']","['314', '']","['0', '']","['0', '']"
5451,r484,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['3,748', '']","['2,800', '']","['0', '']","['467', '']","['60', '']","['421', '']","['0', '']"
5451,r485,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['15,104', '']","['7,095', '']","['1,394', '']","['4,425', '']","['1,483', '']","['490', '']","['217', '']"
5451,r486,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['115,198', '']","['62,215', '']","['32', '']","['32,295', '']","['1,222', '']","['19,434', '']","['0', '']"
5451,r487,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['2,913', '']","['918', '']","['0', '']","['1,768', '']","['12', '']","['215', '']","['0', '']"
5451,r488,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['1,032,909', '']","['762,289', '']","['7,250', '']","['78,278', '']","['77,105', '']","['105,442', '']","['2,545', '']"
5451,r489,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['1,190,063', '']","['562,021', '']","['92,178', '']","['232,628', '']","['56,706', '']","['119,570', '']","['126,960', '']"
5451,r490,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['20,456', '']","['3,831', '']","['333', '']","['14,154', '']","['58', '']","['1,118', '']","['962', '']"
5451,r491,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['1,869', '']","['144', '']","['0', '']","['1,270', '']","['0', '']","['397', '']","['58', '']"
5451,r492,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['2,114', '']","['1,072', '']","['436', '']","['384', '']","['0', '']","['85', '']","['137', '']"
5451,r493,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['1,445', '']","['997', '']","['231', '']","['96', '']","['3', '']","['64', '']","['54', '']"
5451,r494,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['747,014', '']","['480,452', '']","['8,270', '']","['135,617', '']","['61,137', '']","['53,691', '']","['7,847', '']"
5451,r495,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['1,199', '']","['981', '']","['0', '']","['170', '']","['0', '']","['13', '']","['35', '']"
5451,r496,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['13,997', '']","['1,349', '']","['0', '']","['12,135', '']","['234', '']","['238', '']","['41', '']"
5451,r497,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['1,307', '']","['398', '']","['174', '']","['503', '']","['232', '']","['0', '']","['0', '']"
5451,r498,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['3,737', '']","['342', '']","['0', '']","['3,362', '']","['0', '']","['33', '']","['0', '']"
5451,r499,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['13,186', '']","['1,050', '']","['142', '']","['3,503', '']","['144', '']","['7,022', '']","['1,325', '']"
5451,r500,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['3,580', '']","['1,542', '']","['153', '']","['1,592', '']","['0', '']","['293', '']","['0', '']"
5451,r501,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['20,137', '']","['12,106', '']","['1,319', '']","['243', '']","['4,039', '']","['1,812', '']","['618', '']"
5451,r502,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['947,293', '']","['448,850', '']","['22,203', '']","['222,650', '']","['51,010', '']","['85,710', '']","['116,870', '']"
5451,r503,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['1,124', '']","['24', '']","['258', '']","['352', '']","['0', '']","['490', '']","['0', '']"
5451,r504,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['4,272', '']","['2,997', '']","['0', '']","['1,103', '']","['7', '']","['147', '']","['18', '']"
5451,r505,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['107,623', '']","['52,150', '']","['4,959', '']","['28,841', '']","['15,594', '']","['6,079', '']","['0', '']"
5451,r506,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['57,777', '']","['28,092', '']","['9,210', '']","['15,970', '']","['2,392', '']","['1,192', '']","['921', '']"
5451,r507,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['356,217', '']","['86,280', '']","['533', '']","['230,148', '']","['5,110', '']","['33,853', '']","['293', '']"
5451,r508,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['2,412', '']","['1,827', '']","['0', '']","['441', '']","['0', '']","['144', '']","['0', '']"
5451,r509,United States -> New York -> Private -> St. Bonaventure U.,United States,New York,Private,St. Bonaventure U.,4,"['585', '']","['265', '']","['0', '']","['136', '']","['8', '']","['12', '']","['164', '']"
5451,r510,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['3,282', '']","['1,805', '']","['0', '']","['789', '']","['147', '']","['374', '']","['167', '']"
5451,r511,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['149,652', '']","['31,861', '']","['4,812', '']","['97,654', '']","['4,516', '']","['10,673', '']","['136', '']"
5451,r512,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['22,630', '']","['7,614', '']","['265', '']","['NA', '']","['1,038', '']","['10,766', '']","['2,947', '']"
5451,r513,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['397,211', '']","['296,241', '']","['2,110', '']","['46,412', '']","['30,271', '']","['16,366', '']","['5,811', '']"
5451,r514,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['1,062', '']","['462', '']","['4', '']","['483', '']","['24', '']","['58', '']","['31', '']"
5451,r515,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['1,568', '']","['1,055', '']","['0', '']","['306', '']","['0', '']","['182', '']","['25', '']"
5451,r516,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['2,763', '']","['772', '']","['0', '']","['1,407', '']","['0', '']","['239', '']","['345', '']"
5451,r517,United States -> North Carolina,United States,North Carolina,,,2,"['3,385,735', '']","['1,939,599', '']","['163,691', '']","['684,547', '']","['329,220', '']","['214,035', '']","['54,643', '']"
5451,r518,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['1,937,751', '']","['1,061,510', '']","['145,260', '']","['506,065', '']","['110,253', '']","['93,359', '']","['21,304', '']"
5451,r519,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['4,894', '']","['1,469', '']","['199', '']","['2,568', '']","['112', '']","['485', '']","['61', '']"
5451,r520,United States -> North Carolina -> Public -> East Carolina U.,United States,North Carolina,Public,East Carolina U.,4,"['57,820', '']","['20,168', '']","['620', '']","['28,538', '']","['3,363', '']","['5,131', '']","['0', '']"
5451,r521,United States -> North Carolina -> Public -> Elizabeth City State U.,United States,North Carolina,Public,Elizabeth City State U.,4,"['1,473', '']","['1,455', '']","['11', '']","['NA', '']","['0', '']","['0', '']","['7', '']"
5451,r522,United States -> North Carolina -> Public -> Fayetteville State U.,United States,North Carolina,Public,Fayetteville State U.,4,"['2,797', '']","['1,008', '']","['421', '']","['1,185', '']","['123', '']","['60', '']","['0', '']"
5451,r523,United States -> North Carolina -> Public -> North Carolina Agricultural and Technical State U.,United States,North Carolina,Public,North Carolina Agricultural and Technical State U.,4,"['36,151', '']","['22,338', '']","['369', '']","['12,766', '']","['73', '']","['311', '']","['294', '']"
5451,r524,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['15,833', '']","['12,787', '']","['116', '']","['NA', '']","['137', '']","['1,194', '']","['1,599', '']"
5451,r525,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['546,290', '']","['232,110', '']","['123,750', '']","['131,677', '']","['53,302', '']","['4,750', '']","['701', '']"
5451,r526,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['4,789', '']","['2,405', '']","['349', '']","['435', '']","['2', '']","['1,598', '']","['0', '']"
5451,r527,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['1,159,725', '']","['706,145', '']","['8,129', '']","['301,817', '']","['49,974', '']","['76,679', '']","['16,981', '']"
5451,r528,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['50,050', '']","['27,618', '']","['1,176', '']","['18,128', '']","['2,133', '']","['908', '']","['87', '']"
5451,r529,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['3,942', '']","['572', '']","['3,370', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5451,r530,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['28,966', '']","['20,447', '']","['452', '']","['6,039', '']","['344', '']","['593', '']","['1,091', '']"
5451,r531,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['16,544', '']","['6,783', '']","['6,013', '']","['2,433', '']","['569', '']","['671', '']","['75', '']"
