table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_passed_through,field_total_to_higher_education_subrecipients,field_total_to_businesses,field_total_to_nonprofit_organizations,field_total_to_other_subrecipients,field_federally_financed_all_r_d_expenditures_passed_through,field_federally_financed_to_higher_education_subrecipients,field_federally_financed_to_businesses,field_federally_financed_to_nonprofit_organizations,field_federally_financed_to_other_subrecipients
8021,r394,"United States -> Montana -> Public -> U. Montana, Missoula",United States,Montana,Public,"U. Montana, Missoula",4,"['10,249', '']","['7,629', '']","['2,168', '']","['346', '']","['106', '']","['9,589', '']","['7,085', '']","['2,060', '']","['343', '']","['101', '']"
8021,r395,United States -> Nebraska,United States,Nebraska,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r396,United States -> Nebraska -> Public,United States,Nebraska,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r397,"United States -> Nebraska -> Public -> U. Nebraska, central administration",United States,Nebraska,Public,"U. Nebraska, central administration",4,"['6,715', '']","['5,563', '']","['1,152', '']","['0', '']","['0', '']","['6,715', '']","['5,563', '']","['1,152', '']","['0', '']","['0', '']"
8021,r398,"United States -> Nebraska -> Public -> U. Nebraska, Kearney",United States,Nebraska,Public,"U. Nebraska, Kearney",4,"['35', '']","['13', '']","['0', '']","['0', '']","['22', '']","['35', '']","['13', '']","['0', '']","['0', '']","['22', '']"
8021,r399,"United States -> Nebraska -> Public -> U. Nebraska, Lincoln",United States,Nebraska,Public,"U. Nebraska, Lincoln",4,"['14,161', '']","['11,271', '']","['317', '']","['769', '']","['1,804', '']","['12,883', '']","['10,611', '']","['244', '']","['536', '']","['1,492', '']"
8021,r400,"United States -> Nebraska -> Public -> U. Nebraska, Medical Center",United States,Nebraska,Public,"U. Nebraska, Medical Center",4,"['13,417', '']","['10,241', '']","['961', '']","['1,651', '']","['564', '']","['12,460', '']","['9,853', '']","['947', '']","['1,564', '']","['96', '']"
8021,r401,"United States -> Nebraska -> Public -> U. Nebraska, Omaha",United States,Nebraska,Public,"U. Nebraska, Omaha",4,"['2,779', '']","['2,610', '']","['0', '']","['88', '']","['81', '']","['2,673', '']","['2,506', '']","['0', '']","['86', '']","['81', '']"
8021,r402,United States -> Nebraska -> Private,United States,Nebraska,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r403,United States -> Nebraska -> Private -> Creighton U.,United States,Nebraska,Private,Creighton U.,4,"['1,033', 'i']","['661', 'i']","['167', 'i']","['205', 'i']","['0', 'i']","['1,033', 'i']","['661', 'i']","['167', 'i']","['205', 'i']","['0', 'i']"
8021,r404,United States -> Nebraska -> Private -> Doane U.,United States,Nebraska,Private,Doane U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8021,r405,United States -> Nevada,United States,Nevada,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r406,United States -> Nevada -> Public,United States,Nevada,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r407,United States -> Nevada -> Public -> Desert Research Institute,United States,Nevada,Public,Desert Research Institute,4,"['740', '']","['600', '']","['74', '']","['0', '']","['66', '']","['708', '']","['568', '']","['74', '']","['0', '']","['66', '']"
8021,r408,"United States -> Nevada -> Public -> U. Nevada, Las Vegas",United States,Nevada,Public,"U. Nevada, Las Vegas",4,"['4,227', '']","['3,813', '']","['251', '']","['103', '']","['60', '']","['3,721', '']","['3,540', '']","['101', '']","['20', '']","['60', '']"
8021,r409,"United States -> Nevada -> Public -> U. Nevada, Reno",United States,Nevada,Public,"U. Nevada, Reno",4,"['9,674', '']","['7,226', '']","['1,472', '']","['563', '']","['413', '']","['9,406', '']","['7,080', '']","['1,350', '']","['563', '']","['413', '']"
8021,r410,United States -> Nevada -> Private,United States,Nevada,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r411,United States -> Nevada -> Private -> Roseman U. of Health Sciences,United States,Nevada,Private,Roseman U. of Health Sciences,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r412,United States -> New Hampshire,United States,New Hampshire,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r413,United States -> New Hampshire -> Public,United States,New Hampshire,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r414,United States -> New Hampshire -> Public -> Keene State C.,United States,New Hampshire,Public,Keene State C.,4,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['65', '']","['65', '']","['0', '']","['0', '']","['0', '']"
8021,r415,United States -> New Hampshire -> Public -> U. New Hampshire,United States,New Hampshire,Public,U. New Hampshire,4,"['10,935', '']","['6,399', '']","['565', '']","['2,605', '']","['1,366', '']","['9,904', '']","['6,399', '']","['519', '']","['2,384', '']","['602', '']"
8021,r416,United States -> New Hampshire -> Private,United States,New Hampshire,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r417,United States -> New Hampshire -> Private -> Dartmouth C. and Dartmouth Hitchcock Medical Center,United States,New Hampshire,Private,Dartmouth C. and Dartmouth Hitchcock Medical Center,4,"['32,129', '']","['20,298', '']","['2,150', '']","['8,450', '']","['1,231', '']","['26,827', '']","['18,199', '']","['1,570', '']","['5,862', '']","['1,196', '']"
8021,r418,United States -> New Jersey,United States,New Jersey,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r419,United States -> New Jersey -> Public,United States,New Jersey,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r420,United States -> New Jersey -> Public -> C. New Jersey,United States,New Jersey,Public,C. New Jersey,4,"['67', '']","['0', '']","['0', '']","['67', '']","['0', '']","['67', '']","['0', '']","['0', '']","['67', '']","['0', '']"
8021,r421,United States -> New Jersey -> Public -> Kean U.,United States,New Jersey,Public,Kean U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r422,United States -> New Jersey -> Public -> Montclair State U.,United States,New Jersey,Public,Montclair State U.,4,"['645', '']","['399', '']","['0', '']","['246', '']","['0', '']","['262', '']","['252', '']","['0', '']","['10', '']","['0', '']"
8021,r423,United States -> New Jersey -> Public -> New Jersey Institute of Technology,United States,New Jersey,Public,New Jersey Institute of Technology,4,"['31,382', '']","['2,217', '']","['16,605', '']","['4,275', '']","['8,285', '']","['27,748', '']","['2,165', '']","['15,684', '']","['1,686', '']","['8,213', '']"
8021,r424,United States -> New Jersey -> Public -> Rowan U.,United States,New Jersey,Public,Rowan U.,4,"['2,300', '']","['1,765', '']","['51', '']","['448', '']","['36', '']","['2,064', '']","['1,565', '']","['51', '']","['448', '']","['0', '']"
8021,r425,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Camden",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Camden",4,"['543', '']","['56', '']","['4', '']","['0', '']","['483', '']","['539', '']","['56', '']","['0', '']","['0', '']","['483', '']"
8021,r426,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, New Brunswick",United States,New Jersey,Public,"Rutgers, State U. New Jersey, New Brunswick",4,"['51,006', '']","['33,651', '']","['10,131', '']","['3,932', '']","['3,292', '']","['47,746', '']","['31,726', '']","['9,615', '']","['3,659', '']","['2,746', '']"
8021,r427,"United States -> New Jersey -> Public -> Rutgers, State U. New Jersey, Newark",United States,New Jersey,Public,"Rutgers, State U. New Jersey, Newark",4,"['1,480', '']","['650', '']","['758', '']","['5', '']","['67', '']","['1,474', '']","['650', '']","['758', '']","['0', '']","['66', '']"
8021,r428,United States -> New Jersey -> Public -> Stockton U.,United States,New Jersey,Public,Stockton U.,4,"['150', '']","['13', '']","['137', '']","['0', '']","['0', '']","['77', '']","['13', '']","['64', '']","['0', '']","['0', '']"
8021,r429,United States -> New Jersey -> Public -> William Paterson U.,United States,New Jersey,Public,William Paterson U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r430,United States -> New Jersey -> Private,United States,New Jersey,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r431,United States -> New Jersey -> Private -> Monmouth U.,United States,New Jersey,Private,Monmouth U.,4,"['712', '']","['74', '']","['0', '']","['638', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r432,United States -> New Jersey -> Private -> Princeton U.,United States,New Jersey,Private,Princeton U.,4,"['35,167', '']","['28,658', '']","['2,650', '']","['0', '']","['3,859', '']","['33,160', '']","['27,189', '']","['2,581', '']","['0', '']","['3,390', '']"
8021,r433,United States -> New Jersey -> Private -> Seton Hall U.,United States,New Jersey,Private,Seton Hall U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r434,United States -> New Jersey -> Private -> Stevens Institute of Technology,United States,New Jersey,Private,Stevens Institute of Technology,4,"['7,068', '']","['6,430', '']","['595', '']","['42', '']","['1', '']","['6,983', '']","['6,366', '']","['588', '']","['28', '']","['1', '']"
8021,r435,United States -> New Mexico,United States,New Mexico,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r436,United States -> New Mexico -> Public,United States,New Mexico,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r437,United States -> New Mexico -> Public -> New Mexico Highlands U.,United States,New Mexico,Public,New Mexico Highlands U.,4,"['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8021,r438,United States -> New Mexico -> Public -> New Mexico Institute of Mining and Technology,United States,New Mexico,Public,New Mexico Institute of Mining and Technology,4,"['3,677', '']","['2,852', '']","['674', '']","['0', '']","['151', '']","['3,677', '']","['2,852', '']","['674', '']","['0', '']","['151', '']"
8021,r439,United States -> New Mexico -> Public -> New Mexico State U.,United States,New Mexico,Public,New Mexico State U.,4,"['9,906', '']","['4,214', '']","['3,768', '']","['812', '']","['1,112', '']","['9,575', '']","['4,011', '']","['3,768', '']","['812', '']","['984', '']"
8021,r440,United States -> New Mexico -> Public -> U. New Mexico,United States,New Mexico,Public,U. New Mexico,4,"['70,120', '']","['32,608', '']","['18,032', '']","['16,062', '']","['3,418', '']","['67,489', '']","['32,013', '']","['17,996', '']","['15,109', '']","['2,371', '']"
8021,r441,United States -> New York,United States,New York,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r442,United States -> New York -> Public,United States,New York,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r443,"United States -> New York -> Public -> CUNY, Advanced Science Research Center",United States,New York,Public,"CUNY, Advanced Science Research Center",4,"['2,273', '']","['2,078', '']","['24', '']","['76', '']","['95', '']","['2,273', '']","['2,078', '']","['24', '']","['76', '']","['95', '']"
8021,r444,"United States -> New York -> Public -> CUNY, Baruch C.",United States,New York,Public,"CUNY, Baruch C.",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r445,"United States -> New York -> Public -> CUNY, Brooklyn C.",United States,New York,Public,"CUNY, Brooklyn C.",4,"['330', '']","['258', '']","['0', '']","['72', '']","['0', '']","['241', '']","['241', '']","['0', '']","['0', '']","['0', '']"
8021,r446,"United States -> New York -> Public -> CUNY, C. Staten Island",United States,New York,Public,"CUNY, C. Staten Island",4,"['376', '']","['80', '']","['0', '']","['291', '']","['5', '']","['298', '']","['80', '']","['0', '']","['213', '']","['5', '']"
8021,r447,"United States -> New York -> Public -> CUNY, City C.",United States,New York,Public,"CUNY, City C.",4,"['7,940', '']","['4,253', '']","['2,161', '']","['1,465', '']","['61', '']","['5,441', '']","['4,178', '']","['32', '']","['1,170', '']","['61', '']"
8021,r448,"United States -> New York -> Public -> CUNY, Graduate Center",United States,New York,Public,"CUNY, Graduate Center",4,"['348', '']","['2', '']","['0', '']","['0', '']","['346', '']","['324', '']","['0', '']","['0', '']","['0', '']","['324', '']"
8021,r449,"United States -> New York -> Public -> CUNY, Graduate School of Public Health and Health Policy",United States,New York,Public,"CUNY, Graduate School of Public Health and Health Policy",4,"['529', '']","['322', '']","['2', '']","['194', '']","['11', '']","['463', '']","['290', '']","['2', '']","['160', '']","['11', '']"
8021,r450,"United States -> New York -> Public -> CUNY, Hunter C.",United States,New York,Public,"CUNY, Hunter C.",4,"['2,459', '']","['1,178', '']","['15', '']","['1,144', '']","['122', '']","['2,413', '']","['1,141', '']","['15', '']","['1,144', '']","['113', '']"
8021,r451,"United States -> New York -> Public -> CUNY, John Jay C. of Criminal Justice",United States,New York,Public,"CUNY, John Jay C. of Criminal Justice",4,"['1,265', '']","['714', '']","['108', '']","['325', '']","['118', '']","['714', '']","['477', '']","['108', '']","['102', '']","['27', '']"
8021,r452,"United States -> New York -> Public -> CUNY, Lehman C.",United States,New York,Public,"CUNY, Lehman C.",4,"['153', '']","['153', '']","['0', '']","['0', '']","['0', '']","['153', '']","['153', '']","['0', '']","['0', '']","['0', '']"
8021,r453,"United States -> New York -> Public -> CUNY, New York City C. of Technology",United States,New York,Public,"CUNY, New York City C. of Technology",4,"['110', '']","['110', '']","['0', '']","['0', '']","['0', '']","['110', '']","['110', '']","['0', '']","['0', '']","['0', '']"
8021,r454,"United States -> New York -> Public -> CUNY, Queens C.",United States,New York,Public,"CUNY, Queens C.",4,"['1,444', '']","['467', '']","['289', '']","['688', '']","['0', '']","['1,368', '']","['391', '']","['289', '']","['688', '']","['0', '']"
8021,r455,"United States -> New York -> Public -> CUNY, system office",United States,New York,Public,"CUNY, system office",4,"['389', '']","['389', '']","['0', '']","['0', '']","['0', '']","['389', '']","['389', '']","['0', '']","['0', '']","['0', '']"
8021,r456,"United States -> New York -> Public -> CUNY, York C.",United States,New York,Public,"CUNY, York C.",4,"['16', '']","['0', '']","['0', '']","['16', '']","['0', '']","['16', '']","['0', '']","['0', '']","['16', '']","['0', '']"
8021,r457,"United States -> New York -> Public -> SUNY, Binghamton U.",United States,New York,Public,"SUNY, Binghamton U.",4,"['6,967', '']","['1,258', '']","['5,204', '']","['0', '']","['505', '']","['4,031', '']","['1,258', '']","['2,372', '']","['0', '']","['401', '']"
8021,r458,"United States -> New York -> Public -> SUNY, Buffalo State",United States,New York,Public,"SUNY, Buffalo State",4,"['47', '']","['47', '']","['0', '']","['0', '']","['0', '']","['47', '']","['47', '']","['0', '']","['0', '']","['0', '']"
8021,r459,"United States -> New York -> Public -> SUNY, C. Brockport",United States,New York,Public,"SUNY, C. Brockport",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r460,"United States -> New York -> Public -> SUNY, C. of Environmental Science and Forestry",United States,New York,Public,"SUNY, C. of Environmental Science and Forestry",4,"['1,067', '']","['729', '']","['320', '']","['18', '']","['0', '']","['396', '']","['281', '']","['97', '']","['18', '']","['0', '']"
8021,r461,"United States -> New York -> Public -> SUNY, C. of Optometry",United States,New York,Public,"SUNY, C. of Optometry",4,"['31', '']","['31', '']","['0', '']","['0', '']","['0', '']","['31', '']","['31', '']","['0', '']","['0', '']","['0', '']"
8021,r462,"United States -> New York -> Public -> SUNY, C. Plattsburgh",United States,New York,Public,"SUNY, C. Plattsburgh",4,"['158', '']","['71', '']","['0', '']","['0', '']","['87', '']","['158', '']","['71', '']","['0', '']","['0', '']","['87', '']"
8021,r463,"United States -> New York -> Public -> SUNY, Downstate Health Sciences U.",United States,New York,Public,"SUNY, Downstate Health Sciences U.",4,"['8,206', '']","['7,690', '']","['27', '']","['0', '']","['489', '']","['8,179', '']","['7,690', '']","['0', '']","['0', '']","['489', '']"
8021,r464,"United States -> New York -> Public -> SUNY, Geneseo",United States,New York,Public,"SUNY, Geneseo",4,"['65', '']","['65', '']","['0', '']","['0', '']","['0', '']","['65', '']","['65', '']","['0', '']","['0', '']","['0', '']"
8021,r465,"United States -> New York -> Public -> SUNY, Oswego",United States,New York,Public,"SUNY, Oswego",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r466,"United States -> New York -> Public -> SUNY, Polytechnic Institute",United States,New York,Public,"SUNY, Polytechnic Institute",4,"['18,123', '']","['12,284', '']","['5,753', '']","['86', '']","['0', '']","['9,251', '']","['3,997', '']","['5,254', '']","['0', '']","['0', '']"
8021,r467,"United States -> New York -> Public -> SUNY, Stony Brook U.",United States,New York,Public,"SUNY, Stony Brook U.",4,"['22,010', '']","['18,709', '']","['1,205', '']","['1,430', '']","['666', '']","['21,312', '']","['18,636', '']","['735', '']","['1,304', '']","['637', '']"
8021,r468,"United States -> New York -> Public -> SUNY, U. Albany",United States,New York,Public,"SUNY, U. Albany",4,"['10,130', '']","['7,103', '']","['1,345', '']","['1,292', '']","['390', '']","['9,182', '']","['6,722', '']","['1,202', '']","['888', '']","['370', '']"
8021,r469,"United States -> New York -> Public -> SUNY, U. Buffalo",United States,New York,Public,"SUNY, U. Buffalo",4,"['20,835', '']","['10,228', '']","['2,567', '']","['5,443', '']","['2,597', '']","['15,641', '']","['9,798', '']","['932', '']","['4,911', '']","['0', '']"
8021,r470,"United States -> New York -> Public -> SUNY, Upstate Medical U.",United States,New York,Public,"SUNY, Upstate Medical U.",4,"['1,525', '']","['1,326', '']","['128', '']","['71', '']","['0', '']","['1,512', '']","['1,317', '']","['128', '']","['67', '']","['0', '']"
8021,r471,United States -> New York -> Public -> U.S. Military Academy,United States,New York,Public,U.S. Military Academy,4,"['614', '']","['324', '']","['80', '']","['210', '']","['0', '']","['614', '']","['324', '']","['80', '']","['210', '']","['0', '']"
8021,r472,United States -> New York -> Private,United States,New York,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
8021,r473,United States -> New York -> Private -> Albany C. of Pharmacy and Health Sciences,United States,New York,Private,Albany C. of Pharmacy and Health Sciences,4,"['589', '']","['323', '']","['0', '']","['0', '']","['266', '']","['589', '']","['323', '']","['0', '']","['0', '']","['266', '']"
8021,r474,United States -> New York -> Private -> Albany Medical C.,United States,New York,Private,Albany Medical C.,4,"['726', '']","['370', '']","['0', '']","['356', '']","['0', '']","['726', '']","['370', '']","['0', '']","['356', '']","['0', '']"
8021,r475,United States -> New York -> Private -> Albert Einstein C. of Medicine,United States,New York,Private,Albert Einstein C. of Medicine,4,"['33,032', '']","['26,752', '']","['2,057', '']","['3,910', '']","['313', '']","['30,767', '']","['25,339', '']","['1,966', '']","['3,162', '']","['300', '']"
8021,r476,United States -> New York -> Private -> Alfred U.,United States,New York,Private,Alfred U.,4,"['33', '']","['13', '']","['20', '']","['0', '']","['0', '']","['13', '']","['13', '']","['0', '']","['0', '']","['0', '']"
8021,r477,United States -> New York -> Private -> Barnard C.,United States,New York,Private,Barnard C.,4,"['994', '']","['977', '']","['0', '']","['17', '']","['0', '']","['977', '']","['977', '']","['0', '']","['0', '']","['0', '']"
8021,r478,United States -> New York -> Private -> Canisius C.,United States,New York,Private,Canisius C.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r479,United States -> New York -> Private -> Clarkson U.,United States,New York,Private,Clarkson U.,4,"['1,241', '']","['672', '']","['151', '']","['304', '']","['114', '']","['780', '']","['311', '']","['51', '']","['304', '']","['114', '']"
8021,r480,United States -> New York -> Private -> Cold Spring Harbor Laboratory,United States,New York,Private,Cold Spring Harbor Laboratory,4,"['8,280', 'i']","['4,788', 'i']","['1,703', 'i']","['1,679', 'i']","['110', 'i']","['7,523', 'i']","['4,788', 'i']","['1,181', 'i']","['1,460', 'i']","['94', 'i']"
8021,r481,United States -> New York -> Private -> Colgate U.,United States,New York,Private,Colgate U.,4,"['72', '']","['72', '']","['0', '']","['0', '']","['0', '']","['72', '']","['72', '']","['0', '']","['0', '']","['0', '']"
8021,r482,United States -> New York -> Private -> Columbia U. in the City of New York,United States,New York,Private,Columbia U. in the City of New York,4,"['128,876', '']","['68,579', '']","['1,899', '']","['40,418', '']","['17,980', '']","['115,810', '']","['64,352', '']","['1,518', '']","['38,631', '']","['11,309', '']"
8021,r483,United States -> New York -> Private -> Cornell U.,United States,New York,Private,Cornell U.,4,"['99,822', '']","['58,905', '']","['9,246', '']","['19,174', '']","['12,497', '']","['82,123', '']","['53,864', '']","['7,606', '']","['16,709', '']","['3,944', '']"
8021,r484,United States -> New York -> Private -> Fordham U.,United States,New York,Private,Fordham U.,4,"['899', '']","['896', '']","['0', '']","['3', '']","['0', '']","['821', '']","['818', '']","['0', '']","['3', '']","['0', '']"
8021,r485,United States -> New York -> Private -> Hamilton C.,United States,New York,Private,Hamilton C.,4,"['18', '']","['18', '']","['0', '']","['0', '']","['0', '']","['18', '']","['18', '']","['0', '']","['0', '']","['0', '']"
8021,r486,United States -> New York -> Private -> Hobart and William Smith Colleges,United States,New York,Private,Hobart and William Smith Colleges,4,"['54', '']","['10', '']","['0', '']","['11', '']","['33', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r487,United States -> New York -> Private -> Hofstra U.,United States,New York,Private,Hofstra U.,4,"['43', '']","['25', '']","['0', '']","['6', '']","['12', '']","['25', '']","['25', '']","['0', '']","['0', '']","['0', '']"
8021,r488,United States -> New York -> Private -> Icahn School of Medicine at Mount Sinai,United States,New York,Private,Icahn School of Medicine at Mount Sinai,4,"['89,101', '']","['50,262', '']","['5,693', '']","['26,007', '']","['7,139', '']","['85,338', '']","['48,577', '']","['5,689', '']","['24,093', '']","['6,979', '']"
8021,r489,United States -> New York -> Private -> Ithaca C.,United States,New York,Private,Ithaca C.,4,"['95', '']","['13', '']","['0', '']","['40', '']","['42', '']","['95', '']","['13', '']","['0', '']","['40', '']","['42', '']"
8021,r490,United States -> New York -> Private -> Long Island U.,United States,New York,Private,Long Island U.,4,"['459', '']","['386', '']","['0', '']","['73', '']","['0', '']","['459', '']","['386', '']","['0', '']","['73', '']","['0', '']"
8021,r491,United States -> New York -> Private -> Manhattan C.,United States,New York,Private,Manhattan C.,4,"['11', '']","['11', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r492,"United States -> New York -> Private -> Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",United States,New York,Private,"Memorial Sloan Kettering Cancer Center, Louis V. Gerstner Jr. Graduate S. of Biomedical Sciences",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r493,United States -> New York -> Private -> New School,United States,New York,Private,New School,4,"['1,891', '']","['240', '']","['0', '']","['1,651', '']","['0', '']","['52', '']","['52', '']","['0', '']","['0', '']","['0', '']"
8021,r494,United States -> New York -> Private -> New York Institute of Technology,United States,New York,Private,New York Institute of Technology,4,"['77', '']","['77', '']","['0', '']","['0', '']","['0', '']","['77', '']","['77', '']","['0', '']","['0', '']","['0', '']"
8021,r495,United States -> New York -> Private -> New York Medical C.,United States,New York,Private,New York Medical C.,4,"['961', '']","['837', '']","['124', '']","['0', '']","['0', '']","['961', '']","['837', '']","['124', '']","['0', '']","['0', '']"
8021,r496,United States -> New York -> Private -> New York U.,United States,New York,Private,New York U.,4,"['91,622', '']","['21,918', '']","['1,261', '']","['62,699', '']","['5,744', '']","['84,016', '']","['20,829', '']","['35', '']","['58,204', '']","['4,948', '']"
8021,r497,United States -> New York -> Private -> Niagara U.,United States,New York,Private,Niagara U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r498,United States -> New York -> Private -> Pace U.,United States,New York,Private,Pace U.,4,"['856', '']","['328', '']","['0', '']","['528', '']","['0', '']","['856', '']","['328', '']","['0', '']","['528', '']","['0', '']"
8021,r499,United States -> New York -> Private -> Pratt Institute,United States,New York,Private,Pratt Institute,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r500,United States -> New York -> Private -> Rensselaer Polytechnic Institute,United States,New York,Private,Rensselaer Polytechnic Institute,4,"['9,020', '']","['6,413', '']","['811', '']","['1,118', '']","['678', '']","['8,356', '']","['6,085', '']","['709', '']","['1,118', '']","['444', '']"
8021,r501,United States -> New York -> Private -> Rochester Institute of Technology,United States,New York,Private,Rochester Institute of Technology,4,"['2,307', '']","['1,595', '']","['275', '']","['183', '']","['254', '']","['2,165', '']","['1,457', '']","['274', '']","['180', '']","['254', '']"
8021,r502,United States -> New York -> Private -> Rockefeller U.,United States,New York,Private,Rockefeller U.,4,"['12,733', '']","['6,270', '']","['153', '']","['4,367', '']","['1,943', '']","['8,217', '']","['5,080', '']","['153', '']","['2,626', '']","['358', '']"
8021,r503,United States -> New York -> Private -> Skidmore C.,United States,New York,Private,Skidmore C.,4,"['171', '']","['93', '']","['0', '']","['78', '']","['0', '']","['125', '']","['47', '']","['0', '']","['78', '']","['0', '']"
8021,r504,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['23', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['23', 'i']","['23', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
8021,r505,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['4,240', '']","['2,567', '']","['559', '']","['1,083', '']","['31', '']","['2,916', '']","['2,216', '']","['369', '']","['300', '']","['31', '']"
8021,r506,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['4,798', '']","['1,917', '']","['0', '']","['2,388', '']","['493', '']","['1,218', '']","['829', '']","['0', '']","['271', '']","['118', '']"
8021,r507,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['32,781', '']","['23,051', '']","['917', '']","['5,837', '']","['2,976', '']","['29,358', '']","['21,046', '']","['635', '']","['4,987', '']","['2,690', '']"
8021,r508,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
8021,r509,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['205', '']","['205', '']","['0', '']","['0', '']","['0', '']","['205', '']","['205', '']","['0', '']","['0', '']","['0', '']"
