table_id,row_id,time_period,all_doctoral_scientists_and_engineers_level_1,all_doctoral_scientists_and_engineers_level_2,all_doctoral_scientists_and_engineers_level_3,all_doctoral_scientists_and_engineers_hierarchy_depth,value
6337,r507,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Out of United States in 2019,Number,3,8700
6337,r508,Total -> Disability status in 2015 -> Without disability,In United States in 2015,Out of United States in 2019,SE,3,475
6337,r509,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Total,Number,3,101700
6337,r510,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Total,SE,3,1250
6337,r511,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,In United States in 2017,Number,3,7550
6337,r512,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,In United States in 2017,SE,3,475
6337,r513,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Out of United States in 2017,Number,3,94150
6337,r514,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Out of United States in 2017,SE,3,1175
6337,r515,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,In United States in 2019,Number,3,9900
6337,r516,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,In United States in 2019,SE,3,525
6337,r517,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Out of United States in 2019,Number,3,91800
6337,r518,Total -> Disability status in 2015 -> Without disability,Out of United States in 2015,Out of United States in 2019,SE,3,1225
6337,r519,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,All doctoral scientists and engineers,Total,,2,598950
6337,r520,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,All doctoral scientists and engineers,SE,,2,2075
6337,r521,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Total,Number,3,573600
6337,r522,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Total,SE,3,2000
6337,r523,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,In United States in 2017,Number,3,569900
6337,r524,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,In United States in 2017,SE,3,2050
6337,r525,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Out of United States in 2017,Number,3,3700
6337,r526,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Out of United States in 2017,SE,3,325
6337,r527,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,In United States in 2019,Number,3,569150
6337,r528,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,In United States in 2019,SE,3,2025
6337,r529,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Out of United States in 2019,Number,3,4450
6337,r530,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,In United States in 2015,Out of United States in 2019,SE,3,350
6337,r531,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Total,Number,3,25350
6337,r532,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Total,SE,3,800
6337,r533,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,In United States in 2017,Number,3,4350
6337,r534,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,In United States in 2017,SE,3,350
6337,r535,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Out of United States in 2017,Number,3,21000
6337,r536,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Out of United States in 2017,SE,3,775
6337,r537,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,In United States in 2019,Number,3,5550
6337,r538,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,In United States in 2019,SE,3,375
6337,r539,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Out of United States in 2019,Number,3,19850
6337,r540,Total -> Citizenship at graduation -> U.S. citizen and permanent resident,Out of United States in 2015,Out of United States in 2019,SE,3,750
6337,r541,Total -> Citizenship at graduation -> Temporary visa holder,All doctoral scientists and engineers,Total,,2,257100
6337,r542,Total -> Citizenship at graduation -> Temporary visa holder,All doctoral scientists and engineers,SE,,2,1600
6337,r543,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Total,Number,3,169150
6337,r544,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Total,SE,3,1650
6337,r545,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,In United States in 2017,Number,3,164100
6337,r546,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,In United States in 2017,SE,3,1700
6337,r547,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Out of United States in 2017,Number,3,5050
6337,r548,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Out of United States in 2017,SE,3,475
6337,r549,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,In United States in 2019,Number,3,164150
6337,r550,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,In United States in 2019,SE,3,1700
6337,r551,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Out of United States in 2019,Number,3,5050
6337,r552,Total -> Citizenship at graduation -> Temporary visa holder,In United States in 2015,Out of United States in 2019,SE,3,425
6337,r553,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Total,Number,3,87900
6337,r554,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Total,SE,3,1250
6337,r555,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,In United States in 2017,Number,3,3800
6337,r556,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,In United States in 2017,SE,3,350
6337,r557,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Out of United States in 2017,Number,3,84100
6337,r558,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Out of United States in 2017,SE,3,1200
6337,r559,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,In United States in 2019,Number,3,5150
6337,r560,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,In United States in 2019,SE,3,400
6337,r561,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Out of United States in 2019,Number,3,82750
6337,r562,Total -> Citizenship at graduation -> Temporary visa holder,Out of United States in 2015,Out of United States in 2019,SE,3,1200
