table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_other_agency_r_d_expendituresa,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
10158,r231,All institutions -> Rensselaer Polytechnic Institute,All institutions,Rensselaer Polytechnic Institute,2,230,"['2,070', '']","['0', '']","['5', '']","['84', '']","['0', '']","['0', '']","['143', '']","['0', '']","['0', '']","['1,242', '']","['596', '']"
10158,r232,All institutions -> Salisbury U.,All institutions,Salisbury U.,2,231,"['2,045', '']","['0', '']","['89', '']","['1', '']","['0', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['1,952', '']"
10158,r233,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,232,"['1,987', '']","['129', '']","['128', '']","['188', '']","['0', '']","['1', '']","['0', '']","['6', '']","['0', '']","['440', '']","['1,095', '']"
10158,r234,All institutions -> Dartmouth C. and Dartmouth Hitchcock Medical Center,All institutions,Dartmouth C. and Dartmouth Hitchcock Medical Center,2,233,"['1,975', '']","['0', '']","['32', '']","['1,167', '']","['0', '']","['0', '']","['0', '']","['358', '']","['12', '']","['184', '']","['222', '']"
10158,r235,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,234,"['1,940', '']","['0', '']","['0', '']","['0', '']","['0', '']","['273', '']","['0', '']","['25', '']","['409', '']","['504', '']","['729', '']"
10158,r236,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,235,"['1,934', '']","['230', '']","['0', '']","['824', '']","['69', '']","['420', '']","['0', '']","['0', '']","['0', '']","['360', '']","['31', '']"
10158,r237,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,236,"['1,909', '']","['0', '']","['264', '']","['241', '']","['0', '']","['0', '']","['0', '']","['362', '']","['0', '']","['0', '']","['1,042', '']"
10158,r238,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,237,"['1,903', '']","['0', '']","['0', '']","['129', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['383', '']","['1,391', '']"
10158,r239,All institutions -> Wake Forest U.,All institutions,Wake Forest U.,2,238,"['1,895', '']","['0', '']","['0', '']","['1,895', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r240,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,239,"['1,886', '']","['0', '']","['30', '']","['14', '']","['702', '']","['0', '']","['0', '']","['23', '']","['0', '']","['127', '']","['990', '']"
10158,r241,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,240,"['1,855', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,568', '']","['287', '']"
10158,r242,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,241,"['1,822', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,822', '']"
10158,r243,All institutions -> Johnson C. Smith U.,All institutions,Johnson C. Smith U.,2,242,"['1,802', '']","['164', '']","['0', '']","['86', '']","['0', '']","['0', '']","['0', '']","['2', '']","['0', '']","['52', '']","['1,498', '']"
10158,r244,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,243,"['1,763', '']","['0', '']","['18', '']","['87', '']","['0', '']","['11', '']","['21', '']","['13', '']","['0', '']","['1,572', '']","['41', '']"
10158,r245,All institutions -> U.S. Army War C.,All institutions,U.S. Army War C.,2,244,"['1,714', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,714', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10158,r246,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,245,"['1,689', '']","['0', '']","['496', '']","['9', '']","['248', '']","['142', '']","['1', '']","['3', '']","['80', '']","['97', '']","['613', '']"
10158,r247,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,246,"['1,618', '']","['0', '']","['470', '']","['692', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['456', '']"
10158,r248,All institutions -> U. Toledo,All institutions,U. Toledo,2,247,"['1,604', '']","['0', '']","['867', '']","['351', '']","['0', '']","['52', '']","['0', '']","['14', '']","['0', '']","['131', '']","['189', '']"
10158,r249,"All institutions -> California State U., Long Beach",All institutions,"California State U., Long Beach",2,248,"['1,580', '']","['0', '']","['9', '']","['75', '']","['0', '']","['806', '']","['70', '']","['216', '']","['0', '']","['365', '']","['39', '']"
10158,r250,"All institutions -> U. Massachusetts, Medical School",All institutions,"U. Massachusetts, Medical School",2,249,"['1,513', '']","['0', '']","['0', '']","['1,513', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r251,"All institutions -> Washington U., Saint Louis",All institutions,"Washington U., Saint Louis",2,250,"['1,501', '']","['0', '']","['0', '']","['756', '']","['0', '']","['0', '']","['26', '']","['5', '']","['0', '']","['404', '']","['310', '']"
10158,r252,All institutions -> San Francisco State U.,All institutions,San Francisco State U.,2,251,"['1,447', '']","['0', '']","['1,121', '']","['253', '']","['0', '']","['0', '']","['0', '']","['29', '']","['44', '']","['0', '']","['0', '']"
10158,r253,All institutions -> Marshall U.,All institutions,Marshall U.,2,252,"['1,426', '']","['0', '']","['35', '']","['1,027', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['341', '']","['23', '']"
10158,r254,"All institutions -> SUNY, Binghamton U.",All institutions,"SUNY, Binghamton U.",2,253,"['1,407', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']","['491', '']","['0', '']","['0', '']","['913', '']"
10158,r255,All institutions -> Howard U.,All institutions,Howard U.,2,254,"['1,383', '']","['0', '']","['305', '']","['384', '']","['0', '']","['200', '']","['358', '']","['0', '']","['0', '']","['136', '']","['0', '']"
10158,r256,All institutions -> Icahn School of Medicine at Mount Sinai,All institutions,Icahn School of Medicine at Mount Sinai,2,255,"['1,350', '']","['0', '']","['0', '']","['1,350', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r257,All institutions -> U. Arkansas for Medical Sciences,All institutions,U. Arkansas for Medical Sciences,2,256,"['1,343', '']","['0', '']","['0', '']","['1,343', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r258,All institutions -> U. Rochester,All institutions,U. Rochester,2,257,"['1,333', '']","['0', '']","['0', '']","['1,112', '']","['0', '']","['0', '']","['30', '']","['34', '']","['0', '']","['0', '']","['157', '']"
10158,r259,"All institutions -> U. Puerto Rico, Medical Sciences Campus",All institutions,"U. Puerto Rico, Medical Sciences Campus",2,258,"['1,295', '']","['0', '']","['0', '']","['1,295', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r260,All institutions -> Claremont Graduate U.,All institutions,Claremont Graduate U.,2,259,"['1,287', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['337', '']","['0', '']","['0', '']","['950', '']"
10158,r261,All institutions -> Miami U.,All institutions,Miami U.,2,260,"['1,252', '']","['0', '']","['57', '']","['410', '']","['0', '']","['0', '']","['172', '']","['0', '']","['0', '']","['198', '']","['415', '']"
10158,r262,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,261,"['1,228', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['303', '']","['0', '']","['0', '']","['925', '']"
10158,r263,All institutions -> Lake Superior State U.,All institutions,Lake Superior State U.,2,262,"['1,184', '']","['0', '']","['0', '']","['1,178', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['0', '']"
10158,r264,"All institutions -> Loyola U., Chicago",All institutions,"Loyola U., Chicago",2,263,"['1,162', '']","['0', '']","['0', '']","['632', '']","['2', '']","['0', '']","['60', '']","['275', '']","['0', '']","['0', '']","['193', '']"
10158,r265,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,264,"['1,110', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['802', '']","['0', '']","['0', '']","['308', '']"
10158,r266,"All institutions -> U. Tennessee, Health Science Center",All institutions,"U. Tennessee, Health Science Center",2,265,"['1,106', '']","['0', '']","['0', '']","['1,106', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r267,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,266,"['1,105', '']","['0', '']","['0', '']","['51', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['695', '']","['359', '']"
10158,r268,All institutions -> William Paterson U.,All institutions,William Paterson U.,2,267,"['1,101', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['87', '']","['433', '']","['0', '']","['0', '']","['578', '']"
10158,r269,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,268,"['1,089', '']","['116', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['973', '']","['0', '']","['0', '']","['0', '']"
10158,r270,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,269,"['1,077', '']","['0', '']","['434', '']","['451', '']","['0', '']","['0', '']","['0', '']","['192', '']","['0', '']","['0', '']","['0', '']"
10158,r271,All institutions -> North Carolina Central U.,All institutions,North Carolina Central U.,2,270,"['1,076', '']","['0', '']","['0', '']","['0', '']","['0', '']","['131', '']","['0', '']","['210', '']","['0', '']","['22', '']","['713', '']"
10158,r272,All institutions -> Kent State U.,All institutions,Kent State U.,2,271,"['1,072', '']","['0', '']","['29', '']","['113', '']","['0', '']","['0', '']","['67', '']","['13', '']","['407', '']","['0', '']","['443', '']"
10158,r273,"All institutions -> CUNY, Graduate School of Public Health and Health Policy",All institutions,"CUNY, Graduate School of Public Health and Health Policy",2,272,"['1,007', '']","['0', '']","['0', '']","['1,007', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r274,All institutions -> U. Texas Rio Grande Valley,All institutions,U. Texas Rio Grande Valley,2,273,"['1,005', '']","['0', '']","['735', '']","['37', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['222', '']","['11', '']"
10158,r275,All institutions -> Oregon Health and Science U.,All institutions,Oregon Health and Science U.,2,274,"['995', '']","['0', '']","['0', '']","['995', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r276,All institutions -> Cleveland State U.,All institutions,Cleveland State U.,2,275,"['977', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']","['277', '']","['0', '']","['403', '']","['283', '']"
10158,r277,All institutions -> La Sierra U.,All institutions,La Sierra U.,2,276,"['972', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['972', '']"
10158,r278,All institutions -> Saint Louis U.,All institutions,Saint Louis U.,2,277,"['962', '']","['55', '']","['72', '']","['671', '']","['0', '']","['0', '']","['0', '']","['66', '']","['0', '']","['55', '']","['43', '']"
10158,r279,"All institutions -> Colorado State U., Pueblo",All institutions,"Colorado State U., Pueblo",2,278,"['952', '']","['0', '']","['0', '']","['952', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r280,All institutions -> Ball State U.,All institutions,Ball State U.,2,279,"['948', '']","['0', '']","['0', '']","['378', '']","['0', '']","['0', '']","['0', '']","['74', '']","['0', '']","['0', '']","['496', '']"
10158,r281,All institutions -> U. Texas Southwestern Medical Center,All institutions,U. Texas Southwestern Medical Center,2,280,"['942', '']","['0', '']","['0', '']","['942', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r282,All institutions -> Augusta U.,All institutions,Augusta U.,2,281,"['919', '']","['0', '']","['0', '']","['919', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r283,All institutions -> U. Tulsa,All institutions,U. Tulsa,2,282,"['908', '']","['410', '']","['47', '']","['11', '']","['0', '']","['0', '']","['7', '']","['4', '']","['0', '']","['114', '']","['315', '']"
10158,r284,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,283,"['907', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['907', '']"
10158,r285,All institutions -> Fordham U.,All institutions,Fordham U.,2,284,"['904', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['37', '']","['0', '']","['0', '']","['0', '']","['867', '']"
10158,r286,All institutions -> Middle Tennessee State U.,All institutions,Middle Tennessee State U.,2,284,"['904', '']","['0', '']","['0', '']","['141', '']","['0', '']","['209', '']","['0', '']","['126', '']","['0', '']","['172', '']","['256', '']"
10158,r287,All institutions -> Illinois Institute of Technology,All institutions,Illinois Institute of Technology,2,286,"['894', '']","['0', '']","['21', '']","['0', '']","['0', '']","['245', '']","['0', '']","['0', '']","['0', '']","['603', '']","['25', '']"
10158,r288,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,287,"['889', '']","['0', '']","['25', '']","['864', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r289,All institutions -> U. Akron,All institutions,U. Akron,2,288,"['883', '']","['0', '']","['92', '']","['12', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['768', '']","['11', '']"
10158,r290,All institutions -> Montana Technological U.,All institutions,Montana Technological U.,2,289,"['864', '']","['0', '']","['848', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['16', '']","['0', '']"
10158,r291,All institutions -> Texas A&M International U.,All institutions,Texas A&M International U.,2,290,"['843', '']","['0', '']","['0', '']","['66', '']","['67', '']","['66', '']","['0', '']","['527', '']","['38', '']","['66', '']","['13', '']"
10158,r292,All institutions -> U. New Haven,All institutions,U. New Haven,2,291,"['817', '']","['0', '']","['47', '']","['3', '']","['0', '']","['120', '']","['183', '']","['464', '']","['0', '']","['0', '']","['0', '']"
10158,r293,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,292,"['805', '']","['0', '']","['59', '']","['549', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['197', '']","['0', '']"
10158,r294,All institutions -> Pittsburg State U.,All institutions,Pittsburg State U.,2,293,"['793', '']","['0', '']","['0', '']","['253', '']","['0', '']","['0', '']","['0', '']","['22', '']","['0', '']","['518', '']","['0', '']"
10158,r295,All institutions -> C. Charleston,All institutions,C. Charleston,2,294,"['779', '']","['0', '']","['375', '']","['306', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['98', '']"
10158,r296,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,295,"['778', '']","['14', '']","['0', '']","['764', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r297,All institutions -> Chapman U.,All institutions,Chapman U.,2,296,"['776', '']","['0', '']","['0', '']","['240', '']","['0', '']","['0', '']","['0', '']","['1', '']","['0', '']","['0', '']","['535', '']"
10158,r298,All institutions -> Rowan U.,All institutions,Rowan U.,2,297,"['775', '']","['103', '']","['0', '']","['9', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['480', '']","['59', '']"
10158,r299,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,298,"['749', 'i']","['25', 'i']","['0', 'i']","['182', 'i']","['5', 'i']","['24', 'i']","['19', 'i']","['57', 'i']","['0', 'i']","['268', 'i']","['169', 'i']"
10158,r300,All institutions -> Baylor U.,All institutions,Baylor U.,2,299,"['742', '']","['0', '']","['107', '']","['101', '']","['0', '']","['0', '']","['170', '']","['1', '']","['0', '']","['180', '']","['183', '']"
10158,r301,"All institutions -> Arkansas State U., Jonesboro",All institutions,"Arkansas State U., Jonesboro",2,300,"['725', '']","['91', '']","['0', '']","['413', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['221', '']","['0', '']"
10158,r302,All institutions -> Northwestern State U. Louisiana,All institutions,Northwestern State U. Louisiana,2,301,"['723', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['723', '']","['0', '']","['0', '']","['0', '']"
10158,r303,"All institutions -> California State U., Northridge",All institutions,"California State U., Northridge",2,302,"['712', '']","['0', '']","['114', '']","['0', '']","['35', '']","['0', '']","['0', '']","['32', '']","['13', '']","['23', '']","['495', '']"
10158,r304,"All institutions -> SUNY, Buffalo State",All institutions,"SUNY, Buffalo State",2,303,"['708', '']","['0', '']","['679', '']","['29', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r305,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,304,"['698', '']","['0', '']","['0', '']","['289', '']","['0', '']","['0', '']","['0', '']","['17', '']","['0', '']","['0', '']","['392', '']"
10158,r306,All institutions -> Lamar U.,All institutions,Lamar U.,2,305,"['694', '']","['0', '']","['0', '']","['28', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['300', '']","['366', '']"
10158,r307,All institutions -> St. Edward's U.,All institutions,St. Edward's U.,2,305,"['694', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['694', '']"
10158,r308,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,307,"['686', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['354', '']","['0', '']","['176', '']","['156', '']"
10158,r309,All institutions -> Murray State U.,All institutions,Murray State U.,2,308,"['679', '']","['0', '']","['36', '']","['477', '']","['0', '']","['166', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r310,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,309,"['676', '']","['0', '']","['130', '']","['54', '']","['0', '']","['0', '']","['227', '']","['0', '']","['0', '']","['13', '']","['252', '']"
10158,r311,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,310,"['672', '']","['0', '']","['416', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['72', '']","['143', '']"
10158,r312,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,311,"['653', '']","['0', '']","['311', '']","['50', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['292', '']"
10158,r313,All institutions -> U. South Dakota,All institutions,U. South Dakota,2,312,"['638', '']","['0', '']","['0', '']","['530', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['108', '']","['0', '']"
10158,r314,All institutions -> Western Washington U.,All institutions,Western Washington U.,2,313,"['630', '']","['0', '']","['179', '']","['92', '']","['0', '']","['0', '']","['0', '']","['239', '']","['116', '']","['0', '']","['4', '']"
10158,r315,All institutions -> U. Houston-Downtown,All institutions,U. Houston-Downtown,2,314,"['629', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['71', '']","['558', '']"
10158,r316,"All institutions -> U. Texas, Dallas",All institutions,"U. Texas, Dallas",2,315,"['623', '']","['88', '']","['0', '']","['6', '']","['0', '']","['3', '']","['71', '']","['15', '']","['34', '']","['382', '']","['24', '']"
10158,r317,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,316,"['616', '']","['125', '']","['70', '']","['59', '']","['0', '']","['0', '']","['0', '']","['351', '']","['0', '']","['0', '']","['11', '']"
10158,r318,"All institutions -> U. Arkansas, Little Rock",All institutions,"U. Arkansas, Little Rock",2,317,"['615', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['6', '']","['0', '']","['0', '']","['546', '']"
10158,r319,All institutions -> Dillard U.,All institutions,Dillard U.,2,318,"['613', '']","['0', '']","['0', '']","['183', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['430', '']"
10158,r320,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,319,"['608', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['608', '']"
10158,r321,"All institutions -> U. Alaska, Southeast",All institutions,"U. Alaska, Southeast",2,320,"['606', '']","['0', '']","['271', '']","['285', '']","['0', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']"
10158,r322,All institutions -> U. Houston-Clear Lake,All institutions,U. Houston-Clear Lake,2,320,"['606', '']","['0', '']","['0', '']","['546', '']","['0', '']","['0', '']","['0', '']","['60', '']","['0', '']","['0', '']","['0', '']"
10158,r323,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,320,"['606', '']","['0', '']","['0', '']","['383', '']","['0', '']","['0', '']","['0', '']","['223', '']","['0', '']","['0', '']","['0', '']"
10158,r324,All institutions -> Missouri State U.,All institutions,Missouri State U.,2,323,"['603', '']","['0', '']","['3', '']","['438', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['160', '']","['2', '']"
10158,r325,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,324,"['599', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['597', '']"
10158,r326,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,325,"['594', '']","['0', '']","['27', '']","['12', '']","['0', '']","['323', '']","['0', '']","['0', '']","['0', '']","['0', '']","['232', '']"
10158,r327,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,326,"['580', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['580', '']"
10158,r328,All institutions -> Brandeis U.,All institutions,Brandeis U.,2,327,"['564', '']","['0', '']","['0', '']","['53', '']","['0', '']","['0', '']","['0', '']","['329', '']","['36', '']","['0', '']","['146', '']"
10158,r329,All institutions -> Erikson Institute,All institutions,Erikson Institute,2,327,"['564', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['564', '']"
10158,r330,All institutions -> Wright State U.,All institutions,Wright State U.,2,329,"['555', '']","['91', '']","['45', '']","['404', '']","['13', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
10158,r331,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,330,"['548', '']","['0', '']","['53', '']","['0', '']","['0', '']","['243', '']","['21', '']","['0', '']","['0', '']","['0', '']","['231', '']"
10158,r332,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,331,"['547', '']","['0', '']","['137', '']","['176', '']","['0', '']","['21', '']","['0', '']","['37', '']","['0', '']","['111', '']","['65', '']"
10158,r333,All institutions -> Louisiana Tech U.,All institutions,Louisiana Tech U.,2,331,"['547', '']","['16', '']","['0', '']","['10', '']","['7', '']","['14', '']","['4', '']","['89', '']","['0', '']","['241', '']","['166', '']"
10158,r334,All institutions -> Villanova U.,All institutions,Villanova U.,2,333,"['541', '']","['0', '']","['16', '']","['93', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['311', '']","['121', '']"
10158,r335,All institutions -> South Dakota School of Mines and Technology,All institutions,South Dakota School of Mines and Technology,2,334,"['538', '']","['0', '']","['0', '']","['0', '']","['0', '']","['83', '']","['0', '']","['0', '']","['0', '']","['455', '']","['0', '']"
10158,r336,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,335,"['536', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['536', '']"
10158,r337,"All institutions -> SUNY, C. Brockport",All institutions,"SUNY, C. Brockport",2,336,"['526', '']","['0', '']","['0', '']","['512', '']","['0', '']","['0', '']","['0', '']","['14', '']","['0', '']","['0', '']","['0', '']"
10158,r338,"All institutions -> U. Hawaii, system office",All institutions,"U. Hawaii, system office",2,337,"['515', '']","['515', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r339,All institutions -> Marquette U.,All institutions,Marquette U.,2,338,"['508', '']","['117', '']","['0', '']","['0', '']","['5', '']","['0', '']","['4', '']","['0', '']","['0', '']","['327', '']","['55', '']"
10158,r340,All institutions -> Hobart and William Smith Colleges,All institutions,Hobart and William Smith Colleges,2,339,"['504', '']","['0', '']","['2', '']","['502', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r341,All institutions -> Colorado C.,All institutions,Colorado C.,2,340,"['495', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['7', '']","['0', '']","['0', '']","['488', '']"
10158,r342,All institutions -> Scripps Research Institute,All institutions,Scripps Research Institute,2,340,"['495', '']","['0', '']","['0', '']","['495', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r343,All institutions -> U. San Diego,All institutions,U. San Diego,2,342,"['486', '']","['0', '']","['68', '']","['0', '']","['0', '']","['0', '']","['0', '']","['70', '']","['0', '']","['193', '']","['155', '']"
10158,r344,"All institutions -> U. Tennessee, Chattanooga",All institutions,"U. Tennessee, Chattanooga",2,343,"['479', '']","['56', '']","['0', '']","['47', '']","['0', '']","['0', '']","['0', '']","['0', '']","['35', '']","['341', '']","['0', '']"
10158,r345,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,343,"['479', '']","['0', '']","['338', '']","['51', '']","['0', '']","['81', '']","['0', '']","['0', '']","['0', '']","['9', '']","['0', '']"
10158,r346,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,345,"['476', '']","['0', '']","['350', '']","['0', '']","['0', '']","['82', '']","['0', '']","['0', '']","['0', '']","['0', '']","['44', '']"
10158,r347,"All institutions -> California State U., Fresno",All institutions,"California State U., Fresno",2,346,"['454', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['327', '']","['0', '']","['77', '']","['50', '']"
10158,r348,All institutions -> Austin Peay State U.,All institutions,Austin Peay State U.,2,347,"['448', '']","['0', '']","['0', '']","['448', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10158,r349,All institutions -> Case Western Reserve U.,All institutions,Case Western Reserve U.,2,348,"['440', '']","['23', '']","['0', '']","['19', '']","['0', '']","['0', '']","['0', '']","['210', '']","['4', '']","['184', '']","['0', '']"
10158,r350,All institutions -> Indiana State U.,All institutions,Indiana State U.,2,349,"['439', '']","['0', '']","['15', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['34', '']","['315', '']"
10158,r351,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,350,"['433', '']","['0', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['387', '']"
10158,r352,"All institutions -> Louisiana State U., Health Sciences Center, New Orleans",All institutions,"Louisiana State U., Health Sciences Center, New Orleans",2,351,"['430', '']","['0', '']","['0', '']","['430', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
