table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_hhs_r_d_expenditures,field_computer_and_information_sciences,field_geosciences_atmospheric_sciences_and_ocean_sciences,field_life_sciences,field_mathematics_and_statistics,field_physical_sciences,field_psychology,field_social_sciences,field_sciences_nec,field_engineering,field_all_non_s_e_fields
5443,r227,All institutions -> Wichita State U.,All institutions,Wichita State U.,2,226,"['5,412', '']","['0', '']","['0', '']","['2,207', '']","['0', '']","['404', '']","['154', '']","['0', '']","['0', '']","['0', '']","['2,647', '']"
5443,r228,"All institutions -> U. California, Merced",All institutions,"U. California, Merced",2,227,"['5,330', '']","['0', '']","['0', '']","['3,264', '']","['311', '']","['544', '']","['15', '']","['383', '']","['0', '']","['813', '']","['0', '']"
5443,r229,"All institutions -> U. North Carolina, Charlotte",All institutions,"U. North Carolina, Charlotte",2,228,"['5,158', '']","['2,157', '']","['48', '']","['1,535', '']","['75', '']","['1,092', '']","['0', '']","['0', '']","['0', '']","['161', '']","['90', '']"
5443,r230,All institutions -> Ohio U.,All institutions,Ohio U.,2,229,"['5,003', '']","['0', '']","['0', '']","['4,203', '']","['0', '']","['170', '']","['294', '']","['28', '']","['0', '']","['308', '']","['0', '']"
5443,r231,All institutions -> Delaware State U.,All institutions,Delaware State U.,2,230,"['4,775', 'i']","['0', 'i']","['0', 'i']","['4,078', 'i']","['60', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['614', 'i']","['23', 'i']"
5443,r232,"All institutions -> U. Puerto Rico, Rio Piedras",All institutions,"U. Puerto Rico, Rio Piedras",2,231,"['4,732', '']","['0', '']","['0', '']","['1,682', '']","['0', '']","['161', '']","['0', '']","['36', '']","['2,659', '']","['0', '']","['194', '']"
5443,r233,All institutions -> Boise State U.,All institutions,Boise State U.,2,232,"['4,719', '']","['68', '']","['46', '']","['1,971', '']","['17', '']","['264', '']","['154', '']","['30', '']","['36', '']","['2,131', '']","['2', '']"
5443,r234,All institutions -> Rochester Institute of Technology,All institutions,Rochester Institute of Technology,2,233,"['4,649', '']","['775', '']","['0', '']","['453', '']","['75', '']","['175', '']","['38', '']","['0', '']","['0', '']","['1,528', '']","['1,605', '']"
5443,r235,All institutions -> Lehigh U.,All institutions,Lehigh U.,2,234,"['4,605', '']","['15', '']","['0', '']","['2,302', '']","['0', '']","['832', '']","['252', '']","['0', '']","['0', '']","['1,189', '']","['15', '']"
5443,r236,All institutions -> Morgan State U.,All institutions,Morgan State U.,2,235,"['4,554', '']","['45', '']","['0', '']","['4,334', '']","['0', '']","['175', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r237,All institutions -> Chapman U.,All institutions,Chapman U.,2,236,"['4,377', '']","['0', '']","['0', '']","['3,422', '']","['0', '']","['113', '']","['842', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r238,All institutions -> Worcester Polytechnic Institute,All institutions,Worcester Polytechnic Institute,2,237,"['4,317', '']","['694', '']","['0', '']","['478', '']","['0', '']","['912', '']","['0', '']","['0', '']","['0', '']","['2,150', '']","['83', '']"
5443,r239,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,238,"['4,138', '']","['0', '']","['0', '']","['3,989', '']","['0', '']","['0', '']","['124', '']","['0', '']","['0', '']","['0', '']","['25', '']"
5443,r240,All institutions -> U. New England,All institutions,U. New England,2,239,"['3,951', '']","['0', '']","['0', '']","['3,951', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r241,"All institutions -> U. Nebraska, Omaha",All institutions,"U. Nebraska, Omaha",2,240,"['3,915', '']","['15', '']","['0', '']","['3,234', '']","['24', '']","['0', '']","['335', '']","['195', '']","['0', '']","['6', '']","['106', '']"
5443,r242,All institutions -> Texas State U.,All institutions,Texas State U.,2,241,"['3,813', '']","['0', '']","['0', '']","['899', '']","['0', '']","['506', '']","['94', '']","['1,463', '']","['0', '']","['0', '']","['851', '']"
5443,r243,"All institutions -> U. Arkansas, Fayetteville",All institutions,"U. Arkansas, Fayetteville",2,242,"['3,805', '']","['0', '']","['0', '']","['770', '']","['0', '']","['646', '']","['56', '']","['102', '']","['0', '']","['1,359', '']","['872', '']"
5443,r244,All institutions -> South Dakota State U.,All institutions,South Dakota State U.,2,243,"['3,551', '']","['0', '']","['0', '']","['2,851', '']","['0', '']","['618', '']","['23', '']","['26', '']","['0', '']","['20', '']","['13', '']"
5443,r245,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,244,"['3,445', '']","['0', '']","['0', '']","['3,014', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['431', '']"
5443,r246,"All institutions -> CUNY, Advanced Science Research Center",All institutions,"CUNY, Advanced Science Research Center",2,245,"['3,417', '']","['0', '']","['0', '']","['3,085', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['332', '']","['0', '']"
5443,r247,All institutions -> Tuskegee U.,All institutions,Tuskegee U.,2,246,"['3,394', '']","['0', '']","['0', '']","['1,545', '']","['0', '']","['0', '']","['0', '']","['1,849', '']","['0', '']","['0', '']","['0', '']"
5443,r248,"All institutions -> U. Missouri, Saint Louis",All institutions,"U. Missouri, Saint Louis",2,247,"['3,329', '']","['0', '']","['0', '']","['2,366', '']","['138', '']","['705', '']","['48', '']","['72', '']","['0', '']","['0', '']","['0', '']"
5443,r249,All institutions -> American U.,All institutions,American U.,2,248,"['3,228', '']","['0', '']","['0', '']","['243', '']","['0', '']","['36', '']","['702', '']","['2,094', '']","['153', '']","['0', '']","['0', '']"
5443,r250,All institutions -> Southern Methodist U.,All institutions,Southern Methodist U.,2,249,"['3,207', '']","['146', '']","['0', '']","['1,061', '']","['27', '']","['597', '']","['1,150', '']","['0', '']","['0', '']","['0', '']","['226', '']"
5443,r251,All institutions -> Miami U.,All institutions,Miami U.,2,250,"['3,187', '']","['0', '']","['0', '']","['2,781', '']","['0', '']","['0', '']","['343', '']","['0', '']","['0', '']","['63', '']","['0', '']"
5443,r252,"All institutions -> California State U., Los Angeles",All institutions,"California State U., Los Angeles",2,251,"['3,161', '']","['0', '']","['0', '']","['450', '']","['0', '']","['2,709', '']","['0', '']","['0', '']","['0', '']","['0', '']","['2', '']"
5443,r253,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,252,"['3,014', '']","['0', '']","['0', '']","['3,014', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r254,All institutions -> Baylor U.,All institutions,Baylor U.,2,253,"['3,007', '']","['0', '']","['208', '']","['1,970', '']","['0', '']","['320', '']","['384', '']","['0', '']","['0', '']","['0', '']","['125', '']"
5443,r255,"All institutions -> U. Alaska, Anchorage",All institutions,"U. Alaska, Anchorage",2,254,"['2,987', '']","['0', '']","['0', '']","['1,849', '']","['0', '']","['0', '']","['181', '']","['584', '']","['312', '']","['0', '']","['61', '']"
5443,r256,All institutions -> Alabama A&M U.,All institutions,Alabama A&M U.,2,255,"['2,969', 'i']","['14', 'i']","['0', 'i']","['2,607', 'i']","['7', 'i']","['107', 'i']","['86', 'i']","['61', 'i']","['0', 'i']","['46', 'i']","['41', 'i']"
5443,r257,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,256,"['2,966', '']","['0', '']","['0', '']","['2,966', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r258,"All institutions -> CUNY, Queens C.",All institutions,"CUNY, Queens C.",2,257,"['2,960', '']","['0', '']","['0', '']","['1,644', '']","['0', '']","['252', '']","['1,005', '']","['59', '']","['0', '']","['0', '']","['0', '']"
5443,r259,All institutions -> Michigan Technological U.,All institutions,Michigan Technological U.,2,258,"['2,894', '']","['24', '']","['91', '']","['833', '']","['64', '']","['382', '']","['97', '']","['0', '']","['0', '']","['1,403', '']","['0', '']"
5443,r260,All institutions -> DePaul U.,All institutions,DePaul U.,2,259,"['2,805', '']","['0', '']","['0', '']","['218', '']","['0', '']","['0', '']","['2,581', '']","['6', '']","['0', '']","['0', '']","['0', '']"
5443,r261,All institutions -> Colorado School of Mines,All institutions,Colorado School of Mines,2,260,"['2,785', '']","['0', '']","['37', '']","['320', '']","['27', '']","['0', '']","['0', '']","['13', '']","['0', '']","['2,311', '']","['77', '']"
5443,r262,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,261,"['2,743', '']","['0', '']","['0', '']","['2,743', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r263,All institutions -> Duquesne U.,All institutions,Duquesne U.,2,262,"['2,714', '']","['0', '']","['0', '']","['2,393', '']","['25', '']","['150', '']","['0', '']","['0', '']","['0', '']","['146', '']","['0', '']"
5443,r264,All institutions -> Jackson State U.,All institutions,Jackson State U.,2,263,"['2,660', '']","['0', '']","['189', '']","['1,056', '']","['17', '']","['1,015', '']","['25', '']","['0', '']","['358', '']","['0', '']","['0', '']"
5443,r265,All institutions -> Nova Southeastern U.,All institutions,Nova Southeastern U.,2,264,"['2,591', '']","['0', '']","['34', '']","['2,557', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r266,All institutions -> Clark Atlanta U.,All institutions,Clark Atlanta U.,2,265,"['2,570', '']","['0', '']","['0', '']","['2,486', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['84', '']"
5443,r267,"All institutions -> CUNY, Brooklyn C.",All institutions,"CUNY, Brooklyn C.",2,266,"['2,529', '']","['0', '']","['0', '']","['1,041', '']","['0', '']","['461', '']","['1,027', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r268,All institutions -> Western Michigan U. and Homer Stryker M.D. School of Medicine,All institutions,Western Michigan U. and Homer Stryker M.D. School of Medicine,2,267,"['2,520', '']","['0', '']","['0', '']","['1,606', '']","['0', '']","['0', '']","['88', '']","['0', '']","['0', '']","['108', '']","['718', '']"
5443,r269,All institutions -> U. Maine,All institutions,U. Maine,2,268,"['2,495', '']","['21', '']","['0', '']","['1,122', '']","['0', '']","['311', '']","['243', '']","['6', '']","['127', '']","['383', '']","['282', '']"
5443,r270,"All institutions -> Oklahoma State U., Center for Health Sciences",All institutions,"Oklahoma State U., Center for Health Sciences",2,269,"['2,421', '']","['0', '']","['0', '']","['2,334', '']","['0', '']","['0', '']","['87', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r271,All institutions -> Catholic U. of America,All institutions,Catholic U. of America,2,270,"['2,341', '']","['0', '']","['0', '']","['1,032', '']","['0', '']","['27', '']","['34', '']","['0', '']","['0', '']","['1,156', '']","['92', '']"
5443,r272,All institutions -> Texas Christian U.,All institutions,Texas Christian U.,2,271,"['2,291', '']","['0', '']","['0', '']","['181', '']","['0', '']","['213', '']","['103', '']","['113', '']","['1,681', '']","['0', '']","['0', '']"
5443,r273,All institutions -> Fordham U.,All institutions,Fordham U.,2,272,"['2,238', '']","['0', '']","['0', '']","['534', '']","['0', '']","['213', '']","['1,023', '']","['62', '']","['0', '']","['0', '']","['406', '']"
5443,r274,"All institutions -> California State U., San Marcos",All institutions,"California State U., San Marcos",2,273,"['2,208', '']","['74', '']","['0', '']","['347', '']","['81', '']","['61', '']","['608', '']","['500', '']","['537', '']","['0', '']","['0', '']"
5443,r275,All institutions -> Oakland U.,All institutions,Oakland U.,2,274,"['2,175', '']","['49', '']","['0', '']","['1,359', '']","['0', '']","['743', '']","['24', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r276,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,275,"['2,098', '']","['0', '']","['0', '']","['79', '']","['0', '']","['0', '']","['0', '']","['2,019', '']","['0', '']","['0', '']","['0', '']"
5443,r277,All institutions -> U. Guam,All institutions,U. Guam,2,276,"['2,088', '']","['0', '']","['0', '']","['1,934', '']","['0', '']","['0', '']","['0', '']","['154', '']","['0', '']","['0', '']","['0', '']"
5443,r278,"All institutions -> U. North Texas, Denton",All institutions,"U. North Texas, Denton",2,277,"['2,057', '']","['210', '']","['0', '']","['467', '']","['73', '']","['323', '']","['878', '']","['23', '']","['0', '']","['61', '']","['22', '']"
5443,r279,All institutions -> San Jose State U.,All institutions,San Jose State U.,2,278,"['2,047', '']","['0', '']","['0', '']","['870', '']","['0', '']","['913', '']","['0', '']","['0', '']","['0', '']","['162', '']","['102', '']"
5443,r280,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,279,"['1,947', '']","['0', '']","['0', '']","['1,907', '']","['37', '']","['0', '']","['0', '']","['3', '']","['0', '']","['0', '']","['0', '']"
5443,r281,All institutions -> Albany C. of Pharmacy and Health Sciences,All institutions,Albany C. of Pharmacy and Health Sciences,2,280,"['1,938', '']","['0', '']","['0', '']","['1,938', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r282,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,281,"['1,894', '']","['113', '']","['0', '']","['871', '']","['0', '']","['175', '']","['187', '']","['534', '']","['0', '']","['0', '']","['14', '']"
5443,r283,All institutions -> U. North Florida,All institutions,U. North Florida,2,282,"['1,854', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['8', '']","['1,828', '']"
5443,r284,All institutions -> Rhode Island C.,All institutions,Rhode Island C.,2,283,"['1,843', '']","['0', '']","['0', '']","['420', '']","['0', '']","['159', '']","['155', '']","['27', '']","['0', '']","['0', '']","['1,082', '']"
5443,r285,All institutions -> Langston U.,All institutions,Langston U.,2,284,"['1,831', '']","['0', '']","['0', '']","['1,831', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r286,All institutions -> Mercer U.,All institutions,Mercer U.,2,285,"['1,821', '']","['0', '']","['0', '']","['1,821', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r287,All institutions -> Stevens Institute of Technology,All institutions,Stevens Institute of Technology,2,286,"['1,813', '']","['384', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['1,429', '']","['0', '']"
5443,r288,All institutions -> Texas Southern U.,All institutions,Texas Southern U.,2,287,"['1,804', '']","['0', '']","['0', '']","['1,804', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r289,All institutions -> William & Mary,All institutions,William & Mary,2,288,"['1,787', '']","['0', '']","['234', '']","['422', '']","['0', '']","['873', '']","['68', '']","['0', '']","['0', '']","['0', '']","['190', '']"
5443,r290,All institutions -> U. of the Virgin Islands,All institutions,U. of the Virgin Islands,2,289,"['1,775', '']","['0', '']","['0', '']","['1,616', '']","['0', '']","['159', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r291,All institutions -> Illinois State U.,All institutions,Illinois State U.,2,290,"['1,734', '']","['0', '']","['0', '']","['1,526', '']","['0', '']","['0', '']","['0', '']","['187', '']","['0', '']","['0', '']","['21', '']"
5443,r292,"All institutions -> California Polytechnic State U., San Luis Obispo",All institutions,"California Polytechnic State U., San Luis Obispo",2,291,"['1,731', '']","['22', '']","['0', '']","['1,532', '']","['64', '']","['0', '']","['0', '']","['113', '']","['0', '']","['0', '']","['0', '']"
5443,r293,All institutions -> North Carolina Agricultural and Technical State U.,All institutions,North Carolina Agricultural and Technical State U.,2,292,"['1,721', '']","['23', '']","['0', '']","['1,051', '']","['0', '']","['110', '']","['12', '']","['45', '']","['0', '']","['66', '']","['414', '']"
5443,r294,"All institutions -> CUNY, John Jay C. of Criminal Justice",All institutions,"CUNY, John Jay C. of Criminal Justice",2,293,"['1,713', '']","['0', '']","['0', '']","['1', '']","['0', '']","['209', '']","['1,360', '']","['0', '']","['0', '']","['0', '']","['143', '']"
5443,r295,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,294,"['1,688', '']","['0', '']","['0', '']","['1,688', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r296,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,294,"['1,688', '']","['0', '']","['0', '']","['1,633', '']","['0', '']","['55', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r297,"All institutions -> California State U., Fullerton",All institutions,"California State U., Fullerton",2,296,"['1,670', '']","['0', '']","['0', '']","['1,220', '']","['0', '']","['0', '']","['66', '']","['0', '']","['384', '']","['0', '']","['0', '']"
5443,r298,All institutions -> Hampton U.,All institutions,Hampton U.,2,297,"['1,603', '']","['0', '']","['0', '']","['676', '']","['0', '']","['0', '']","['0', '']","['710', '']","['0', '']","['37', '']","['180', '']"
5443,r299,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,298,"['1,596', '']","['0', '']","['0', '']","['1,521', '']","['0', '']","['0', '']","['75', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r300,All institutions -> Pacific U.,All institutions,Pacific U.,2,299,"['1,564', '']","['0', '']","['0', '']","['1,564', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r301,All institutions -> Touro U.,All institutions,Touro U.,2,300,"['1,500', '']","['0', '']","['0', '']","['1,488', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['12', '']"
5443,r302,All institutions -> Bowling Green State U.,All institutions,Bowling Green State U.,2,301,"['1,480', '']","['0', '']","['310', '']","['400', '']","['0', '']","['119', '']","['0', '']","['613', '']","['0', '']","['0', '']","['38', '']"
5443,r303,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,302,"['1,462', '']","['256', '']","['0', '']","['383', '']","['0', '']","['0', '']","['0', '']","['56', '']","['0', '']","['0', '']","['767', '']"
5443,r304,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,303,"['1,432', '']","['0', '']","['0', '']","['108', '']","['0', '']","['1,174', '']","['0', '']","['0', '']","['0', '']","['0', '']","['150', '']"
5443,r305,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,304,"['1,429', '']","['0', '']","['0', '']","['1,429', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r306,"All institutions -> Palmer C. of Chiropractic, Davenport",All institutions,"Palmer C. of Chiropractic, Davenport",2,305,"['1,400', '']","['0', '']","['0', '']","['1,400', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r307,All institutions -> Central Michigan U.,All institutions,Central Michigan U.,2,306,"['1,386', '']","['0', '']","['0', '']","['853', '']","['0', '']","['0', '']","['275', '']","['0', '']","['237', '']","['0', '']","['21', '']"
5443,r308,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,307,"['1,377', '']","['0', '']","['0', '']","['1,292', '']","['0', '']","['44', '']","['41', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r309,All institutions -> U. Akron,All institutions,U. Akron,2,308,"['1,359', '']","['0', '']","['0', '']","['62', '']","['0', '']","['900', '']","['8', '']","['0', '']","['0', '']","['389', '']","['0', '']"
5443,r310,All institutions -> Woods Hole Oceanographic Institution,All institutions,Woods Hole Oceanographic Institution,2,309,"['1,352', '']","['0', '']","['1,352', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r311,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,310,"['1,327', '']","['0', '']","['0', '']","['1,299', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28', '']"
5443,r312,All institutions -> Texas A&M U.-Kingsville,All institutions,Texas A&M U.-Kingsville,2,311,"['1,324', '']","['0', '']","['0', '']","['1,098', '']","['0', '']","['108', '']","['86', '']","['0', '']","['0', '']","['7', '']","['25', '']"
5443,r313,"All institutions -> U. Puerto Rico, Mayaguez",All institutions,"U. Puerto Rico, Mayaguez",2,312,"['1,275', '']","['0', '']","['0', '']","['452', '']","['0', '']","['364', '']","['0', '']","['0', '']","['0', '']","['459', '']","['0', '']"
5443,r314,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,313,"['1,271', '']","['0', '']","['0', '']","['1,225', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r315,"All institutions -> SUNY, Polytechnic Institute",All institutions,"SUNY, Polytechnic Institute",2,314,"['1,235', '']","['0', '']","['0', '']","['1,235', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r316,All institutions -> Barnard C.,All institutions,Barnard C.,2,315,"['1,216', '']","['0', '']","['10', '']","['418', '']","['0', '']","['128', '']","['660', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r317,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,316,"['1,175', 'i']","['0', 'i']","['0', 'i']","['1,175', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5443,r318,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,317,"['1,122', '']","['0', '']","['0', '']","['1,122', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r319,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,318,"['1,083', '']","['0', '']","['0', '']","['1,083', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r320,"All institutions -> U. Puerto Rico, Cayey",All institutions,"U. Puerto Rico, Cayey",2,319,"['1,074', '']","['0', '']","['0', '']","['564', '']","['0', '']","['137', '']","['0', '']","['282', '']","['91', '']","['0', '']","['0', '']"
5443,r321,All institutions -> Ball State U.,All institutions,Ball State U.,2,320,"['1,060', '']","['0', '']","['0', '']","['921', '']","['0', '']","['93', '']","['0', '']","['46', '']","['0', '']","['0', '']","['0', '']"
5443,r322,All institutions -> Northwest Indian C.,All institutions,Northwest Indian C.,2,321,"['1,044', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['1,044', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
5443,r323,All institutions -> Morehouse C.,All institutions,Morehouse C.,2,322,"['1,033', '']","['0', '']","['0', '']","['0', '']","['142', '']","['652', '']","['0', '']","['0', '']","['239', '']","['0', '']","['0', '']"
5443,r324,All institutions -> Montclair State U.,All institutions,Montclair State U.,2,323,"['1,008', '']","['0', '']","['2', '']","['1,004', '']","['0', '']","['0', '']","['2', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r325,All institutions -> Long Island U.,All institutions,Long Island U.,2,324,"['1,001', '']","['0', '']","['0', '']","['926', '']","['0', '']","['0', '']","['50', '']","['0', '']","['0', '']","['0', '']","['25', '']"
5443,r326,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,325,"['977', '']","['0', '']","['0', '']","['607', '']","['0', '']","['168', '']","['157', '']","['0', '']","['0', '']","['0', '']","['45', '']"
5443,r327,All institutions -> Northern Illinois U.,All institutions,Northern Illinois U.,2,326,"['930', '']","['46', '']","['0', '']","['199', '']","['0', '']","['265', '']","['166', '']","['0', '']","['0', '']","['15', '']","['239', '']"
5443,r328,All institutions -> U. of the Sciences Philadelphia,All institutions,U. of the Sciences Philadelphia,2,327,"['923', '']","['0', '']","['0', '']","['709', '']","['0', '']","['214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r329,All institutions -> U. of the Pacific,All institutions,U. of the Pacific,2,328,"['920', '']","['0', '']","['0', '']","['582', '']","['0', '']","['0', '']","['0', '']","['0', '']","['312', '']","['26', '']","['0', '']"
5443,r330,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,329,"['919', '']","['0', '']","['0', '']","['890', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['29', '']","['0', '']"
5443,r331,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,329,"['919', '']","['234', '']","['0', '']","['667', '']","['0', '']","['0', '']","['18', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r332,All institutions -> National U. of Natural Medicine,All institutions,National U. of Natural Medicine,2,331,"['912', '']","['0', '']","['0', '']","['912', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r333,All institutions -> Kennesaw State U.,All institutions,Kennesaw State U.,2,332,"['907', '']","['0', '']","['0', '']","['819', '']","['0', '']","['88', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r334,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,332,"['907', '']","['47', '']","['0', '']","['440', '']","['0', '']","['175', '']","['245', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r335,All institutions -> James Madison U.,All institutions,James Madison U.,2,334,"['904', '']","['0', '']","['0', '']","['367', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['537', '']"
5443,r336,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,335,"['898', '']","['0', '']","['304', '']","['594', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r337,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,336,"['897', 'i']","['4', 'i']","['0', 'i']","['746', 'i']","['2', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['142', 'i']","['3', 'i']"
5443,r338,All institutions -> U. Central Arkansas,All institutions,U. Central Arkansas,2,337,"['887', '']","['342', '']","['0', '']","['245', '']","['0', '']","['300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r339,"All institutions -> California State Polytechnic U., Pomona",All institutions,"California State Polytechnic U., Pomona",2,338,"['857', '']","['0', '']","['0', '']","['857', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r340,"All institutions -> U. Oklahoma, Tulsa",All institutions,"U. Oklahoma, Tulsa",2,339,"['846', '']","['0', '']","['0', '']","['493', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['353', '']"
5443,r341,All institutions -> Keene State C.,All institutions,Keene State C.,2,340,"['838', '']","['0', '']","['0', '']","['838', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r342,All institutions -> U. Richmond,All institutions,U. Richmond,2,340,"['838', '']","['0', '']","['0', '']","['372', '']","['0', '']","['0', '']","['140', '']","['326', '']","['0', '']","['0', '']","['0', '']"
5443,r343,"All institutions -> CUNY, York C.",All institutions,"CUNY, York C.",2,342,"['835', '']","['0', '']","['0', '']","['435', '']","['0', '']","['329', '']","['0', '']","['58', '']","['0', '']","['0', '']","['13', '']"
5443,r344,All institutions -> Idaho State U.,All institutions,Idaho State U.,2,342,"['835', '']","['0', '']","['0', '']","['772', '']","['0', '']","['0', '']","['63', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5443,r345,All institutions -> Wesleyan U.,All institutions,Wesleyan U.,2,344,"['834', '']","['0', '']","['0', '']","['289', '']","['0', '']","['255', '']","['290', '']","['0', '']","['0', '']","['0', '']","['0', '']"
